date,FU266905005.Q,FU266903001.Q,FU266904101.Q,FU266400101.Q,FU266900005.Q,FU266903011.Q,FU266904001.Q,FU266400201.Q,FU265440005.Q,FU266000105.Q,FU265090005.Q,FU265420005.Q,FU265000005.Q,FU264090005.Q,FU263011205.Q,FU313111303.Q,FU264016005.Q,FU263020005.Q,FU263030005.Q,FU263034003.Q,FU262051003.Q,FU264022005.Q,FU263069103.Q,FU263061105.Q,FU263061110.Q,FU263061120.Q,FU263061705.Q,FU263062003.Q,FU263063005.Q,FU263069500.Q,FU263064105.Q,FU263064203.Q,FU263070003.Q,FU263092001.Q,FU264190005.Q,FU263111005.Q,FU263191005.Q,FU262151003.Q,FU264122005.Q,FU263169105.Q,FU263163005.Q,FU264123005.Q,FU263168005.Q,FU263169005.Q,FU263164103.Q,FU263170003.Q,FU263192005.Q,FU263190005.Q,FU313092803.Q,FU263191103.Q,FU263194735.Q,FU267005005.Q,FU266903005.Q,FU266904005.Q,FU266400101.Q,FU266400201.Q,FU266000005.Q
1996:Q2,301671.00,238188.00,52324.00,11160.00,274567.00,214762.00,59806.00,0.00,-49.00,27153.00,17215.00,-2.00,17217.00,71578.00,3.00,0.00,-13592.00,7670.00,-4242.00,187.00,3859.00,54077.00,11351.00,21594.00,-10097.00,31691.00,5116.00,238.00,15778.00,77.00,2844.00,3252.00,744.00,16699.00,54361.00,523.00,747.00,0.00,7492.00,2038.00,5454.00,7626.00,7047.00,579.00,25230.00,-1202.00,16828.00,-2883.00,377.00,-261.00,-2999.00,9938.00,-23426.00,7482.00,11160.00,0.00,-27104.00
1996:Q3,309482.00,243439.00,54754.00,11289.00,276335.00,214894.00,61441.00,0.00,-49.00,33196.00,32017.00,-2.00,32019.00,122504.00,0.00,0.00,-14498.00,4769.00,3899.00,188.00,79.00,98450.00,5228.00,61642.00,-6130.00,67772.00,10527.00,238.00,20815.00,13267.00,-5067.00,2660.00,2160.00,16597.00,90485.00,-7489.00,29972.00,0.00,32583.00,11314.00,21269.00,-3163.00,-3250.00,87.00,11921.00,50.00,24802.00,1809.00,433.00,-83.00,1459.00,1179.00,-28545.00,6687.00,11289.00,0.00,-33147.00
1996:Q4,319322.00,248155.00,56952.00,14215.00,290974.00,225949.00,65025.00,0.00,-51.00,28399.00,60230.00,-2.00,60232.00,175084.00,1.00,0.00,9049.00,8703.00,-867.00,188.00,-5626.00,147255.00,10320.00,107735.00,24396.00,83339.00,10571.00,238.00,18391.00,-13897.00,262.00,2878.00,2064.00,25074.00,114852.00,315.00,30027.00,0.00,27517.00,1660.00,25857.00,4873.00,4823.00,50.00,16182.00,7162.00,23522.00,5254.00,586.00,91.00,4577.00,-31832.00,-22206.00,8073.00,14215.00,0.00,-28348.00
1997:Q1,329920.00,256803.00,61559.00,11559.00,297137.00,229594.00,67544.00,0.00,-55.00,32838.00,27982.00,-16.00,27998.00,126621.00,-1.00,0.00,-13978.00,3367.00,1371.00,188.00,20826.00,73327.00,-5791.00,51404.00,-7025.00,58429.00,10496.00,238.00,16980.00,4675.00,4567.00,3465.00,146.00,28668.00,98623.00,-4480.00,46088.00,0.00,7168.00,1845.00,5323.00,1705.00,1736.00,-31.00,19038.00,1358.00,32670.00,-4924.00,427.00,25.00,-5376.00,4856.00,-27210.00,5985.00,11559.00,0.00,-32783.00
1997:Q2,334637.00,259913.00,62886.00,11838.00,309366.00,238613.00,70753.00,0.00,-125.00,25396.00,39605.00,-19.00,39624.00,118609.00,0.00,0.00,3378.00,6195.00,477.00,188.00,642.00,61338.00,14341.00,21555.00,-28878.00,50433.00,6779.00,238.00,18425.00,1668.00,20099.00,1919.00,-1082.00,23787.00,78985.00,236.00,6044.00,0.00,14791.00,2016.00,12775.00,7854.00,7503.00,351.00,18491.00,52.00,27387.00,4130.00,411.00,11.00,3708.00,-14209.00,-21300.00,7868.00,11838.00,0.00,-25271.00
1997:Q3,345544.00,267722.00,65564.00,12258.00,315042.00,243514.00,71528.00,0.00,-150.00,30652.00,37199.00,-20.00,37219.00,140140.00,0.00,0.00,-2954.00,4749.00,386.00,188.00,5996.00,82166.00,8907.00,43737.00,4841.00,38896.00,8955.00,238.00,20329.00,3436.00,23610.00,2839.00,630.00,19094.00,102921.00,730.00,25419.00,0.00,31539.00,-872.00,32411.00,-451.00,858.00,-1309.00,19066.00,1806.00,23371.00,1441.00,415.00,29.00,997.00,-6548.00,-24208.00,5964.00,12258.00,0.00,-30502.00
1997:Q4,353067.00,271336.00,65961.00,15770.00,312330.00,242084.00,70247.00,0.00,-73.00,40810.00,46852.00,-18.00,46870.00,118758.00,0.00,0.00,23943.00,13184.00,10911.00,188.00,-7493.00,25511.00,2442.00,7050.00,-12572.00,19622.00,4083.00,238.00,11698.00,7482.00,5428.00,4354.00,1197.00,34053.00,71888.00,4524.00,30155.00,0.00,9792.00,735.00,9057.00,5334.00,6153.00,-819.00,982.00,-421.00,21380.00,142.00,336.00,-112.00,-82.00,-6042.00,-29253.00,4285.00,15770.00,0.00,-40737.00
1998:Q1,354229.00,274559.00,65919.00,13751.00,313219.00,240755.00,72464.00,0.00,-57.00,41067.00,-8542.00,3.00,-8545.00,60150.00,0.00,0.00,-61589.00,-568.00,5160.00,188.00,21384.00,41967.00,1917.00,4801.00,-1668.00,6469.00,12205.00,238.00,22806.00,5563.00,26972.00,2482.00,-1469.00,20060.00,68696.00,444.00,-6036.00,0.00,24171.00,11622.00,12549.00,-1177.00,863.00,-2040.00,6902.00,-203.00,45258.00,-663.00,385.00,22.00,-1070.00,49610.00,-33804.00,6545.00,13751.00,0.00,-41010.00
1998:Q2,358950.00,277406.00,67486.00,14059.00,310142.00,236824.00,73318.00,0.00,-53.00,48862.00,-4421.00,4.00,-4425.00,96633.00,0.00,0.00,19599.00,779.00,-3589.00,188.00,-7021.00,56929.00,11345.00,1509.00,-22352.00,23861.00,7107.00,238.00,36730.00,-2628.00,9095.00,3874.00,-1639.00,21046.00,101059.00,1945.00,16139.00,0.00,24442.00,-5334.00,29776.00,1732.00,2858.00,-1126.00,13185.00,-2972.00,46886.00,-298.00,444.00,26.00,-768.00,53283.00,-40582.00,5832.00,14059.00,0.00,-48809.00
1998:Q3,360296.00,277475.00,67937.00,14883.00,304350.00,233816.00,70535.00,0.00,-72.00,56018.00,-15232.00,4.00,-15236.00,28251.00,0.00,0.00,22056.00,4366.00,1160.00,188.00,-14150.00,-2645.00,20716.00,-37905.00,-8621.00,-29284.00,-4767.00,238.00,19073.00,288.00,-13925.00,5233.00,556.00,25124.00,43488.00,2025.00,28580.00,0.00,-3918.00,2609.00,-6527.00,-2989.00,-1978.00,-1011.00,-1256.00,257.00,22959.00,-2170.00,413.00,-138.00,-2445.00,71250.00,-43660.00,2597.00,14883.00,0.00,-55946.00
1998:Q4,370792.00,286250.00,67202.00,17340.00,312048.00,241585.00,70463.00,0.00,-63.00,58807.00,114717.00,4.00,114713.00,198255.00,0.00,0.00,25470.00,5909.00,373.00,187.00,-19043.00,73251.00,-337.00,50254.00,22895.00,27359.00,-3493.00,238.00,26589.00,-4218.00,7264.00,212.00,-3964.00,112814.00,83543.00,2369.00,-29581.00,0.00,-8059.00,-1103.00,-6956.00,1809.00,3652.00,-1843.00,82531.00,2951.00,27544.00,3979.00,338.00,-55.00,3696.00,-55910.00,-44665.00,3261.00,17340.00,0.00,-58744.00
1999:Q1,382899.00,292522.00,68287.00,22090.00,322678.00,240393.00,73809.00,8476.00,-72.00,60293.00,-14722.00,2.00,-14724.00,73738.00,0.00,0.00,-15078.00,-199.00,-7894.00,188.00,14333.00,27524.00,-5872.00,-12527.00,9498.00,-22025.00,13929.00,238.00,31756.00,20981.00,8022.00,2597.00,-4395.00,27659.00,88462.00,-4068.00,27377.00,0.00,4387.00,4371.00,16.00,-3517.00,-2823.00,-694.00,-4965.00,-367.00,72236.00,-2621.00,394.00,122.00,-3137.00,75015.00,-52129.00,5522.00,22090.00,8476.00,-60221.00
1999:Q2,398242.00,304545.00,70900.00,22797.00,329898.00,243188.00,77747.00,8963.00,-70.00,68414.00,53037.00,2.00,53035.00,183989.00,0.00,0.00,12979.00,3182.00,1339.00,188.00,-3068.00,16314.00,-5877.00,-18120.00,-13515.00,-4605.00,13249.00,238.00,26824.00,-22626.00,30912.00,2016.00,-1235.00,143988.00,130954.00,-1159.00,18639.00,0.00,-396.00,-7144.00,6748.00,-4263.00,-3527.00,-736.00,71065.00,1087.00,52259.00,-6278.00,456.00,112.00,-6846.00,15377.00,-61357.00,6847.00,22797.00,8963.00,-68344.00
1999:Q3,419192.00,319632.00,76505.00,23056.00,342619.00,250605.00,82639.00,9375.00,-79.00,76652.00,39134.00,3.00,39131.00,164617.00,0.00,0.00,5506.00,3578.00,1049.00,188.00,-894.00,86590.00,4764.00,16648.00,9703.00,6945.00,17798.00,238.00,47142.00,-5696.00,19290.00,3835.00,-773.00,51944.00,125486.00,-1951.00,11400.00,0.00,16539.00,11648.00,4891.00,-284.00,500.00,-784.00,30403.00,1760.00,66765.00,854.00,329.00,117.00,408.00,37518.00,-69027.00,6135.00,23056.00,9375.00,-76573.00
1999:Q4,436297.00,331913.00,78597.00,25788.00,354837.00,257794.00,87226.00,9818.00,-4258.00,85718.00,96112.00,5.00,96107.00,157418.00,0.00,0.00,3333.00,17778.00,8667.00,188.00,-2421.00,32661.00,628.00,-18322.00,-3505.00,-14817.00,18470.00,238.00,31647.00,-15383.00,45590.00,-725.00,1877.00,65853.00,61311.00,-1569.00,-8522.00,0.00,6166.00,7418.00,-1252.00,-3268.00,239.00,-3507.00,17808.00,2747.00,33674.00,14275.00,272.00,283.00,13720.00,-10394.00,-74119.00,8629.00,25788.00,9818.00,-81460.00
2000:Q1,458443.00,351691.00,83142.00,23610.00,364419.00,263501.00,90835.00,10082.00,-101.00,94126.00,-56310.00,5.00,-56315.00,91275.00,0.00,0.00,-83250.00,-8465.00,-2028.00,188.00,-4046.00,70205.00,-3463.00,1005.00,9282.00,-8277.00,31387.00,240.00,41036.00,1255.00,63415.00,2883.00,-348.00,51466.00,147590.00,554.00,74857.00,0.00,22828.00,12452.00,10376.00,-2399.00,-2410.00,11.00,18791.00,28.00,38511.00,-5580.00,343.00,-294.00,-5629.00,150436.00,-88190.00,7694.00,23610.00,10082.00,-94025.00
2000:Q2,475963.00,363078.00,88077.00,24809.00,379461.00,273181.00,96532.00,9748.00,-100.00,96602.00,149099.00,7.00,149092.00,241948.00,0.00,0.00,55863.00,1141.00,1193.00,984.00,11568.00,38220.00,-1572.00,-26479.00,-13917.00,-12562.00,27290.00,0.00,38981.00,3960.00,35739.00,-2756.00,1082.00,94954.00,92856.00,-2020.00,11518.00,0.00,-18698.00,-378.00,-18320.00,355.00,-91.00,446.00,47224.00,-42.00,55408.00,-889.00,410.00,59.00,-1358.00,-52497.00,-89897.00,8456.00,24809.00,9748.00,-96502.00
2000:Q3,492341.00,378422.00,87586.00,26333.00,386445.00,281301.00,94908.00,10236.00,-117.00,106013.00,138619.00,8.00,138611.00,181188.00,0.00,0.00,-9842.00,1280.00,3713.00,983.00,4950.00,55331.00,-2693.00,-24012.00,-6424.00,-17588.00,40770.00,0.00,41266.00,-12346.00,55588.00,-2915.00,2321.00,82125.00,42577.00,346.00,-22199.00,0.00,30270.00,8511.00,21759.00,1809.00,2696.00,-887.00,16579.00,70.00,42713.00,-27011.00,335.00,101.00,-27447.00,-32606.00,-97122.00,7322.00,26333.00,10236.00,-105896.00
2000:Q4,497332.00,379438.00,86878.00,31016.00,390031.00,278851.00,100414.00,10766.00,-52.00,107353.00,90441.00,7.00,90434.00,230703.00,0.00,0.00,-4348.00,4859.00,6064.00,984.00,-1082.00,80738.00,16983.00,-25695.00,3230.00,-28925.00,42456.00,0.00,46994.00,4928.00,43053.00,-4546.00,7320.00,92733.00,140269.00,1410.00,62703.00,0.00,18599.00,11163.00,7436.00,7762.00,8623.00,-861.00,24120.00,624.00,22584.00,2467.00,412.00,158.00,1897.00,16912.00,-100588.00,13536.00,31016.00,10766.00,-107301.00
2001:Q1,479919.00,372093.00,80213.00,27613.00,375178.00,274171.00,90339.00,10668.00,-65.00,104806.00,-4188.00,8.00,-4196.00,111811.00,0.00,0.00,-66902.00,-1443.00,-15219.00,984.00,3150.00,91115.00,-7743.00,-1643.00,-2572.00,929.00,30483.00,0.00,70018.00,-2589.00,44904.00,-5957.00,5077.00,58691.00,116007.00,-190.00,41976.00,0.00,13810.00,-8104.00,21914.00,-2198.00,621.00,-2819.00,21546.00,-3679.00,39909.00,4833.00,521.00,-100.00,4412.00,108994.00,-97922.00,10126.00,27613.00,10668.00,-104741.00
2001:Q2,453973.00,353481.00,72072.00,28421.00,359055.00,263648.00,84500.00,10908.00,-60.00,94978.00,144217.00,8.00,144209.00,167178.00,0.00,0.00,2725.00,2896.00,2987.00,983.00,-3224.00,62621.00,6752.00,-31482.00,-15311.00,-16171.00,11617.00,0.00,75734.00,4123.00,35031.00,-1340.00,-660.00,61036.00,22969.00,1343.00,-38845.00,-4390.00,-11051.00,14950.00,-26001.00,-9792.00,-10022.00,230.00,55707.00,2127.00,30410.00,-2540.00,498.00,26.00,-3064.00,-49239.00,-89833.00,12428.00,28421.00,10908.00,-94918.00
2001:Q3,441691.00,341294.00,70855.00,29543.00,338554.00,249628.00,77561.00,11365.00,13123.00,90015.00,114524.00,7.00,114517.00,120955.00,0.00,0.00,18711.00,9438.00,-1784.00,984.00,-14497.00,57041.00,-143.00,6763.00,17774.00,-11011.00,19305.00,0.00,31116.00,18353.00,21766.00,-9056.00,3423.00,16576.00,6438.00,3559.00,-1184.00,-17550.00,-20757.00,2361.00,-23118.00,-1682.00,-1000.00,-682.00,10889.00,-1520.00,47370.00,-12687.00,359.00,30.00,-13076.00,-24510.00,-91667.00,6707.00,29543.00,11365.00,-103138.00
2001:Q4,409996.00,328525.00,50365.00,31106.00,324025.00,239263.00,72909.00,11853.00,-89.00,86061.00,113103.00,8.00,113095.00,206652.00,0.00,0.00,18181.00,7896.00,-11442.00,984.00,39309.00,113028.00,-4719.00,45684.00,11619.00,34065.00,30608.00,0.00,41455.00,-21519.00,32330.00,-149.00,-2684.00,30718.00,93557.00,199.00,4805.00,25836.00,15798.00,9136.00,6662.00,-5233.00,-4754.00,-479.00,20977.00,-2195.00,24660.00,8710.00,327.00,-28.00,8411.00,-27043.00,-89262.00,22544.00,31106.00,11853.00,-85972.00
2002:Q1,432668.00,337147.00,62133.00,33387.00,331044.00,243332.00,74930.00,12783.00,-103.00,101726.00,46453.00,12.00,46441.00,67449.00,0.00,0.00,-42513.00,2163.00,-621.00,983.00,-18521.00,79583.00,7575.00,14747.00,4332.00,10415.00,19768.00,0.00,37493.00,-6238.00,24021.00,-1443.00,4950.00,25085.00,21008.00,-390.00,-15075.00,-14780.00,16586.00,16694.00,-108.00,-1880.00,-1315.00,-565.00,-1999.00,-1488.00,51747.00,-11713.00,446.00,8.00,-12167.00,55273.00,-93816.00,12797.00,33387.00,12783.00,-101623.00
2002:Q2,456886.00,355868.00,70348.00,30670.00,344047.00,251873.00,78484.00,13690.00,-105.00,112943.00,68588.00,13.00,68575.00,200709.00,0.00,0.00,-24399.00,7019.00,9391.00,984.00,33496.00,138601.00,9667.00,38204.00,24616.00,13588.00,51932.00,0.00,38798.00,10453.00,17324.00,-7573.00,6506.00,8907.00,132134.00,1843.00,7462.00,35585.00,23108.00,10350.00,12758.00,3634.00,4103.00,-469.00,19007.00,-1562.00,39656.00,3401.00,368.00,-41.00,3074.00,44355.00,-103995.00,8136.00,30670.00,13690.00,-112838.00
2002:Q3,465723.00,363309.00,70856.00,31558.00,352545.00,255401.00,82564.00,14581.00,-173.00,113351.00,186234.00,13.00,186221.00,237865.00,0.00,0.00,38827.00,797.00,-724.00,-422.00,47126.00,111299.00,-240.00,63184.00,15065.00,48119.00,28156.00,1750.00,18449.00,13779.00,8208.00,-629.00,4211.00,15393.00,51644.00,1416.00,26036.00,7784.00,3319.00,1052.00,2267.00,-5909.00,-5488.00,-421.00,-12825.00,-760.00,36756.00,-4173.00,364.00,104.00,-4641.00,-72884.00,-107909.00,11708.00,31558.00,14581.00,-113178.00
2002:Q4,470090.00,372645.00,63869.00,33576.00,346965.00,251904.00,79828.00,15234.00,-171.00,123296.00,105633.00,14.00,105619.00,174504.00,0.00,0.00,38215.00,8301.00,7921.00,-422.00,-23038.00,103284.00,1104.00,44734.00,6668.00,38066.00,27215.00,1750.00,28481.00,-7867.00,12740.00,296.00,87.00,34987.00,68885.00,812.00,2607.00,-4983.00,19565.00,30657.00,-11092.00,-4839.00,-3982.00,-857.00,12771.00,3177.00,26305.00,13470.00,308.00,34.00,13128.00,17663.00,-120742.00,15958.00,33576.00,15234.00,-123125.00
2003:Q1,484608.00,378271.00,71004.00,35333.00,351412.00,252873.00,83523.00,15016.00,-168.00,133365.00,16655.00,15.00,16640.00,145510.00,0.00,0.00,-28491.00,5654.00,5820.00,-423.00,39032.00,100147.00,-6120.00,37380.00,14107.00,23273.00,13940.00,1750.00,53197.00,-10875.00,-2835.00,522.00,-769.00,37728.00,128870.00,-83.00,26454.00,20451.00,-20784.00,5360.00,-26144.00,2379.00,2851.00,-472.00,33519.00,-986.00,27670.00,40250.00,378.00,0.00,39872.00,116710.00,-125398.00,12519.00,35333.00,15016.00,-133197.00
2003:Q2,484958.00,378424.00,70398.00,36137.00,356501.00,253083.00,86368.00,17050.00,-1358.00,129815.00,20962.00,15.00,20947.00,178779.00,0.00,0.00,-23234.00,79.00,7418.00,-422.00,72.00,168709.00,2177.00,92385.00,4592.00,87793.00,13580.00,1750.00,58817.00,11121.00,18241.00,1837.00,-1884.00,-3158.00,157832.00,170.00,41724.00,23807.00,23232.00,37718.00,-14486.00,-5372.00,-4674.00,-698.00,18705.00,2372.00,49525.00,3669.00,405.00,0.00,3264.00,108853.00,-125341.00,15970.00,36137.00,17050.00,-128457.00
2003:Q3,495545.00,385610.00,73381.00,36554.00,366989.00,260631.00,89371.00,16987.00,-585.00,129141.00,125742.00,17.00,125725.00,164900.00,0.00,0.00,36460.00,244.00,-9348.00,1703.00,50428.00,93516.00,-5540.00,69073.00,-2872.00,71945.00,-23459.00,2250.00,51192.00,-929.00,-11631.00,5168.00,-1116.00,405.00,39175.00,611.00,-45810.00,33029.00,-29202.00,-21463.00,-7739.00,-913.00,-46.00,-867.00,38797.00,-1032.00,43075.00,620.00,357.00,0.00,263.00,3399.00,-124979.00,15990.00,36554.00,16987.00,-128556.00
2003:Q4,512767.00,401629.00,74217.00,36922.00,387283.00,273693.00,96851.00,16739.00,-80.00,125565.00,163888.00,18.00,163870.00,291151.00,0.00,0.00,26550.00,8622.00,2077.00,1703.00,43502.00,157192.00,11597.00,77548.00,6174.00,71374.00,8203.00,2250.00,57594.00,-164.00,14926.00,5193.00,2775.00,28775.00,127281.00,-2221.00,21388.00,996.00,46456.00,-2738.00,49194.00,1436.00,1362.00,74.00,26981.00,1926.00,29290.00,1029.00,294.00,0.00,735.00,-38323.00,-127936.00,22635.00,36922.00,16739.00,-125485.00
2004:Q1,541544.00,421982.00,78042.00,41520.00,406515.00,285322.00,105276.00,15917.00,-126.00,135155.00,36078.00,3.00,36075.00,238356.00,0.00,0.00,-81059.00,-18.00,1758.00,1703.00,72852.00,220612.00,11381.00,144562.00,24546.00,120016.00,18393.00,2250.00,44026.00,-11431.00,-2877.00,6440.00,3951.00,26425.00,202281.00,-557.00,35298.00,37255.00,31787.00,20413.00,11374.00,-3846.00,-2754.00,-1092.00,16883.00,264.00,83009.00,2188.00,342.00,0.00,1846.00,99077.00,-136661.00,27234.00,41520.00,15917.00,-135030.00
2004:Q2,572242.00,445083.00,88354.00,38805.00,417878.00,293078.00,109328.00,15473.00,-63.00,154427.00,185219.00,3.00,185216.00,361135.00,0.00,0.00,51995.00,9962.00,9375.00,1703.00,32959.00,208855.00,5488.00,127680.00,5600.00,122080.00,19091.00,2250.00,54346.00,5856.00,2184.00,4675.00,-764.00,34335.00,175919.00,-1122.00,65639.00,1672.00,-7456.00,-3890.00,-3566.00,1697.00,2105.00,-408.00,40251.00,721.00,77796.00,-3279.00,513.00,0.00,-3792.00,-30793.00,-152005.00,20974.00,38805.00,15473.00,-154364.00
2004:Q3,585836.00,455992.00,91118.00,38727.00,426977.00,296497.00,114777.00,15703.00,3097.00,155763.00,81930.00,5.00,81925.00,238503.00,0.00,0.00,-26358.00,3573.00,3882.00,324.00,60809.00,157794.00,-10441.00,49191.00,14364.00,34827.00,31218.00,1000.00,86826.00,2305.00,1475.00,-817.00,-181.00,35697.00,156578.00,-429.00,-844.00,59980.00,45831.00,-720.00,46551.00,-2353.00,-1050.00,-1303.00,17914.00,-2683.00,57995.00,-18833.00,849.00,0.00,-19682.00,73833.00,-159495.00,23659.00,38727.00,15703.00,-158860.00
2004:Q4,624622.00,477620.00,104798.00,42204.00,445854.00,306611.00,122064.00,17180.00,-136.00,178903.00,148884.00,5.00,148879.00,389066.00,0.00,0.00,26858.00,8870.00,7785.00,324.00,23873.00,216698.00,10032.00,45455.00,-7554.00,53009.00,85878.00,1000.00,74333.00,9523.00,46187.00,466.00,-1027.00,49509.00,240187.00,-697.00,54068.00,49327.00,31582.00,53434.00,-21852.00,1830.00,2651.00,-821.00,9705.00,591.00,97423.00,-3642.00,289.00,0.00,-3931.00,30019.00,-171009.00,17266.00,42204.00,17180.00,-178767.00
2005:Q1,641449.00,486246.00,108920.00,46283.00,472042.00,317050.00,134642.00,20350.00,-2242.00,171649.00,14700.00,18.00,14682.00,246232.00,0.00,0.00,-8256.00,6.00,13623.00,324.00,6058.00,156115.00,179.00,94527.00,-8773.00,103300.00,3542.00,1000.00,56867.00,16938.00,19038.00,-90.00,3361.00,39115.00,231550.00,-5331.00,91333.00,-1053.00,17157.00,846.00,16311.00,2565.00,5519.00,-2954.00,46089.00,-192.00,63308.00,17674.00,363.00,0.00,17311.00,156949.00,-169196.00,25722.00,46283.00,20350.00,-169407.00
2005:Q2,654874.00,497305.00,115612.00,41958.00,478572.00,325033.00,138551.00,14988.00,-169.00,176472.00,98733.00,18.00,98715.00,208960.00,0.00,0.00,4209.00,3502.00,2450.00,324.00,17062.00,154544.00,7791.00,10768.00,-31130.00,41898.00,55235.00,1000.00,79750.00,13844.00,12291.00,-333.00,6571.00,-5504.00,110245.00,797.00,-47861.00,52227.00,32258.00,1961.00,30297.00,-5967.00,-4598.00,-1369.00,30023.00,528.00,43882.00,4358.00,355.00,0.00,4003.00,77739.00,-172272.00,22939.00,41958.00,14988.00,-176303.00
2005:Q3,675426.00,510570.00,120690.00,44166.00,491558.00,327721.00,146273.00,17564.00,15277.00,168592.00,222204.00,21.00,222183.00,303854.00,0.00,0.00,-8377.00,4025.00,5728.00,-282.00,47927.00,181649.00,5733.00,43727.00,-24388.00,68115.00,38766.00,500.00,92923.00,2097.00,28961.00,3064.00,-412.00,39474.00,81671.00,-4765.00,20485.00,-428.00,20480.00,20954.00,-474.00,3359.00,5093.00,-1734.00,51420.00,-1543.00,-3112.00,-4225.00,294.00,0.00,-4519.00,-53612.00,-182849.00,25583.00,44166.00,17564.00,-183868.00
2005:Q4,720209.00,535964.00,137996.00,46249.00,512102.00,339094.00,156322.00,16686.00,-89.00,208196.00,362940.00,21.00,362919.00,289159.00,0.00,0.00,1827.00,7330.00,-1226.00,-282.00,-29688.00,244868.00,7089.00,96118.00,5351.00,90767.00,42246.00,500.00,98915.00,-1578.00,22841.00,3402.00,2112.00,39553.00,-73760.00,-4795.00,-42080.00,-57861.00,23548.00,14849.00,8699.00,10546.00,11303.00,-757.00,59152.00,2493.00,-67843.00,3080.00,252.00,0.00,2828.00,-154744.00,-196870.00,18326.00,46249.00,16686.00,-208107.00
2006:Q1,736692.00,548602.00,146628.00,41462.00,539856.00,354297.00,165487.00,20072.00,-1289.00,198125.00,55850.00,0.00,55850.00,339789.00,0.00,0.00,-16276.00,-951.00,-2736.00,-283.00,68441.00,182488.00,1437.00,39654.00,18350.00,21304.00,38284.00,500.00,102613.00,-3395.00,59965.00,4559.00,4135.00,43842.00,283939.00,-513.00,68875.00,41388.00,56337.00,21298.00,35039.00,-2619.00,-261.00,-2358.00,42452.00,2099.00,66974.00,8946.00,1302.00,0.00,7644.00,142275.00,-194305.00,18859.00,41462.00,20072.00,-196836.00
2006:Q2,767466.00,561246.00,162296.00,43925.00,564215.00,365854.00,179887.00,18475.00,-557.00,203808.00,96655.00,0.00,96655.00,311240.00,0.00,0.00,-13949.00,2936.00,16680.00,-282.00,-42007.00,237462.00,34924.00,2367.00,-29808.00,32175.00,89090.00,500.00,110581.00,14858.00,20579.00,2711.00,4157.00,68095.00,214585.00,560.00,97662.00,-39414.00,70085.00,-20228.00,90313.00,7594.00,9532.00,-1938.00,21858.00,1033.00,37423.00,17784.00,162.00,0.00,17622.00,107153.00,-195392.00,17591.00,43925.00,18475.00,-203252.00
2006:Q3,788266.00,571432.00,171902.00,44933.00,573585.00,370034.00,186165.00,17385.00,-72.00,214753.00,147079.00,0.00,147079.00,399206.00,0.00,0.00,596.00,-1302.00,5992.00,2313.00,50749.00,265090.00,22964.00,39048.00,-8589.00,47637.00,42830.00,2182.00,158066.00,-15142.00,26473.00,6620.00,-1058.00,58875.00,252127.00,-1006.00,16665.00,36870.00,104033.00,91316.00,12717.00,-3817.00,-1856.00,-1961.00,9052.00,-955.00,79735.00,11550.00,336.00,0.00,11214.00,67674.00,-201398.00,14264.00,44933.00,17385.00,-214681.00
2006:Q4,786030.00,565981.00,175813.00,44236.00,598641.00,386131.00,192701.00,19810.00,-71.00,187460.00,230174.00,-77.00,230251.00,429423.00,0.00,0.00,34905.00,10730.00,14045.00,2313.00,-17449.00,283670.00,-4391.00,69265.00,8650.00,60615.00,46893.00,2182.00,169721.00,9918.00,12498.00,8015.00,-1561.00,72339.00,199172.00,-1415.00,-2746.00,17069.00,46788.00,5983.00,40805.00,8333.00,9506.00,-1173.00,63969.00,1357.00,60791.00,5026.00,224.00,0.00,4802.00,-42714.00,-179850.00,16888.00,44236.00,19810.00,-187389.00
2007:Q1,812175.00,577237.00,183605.00,51333.00,612365.00,395118.00,200762.00,16486.00,-65.00,199875.00,116948.00,0.00,116948.00,462808.00,0.00,0.00,-119457.00,-4830.00,6606.00,2312.00,150673.00,330691.00,20457.00,82746.00,26284.00,56462.00,44861.00,2182.00,180445.00,4630.00,31409.00,8784.00,2529.00,49461.00,345860.00,72.00,41061.00,72434.00,65337.00,-5753.00,71090.00,-170.00,556.00,-726.00,51222.00,746.00,109017.00,6141.00,284.00,0.00,5857.00,82927.00,-182120.00,17157.00,51333.00,16486.00,-199810.00
2007:Q2,830862.00,589511.00,194630.00,46721.00,641411.00,406268.00,217288.00,17855.00,-119.00,189570.00,127838.00,494.00,127344.00,590435.00,0.00,0.00,44543.00,2512.00,18067.00,2313.00,39018.00,280214.00,14636.00,-11937.00,-50851.00,38914.00,96978.00,2182.00,178355.00,20302.00,95457.00,6990.00,11135.00,69884.00,463091.00,-26.00,134844.00,56941.00,111467.00,-2586.00,114053.00,10490.00,11018.00,-528.00,34154.00,5205.00,94325.00,15691.00,1184.00,0.00,14507.00,61732.00,-183244.00,22658.00,46721.00,17855.00,-189451.00
