1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2011:Q3,18045.00,72303.00,-59812.00,-44036.00,-19810.00,1278.00,-28806.00,3302.00,49590.00,18045.00,-15365.00,-37740.00,37955.00,-15843.00,0.00,263.00,19968.00,-17584.00,931.00,65.00,320.00,0.00,8906.00,6367.00,26266.00,6023.00,-11326.00,13442.00,18045.00,54038.00,9949.00,745.00,-1452.00,44032.00,764.00,-47823.00,-12929.00,67225.00,22490.00,127.00,4467.00,261.00,10013.00,-1153.00,-104.00,-4467.00,-66262.00,41262.00,-41700.00,-8551.00,-2027.00,-54532.00,608.00,-2551.00,11830.00
2011:Q4,50523.00,67671.00,-45082.00,-26465.00,-20272.00,2900.00,-12395.00,3302.00,54399.00,50523.00,111209.00,45901.00,74083.00,-9087.00,0.00,312.00,-66713.00,3537.00,408.00,-52.00,312.00,0.00,3973.00,2703.00,-57874.00,-10179.00,-9541.00,6027.00,50523.00,-37891.00,-63377.00,1175.00,-1451.00,26435.00,-673.00,89188.00,-11845.00,122112.00,1980.00,514.00,5251.00,326.00,5956.00,-1153.00,-153.00,-1790.00,-24733.00,27385.00,-32523.00,10381.00,-498.00,-13097.00,-1935.00,3010.00,-774.00
2012:Q1,-40252.00,18677.00,-7220.00,-40986.00,-26613.00,2887.00,-18752.00,1492.00,-10723.00,-40252.00,5125.00,11673.00,-45007.00,38328.00,0.00,131.00,-54389.00,-23007.00,-1270.00,402.00,1211.00,0.00,-4488.00,-2569.00,5669.00,-20412.00,-9925.00,9012.00,-40252.00,43939.00,5373.00,-1506.00,-603.00,41213.00,-538.00,-59682.00,-11528.00,-32242.00,-1730.00,-381.00,178.00,244.00,2203.00,299.00,-161.00,719.00,-12447.00,24925.00,-35575.00,-12213.00,-495.00,5133.00,19637.00,-6248.00,-24509.00
2012:Q2,89433.00,52669.00,16960.00,-31550.00,-20365.00,6542.00,-19219.00,1492.00,51354.00,89433.00,97017.00,64716.00,-15096.00,47133.00,0.00,264.00,-23630.00,18940.00,836.00,68.00,3412.00,0.00,6348.00,1331.00,16670.00,-58780.00,-12455.00,16046.00,89433.00,42399.00,11640.00,-38.00,-604.00,29834.00,1567.00,52630.00,-14436.00,108656.00,-10049.00,-449.00,10984.00,210.00,4914.00,298.00,-131.00,5025.00,-21272.00,47030.00,-45742.00,-13569.00,2838.00,-21034.00,114.00,-757.00,-5596.00
2012:Q3,95301.00,31089.00,15902.00,-11537.00,-11457.00,8645.00,-10233.00,1508.00,59847.00,95301.00,83123.00,70594.00,-31697.00,44333.00,0.00,-107.00,7545.00,-6634.00,660.00,-73.00,-92.00,0.00,12369.00,1506.00,8232.00,-5610.00,-2813.00,4633.00,95301.00,46701.00,1725.00,66.00,-604.00,42224.00,3290.00,56965.00,-3059.00,55749.00,-4513.00,-64.00,10390.00,126.00,4166.00,300.00,-334.00,1400.00,-22357.00,30517.00,-39946.00,-772.00,1768.00,23748.00,376.00,-530.00,-8365.00
2012:Q4,213326.00,74467.00,67634.00,7616.00,-19236.00,12814.00,12530.00,1508.00,63609.00,213326.00,216648.00,126571.00,44615.00,45338.00,0.00,124.00,-9631.00,15328.00,694.00,-21.00,-1292.00,0.00,3103.00,8804.00,2234.00,-35362.00,-3119.00,6309.00,213326.00,17925.00,-1822.00,569.00,-602.00,18279.00,1501.00,209158.00,-911.00,126380.00,3390.00,3349.00,7549.00,115.00,2458.00,299.00,-354.00,5069.00,3315.00,28371.00,-18486.00,4277.00,4451.00,42261.00,-3392.00,1017.00,-13757.00
2013:Q1,-27349.00,8039.00,-16235.00,-20024.00,-25631.00,4709.00,-2061.00,2959.00,871.00,-27349.00,-25661.00,-23112.00,-22151.00,19277.00,0.00,325.00,-9778.00,-4599.00,-2857.00,138.00,972.00,0.00,164.00,-561.00,-6559.00,4069.00,-545.00,8090.00,-27349.00,29165.00,-13743.00,-5937.00,250.00,47183.00,1412.00,-54096.00,-174.00,-59863.00,6889.00,-510.00,1573.00,211.00,-633.00,-175.00,-377.00,7705.00,99.00,25333.00,-25773.00,-9445.00,-1365.00,1721.00,653.00,35.00,-2418.00
2013:Q2,262975.00,62116.00,130292.00,27274.00,-7709.00,7585.00,24406.00,2992.00,43293.00,262975.00,134075.00,42086.00,62369.00,29664.00,0.00,-44.00,121742.00,40437.00,1236.00,104.00,1207.00,0.00,9045.00,17076.00,48380.00,4367.00,-110.00,7158.00,262975.00,65844.00,49637.00,776.00,249.00,17403.00,-2221.00,186333.00,-124.00,74536.00,3233.00,230.00,13864.00,714.00,6175.00,-174.00,-391.00,17470.00,57834.00,34377.00,-173440.00,4091.00,144522.00,-236.00,4750.00,-1098.00,10798.00
2013:Q3,172823.00,39348.00,7458.00,55004.00,35450.00,10078.00,6452.00,3024.00,71013.00,172823.00,183617.00,144038.00,11416.00,28050.00,0.00,113.00,-21945.00,4540.00,3116.00,54.00,-889.00,0.00,-780.00,-5570.00,50.00,-22466.00,0.00,11151.00,172823.00,39450.00,-4106.00,852.00,249.00,42398.00,57.00,146713.00,-157.00,40921.00,14793.00,-1625.00,17042.00,453.00,9038.00,-175.00,117.00,7011.00,46969.00,42555.00,-32468.00,779.00,401.00,12730.00,-10219.00,-1452.00,-13340.00
2013:Q4,286041.00,87046.00,102395.00,35932.00,392.00,12522.00,19993.00,3025.00,60668.00,286041.00,172152.00,87460.00,52351.00,32193.00,0.00,148.00,99836.00,32965.00,421.00,523.00,670.00,0.00,1890.00,8555.00,27018.00,27794.00,0.00,14053.00,286041.00,43607.00,24666.00,1258.00,249.00,17454.00,-20.00,241686.00,-4.00,115131.00,20779.00,712.00,13161.00,928.00,7728.00,-174.00,103.00,7192.00,49463.00,28520.00,-28007.00,-3636.00,6849.00,32103.00,-9374.00,212.00,748.00
2014:Q1,128046.00,56805.00,51111.00,13356.00,-12185.00,10352.00,12279.00,2910.00,6774.00,128046.00,73878.00,7704.00,2211.00,63913.00,0.00,51.00,40303.00,-15340.00,417.00,171.00,387.00,0.00,-3531.00,4667.00,55459.00,-1927.00,0.00,13865.00,128046.00,102812.00,57351.00,-105.00,-95.00,43290.00,2371.00,13682.00,-15.00,27150.00,18057.00,-605.00,7391.00,318.00,4251.00,415.00,103.00,15074.00,-24318.00,16242.00,-36353.00,-15416.00,22568.00,-19270.00,-2663.00,753.00,11552.00
2014:Q2,306524.00,92885.00,96434.00,49591.00,10905.00,13001.00,22743.00,2942.00,67614.00,306524.00,262691.00,178571.00,12721.00,71269.00,0.00,131.00,28549.00,47460.00,2551.00,-173.00,583.00,0.00,-2248.00,1275.00,1565.00,-22464.00,0.00,15284.00,306524.00,17683.00,-4311.00,1271.00,-94.00,16758.00,4059.00,281951.00,-33.00,172068.00,11043.00,-1290.00,22202.00,526.00,6232.00,415.00,82.00,-3656.00,33328.00,14168.00,-18242.00,763.00,-216.00,54751.00,-8911.00,-1279.00,6890.00
2014:Q3,290735.00,45824.00,92895.00,73176.00,27535.00,15975.00,26692.00,2974.00,78840.00,290735.00,250477.00,139275.00,39540.00,71583.00,0.00,79.00,47778.00,4511.00,3185.00,68.00,321.00,0.00,7193.00,2431.00,28341.00,1728.00,0.00,-7520.00,290735.00,67169.00,25714.00,1306.00,-95.00,41993.00,-1749.00,195760.00,-35.00,77790.00,9570.00,-1541.00,22191.00,567.00,8728.00,415.00,195.00,2442.00,28518.00,23592.00,-1569.00,3878.00,4123.00,16935.00,-281.00,242.00,27806.00
2014:Q4,259533.00,124473.00,-5568.00,72064.00,20502.00,19105.00,29483.00,2974.00,68564.00,259533.00,217692.00,97322.00,43010.00,77252.00,0.00,108.00,32557.00,21543.00,2254.00,37.00,526.00,0.00,8827.00,12960.00,-19931.00,6341.00,0.00,9284.00,259533.00,-6811.00,-20864.00,412.00,-94.00,12416.00,1319.00,281644.00,-14.00,162205.00,36017.00,-894.00,17400.00,602.00,10312.00,415.00,188.00,-4412.00,50998.00,20990.00,-11775.00,17281.00,-6542.00,-13888.00,981.00,1780.00,-15300.00
2015:Q1,95696.00,77834.00,-25635.00,38659.00,-9120.00,21427.00,23270.00,3082.00,4838.00,95696.00,104020.00,2116.00,43822.00,57981.00,0.00,100.00,-18600.00,-32192.00,-494.00,57.00,2148.00,0.00,3052.00,9389.00,1916.00,-2476.00,0.00,10276.00,95696.00,49046.00,2878.00,-696.00,522.00,41924.00,4418.00,39323.00,0.00,54893.00,27633.00,-4027.00,10558.00,473.00,5845.00,-1358.00,184.00,5883.00,-24273.00,-2318.00,5428.00,-8933.00,-6512.00,-21199.00,-2487.00,-467.00,7327.00
2015:Q2,315377.00,85550.00,32304.00,122537.00,57921.00,23762.00,37737.00,3117.00,74986.00,315377.00,266554.00,156343.00,26634.00,83549.00,0.00,28.00,38507.00,42086.00,5020.00,-106.00,2147.00,0.00,7427.00,11486.00,-25410.00,-4143.00,0.00,10316.00,315377.00,-8062.00,-27025.00,2087.00,637.00,15489.00,750.00,312638.00,0.00,168962.00,16868.00,-849.00,24163.00,507.00,8243.00,-662.00,194.00,-6028.00,74250.00,31058.00,-4759.00,-2261.00,1025.00,8639.00,-7233.00,521.00,10801.00
2015:Q3,128440.00,25966.00,-99402.00,118341.00,61232.00,21550.00,32409.00,3150.00,83535.00,128440.00,138006.00,91680.00,-14836.00,61229.00,0.00,-67.00,-8855.00,-17898.00,4949.00,12.00,1016.00,0.00,1526.00,14438.00,-4131.00,-8767.00,0.00,-711.00,128440.00,36033.00,-1319.00,742.00,457.00,32112.00,4041.00,86014.00,0.00,102546.00,11405.00,-640.00,24063.00,564.00,9827.00,-413.00,-482.00,-12733.00,31998.00,52214.00,-37875.00,7619.00,-11304.00,-74343.00,-17426.00,994.00,6393.00
2015:Q4,284054.00,91222.00,9136.00,114319.00,37665.00,35616.00,37887.00,3151.00,69377.00,284054.00,288991.00,150636.00,28814.00,109331.00,0.00,210.00,-8425.00,38424.00,-222.00,213.00,882.00,0.00,3316.00,-6066.00,-21684.00,-23288.00,0.00,3488.00,284054.00,-3779.00,-23684.00,-976.00,833.00,16047.00,4001.00,289013.00,0.00,201014.00,22211.00,-251.00,17477.00,847.00,15605.00,-321.00,-328.00,-2746.00,57085.00,45994.00,-24206.00,-13595.00,-12640.00,-3201.00,-13717.00,-215.00,-1180.00
2016:Q1,185636.00,78196.00,29578.00,74223.00,30848.00,18038.00,24318.00,1019.00,3639.00,185636.00,159965.00,21597.00,66966.00,71209.00,0.00,192.00,24860.00,-14120.00,-1732.00,-66.00,2494.00,0.00,896.00,-6557.00,39157.00,4788.00,0.00,811.00,185636.00,80736.00,39426.00,-1377.00,619.00,40709.00,1359.00,98810.00,0.00,86719.00,16087.00,-463.00,4347.00,700.00,8914.00,101.00,-1282.00,5514.00,-5051.00,28399.00,-14062.00,-29410.00,10592.00,-15891.00,-750.00,4346.00,6090.00
2016:Q2,308706.00,57618.00,54661.00,130469.00,67570.00,28870.00,33008.00,1020.00,65958.00,308706.00,238947.00,171302.00,-7905.00,75491.00,0.00,59.00,69719.00,64268.00,1545.00,1237.00,4795.00,0.00,-1498.00,-7609.00,12083.00,-5102.00,0.00,40.00,308706.00,15450.00,277.00,704.00,582.00,12416.00,1471.00,304697.00,0.00,182233.00,18060.00,-663.00,22652.00,744.00,7895.00,-35.00,11.00,-4872.00,77277.00,40123.00,-35970.00,-6786.00,-1948.00,4970.00,-1201.00,2207.00,-11441.00
2016:Q3,292796.00,22331.00,19430.00,160373.00,101390.00,16568.00,41384.00,1030.00,90662.00,292796.00,303408.00,188141.00,49900.00,65201.00,0.00,166.00,-4386.00,-2597.00,1891.00,266.00,2085.00,0.00,1632.00,-9297.00,-22190.00,23824.00,0.00,-6227.00,292796.00,17477.00,-26427.00,731.00,535.00,39585.00,3053.00,269110.00,0.00,110595.00,1397.00,-368.00,36300.00,1025.00,9124.00,-99.00,-165.00,7595.00,35187.00,31835.00,-6404.00,3110.00,10424.00,29982.00,2476.00,-2904.00,6209.00
