1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2001:Q3,164756.00,93531.00,7922.00,-300.00,2028.00,83882.00,64040.00,-17159.00,-1808.00,83007.00,1724.00,-440.00,2164.00,0.00,5460.00,164756.00,5619.00,42320.00,51532.00,-9212.00,14444.00,7398.00,83576.00,7476.00,22484.00,552.00,312.00,-32792.00,12472.00,3508.00,2920.00,66644.00,37752.00,-220.00,37972.00,-26354.00
2001:Q4,316630.00,44261.00,-5104.00,2520.00,-2192.00,49037.00,262305.00,65987.00,-14568.00,210886.00,2368.00,1924.00,444.00,11048.00,-3352.00,316630.00,180912.00,7552.00,31868.00,-24316.00,87427.00,11290.00,22501.00,-2164.00,27820.00,448.00,-7684.00,41525.00,-6760.00,-4452.00,196.00,-26428.00,31584.00,-14836.00,46420.00,-24637.00
2002:Q1,-243123.00,59469.00,-3420.00,-2476.00,772.00,64593.00,-291860.00,-80174.00,-4740.00,-206945.00,-4004.00,-1928.00,-2076.00,-1204.00,-5524.00,-243123.00,-182664.00,9724.00,6940.00,2784.00,-102157.00,2697.00,-547.00,15520.00,-7104.00,24.00,2712.00,1785.00,2180.00,-2008.00,2608.00,-16264.00,8652.00,-5896.00,14548.00,21172.00
2002:Q2,39069.00,58132.00,4816.00,40.00,-656.00,53932.00,-52870.00,27177.00,2848.00,-82896.00,-2552.00,-2964.00,412.00,8172.00,28188.00,39069.00,-51090.00,9300.00,6580.00,2720.00,24782.00,21187.00,1246.00,1008.00,-1852.00,272.00,-4488.00,-12794.00,5396.00,2164.00,996.00,10544.00,28076.00,-772.00,28848.00,5568.00
2002:Q3,205162.00,18511.00,-4294.00,0.00,244.00,22561.00,193411.00,61328.00,-1500.00,133582.00,348.00,20.00,328.00,-4384.00,-2724.00,205162.00,93985.00,2004.00,-680.00,2684.00,98649.00,6988.00,59793.00,33524.00,36252.00,328.00,3820.00,-16863.00,18480.00,4440.00,732.00,-20920.00,3188.00,-1236.00,4424.00,-59445.00
2002:Q4,-32672.00,31396.00,-6233.00,3872.00,-72.00,33830.00,-63560.00,-73907.00,2232.00,8115.00,3604.00,3420.00,184.00,-7092.00,2980.00,-32672.00,76775.00,-59456.00,-62144.00,2688.00,-89754.00,-10216.00,-6852.00,1324.00,-33668.00,256.00,3864.00,692.00,6300.00,4072.00,-4720.00,15028.00,33204.00,5580.00,27624.00,23627.00
2003:Q1,39960.00,56852.00,9006.00,-3884.00,484.00,51245.00,-38028.00,-22128.00,9432.00,-25332.00,-1972.00,-2464.00,492.00,1764.00,21344.00,39960.00,-132649.00,62024.00,55892.00,6132.00,-31499.00,-5624.00,117579.00,17048.00,34176.00,248.00,3940.00,28039.00,25404.00,4100.00,4788.00,-164.00,22616.00,7452.00,15164.00,7514.00
2003:Q2,138333.00,24403.00,-2997.00,-56.00,2600.00,24856.00,99202.00,-8500.00,2656.00,105046.00,6592.00,1212.00,5380.00,4688.00,3448.00,138333.00,59153.00,74056.00,67976.00,6080.00,-7929.00,13674.00,-5579.00,23800.00,2416.00,184.00,3284.00,-33451.00,-7424.00,7716.00,284.00,-2388.00,316.00,6468.00,-6152.00,4642.00
2003:Q3,39557.00,29468.00,-1138.00,80.00,-3284.00,33810.00,21221.00,1086.00,-1012.00,21147.00,-2052.00,-1172.00,-880.00,-2688.00,-6392.00,39557.00,-66392.00,101100.00,95028.00,6072.00,37460.00,18292.00,14594.00,-4116.00,9420.00,148.00,-2624.00,-11414.00,4144.00,8924.00,9000.00,1112.00,976.00,-5468.00,6444.00,-66473.00
2003:Q4,120046.00,38674.00,157.00,1964.00,320.00,36233.00,71556.00,25897.00,6236.00,39423.00,1820.00,1024.00,796.00,2292.00,5704.00,120046.00,14926.00,-36940.00,-43004.00,6064.00,38971.00,1546.00,48407.00,-2160.00,2020.00,124.00,-1336.00,14807.00,33964.00,-13268.00,1036.00,13220.00,34488.00,7580.00,26908.00,18647.00
2004:Q1,66509.00,8523.00,-379.00,-1932.00,-316.00,11150.00,42510.00,12834.00,11048.00,18628.00,-2056.00,964.00,-3020.00,2640.00,14892.00,66509.00,-125400.00,200100.00,77944.00,122156.00,-63437.00,5490.00,9090.00,-13852.00,-3864.00,36.00,-1260.00,1546.00,996.00,-2000.00,4288.00,23200.00,-72.00,11696.00,-11768.00,40739.00
2004:Q2,90407.00,55951.00,-1379.00,20.00,784.00,56526.00,36516.00,11093.00,6604.00,18820.00,-1832.00,-1692.00,-140.00,1512.00,-1740.00,90407.00,-174118.00,168132.00,66324.00,101808.00,13399.00,-3290.00,50481.00,-116.00,20612.00,112.00,-3636.00,33517.00,-3632.00,-4092.00,5852.00,1864.00,39848.00,5696.00,34152.00,-4044.00
2004:Q3,82404.00,41918.00,-999.00,12.00,-604.00,43509.00,36293.00,-44699.00,764.00,80228.00,744.00,-560.00,1304.00,536.00,2912.00,82404.00,17481.00,133888.00,32044.00,101844.00,-61973.00,-5096.00,-32226.00,13512.00,2800.00,128.00,11108.00,-19874.00,-32680.00,1712.00,-7540.00,-1392.00,14292.00,-400.00,14692.00,16038.00
2004:Q4,102112.00,44544.00,3309.00,4156.00,-188.00,37267.00,41640.00,7832.00,20308.00,13500.00,-132.00,-768.00,636.00,1640.00,14420.00,102112.00,49098.00,-62560.00,-164428.00,101868.00,-12026.00,-10876.00,82919.00,-34428.00,4532.00,148.00,-9692.00,-4401.00,76744.00,1216.00,9596.00,39204.00,35480.00,19352.00,16128.00,20077.00
2005:Q1,-23561.00,11733.00,-3708.00,-4208.00,232.00,19417.00,-59010.00,30778.00,-5888.00,-83900.00,10292.00,12516.00,-2224.00,28.00,13396.00,-23561.00,-102228.00,54344.00,-22228.00,76572.00,55068.00,56779.00,-63275.00,-7232.00,-24492.00,172.00,-11568.00,10097.00,-23240.00,-3208.00,4392.00,-8196.00,24.00,6860.00,-6836.00,-24272.00
2005:Q2,37322.00,22137.00,-3967.00,84.00,-144.00,26163.00,26393.00,-40937.00,27188.00,40142.00,-11908.00,-12252.00,344.00,3272.00,-2572.00,37322.00,-96603.00,191988.00,115392.00,76596.00,-37842.00,19676.00,-47703.00,-3112.00,20948.00,184.00,-7496.00,-29167.00,-27532.00,1780.00,4212.00,-7520.00,14008.00,14792.00,-784.00,-6202.00
2005:Q3,-283.00,44187.00,-56.00,-16.00,-8.00,44267.00,-53918.00,-4130.00,6108.00,-55895.00,2060.00,876.00,1184.00,-4800.00,12188.00,-283.00,-137981.00,179984.00,103276.00,76708.00,-15591.00,-18354.00,-37702.00,-756.00,4744.00,308.00,-232.00,1642.00,-23676.00,-19844.00,5008.00,-4896.00,16100.00,6976.00,9124.00,13261.00
2005:Q4,4210.00,42159.00,2102.00,7648.00,-80.00,32489.00,-45265.00,42157.00,-2720.00,-84703.00,1724.00,-164.00,1888.00,768.00,4824.00,4210.00,-118572.00,123492.00,46732.00,76760.00,46983.00,5224.00,-79689.00,-8280.00,-23340.00,344.00,-7808.00,10519.00,-23680.00,-14204.00,-8168.00,-5072.00,29320.00,-2964.00,32284.00,-2549.00
2006:Q1,49373.00,35886.00,2767.00,-7772.00,12.00,40879.00,5783.00,-74355.00,-3168.00,83306.00,-1300.00,-788.00,-512.00,1292.00,7712.00,49373.00,42115.00,-36536.00,-111144.00,74608.00,-52441.00,18638.00,102146.00,30740.00,8420.00,436.00,-7216.00,34166.00,7520.00,-1044.00,4880.00,24244.00,-3804.00,-3944.00,140.00,-20746.00
2006:Q2,133603.00,25816.00,830.00,44.00,232.00,24711.00,108134.00,73506.00,20480.00,14148.00,1408.00,412.00,996.00,-676.00,-1080.00,133603.00,-22308.00,-111380.00,-186064.00,74684.00,66407.00,10906.00,169599.00,31656.00,2364.00,400.00,-5576.00,41711.00,57784.00,-3644.00,-3624.00,48528.00,11744.00,21124.00,-9380.00,8634.00
2006:Q3,-109079.00,6050.00,-386.00,28.00,-176.00,6584.00,-76121.00,14902.00,5156.00,-96179.00,-4128.00,-904.00,-3224.00,-3452.00,-31428.00,-109079.00,-18775.00,10288.00,-64384.00,74672.00,3723.00,1963.00,-111791.00,19036.00,2272.00,432.00,744.00,-60427.00,-61360.00,-2168.00,9180.00,-19500.00,-5208.00,4076.00,-9284.00,10721.00
2006:Q4,-153680.00,26356.00,-2470.00,2872.00,4.00,25950.00,-180529.00,-37497.00,15020.00,-158052.00,4004.00,464.00,3540.00,5532.00,-9044.00,-153680.00,-161680.00,-32564.00,-107268.00,74704.00,-28574.00,-9511.00,46211.00,-45784.00,20168.00,440.00,764.00,15199.00,3140.00,452.00,9024.00,42808.00,42920.00,15488.00,27432.00,-10482.00
2007:Q1,95335.00,-2674.00,-2017.00,-2896.00,-36.00,2275.00,82633.00,-64376.00,5600.00,141409.00,4768.00,-224.00,4992.00,-3532.00,14140.00,95335.00,65065.00,65940.00,-972.00,66912.00,-43928.00,3501.00,50079.00,7180.00,11792.00,1212.00,772.00,14627.00,-5184.00,1472.00,12692.00,5516.00,-19320.00,5340.00,-24660.00,-26002.00
2007:Q2,-2416.00,25889.00,2474.00,-44.00,428.00,23031.00,-31457.00,5725.00,12360.00,-49541.00,9400.00,3800.00,5600.00,1748.00,-7996.00,-2416.00,-155500.00,142804.00,75912.00,66892.00,-4638.00,-18826.00,10601.00,5076.00,-8780.00,1212.00,788.00,-24235.00,15688.00,968.00,-11980.00,31864.00,10048.00,16588.00,-6540.00,13094.00
2007:Q3,65651.00,23074.00,3583.00,36.00,-332.00,19787.00,70128.00,184373.00,-8388.00,-105857.00,-12060.00,-2896.00,-9164.00,-1044.00,-14448.00,65651.00,-251097.00,66868.00,-36.00,66904.00,185913.00,7441.00,62707.00,48816.00,26312.00,1212.00,-248.00,3839.00,-4008.00,1364.00,-460.00,-14120.00,-8996.00,-11616.00,2620.00,2814.00
2007:Q4,-11873.00,24775.00,41635.00,6392.00,-68.00,-23185.00,-67164.00,-66173.00,10352.00,-11343.00,8168.00,364.00,7804.00,9644.00,12704.00,-11873.00,40892.00,-38520.00,-105348.00,66828.00,-36781.00,7004.00,4845.00,-9956.00,-20168.00,1204.00,-244.00,-13591.00,-17376.00,-2260.00,-7504.00,74740.00,-3472.00,10648.00,-14120.00,14159.00
2008:Q1,99099.00,-52791.00,-42067.00,-6360.00,8.00,-4371.00,121010.00,17725.00,-9012.00,112296.00,12236.00,21400.00,-9164.00,-1664.00,20308.00,99099.00,119841.00,-65272.00,-69212.00,3940.00,10172.00,-332.00,82888.00,-3416.00,18980.00,-5664.00,-224.00,-1512.00,-9084.00,3080.00,11136.00,69592.00,-14604.00,12396.00,-27000.00,-33594.00
2008:Q2,61199.00,48387.00,-894.00,180.00,452.00,48649.00,20928.00,-26710.00,-7352.00,54990.00,-3116.00,-7424.00,4308.00,2100.00,-7100.00,61199.00,70065.00,-39948.00,-43780.00,3832.00,-49741.00,6867.00,67534.00,-5020.00,34972.00,-5664.00,-240.00,27914.00,48636.00,-200.00,-5772.00,-27092.00,-13404.00,-14324.00,920.00,19825.00
2008:Q3,1687993.00,1471284.00,1309900.00,104184.00,-380.00,57580.00,234874.00,-47908.00,46440.00,236342.00,-7072.00,-9520.00,2448.00,-1136.00,-9956.00,1687993.00,-19960.00,16052.00,12332.00,3720.00,1258067.00,7156.00,365359.00,11364.00,8148.00,-5668.00,224.00,6563.00,143612.00,-928.00,16728.00,185316.00,59920.00,36540.00,23380.00,1399.00
2008:Q4,425232.00,245992.00,130373.00,-20448.00,4996.00,131071.00,174912.00,-100944.00,94648.00,181208.00,4788.00,5020.00,-232.00,-3644.00,3184.00,425232.00,537205.00,-131612.00,-135244.00,3632.00,33988.00,19912.00,-249801.00,-62036.00,35568.00,-5664.00,120.00,-10061.00,-24468.00,-920.00,-14916.00,-167424.00,224112.00,104664.00,119448.00,-8572.00
2009:Q1,-374105.00,-306662.00,-392953.00,-796.00,-904.00,87991.00,-91683.00,10364.00,-70404.00,-31643.00,992.00,-984.00,1976.00,1360.00,21888.00,-374105.00,76766.00,29704.00,14744.00,14960.00,-337601.00,-746.00,-72074.00,-7844.00,-49928.00,-2568.00,-40.00,65554.00,-17016.00,2508.00,4916.00,-67656.00,-25028.00,-72292.00,47264.00,-45126.00
2009:Q2,474023.00,225458.00,197351.00,-3604.00,2440.00,29271.00,242486.00,-49004.00,-9412.00,300902.00,4760.00,608.00,4152.00,2544.00,-1224.00,474023.00,293318.00,61084.00,46296.00,14788.00,104312.00,106237.00,-119359.00,31796.00,-18428.00,-2568.00,-224.00,-95051.00,-12264.00,1728.00,20196.00,-44544.00,-14104.00,-6364.00,-7740.00,42535.00
2009:Q3,-45214.00,-148940.00,-170843.00,-16472.00,616.00,37759.00,108526.00,-11913.00,-36988.00,157427.00,-588.00,21172.00,-21760.00,712.00,-4924.00,-45214.00,50399.00,115272.00,100488.00,14784.00,-182288.00,-47536.00,20913.00,-1312.00,-6248.00,-2572.00,-44.00,21397.00,26068.00,-1660.00,25664.00,-40380.00,1516.00,-15200.00,16716.00,-3490.00
2009:Q4,-86313.00,-240231.00,-328895.00,77040.00,2028.00,9595.00,116819.00,51897.00,2168.00,62754.00,5188.00,2412.00,2776.00,1160.00,30752.00,-86313.00,-18132.00,136500.00,121504.00,14996.00,-281389.00,19189.00,51693.00,-23852.00,-53664.00,-2568.00,-40.00,50657.00,47524.00,-436.00,-1080.00,35152.00,896.00,6608.00,-5712.00,4931.00
2010:Q1,84862.00,64816.00,100002.00,-63200.00,-2968.00,30981.00,12079.00,-331.00,4064.00,8346.00,980.00,1432.00,-452.00,656.00,6332.00,84862.00,-107638.00,116872.00,119696.00,-2824.00,151708.00,4604.00,-37426.00,2620.00,-12008.00,2132.00,-48.00,-9570.00,-1564.00,-4440.00,-12372.00,-2176.00,11588.00,2528.00,9060.00,-54846.00
2010:Q2,434252.00,363547.00,286968.00,32212.00,-1816.00,46183.00,69485.00,-43740.00,7108.00,106117.00,232.00,-1276.00,1508.00,2108.00,-1120.00,434252.00,52033.00,66848.00,69572.00,-2724.00,196235.00,9435.00,50454.00,35324.00,40328.00,2128.00,-32.00,-6906.00,364.00,1052.00,-5384.00,-16420.00,12416.00,4016.00,8400.00,46831.00
2010:Q3,62970.00,64293.00,80968.00,-93452.00,5032.00,71745.00,-11400.00,-6726.00,-19708.00,15034.00,8432.00,5636.00,2796.00,668.00,976.00,62970.00,73007.00,46040.00,48664.00,-2624.00,72614.00,4254.00,-168285.00,8892.00,6868.00,2132.00,1036.00,13507.00,-207140.00,-2448.00,-4936.00,13804.00,33016.00,-9040.00,42056.00,2324.00
2010:Q4,483300.00,247496.00,128229.00,37912.00,3460.00,77895.00,208036.00,50201.00,-6724.00,164559.00,13284.00,10472.00,2812.00,-1308.00,15792.00,483300.00,138418.00,77580.00,80300.00,-2720.00,174995.00,4455.00,25449.00,-26784.00,-31236.00,2128.00,1072.00,-12175.00,64172.00,-1092.00,-236.00,29600.00,60968.00,7208.00,53760.00,1435.00
2011:Q1,-317534.00,-721296.00,-765889.00,-13308.00,-12844.00,70745.00,380986.00,-979.00,51500.00,330465.00,-4444.00,-5528.00,1084.00,2220.00,25000.00,-317534.00,210384.00,80028.00,55356.00,24672.00,-739163.00,17115.00,57265.00,4772.00,-18532.00,5492.00,1096.00,34265.00,28232.00,9840.00,24748.00,-32648.00,83432.00,33128.00,50304.00,-26596.00
2011:Q2,404822.00,59506.00,-31780.00,-11588.00,948.00,101926.00,337971.00,1456.00,12584.00,323932.00,9812.00,8688.00,1124.00,3932.00,-6400.00,404822.00,265962.00,21888.00,-2816.00,24704.00,-72343.00,25535.00,43582.00,7132.00,4800.00,5488.00,1160.00,6914.00,-32676.00,10952.00,-26784.00,66596.00,78176.00,22220.00,55956.00,42022.00
2011:Q3,535189.00,67846.00,-168516.00,150140.00,9060.00,77162.00,387750.00,-2689.00,19720.00,370719.00,60048.00,9636.00,50412.00,-468.00,20012.00,535189.00,553622.00,25856.00,1252.00,24604.00,-153121.00,6503.00,41391.00,-39740.00,38092.00,5488.00,-708.00,-14545.00,5672.00,8028.00,16528.00,22576.00,76872.00,38416.00,38456.00,-15935.00
2011:Q4,315688.00,105479.00,-54011.00,79320.00,-9960.00,90130.00,171061.00,-8524.00,18608.00,160977.00,29512.00,4932.00,24580.00,5488.00,4148.00,315688.00,171319.00,94032.00,69536.00,24496.00,-65840.00,18014.00,5761.00,-6340.00,-16252.00,5492.00,-780.00,-2743.00,35992.00,-8300.00,-4488.00,3180.00,88848.00,13580.00,75268.00,3553.00
2012:Q1,55244.00,-51106.00,-36821.00,-110992.00,8.00,96699.00,66858.00,176.00,-13500.00,80182.00,-5140.00,-284.00,-4856.00,688.00,43944.00,55244.00,297399.00,-149236.00,-208708.00,59472.00,-12996.00,-10786.00,-103607.00,20248.00,-3352.00,-1960.00,-784.00,-37939.00,-120800.00,-1588.00,20496.00,22072.00,58452.00,-13776.00,72228.00,-23982.00
2012:Q2,217712.00,133363.00,84384.00,-27744.00,5812.00,70911.00,60665.00,658.00,-4524.00,64531.00,18364.00,7464.00,10900.00,10972.00,-5652.00,217712.00,110241.00,9020.00,-50288.00,59308.00,41081.00,-499.00,-22897.00,544.00,12904.00,-1952.00,-732.00,-12053.00,41788.00,-10712.00,-3940.00,-48744.00,37216.00,8752.00,28464.00,43549.00
2012:Q3,363634.00,203033.00,123088.00,-29228.00,16176.00,92997.00,149249.00,-140.00,4568.00,144820.00,19904.00,7384.00,12520.00,-5456.00,-3096.00,363634.00,19243.00,123488.00,64296.00,59192.00,138076.00,-13531.00,17813.00,14628.00,-10228.00,-1960.00,84.00,23381.00,-67076.00,8828.00,16924.00,33232.00,92752.00,28128.00,64624.00,-14207.00
2012:Q4,434366.00,-36778.00,-142631.00,18272.00,3212.00,84369.00,427836.00,466.00,-3400.00,430770.00,31688.00,21168.00,10520.00,3852.00,7768.00,434366.00,282453.00,71628.00,12576.00,59052.00,-139499.00,-10244.00,145234.00,13940.00,11392.00,-1956.00,84.00,11838.00,65740.00,-11812.00,-2796.00,58804.00,84228.00,20980.00,63248.00,566.00
2013:Q1,419458.00,107498.00,78171.00,-28128.00,11032.00,46424.00,261039.00,254.00,-22172.00,282957.00,7504.00,2468.00,5036.00,784.00,42632.00,419458.00,301944.00,27572.00,15540.00,12032.00,101886.00,10925.00,-4378.00,-18800.00,-176.00,-392.00,60.00,3454.00,46112.00,9332.00,22256.00,-66224.00,11156.00,-8672.00,19828.00,-29648.00
2013:Q2,-30523.00,203131.00,115144.00,-2688.00,3348.00,87327.00,-277970.00,-102.00,-23036.00,-254831.00,38984.00,14876.00,24108.00,16796.00,-11464.00,-30523.00,-81189.00,-65184.00,-77160.00,11976.00,75161.00,-5651.00,-28829.00,-4580.00,-43352.00,-384.00,68.00,40055.00,-49520.00,-676.00,-10932.00,40492.00,33132.00,-4812.00,37944.00,42037.00
2013:Q3,336054.00,49350.00,-38744.00,18312.00,-4340.00,74122.00,255963.00,253.00,36236.00,219475.00,34464.00,7580.00,26884.00,5668.00,-9392.00,336054.00,-7981.00,183400.00,171548.00,11852.00,-24404.00,22153.00,83909.00,-104.00,31884.00,-388.00,476.00,-55535.00,102512.00,16692.00,8212.00,-19840.00,90132.00,39476.00,50656.00,-11155.00
2013:Q4,605503.00,198132.00,124481.00,7324.00,-3872.00,70199.00,353583.00,628.00,6300.00,346655.00,42180.00,24268.00,17912.00,1956.00,9652.00,605503.00,323166.00,156072.00,144104.00,11968.00,125675.00,868.00,-65190.00,-3428.00,-25268.00,-388.00,472.00,-1158.00,16996.00,-8472.00,-23636.00,-20308.00,69120.00,26696.00,42424.00,-4207.00
2014:Q1,327516.00,100563.00,51459.00,-60288.00,-3976.00,113368.00,153469.00,195.00,6672.00,146602.00,36316.00,16360.00,19956.00,-3492.00,40660.00,327516.00,179892.00,49128.00,29788.00,19340.00,75796.00,8766.00,-84349.00,14880.00,13972.00,3252.00,480.00,26347.00,-144748.00,3240.00,-3756.00,1984.00,119732.00,19056.00,100676.00,-21450.00
2014:Q2,332452.00,-43237.00,-119332.00,1368.00,-4132.00,78858.00,329681.00,1170.00,13660.00,314851.00,50044.00,31148.00,18896.00,5232.00,-9268.00,332452.00,304631.00,50980.00,11044.00,39936.00,-158105.00,4723.00,23529.00,5472.00,-5944.00,3256.00,468.00,-20307.00,15592.00,-2188.00,18664.00,8516.00,66796.00,40676.00,26120.00,39898.00
2014:Q3,467865.00,344900.00,223024.00,62904.00,-2844.00,61816.00,130800.00,1393.00,-15008.00,144415.00,-36.00,8020.00,-8056.00,-3264.00,-4536.00,467865.00,-36793.00,128220.00,97708.00,30512.00,235948.00,15061.00,125618.00,3488.00,15072.00,3252.00,272.00,-61590.00,159920.00,-4840.00,592.00,9452.00,14420.00,-9832.00,24252.00,-14609.00
2014:Q4,276372.00,206626.00,88929.00,-26988.00,0.00,144685.00,-69047.00,777.00,15932.00,-85756.00,94400.00,360.00,94040.00,22488.00,21904.00,276372.00,88434.00,66760.00,17816.00,48944.00,89465.00,35473.00,-133690.00,-372.00,-8536.00,3256.00,256.00,-15870.00,-97356.00,3116.00,1600.00,-19784.00,130304.00,16292.00,114012.00,-375.00
2015:Q1,-44628.00,-295900.00,-361373.00,2956.00,-52.00,62570.00,171416.00,-285.00,-2468.00,174169.00,46684.00,23184.00,23500.00,-1724.00,34896.00,-44628.00,420793.00,-118404.00,-151752.00,33348.00,-336630.00,-21238.00,-30961.00,-644.00,-6348.00,-1976.00,252.00,-1681.00,-46212.00,1856.00,196.00,23596.00,66696.00,20664.00,46032.00,-24883.00
2015:Q2,679278.00,601166.00,509408.00,29356.00,72.00,62330.00,30756.00,125.00,-13868.00,44498.00,46932.00,4484.00,42448.00,11200.00,-10776.00,679278.00,19336.00,244720.00,203968.00,40752.00,469497.00,20268.00,-102135.00,-20100.00,-29780.00,1172.00,268.00,21761.00,-49048.00,3480.00,-15616.00,-14272.00,-11808.00,-9312.00,-2496.00,39399.00
2015:Q3,-107663.00,51594.00,-75180.00,15544.00,3928.00,107302.00,-127281.00,225.00,-45516.00,-81990.00,-33404.00,8700.00,-42104.00,-1632.00,3060.00,-107663.00,-203430.00,32836.00,-11552.00,44388.00,-63230.00,-6253.00,124574.00,15304.00,41156.00,2480.00,-264.00,15238.00,24888.00,3332.00,16604.00,5836.00,20568.00,-32888.00,53456.00,-12728.00
2015:Q4,641785.00,460735.00,367385.00,-4244.00,-4000.00,101595.00,126441.00,-690.00,3500.00,123631.00,5340.00,-7716.00,13056.00,-1380.00,50648.00,641785.00,342005.00,-37568.00,-93732.00,56164.00,370061.00,-27912.00,-50242.00,-6204.00,24128.00,2380.00,-144.00,12370.00,-25636.00,-6536.00,-12696.00,-37904.00,48272.00,-8216.00,56488.00,-2830.00
2016:Q1,536274.00,149351.00,53459.00,40756.00,-124.00,55260.00,290044.00,-429.00,22540.00,267933.00,72452.00,6768.00,65684.00,13476.00,10952.00,536274.00,330086.00,29348.00,-16528.00,45876.00,78870.00,25942.00,19564.00,-7816.00,-8824.00,2512.00,-812.00,16924.00,-25176.00,16452.00,7068.00,19236.00,79496.00,29184.00,50312.00,-27033.00
2016:Q2,399961.00,228700.00,91500.00,40012.00,40.00,97148.00,94705.00,371.00,-484.00,94818.00,80452.00,25648.00,54804.00,-3828.00,-68.00,399961.00,52485.00,136668.00,90452.00,46216.00,52629.00,1372.00,63819.00,16696.00,37644.00,2596.00,36.00,-9653.00,35612.00,-47992.00,16532.00,12348.00,53940.00,25204.00,28736.00,39048.00
