date,FA893161705.Q,FA313161705.Q,FA403161705.Q,FA413065005.Q,FA893061705.Q,FA153061705.Q,FA103061703.Q,FA313061703.Q,FA213061703.Q,FA713061705.Q,FA763061705.Q,FA753061703.Q,FA743061703.Q,FA473061705.Q,FA513061703.Q,FA543061705.Q,FA573061705.Q,FA343061705.Q,FA223061743.Q,FA633061700.Q,FA653061703.Q,FA403061705.Q,FA673061703.Q,FA643061773.Q,FA663061703.Q,FA733061703.Q,FA263061705.Q
1999:Q1,586448.00,-1532.00,193332.00,394648.00,586448.00,14808.00,2860.00,0.00,41688.00,-108.00,52960.00,10332.00,1564.00,6938.00,4036.00,15692.00,35656.00,108.00,28008.00,36692.00,61356.00,224696.00,60602.00,7184.00,-72192.00,-2148.00,55716.00
1999:Q2,581858.00,600.00,306796.00,274462.00,581858.00,63636.00,156.00,0.00,39496.00,-208.00,31156.00,-21400.00,4312.00,12117.00,10544.00,8816.00,37652.00,36.00,7304.00,7761.00,73196.00,194816.00,60104.00,-160.00,7376.00,-7848.00,52996.00
1999:Q3,638287.00,32.00,407508.00,230747.00,638287.00,134422.00,4328.00,0.00,40476.00,-84.00,43420.00,20196.00,6036.00,6262.00,4644.00,4152.00,24484.00,-56.00,-8372.00,-16376.00,21324.00,162184.00,31487.00,-1068.00,90304.00,-668.00,71192.00
1999:Q4,565926.00,32.00,367504.00,198390.00,565926.00,90454.00,-116.00,0.00,55280.00,-228.00,3844.00,10528.00,1400.00,-13629.00,4232.00,-772.00,49072.00,-180.00,64732.00,50687.00,26288.00,109948.00,13295.00,-12968.00,34624.00,5556.00,73880.00
2000:Q1,236054.00,-2064.00,105092.00,133026.00,236054.00,-19112.00,11156.00,0.00,44208.00,-124.00,55408.00,-2640.00,840.00,955.00,7892.00,14556.00,13276.00,-244.00,-18088.00,-44665.00,-19148.00,115212.00,16545.00,-428.00,-62664.00,-2428.00,125548.00
2000:Q2,403987.00,1836.00,249040.00,153111.00,403987.00,77793.00,11536.00,0.00,38168.00,-40.00,5884.00,-5000.00,1640.00,14365.00,7508.00,7276.00,-53108.00,-56.00,75164.00,-9636.00,5936.00,77572.00,23249.00,-3532.00,19232.00,876.00,109160.00
2000:Q3,506859.00,-2424.00,279440.00,229843.00,506859.00,125778.00,3376.00,0.00,45292.00,-40.00,-41592.00,1396.00,7260.00,-12908.00,10928.00,12808.00,-36212.00,84.00,63164.00,-59488.00,42444.00,153808.00,-7775.00,4924.00,30084.00,448.00,163080.00
2000:Q4,588776.00,-1180.00,307080.00,282876.00,588776.00,-61763.00,-14040.00,0.00,37944.00,0.00,26324.00,7656.00,7428.00,-3849.00,7948.00,9356.00,-50520.00,448.00,79164.00,101933.00,12788.00,250116.00,3234.00,1544.00,4328.00,-1088.00,169824.00
2001:Q1,424845.00,-2236.00,265932.00,161149.00,424845.00,-546780.00,-4556.00,0.00,42252.00,-480.00,-13804.00,10452.00,-5680.00,11115.00,8888.00,20020.00,66704.00,2040.00,-11236.00,297109.00,92028.00,258896.00,22681.00,4428.00,46412.00,2424.00,121932.00
2001:Q2,720374.00,1124.00,286836.00,432414.00,720374.00,-34138.00,2176.00,0.00,57260.00,0.00,35968.00,-73644.00,332.00,8691.00,-1.00,18760.00,-14788.00,636.00,74364.00,163726.00,138140.00,178060.00,26968.00,8580.00,84188.00,-1372.00,46468.00
2001:Q3,821956.00,-352.00,326676.00,495632.00,821956.00,318664.00,5500.00,0.00,32048.00,0.00,136016.00,-2536.00,1348.00,35309.00,17987.00,21812.00,-41816.00,2696.00,-65236.00,111515.00,-12016.00,234288.00,3084.00,9936.00,-63608.00,-256.00,77220.00
2001:Q4,601377.00,-732.00,337148.00,264961.00,601377.00,-276243.00,5344.00,0.00,57616.00,0.00,220756.00,-22356.00,13892.00,23369.00,13638.00,11952.00,-6840.00,1208.00,9564.00,66102.00,118632.00,156396.00,81487.00,10236.00,-10652.00,4844.00,122432.00
2002:Q1,700981.00,-1796.00,180232.00,522545.00,700981.00,-2632.00,3144.00,0.00,39152.00,0.00,147996.00,3996.00,4152.00,27531.00,17768.00,77972.00,-11968.00,-148.00,4764.00,-20657.00,58416.00,242720.00,10304.00,27224.00,-23856.00,16032.00,79072.00
2002:Q2,495470.00,1788.00,139108.00,354574.00,495470.00,-204157.00,2556.00,0.00,38656.00,0.00,165100.00,14308.00,5812.00,34821.00,17892.00,72868.00,11392.00,740.00,17164.00,-66784.00,13624.00,29948.00,38390.00,17844.00,72540.00,5028.00,207728.00
2002:Q3,459534.00,1580.00,289556.00,168398.00,459534.00,-223436.00,-3352.00,0.00,32788.00,0.00,92000.00,24916.00,1132.00,-18581.00,15544.00,83792.00,-28220.00,2496.00,12160.00,38386.00,130132.00,89664.00,95105.00,9236.00,-4520.00,-2332.00,112624.00
2002:Q4,532614.00,420.00,270436.00,261758.00,532614.00,-134080.00,-4972.00,0.00,56308.00,0.00,138304.00,288.00,4668.00,-49694.00,24656.00,74996.00,-37464.00,5356.00,13196.00,-25857.00,38280.00,164464.00,152325.00,-8396.00,12040.00,-664.00,108860.00
2003:Q1,512108.00,-1580.00,225752.00,287936.00,512108.00,-402645.00,4244.00,0.00,-844.00,0.00,218648.00,3116.00,-3500.00,32591.00,1004.00,30036.00,31260.00,6912.00,16372.00,59923.00,100512.00,113252.00,114746.00,-17224.00,145116.00,2828.00,55760.00
2003:Q2,471777.00,516.00,192436.00,278825.00,471777.00,-259623.00,-23008.00,0.00,40588.00,0.00,304844.00,12352.00,6384.00,-4420.00,-716.00,26332.00,29920.00,72.00,-3660.00,62020.00,76156.00,-38764.00,137811.00,8092.00,45160.00,-2084.00,54320.00
2003:Q3,770411.00,56.00,459872.00,310483.00,770411.00,669397.00,-1628.00,0.00,-10688.00,0.00,-250548.00,-33696.00,13276.00,20883.00,2388.00,7452.00,44772.00,-1608.00,81216.00,86043.00,10968.00,367372.00,78960.00,-11216.00,-214284.00,5188.00,-93836.00
2003:Q4,581048.00,-8628.00,125432.00,464244.00,581048.00,480346.00,-2220.00,0.00,16888.00,-40.00,157836.00,-6956.00,2660.00,11778.00,6180.00,8248.00,43764.00,-1752.00,76112.00,-181854.00,-24572.00,-34420.00,-1898.00,8820.00,-8412.00,-2272.00,32812.00
2004:Q1,-3310.00,1064.00,5600.00,-9974.00,-3310.00,-94561.00,1648.00,0.00,15940.00,0.00,352112.00,-11200.00,3896.00,-10578.00,3828.00,16020.00,3056.00,-368.00,84736.00,-63595.00,-306388.00,-150416.00,-373.00,35588.00,40200.00,3572.00,73573.00
2004:Q2,301285.00,-3644.00,214812.00,90117.00,301285.00,-188431.00,-1224.00,0.00,62860.00,0.00,31068.00,12224.00,6432.00,5170.00,-4396.00,8700.00,15600.00,-468.00,67604.00,-49462.00,413256.00,-119548.00,-3359.00,-2616.00,-29900.00,1412.00,76363.00
2004:Q3,169190.00,-152.00,118280.00,51062.00,169190.00,315897.00,-2836.00,0.00,22084.00,0.00,-248624.00,-13396.00,7152.00,-2657.00,-4000.00,7332.00,15404.00,1980.00,-49836.00,-39873.00,20540.00,-84820.00,-102831.00,14644.00,182388.00,5768.00,124874.00
2004:Q4,-6521.00,312.00,-38696.00,31863.00,-6521.00,440163.00,2844.00,0.00,42180.00,0.00,-105204.00,6676.00,1160.00,3485.00,-8540.00,772.00,9324.00,-756.00,-118264.00,-99942.00,-22408.00,-454724.00,39391.00,15552.00,-98528.00,-3212.00,343510.00
2005:Q1,-59006.00,-740.00,-141516.00,83250.00,-59006.00,-59737.00,20288.00,0.00,23200.00,0.00,370932.00,-3664.00,2364.00,-5929.00,9732.00,38608.00,10252.00,-396.00,-92752.00,-212885.00,-12148.00,-169144.00,6297.00,-2088.00,3644.00,252.00,14169.00
2005:Q2,98598.00,-1384.00,-63668.00,163650.00,98598.00,257920.00,4932.00,0.00,18844.00,0.00,-103028.00,27972.00,6264.00,-9666.00,3104.00,4648.00,1112.00,156.00,-92520.00,-140072.00,44068.00,-191216.00,-64301.00,1480.00,111016.00,-3056.00,220940.00
2005:Q3,-124175.00,-376.00,-269252.00,145453.00,-124175.00,-91160.00,-5928.00,0.00,71068.00,0.00,-41188.00,-27136.00,796.00,-5411.00,11936.00,7636.00,15416.00,992.00,2052.00,-80080.00,108560.00,-142000.00,-22147.00,-6080.00,-71444.00,-5120.00,155063.00
2005:Q4,404575.00,796.00,138272.00,265507.00,404575.00,315465.00,4844.00,0.00,38948.00,0.00,-16804.00,-752.00,-4824.00,-6002.00,-1552.00,-5280.00,49092.00,-576.00,-13648.00,-8724.00,86552.00,-39340.00,-82613.00,-9500.00,-68276.00,-1420.00,168984.00
2006:Q1,316522.00,-1012.00,-10056.00,327590.00,316522.00,-65441.00,-2808.00,0.00,7532.00,0.00,207168.00,-26616.00,-424.00,-1231.00,6264.00,32760.00,-1252.00,-500.00,-5540.00,-8944.00,-51272.00,-19696.00,-24494.00,-1280.00,116160.00,3000.00,153137.00
2006:Q2,462551.00,228.00,195156.00,267167.00,462551.00,-269497.00,-6840.00,0.00,37684.00,0.00,124228.00,29552.00,-4864.00,-12923.00,4256.00,12984.00,13468.00,-452.00,-6172.00,50642.00,49308.00,-11588.00,-39250.00,30524.00,100568.00,4564.00,356358.00
2006:Q3,183861.00,-1016.00,-83496.00,268373.00,183861.00,55729.00,-116.00,0.00,67484.00,0.00,-128316.00,908.00,-4904.00,-26111.00,1664.00,7940.00,25072.00,948.00,-3728.00,-37151.00,29780.00,-74000.00,47707.00,28564.00,23188.00,-2116.00,171320.00
2006:Q4,348634.00,496.00,40724.00,307414.00,348634.00,79594.00,892.00,0.00,46020.00,0.00,-66456.00,12776.00,-12824.00,-15146.00,4132.00,-18364.00,26060.00,-884.00,45740.00,-118755.00,170928.00,-42976.00,106241.00,41328.00,-91692.00,-5552.00,187573.00
2007:Q1,543357.00,-1316.00,65400.00,479273.00,543357.00,249049.00,-8392.00,0.00,62648.00,0.00,-31552.00,-2824.00,0.00,-13628.00,4876.00,9800.00,2984.00,-760.00,6532.00,7799.00,64668.00,-66676.00,-10601.00,45628.00,38904.00,5460.00,179442.00
2007:Q2,645909.00,-96.00,160028.00,485977.00,645909.00,58888.00,-8064.00,0.00,40528.00,0.00,-20536.00,8532.00,-520.00,-8147.00,4920.00,6400.00,2992.00,-1152.00,22000.00,76335.00,196808.00,-35956.00,21996.00,-2460.00,-100624.00,-3944.00,387914.00
2007:Q3,1212757.00,-812.00,552588.00,660981.00,1212757.00,630429.00,7796.00,0.00,42828.00,0.00,-260768.00,6156.00,-5708.00,2507.00,4972.00,11296.00,2984.00,404.00,-22552.00,196399.00,-4812.00,22304.00,-26296.00,9912.00,368072.00,4608.00,222226.00
2007:Q4,1219217.00,744.00,340640.00,877833.00,1219217.00,323954.00,-864.00,0.00,31668.00,0.00,-131160.00,-3720.00,-4444.00,2765.00,372.00,-5376.00,2984.00,848.00,-22996.00,135160.00,166564.00,36052.00,87201.00,40912.00,402208.00,-11256.00,168346.00
2008:Q1,685109.00,1276.00,104616.00,579217.00,685109.00,-13008.00,-14772.00,0.00,13952.00,0.00,-40596.00,-8884.00,-2416.00,6165.00,-11140.00,-5892.00,-3112.00,4120.00,-19224.00,653012.00,-36712.00,101732.00,-32601.00,13652.00,-28544.00,12320.00,97058.00
2008:Q2,1278571.00,252.00,647008.00,631311.00,1278571.00,126201.00,2076.00,0.00,-21508.00,0.00,264636.00,-1172.00,8376.00,19250.00,-10132.00,-9224.00,-3112.00,-340.00,10008.00,191649.00,-184.00,503572.00,-2836.00,28032.00,12532.00,61332.00,99415.00
2008:Q3,689309.00,-1692.00,188936.00,502065.00,689309.00,768852.00,-4388.00,13244.00,-50052.00,58000.00,-4384.00,-36896.00,-1676.00,18475.00,-13936.00,-22028.00,-3112.00,-1168.00,-34204.00,398865.00,-12816.00,-70112.00,971.00,-24624.00,155392.00,-46712.00,-398382.00
2008:Q4,422803.00,992.00,104708.00,317103.00,422803.00,321419.00,6600.00,204464.00,-20344.00,20832.00,325136.00,20796.00,-12084.00,13893.00,-10900.00,-29708.00,-3116.00,-3560.00,-69764.00,887730.00,-319060.00,292972.00,-69661.00,-14176.00,-429572.00,36708.00,-725802.00
2009:Q1,91546.00,-3192.00,-274244.00,368982.00,91546.00,-1045657.00,-1800.00,209136.00,-34528.00,1069284.00,75368.00,-21852.00,-6320.00,19633.00,-2044.00,-11380.00,-6264.00,-896.00,-22692.00,162297.00,157056.00,175924.00,-240886.00,14116.00,-82680.00,-38972.00,-275297.00
2009:Q2,-184243.00,-1096.00,-710520.00,527373.00,-184243.00,-1223793.00,17044.00,174636.00,25400.00,1088088.00,232992.00,-25824.00,2728.00,26994.00,3032.00,15432.00,-6260.00,-276.00,-31244.00,-153012.00,67716.00,-19848.00,-148262.00,32836.00,-179040.00,2992.00,-86574.00
2009:Q3,-121009.00,3712.00,-647092.00,522371.00,-121009.00,-206443.00,-1404.00,91828.00,47036.00,1057960.00,-23192.00,-16680.00,-6708.00,33065.00,2740.00,3836.00,-6268.00,480.00,11096.00,-421133.00,118416.00,-118324.00,-244517.00,17512.00,-142604.00,-108.00,-317597.00
2009:Q4,-25910.00,1172.00,-441672.00,414590.00,-25910.00,-302060.00,2836.00,92320.00,18704.00,978836.00,386888.00,-12844.00,-5280.00,31512.00,4052.00,15136.00,-6264.00,796.00,23932.00,-466651.00,-35756.00,-147508.00,-262968.00,-2216.00,-122768.00,7968.00,-224576.00
2010:Q1,310124.00,344.00,141992.00,167788.00,310124.00,122359.00,12552.00,-40044.00,6496.00,677740.00,19076.00,-2156.00,-8404.00,32140.00,-440.00,3576.00,6600.00,360.00,13312.00,-258362.00,80168.00,-180360.00,-136324.00,15664.00,66520.00,-7036.00,-113313.00
2010:Q2,-83434.00,1076.00,-339676.00,255166.00,-83434.00,-405117.00,3512.00,-44264.00,-672.00,180816.00,-36124.00,-3008.00,-8820.00,34205.00,-440.00,3864.00,6600.00,800.00,4492.00,-38734.00,275408.00,-117056.00,-142464.00,22032.00,137500.00,-1812.00,45847.00
2010:Q3,-288396.00,484.00,-461196.00,172316.00,-288396.00,3432.00,2504.00,-43716.00,50696.00,-200980.00,202752.00,-2004.00,-12856.00,28747.00,-440.00,4148.00,6604.00,2656.00,-12028.00,-147952.00,-66724.00,-50628.00,-95868.00,56308.00,46620.00,32104.00,-91771.00
2010:Q4,-93766.00,760.00,-276184.00,181658.00,-93766.00,284006.00,-11820.00,-60716.00,40912.00,-372172.00,254620.00,-11940.00,-644.00,68383.00,-440.00,4456.00,6600.00,-1392.00,4184.00,-126997.00,10028.00,7812.00,-9360.00,58796.00,-94896.00,-36188.00,-106999.00
2011:Q1,229749.00,1192.00,11100.00,217457.00,229749.00,676888.00,-13500.00,-43108.00,-10644.00,-279804.00,138372.00,19608.00,-23476.00,38329.00,4052.00,2876.00,-9456.00,-560.00,-4204.00,-40546.00,-389832.00,-12440.00,18004.00,189256.00,13520.00,4616.00,-48203.00
2011:Q2,-293017.00,156.00,-479916.00,186743.00,-293017.00,-46883.00,10788.00,-139080.00,-3400.00,-176372.00,-8824.00,-3412.00,-3740.00,13989.00,384.00,-3908.00,-9456.00,1240.00,-14608.00,-49428.00,908.00,-22640.00,-7229.00,104968.00,86132.00,37084.00,-59531.00
2011:Q3,934.00,1936.00,-138312.00,137310.00,934.00,18182.00,-8432.00,-132348.00,1292.00,-185624.00,67856.00,6464.00,-2560.00,27220.00,4660.00,584.00,-9456.00,1012.00,-48016.00,86943.00,112240.00,-424.00,-23733.00,89004.00,-31828.00,46952.00,-19054.00
2011:Q4,-21754.00,1144.00,-141668.00,118770.00,-21754.00,-318440.00,4404.00,-157984.00,-40400.00,-149896.00,230208.00,-6472.00,-2100.00,42918.00,18464.00,-5836.00,-9456.00,1208.00,-39172.00,7858.00,560372.00,-36836.00,-54.00,35508.00,-76152.00,-40472.00,-39424.00
2012:Q1,-150879.00,-3340.00,-274908.00,127369.00,-150879.00,-282100.00,-15692.00,-118520.00,-37588.00,-33632.00,257640.00,-6068.00,1160.00,30092.00,-10724.00,-6516.00,1940.00,1988.00,-35616.00,-209127.00,159352.00,-44960.00,-19.00,219268.00,3680.00,-29024.00,3587.00
2012:Q2,24369.00,140.00,-155032.00,179261.00,24369.00,97471.00,2512.00,-5844.00,-16856.00,52876.00,-121392.00,12896.00,-1244.00,15963.00,-10200.00,-32472.00,1936.00,2436.00,-41604.00,27744.00,163476.00,-21168.00,-236.00,70868.00,84624.00,-72596.00,-184822.00
2012:Q3,-20718.00,-296.00,-113192.00,92770.00,-20718.00,142745.00,4464.00,0.00,-2392.00,-112380.00,17780.00,-8316.00,-3280.00,9314.00,-8444.00,-2944.00,1944.00,1400.00,-12452.00,-45739.00,-161496.00,-74132.00,-89.00,228824.00,-17196.00,-844.00,22515.00
2012:Q4,50504.00,1940.00,-75408.00,123972.00,50504.00,-242937.00,4008.00,0.00,-17836.00,340208.00,-12100.00,7620.00,-5480.00,4143.00,-4032.00,-11936.00,1936.00,368.00,-9116.00,-21543.00,265104.00,-53000.00,293.00,-81040.00,16400.00,5156.00,-135712.00
2013:Q1,169908.00,-1012.00,43140.00,127780.00,169908.00,-232053.00,-29980.00,0.00,-17796.00,559696.00,163664.00,-17476.00,-740.00,12010.00,-5328.00,-5464.00,-5808.00,-2248.00,-8332.00,49140.00,6032.00,-39928.00,-572.00,-46736.00,-62800.00,12308.00,-157680.00
2013:Q2,266998.00,1344.00,136676.00,128978.00,266998.00,-84342.00,6468.00,0.00,-51116.00,535776.00,60620.00,-6388.00,-1088.00,10827.00,-5508.00,-5620.00,-5812.00,-1888.00,-932.00,74503.00,67004.00,-32460.00,-282.00,-53176.00,-112308.00,-4156.00,-123124.00
2013:Q3,181320.00,544.00,40228.00,140548.00,181320.00,116388.00,408.00,0.00,-29224.00,501708.00,-101100.00,128.00,-904.00,584.00,-5572.00,-11152.00,-5808.00,-1808.00,8916.00,-7393.00,-220976.00,8668.00,-145.00,-83920.00,-80688.00,16632.00,76578.00
2013:Q4,333494.00,-2444.00,210104.00,125834.00,333494.00,75389.00,6284.00,0.00,-29848.00,578572.00,67708.00,-3120.00,-360.00,-14636.00,-3028.00,-4972.00,-5812.00,-820.00,11708.00,-47070.00,-17408.00,-27212.00,185.00,-169332.00,34024.00,13480.00,-130238.00
2014:Q1,-267968.00,-1936.00,-355492.00,89460.00,-267968.00,92027.00,15592.00,0.00,-5852.00,412272.00,54864.00,-11516.00,-388.00,-13721.00,-6164.00,-12532.00,-2412.00,-2880.00,3632.00,-6420.00,-604392.00,-17232.00,0.00,-37132.00,-3296.00,-7412.00,-115005.00
2014:Q2,207405.00,128.00,156856.00,50421.00,207405.00,-3493.00,7636.00,0.00,6764.00,228432.00,19636.00,-6344.00,100.00,-10367.00,-5708.00,-10128.00,-2416.00,704.00,4224.00,579.00,-63004.00,8116.00,0.00,44096.00,3396.00,1208.00,-16027.00
2014:Q3,205662.00,-712.00,142488.00,63886.00,205662.00,256570.00,-1772.00,0.00,-42388.00,115484.00,89004.00,-1872.00,-16.00,-12061.00,-1892.00,-15800.00,-2408.00,-444.00,-9440.00,14493.00,-242392.00,18932.00,0.00,-20088.00,-29968.00,3004.00,88715.00
2014:Q4,455533.00,2068.00,357264.00,96201.00,455533.00,24092.00,-2164.00,0.00,-17844.00,156316.00,8352.00,84.00,-204.00,-10643.00,532.00,-21512.00,-2416.00,560.00,-14960.00,84420.00,108388.00,21400.00,0.00,47220.00,60836.00,3212.00,9865.00
2015:Q1,-149580.00,-972.00,-163544.00,14936.00,-149580.00,-139986.00,-9900.00,0.00,3820.00,-26820.00,218832.00,-4744.00,-1016.00,-14206.00,-10564.00,-9024.00,-25224.00,472.00,-13612.00,-100490.00,59712.00,-12328.00,0.00,-33480.00,9540.00,12200.00,-52762.00
2015:Q2,215733.00,2076.00,93452.00,120205.00,215733.00,120592.00,-3760.00,0.00,-23324.00,-3416.00,121864.00,15860.00,1372.00,-20061.00,-5612.00,-12532.00,-6544.00,388.00,-6940.00,29629.00,-103044.00,-27360.00,0.00,-84000.00,4872.00,-5528.00,223278.00
2015:Q3,316375.00,-2220.00,142140.00,176455.00,316375.00,366269.00,-1284.00,0.00,1484.00,33504.00,64072.00,-9340.00,40.00,-15893.00,-7756.00,-19396.00,-1204.00,-348.00,-7800.00,185260.00,-207984.00,-17264.00,0.00,-29316.00,-11008.00,2800.00,-8461.00
2015:Q4,499949.00,1836.00,301916.00,196197.00,499949.00,452545.00,7136.00,0.00,-71608.00,16316.00,252988.00,8608.00,-44.00,2517.00,-6336.00,-8680.00,-1880.00,224.00,1528.00,193129.00,-141680.00,-116.00,-400.00,-51780.00,-52056.00,-26680.00,-73783.00
2016:Q1,60361.00,-460.00,-75584.00,136405.00,60361.00,-159913.00,11044.00,0.00,-38656.00,7756.00,21688.00,384.00,-1164.00,-32999.00,3416.00,19372.00,-3444.00,280.00,1704.00,137780.00,50184.00,5276.00,0.00,-2044.00,-28688.00,-7756.00,76141.00
2016:Q2,580845.00,468.00,421652.00,158725.00,580845.00,-147414.00,-10196.00,0.00,38420.00,-54828.00,73388.00,-900.00,-100.00,13290.00,-776.00,18924.00,-2700.00,808.00,-5664.00,402981.00,8380.00,67144.00,0.00,-7892.00,78448.00,5520.00,104012.00
