1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013:Q4,771875.00,103509.00,276891.00,152573.00,162072.00,-9499.00,124318.00,-173382.00,-165776.00,-7606.00,668366.00,540419.00,430680.00,311910.00,72426.00,46344.00,109740.00,127947.00,67560.00,60387.00,766733.00,846914.00,699657.00,554583.00,409963.00,93458.00,51162.00,145074.00,147257.00,66396.00,80861.00,107.00,2838.00,-659.00,-658.00,-2.00,0.00,3498.00,-2732.00,12672.00,-15404.00,-80288.00,109673.00,24186.00,59534.00,-21031.00,-14317.00,85486.00,-189960.00,-177284.00,-12677.00,-60877.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014:Q1,731792.00,55949.00,367429.00,138417.00,146424.00,-8007.00,229012.00,-311480.00,-250821.00,-60659.00,675843.00,547188.00,434902.00,315048.00,73399.00,46455.00,112286.00,128655.00,67752.00,60903.00,724786.00,823602.00,693494.00,547464.00,405780.00,90025.00,51658.00,146030.00,130109.00,64572.00,65537.00,146.00,1423.00,-1744.00,-1745.00,2.00,0.00,3167.00,-1277.00,14109.00,-15386.00,-98962.00,212695.00,20593.00,50431.00,-16627.00,-13210.00,192101.00,-311656.00,-261750.00,-49906.00,-30466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014:Q2,973895.00,291899.00,330696.00,161467.00,158189.00,3278.00,169230.00,-38797.00,-14669.00,-24128.00,681996.00,552907.00,439939.00,318723.00,74136.00,47080.00,112967.00,129089.00,67759.00,61330.00,771135.00,865959.00,715404.00,565352.00,418525.00,92803.00,54024.00,150053.00,150555.00,66265.00,84290.00,108.00,1399.00,-1491.00,-1491.00,0.00,0.00,2890.00,-1291.00,14610.00,-15901.00,-94932.00,-35960.00,-165215.00,-142882.00,-18667.00,-3666.00,129255.00,-58972.00,-27785.00,-31187.00,-86265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014:Q3,778012.00,87750.00,340794.00,171409.00,165409.00,6000.00,169385.00,-253044.00,-165641.00,-87403.00,690262.00,560643.00,445853.00,322808.00,75103.00,47942.00,114790.00,129619.00,67834.00,61785.00,803357.00,898752.00,734952.00,580533.00,427894.00,96900.00,55739.00,154420.00,163800.00,66729.00,97071.00,103.00,3011.00,10291.00,301.00,0.00,9990.00,-7280.00,-2908.00,13538.00,-16446.00,-95499.00,188819.00,51783.00,85366.00,-21797.00,-11787.00,137036.00,-284317.00,-178074.00,-106243.00,-2257.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014:Q4,853532.00,156430.00,335837.00,177442.00,164179.00,13262.00,158395.00,-179407.00,-181759.00,2352.00,697102.00,567058.00,450830.00,326204.00,75941.00,48686.00,116228.00,130044.00,67968.00,62076.00,780001.00,892658.00,742604.00,582295.00,431206.00,94791.00,56298.00,160309.00,150054.00,65363.00,84691.00,107.00,874.00,-1941.00,-1941.00,0.00,0.00,2815.00,-767.00,13488.00,-14255.00,-112764.00,85886.00,-25613.00,-12413.00,-18851.00,5651.00,111499.00,-198650.00,-192642.00,-6008.00,-138963.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015:Q1,797965.00,97841.00,398208.00,155209.00,149014.00,6195.00,242999.00,-300368.00,-240769.00,-59599.00,700124.00,569858.00,453171.00,328459.00,76381.00,48331.00,116687.00,130266.00,68022.00,62244.00,774215.00,893983.00,761161.00,596459.00,440683.00,97525.00,58251.00,164702.00,132822.00,64077.00,68745.00,131.00,2239.00,-839.00,-839.00,0.00,0.00,3077.00,-2108.00,12581.00,-14689.00,-119899.00,180917.00,-10990.00,13879.00,-21145.00,-3725.00,191907.00,-300816.00,-249405.00,-51411.00,-55199.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015:Q2,1036338.00,332420.00,327497.00,151390.00,139258.00,12132.00,176107.00,4923.00,30982.00,-26058.00,703918.00,573324.00,456212.00,330371.00,76808.00,49033.00,117113.00,130594.00,67901.00,62693.00,804833.00,918054.00,762467.00,592325.00,435399.00,98298.00,58628.00,170143.00,155586.00,64784.00,90802.00,125.00,32262.00,29036.00,29036.00,0.00,0.00,3226.00,-32137.00,-17365.00,-14771.00,-113346.00,-125414.00,-245264.00,-226312.00,-21490.00,2538.00,119851.00,12068.00,51463.00,-39396.00,-85226.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015:Q3,768058.00,57016.00,327372.00,147144.00,142411.00,4733.00,180228.00,-270356.00,-176207.00,-94149.00,711041.00,580172.00,461668.00,334128.00,77480.00,50061.00,118504.00,130869.00,67856.00,63013.00,812813.00,939413.00,768024.00,593228.00,432872.00,99650.00,60706.00,174796.00,171389.00,66317.00,105072.00,108.00,2365.00,-980.00,-980.00,0.00,0.00,3345.00,-2257.00,13424.00,-15681.00,-126708.00,181911.00,61319.00,89402.00,-22170.00,-5913.00,120592.00,-308619.00,-188092.00,-120527.00,3577.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015:Q4,843933.00,128242.00,293425.00,109149.00,120807.00,-11658.00,184276.00,-165183.00,-183696.00,18513.00,715692.00,584896.00,465420.00,336648.00,78015.00,50757.00,119477.00,130795.00,67710.00,63085.00,800756.00,918576.00,764971.00,586521.00,426811.00,98763.00,60947.00,178450.00,153605.00,66066.00,87539.00,94.00,3068.00,-559.00,-559.00,0.00,0.00,3626.00,-2974.00,11994.00,-14968.00,-117914.00,67105.00,-54571.00,-11976.00,-20748.00,-21848.00,121676.00,-185019.00,-194046.00,9027.00,-116829.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016:Q1,804003.00,85606.00,403233.00,135678.00,132830.00,2848.00,267555.00,-317627.00,-260603.00,-57024.00,718397.00,587565.00,467589.00,339107.00,78447.00,50035.00,119976.00,130832.00,67687.00,63145.00,772730.00,900865.00,759193.00,576388.00,418143.00,97632.00,60613.00,182805.00,141672.00,65897.00,75775.00,93.00,3089.00,-559.00,-559.00,0.00,0.00,3647.00,-2996.00,13053.00,-16049.00,-128228.00,197243.00,-3836.00,23079.00,-19186.00,-7730.00,201079.00,-325471.00,-271866.00,-53605.00,-55722.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016:Q2,1031141.00,305701.00,316016.00,130768.00,122394.00,8374.00,185248.00,-10315.00,23349.00,-33664.00,725440.00,593770.00,471843.00,341931.00,79262.00,50650.00,121927.00,131670.00,67855.00,63815.00,790708.00,903223.00,746875.00,563200.00,405743.00,96607.00,60849.00,183676.00,156348.00,66524.00,89823.00,38.00,11352.00,9363.00,7563.00,0.00,1800.00,1989.00,-11314.00,4817.00,-16131.00,-112553.00,-88874.00,-210385.00,-189414.00,-17345.00,-3626.00,121511.00,-23679.00,19862.00,-43541.00,-102924.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016:Q3,796193.00,65807.00,344869.00,154260.00,131455.00,22804.00,190609.00,-279061.00,-186447.00,-92614.00,730385.00,598413.00,474597.00,343649.00,79850.00,51099.00,123815.00,131973.00,67963.00,64010.00,813862.00,919452.00,752504.00,567877.00,408407.00,97733.00,61738.00,184627.00,166949.00,67592.00,99356.00,95.00,3510.00,-124.00,-124.00,0.00,0.00,3635.00,-3415.00,13196.00,-16611.00,-105685.00,204937.00,78773.00,84491.00,-17883.00,12166.00,126163.00,-310622.00,-199272.00,-111350.00,-19762.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
