1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1997:Q3,80953.00,22988.00,-8904.00,31892.00,0.00,57965.00,-347.00,27071.00,-324.00,44761.00,-13197.00,80953.00,-42589.00,-347.00,-42242.00,-13320.00,3404.00,-21197.00,27071.00,-48268.00,21349.00,-7352.00,28701.00,-12897.00,18976.00,1984.00,-8752.00,3944.00,572.00,3372.00,11584.00,0.00,11584.00,2540.00,4020.00,-1480.00,44513.00,44761.00,-248.00,34496.00,-8272.00,-15088.00,6816.00,12548.00,0.00,12548.00,-1400.00,0.00,32888.00,0.00,-172935.00,-860.00,174948.00,19364.00,155584.00
1997:Q4,-39184.00,-136944.00,53940.00,-190884.00,0.00,97761.00,-969.00,50060.00,3088.00,38797.00,6785.00,-39184.00,-383849.00,-969.00,-382880.00,-40008.00,2644.00,17632.00,50060.00,-32428.00,74620.00,13720.00,60900.00,3664.00,18260.00,-4476.00,-544.00,2716.00,-1364.00,4080.00,-45132.00,0.00,-45132.00,2044.00,3000.00,-956.00,42053.00,38797.00,3256.00,-18136.00,-12632.00,33468.00,-46100.00,19152.00,0.00,19152.00,-1400.00,0.00,16768.00,0.00,234104.00,5136.00,28200.00,-50288.00,78488.00
1998:Q1,7147.00,-89216.00,18732.00,-107948.00,0.00,96363.00,351.00,59077.00,808.00,35591.00,536.00,7147.00,38052.00,351.00,37701.00,-19984.00,7740.00,-5875.00,59077.00,-64952.00,-5469.00,-7460.00,1991.00,-5718.00,18424.00,1392.00,-2524.00,-16236.00,580.00,-16816.00,-11648.00,0.00,-11648.00,-12120.00,-22492.00,10372.00,36571.00,35591.00,980.00,-27404.00,7960.00,-1476.00,9436.00,17460.00,0.00,17460.00,-1020.00,0.00,-55676.00,0.00,30878.00,-6860.00,19204.00,-6672.00,25876.00
1998:Q2,111955.00,12551.00,-315852.00,328403.00,0.00,99404.00,-145.00,51639.00,1976.00,37240.00,8694.00,111955.00,149827.00,-145.00,149972.00,-11304.00,6736.00,69639.00,51639.00,18000.00,14969.00,8024.00,6945.00,-70697.00,16504.00,-900.00,-2012.00,-20640.00,552.00,-21192.00,-14224.00,0.00,-14224.00,-9356.00,-19144.00,9788.00,39324.00,37240.00,2084.00,4256.00,45904.00,-16629.00,62533.00,-11320.00,0.00,-11320.00,-1020.00,0.00,12516.00,0.00,-109960.00,-2324.00,6036.00,-89408.00,95444.00
1998:Q3,-118780.00,-200033.00,-13864.00,-186169.00,0.00,81254.00,-101.00,50290.00,272.00,46974.00,-16181.00,-118780.00,11020.00,-101.00,11121.00,5072.00,4740.00,65954.00,50290.00,15664.00,38897.00,-5600.00,44497.00,-93129.00,-69812.00,-2384.00,-3748.00,-18944.00,3016.00,-21960.00,-15036.00,0.00,-15036.00,-16576.00,-20740.00,4164.00,47534.00,46974.00,560.00,-21548.00,-8276.00,-3715.00,-4561.00,-40236.00,0.00,-40236.00,-1020.00,0.00,15740.00,0.00,137420.00,-2828.00,-151620.00,-34484.00,-117136.00
1998:Q4,-53842.00,-107174.00,213352.00,-320526.00,0.00,53331.00,419.00,3834.00,5660.00,45067.00,-1649.00,-53842.00,-415919.00,419.00,-416338.00,13292.00,3740.00,36038.00,3834.00,32204.00,37223.00,-4368.00,41591.00,-15944.00,-6228.00,-756.00,-1604.00,-22772.00,312.00,-23084.00,-15544.00,0.00,-15544.00,-16472.00,-20120.00,3648.00,51007.00,45067.00,5940.00,19012.00,43796.00,47368.00,-3572.00,-13328.00,0.00,-13328.00,-1020.00,0.00,24536.00,0.00,26305.00,-220.00,201016.00,91580.00,109436.00
1999:Q1,-58073.00,-102981.00,138124.00,-241105.00,0.00,44908.00,1149.00,7841.00,-208.00,39312.00,-3186.00,-58073.00,-123069.00,1149.00,-124218.00,-2492.00,-2796.00,29909.00,7841.00,22068.00,38241.00,7948.00,30293.00,14177.00,4756.00,-2272.00,-4064.00,-12344.00,168.00,-12512.00,-6892.00,0.00,-6892.00,7536.00,16044.00,-8508.00,39204.00,39312.00,-108.00,-4452.00,-18373.00,3874.00,-22248.00,-84.00,0.00,-84.00,264.00,0.00,18716.00,0.00,15150.00,920.00,-50108.00,37992.00,-88100.00
1999:Q2,-5851.00,-52554.00,-310692.00,258138.00,0.00,46703.00,523.00,9805.00,3968.00,33491.00,-1083.00,-5851.00,70711.00,523.00,70188.00,-7556.00,-1796.00,29913.00,9805.00,20108.00,67016.00,5472.00,61544.00,-7484.00,-11292.00,72.00,1528.00,-12604.00,-6156.00,-6448.00,-9176.00,0.00,-9176.00,29108.00,31236.00,-2128.00,37491.00,33491.00,4000.00,9308.00,-8445.00,-42238.00,33793.00,992.00,0.00,992.00,-44.00,0.00,-9992.00,0.00,-111165.00,44.00,-72480.00,-54060.00,-18420.00
1999:Q3,-87811.00,-118292.00,21284.00,-139576.00,0.00,30481.00,-796.00,-4911.00,2216.00,47545.00,-13574.00,-87811.00,-53480.00,-796.00,-52684.00,352.00,208.00,15605.00,-4911.00,20516.00,33006.00,-3776.00,36782.00,-11176.00,37336.00,-1456.00,-6776.00,-10624.00,1140.00,-11764.00,-10560.00,0.00,-10560.00,28580.00,27908.00,672.00,49709.00,47545.00,2164.00,-36000.00,1895.00,11709.00,-9814.00,-26184.00,0.00,-26184.00,-156.00,0.00,3396.00,0.00,-166986.00,-1092.00,66592.00,38812.00,27780.00
1999:Q4,32259.00,-9989.00,335612.00,-345601.00,0.00,42247.00,-1588.00,-10975.00,4740.00,44139.00,5931.00,32259.00,66850.00,-1588.00,68438.00,-7084.00,1204.00,19629.00,-10975.00,30604.00,-34975.00,-82664.00,47689.00,-3624.00,8032.00,668.00,-4792.00,-12052.00,-3792.00,-8260.00,-10380.00,0.00,-10380.00,2284.00,-604.00,2888.00,48755.00,44139.00,4616.00,-23864.00,9904.00,74411.00,-64508.00,-22048.00,0.00,-22048.00,-4800.00,0.00,11020.00,24.00,29228.00,31568.00,-73288.00,-14020.00,-59268.00
2000:Q1,-199018.00,-205502.00,64880.00,-270382.00,0.00,6484.00,-3968.00,-11886.00,-428.00,37984.00,-15219.00,-199018.00,-243511.00,-3968.00,-239544.00,9844.00,1984.00,10534.00,-11886.00,22420.00,77633.00,82084.00,-4451.00,-9376.00,-19056.00,-1240.00,-980.00,-5332.00,3916.00,-9248.00,-4040.00,0.00,-4040.00,-9356.00,-9920.00,564.00,37392.00,37984.00,-592.00,-7696.00,-21384.00,-4513.00,-16871.00,-11232.00,0.00,-11232.00,152.00,0.00,-23168.00,16.00,35035.00,-31404.00,16166.00,19396.00,-3230.00
2000:Q2,-401995.00,-420965.00,-493440.00,72475.00,0.00,18970.00,-1501.00,-11121.00,2624.00,29218.00,-250.00,-401995.00,-290602.00,-1501.00,-289101.00,8388.00,984.00,6911.00,-11121.00,18032.00,23148.00,-16984.00,40132.00,-35928.00,-21536.00,-528.00,-2076.00,-9040.00,284.00,-9324.00,-5004.00,0.00,-5004.00,-5536.00,-7904.00,2368.00,31802.00,29218.00,2584.00,-8056.00,-34344.00,-49074.00,14730.00,6736.00,0.00,6736.00,-160.00,0.00,-17968.00,296.00,54814.00,588.00,-104883.00,-26746.00,-78138.00
2000:Q3,-280794.00,-295525.00,-55016.00,-240509.00,0.00,14731.00,-637.00,-15260.00,2664.00,50255.00,-22291.00,-280794.00,-287955.00,-637.00,-287318.00,-3348.00,3984.00,7412.00,-15260.00,22672.00,49253.00,-33744.00,82997.00,-26052.00,27392.00,-560.00,-980.00,-6552.00,300.00,-6852.00,-4096.00,0.00,-4096.00,-7140.00,-17020.00,9880.00,52975.00,50255.00,2720.00,-37660.00,-5512.00,26473.00,-31985.00,24584.00,0.00,24584.00,-36.00,0.00,33456.00,56.00,8989.00,124.00,-109129.00,-32781.00,-76348.00
2000:Q4,-214261.00,-183259.00,122724.00,-305983.00,0.00,-31002.00,-678.00,-20533.00,2992.00,-33850.00,21068.00,-214261.00,-10524.00,-678.00,-9845.00,-20144.00,4980.00,-2985.00,-20533.00,17548.00,-15075.00,-22460.00,7385.00,-74148.00,11304.00,-1680.00,-1544.00,-7288.00,1500.00,-8788.00,-5432.00,0.00,-5432.00,-15276.00,-11848.00,-3428.00,-30606.00,-33850.00,3244.00,-25656.00,8560.00,8623.00,-63.00,10024.00,0.00,10024.00,-3608.00,0.00,9996.00,120.00,58658.00,-1060.00,-102877.00,8815.00,-111692.00
2001:Q1,133781.00,-4839.00,260708.00,-265547.00,0.00,138620.00,624.00,15573.00,6300.00,120064.00,-3942.00,133781.00,-150944.00,624.00,-151568.00,-7988.00,4668.00,35837.00,15573.00,20264.00,52458.00,22012.00,30446.00,-86717.00,15544.00,-2592.00,-952.00,-6995.00,-6300.00,-695.00,-3564.00,0.00,-3564.00,24072.00,17860.00,6212.00,127512.00,120064.00,7448.00,-6860.00,18236.00,50226.00,-31990.00,-7760.00,0.00,-7760.00,-3728.00,0.00,-5484.00,-512.00,134239.00,-280.00,5590.00,-30160.00,35750.00
2001:Q2,-371570.00,-424352.00,-367952.00,-56400.00,0.00,52782.00,3830.00,-5623.00,5368.00,45126.00,4081.00,-371570.00,-347561.00,3830.00,-351391.00,-180.00,3668.00,24197.00,-5623.00,29820.00,46178.00,-12472.00,58650.00,-1790.00,17108.00,-484.00,-5684.00,-684.00,-684.00,0.00,-4148.00,0.00,-4148.00,-23180.00,-4260.00,-18920.00,50850.00,45126.00,5724.00,23144.00,30664.00,-16463.00,47127.00,3988.00,0.00,3988.00,408.00,0.00,1560.00,0.00,-45727.00,656.00,-144553.00,-32532.00,-112020.00
2001:Q3,266697.00,269578.00,459248.00,-189670.00,0.00,-2881.00,4602.00,-18163.00,5344.00,38919.00,-33583.00,266697.00,86551.00,4602.00,81948.00,3204.00,664.00,-4863.00,-18163.00,13300.00,15844.00,-24088.00,39932.00,-3299.00,25608.00,1512.00,-472.00,1698.00,3000.00,-1302.00,-3900.00,0.00,-3900.00,-2624.00,-5364.00,2740.00,45779.00,38919.00,6860.00,-65260.00,87532.00,66801.00,20731.00,-57112.00,0.00,-57112.00,-12.00,0.00,1200.00,0.00,107331.00,-340.00,27657.00,65474.00,-37818.00
2001:Q4,194137.00,143654.00,305432.00,-161778.00,0.00,50483.00,13492.00,-10907.00,7528.00,39231.00,1139.00,194137.00,37591.00,13492.00,24099.00,-48.00,1668.00,18625.00,-10907.00,29532.00,45408.00,27880.00,17528.00,-23249.00,-19056.00,-992.00,3916.00,4641.00,2748.00,1893.00,11044.00,0.00,11044.00,-27932.00,-9648.00,-18284.00,47303.00,39231.00,8072.00,-46856.00,57656.00,58824.00,-1168.00,30044.00,0.00,30044.00,3584.00,0.00,4128.00,216.00,-143571.00,1424.00,188593.00,43258.00,145336.00
2002:Q1,46687.00,13174.00,92656.00,-79482.00,0.00,33513.00,6546.00,-23027.00,6976.00,42665.00,352.00,46687.00,-106886.00,6546.00,-113432.00,15248.00,8.00,-5415.00,-23027.00,17612.00,106957.00,41160.00,65797.00,35567.00,-39100.00,3328.00,668.00,8920.00,324.00,8596.00,31604.00,7272.00,24332.00,18560.00,-6148.00,24708.00,49573.00,42665.00,6908.00,32744.00,-15893.00,6603.00,-22496.00,9344.00,0.00,9344.00,-7104.00,0.00,17744.00,2640.00,-149825.00,300.00,37705.00,-15827.00,53532.00
2002:Q2,413815.00,367110.00,-47756.00,414866.00,0.00,46705.00,3829.00,-5247.00,4796.00,36245.00,7082.00,413815.00,-154627.00,3829.00,-158456.00,17900.00,8.00,11985.00,-5247.00,17232.00,64526.00,17076.00,47450.00,39592.00,46636.00,-3540.00,2384.00,10728.00,2108.00,8620.00,31192.00,7460.00,23732.00,-11052.00,-10476.00,-576.00,41373.00,36245.00,5128.00,-37660.00,-16041.00,-3869.00,-12172.00,-7860.00,0.00,-7860.00,-740.00,0.00,10344.00,44.00,245724.00,1824.00,121076.00,124002.00,-2926.00
2002:Q3,387694.00,342362.00,183124.00,159238.00,0.00,45332.00,3153.00,17626.00,13380.00,26940.00,-15767.00,387694.00,-42298.00,3153.00,-45451.00,12848.00,8.00,31174.00,17626.00,13548.00,59775.00,22308.00,37467.00,5947.00,37048.00,-228.00,-4988.00,17680.00,10372.00,7308.00,35760.00,9472.00,26288.00,-7264.00,-11104.00,3840.00,41440.00,26940.00,14500.00,9656.00,-6761.00,390.00,-7151.00,32416.00,0.00,32416.00,-12.00,0.00,17560.00,212.00,-148543.00,-1296.00,297560.00,70942.00,226618.00
2002:Q4,278176.00,241049.00,82084.00,158965.00,0.00,37127.00,4643.00,39249.00,7604.00,-7733.00,-6635.00,278176.00,-215966.00,4643.00,-220609.00,12012.00,8.00,67197.00,39249.00,27948.00,79666.00,97888.00,-18222.00,29758.00,6892.00,1732.00,2356.00,20664.00,8448.00,12216.00,26920.00,2092.00,24828.00,-18140.00,-23064.00,4924.00,4855.00,-3037.00,7892.00,10392.00,53556.00,64264.00,-10708.00,12676.00,0.00,12676.00,-3260.00,-488.00,2816.00,140.00,-2267.00,-476.00,187135.00,23607.00,163528.00
2003:Q1,-13398.00,179299.00,265108.00,-85809.00,0.00,-192697.00,8816.00,-28369.00,-187396.00,619.00,13634.00,-13398.00,-68311.00,8816.00,-77126.00,12684.00,2056.00,-28885.00,-28369.00,-516.00,61290.00,24096.00,37194.00,-29834.00,15232.00,524.00,-284.00,7204.00,4584.00,2620.00,1524.00,5020.00,-3496.00,30880.00,25140.00,5740.00,-181121.00,5291.00,-186412.00,13008.00,23726.00,12583.00,11144.00,34744.00,0.00,34744.00,324.00,-1800.00,-1892.00,1096.00,1461.00,148.00,92828.00,12707.00,80121.00
2003:Q2,859526.00,632748.00,-109056.00,741804.00,0.00,226777.00,9549.00,-50122.00,200456.00,53109.00,13785.00,859526.00,202331.00,9549.00,192782.00,8200.00,2060.00,-25270.00,-50122.00,24852.00,46513.00,25036.00,21477.00,-25894.00,-40.00,1404.00,3612.00,17488.00,15708.00,1780.00,-7576.00,-2716.00,-4860.00,19176.00,24588.00,-5412.00,253625.00,53161.00,200464.00,-3376.00,21995.00,5954.00,16041.00,19224.00,0.00,19224.00,468.00,-1040.00,884.00,3900.00,-78206.00,4132.00,395917.00,69892.00,326025.00
2003:Q3,456064.00,331469.00,-38232.00,369701.00,0.00,124595.00,10413.00,49206.00,4076.00,22059.00,38841.00,456064.00,-105421.00,10413.00,-115834.00,-4880.00,2056.00,50470.00,49206.00,1264.00,19231.00,10272.00,8959.00,35060.00,-18500.00,1460.00,3288.00,14984.00,11384.00,3600.00,-5016.00,4012.00,-9028.00,-12388.00,-11560.00,-828.00,26287.00,23591.00,2696.00,-23216.00,-44248.00,-13124.00,-31124.00,-4088.00,0.00,-4088.00,1116.00,1976.00,-6040.00,1556.00,160290.00,2512.00,359576.00,8000.00,351577.00
2003:Q4,390273.00,344948.00,42288.00,302660.00,0.00,45325.00,6938.00,12446.00,108.00,22881.00,2952.00,390273.00,36877.00,6938.00,29939.00,-6660.00,2060.00,30770.00,12446.00,18324.00,22001.00,13200.00,8801.00,61205.00,-25840.00,572.00,-1660.00,17424.00,11556.00,5868.00,-25492.00,-16308.00,-9184.00,19164.00,19216.00,-52.00,21005.00,21769.00,-764.00,-27420.00,-46993.00,-51281.00,4288.00,15552.00,0.00,15552.00,568.00,1228.00,-42020.00,-1452.00,83216.00,-1056.00,257223.00,-2594.00,259817.00
2004:Q1,254860.00,267139.00,224688.00,42451.00,0.00,-12278.00,2189.00,21290.00,2484.00,41402.00,-79643.00,254860.00,-87871.00,2189.00,-90059.00,4940.00,5300.00,39106.00,21290.00,17816.00,47721.00,6824.00,40897.00,-1170.00,12512.00,1264.00,-132.00,16768.00,6836.00,9932.00,6980.00,-1124.00,8104.00,-12084.00,-12356.00,272.00,42622.00,40482.00,2140.00,-20312.00,-31332.00,-13906.00,-17426.00,-72724.00,0.00,-72724.00,5144.00,3596.00,-1652.00,4888.00,-213889.00,-2304.00,507489.00,38223.00,469267.00
2004:Q2,680899.00,599026.00,-152724.00,751750.00,0.00,81873.00,1155.00,2638.00,8620.00,51209.00,18252.00,680899.00,-18317.00,1155.00,-19472.00,-3668.00,5300.00,50422.00,2638.00,47784.00,57395.00,31024.00,26371.00,-2658.00,-12208.00,3616.00,1020.00,9352.00,3644.00,5708.00,-508.00,-7248.00,6740.00,3852.00,1224.00,2628.00,58513.00,50245.00,8268.00,-34440.00,-46669.00,-5992.00,-40678.00,128320.00,0.00,128320.00,2508.00,2972.00,2700.00,3812.00,-146329.00,1028.00,614887.00,129153.00,485734.00
2004:Q3,368731.00,327262.00,58760.00,268502.00,0.00,41469.00,169.00,11759.00,9724.00,49977.00,-30160.00,368731.00,-158674.00,169.00,-158842.00,-8512.00,5300.00,34199.00,11759.00,22440.00,51389.00,18036.00,33353.00,-58690.00,3588.00,-1932.00,-1628.00,30612.00,24132.00,6480.00,2680.00,-3784.00,6464.00,-8960.00,-13300.00,4340.00,59621.00,49649.00,9972.00,19324.00,-24422.00,-14933.00,-9489.00,13684.00,0.00,13684.00,852.00,1468.00,-2800.00,4140.00,161363.00,-3412.00,249541.00,60054.00,189487.00
2004:Q4,309321.00,270949.00,158960.00,115989.00,-4000.00,38372.00,-1136.00,10274.00,1216.00,25148.00,2870.00,309321.00,201062.00,-1136.00,202198.00,8536.00,5300.00,45942.00,10274.00,35668.00,48111.00,16664.00,31447.00,-29797.00,-26640.00,2476.00,1112.00,24492.00,20384.00,4108.00,-2292.00,-7544.00,5252.00,-2344.00,-3332.00,988.00,21620.00,20644.00,976.00,35668.00,-16352.00,-29285.00,12932.00,13440.00,0.00,13440.00,640.00,3216.00,-656.00,9024.00,-130545.00,1676.00,95634.00,-79606.00,175240.00
2005:Q1,408841.00,262670.00,218304.00,44366.00,0.00,146171.00,-961.00,69850.00,8880.00,57787.00,10615.00,408841.00,-386210.00,-961.00,-385249.00,60864.00,5976.00,93410.00,69850.00,23560.00,30008.00,140.00,29868.00,46875.00,17792.00,792.00,-2080.00,5980.00,5120.00,860.00,13492.00,3468.00,10024.00,5368.00,3588.00,1780.00,66111.00,57211.00,8900.00,29552.00,15058.00,-2415.00,17474.00,22856.00,0.00,22856.00,736.00,9332.00,692.00,10084.00,75124.00,-1572.00,288601.00,-106565.00,395165.00
2005:Q2,429369.00,254455.00,-542968.00,797423.00,0.00,174914.00,235.00,92700.00,10832.00,62262.00,8884.00,429369.00,-15946.00,235.00,-16181.00,14796.00,5980.00,113728.00,92700.00,21028.00,32454.00,8040.00,24414.00,-25678.00,-19284.00,-2148.00,420.00,-6476.00,-2884.00,-3592.00,13160.00,-688.00,13848.00,3516.00,3304.00,212.00,72830.00,61742.00,11088.00,34196.00,-7069.00,-13451.00,6382.00,-8460.00,0.00,-8460.00,1440.00,2096.00,-1856.00,18180.00,-46113.00,3168.00,246435.00,35108.00,211327.00
2005:Q3,220956.00,92030.00,-38800.00,130830.00,0.00,128926.00,-678.00,102210.00,7652.00,48402.00,-28660.00,220956.00,-177387.00,-678.00,-176709.00,-17780.00,5980.00,158186.00,102210.00,55976.00,37662.00,18972.00,18690.00,-23568.00,708.00,-648.00,-2100.00,6676.00,5224.00,1452.00,16228.00,1524.00,14704.00,5392.00,1668.00,3724.00,56166.00,48398.00,7768.00,-19544.00,-27165.00,-41313.00,14148.00,48292.00,0.00,48292.00,-1024.00,4512.00,980.00,23904.00,-49141.00,100.00,174528.00,-105183.00,279711.00
2005:Q4,330007.00,283374.00,201512.00,81862.00,0.00,46633.00,4227.00,34800.00,3752.00,-8523.00,12376.00,330007.00,55244.00,4227.00,51016.00,14532.00,5980.00,70064.00,34800.00,35264.00,5460.00,6048.00,-588.00,-22093.00,1256.00,2400.00,-780.00,-4904.00,1984.00,-6888.00,11276.00,-908.00,12184.00,-1496.00,-2852.00,1356.00,-4683.00,-8315.00,3632.00,-29096.00,-39324.00,1900.00,-41224.00,30556.00,0.00,30556.00,-124.00,3340.00,1020.00,25456.00,-59954.00,-5120.00,270997.00,-59120.00,330117.00
2006:Q1,425250.00,361010.00,313340.00,47670.00,0.00,64240.00,3604.00,-19012.00,5816.00,56820.00,17012.00,425250.00,175156.00,3604.00,171552.00,-8428.00,156.00,-4740.00,-19012.00,14272.00,112907.00,16400.00,96507.00,11051.00,-15200.00,396.00,1240.00,-4548.00,-12204.00,7656.00,-3344.00,560.00,-3904.00,1564.00,-112.00,1676.00,62752.00,56960.00,5792.00,-8160.00,38533.00,43460.00,-4927.00,6144.00,0.00,6144.00,-1648.00,1376.00,1464.00,22740.00,-32086.00,6176.00,61748.00,23523.00,38226.00
2006:Q2,314866.00,215605.00,-500932.00,716537.00,0.00,99261.00,-3483.00,14195.00,18584.00,54269.00,15696.00,314866.00,64563.00,-3483.00,68046.00,-20520.00,156.00,49147.00,14195.00,34952.00,17585.00,0.00,17585.00,33808.00,11796.00,-1232.00,-1136.00,-9696.00,-16344.00,6648.00,-7312.00,-392.00,-6920.00,4584.00,2656.00,1928.00,72989.00,54449.00,18540.00,-17736.00,24843.00,-5431.00,30273.00,-18352.00,0.00,-18352.00,1660.00,7072.00,1292.00,21668.00,-153678.00,-124.00,233490.00,66494.00,166996.00
2006:Q3,16946.00,-34493.00,-21316.00,-13177.00,0.00,51439.00,-5299.00,25182.00,6476.00,62483.00,-37403.00,16946.00,-338960.00,-5299.00,-333661.00,-344.00,156.00,81090.00,25182.00,55908.00,-10037.00,6596.00,-16633.00,-69344.00,11540.00,-1712.00,340.00,9604.00,4372.00,5232.00,-6660.00,1188.00,-7848.00,32228.00,18408.00,13820.00,69851.00,63103.00,6748.00,-704.00,-52616.00,-54445.00,1829.00,6148.00,0.00,6148.00,80.00,1104.00,852.00,28824.00,145441.00,-1408.00,111473.00,-90912.00,202385.00
2006:Q4,120834.00,75890.00,129192.00,-53302.00,0.00,44944.00,-5734.00,67875.00,2464.00,-30532.00,10871.00,120834.00,-284867.00,-5734.00,-279133.00,2676.00,152.00,109671.00,67875.00,41796.00,18345.00,0.00,18345.00,33425.00,-12328.00,1556.00,-1608.00,17100.00,10248.00,6852.00,-12968.00,248.00,-13216.00,20268.00,26432.00,-6164.00,-28412.00,-31056.00,2644.00,15952.00,-34392.00,-9568.00,-24824.00,23376.00,0.00,23376.00,852.00,3932.00,1104.00,20984.00,30467.00,924.00,194625.00,-44693.00,239318.00
2007:Q1,417386.00,256173.00,353348.00,-97175.00,0.00,161212.00,-8096.00,81920.00,14224.00,55756.00,17408.00,417386.00,-339540.00,-8096.00,-331443.00,-25184.00,3012.00,135580.00,81920.00,53660.00,63544.00,0.00,63544.00,10579.00,17820.00,-2160.00,-1732.00,-33364.00,-14084.00,-19280.00,-16520.00,-2868.00,-13652.00,-176.00,-1908.00,1732.00,69688.00,55228.00,14460.00,11212.00,93390.00,71342.00,22048.00,26988.00,0.00,26988.00,-804.00,3240.00,1116.00,30956.00,134533.00,-7032.00,242240.00,63846.00,178394.00
2007:Q2,90621.00,18380.00,-653764.00,672144.00,0.00,72241.00,-7235.00,66287.00,4232.00,-3639.00,12596.00,90621.00,57176.00,-7235.00,64410.00,-24192.00,3008.00,105175.00,66287.00,38888.00,24780.00,0.00,24780.00,15445.00,-31956.00,56.00,1024.00,-49364.00,-29420.00,-19944.00,-16680.00,-2072.00,-14608.00,-184.00,-1912.00,1728.00,113.00,-4123.00,4236.00,22472.00,31291.00,1535.00,29756.00,7080.00,0.00,7080.00,-2056.00,8708.00,1244.00,40044.00,-283202.00,308.00,180332.00,-29414.00,209745.00
2007:Q3,284417.00,229094.00,355756.00,-126662.00,0.00,55322.00,-5139.00,16148.00,15920.00,65802.00,-37408.00,284417.00,-31439.00,-5139.00,-26300.00,23396.00,3012.00,57216.00,16148.00,41068.00,-63836.00,-40000.00,-23836.00,-33244.00,27480.00,-3800.00,5204.00,-37856.00,-17232.00,-20624.00,-17292.00,-3192.00,-14100.00,-176.00,-1908.00,1732.00,82162.00,65866.00,16296.00,-36436.00,145225.00,130942.00,14283.00,-29432.00,0.00,-29432.00,-676.00,4392.00,852.00,33372.00,178737.00,-488.00,-21955.00,69582.00,-91537.00
2007:Q4,290624.00,280864.00,179760.00,101104.00,0.00,9761.00,-3458.00,-21915.00,10136.00,15321.00,9676.00,290624.00,144959.00,-3458.00,148417.00,-2596.00,3008.00,11633.00,-21915.00,33548.00,-177704.00,-156712.00,-20992.00,29801.00,1088.00,-1508.00,7452.00,-34244.00,-11144.00,-23100.00,-18676.00,-1332.00,-17344.00,-180.00,-1908.00,1728.00,26365.00,15945.00,10420.00,-35592.00,119542.00,96190.00,23352.00,18036.00,0.00,18036.00,-3336.00,10032.00,1988.00,6276.00,-101696.00,25484.00,260492.00,93454.00,167038.00
2008:Q1,621071.00,551718.00,617328.00,-65610.00,0.00,69354.00,-3833.00,-40334.00,32256.00,61590.00,19676.00,621071.00,-33929.00,-3833.00,-30096.00,-44320.00,-7532.00,-19330.00,-40334.00,21004.00,-541908.00,-539424.00,-2484.00,-50297.00,28616.00,-1716.00,-3428.00,2780.00,2836.00,-56.00,38052.00,13644.00,24408.00,4068.00,-10916.00,14984.00,96286.00,62138.00,34148.00,-34028.00,540791.00,504800.00,35991.00,-1344.00,0.00,-1344.00,-924.00,5532.00,676.00,-3004.00,242219.00,-2968.00,406780.00,182782.00,223997.00
2008:Q2,381359.00,365875.00,-392728.00,758603.00,0.00,15484.00,-2209.00,-53405.00,9648.00,67328.00,-5878.00,381359.00,423873.00,-2209.00,426083.00,6232.00,-7536.00,-57977.00,-53405.00,-4572.00,-463276.00,-284980.00,-178296.00,-29722.00,-10132.00,-792.00,2680.00,-9884.00,-10252.00,368.00,39188.00,15084.00,24104.00,4068.00,-10916.00,14984.00,77276.00,67884.00,9392.00,300.00,-15282.00,-11488.00,-3794.00,-45916.00,0.00,-45916.00,-824.00,6288.00,1340.00,-17672.00,-140898.00,22060.00,597964.00,237925.00,360038.00
2008:Q3,1989198.00,1953776.00,1714540.00,239236.00,0.00,35422.00,-2104.00,-26131.00,28252.00,75222.00,-39817.00,1989198.00,-7457.00,-2104.00,-5354.00,-13168.00,-7532.00,-51703.00,-26131.00,-25572.00,-29132.00,-13268.00,-15864.00,27169.00,-16820.00,-60.00,-1312.00,-13992.00,-12612.00,-1380.00,30008.00,8212.00,21796.00,4072.00,-10912.00,14984.00,102790.00,74498.00,28292.00,9708.00,726965.00,671901.00,55064.00,74240.00,0.00,74240.00,-1828.00,15920.00,1484.00,-10016.00,345757.00,7216.00,796889.00,442266.00,354623.00
