1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2009:Q3,69259364.00,36961.00,5200.00,42564.00,105759.00,1103527.00,334008.00,721591.00,1107050.00,2480163.00,17992266.00,853756.00,3569832.00,5791254.00,1726694.00,6050730.00,20531468.00,2189141.00,2043258.00,14053106.00,2245963.00,9043238.00,3400837.00,153136.00,131820.00,773167.00,11296609.00,66186934.00,1239986.00,2060006.00,8247842.00,3425463.00,2998079.00,14865035.00,700711.00,8098057.00,6066267.00,2049719.00,513297.00,1361573.00,174849.00,7402832.00,66910.00,1178979.00,15023172.00,-81660.00,368943.00,7341628.00,3563573.00,12493.00
2009:Q4,69479801.00,36176.00,5200.00,42691.00,99091.00,1126431.00,348302.00,724741.00,1061017.00,2245392.00,18233761.00,852643.00,3675133.00,5940430.00,1724528.00,6041027.00,20134818.00,2067896.00,1913999.00,13956304.00,2196619.00,9612089.00,3548327.00,144209.00,132848.00,832256.00,11152452.00,66413896.00,1215459.00,2093410.00,8432480.00,3315893.00,2720773.00,14594522.00,678244.00,8083298.00,5832980.00,1951050.00,456166.00,1319620.00,175264.00,7796729.00,70062.00,1194540.00,15290349.00,-95024.00,406991.00,7426662.00,3582628.00,14802.00
2010:Q1,69410474.00,35358.00,5200.00,42745.00,94391.00,1115576.00,328418.00,655278.00,927629.00,2485461.00,17976610.00,778838.00,3811707.00,5550638.00,1720178.00,6115249.00,19785504.00,2063204.00,1811975.00,13794304.00,2116021.00,10092310.00,3697475.00,139920.00,134146.00,835218.00,11059234.00,66119318.00,1160615.00,2067070.00,8449124.00,2983807.00,2967613.00,13884025.00,620151.00,7691586.00,5572288.00,1871769.00,435488.00,1262522.00,173759.00,8215276.00,62213.00,1201505.00,15713845.00,-97686.00,414985.00,7225157.00,3979506.00,15352.00
2010:Q2,68148105.00,34693.00,5200.00,43205.00,94586.00,1026002.00,345273.00,577355.00,863968.00,2583698.00,18065016.00,733327.00,3836723.00,5638394.00,1723373.00,6133199.00,19573524.00,2030469.00,1778269.00,13678360.00,2086426.00,8949109.00,3439886.00,140801.00,137173.00,842723.00,11425893.00,64916275.00,1058054.00,2173052.00,8341443.00,2813331.00,2970778.00,13657921.00,567934.00,7672943.00,5417044.00,1823860.00,416868.00,1234202.00,172790.00,7689974.00,51991.00,1189213.00,15661350.00,-96253.00,420891.00,7160670.00,3617906.00,15136.00
2010:Q3,69773834.00,36846.00,5200.00,43413.00,106365.00,983825.00,307744.00,615208.00,867197.00,2583588.00,18447260.00,745678.00,3926620.00,5591505.00,1753867.00,6429590.00,19395176.00,2013409.00,1759953.00,13563547.00,2058267.00,9991672.00,3781474.00,141233.00,139047.00,852446.00,11476141.00,66350551.00,964947.00,2181194.00,8480388.00,2796581.00,2944174.00,13520106.00,574794.00,7607082.00,5338230.00,1777819.00,396630.00,1204680.00,176509.00,8478482.00,55073.00,1217506.00,16300881.00,-88104.00,436725.00,7284779.00,3904593.00,15527.00
2010:Q4,70867842.00,37029.00,5200.00,43542.00,107992.00,1019574.00,327129.00,647682.00,879461.00,2536293.00,18548797.00,763578.00,4249261.00,5538280.00,1747757.00,6249921.00,19228998.00,2039433.00,1673019.00,13349238.00,2167308.00,11050837.00,4045844.00,135596.00,141090.00,870657.00,11242121.00,67536624.00,1068543.00,2359753.00,8548092.00,2803514.00,2934166.00,13544750.00,576021.00,7581337.00,5387392.00,1786343.00,411842.00,1198410.00,176091.00,9029849.00,18072.00,1229866.00,16873720.00,-88912.00,489622.00,6939246.00,4340394.00,15944.00
2011:Q1,72330812.00,37171.00,5200.00,43790.00,111587.00,1458972.00,331992.00,655730.00,850894.00,2546181.00,18871716.00,822071.00,4545144.00,5438585.00,1721912.00,6344004.00,19069805.00,2035167.00,1672117.00,13261517.00,2101004.00,11617587.00,4216841.00,137977.00,146699.00,876467.00,11352203.00,68927841.00,1790915.00,2193277.00,8674748.00,2726914.00,3025216.00,13503739.00,592642.00,7631585.00,5279512.00,1754882.00,398893.00,1174352.00,181637.00,9477390.00,18386.00,1251260.00,17197418.00,-80624.00,502227.00,6892093.00,4572302.00,14541.00
2011:Q2,72943134.00,37895.00,5200.00,43953.00,116222.00,1650566.00,348068.00,662421.00,835216.00,2570016.00,18919310.00,779020.00,4587751.00,5430989.00,1725164.00,6396386.00,19021947.00,2077015.00,1669279.00,13165820.00,2109833.00,11532843.00,4225153.00,139334.00,147562.00,887138.00,11800290.00,69487658.00,1948136.00,2314572.00,8866326.00,2686148.00,3024104.00,13299533.00,557563.00,7560556.00,5181414.00,1845605.00,454986.00,1203411.00,187208.00,9567658.00,19234.00,1265562.00,17327797.00,-82405.00,515621.00,6889767.00,4528568.00,13915.00
2011:Q3,71260114.00,37365.00,5200.00,44082.00,71574.00,1647435.00,360765.00,621933.00,774874.00,2802541.00,19187974.00,716370.00,4941968.00,5477172.00,1740702.00,6311762.00,18938114.00,2149317.00,1587323.00,13084253.00,2117221.00,9534866.00,3703436.00,136237.00,150058.00,889748.00,12353913.00,67853437.00,2008581.00,2403658.00,8844120.00,2628882.00,3137815.00,13191599.00,527262.00,7567240.00,5097097.00,1865573.00,481473.00,1195908.00,188192.00,8437553.00,16304.00,1272299.00,16898430.00,-86346.00,523959.00,6711010.00,3709688.00,12017.00
2011:Q4,72335605.00,36809.00,5200.00,44198.00,43839.00,1622619.00,364129.00,599738.00,814325.00,2695328.00,19683283.00,688622.00,5284049.00,5627739.00,1781099.00,6301774.00,18991786.00,2216989.00,1602774.00,13022648.00,2149375.00,10458027.00,3909406.00,134784.00,153007.00,840314.00,11938813.00,68927833.00,1889030.00,2594294.00,8952199.00,2690950.00,3118485.00,13117526.00,507862.00,7559208.00,5050456.00,1798860.00,470067.00,1139248.00,189545.00,8941397.00,14262.00,1302299.00,17301287.00,-78001.00,561882.00,6723363.00,4052591.00,11859.00
2012:Q1,74547498.00,36386.00,5200.00,44389.00,40962.00,1605643.00,330471.00,571049.00,712782.00,2645752.00,20162178.00,717533.00,5435677.00,5695918.00,1811170.00,6501880.00,18906792.00,2235624.00,1615929.00,12949146.00,2106093.00,11780436.00,4255859.00,136442.00,167442.00,851768.00,12293948.00,70698352.00,1882131.00,2512814.00,9055296.00,2581689.00,3191417.00,13069780.00,504256.00,7515406.00,5050118.00,1745087.00,440610.00,1113769.00,190708.00,9888562.00,17316.00,1315702.00,17881018.00,-77898.00,552716.00,7082722.00,4721813.00,16530.00
2012:Q2,74079160.00,36050.00,5200.00,44517.00,33681.00,1562972.00,330676.00,556797.00,680557.00,2751885.00,20191212.00,703335.00,5402708.00,5740388.00,1834311.00,6510470.00,18916585.00,2288293.00,1620393.00,12879454.00,2128445.00,11236751.00,4105626.00,134442.00,169709.00,857018.00,12465483.00,70268140.00,1826160.00,2591242.00,9116383.00,2513545.00,3257889.00,12934797.00,472600.00,7523678.00,4938519.00,1721457.00,374800.00,1156190.00,190467.00,9680764.00,13480.00,1292417.00,17834159.00,-77723.00,574649.00,6988921.00,4512996.00,16410.00
2012:Q3,75460854.00,36591.00,5200.00,44635.00,40975.00,1496215.00,334672.00,598393.00,680575.00,2868854.00,20487341.00,692163.00,5524843.00,5700454.00,1880632.00,6689249.00,18990861.00,2319382.00,1692414.00,12831551.00,2147514.00,11866751.00,4317801.00,135910.00,172645.00,859539.00,12523896.00,71640302.00,1742428.00,2634799.00,9232429.00,2550948.00,3295666.00,12970005.00,454583.00,7525897.00,4989525.00,1788750.00,439761.00,1155906.00,193083.00,10213795.00,12988.00,1304099.00,18187141.00,-68204.00,580273.00,7195185.00,4777953.00,16912.00
2012:Q4,76438186.00,35774.00,5200.00,44751.00,44102.00,1561700.00,373265.00,627096.00,727499.00,2922243.00,20841676.00,688151.00,5613290.00,5823957.00,1926501.00,6789777.00,19169157.00,2393848.00,1772023.00,12811239.00,2192047.00,11926489.00,4370976.00,133171.00,172908.00,883162.00,12599018.00,72519100.00,1683809.00,2853836.00,9463734.00,2693168.00,3327084.00,12923899.00,449095.00,7535416.00,4939388.00,1781439.00,413417.00,1173635.00,194387.00,10363508.00,14227.00,1309004.00,18338934.00,-76801.00,581134.00,7262125.00,4947050.00,17246.00
2013:Q1,78223619.00,34520.00,5200.00,44971.00,49631.00,1849417.00,365640.00,624668.00,674253.00,2724438.00,21263878.00,735868.00,5733811.00,5945169.00,1933455.00,6915575.00,19087786.00,2401886.00,1767488.00,12760373.00,2158039.00,12969174.00,4661232.00,134146.00,175328.00,897441.00,12661896.00,74074101.00,2096913.00,2872924.00,9521552.00,2593479.00,3188256.00,12886320.00,453768.00,7571534.00,4861018.00,1771661.00,418698.00,1153424.00,199539.00,11103241.00,15380.00,1323033.00,18798425.00,-65942.00,593418.00,7375441.00,5494365.00,17946.00
2013:Q2,78750429.00,34270.00,5200.00,45147.00,37758.00,2072893.00,365326.00,644072.00,668356.00,2603451.00,21174888.00,730748.00,5635447.00,6055331.00,1891578.00,6861784.00,19248690.00,2464005.00,1832967.00,12764331.00,2187387.00,13118717.00,4681492.00,132863.00,176788.00,901704.00,12838814.00,74627748.00,2580430.00,2892313.00,9572480.00,2583135.00,3069224.00,12819072.00,425969.00,7640080.00,4753023.00,1893403.00,431819.00,1247094.00,214490.00,11089666.00,15637.00,1327663.00,18950124.00,-83027.00,601170.00,7316458.00,5726808.00,17861.00
2013:Q3,80449615.00,34958.00,5200.00,45334.00,36924.00,2294210.00,383428.00,711963.00,694207.00,2565482.00,21275907.00,743416.00,5638297.00,6065714.00,1863288.00,6965192.00,19373626.00,2503331.00,1853859.00,12796174.00,2220262.00,13962540.00,4943579.00,132963.00,179132.00,919616.00,12890546.00,76073259.00,2767668.00,2924583.00,9789681.00,2678414.00,3016301.00,12816104.00,399850.00,7692692.00,4723562.00,1871458.00,415963.00,1251527.00,203968.00,11656492.00,13324.00,1346300.00,19363542.00,-73944.00,605249.00,7298087.00,5938710.00,16071.00
2013:Q4,82062808.00,34610.00,5200.00,45493.00,34281.00,2321804.00,369643.00,708769.00,669730.00,2469948.00,21839934.00,709029.00,6061200.00,6173176.00,1862286.00,7034243.00,19583123.00,2590338.00,1914026.00,12813347.00,2265412.00,15210269.00,5241187.00,130975.00,183711.00,825092.00,12389039.00,77667126.00,2812927.00,3186459.00,9872863.00,2717808.00,2944525.00,12924275.00,400170.00,7773738.00,4750367.00,1971294.00,446648.00,1310395.00,214251.00,12333012.00,14540.00,1366267.00,19860867.00,-59124.00,560472.00,7160941.00,6428399.00,16255.00
2014:Q1,83050534.00,34848.00,5200.00,45749.00,19732.00,2508583.00,342941.00,716194.00,659650.00,2431058.00,22087316.00,740917.00,6266058.00,6089102.00,1870156.00,7121083.00,19582146.00,2647035.00,1900366.00,12801813.00,2232932.00,15380579.00,5320146.00,134368.00,186305.00,836466.00,12759253.00,78647190.00,3089689.00,3183792.00,10075699.00,2630902.00,2958898.00,12831072.00,398204.00,7701107.00,4731761.00,2011597.00,447427.00,1347074.00,217096.00,12640668.00,14779.00,1378473.00,20063645.00,-46787.00,567898.00,7246865.00,6569158.00,17201.00
2014:Q2,84468781.00,34912.00,5200.00,45963.00,27113.00,2520415.00,356386.00,724162.00,621273.00,2491712.00,22323462.00,749671.00,6300283.00,6151403.00,1881538.00,7240567.00,19851704.00,2739920.00,1993029.00,12833082.00,2285673.00,16017673.00,5496384.00,137802.00,189108.00,838511.00,12787001.00,79899147.00,3118850.00,3295659.00,10139257.00,2559746.00,3049341.00,12901373.00,384546.00,7754489.00,4762338.00,2040146.00,421928.00,1399485.00,218733.00,13148562.00,17764.00,1396874.00,20382989.00,-39835.00,571617.00,7316804.00,6786329.00,17279.00
2014:Q3,84752771.00,33167.00,5200.00,46171.00,23626.00,2601957.00,383060.00,752063.00,628237.00,2452957.00,22521146.00,740204.00,6512692.00,6134702.00,1901656.00,7231892.00,20035566.00,2785745.00,2031400.00,12893999.00,2324422.00,15769848.00,5416544.00,134786.00,191550.00,848795.00,12908099.00,80151542.00,3189187.00,3356889.00,10264761.00,2603472.00,2917805.00,12975758.00,395891.00,7813703.00,4766164.00,2092924.00,437054.00,1434602.00,221268.00,12978937.00,19862.00,1405440.00,20421836.00,-42369.00,578592.00,7388448.00,6806057.00,17860.00
2014:Q4,85699402.00,31960.00,5200.00,46301.00,24518.00,2453255.00,352420.00,722733.00,689158.00,2481363.00,22797998.00,684910.00,6682403.00,6265709.00,1933725.00,7231251.00,20318427.00,2910218.00,2064122.00,12964309.00,2379778.00,16237378.00,5497285.00,132129.00,194612.00,842327.00,12872338.00,81001645.00,2865582.00,3537510.00,10448717.00,2724641.00,2953537.00,13067335.00,362864.00,7924009.00,4780462.00,2128381.00,459982.00,1436977.00,231422.00,13150628.00,17906.00,1426115.00,20658687.00,-42560.00,595454.00,7469711.00,7280709.00,17874.00
2015:Q1,86710133.00,30406.00,5200.00,46671.00,20486.00,2504385.00,339435.00,731193.00,717497.00,2462109.00,22837789.00,696488.00,6646380.00,6249930.00,1956053.00,7288938.00,20340168.00,2988052.00,2028687.00,12977905.00,2345524.00,16585793.00,5724190.00,137642.00,196958.00,854053.00,13176157.00,81900050.00,2911003.00,3441325.00,10683265.00,2644741.00,2956418.00,13014792.00,348514.00,7880805.00,4785473.00,2109781.00,464792.00,1409475.00,235514.00,13519867.00,19168.00,1446181.00,21039453.00,-33697.00,603821.00,7543932.00,7414300.00,17636.00
2015:Q2,86863768.00,30728.00,5200.00,47000.00,22491.00,2310492.00,321803.00,732752.00,701953.00,2488841.00,22704766.00,730417.00,6488050.00,6222387.00,1945473.00,7318439.00,20640110.00,3073603.00,2076483.00,13084420.00,2405604.00,16593573.00,5728895.00,141502.00,200114.00,866917.00,13326631.00,81977595.00,2675425.00,3642427.00,10628227.00,2615103.00,2912189.00,13071445.00,371875.00,7935226.00,4764344.00,2148288.00,475338.00,1434111.00,238839.00,13533574.00,23602.00,1452946.00,21169841.00,-47111.00,610553.00,7541086.00,7473677.00,16788.00
2015:Q3,85680542.00,30906.00,5200.00,47327.00,12565.00,2265451.00,347490.00,691721.00,728236.00,2600490.00,22709530.00,754057.00,6481511.00,6225949.00,1960542.00,7287471.00,20716993.00,3099568.00,1974311.00,13188824.00,2454290.00,15124372.00,5323237.00,142399.00,202523.00,868576.00,13863526.00,80950334.00,2619388.00,3558029.00,10761755.00,2667655.00,2969086.00,13136050.00,342276.00,8022975.00,4770799.00,2139433.00,463773.00,1433233.00,242427.00,12605717.00,24192.00,1449968.00,20878321.00,-53121.00,613665.00,7580195.00,6953691.00,17457.00
2015:Q4,86210799.00,30541.00,5200.00,47567.00,11071.00,2051475.00,337729.00,638833.00,728075.00,2544229.00,23303147.00,704346.00,7084145.00,6282096.00,1999219.00,7233341.00,20995368.00,3205790.00,2004888.00,13286365.00,2498325.00,15864375.00,5473423.00,140873.00,205185.00,841396.00,12992312.00,81438102.00,2363596.00,3829703.00,10854902.00,2754743.00,2928431.00,13110807.00,320128.00,8144448.00,4646231.00,2131008.00,441359.00,1454213.00,235436.00,12897215.00,26298.00,1464603.00,21247598.00,-56072.00,599888.00,7285382.00,7246558.00,14673.00
2016:Q1,87113090.00,31621.00,5200.00,47726.00,17565.00,2194050.00,338109.00,699205.00,762282.00,2389265.00,23639012.00,787833.00,7205523.00,6298420.00,2017347.00,7329889.00,21084589.00,3283986.00,1986368.00,13349103.00,2465132.00,15740493.00,5511426.00,146533.00,207568.00,852851.00,13445595.00,82262568.00,2444552.00,3879403.00,11052599.00,2758822.00,2763063.00,13198565.00,368367.00,8153951.00,4676247.00,2154159.00,443395.00,1476191.00,234573.00,12962099.00,25275.00,1480796.00,21455189.00,-42550.00,655622.00,7474973.00,7052486.00,12267.00
2016:Q2,88172012.00,32008.00,5200.00,47941.00,12921.00,2110454.00,373448.00,598634.00,749268.00,2528499.00,23959055.00,769795.00,7212219.00,6459871.00,2058485.00,7458685.00,21383201.00,3341239.00,2049245.00,13471875.00,2520842.00,15883689.00,5605374.00,149507.00,209990.00,882482.00,13640341.00,83250401.00,2385569.00,4012675.00,11057592.00,2702540.00,2822467.00,13293212.00,359820.00,8299487.00,4633905.00,2225283.00,444195.00,1551151.00,229937.00,13208764.00,26898.00,1496488.00,21733010.00,-44346.00,662028.00,7668220.00,7256303.00,10891.00
