1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2009:Q1,-593067.00,-217623.00,-168526.00,-240092.00,-4312.00,37486.00,-702247.00,-81864.00,-195171.00,-101324.00,78872.00,-402760.00,109179.00,1525.00,1525.00,0.00,-219148.00,-196696.00,-101324.00,78872.00,-81864.00,-81864.00,-6324.00,-75540.00,-156972.00,-226044.00,-69072.00,-193448.00,-193260.00,188.00,-9524.00,-17696.00,8172.00,-61864.00,-25392.00,-36472.00,-402760.00,78006.00,38782.00,-37224.00,4312.00,-37486.00,-39224.00,109179.00
2009:Q2,-2010767.00,-578341.00,-699195.00,-724804.00,4068.00,-12496.00,-1984185.00,-848220.00,-300981.00,-272628.00,-4732.00,-557624.00,-26582.00,363.00,363.00,0.00,-578704.00,-301344.00,-272628.00,-4732.00,-848220.00,-848220.00,976.00,-849196.00,167284.00,-104172.00,-271456.00,-765140.00,-317368.00,447772.00,-24068.00,-20424.00,-3644.00,16164.00,7660.00,8504.00,-557624.00,-46343.00,-26247.00,-8092.00,-4068.00,12496.00,20096.00,-26582.00
2009:Q3,521770.00,756671.00,-404689.00,220000.00,1936.00,-52148.00,681235.00,-483932.00,445687.00,335748.00,-24764.00,408496.00,-159465.00,6479.00,6479.00,0.00,750192.00,439208.00,335748.00,-24764.00,-483932.00,-483932.00,1184.00,-485116.00,136200.00,285144.00,148944.00,259988.00,334788.00,74800.00,3156.00,-23908.00,27064.00,15464.00,9116.00,6348.00,408496.00,-89981.00,-119009.00,-9756.00,-1936.00,52148.00,-29028.00,-159465.00
2009:Q4,-65504.00,496033.00,-713038.00,136100.00,-5532.00,20934.00,-200287.00,-440704.00,216745.00,218744.00,60544.00,-255616.00,134784.00,-19579.00,-19579.00,0.00,515612.00,236324.00,218744.00,60544.00,-440704.00,-440704.00,1752.00,-442456.00,-360680.00,-155684.00,204996.00,100288.00,73604.00,-26684.00,-8028.00,632.00,-8660.00,-3252.00,640.00,-3892.00,-255616.00,88338.00,99286.00,-20096.00,5532.00,-20934.00,10948.00,134784.00
2010:Q1,-25240.00,324401.00,-657464.00,299332.00,1256.00,7235.00,-92135.00,-338492.00,126485.00,189376.00,8540.00,-78044.00,66895.00,16849.00,16849.00,0.00,307552.00,109636.00,189376.00,8540.00,-338492.00,-338492.00,1888.00,-340380.00,-325032.00,-21060.00,303972.00,265436.00,104216.00,-161220.00,22012.00,9308.00,12704.00,3564.00,-480.00,4044.00,-78044.00,15848.00,49168.00,-9236.00,-1256.00,-7235.00,33320.00,66895.00
2010:Q2,-532626.00,-315283.00,-184694.00,10600.00,-6052.00,-37196.00,-434043.00,-44692.00,-159019.00,-129528.00,-26736.00,-74068.00,-98582.00,6261.00,6261.00,0.00,-321544.00,-165280.00,-129528.00,-26736.00,-44692.00,-44692.00,-1292.00,-43400.00,-56432.00,77904.00,134336.00,9756.00,-129088.00,-138844.00,21788.00,17544.00,4244.00,-5604.00,1552.00,-7156.00,-74068.00,-67578.00,-55318.00,16.00,6052.00,37196.00,12260.00,-98582.00
2010:Q3,-429586.00,-159895.00,-33502.00,-229916.00,512.00,-6785.00,-347119.00,-12.00,-269003.00,63936.00,45172.00,-187212.00,-82467.00,-4155.00,-4155.00,0.00,-155740.00,-264848.00,63936.00,45172.00,-12.00,-12.00,1496.00,-1508.00,50216.00,7092.00,-43124.00,-218384.00,175384.00,393768.00,4144.00,-6740.00,10884.00,-14900.00,-8088.00,-6812.00,-187212.00,-82358.00,-68310.00,7884.00,-512.00,6785.00,14048.00,-82467.00
2010:Q4,416215.00,106233.00,70340.00,42696.00,7720.00,189226.00,198665.00,312.00,-49683.00,142956.00,12960.00,92120.00,217550.00,-27755.00,-27755.00,0.00,133988.00,-21928.00,142956.00,12960.00,312.00,312.00,612.00,-300.00,17564.00,22064.00,4500.00,91292.00,64788.00,-26504.00,6280.00,7540.00,-1260.00,-10456.00,-6712.00,-3744.00,92120.00,66716.00,18584.00,-2020.00,-7720.00,-189226.00,-48132.00,217550.00
2011:Q1,3113412.00,1787330.00,108442.00,1142992.00,-3128.00,77776.00,2822238.00,-488.00,571626.00,1160292.00,55412.00,1035396.00,291173.00,31606.00,31606.00,0.00,1755724.00,540020.00,1160292.00,55412.00,-488.00,-488.00,164.00,-652.00,-91916.00,-10772.00,81144.00,1119460.00,975764.00,-143696.00,9624.00,2840.00,6784.00,17476.00,10740.00,6736.00,1035396.00,192946.00,224246.00,7720.00,3128.00,-77776.00,31300.00,291173.00
2011:Q2,527980.00,764032.00,-359340.00,187020.00,-1160.00,-62572.00,654708.00,2100.00,627752.00,146652.00,-10372.00,-111424.00,-126728.00,8220.00,8220.00,0.00,755812.00,619532.00,146652.00,-10372.00,2100.00,2100.00,1852.00,248.00,-379160.00,-470740.00,-91580.00,222556.00,-107564.00,-330120.00,-38084.00,-10628.00,-27456.00,7096.00,3964.00,3132.00,-111424.00,3128.00,-63988.00,-992.00,1160.00,62572.00,-67116.00,-126728.00
2011:Q3,157904.00,-3945.00,-447246.00,682904.00,-1852.00,-71956.00,230715.00,552.00,-338085.00,339836.00,-5696.00,234108.00,-72811.00,-10145.00,-10145.00,0.00,6200.00,-327940.00,339836.00,-5696.00,552.00,552.00,592.00,-40.00,-431548.00,-4384.00,427164.00,684376.00,82172.00,-602204.00,-1020.00,1148.00,-2168.00,-19740.00,-9684.00,-10056.00,234108.00,-5418.00,-6450.00,-7448.00,1852.00,71956.00,-1032.00,-72811.00
2011:Q4,-517348.00,-138297.00,-355288.00,5652.00,1240.00,-30655.00,-439713.00,896.00,62731.00,-205992.00,4964.00,-302312.00,-77635.00,2635.00,2635.00,0.00,-140932.00,60096.00,-205992.00,4964.00,896.00,896.00,552.00,344.00,-334448.00,-402896.00,-68448.00,21920.00,236516.00,214596.00,-20144.00,-9312.00,-10832.00,-9928.00,-3488.00,-6440.00,-302312.00,-27560.00,-67052.00,-18832.00,-1240.00,30655.00,-39492.00,-77635.00
2012:Q1,292754.00,-48233.00,260075.00,32280.00,536.00,48096.00,103803.00,-1116.00,20423.00,-127308.00,58652.00,153152.00,188951.00,1051.00,1051.00,0.00,-49284.00,19372.00,-127308.00,58652.00,-1116.00,-1116.00,-356.00,-760.00,101560.00,-172028.00,-273588.00,25008.00,-156224.00,-181232.00,-6680.00,-12516.00,5836.00,19904.00,5928.00,13976.00,153152.00,141187.00,143623.00,3304.00,-536.00,-48096.00,2436.00,188951.00
2012:Q2,-337291.00,-170233.00,-291343.00,193072.00,-564.00,-68223.00,-99061.00,328.00,-158565.00,34552.00,-46220.00,70844.00,-238229.00,1563.00,1563.00,0.00,-171796.00,-160128.00,34552.00,-46220.00,328.00,328.00,44.00,284.00,-113276.00,-178132.00,-64856.00,190412.00,16080.00,-174332.00,-2060.00,2964.00,-5024.00,-8352.00,-3780.00,-4572.00,70844.00,-171651.00,-169439.00,4.00,564.00,68223.00,2212.00,-238229.00
2012:Q3,-419879.00,-259209.00,-87385.00,-25228.00,-2912.00,-45145.00,-510257.00,604.00,-158481.00,-68904.00,-31824.00,-251652.00,90378.00,7267.00,7267.00,0.00,-266476.00,-165748.00,-68904.00,-31824.00,604.00,604.00,408.00,196.00,-38160.00,-105536.00,-67376.00,-221964.00,-49292.00,172672.00,-8940.00,-7828.00,-1112.00,-468.00,2332.00,-2800.00,-251652.00,-59989.00,152007.00,13572.00,2912.00,45145.00,211996.00,90378.00
2012:Q4,-313396.00,221224.00,-338259.00,-207880.00,1492.00,10027.00,-294936.00,260.00,324072.00,-127208.00,24360.00,-516420.00,-18460.00,18500.00,18500.00,0.00,202724.00,305572.00,-127208.00,24360.00,260.00,260.00,484.00,-224.00,-301476.00,-340244.00,-38768.00,-199968.00,-170368.00,29600.00,7288.00,4224.00,3064.00,-7688.00,-5380.00,-2308.00,-516420.00,-27439.00,-34283.00,-4304.00,-1492.00,-10027.00,-6844.00,-18460.00
2013:Q1,1973846.00,1185570.00,478510.00,256396.00,1284.00,52087.00,1566894.00,-664.00,718654.00,410144.00,56772.00,381988.00,406952.00,-11658.00,-11658.00,0.00,1197228.00,730312.00,410144.00,56772.00,-664.00,-664.00,-420.00,-244.00,220460.00,48144.00,-172316.00,157040.00,52284.00,-104756.00,-1812.00,1764.00,-3576.00,2676.00,952.00,1724.00,381988.00,259526.00,334430.00,-19152.00,-1284.00,-52087.00,74904.00,406952.00
2013:Q2,1780442.00,896063.00,33540.00,875488.00,-2676.00,-21973.00,2029535.00,-48.00,84759.00,873336.00,-62032.00,1133520.00,-249093.00,4415.00,4311.00,104.00,891648.00,80448.00,873232.00,-62032.00,-48.00,-48.00,-492.00,444.00,201020.00,22084.00,-178936.00,937648.00,788240.00,-149408.00,1284.00,2620.00,-1336.00,-3864.00,2500.00,-6364.00,1133520.00,-167312.00,-204756.00,19688.00,2676.00,21973.00,-37444.00,-249093.00
2013:Q3,688830.00,890713.00,181104.00,-347736.00,1064.00,-36315.00,729901.00,820.00,899217.00,15684.00,-24188.00,-161632.00,-41071.00,14149.00,14145.00,4.00,876564.00,885072.00,15680.00,-24188.00,820.00,820.00,592.00,228.00,134400.00,47632.00,-86768.00,-317588.00,-417664.00,-100076.00,-7632.00,-3344.00,-4288.00,13924.00,988.00,12936.00,-161632.00,41552.00,68340.00,74160.00,-1064.00,36315.00,26788.00,-41071.00
2013:Q4,73354.00,69958.00,70918.00,-83844.00,1204.00,15117.00,-37170.00,-1996.00,125038.00,-61888.00,6808.00,-105132.00,110524.00,3298.00,3298.00,0.00,66660.00,121740.00,-61888.00,6808.00,-1996.00,-1996.00,-1584.00,-412.00,58056.00,296860.00,238804.00,-145448.00,150408.00,295856.00,6848.00,736.00,6112.00,-10892.00,-4736.00,-6156.00,-105132.00,20330.00,10398.00,-83804.00,-1204.00,-15117.00,-9932.00,110524.00
2014:Q1,1463728.00,782417.00,212482.00,423424.00,-3212.00,48616.00,1252053.00,1508.00,235017.00,491924.00,55476.00,468128.00,211675.00,1453.00,1461.00,-8.00,780964.00,233556.00,491932.00,55476.00,1508.00,1508.00,1664.00,-156.00,56764.00,-26984.00,-83748.00,403292.00,80644.00,-322648.00,2036.00,4156.00,-2120.00,10108.00,1624.00,8484.00,468128.00,156742.00,185934.00,19664.00,3212.00,-48616.00,29192.00,211675.00
2014:Q2,-101237.00,49396.00,-125677.00,19984.00,-1384.00,-43556.00,164344.00,604.00,117112.00,-9588.00,-58128.00,114344.00,-265580.00,3264.00,3144.00,120.00,46132.00,113968.00,-9708.00,-58128.00,604.00,604.00,88.00,516.00,73896.00,-52668.00,-126564.00,52380.00,117160.00,64780.00,3116.00,1728.00,1388.00,-8816.00,-5200.00,-3616.00,114344.00,-193249.00,-199693.00,20948.00,1384.00,43556.00,-6444.00,-265580.00
2014:Q3,525450.00,330278.00,425007.00,-220092.00,2648.00,-12391.00,385514.00,-912.00,287566.00,76600.00,-33888.00,56148.00,139936.00,2262.00,2358.00,-96.00,328016.00,285208.00,76696.00,-33888.00,-912.00,-912.00,-1564.00,652.00,297620.00,275096.00,-22524.00,-233144.00,-118512.00,114632.00,-12.00,-136.00,124.00,-8340.00,-3356.00,-4984.00,56148.00,131519.00,109571.00,-40108.00,-2648.00,12391.00,-21948.00,139936.00
2014:Q4,-1426781.00,-638199.00,-293700.00,-504368.00,-508.00,9994.00,-1152443.00,712.00,131121.00,-795940.00,26620.00,-514956.00,-274338.00,1209.00,1137.00,72.00,-639408.00,129984.00,-796012.00,26620.00,712.00,712.00,1440.00,-728.00,-18960.00,-130756.00,-111796.00,-491340.00,-574384.00,-83044.00,636.00,-2720.00,3356.00,-4020.00,-2160.00,-1860.00,-514956.00,-276012.00,-289920.00,-6096.00,508.00,-9994.00,-13908.00,-274338.00
2015:Q1,554777.00,243745.00,381976.00,-123300.00,-1724.00,54080.00,231405.00,-1156.00,254157.00,-65984.00,55572.00,-11184.00,323372.00,6601.00,6761.00,-160.00,237144.00,247396.00,-65824.00,55572.00,-1156.00,-1156.00,-772.00,-384.00,131396.00,46736.00,-84660.00,-143004.00,-156040.00,-13036.00,-6404.00,220.00,-6624.00,-5980.00,-520.00,-5460.00,-11184.00,252476.00,254700.00,-16316.00,1724.00,-54080.00,2224.00,323372.00
2015:Q2,-1196854.00,-774774.00,-626575.00,250736.00,-1912.00,-44329.00,-892482.00,1812.00,-793894.00,57556.00,-38436.00,-119520.00,-304371.00,4490.00,4494.00,-4.00,-779264.00,-798388.00,57560.00,-38436.00,1812.00,1812.00,1344.00,468.00,-380576.00,-249392.00,131184.00,265268.00,16.00,-265252.00,-3288.00,-9264.00,5976.00,-7500.00,-3248.00,-4252.00,-119520.00,-253827.00,-256591.00,1540.00,1912.00,44329.00,-2764.00,-304371.00
2015:Q3,-185157.00,-180420.00,-94035.00,107612.00,3172.00,-21486.00,-254152.00,1644.00,-109316.00,-62232.00,-8872.00,-75376.00,68995.00,-1184.00,-1184.00,0.00,-179236.00,-108132.00,-62232.00,-8872.00,1644.00,1644.00,1300.00,344.00,-181820.00,-139052.00,42768.00,77956.00,-38596.00,-116552.00,-4600.00,-2536.00,-2064.00,23888.00,13872.00,10016.00,-75376.00,69733.00,80649.00,-6660.00,-3172.00,21486.00,10916.00,68995.00
2015:Q4,-1180710.00,-897627.00,128030.00,-433468.00,1360.00,20995.00,-1055119.00,-344.00,-188199.00,-723200.00,13772.00,-157148.00,-125591.00,-15663.00,-15663.00,0.00,-881964.00,-172536.00,-723200.00,13772.00,-344.00,-344.00,204.00,-548.00,272852.00,234668.00,-38184.00,-416260.00,-361996.00,54264.00,3480.00,1340.00,2140.00,-10260.00,-7032.00,-3228.00,-157148.00,-136106.00,-145030.00,2916.00,-1360.00,-20995.00,-8924.00,-125591.00
2016:Q1,725887.00,615433.00,130081.00,-58796.00,-2796.00,41966.00,413617.00,-4796.00,327389.00,235556.00,52488.00,-197020.00,312271.00,22641.00,22641.00,0.00,592792.00,304748.00,235556.00,52488.00,-4796.00,-4796.00,-4568.00,-228.00,-133612.00,-141336.00,-7724.00,-87796.00,-156448.00,-68652.00,4156.00,1792.00,2364.00,28544.00,11752.00,16792.00,-197020.00,258529.00,270449.00,-2652.00,2796.00,-41966.00,11920.00,312271.00
2016:Q2,-593215.00,-331549.00,-383275.00,171960.00,-448.00,-49903.00,-257133.00,132.00,-360033.00,66912.00,-38428.00,74284.00,-336081.00,16835.00,16835.00,0.00,-348384.00,-376868.00,66912.00,-38428.00,132.00,132.00,-436.00,568.00,-73504.00,-59588.00,13916.00,186964.00,271388.00,84424.00,23916.00,6940.00,16976.00,-15260.00,-4732.00,-10528.00,74284.00,-298231.00,-286243.00,-512.00,448.00,49903.00,11988.00,-336081.00
2016:Q3,-671833.00,-495048.00,81138.00,-243696.00,-5384.00,-8843.00,-800516.00,2200.00,122628.00,-654676.00,37000.00,-307668.00,128683.00,-34068.00,-34064.00,-4.00,-460980.00,156692.00,-654672.00,37000.00,2200.00,2200.00,2208.00,-8.00,-59752.00,-95448.00,-35696.00,-257572.00,-266160.00,-8588.00,-1212.00,5896.00,-7108.00,8444.00,4888.00,3556.00,-307668.00,139698.00,154670.00,11760.00,5384.00,8843.00,14972.00,128683.00
