1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1994:Q1,555328.00,165162.00,135378.00,38965.00,750.00,136004.00,21541.00,55630.00,1898.00,630373.00,273490.00,209117.00,44371.00,95003.00,8392.00,-75045.00,57009.00,-142.00,-5060.00,-12834.00,-26547.00,63888.00,1492.00,-91927.00,-9641.00,79.00,-3351.00,3284.00,585.00,-5322.00,-9176.00,966.00,-4366.00,-6872.00,-254.00,1350.00,-12495.00,-5985.00,-3.00,-6507.00,777.00,2692.00,-993.00,11438.00,2841.00,82286.00,0.00,0.00,164.00,40269.00,43639.00,-3044.00,-4.00,0.00,-4.00,4378.00,6.00,37473.00,13713.00,-5271.00,86656.00
1994:Q2,579056.00,183988.00,127774.00,46948.00,774.00,139497.00,21651.00,56424.00,2000.00,628091.00,273944.00,203510.00,45646.00,96897.00,8094.00,-49035.00,57477.00,235.00,-4429.00,12636.00,33890.00,72808.00,1300.00,-40218.00,-12921.00,-1840.00,7574.00,-2481.00,1171.00,-2634.00,-11393.00,1170.00,-18197.00,4513.00,-229.00,1350.00,-2717.00,-1586.00,4.00,-1135.00,489.00,2203.00,1035.00,-23132.00,18805.00,27298.00,0.00,0.00,159.00,4399.00,15973.00,-12753.00,86.00,0.00,86.00,4993.00,679.00,16982.00,-21253.00,5190.00,45409.00
1994:Q3,556015.00,177259.00,127343.00,50853.00,785.00,118304.00,21869.00,54485.00,5117.00,635927.00,281813.00,202889.00,44276.00,98963.00,7986.00,-79912.00,58061.00,173.00,-4647.00,-17377.00,6819.00,82202.00,1916.00,-77299.00,-13867.00,1.00,-19235.00,4238.00,1170.00,-7437.00,-13139.00,1458.00,-27058.00,11315.00,-204.00,1350.00,930.00,108.00,204.00,618.00,-160.00,907.00,712.00,3228.00,14918.00,63432.00,0.00,0.00,192.00,38933.00,50652.00,-12443.00,443.00,0.00,443.00,3559.00,98.00,20207.00,-24196.00,12748.00,90047.00
1994:Q4,572976.00,166662.00,154753.00,49927.00,833.00,116862.00,22019.00,59106.00,2814.00,649635.00,280321.00,207018.00,52503.00,101742.00,8051.00,-76658.00,58701.00,244.00,-4848.00,-13354.00,18892.00,75274.00,1573.00,-57955.00,6712.00,-943.00,-4932.00,1365.00,1170.00,287.00,-23514.00,830.00,-28143.00,2637.00,-188.00,1350.00,10867.00,-4333.00,6307.00,8893.00,422.00,2372.00,909.00,3473.00,15235.00,64667.00,0.00,0.00,171.00,63952.00,83070.00,-17699.00,-129.00,0.00,-129.00,2854.00,485.00,-2666.00,-32245.00,34984.00,92939.00
1995:Q1,593325.00,173504.00,139570.00,48138.00,919.00,146960.00,22512.00,58798.00,2924.00,665558.00,283702.00,219939.00,48380.00,105046.00,8491.00,-72233.00,59467.00,174.00,-4779.00,-8161.00,7505.00,69087.00,1599.00,-63181.00,6524.00,3355.00,-8498.00,5364.00,784.00,-8860.00,2967.00,1731.00,-19540.00,19300.00,-166.00,1642.00,-990.00,-897.00,9.00,-102.00,-567.00,-190.00,416.00,19359.00,-6617.00,69705.00,0.00,0.00,184.00,42178.00,57298.00,-14813.00,109.00,0.00,109.00,2669.00,50.00,24515.00,-15666.00,25955.00,89136.00
1995:Q2,628214.00,210429.00,131700.00,54400.00,902.00,145781.00,23068.00,58855.00,3079.00,672294.00,285966.00,222444.00,47942.00,107288.00,8654.00,-44080.00,59860.00,1224.00,-4712.00,19268.00,36551.00,78055.00,964.00,-42468.00,9346.00,1832.00,48466.00,-2316.00,2167.00,-8680.00,-38207.00,2161.00,-36814.00,-5600.00,-142.00,2188.00,-4485.00,-3188.00,-663.00,-634.00,-444.00,-632.00,71.00,-28161.00,39735.00,51815.00,0.00,0.00,170.00,26902.00,35199.00,-8699.00,-37.00,0.00,-37.00,3569.00,431.00,20780.00,-17283.00,46197.00,88666.00
1995:Q3,582226.00,187362.00,128205.00,57173.00,1026.00,122586.00,23321.00,56101.00,6452.00,667243.00,288903.00,215835.00,45493.00,108225.00,8787.00,-85017.00,60296.00,725.00,-4658.00,-20787.00,20960.00,83622.00,-5435.00,-57228.00,-20913.00,1260.00,-22732.00,490.00,475.00,4667.00,-28279.00,8734.00,-9368.00,-28100.00,-1108.00,1563.00,-2326.00,-3089.00,955.00,-192.00,7623.00,-1942.00,801.00,3452.00,15597.00,36314.00,0.00,2150.00,197.00,8764.00,34511.00,-25849.00,589.00,0.00,589.00,3945.00,74.00,20595.00,-41747.00,-12134.00,45093.00
1995:Q4,593465.00,177111.00,158429.00,51265.00,1069.00,120176.00,24026.00,58226.00,3163.00,664522.00,285911.00,213302.00,48041.00,108387.00,8881.00,-71057.00,60579.00,609.00,-5249.00,-5837.00,-17849.00,76916.00,1517.00,-96282.00,-33977.00,-8.00,-13883.00,3354.00,1395.00,9918.00,-31137.00,4452.00,-14498.00,-20700.00,-2077.00,1686.00,-13555.00,-3036.00,2016.00,-12535.00,5520.00,-864.00,3187.00,-1639.00,3734.00,62304.00,0.00,0.00,127.00,26507.00,36766.00,-11542.00,-523.00,0.00,-523.00,2566.00,464.00,33163.00,12012.00,-18956.00,77325.00
1996:Q1,619810.00,183388.00,144490.00,51681.00,1171.00,151805.00,24604.00,59475.00,3197.00,690023.00,289058.00,233392.00,50402.00,108295.00,8876.00,-70213.00,60929.00,432.00,-5337.00,-4379.00,-1228.00,72165.00,1281.00,-74674.00,26999.00,515.00,-3269.00,4728.00,558.00,19915.00,-1997.00,2407.00,-6186.00,-900.00,-1058.00,3740.00,9054.00,-1397.00,2354.00,8097.00,2900.00,-1022.00,874.00,21060.00,-26317.00,101673.00,0.00,0.00,-1.00,80236.00,85566.00,-4750.00,133.00,0.00,133.00,4743.00,92.00,16470.00,-3151.00,33052.00,107726.00
1996:Q2,689144.00,249273.00,137593.00,58835.00,1175.00,151870.00,24797.00,62275.00,3327.00,689164.00,291864.00,230388.00,50628.00,107425.00,8859.00,-20.00,61105.00,1363.00,-5693.00,65415.00,67465.00,80455.00,1351.00,-14341.00,2678.00,438.00,18419.00,4120.00,-74.00,8207.00,11025.00,8663.00,-350.00,-1177.00,736.00,3153.00,1412.00,-422.00,1503.00,331.00,4631.00,1950.00,1030.00,-25668.00,-22812.00,17020.00,0.00,0.00,-45.00,-10435.00,-12219.00,1222.00,558.00,-1.00,559.00,5936.00,608.00,20398.00,-2049.00,2469.00,16811.00
1996:Q3,621783.00,208536.00,134941.00,58686.00,1318.00,127285.00,25453.00,58784.00,6781.00,684767.00,296176.00,224213.00,47398.00,108182.00,8798.00,-62984.00,61372.00,358.00,-5985.00,4015.00,40328.00,86984.00,1071.00,-47727.00,3869.00,-4078.00,-2161.00,2366.00,173.00,381.00,-25324.00,3678.00,-19510.00,-11616.00,-233.00,2357.00,69.00,-1317.00,2490.00,-1104.00,3672.00,486.00,789.00,2699.00,24797.00,51596.00,0.00,-450.00,586.00,33135.00,53174.00,-19271.00,252.00,-1.00,253.00,5332.00,39.00,12702.00,-36313.00,23126.00,70853.00
1996:Q4,638109.00,195887.00,163731.00,54443.00,1491.00,126906.00,25486.00,66580.00,3586.00,695852.00,299399.00,225907.00,53407.00,108437.00,8702.00,-57743.00,61579.00,720.00,-5895.00,9011.00,-9518.00,80348.00,-2468.00,-87399.00,1945.00,246.00,-7574.00,821.00,708.00,3618.00,-21250.00,5568.00,-6752.00,-21596.00,79.00,1451.00,-2796.00,-261.00,2142.00,-4677.00,3274.00,-2051.00,3818.00,3919.00,19212.00,89344.00,0.00,0.00,-1.00,81372.00,75097.00,7099.00,-5790.00,-2.00,-5788.00,3317.00,-122.00,10568.00,18529.00,14485.00,101884.00
1997:Q1,660013.00,202017.00,150532.00,53986.00,1189.00,159987.00,25763.00,62860.00,3679.00,710229.00,300128.00,242973.00,50044.00,108490.00,8594.00,-50216.00,61915.00,423.00,-6365.00,17640.00,34756.00,74727.00,1083.00,-41054.00,38238.00,-2806.00,-1676.00,550.00,1075.00,3883.00,-13093.00,5689.00,-8867.00,-7295.00,-209.00,-2411.00,5507.00,-1575.00,2841.00,4241.00,2562.00,-570.00,761.00,19380.00,22664.00,79292.00,0.00,-518.00,109.00,40956.00,38525.00,2786.00,5389.00,-2.00,5391.00,3286.00,710.00,29360.00,-17116.00,41714.00,82768.00
1997:Q2,743812.00,285464.00,144743.00,60007.00,1163.00,159696.00,26025.00,63169.00,3546.00,707229.00,305247.00,234822.00,49716.00,109032.00,8412.00,36583.00,62369.00,866.00,-6456.00,104542.00,110274.00,83121.00,-5502.00,32655.00,8574.00,158.00,17296.00,2276.00,604.00,-2258.00,12144.00,1682.00,-4794.00,12662.00,110.00,2484.00,1457.00,466.00,2373.00,-1382.00,2459.00,-8372.00,2074.00,-30492.00,11228.00,-24081.00,0.00,0.00,39.00,-46943.00,-59755.00,12751.00,-224.00,0.00,-224.00,3902.00,551.00,18594.00,-5732.00,13592.00,-19063.00
1997:Q3,667727.00,228879.00,143607.00,64278.00,1238.00,134363.00,26013.00,62511.00,6839.00,702380.00,306173.00,230574.00,47998.00,109277.00,8358.00,-34653.00,62649.00,147.00,-6729.00,34578.00,76865.00,89643.00,440.00,-13219.00,22114.00,666.00,-6679.00,1882.00,1041.00,3194.00,-15581.00,4183.00,-8127.00,-11344.00,-540.00,247.00,7061.00,-231.00,2729.00,4563.00,4663.00,-6552.00,-1483.00,7572.00,26329.00,35332.00,0.00,0.00,313.00,34396.00,26410.00,8216.00,521.00,0.00,521.00,2282.00,-24.00,-2156.00,-42287.00,29720.00,42938.00
1997:Q4,681587.00,215461.00,172734.00,58869.00,1506.00,136209.00,25786.00,67632.00,3390.00,722786.00,313078.00,234899.00,57340.00,109022.00,8447.00,-41199.00,62951.00,232.00,-7022.00,28541.00,9710.00,82041.00,1022.00,-73353.00,27097.00,4451.00,-5098.00,2114.00,872.00,-1252.00,12979.00,2764.00,4113.00,5202.00,-100.00,1000.00,981.00,484.00,2021.00,-1524.00,7116.00,-2713.00,1751.00,-2532.00,8427.00,100450.00,0.00,0.00,-1.00,80619.00,58318.00,21864.00,-548.00,0.00,-548.00,1848.00,500.00,18032.00,18831.00,23532.00,96885.00
1998:Q1,704992.00,223439.00,158500.00,56852.00,1157.00,168688.00,25703.00,67599.00,3054.00,728942.00,308311.00,250469.00,53527.00,108182.00,8453.00,-23950.00,63108.00,64.00,-7588.00,46682.00,72971.00,73315.00,974.00,-1318.00,71254.00,350.00,-8988.00,5985.00,862.00,8627.00,-19.00,5269.00,-1178.00,-5210.00,-400.00,1500.00,4897.00,742.00,3762.00,393.00,2033.00,-6475.00,2908.00,22580.00,38494.00,72572.00,0.00,0.00,80.00,34497.00,15279.00,19826.00,-15.00,0.00,-15.00,3310.00,180.00,34520.00,-26289.00,72447.00,73765.00
1998:Q2,808149.00,327970.00,150873.00,61636.00,1208.00,170281.00,25662.00,67345.00,3175.00,724998.00,315813.00,239965.00,53100.00,107368.00,8752.00,83151.00,63528.00,2013.00,-7979.00,152645.00,158581.00,84826.00,-938.00,74693.00,60656.00,1453.00,46549.00,1309.00,2445.00,-6000.00,44618.00,-1420.00,20330.00,22274.00,-500.00,3934.00,3585.00,676.00,2189.00,720.00,4965.00,1917.00,253.00,-31928.00,-8510.00,-14037.00,0.00,0.00,56.00,-46642.00,-70379.00,24097.00,108.00,0.00,108.00,3759.00,653.00,28029.00,-5936.00,40218.00,-34475.00
1998:Q3,703347.00,250602.00,147509.00,63520.00,1365.00,141993.00,25719.00,66001.00,6638.00,722095.00,319510.00,234907.00,51898.00,106584.00,9196.00,-18748.00,64036.00,260.00,-8133.00,53161.00,105083.00,95204.00,-163.00,10043.00,21317.00,1957.00,-37440.00,2333.00,1744.00,-1921.00,26186.00,2894.00,13376.00,8008.00,40.00,1868.00,1373.00,-559.00,3406.00,-1474.00,1965.00,-2329.00,3029.00,12079.00,12341.00,11274.00,0.00,0.00,425.00,-10036.00,-13946.00,4013.00,264.00,0.00,264.00,4734.00,3.00,15884.00,-51923.00,7677.00,-2366.00
1998:Q4,722005.00,230408.00,182591.00,57168.00,1950.00,146791.00,25685.00,74017.00,3396.00,744337.00,328479.00,240781.00,60241.00,104868.00,9968.00,-22332.00,64658.00,735.00,-8449.00,50040.00,-5003.00,88057.00,1689.00,-94749.00,-12364.00,2267.00,-20707.00,6506.00,26002.00,3473.00,32844.00,6052.00,8911.00,13595.00,154.00,4132.00,1784.00,4348.00,-476.00,-2088.00,-17782.00,-6343.00,2322.00,-7035.00,-35695.00,82385.00,0.00,0.00,-1.00,77454.00,55665.00,18743.00,-229.00,0.00,-229.00,1430.00,456.00,3275.00,55043.00,-21046.00,73703.00
1999:Q1,744592.00,240044.00,166749.00,57220.00,1332.00,176210.00,25766.00,73931.00,3340.00,757103.00,326579.00,258724.00,58006.00,103183.00,10612.00,-12512.00,65175.00,340.00,-8753.00,61076.00,76501.00,79442.00,2059.00,-4999.00,60323.00,-2291.00,5799.00,2481.00,1077.00,-480.00,25070.00,4147.00,7677.00,10422.00,78.00,2746.00,4257.00,775.00,4120.00,-638.00,-3347.00,-1322.00,3682.00,22486.00,2911.00,65322.00,0.00,-1000.00,0.00,16131.00,-2518.00,19032.00,0.00,0.00,0.00,5992.00,169.00,44030.00,-15425.00,52646.00,57645.00
1999:Q2,852211.00,345906.00,157399.00,63830.00,1427.00,180499.00,26099.00,73685.00,3367.00,754945.00,336008.00,246968.00,57793.00,102920.00,11257.00,97266.00,65908.00,1027.00,-9086.00,171233.00,171100.00,92067.00,1963.00,77070.00,30577.00,-1181.00,31181.00,3049.00,838.00,-1419.00,26353.00,3778.00,10167.00,9874.00,61.00,2473.00,2587.00,309.00,2151.00,127.00,-7972.00,-2918.00,2265.00,-16891.00,-5315.00,-46493.00,0.00,0.00,517.00,-85434.00,-97973.00,12389.00,82.00,0.00,82.00,8067.00,674.00,29601.00,133.00,20328.00,-56742.00
1999:Q3,747071.00,267168.00,154141.00,64812.00,1546.00,152443.00,26756.00,73529.00,6676.00,758475.00,343180.00,244622.00,57204.00,101858.00,11612.00,-11404.00,66470.00,390.00,-9009.00,63685.00,113607.00,100561.00,1319.00,11728.00,36869.00,-2033.00,3089.00,3450.00,840.00,-1559.00,17184.00,3855.00,629.00,10119.00,62.00,2519.00,5166.00,729.00,3670.00,767.00,6102.00,1917.00,2738.00,1161.00,-1186.00,25141.00,0.00,-1000.00,500.00,-2088.00,-3606.00,1510.00,-36.00,0.00,-36.00,7206.00,57.00,20502.00,-49923.00,36276.00,24548.00
1999:Q4,783349.00,259000.00,195296.00,62901.00,1613.00,155426.00,27698.00,78629.00,2787.00,780831.00,351805.00,250418.00,64875.00,102006.00,11728.00,2518.00,67394.00,628.00,-5380.00,74664.00,48710.00,96397.00,2071.00,-49758.00,45025.00,-1589.00,30013.00,5672.00,1732.00,967.00,28843.00,5751.00,5291.00,13820.00,124.00,3857.00,-3215.00,2556.00,1531.00,-7302.00,-16443.00,-5797.00,4607.00,4368.00,-4133.00,94783.00,0.00,-1000.00,-1.00,80190.00,74228.00,5954.00,-1675.00,0.00,-1675.00,1763.00,501.00,15005.00,25954.00,41409.00,91167.00
2000:Q1,797571.00,250905.00,175697.00,65276.00,1724.00,192910.00,29161.00,79350.00,2547.00,797567.00,350334.00,273155.00,61052.00,101759.00,11267.00,4.00,68238.00,-707.00,-8886.00,77835.00,75978.00,86656.00,2020.00,-12698.00,8725.00,476.00,-44833.00,3358.00,919.00,-1688.00,19832.00,4213.00,1745.00,11052.00,68.00,2754.00,3758.00,-558.00,4276.00,40.00,-4151.00,-1603.00,4312.00,28295.00,50.00,21423.00,0.00,0.00,540.00,-35293.00,-38080.00,3303.00,37.00,0.00,37.00,12243.00,292.00,43604.00,1857.00,6943.00,19641.00
2000:Q2,959028.00,417166.00,166604.00,67802.00,1792.00,192947.00,29903.00,80604.00,2210.00,797621.00,361598.00,260625.00,62373.00,101657.00,11368.00,161407.00,69099.00,487.00,-8879.00,238898.00,249005.00,97933.00,1979.00,149093.00,2020.00,-2082.00,10877.00,2459.00,493.00,-3047.00,18120.00,3388.00,2988.00,9542.00,38.00,2164.00,214.00,-728.00,1841.00,-899.00,3010.00,813.00,2325.00,-26411.00,-4751.00,-147073.00,0.00,-2000.00,798.00,-172280.00,-179632.00,6893.00,59.00,0.00,59.00,7488.00,656.00,18206.00,-10107.00,-1027.00,-150120.00
2000:Q3,799443.00,296582.00,159185.00,63997.00,1745.00,162378.00,30159.00,79883.00,5514.00,792685.00,363478.00,254756.00,61863.00,101133.00,11455.00,6758.00,69853.00,-24.00,-8729.00,85364.00,176491.00,105853.00,1853.00,68786.00,9879.00,-386.00,-6657.00,3561.00,874.00,-2090.00,17030.00,4260.00,-1392.00,11323.00,65.00,2774.00,3393.00,-177.00,4437.00,-867.00,-946.00,-528.00,2418.00,-8088.00,1298.00,-58907.00,0.00,-1000.00,1057.00,-45810.00,-39143.00,-6061.00,234.00,0.00,234.00,7703.00,54.00,-21145.00,-91128.00,11037.00,-57749.00
2000:Q4,815241.00,271902.00,207070.00,57596.00,2075.00,161158.00,30305.00,84679.00,456.00,816990.00,368763.00,265007.00,70189.00,101280.00,11751.00,-1749.00,70476.00,426.00,-8776.00,77077.00,42166.00,99812.00,2113.00,-59759.00,-14257.00,1343.00,-24301.00,2186.00,405.00,-3483.00,17033.00,3297.00,2127.00,9486.00,33.00,2090.00,-585.00,-667.00,1120.00,-1038.00,8234.00,2524.00,1157.00,-5210.00,-13560.00,45502.00,0.00,-1000.00,-1.00,-5088.00,-17162.00,12369.00,49.00,0.00,49.00,3219.00,438.00,47885.00,34912.00,-16433.00,43326.00
2001:Q1,832927.00,275949.00,183080.00,50716.00,1845.00,203134.00,30138.00,87980.00,86.00,854960.00,375608.00,295940.00,67977.00,101427.00,14008.00,-22034.00,70946.00,34.00,-8973.00,57851.00,70729.00,90080.00,1202.00,-20553.00,64366.00,-289.00,2822.00,4626.00,614.00,-3015.00,23788.00,3808.00,6926.00,10563.00,47.00,2444.00,1313.00,-1177.00,4724.00,-2234.00,10217.00,3152.00,4608.00,14768.00,1762.00,84919.00,0.00,0.00,398.00,59208.00,32564.00,27203.00,74.00,0.00,74.00,9559.00,159.00,15521.00,-12879.00,57366.00,77919.00
2001:Q2,987805.00,438683.00,170769.00,53748.00,1707.00,202181.00,29415.00,91494.00,-192.00,856281.00,385042.00,284420.00,71113.00,99998.00,15708.00,131524.00,71389.00,1596.00,-9402.00,210718.00,231748.00,106285.00,2312.00,123151.00,29117.00,1260.00,16902.00,5629.00,1368.00,-1249.00,31597.00,5604.00,7885.00,14315.00,100.00,3693.00,1823.00,1002.00,2297.00,-1476.00,-6954.00,-2521.00,4809.00,-26346.00,2799.00,-94034.00,0.00,0.00,326.00,-111615.00,-146082.00,34186.00,30.00,0.00,30.00,7783.00,593.00,8849.00,-21030.00,21202.00,-101949.00
2001:Q3,750292.00,253224.00,162458.00,47563.00,1890.00,166009.00,28708.00,85612.00,4829.00,849191.00,388110.00,280477.00,65273.00,98487.00,16844.00,-98899.00,71752.00,-135.00,-10191.00,-16821.00,53253.00,110206.00,2482.00,-59434.00,47302.00,3467.00,1528.00,2973.00,-3.00,-4767.00,8402.00,2499.00,-3635.00,8012.00,5.00,1521.00,845.00,-2983.00,4082.00,-254.00,12136.00,3705.00,3658.00,22174.00,-6816.00,106736.00,0.00,0.00,558.00,87910.00,82040.00,5958.00,-79.00,0.00,-79.00,9412.00,7.00,8928.00,-70075.00,51016.00,110450.00
2001:Q4,813445.00,271468.00,211383.00,41496.00,2212.00,165620.00,27311.00,93516.00,439.00,874873.00,396370.00,294431.00,75150.00,96759.00,12163.00,-61428.00,72198.00,239.00,-8574.00,19104.00,-33425.00,107063.00,2673.00,-143161.00,13212.00,127.00,23822.00,3009.00,1268.00,-1828.00,30958.00,5549.00,7273.00,14404.00,93.00,3639.00,-942.00,1216.00,1705.00,-3863.00,-11342.00,-3920.00,244.00,-17351.00,-10833.00,156373.00,0.00,0.00,0.00,125067.00,87239.00,38011.00,75.00,0.00,75.00,3457.00,626.00,27148.00,52529.00,5864.00,149025.00
2002:Q1,787081.00,224418.00,190125.00,43906.00,1788.00,205490.00,26107.00,94784.00,463.00,905948.00,399541.00,322940.00,77234.00,94306.00,11927.00,-118867.00,72706.00,-218.00,-8540.00,-37403.00,-25557.00,97181.00,2727.00,-125466.00,-23422.00,-484.00,-43299.00,6824.00,306.00,-4187.00,14404.00,3309.00,-797.00,9788.00,26.00,2078.00,1802.00,-1524.00,3622.00,-296.00,-2788.00,-1160.00,888.00,9617.00,-5346.00,102044.00,0.00,0.00,234.00,60507.00,39185.00,21771.00,270.00,0.00,270.00,8363.00,-68.00,32738.00,-11845.00,-22895.00,102571.00
2002:Q2,872450.00,306609.00,183161.00,49154.00,1858.00,206278.00,25177.00,99666.00,547.00,906136.00,410802.00,311412.00,78872.00,96490.00,8560.00,-33686.00,73223.00,9.00,-8052.00,47580.00,15364.00,111474.00,2773.00,-98883.00,37988.00,1798.00,33682.00,-3684.00,265.00,-4325.00,20960.00,3238.00,6008.00,9664.00,24.00,2026.00,-920.00,-1865.00,305.00,640.00,8711.00,2481.00,-859.00,-10347.00,-9773.00,136871.00,0.00,0.00,150.00,79970.00,29474.00,50049.00,85.00,0.00,85.00,9056.00,1000.00,46610.00,32216.00,31895.00,130778.00
2002:Q3,787791.00,272650.00,169676.00,48041.00,1883.00,172347.00,24761.00,93981.00,4453.00,906621.00,417938.00,308548.00,72811.00,97093.00,10231.00,-118830.00,73798.00,-336.00,-8241.00,-36454.00,21832.00,122077.00,2780.00,-103026.00,57425.00,1356.00,22801.00,9762.00,-17.00,-4950.00,17220.00,2546.00,4927.00,8197.00,4.00,1546.00,1205.00,-2684.00,4053.00,-164.00,11572.00,3340.00,-2374.00,1179.00,-3669.00,160451.00,0.00,0.00,604.00,123819.00,100215.00,23209.00,173.00,0.00,173.00,7254.00,-29.00,28630.00,-58286.00,52325.00,155351.00
2002:Q4,811718.00,250987.00,219640.00,40222.00,2053.00,171132.00,24296.00,101860.00,1529.00,931747.00,423084.00,317239.00,81602.00,99150.00,10672.00,-120029.00,74326.00,-2889.00,-3663.00,-39150.00,-78149.00,112840.00,2653.00,-193642.00,12103.00,706.00,-25140.00,13012.00,1033.00,-2880.00,38913.00,5252.00,16097.00,14077.00,77.00,3410.00,596.00,1257.00,41.00,-702.00,-7231.00,-2542.00,1643.00,-1688.00,-4319.00,205745.00,0.00,0.00,0.00,161714.00,112719.00,48890.00,103.00,0.00,103.00,4626.00,670.00,38632.00,38999.00,-4097.00,189545.00
2003:Q1,810272.00,221165.00,199151.00,50601.00,1826.00,210949.00,23805.00,101523.00,1253.00,963321.00,428806.00,340905.00,82454.00,100166.00,10990.00,-153049.00,75089.00,-1951.00,-3427.00,-72582.00,-102151.00,101778.00,2638.00,-206567.00,10548.00,-140.00,-26817.00,-2040.00,-38.00,-74.00,-5077.00,-97.00,-4699.00,-211.00,-3.00,-67.00,184.00,-2430.00,2639.00,-25.00,2723.00,833.00,13308.00,31775.00,-4089.00,217115.00,0.00,0.00,141.00,67859.00,41439.00,26815.00,52.00,0.00,52.00,29776.00,19.00,119268.00,29569.00,15195.00,221762.00
2003:Q2,883291.00,289247.00,185037.00,56882.00,2592.00,212232.00,24321.00,111800.00,1181.00,973832.00,437943.00,327411.00,92300.00,101709.00,14469.00,-90541.00,75812.00,54.00,-1607.00,-13177.00,-49609.00,117033.00,2508.00,-169150.00,38100.00,137.00,20060.00,10227.00,1812.00,3566.00,16041.00,4669.00,-2117.00,10147.00,127.00,3215.00,2408.00,3893.00,-965.00,-520.00,-10226.00,-3130.00,6809.00,-18419.00,8815.00,207250.00,0.00,0.00,401.00,172019.00,117042.00,54848.00,-27.00,0.00,-27.00,25211.00,420.00,9226.00,36432.00,40244.00,209394.00
2003:Q3,805614.00,247650.00,186245.00,61520.00,1956.00,178197.00,24412.00,104579.00,1055.00,965401.00,443917.00,323082.00,84160.00,102556.00,11686.00,-159787.00,76602.00,-508.00,-2301.00,-80377.00,-56397.00,128712.00,2631.00,-187739.00,-7751.00,507.00,12754.00,-14574.00,858.00,-2190.00,633.00,-4264.00,8210.00,-2633.00,114.00,-794.00,-1185.00,-1213.00,1147.00,-1119.00,-730.00,168.00,-6090.00,11114.00,-9015.00,179988.00,0.00,0.00,23.00,125916.00,117072.00,8830.00,86.00,0.00,86.00,25704.00,137.00,28122.00,-23980.00,-16047.00,171692.00
2003:Q4,870487.00,247263.00,237571.00,62798.00,2580.00,181797.00,24792.00,113286.00,400.00,991396.00,444926.00,339757.00,91406.00,103395.00,11912.00,-120909.00,77348.00,469.00,-3509.00,-40521.00,-70651.00,117732.00,2729.00,-191112.00,38739.00,-2278.00,10227.00,1512.00,2120.00,204.00,10116.00,-1162.00,5425.00,4260.00,203.00,1390.00,964.00,2071.00,-945.00,-162.00,238.00,473.00,3174.00,10698.00,1291.00,229851.00,0.00,0.00,-1.00,175370.00,147563.00,29964.00,-33.00,0.00,-33.00,19774.00,550.00,34191.00,30129.00,33347.00,224459.00
2004:Q1,854023.00,217921.00,214488.00,60066.00,2392.00,223140.00,24542.00,111327.00,147.00,1030089.00,455841.00,368200.00,91667.00,103404.00,10977.00,-176065.00,78289.00,-1092.00,-3219.00,-93466.00,-83944.00,108050.00,2801.00,-194795.00,44421.00,-640.00,-32322.00,8023.00,2062.00,57.00,14873.00,-1367.00,10902.00,3870.00,200.00,1268.00,7994.00,3684.00,3037.00,1273.00,138.00,446.00,9446.00,33086.00,1258.00,239216.00,0.00,0.00,196.00,159494.00,121804.00,37424.00,69.00,0.00,69.00,16001.00,-12.00,63468.00,-9521.00,33450.00,228245.00
2004:Q2,928657.00,289080.00,199426.00,71059.00,2245.00,225061.00,25081.00,116962.00,-258.00,1020563.00,461205.00,351903.00,93813.00,102593.00,11049.00,-91906.00,79680.00,-119.00,-3347.00,-8761.00,-1478.00,122901.00,2678.00,-127057.00,55094.00,-1198.00,19809.00,-5103.00,4395.00,4031.00,42504.00,3612.00,17730.00,15753.00,371.00,5038.00,2126.00,4710.00,-675.00,-1909.00,2878.00,1348.00,4038.00,-23597.00,3863.00,182151.00,0.00,0.00,289.00,111779.00,49650.00,63040.00,59.00,0.00,59.00,12928.00,472.00,56624.00,-7282.00,37305.00,164362.00
