1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2010:Q1,3106700.00,1950414.00,1559894.00,390520.00,254401.00,95115.00,414621.00,438730.00,448753.00,252428.00,96906.00,99419.00,86206.00,52210.00,33996.00,362547.00,130454.00,89210.00,15513.00,25731.00,232093.00,111008.00,47398.00,73688.00,-10023.00,-24109.00,-13293.00,-10816.00,125833.00,252440.00,12233.00,32330.00,10141.00,21345.00,844.00,-6221.00,3106700.00,479916.00,112541.00,39160.00,50899.00,3649389.00
2010:Q2,3139734.00,1986777.00,1591383.00,395395.00,256165.00,99313.00,416607.00,441956.00,447108.00,257578.00,90884.00,98646.00,87919.00,55055.00,32865.00,359189.00,135694.00,86586.00,16136.00,32972.00,223495.00,115938.00,41883.00,65674.00,-5152.00,-25349.00,-14681.00,-10668.00,120678.00,248084.00,14339.00,31624.00,10467.00,21118.00,39.00,-5175.00,3139734.00,479736.00,114001.00,1223.00,51328.00,3724002.00
2010:Q3,3187338.00,2004787.00,1606595.00,398192.00,257311.00,102078.00,453509.00,467118.00,471635.00,271263.00,104211.00,96162.00,96868.00,57336.00,39532.00,374768.00,144011.00,98565.00,17125.00,28321.00,230757.00,115361.00,47555.00,67841.00,-4517.00,-13609.00,-4146.00,-9464.00,120894.00,235584.00,14342.00,32771.00,10814.00,22302.00,-345.00,-5253.00,3187338.00,480483.00,115133.00,47530.00,49931.00,3781480.00
2010:Q4,3305768.00,2019470.00,1619654.00,399817.00,264815.00,106249.00,461683.00,451878.00,473193.00,257907.00,114331.00,100955.00,99578.00,55984.00,43594.00,373615.00,153792.00,101112.00,18288.00,34393.00,219823.00,100812.00,52449.00,66562.00,-21315.00,9805.00,16967.00,-7162.00,121994.00,321001.00,14948.00,31741.00,11529.00,22428.00,-2216.00,-6236.00,3305768.00,483398.00,116384.00,-38692.00,53810.00,3809511.00
2011:Q1,3267006.00,2052435.00,1645910.00,406525.00,275797.00,115020.00,419345.00,400959.00,436935.00,241902.00,93331.00,101702.00,99374.00,54942.00,44432.00,337561.00,164491.00,103611.00,25179.00,35701.00,173071.00,83350.00,23720.00,66001.00,-35976.00,18386.00,24228.00,-5842.00,123387.00,266744.00,15155.00,35659.00,12352.00,22950.00,358.00,-6226.00,3267006.00,486951.00,117895.00,13819.00,57031.00,3787795.00
2011:Q2,3299652.00,2062231.00,1653885.00,408346.00,281307.00,119493.00,447501.00,429265.00,451631.00,260016.00,89436.00,102180.00,95845.00,56444.00,39401.00,355786.00,170453.00,108053.00,26092.00,36308.00,185334.00,95519.00,23943.00,65872.00,-22366.00,18235.00,23472.00,-5237.00,116410.00,261343.00,14583.00,31978.00,12767.00,22401.00,-3190.00,-6029.00,3299652.00,491378.00,119350.00,-23645.00,57769.00,3868140.00
2011:Q3,3330989.00,2083012.00,1672401.00,410611.00,290439.00,122888.00,456661.00,437207.00,445347.00,252750.00,84021.00,108576.00,87750.00,58905.00,28846.00,357597.00,179763.00,111964.00,27517.00,40282.00,177834.00,81881.00,27658.00,68295.00,-8140.00,19454.00,24204.00,-4750.00,123358.00,242454.00,14396.00,32742.00,12771.00,22496.00,-2525.00,-6170.00,3330989.00,494952.00,120686.00,26678.00,63879.00,3915636.00
2011:Q4,3454608.00,2071352.00,1660964.00,410388.00,296124.00,127894.00,493122.00,471087.00,472894.00,254282.00,109161.00,109451.00,96125.00,58508.00,37617.00,376768.00,188969.00,117419.00,28926.00,42623.00,187800.00,78355.00,42617.00,66828.00,-1807.00,22035.00,26431.00,-4396.00,124906.00,332085.00,15933.00,31146.00,12352.00,21384.00,-2590.00,-6088.00,3454608.00,497784.00,121648.00,-55174.00,67959.00,3946363.00
2012:Q1,3478648.00,2125993.00,1710270.00,415723.00,303389.00,129255.00,503997.00,533772.00,542513.00,312369.00,124831.00,105313.00,110667.00,66448.00,44218.00,431847.00,194928.00,115740.00,36444.00,42745.00,236919.00,130181.00,44170.00,62568.00,-8741.00,-29775.00,-19854.00,-9921.00,131246.00,274773.00,13963.00,29394.00,11429.00,20122.00,-2157.00,-5434.00,3478648.00,502555.00,122757.00,-46200.00,62803.00,3974047.00
2012:Q2,3484409.00,2137503.00,1719631.00,417873.00,310046.00,130746.00,498399.00,528958.00,526182.00,307827.00,117296.00,101059.00,112483.00,65232.00,47252.00,413698.00,202743.00,116524.00,37268.00,48951.00,210956.00,126072.00,32776.00,52108.00,2776.00,-30559.00,-20126.00,-10433.00,132675.00,267392.00,14666.00,26962.00,10780.00,18386.00,-2203.00,-4648.00,3484409.00,507280.00,123819.00,-59692.00,57857.00,4031338.00
2012:Q3,3488380.00,2146904.00,1726710.00,420194.00,311445.00,131819.00,499762.00,529790.00,534396.00,307611.00,123990.00,102796.00,112738.00,64943.00,47795.00,421659.00,205192.00,123304.00,36186.00,45702.00,216467.00,119364.00,40009.00,57094.00,-4606.00,-30029.00,-19573.00,-10456.00,138264.00,254025.00,13823.00,24295.00,10360.00,16647.00,-2712.00,-4310.00,3488380.00,511974.00,124650.00,18679.00,59258.00,4078406.00
2012:Q4,3610442.00,2199498.00,1773656.00,425843.00,316493.00,133504.00,496008.00,524103.00,527723.00,313629.00,112923.00,101172.00,111736.00,70073.00,41663.00,415987.00,256517.00,162358.00,52255.00,41904.00,159470.00,81198.00,19005.00,59268.00,-3620.00,-28096.00,-18039.00,-10057.00,125545.00,335865.00,15583.00,24007.00,10171.00,17396.00,-3559.00,-4895.00,3610442.00,516167.00,125006.00,-116042.00,57656.00,4071464.00
2013:Q1,3562392.00,2176280.00,1749922.00,426359.00,322874.00,137644.00,499985.00,532526.00,533074.00,330397.00,102697.00,99980.00,113202.00,70611.00,42591.00,419872.00,201128.00,130062.00,35260.00,35806.00,218743.00,129724.00,24846.00,64174.00,-548.00,-32541.00,-22525.00,-10015.00,133069.00,285689.00,15109.00,27076.00,10128.00,21293.00,-4346.00,-5116.00,3562392.00,521196.00,125416.00,-36579.00,56691.00,4100062.00
2013:Q2,3578620.00,2205921.00,1775522.00,430399.00,320757.00,140474.00,504678.00,536620.00,529760.00,323302.00,103720.00,102738.00,115223.00,70112.00,45111.00,414537.00,263554.00,127113.00,93220.00,43221.00,150983.00,126077.00,-34611.00,59517.00,6860.00,-31942.00,-22337.00,-9605.00,122883.00,275618.00,14854.00,28574.00,10167.00,21731.00,-3325.00,-5430.00,3578620.00,527520.00,126223.00,-71994.00,61165.00,4137673.00
2013:Q3,3592744.00,2220145.00,1787055.00,433090.00,321668.00,143611.00,508653.00,539712.00,539684.00,327428.00,107641.00,104615.00,118283.00,70533.00,47751.00,421401.00,218690.00,152446.00,45942.00,20302.00,202711.00,104449.00,13949.00,84313.00,28.00,-31059.00,-21807.00,-9252.00,122565.00,267737.00,14750.00,28576.00,10293.00,20868.00,-2585.00,-5461.00,3592744.00,533245.00,126928.00,30700.00,63061.00,4208639.00
2013:Q4,3711068.00,2240102.00,1804186.00,435916.00,319443.00,145322.00,519541.00,550551.00,553567.00,333720.00,115349.00,104499.00,120983.00,72350.00,48633.00,432584.00,245986.00,122266.00,84624.00,39095.00,186599.00,139104.00,-17908.00,65403.00,-3016.00,-31010.00,-21909.00,-9101.00,126122.00,345867.00,14555.00,34164.00,10504.00,26950.00,-3290.00,-4938.00,3711068.00,540419.00,127947.00,-60066.00,63345.00,4245142.00
2014:Q1,3685294.00,2277066.00,1837575.00,439492.00,325992.00,147534.00,506153.00,534137.00,547504.00,326781.00,117311.00,103413.00,133056.00,76311.00,56745.00,414449.00,234680.00,144041.00,54905.00,35734.00,179769.00,106429.00,5662.00,67678.00,-13367.00,-27985.00,-19367.00,-8618.00,128917.00,290023.00,14589.00,29073.00,10800.00,21322.00,-3049.00,-4873.00,3685294.00,547188.00,128655.00,-37010.00,62904.00,4239492.00
2014:Q2,3749919.00,2293453.00,1851436.00,442017.00,334125.00,149898.00,543569.00,571751.00,572941.00,343646.00,128924.00,100371.00,139604.00,80180.00,59424.00,433337.00,242499.00,148385.00,62065.00,32048.00,190839.00,115081.00,7435.00,68323.00,-1190.00,-28182.00,-19375.00,-8807.00,132411.00,285526.00,14047.00,30129.00,11145.00,21135.00,-2151.00,-5143.00,3749919.00,552907.00,129089.00,-95754.00,60676.00,4321147.00
2014:Q3,3802046.00,2324893.00,1879113.00,445780.00,336241.00,152831.00,548411.00,577230.00,571532.00,354253.00,111669.00,105611.00,132040.00,80267.00,51774.00,439492.00,244962.00,138353.00,69099.00,37511.00,194530.00,135633.00,-9203.00,68100.00,5698.00,-28820.00,-19667.00,-9153.00,136870.00,276983.00,14085.00,45019.00,11538.00,34905.00,-1424.00,-5116.00,3802046.00,560643.00,129620.00,-3112.00,65298.00,4413641.00
2014:Q4,3916677.00,2358030.00,1908205.00,449825.00,341390.00,155821.00,553940.00,582804.00,570911.00,346964.00,122361.00,101586.00,128047.00,76900.00,51147.00,442864.00,248452.00,148813.00,64370.00,35268.00,194412.00,121251.00,6843.00,66318.00,11893.00,-28864.00,-19317.00,-9547.00,135500.00,357673.00,13981.00,33404.00,11979.00,22967.00,-1541.00,-5100.00,3916677.00,567058.00,130044.00,-122075.00,59210.00,4418823.00
2015:Q1,3866861.00,2375584.00,1923001.00,452584.00,337783.00,159118.00,544248.00,571118.00,550773.00,326435.00,126966.00,97373.00,141601.00,81633.00,59969.00,409172.00,247437.00,148589.00,69312.00,29537.00,161734.00,96213.00,-2315.00,67836.00,20345.00,-26870.00,-17330.00,-9540.00,136556.00,299199.00,14759.00,33504.00,12468.00,21950.00,-913.00,-4372.00,3866861.00,569858.00,130267.00,-65838.00,54271.00,4430168.00
2015:Q2,3882981.00,2409388.00,1952203.00,457185.00,341530.00,164146.00,528101.00,553717.00,552012.00,330312.00,126049.00,95652.00,135950.00,80523.00,55427.00,416063.00,240762.00,148543.00,57493.00,34726.00,175301.00,101246.00,13129.00,60926.00,1705.00,-25616.00,-15671.00,-9945.00,130378.00,292029.00,13693.00,35925.00,12818.00,23547.00,-439.00,-4822.00,3882981.00,573324.00,130594.00,-89766.00,50944.00,4499422.00
2015:Q3,3903903.00,2435006.00,1973485.00,461521.00,347249.00,167025.00,523843.00,550135.00,535210.00,319306.00,122281.00,93624.00,132512.00,76533.00,55979.00,402699.00,244188.00,154485.00,54966.00,34737.00,158511.00,88288.00,11336.00,58887.00,14925.00,-26292.00,-15844.00,-10448.00,131291.00,283037.00,14366.00,35793.00,13029.00,22248.00,516.00,-4976.00,3903903.00,580172.00,130869.00,1364.00,47650.00,4556678.00
2015:Q4,4011510.00,2473108.00,2006161.00,466947.00,350234.00,169325.00,491879.00,517440.00,499595.00,282521.00,117953.00,99121.00,143735.00,69404.00,74332.00,355859.00,238995.00,156383.00,51228.00,31385.00,116864.00,56734.00,-7607.00,67737.00,17845.00,-25560.00,-14896.00,-10665.00,125918.00,363368.00,13813.00,56127.00,13101.00,42981.00,45.00,-4636.00,4011510.00,584896.00,130795.00,-99437.00,52840.00,4550379.00
2016:Q1,3951710.00,2473143.00,2002817.00,470326.00,350975.00,173197.00,508377.00,534808.00,519500.00,307315.00,119779.00,92407.00,131869.00,78165.00,53704.00,387632.00,240831.00,156688.00,52806.00,31337.00,146801.00,72462.00,13269.00,61070.00,15308.00,-26431.00,-15958.00,-10473.00,123277.00,303514.00,15599.00,39519.00,13145.00,25755.00,620.00,-4693.00,3951710.00,587565.00,130832.00,-55722.00,43135.00,4556352.00
2016:Q2,3972735.00,2501167.00,2025969.00,475198.00,352676.00,175591.00,502357.00,528852.00,541661.00,320989.00,121537.00,99136.00,134937.00,79774.00,55163.00,406724.00,238769.00,152363.00,46208.00,40197.00,167956.00,88852.00,20166.00,58939.00,-12809.00,-26495.00,-16055.00,-10440.00,121221.00,298679.00,14415.00,41486.00,13252.00,26663.00,1570.00,-6026.00,3972735.00,593367.00,131663.00,-100833.00,49005.00,4607310.00
