date,FU793120005.Q,FU713120005.Q,FU713123005.Q,FU713124003.Q,FU713122605.Q,FU713125005.Q,FU763127005.Q,FU763123005.Q,FU763122605.Q,FU763129205.Q,FU753127005.Q,FU753122603.Q,FU753129205.Q,FU743127003.Q,FU473127003.Q,FU793120005.Q,FU153020005.Q,FU143020005.Q,FU103020005.Q,FU113020005.Q,FU313020005.Q,FU213020005.Q,FU793020005.Q,FU513020003.Q,FU543020005.Q,FU573020005.Q,FU223020043.Q,FU633020000.Q,FU403020005.Q,FU613020003.Q,FU643020005.Q,FU663020003.Q,FU263020005.Q,FU263027003.Q,FU263025003.Q,FU903020005.Q
2004:Q2,39377.00,14943.00,85.00,5.00,196.00,14657.00,24949.00,23021.00,1651.00,277.00,-458.00,-423.00,-35.00,378.00,-435.00,39377.00,-48003.00,42033.00,16581.00,25452.00,23633.00,-3824.00,15797.00,-23.00,5143.00,28.00,-909.00,11560.00,-908.00,-1023.00,1463.00,466.00,9962.00,1424.00,8538.00,-221.00
2004:Q3,-10827.00,6312.00,-57.00,3.00,-151.00,6517.00,-18187.00,-8291.00,191.00,-10087.00,186.00,-140.00,326.00,134.00,728.00,-10827.00,-31413.00,33472.00,8011.00,25461.00,-11297.00,-4695.00,-3237.00,3253.00,700.00,32.00,2777.00,-24.00,-8170.00,428.00,-1885.00,-348.00,3573.00,-100.00,3673.00,2770.00
2004:Q4,59649.00,17892.00,-96.00,1039.00,-47.00,16996.00,37775.00,-5335.00,5077.00,38033.00,-33.00,-192.00,159.00,410.00,3605.00,59649.00,44464.00,-15640.00,-41107.00,25467.00,-11864.00,5916.00,21559.00,-8544.00,1132.00,37.00,-2423.00,-333.00,19186.00,304.00,2399.00,9801.00,8870.00,4838.00,4032.00,6344.00
2005:Q1,-23228.00,-2513.00,-679.00,-1052.00,58.00,-840.00,-26644.00,-6684.00,-1472.00,-18488.00,2573.00,3129.00,-556.00,7.00,3349.00,-23228.00,-15367.00,13586.00,-5557.00,19143.00,-2025.00,10804.00,-25114.00,-1870.00,-6123.00,43.00,-2892.00,-6709.00,-5810.00,-802.00,1098.00,-2049.00,6.00,1715.00,-1709.00,-5119.00
2005:Q2,15002.00,5982.00,-893.00,21.00,-36.00,6890.00,11822.00,10363.00,6797.00,-5338.00,-2977.00,-3063.00,86.00,818.00,-643.00,15002.00,-39037.00,47997.00,28848.00,19149.00,11581.00,2228.00,-9688.00,-779.00,5237.00,46.00,-1874.00,-5053.00,-6883.00,445.00,1053.00,-1880.00,3502.00,3698.00,-196.00,-1581.00
2005:Q3,-32785.00,5924.00,8.00,-4.00,-2.00,5922.00,-41071.00,2377.00,1527.00,-44975.00,515.00,219.00,296.00,-1200.00,3047.00,-32785.00,-74773.00,44996.00,25819.00,19177.00,1088.00,-7656.00,-1954.00,-213.00,1186.00,77.00,-58.00,7906.00,-5919.00,-4961.00,1252.00,-1224.00,4025.00,1744.00,2281.00,1489.00
2005:Q4,45433.00,20661.00,157.00,1912.00,-20.00,18612.00,22943.00,911.00,-680.00,22712.00,431.00,-41.00,472.00,192.00,1206.00,45433.00,15357.00,30873.00,11683.00,19190.00,1510.00,10455.00,-20362.00,-2010.00,-5834.00,86.00,-1952.00,2129.00,-5920.00,-3551.00,-2042.00,-1268.00,7330.00,-741.00,8071.00,270.00
2006:Q1,-19382.00,3767.00,889.00,-1943.00,3.00,4818.00,-25075.00,-29652.00,-792.00,5369.00,-325.00,-197.00,-128.00,323.00,1928.00,-19382.00,6883.00,-9134.00,-27786.00,18652.00,-28147.00,8.00,13462.00,7630.00,2106.00,109.00,-1804.00,-3479.00,1880.00,-261.00,1220.00,6061.00,-951.00,-986.00,35.00,-1504.00
2006:Q2,29059.00,5888.00,35.00,11.00,58.00,5784.00,23258.00,37261.00,5120.00,-19123.00,352.00,103.00,249.00,-169.00,-270.00,29059.00,-30797.00,-27845.00,-46516.00,18671.00,38100.00,401.00,46564.00,8000.00,596.00,100.00,-1394.00,14501.00,14446.00,-911.00,-906.00,12132.00,2936.00,5281.00,-2345.00,-300.00
2006:Q3,-45769.00,-4162.00,-98.00,7.00,-44.00,-4027.00,-31855.00,6814.00,1289.00,-39958.00,-1032.00,-226.00,-806.00,-863.00,-7857.00,-45769.00,-30504.00,2572.00,-16096.00,18668.00,5201.00,-1573.00,-21222.00,4749.00,562.00,108.00,186.00,-8365.00,-15340.00,-542.00,2295.00,-4875.00,-1302.00,1019.00,-2321.00,1060.00
2006:Q4,16146.00,18034.00,-641.00,718.00,1.00,17956.00,-2011.00,-20284.00,3755.00,14518.00,1001.00,116.00,885.00,1383.00,-2261.00,16146.00,14204.00,-8141.00,-26817.00,18676.00,-17875.00,6663.00,12789.00,-11419.00,5046.00,110.00,191.00,5005.00,785.00,113.00,2256.00,10702.00,10730.00,3872.00,6858.00,-2224.00
2007:Q1,-9953.00,-5204.00,-414.00,-724.00,-9.00,-4057.00,-8593.00,-24163.00,1400.00,14170.00,1192.00,-56.00,1248.00,-883.00,3535.00,-9953.00,7852.00,16485.00,-243.00,16728.00,-25562.00,-3958.00,426.00,1747.00,2946.00,303.00,193.00,-8387.00,-1296.00,368.00,3173.00,1379.00,-4830.00,1335.00,-6165.00,-367.00
2007:Q2,-3596.00,5440.00,409.00,-11.00,107.00,4935.00,-9824.00,18384.00,3090.00,-31298.00,2350.00,950.00,1400.00,437.00,-1999.00,-3596.00,-60949.00,35701.00,18978.00,16723.00,20715.00,-6730.00,6689.00,1238.00,-2183.00,303.00,197.00,-2001.00,3922.00,242.00,-2995.00,7966.00,2512.00,4147.00,-1635.00,-1534.00
2007:Q3,53.00,629.00,920.00,9.00,-83.00,-217.00,6312.00,49570.00,-2097.00,-41161.00,-3015.00,-724.00,-2291.00,-261.00,-3612.00,53.00,-86836.00,16717.00,-9.00,16726.00,50152.00,-346.00,22486.00,12144.00,6579.00,303.00,-62.00,7828.00,-1002.00,341.00,-115.00,-3530.00,-2249.00,-2904.00,655.00,130.00
2007:Q4,50170.00,16901.00,10504.00,1598.00,-17.00,4816.00,25640.00,-28904.00,2588.00,51956.00,2042.00,91.00,1951.00,2411.00,3176.00,50170.00,64905.00,-9630.00,-26337.00,16707.00,-20163.00,10814.00,2325.00,-2488.00,-5047.00,301.00,-61.00,-2280.00,-4344.00,-565.00,-1876.00,18685.00,-868.00,2662.00,-3530.00,2787.00
2008:Q1,-11208.00,-16236.00,-10496.00,-1590.00,2.00,-4152.00,-2692.00,13.00,-2253.00,-452.00,3059.00,5350.00,-2291.00,-416.00,5077.00,-11208.00,15329.00,-16318.00,-17303.00,985.00,-11415.00,-5019.00,9107.00,-792.00,4735.00,-1416.00,-56.00,-12045.00,-2271.00,770.00,2784.00,17398.00,-3651.00,3099.00,-6750.00,759.00
2008:Q2,12259.00,10395.00,-626.00,45.00,113.00,10863.00,3893.00,7292.00,-1838.00,-1561.00,-779.00,-1856.00,1077.00,525.00,-1775.00,12259.00,-1210.00,-9987.00,-10945.00,958.00,9672.00,-112.00,20553.00,-1311.00,8745.00,-1416.00,-60.00,10702.00,12159.00,-50.00,-1443.00,-6773.00,-3351.00,-3581.00,230.00,-3306.00
2008:Q3,407923.00,363059.00,327492.00,26046.00,-95.00,9616.00,49405.00,-8763.00,11610.00,46558.00,-1768.00,-2380.00,612.00,-284.00,-2489.00,407923.00,-26407.00,4013.00,3083.00,930.00,317668.00,-453.00,98004.00,2840.00,2035.00,-1417.00,56.00,8308.00,35903.00,-232.00,4182.00,46329.00,14980.00,9135.00,5845.00,119.00
2008:Q4,159407.00,71000.00,32958.00,-5112.00,1249.00,41905.00,87325.00,-38001.00,23662.00,101664.00,1197.00,1255.00,-58.00,-911.00,796.00,159407.00,188923.00,-32903.00,-33811.00,908.00,-2804.00,13985.00,-61016.00,-15426.00,8967.00,-1416.00,30.00,-1239.00,-6117.00,-230.00,-3729.00,-41856.00,56028.00,26166.00,29862.00,-2807.00
2009:Q1,-134617.00,-77500.00,-98312.00,-199.00,-226.00,21237.00,-63177.00,850.00,-17601.00,-46426.00,248.00,-246.00,494.00,340.00,5472.00,-134617.00,-3268.00,7426.00,3686.00,3740.00,-97939.00,-5146.00,-29554.00,-2051.00,-12535.00,-642.00,-10.00,4996.00,-4254.00,627.00,1229.00,-16914.00,-6257.00,-18073.00,11816.00,121.00
2009:Q2,115601.00,53728.00,48846.00,-901.00,610.00,5173.00,60353.00,-265.00,-2353.00,62971.00,1190.00,152.00,1038.00,636.00,-306.00,115601.00,56548.00,15271.00,11574.00,3697.00,48380.00,24763.00,-25879.00,7951.00,-4629.00,-642.00,-56.00,-19782.00,-3066.00,432.00,5049.00,-11136.00,-3526.00,-1591.00,-1935.00,45.00
2009:Q3,-22292.00,-42180.00,-42679.00,-4118.00,154.00,4463.00,21088.00,-337.00,-9247.00,30672.00,-147.00,5293.00,-5440.00,178.00,-1231.00,-22292.00,-4819.00,28818.00,25122.00,3696.00,-42863.00,-13981.00,11273.00,-330.00,-1556.00,-643.00,-11.00,11390.00,6517.00,-415.00,6416.00,-10095.00,379.00,-3800.00,4179.00,-1100.00
2009:Q4,33406.00,-51642.00,-81690.00,19260.00,507.00,10281.00,75773.00,88.00,542.00,75143.00,1297.00,603.00,694.00,290.00,7688.00,33406.00,52231.00,34125.00,30376.00,3749.00,-81820.00,13650.00,14349.00,-5901.00,-13423.00,-642.00,-10.00,14035.00,11881.00,-109.00,-270.00,8788.00,224.00,1652.00,-1428.00,647.00
2010:Q1,-26337.00,17767.00,24849.00,-15800.00,-742.00,9460.00,-46096.00,324.00,1016.00,-47436.00,245.00,358.00,-113.00,164.00,1583.00,-26337.00,-58939.00,29218.00,29924.00,-706.00,24920.00,-3819.00,-19926.00,590.00,-2979.00,533.00,-12.00,-12920.00,-391.00,-1110.00,-3093.00,-544.00,2897.00,632.00,2265.00,-688.00
2010:Q2,105982.00,87248.00,71092.00,8053.00,-454.00,8557.00,18429.00,-879.00,1777.00,17531.00,58.00,-319.00,377.00,527.00,-280.00,105982.00,-1542.00,16712.00,17393.00,-681.00,71471.00,544.00,16831.00,8830.00,10059.00,532.00,-8.00,2515.00,91.00,263.00,-1346.00,-4105.00,3104.00,1004.00,2100.00,-1138.00
2010:Q3,8142.00,11026.00,20274.00,-23363.00,1258.00,12857.00,-5403.00,382.00,-4927.00,-858.00,2108.00,1409.00,699.00,167.00,244.00,8142.00,6105.00,11510.00,12166.00,-656.00,20455.00,-916.00,-37533.00,2219.00,1717.00,533.00,259.00,7919.00,-51785.00,-612.00,-1234.00,3451.00,8254.00,-2260.00,10514.00,267.00
2010:Q4,178559.00,68997.00,32827.00,9478.00,865.00,25827.00,102620.00,24.00,-1681.00,104277.00,3321.00,2618.00,703.00,-327.00,3948.00,178559.00,93398.00,19395.00,20075.00,-680.00,32043.00,9878.00,8109.00,-6696.00,-7806.00,532.00,268.00,-1300.00,16043.00,-273.00,-59.00,7400.00,15242.00,1802.00,13440.00,495.00
2011:Q1,-166476.00,-209064.00,-224502.00,-3327.00,-3211.00,21976.00,36894.00,-5.00,12875.00,24024.00,-1111.00,-1382.00,271.00,555.00,6250.00,-166476.00,13093.00,20007.00,13839.00,6168.00,-224025.00,-881.00,4862.00,1192.00,-4633.00,1373.00,274.00,-887.00,7058.00,2460.00,6187.00,-8162.00,20858.00,8282.00,12576.00,-390.00
2011:Q2,121295.00,37727.00,18865.00,-2897.00,237.00,21522.00,81732.00,80.00,3146.00,78506.00,2453.00,2172.00,281.00,983.00,-1600.00,121295.00,56283.00,5472.00,-704.00,6176.00,18656.00,4817.00,16075.00,1783.00,1199.00,1372.00,290.00,6909.00,-8169.00,2738.00,-6696.00,16649.00,19544.00,5555.00,13989.00,448.00
2011:Q3,89086.00,-25639.00,-78869.00,37535.00,2265.00,13430.00,94827.00,-752.00,4930.00,90649.00,15012.00,2409.00,12603.00,-117.00,5003.00,89086.00,130238.00,6464.00,313.00,6151.00,-78438.00,-367.00,12701.00,-9935.00,9527.00,1372.00,-177.00,-1287.00,1418.00,2007.00,4132.00,5644.00,19218.00,9604.00,9614.00,-731.00
2011:Q4,190636.00,74860.00,29457.00,19830.00,-2490.00,28063.00,105989.00,-2007.00,4652.00,103344.00,7378.00,1233.00,6145.00,1372.00,1037.00,190636.00,100587.00,23508.00,17384.00,6124.00,26190.00,13223.00,3483.00,-1566.00,-3963.00,1373.00,-195.00,1238.00,8998.00,-2075.00,-1122.00,795.00,22212.00,3395.00,18817.00,1434.00
2012:Q1,-73283.00,-39669.00,-42235.00,-27748.00,2.00,30312.00,-43487.00,218.00,-3375.00,-40330.00,-1285.00,-71.00,-1214.00,172.00,10986.00,-73283.00,33296.00,-37309.00,-52177.00,14868.00,-42467.00,-7997.00,-33667.00,5049.00,-834.00,-490.00,-196.00,-17241.00,-30200.00,-397.00,5124.00,5518.00,14613.00,-3444.00,18057.00,248.00
2012:Q2,78428.00,55570.00,47906.00,-6936.00,1453.00,13147.00,16937.00,-63.00,-1131.00,18131.00,4591.00,1866.00,2725.00,2743.00,-1413.00,78428.00,20221.00,2255.00,-12572.00,14827.00,46883.00,-1474.00,207.00,137.00,3227.00,-488.00,-183.00,2916.00,10447.00,-2678.00,-985.00,-12186.00,9304.00,2188.00,7116.00,1032.00
2012:Q3,43557.00,7548.00,-5968.00,-7307.00,4044.00,16779.00,33171.00,-149.00,1142.00,32178.00,4976.00,1846.00,3130.00,-1364.00,-774.00,43557.00,-3105.00,30872.00,16074.00,14798.00,-5471.00,-5361.00,3989.00,3659.00,-2566.00,-490.00,21.00,5388.00,-16769.00,2207.00,4231.00,8308.00,23188.00,7032.00,16156.00,-556.00
2012:Q4,219037.00,38679.00,7302.00,4568.00,803.00,26006.00,169531.00,284.00,-850.00,170097.00,7922.00,5292.00,2630.00,963.00,1942.00,219037.00,127001.00,17907.00,3144.00,14763.00,7720.00,6067.00,38528.00,3485.00,2783.00,-489.00,21.00,5244.00,16435.00,-2953.00,-699.00,14701.00,21057.00,5245.00,15812.00,757.00
2013:Q1,19088.00,1447.00,-13487.00,-7032.00,2758.00,19208.00,4911.00,173.00,-5543.00,10281.00,1876.00,617.00,1259.00,196.00,10658.00,19088.00,34570.00,6893.00,3885.00,3008.00,-13747.00,-2632.00,-7625.00,-4700.00,-44.00,-98.00,15.00,-5667.00,11528.00,2333.00,5564.00,-16556.00,2789.00,-2168.00,4957.00,-1161.00
2013:Q2,19389.00,72038.00,55596.00,-672.00,837.00,16277.00,-63728.00,-223.00,-5759.00,-57746.00,9746.00,3719.00,6027.00,4199.00,-2866.00,19389.00,-25744.00,-16296.00,-19290.00,2994.00,55403.00,-2654.00,-312.00,-1145.00,-10836.00,-96.00,17.00,16907.00,-12380.00,-169.00,-2733.00,10123.00,8283.00,-1203.00,9486.00,709.00
2013:Q3,32270.00,-31637.00,-46426.00,4578.00,-1085.00,11296.00,56222.00,-40.00,9059.00,47203.00,8616.00,1895.00,6721.00,1417.00,-2348.00,32270.00,-12036.00,45850.00,42887.00,2963.00,-46091.00,3679.00,18217.00,-26.00,8086.00,-97.00,119.00,-16759.00,25628.00,4173.00,2053.00,-4960.00,22533.00,9869.00,12664.00,117.00
2013:Q4,261876.00,97680.00,74080.00,1831.00,-968.00,22737.00,150749.00,348.00,1575.00,148826.00,10545.00,6067.00,4478.00,489.00,2413.00,261876.00,137193.00,39018.00,36026.00,2992.00,74014.00,8681.00,-13900.00,-856.00,-6433.00,-97.00,118.00,2223.00,4249.00,-2118.00,-5909.00,-5077.00,17280.00,6674.00,10606.00,-410.00
2014:Q1,-2667.00,240.00,-20165.00,-15072.00,-994.00,36471.00,-21278.00,106.00,1668.00,-23052.00,9079.00,4090.00,4989.00,-873.00,10165.00,-2667.00,-11277.00,27900.00,10590.00,17310.00,-20269.00,-3146.00,-26709.00,3715.00,3491.00,813.00,120.00,972.00,-36187.00,810.00,-939.00,496.00,29933.00,4764.00,25169.00,901.00
2014:Q2,111867.00,9782.00,-3023.00,342.00,-1033.00,13496.00,90583.00,115.00,3415.00,87053.00,12511.00,7787.00,4724.00,1308.00,-2317.00,111867.00,57188.00,27377.00,10068.00,17309.00,-2914.00,-144.00,13450.00,1368.00,-1481.00,814.00,117.00,2486.00,3898.00,-547.00,4666.00,2129.00,16699.00,10169.00,6530.00,211.00
2014:Q3,61230.00,42188.00,19016.00,15726.00,-711.00,8157.00,21001.00,252.00,-3752.00,24501.00,-9.00,2005.00,-2014.00,-816.00,-1134.00,61230.00,-37296.00,48044.00,30708.00,17336.00,18998.00,2058.00,26667.00,870.00,3763.00,813.00,68.00,-20128.00,39980.00,-1210.00,148.00,2363.00,3605.00,-2458.00,6063.00,-845.00
2014:Q4,180621.00,100003.00,65192.00,-6747.00,0.00,41558.00,45920.00,411.00,3983.00,41526.00,23600.00,90.00,23510.00,5622.00,5476.00,180621.00,65991.00,29914.00,12545.00,17369.00,64961.00,17238.00,-30659.00,-92.00,-2154.00,814.00,64.00,-1185.00,-24339.00,779.00,400.00,-4946.00,32576.00,4073.00,28503.00,600.00
2015:Q1,-96185.00,-98668.00,-123373.00,739.00,-13.00,23979.00,-17481.00,-38.00,-617.00,-16826.00,11671.00,5796.00,5875.00,-431.00,8724.00,-96185.00,65059.00,-30944.00,-39521.00,8577.00,-123376.00,-10642.00,-12988.00,-163.00,-1588.00,-494.00,63.00,-5665.00,-11553.00,464.00,49.00,5899.00,16674.00,5166.00,11508.00,31.00
2015:Q2,201102.00,170658.00,154162.00,7339.00,18.00,9139.00,18605.00,-157.00,-3467.00,22229.00,11733.00,1121.00,10612.00,2800.00,-2694.00,201102.00,1064.00,62893.00,52066.00,10827.00,153987.00,3636.00,-17632.00,-5025.00,-7445.00,293.00,67.00,13342.00,-12262.00,870.00,-3904.00,-3568.00,-2952.00,-2328.00,-624.00,106.00
2015:Q3,-84398.00,-31081.00,-55535.00,3886.00,982.00,19586.00,-45323.00,-12.00,-11377.00,-33934.00,-8351.00,2175.00,-10526.00,-408.00,765.00,-84398.00,-59890.00,3903.00,-3471.00,7374.00,-55797.00,-3033.00,25670.00,3826.00,10275.00,620.00,-66.00,-1650.00,6222.00,833.00,4151.00,1459.00,5144.00,-8220.00,13364.00,-395.00
2015:Q4,271674.00,163490.00,134806.00,-1061.00,-1000.00,30745.00,94532.00,51.00,875.00,93606.00,1335.00,-1929.00,3264.00,-345.00,12662.00,271674.00,142221.00,-9216.00,-23909.00,14693.00,135110.00,1255.00,-9761.00,-1553.00,6031.00,595.00,-36.00,5895.00,-6409.00,-1634.00,-3174.00,-9476.00,12068.00,-2054.00,14122.00,-3.00
2016:Q1,49700.00,13065.00,-19665.00,10189.00,-31.00,22572.00,12415.00,-117.00,6141.00,6391.00,18113.00,1692.00,16421.00,3369.00,2738.00,49700.00,41151.00,7099.00,-4666.00,11765.00,-19501.00,1172.00,-100.00,-2017.00,-2900.00,625.00,-203.00,-280.00,-6294.00,4390.00,1770.00,4809.00,20380.00,7802.00,12578.00,-502.00
2016:Q2,132508.00,77125.00,49685.00,10003.00,10.00,17427.00,36244.00,-90.00,-49.00,36383.00,20113.00,6412.00,13701.00,-957.00,-17.00,132508.00,-10622.00,56448.00,45431.00,11017.00,49771.00,-1346.00,24656.00,4275.00,9524.00,716.00,182.00,6092.00,8903.00,-12193.00,4070.00,3087.00,13557.00,6373.00,7184.00,44.00
2016:Q3,21384.00,-7277.00,-10280.00,-11451.00,-29.00,14483.00,37990.00,-56.00,7369.00,30677.00,-21516.00,-5611.00,-15905.00,1050.00,11137.00,21384.00,-52633.00,46230.00,36071.00,10159.00,-10915.00,1757.00,26438.00,-7959.00,-5188.00,448.00,18.00,36033.00,-3888.00,-1661.00,-1453.00,10088.00,9671.00,1729.00,7942.00,835.00
