1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1994:Q1,94193.00,50040.00,50040.00,50040.00,0.00,0.00,0.00,23772.00,23772.00,23632.00,0.00,0.00,0.00,0.00,140.00,0.00,0.00,20381.00,15332.00,5049.00,0.00,0.00,0.00,94193.00,30992.00,1368.00,1368.00,0.00,13032.00,13032.00,0.00,16592.00,16592.00,0.00,44013.00,15332.00,15332.00,28681.00,0.00,5049.00,23632.00,0.00,19048.00,19048.00,0.00,140.00,140.00,0.00,19048.00,48672.00,48672.00,0.00,0.00,0.00,0.00,0.00,0.00,-13032.00,-16592.00,-20241.00,8440.00,-28681.00,1333.00,-140.00
1994:Q2,48845.00,0.00,0.00,0.00,0.00,0.00,0.00,27540.00,27540.00,23952.00,0.00,0.00,0.00,0.00,3588.00,0.00,0.00,21305.00,16184.00,5121.00,0.00,0.00,0.00,48845.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45257.00,16184.00,16184.00,29073.00,0.00,5121.00,23952.00,0.00,0.00,0.00,0.00,3588.00,3588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17717.00,11356.00,-29073.00,21305.00,-3588.00
1994:Q3,45835.00,0.00,0.00,0.00,0.00,0.00,0.00,26200.00,26200.00,25152.00,0.00,0.00,0.00,0.00,1048.00,0.00,0.00,19635.00,14480.00,5155.00,0.00,0.00,0.00,45835.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44787.00,14480.00,14480.00,30307.00,0.00,5155.00,25152.00,0.00,0.00,0.00,0.00,1048.00,1048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18587.00,11720.00,-30307.00,19635.00,-1048.00
1994:Q4,46267.00,0.00,0.00,0.00,0.00,0.00,0.00,26676.00,26676.00,26476.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,19591.00,14436.00,5155.00,0.00,0.00,0.00,46267.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46067.00,14436.00,14436.00,31631.00,0.00,5155.00,26476.00,0.00,0.00,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19391.00,12240.00,-31631.00,19591.00,-200.00
1995:Q1,47269.00,0.00,0.00,0.00,0.00,0.00,0.00,27948.00,27948.00,27744.00,0.00,0.00,0.00,0.00,204.00,0.00,0.00,19321.00,14280.00,5041.00,0.00,0.00,0.00,47269.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47065.00,14280.00,14280.00,32785.00,0.00,5041.00,27744.00,0.00,0.00,0.00,0.00,204.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19117.00,13668.00,-32785.00,19321.00,-204.00
1995:Q2,47291.00,0.00,0.00,0.00,0.00,0.00,0.00,28236.00,28236.00,28028.00,0.00,0.00,0.00,0.00,208.00,0.00,0.00,19055.00,14008.00,5047.00,0.00,0.00,0.00,47291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47083.00,14008.00,14008.00,33075.00,0.00,5047.00,28028.00,0.00,0.00,0.00,0.00,208.00,208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18847.00,14228.00,-33075.00,19055.00,-208.00
1995:Q3,49024.00,0.00,0.00,0.00,0.00,0.00,0.00,28420.00,28420.00,26448.00,0.00,0.00,0.00,0.00,1972.00,0.00,0.00,20604.00,15512.00,5092.00,0.00,0.00,0.00,49024.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47052.00,15512.00,15512.00,31540.00,0.00,5092.00,26448.00,0.00,0.00,0.00,0.00,1972.00,1972.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18632.00,12908.00,-31540.00,20604.00,-1972.00
1995:Q4,55972.00,7800.00,7800.00,7800.00,0.00,0.00,0.00,26996.00,26996.00,26816.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,21176.00,15992.00,5184.00,0.00,0.00,0.00,55972.00,3273.00,80.00,80.00,0.00,1776.00,1776.00,0.00,1417.00,1417.00,0.00,47992.00,15992.00,15992.00,32000.00,0.00,5184.00,26816.00,0.00,4527.00,4527.00,0.00,180.00,180.00,0.00,4527.00,7720.00,7720.00,0.00,0.00,0.00,0.00,0.00,0.00,-1776.00,-1417.00,-20996.00,11004.00,-32000.00,16649.00,-180.00
1996:Q1,50899.00,0.00,0.00,0.00,0.00,0.00,0.00,29344.00,29344.00,29136.00,0.00,0.00,0.00,0.00,208.00,0.00,0.00,21555.00,16192.00,5363.00,0.00,0.00,0.00,50899.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50691.00,16192.00,16192.00,34499.00,0.00,5363.00,29136.00,0.00,0.00,0.00,0.00,208.00,208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21347.00,13152.00,-34499.00,21555.00,-208.00
1996:Q2,51068.00,0.00,0.00,0.00,0.00,0.00,0.00,28100.00,28100.00,27904.00,0.00,0.00,0.00,0.00,196.00,0.00,0.00,22968.00,17444.00,5524.00,0.00,0.00,0.00,51068.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50872.00,17444.00,17444.00,33428.00,0.00,5524.00,27904.00,0.00,0.00,0.00,0.00,196.00,196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-22772.00,10656.00,-33428.00,22968.00,-196.00
1996:Q3,51447.00,0.00,0.00,0.00,0.00,0.00,0.00,27312.00,27312.00,27116.00,0.00,0.00,0.00,0.00,196.00,0.00,0.00,24135.00,18432.00,5703.00,0.00,0.00,0.00,51447.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51251.00,18432.00,18432.00,32819.00,0.00,5703.00,27116.00,0.00,0.00,0.00,0.00,196.00,196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-23939.00,8880.00,-32819.00,24135.00,-196.00
1996:Q4,52706.00,0.00,0.00,0.00,0.00,0.00,0.00,28924.00,28924.00,28720.00,0.00,0.00,0.00,0.00,204.00,0.00,0.00,23782.00,17888.00,5894.00,0.00,0.00,0.00,52706.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52502.00,17888.00,17888.00,34614.00,0.00,5894.00,28720.00,0.00,0.00,0.00,0.00,204.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-23578.00,11036.00,-34614.00,23782.00,-204.00
1997:Q1,54299.00,0.00,0.00,0.00,0.00,0.00,0.00,28620.00,28620.00,28400.00,0.00,0.00,0.00,0.00,220.00,0.00,0.00,25679.00,19584.00,6095.00,0.00,0.00,0.00,54299.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54079.00,19584.00,19584.00,34495.00,0.00,6095.00,28400.00,0.00,0.00,0.00,0.00,220.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25459.00,9036.00,-34495.00,25679.00,-220.00
1997:Q2,55840.00,0.00,0.00,0.00,0.00,0.00,0.00,29516.00,29516.00,29016.00,0.00,0.00,0.00,0.00,500.00,0.00,0.00,26324.00,20020.00,6304.00,0.00,0.00,0.00,55840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55340.00,20020.00,20020.00,35320.00,0.00,6304.00,29016.00,0.00,0.00,0.00,0.00,500.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25824.00,9496.00,-35320.00,26324.00,-500.00
1997:Q3,57199.00,0.00,0.00,0.00,0.00,0.00,0.00,29684.00,29684.00,29084.00,0.00,0.00,0.00,0.00,600.00,0.00,0.00,27515.00,21000.00,6515.00,0.00,0.00,0.00,57199.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56599.00,21000.00,21000.00,35599.00,0.00,6515.00,29084.00,0.00,0.00,0.00,0.00,600.00,600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26915.00,8684.00,-35599.00,27515.00,-600.00
1997:Q4,57414.00,0.00,0.00,0.00,0.00,0.00,0.00,29036.00,29036.00,28744.00,0.00,0.00,0.00,0.00,292.00,0.00,0.00,28378.00,21652.00,6726.00,0.00,0.00,0.00,57414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57122.00,21652.00,21652.00,35470.00,0.00,6726.00,28744.00,0.00,0.00,0.00,0.00,292.00,292.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-28086.00,7384.00,-35470.00,28378.00,-292.00
1998:Q1,57860.00,0.00,0.00,0.00,0.00,0.00,0.00,27280.00,27280.00,27052.00,0.00,0.00,0.00,0.00,228.00,0.00,0.00,30580.00,23672.00,6908.00,0.00,0.00,0.00,57860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57632.00,23672.00,23672.00,33960.00,0.00,6908.00,27052.00,0.00,0.00,0.00,0.00,228.00,228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30352.00,3608.00,-33960.00,30580.00,-228.00
1998:Q2,59675.00,0.00,0.00,0.00,0.00,0.00,0.00,27548.00,27548.00,27336.00,0.00,0.00,0.00,0.00,212.00,0.00,0.00,32127.00,25016.00,7111.00,0.00,0.00,0.00,59675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59463.00,25016.00,25016.00,34447.00,0.00,7111.00,27336.00,0.00,0.00,0.00,0.00,212.00,212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-31915.00,2532.00,-34447.00,32127.00,-212.00
1998:Q3,62211.00,0.00,0.00,0.00,0.00,0.00,0.00,29392.00,29392.00,29104.00,0.00,0.00,0.00,0.00,288.00,0.00,0.00,32819.00,25484.00,7335.00,0.00,0.00,0.00,62211.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61923.00,25484.00,25484.00,36439.00,0.00,7335.00,29104.00,0.00,0.00,0.00,0.00,288.00,288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32531.00,3908.00,-36439.00,32819.00,-288.00
1998:Q4,65530.00,0.00,0.00,0.00,0.00,0.00,0.00,31484.00,31484.00,31232.00,0.00,0.00,0.00,0.00,252.00,0.00,0.00,34046.00,26464.00,7582.00,0.00,0.00,0.00,65530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65278.00,26464.00,26464.00,38814.00,0.00,7582.00,31232.00,0.00,0.00,0.00,0.00,252.00,252.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-33794.00,5020.00,-38814.00,34046.00,-252.00
1999:Q1,63366.00,0.00,0.00,0.00,0.00,0.00,0.00,28068.00,28068.00,27780.00,0.00,0.00,0.00,0.00,288.00,0.00,0.00,35298.00,27448.00,7850.00,0.00,0.00,0.00,63366.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63078.00,27448.00,27448.00,35630.00,0.00,7850.00,27780.00,0.00,0.00,0.00,0.00,288.00,288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35010.00,620.00,-35630.00,35298.00,-288.00
1999:Q2,69094.00,0.00,0.00,0.00,0.00,0.00,0.00,32472.00,32472.00,32192.00,0.00,0.00,0.00,0.00,280.00,0.00,0.00,36622.00,28632.00,7990.00,0.00,0.00,0.00,69094.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68814.00,28632.00,28632.00,40182.00,0.00,7990.00,32192.00,0.00,0.00,0.00,0.00,280.00,280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-36342.00,3840.00,-40182.00,36622.00,-280.00
1999:Q3,77930.00,7000.00,7000.00,7000.00,0.00,0.00,0.00,34580.00,34580.00,34264.00,0.00,0.00,0.00,0.00,316.00,0.00,0.00,36350.00,28344.00,8006.00,0.00,0.00,0.00,77930.00,5250.00,88.00,88.00,0.00,3512.00,3512.00,0.00,1650.00,1650.00,0.00,70614.00,28344.00,28344.00,42270.00,0.00,8006.00,34264.00,0.00,1750.00,1750.00,0.00,316.00,316.00,0.00,1750.00,6912.00,6912.00,0.00,0.00,0.00,0.00,0.00,0.00,-3512.00,-1650.00,-36034.00,6236.00,-42270.00,34600.00,-316.00
1999:Q4,89706.00,0.00,0.00,0.00,0.00,0.00,0.00,51156.00,51156.00,34124.00,0.00,0.00,0.00,0.00,17032.00,0.00,0.00,38550.00,30656.00,7894.00,0.00,0.00,0.00,89706.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72674.00,30656.00,30656.00,42018.00,0.00,7894.00,34124.00,0.00,0.00,0.00,0.00,17032.00,17032.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21518.00,20500.00,-42018.00,38550.00,-17032.00
2000:Q1,71924.00,0.00,0.00,0.00,0.00,0.00,0.00,35976.00,35976.00,35572.00,0.00,0.00,0.00,0.00,404.00,0.00,0.00,35948.00,28292.00,7656.00,0.00,0.00,0.00,71924.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71520.00,28292.00,28292.00,43228.00,0.00,7656.00,35572.00,0.00,0.00,0.00,0.00,404.00,404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35544.00,7684.00,-43228.00,35948.00,-404.00
2000:Q2,72355.00,0.00,0.00,0.00,0.00,0.00,0.00,36440.00,36440.00,36040.00,0.00,0.00,0.00,0.00,400.00,0.00,0.00,35915.00,28400.00,7515.00,0.00,0.00,0.00,72355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71955.00,28400.00,28400.00,43555.00,0.00,7515.00,36040.00,0.00,0.00,0.00,0.00,400.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35515.00,8040.00,-43555.00,35915.00,-400.00
2000:Q3,71580.00,0.00,0.00,0.00,0.00,0.00,0.00,36196.00,36196.00,35728.00,0.00,0.00,0.00,0.00,468.00,0.00,0.00,35384.00,27916.00,7468.00,0.00,0.00,0.00,71580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71112.00,27916.00,27916.00,43196.00,0.00,7468.00,35728.00,0.00,0.00,0.00,0.00,468.00,468.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-34916.00,8280.00,-43196.00,35384.00,-468.00
2000:Q4,74781.00,0.00,0.00,0.00,0.00,0.00,0.00,39468.00,39468.00,39260.00,0.00,0.00,0.00,0.00,208.00,0.00,0.00,35313.00,27796.00,7517.00,0.00,0.00,0.00,74781.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74573.00,27796.00,27796.00,46777.00,0.00,7517.00,39260.00,0.00,0.00,0.00,0.00,208.00,208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35105.00,11672.00,-46777.00,35313.00,-208.00
2001:Q1,76726.00,0.00,0.00,0.00,0.00,0.00,0.00,40576.00,40576.00,40316.00,0.00,0.00,0.00,0.00,260.00,0.00,0.00,36150.00,28488.00,7662.00,0.00,0.00,0.00,76726.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76466.00,28488.00,28488.00,47978.00,0.00,7662.00,40316.00,0.00,0.00,0.00,0.00,260.00,260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35890.00,12088.00,-47978.00,36150.00,-260.00
2001:Q2,98694.00,17600.00,17600.00,17600.00,0.00,0.00,0.00,43248.00,43248.00,43008.00,0.00,0.00,0.00,0.00,240.00,0.00,0.00,37846.00,30092.00,7754.00,0.00,0.00,0.00,98694.00,8100.00,0.00,0.00,0.00,5300.00,5300.00,0.00,2800.00,2800.00,0.00,80854.00,30092.00,30092.00,50762.00,0.00,7754.00,43008.00,0.00,9500.00,9500.00,0.00,240.00,240.00,0.00,9500.00,17600.00,17600.00,0.00,0.00,0.00,0.00,0.00,0.00,-5300.00,-2800.00,-37606.00,13156.00,-50762.00,28346.00,-240.00
2001:Q3,158652.00,28800.00,28800.00,28800.00,0.00,0.00,0.00,42944.00,42944.00,42668.00,0.00,0.00,0.00,0.00,276.00,0.00,0.00,34140.00,26348.00,7792.00,52768.00,52768.00,0.00,158652.00,62745.00,15452.00,15452.00,0.00,44828.00,44828.00,0.00,2465.00,2465.00,0.00,83708.00,26348.00,26348.00,57360.00,6900.00,7792.00,42668.00,0.00,11923.00,11923.00,0.00,276.00,276.00,0.00,-33945.00,13348.00,13348.00,0.00,0.00,0.00,0.00,0.00,0.00,-44828.00,-2465.00,-40764.00,16596.00,-57360.00,22217.00,52492.00
2001:Q4,78016.00,0.00,0.00,0.00,0.00,0.00,0.00,43364.00,43364.00,43008.00,0.00,0.00,0.00,0.00,356.00,0.00,0.00,34652.00,26876.00,7776.00,0.00,0.00,0.00,78016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77660.00,26876.00,26876.00,50784.00,0.00,7776.00,43008.00,0.00,0.00,0.00,0.00,356.00,356.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-34296.00,16488.00,-50784.00,34652.00,-356.00
2002:Q1,83016.00,0.00,0.00,0.00,0.00,0.00,0.00,48452.00,48452.00,48048.00,0.00,0.00,-8.00,0.00,412.00,0.00,0.00,34564.00,26856.00,7708.00,0.00,0.00,0.00,83016.00,-8.00,0.00,0.00,0.00,-8.00,0.00,-8.00,0.00,0.00,0.00,82612.00,26856.00,26856.00,55756.00,0.00,7708.00,48048.00,0.00,0.00,0.00,0.00,412.00,412.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,-34160.00,21596.00,-55756.00,34564.00,-412.00
2002:Q2,78180.00,0.00,0.00,0.00,0.00,0.00,0.00,45552.00,45552.00,45132.00,0.00,0.00,0.00,0.00,420.00,0.00,0.00,32628.00,25092.00,7536.00,0.00,0.00,0.00,78180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77760.00,25092.00,25092.00,52668.00,0.00,7536.00,45132.00,0.00,0.00,0.00,0.00,420.00,420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32208.00,20460.00,-52668.00,32628.00,-420.00
2002:Q3,79044.00,0.00,0.00,0.00,0.00,0.00,0.00,45376.00,45376.00,44672.00,0.00,0.00,12.00,0.00,692.00,0.00,0.00,33668.00,26408.00,7260.00,0.00,0.00,0.00,79044.00,12.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,78340.00,26408.00,26408.00,51932.00,0.00,7260.00,44672.00,0.00,0.00,0.00,0.00,692.00,692.00,0.00,-12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.00,0.00,-32964.00,18968.00,-51932.00,33668.00,-692.00
2002:Q4,89136.00,0.00,0.00,0.00,0.00,0.00,0.00,59400.00,59400.00,44316.00,0.00,0.00,32.00,14368.00,684.00,0.00,0.00,29736.00,22852.00,6884.00,0.00,0.00,0.00,89136.00,32.00,0.00,0.00,0.00,32.00,0.00,32.00,0.00,0.00,0.00,74052.00,22852.00,22852.00,51200.00,0.00,6884.00,44316.00,0.00,14368.00,0.00,14368.00,684.00,684.00,0.00,-32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.00,0.00,-14652.00,36548.00,-51200.00,15368.00,-684.00
2003:Q1,85359.00,0.00,0.00,0.00,0.00,0.00,0.00,56431.00,56431.00,41211.00,0.00,0.00,60.00,14488.00,672.00,0.00,0.00,28928.00,22524.00,6404.00,0.00,0.00,0.00,85359.00,60.00,0.00,0.00,0.00,60.00,0.00,60.00,0.00,0.00,0.00,70139.00,22524.00,22524.00,47615.00,0.00,6404.00,41211.00,0.00,14488.00,0.00,14488.00,672.00,672.00,0.00,-60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-60.00,0.00,-13708.00,33907.00,-47615.00,14440.00,-672.00
2003:Q2,95184.00,0.00,0.00,0.00,0.00,0.00,0.00,68568.00,68568.00,48378.00,0.00,0.00,83.00,14676.00,5431.00,0.00,0.00,26616.00,20568.00,6048.00,0.00,0.00,0.00,95184.00,83.00,0.00,0.00,0.00,83.00,0.00,83.00,0.00,0.00,0.00,74994.00,20568.00,20568.00,54426.00,0.00,6048.00,48378.00,0.00,14676.00,0.00,14676.00,5431.00,5431.00,0.00,-83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-83.00,0.00,-6426.00,48000.00,-54426.00,11940.00,-5431.00
2003:Q3,91291.00,0.00,0.00,0.00,0.00,0.00,0.00,64707.00,64707.00,47326.00,0.00,0.00,102.00,14940.00,2339.00,0.00,0.00,26584.00,20772.00,5812.00,0.00,0.00,0.00,91291.00,102.00,0.00,0.00,0.00,102.00,0.00,102.00,0.00,0.00,0.00,73910.00,20772.00,20772.00,53138.00,0.00,5812.00,47326.00,0.00,14940.00,0.00,14940.00,2339.00,2339.00,0.00,-102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-102.00,0.00,-9203.00,43935.00,-53138.00,11644.00,-2339.00
2003:Q4,92362.00,0.00,0.00,0.00,0.00,0.00,0.00,62626.00,62626.00,46925.00,0.00,0.00,116.00,15264.00,321.00,0.00,0.00,29736.00,24040.00,5696.00,0.00,0.00,0.00,92362.00,116.00,0.00,0.00,0.00,116.00,0.00,116.00,0.00,0.00,0.00,76661.00,24040.00,24040.00,52621.00,0.00,5696.00,46925.00,0.00,15264.00,0.00,15264.00,321.00,321.00,0.00,-116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-116.00,0.00,-14035.00,38586.00,-52621.00,14472.00,-321.00
2004:Q1,92375.00,0.00,0.00,0.00,0.00,0.00,0.00,63115.00,63115.00,46730.00,0.00,0.00,126.00,15756.00,503.00,0.00,0.00,29260.00,23556.00,5704.00,0.00,0.00,0.00,92375.00,126.00,0.00,0.00,0.00,126.00,0.00,126.00,0.00,0.00,0.00,75990.00,23556.00,23556.00,52434.00,0.00,5704.00,46730.00,0.00,15756.00,0.00,15756.00,503.00,503.00,0.00,-126.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-126.00,0.00,-12875.00,39559.00,-52434.00,13504.00,-503.00
2004:Q2,90144.00,0.00,0.00,0.00,0.00,0.00,0.00,60268.00,60268.00,43778.00,0.00,0.00,126.00,16112.00,252.00,0.00,0.00,29876.00,24192.00,5684.00,0.00,0.00,0.00,90144.00,126.00,0.00,0.00,0.00,126.00,0.00,126.00,0.00,0.00,0.00,73654.00,24192.00,24192.00,49462.00,0.00,5684.00,43778.00,0.00,16112.00,0.00,16112.00,252.00,252.00,0.00,-126.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-126.00,0.00,-13386.00,36076.00,-49462.00,13764.00,-252.00
2004:Q3,203575.00,69233.00,69233.00,69233.00,0.00,0.00,0.00,87310.00,69454.00,50659.00,0.00,0.00,117.00,16300.00,2378.00,17856.00,17856.00,32268.00,26636.00,5632.00,14764.00,14764.00,0.00,203575.00,50894.00,4504.00,4504.00,0.00,26277.00,26160.00,117.00,20113.00,20113.00,0.00,82927.00,26636.00,26636.00,56291.00,0.00,5632.00,50659.00,0.00,67376.00,51076.00,16300.00,2378.00,2378.00,0.00,18339.00,64729.00,64729.00,0.00,0.00,0.00,0.00,0.00,0.00,-26277.00,-20113.00,4383.00,42818.00,-38435.00,-35108.00,12386.00
2004:Q4,92609.00,0.00,0.00,0.00,0.00,0.00,0.00,62981.00,62981.00,46008.00,0.00,0.00,99.00,16332.00,542.00,0.00,0.00,29628.00,24076.00,5552.00,0.00,0.00,0.00,92609.00,99.00,0.00,0.00,0.00,99.00,0.00,99.00,0.00,0.00,0.00,75636.00,24076.00,24076.00,51560.00,0.00,5552.00,46008.00,0.00,16332.00,0.00,16332.00,542.00,542.00,0.00,-99.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-99.00,0.00,-12655.00,38905.00,-51560.00,13296.00,-542.00
2005:Q1,104319.00,0.00,0.00,0.00,0.00,0.00,0.00,74087.00,74087.00,49323.00,0.00,0.00,71.00,15724.00,8969.00,0.00,0.00,30232.00,24796.00,5436.00,0.00,0.00,0.00,104319.00,71.00,0.00,0.00,0.00,71.00,0.00,71.00,0.00,0.00,0.00,79555.00,24796.00,24796.00,54759.00,0.00,5436.00,49323.00,0.00,15724.00,0.00,15724.00,8969.00,8969.00,0.00,-71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-71.00,0.00,-5468.00,49291.00,-54759.00,14508.00,-8969.00
2005:Q2,96792.00,0.00,0.00,0.00,0.00,0.00,0.00,67236.00,67236.00,50790.00,0.00,0.00,50.00,15720.00,676.00,0.00,0.00,29556.00,24212.00,5344.00,0.00,0.00,0.00,96792.00,50.00,0.00,0.00,0.00,50.00,0.00,50.00,0.00,0.00,0.00,80346.00,24212.00,24212.00,56134.00,0.00,5344.00,50790.00,0.00,15720.00,0.00,15720.00,676.00,676.00,0.00,-50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-50.00,0.00,-13110.00,43024.00,-56134.00,13836.00,-676.00
