date,FA406000105.Q,FA405013005.Q,FA404090005.Q,FA403020005.Q,FA403030005.Q,FA402050005.Q,FA404022005.Q,FA403069105.Q,FA403061105.Q,FA403061705.Q,FA403062005.Q,FA403063005.Q,FA404023005.Q,FA403069305.Q,FA403069385.Q,FA403069345.Q,FA403069330.Q,FA403065005.Q,FA403065105.Q,FA403065195.Q,FA403065185.Q,FA403065405.Q,FA403065495.Q,FA403065485.Q,FA403065605.Q,FA403066005.Q,FA403093005.Q,FA404190005.Q,FA402150005.Q,FA403161705.Q,FA403161795.Q,FA403161785.Q,FA403169283.Q,FA403164105.Q,FA403190005.Q,FA407005005.Q
2005:Q2,2685.00,753.00,-90046.00,-27532.00,20392.00,-17944.00,-103460.00,9304.00,-1856.00,-191216.00,-1396.00,81704.00,80862.00,121443.00,0.00,8537.00,112906.00,-40581.00,-50101.00,0.00,-50101.00,5544.00,0.00,5544.00,3976.00,0.00,-42364.00,-62180.00,-2976.00,-63668.00,0.00,-63668.00,0.00,4100.00,364.00,29798.00
2005:Q3,5472.00,769.00,-306530.00,-23676.00,3596.00,75228.00,-68564.00,2808.00,980.00,-142000.00,-2568.00,72216.00,-98630.00,-54041.00,0.00,8491.00,-62533.00,-44589.00,-56653.00,0.00,-56653.00,7960.00,0.00,7960.00,4104.00,0.00,-194484.00,-266392.00,-3864.00,-269252.00,0.00,-269252.00,0.00,4372.00,2352.00,44841.00
2005:Q4,4351.00,784.00,155395.00,-23680.00,30936.00,-9820.00,-25760.00,11560.00,1020.00,-39340.00,-9960.00,10960.00,16343.00,48491.00,0.00,8038.00,40453.00,-32148.00,-55312.00,0.00,-55312.00,19148.00,0.00,19148.00,4016.00,0.00,167376.00,100968.00,3728.00,138272.00,0.00,138272.00,0.00,4080.00,-45112.00,-50860.00
2006:Q1,3741.00,828.00,127698.00,7520.00,-3544.00,33656.00,21728.00,16172.00,1464.00,-19696.00,-6084.00,29872.00,101934.00,103700.00,0.00,7466.00,96234.00,-1766.00,-16966.00,0.00,-16966.00,13024.00,0.00,13024.00,2176.00,0.00,-33596.00,41296.00,-3616.00,-10056.00,0.00,-10056.00,0.00,2292.00,52676.00,-83489.00
2006:Q2,3957.00,849.00,255029.00,57784.00,27612.00,-29344.00,27404.00,20392.00,1292.00,-11588.00,-6612.00,23920.00,153105.00,125846.00,0.00,16860.00,108985.00,27259.00,14467.00,0.00,14467.00,10524.00,0.00,10524.00,2268.00,0.00,18468.00,233464.00,8.00,195156.00,0.00,195156.00,0.00,1240.00,37060.00,-18457.00
2006:Q3,4240.00,867.00,-236022.00,-61360.00,-22524.00,29680.00,-79772.00,10848.00,852.00,-74000.00,-7616.00,-9856.00,-137166.00,-158933.00,0.00,11268.00,-170201.00,21767.00,10079.00,0.00,10079.00,9460.00,0.00,9460.00,2228.00,0.00,35120.00,-137772.00,-788.00,-83496.00,0.00,-83496.00,0.00,1252.00,-54740.00,101623.00
2006:Q4,4288.00,881.00,65530.00,3140.00,-7424.00,3320.00,11076.00,26744.00,1104.00,-42976.00,5896.00,20308.00,88126.00,61890.00,0.00,12033.00,49857.00,26236.00,7304.00,0.00,7304.00,16608.00,0.00,16608.00,2324.00,0.00,-32708.00,56272.00,2800.00,40724.00,0.00,40724.00,0.00,-392.00,13140.00,-5851.00
2007:Q1,4630.00,1374.00,139182.00,-5184.00,18860.00,139564.00,-86876.00,-58292.00,1116.00,-66676.00,-8116.00,45092.00,37298.00,46328.00,0.00,8814.00,37514.00,-9030.00,-35854.00,0.00,-35854.00,23644.00,0.00,23644.00,3180.00,0.00,35520.00,57892.00,2000.00,65400.00,0.00,65400.00,0.00,-1452.00,-8056.00,-78034.00
2007:Q2,4551.00,1412.00,222957.00,15688.00,-7056.00,-24008.00,49156.00,49236.00,1244.00,-35956.00,1712.00,32920.00,121961.00,81819.00,0.00,9526.00,72293.00,40143.00,4339.00,0.00,4339.00,32444.00,0.00,32444.00,3360.00,0.00,67216.00,184680.00,-1152.00,160028.00,0.00,160028.00,0.00,-4156.00,29960.00,-35138.00
2007:Q3,4930.00,1446.00,435075.00,-4008.00,42316.00,-90592.00,-126760.00,-63732.00,852.00,22304.00,-3512.00,-82672.00,633595.00,579132.00,0.00,17733.00,561399.00,54463.00,23775.00,0.00,23775.00,27364.00,0.00,27364.00,3324.00,0.00,-19476.00,634288.00,-268.00,552588.00,0.00,552588.00,0.00,35696.00,46272.00,202697.00
2007:Q4,4843.00,1475.00,405182.00,-17376.00,-3040.00,73060.00,26000.00,54000.00,1988.00,36052.00,-1152.00,-64888.00,301622.00,243521.00,0.00,11703.00,231818.00,58101.00,-31163.00,0.00,-31163.00,85788.00,0.00,85788.00,3476.00,0.00,24916.00,414844.00,-3104.00,340640.00,0.00,340640.00,0.00,72056.00,5252.00,13030.00
2008:Q1,6063.00,1853.00,265824.00,-9084.00,-21400.00,-44452.00,136056.00,48532.00,676.00,101732.00,-748.00,-14136.00,261948.00,229910.00,0.00,21221.00,208689.00,32038.00,-26782.00,0.00,-26782.00,46284.00,0.00,46284.00,12536.00,0.00,-57244.00,185992.00,-1432.00,104616.00,0.00,104616.00,0.00,11548.00,71260.00,-75622.00
2008:Q2,6288.00,1861.00,703634.00,48636.00,47468.00,40956.00,425764.00,18232.00,1340.00,503572.00,-4540.00,-92840.00,136846.00,72216.00,0.00,30645.00,41570.00,64630.00,13966.00,0.00,13966.00,41440.00,0.00,41440.00,9224.00,0.00,3964.00,635156.00,-1072.00,647008.00,0.00,647008.00,0.00,32564.00,-43344.00,-64051.00
2008:Q3,6606.00,1845.00,-26021.00,143612.00,-98644.00,-14308.00,-213164.00,-10036.00,1484.00,-70112.00,-2616.00,-131884.00,239011.00,229597.00,0.00,-25596.00,255193.00,9415.00,-47401.00,0.00,-47401.00,46208.00,0.00,46208.00,10608.00,0.00,-82528.00,307392.00,5744.00,188936.00,0.00,188936.00,0.00,18732.00,93980.00,338174.00
2008:Q4,7734.00,1774.00,-9241.00,-24468.00,160000.00,-95544.00,221824.00,-184.00,1380.00,292972.00,-228.00,-72116.00,-236533.00,-379359.00,0.00,-7194.00,-372164.00,142825.00,95361.00,0.00,95361.00,36128.00,0.00,36128.00,11336.00,0.00,-34520.00,175540.00,-7208.00,104708.00,0.00,104708.00,0.00,47612.00,30428.00,190741.00
2009:Q1,8590.00,1137.00,-24895.00,-17016.00,-20480.00,179132.00,118840.00,17784.00,19180.00,175924.00,-1432.00,-92616.00,-327523.00,-353316.00,0.00,-5740.00,-347577.00,25794.00,-3966.00,0.00,-3966.00,18980.00,0.00,18980.00,10780.00,0.00,42152.00,52752.00,-260.00,-274244.00,0.00,-274244.00,0.00,179848.00,147408.00,85100.00
2009:Q2,11273.00,1081.00,-422862.00,-12264.00,12892.00,-228584.00,55520.00,3228.00,36376.00,-19848.00,-1940.00,37704.00,-320710.00,-292203.00,0.00,10161.00,-302364.00,-28507.00,-56567.00,0.00,-56567.00,16772.00,0.00,16772.00,11288.00,0.00,70284.00,-601520.00,-48.00,-710520.00,0.00,-710520.00,0.00,100156.00,8892.00,-168466.00
2009:Q3,8812.00,1054.00,-601372.00,26068.00,-145420.00,56632.00,-118352.00,-9476.00,12952.00,-118324.00,-2928.00,-576.00,-330044.00,-345181.00,0.00,-4955.00,-340226.00,15137.00,-12343.00,0.00,-12343.00,15660.00,0.00,15660.00,11820.00,0.00,-90256.00,-544148.00,448.00,-647092.00,0.00,-647092.00,0.00,39488.00,63008.00,64982.00
2009:Q4,9697.00,1036.00,-393904.00,47524.00,-18008.00,23000.00,-277608.00,264.00,10984.00,-147508.00,-2464.00,-138884.00,-151432.00,-148452.00,0.00,-362.00,-148089.00,-2980.00,-19928.00,0.00,-19928.00,5344.00,0.00,5344.00,11604.00,0.00,-17380.00,-354820.00,-448.00,-441672.00,0.00,-441672.00,0.00,57536.00,29764.00,47745.00
2010:Q1,9870.00,3613.00,-95243.00,-1564.00,-17984.00,189132.00,19704.00,-4520.00,212140.00,-180360.00,-4232.00,-3324.00,-325091.00,-179249.00,0.00,-17670.00,-161579.00,-145842.00,-128294.00,64280.00,-192574.00,-19256.00,35220.00,-54476.00,1708.00,0.00,40560.00,-3520.00,720.00,141992.00,99500.00,42492.00,0.00,58228.00,-204460.00,97980.00
2010:Q2,10550.00,3697.00,-348759.00,364.00,9776.00,-50516.00,-111920.00,7320.00,39160.00,-117056.00,-3508.00,-37836.00,-159019.00,-158757.00,0.00,6333.00,-165090.00,-262.00,-2350.00,-527932.00,525582.00,-1928.00,4380.00,-6308.00,4016.00,0.00,-37444.00,-317140.00,-152.00,-339676.00,-523552.00,183876.00,0.00,73480.00,-50792.00,38472.00
2010:Q3,10958.00,3775.00,-511572.00,-207140.00,-6504.00,-156.00,-91448.00,-7472.00,-1592.00,-50628.00,-3812.00,-27944.00,-311720.00,-190846.00,0.00,25981.00,-216827.00,-120874.00,-133058.00,-203208.00,70150.00,8496.00,11996.00,-3500.00,3688.00,0.00,105396.00,-441172.00,172.00,-461196.00,-191212.00,-269984.00,0.00,9072.00,10780.00,77583.00
2010:Q4,10542.00,3864.00,-140838.00,64172.00,15936.00,-55708.00,-107152.00,5320.00,-65960.00,7812.00,-5176.00,-49148.00,-66850.00,-49808.00,0.00,14352.00,-64160.00,-17042.00,-41902.00,-103768.00,61866.00,20500.00,49468.00,-28968.00,4360.00,0.00,8764.00,-197036.00,-532.00,-276184.00,-54300.00,-221884.00,0.00,3904.00,75776.00,-49520.00
2011:Q1,9305.00,3211.00,-99434.00,28232.00,-9348.00,25072.00,-41560.00,-1724.00,5904.00,-12440.00,-4284.00,-29016.00,57410.00,-45653.00,0.00,-2201.00,-43452.00,103063.00,101131.00,128489.00,-27358.00,-1624.00,23872.00,-25496.00,3556.00,0.00,-159240.00,-141436.00,-108.00,11100.00,152361.00,-141261.00,0.00,7996.00,-160424.00,-35908.00
2011:Q2,8827.00,3307.00,-454917.00,-32676.00,-2468.00,-164636.00,-66864.00,-756.00,-11848.00,-22640.00,-3748.00,-27872.00,-189745.00,-130856.00,0.00,-4975.00,-125881.00,-58889.00,-56381.00,-31113.00,-25268.00,-5756.00,23872.00,-29628.00,3248.00,0.00,1472.00,-463704.00,-100.00,-479916.00,-7241.00,-472675.00,0.00,27468.00,-11156.00,-3267.00
2011:Q3,8771.00,3478.00,-112782.00,5672.00,-45696.00,-3372.00,-6616.00,-304.00,22440.00,-424.00,-3792.00,-24536.00,-241946.00,-75352.00,0.00,-11959.00,-63394.00,-166594.00,-176742.00,-220560.00,43818.00,7112.00,21256.00,-14144.00,3036.00,0.00,179176.00,-104332.00,0.00,-138312.00,-199304.00,60992.00,0.00,21652.00,12328.00,13743.00
2011:Q4,8208.00,3571.00,-155603.00,35992.00,6876.00,-12848.00,-39104.00,-10912.00,53984.00,-36836.00,-3652.00,-41688.00,-124551.00,-5039.00,0.00,5034.00,-10072.00,-119512.00,-134148.00,-166696.00,32548.00,11356.00,28916.00,-17560.00,3280.00,0.00,-21968.00,-132736.00,-3200.00,-141668.00,-137780.00,-3888.00,0.00,49568.00,-37436.00,27504.00
2012:Q1,8790.00,3501.00,-241721.00,-120800.00,-9232.00,-20424.00,-66496.00,-5236.00,18872.00,-44960.00,-3372.00,-31800.00,-31037.00,-4494.00,0.00,-2494.00,-2000.00,-26543.00,-40011.00,-4093.00,-35918.00,8296.00,25368.00,-17072.00,5172.00,0.00,6268.00,-254632.00,-1600.00,-274908.00,21275.00,-296183.00,0.00,14544.00,7332.00,-7622.00
2012:Q2,8188.00,3579.00,-198738.00,41788.00,-5220.00,126888.00,-212760.00,2212.00,-111856.00,-21168.00,-3288.00,-78660.00,-92994.00,39119.00,0.00,15739.00,23380.00,-132113.00,-134061.00,-73748.00,-60313.00,-3508.00,20528.00,-24036.00,5456.00,0.00,-56440.00,-171968.00,612.00,-155032.00,-53220.00,-101812.00,0.00,-4128.00,-13420.00,31379.00
2012:Q3,8336.00,3564.00,-126703.00,-67076.00,-24192.00,144268.00,-137976.00,-6280.00,-18656.00,-74132.00,-5272.00,-33636.00,-56447.00,18595.00,0.00,14362.00,4234.00,-75043.00,-96771.00,-65053.00,-31717.00,16556.00,29020.00,-12464.00,5172.00,0.00,14720.00,-132356.00,-612.00,-113192.00,-36033.00,-77159.00,0.00,-3292.00,-15260.00,-881.00
2012:Q4,8423.00,3603.00,-136697.00,65740.00,2240.00,-96460.00,-129436.00,-3020.00,-13096.00,-53000.00,-4440.00,-55880.00,-30565.00,21300.00,0.00,5657.00,15643.00,-51865.00,-61197.00,-36793.00,-24404.00,3552.00,35200.00,-31648.00,5780.00,0.00,51784.00,-79276.00,0.00,-75408.00,-1593.00,-73815.00,0.00,-976.00,-2892.00,62241.00
2013:Q1,9174.00,3984.00,285738.00,46112.00,-2692.00,171112.00,-40080.00,3108.00,22332.00,-39928.00,-2652.00,-22940.00,49998.00,56911.00,0.00,-17932.00,74843.00,-6913.00,2163.00,62901.00,-60737.00,-14144.00,26172.00,-40316.00,5068.00,0.00,61288.00,20140.00,872.00,43140.00,89073.00,-45933.00,0.00,-7152.00,-16720.00,-260408.00
2013:Q2,7673.00,3997.00,-86031.00,-49520.00,4768.00,-169332.00,-79604.00,468.00,3612.00,-32460.00,-5976.00,-45248.00,208413.00,96667.00,0.00,10707.00,85960.00,111747.00,121423.00,160494.00,-39071.00,-15400.00,21180.00,-36580.00,5724.00,0.00,-756.00,147884.00,-792.00,136676.00,181674.00,-44998.00,0.00,4292.00,7708.00,237591.00
2013:Q3,8764.00,4038.00,168632.00,102512.00,10812.00,-71416.00,-82212.00,3000.00,28496.00,8668.00,-4124.00,-118252.00,212432.00,69385.00,0.00,2652.00,66732.00,143047.00,162907.00,238296.00,-75388.00,-25060.00,10604.00,-35664.00,5200.00,0.00,-3496.00,25720.00,-80.00,40228.00,248900.00,-208672.00,0.00,-5480.00,-8948.00,-138186.00
2013:Q4,8045.00,4137.00,49300.00,16996.00,-8536.00,75460.00,-176408.00,-2464.00,-94116.00,-27212.00,-1440.00,-51176.00,146616.00,104501.00,0.00,16201.00,88300.00,42115.00,69727.00,130146.00,-60420.00,-33188.00,17472.00,-50660.00,5576.00,0.00,-4828.00,191724.00,0.00,210104.00,147618.00,62486.00,0.00,1420.00,-19800.00,146332.00
2014:Q1,7331.00,3458.00,-326181.00,-144748.00,10260.00,-100144.00,-19252.00,1344.00,24376.00,-17232.00,-2972.00,-24768.00,-18225.00,49539.00,0.00,-2302.00,51841.00,-67765.00,-57813.00,-66008.00,8196.00,-18452.00,10296.00,-28748.00,8500.00,0.00,-54072.00,-377280.00,100.00,-355492.00,-55712.00,-299780.00,0.00,-8084.00,-13804.00,-47226.00
2014:Q2,7293.00,3533.00,85413.00,15592.00,-8104.00,21588.00,-35912.00,3608.00,-2752.00,8116.00,-2028.00,-42856.00,94965.00,120299.00,0.00,11455.00,108843.00,-25334.00,-9306.00,23804.00,-33110.00,-18380.00,8856.00,-27236.00,2352.00,0.00,-2716.00,158708.00,-100.00,156856.00,32660.00,124196.00,0.00,2628.00,-676.00,77055.00
2014:Q3,7679.00,3613.00,173624.00,159920.00,-1916.00,-93428.00,-12536.00,1236.00,2080.00,18932.00,-3012.00,-31772.00,130208.00,96443.00,0.00,13065.00,83378.00,33765.00,22837.00,61623.00,-38786.00,8592.00,25672.00,-17080.00,2336.00,0.00,-8624.00,148024.00,0.00,142488.00,87295.00,55193.00,0.00,-1276.00,6812.00,-21534.00
2014:Q4,7172.00,3609.00,268012.00,-97356.00,-8652.00,213356.00,-8036.00,-92.00,-3012.00,21400.00,-2356.00,-23976.00,147156.00,70810.00,0.00,22421.00,48389.00,76346.00,56438.00,92800.00,-36362.00,17336.00,26364.00,-9028.00,2572.00,0.00,21544.00,350436.00,200.00,357264.00,119164.00,238100.00,0.00,-144.00,-6884.00,85987.00
2015:Q1,7590.00,2459.00,-54017.00,-46212.00,-5400.00,-17872.00,-25860.00,-1380.00,30020.00,-12328.00,-3604.00,-38568.00,1143.00,-22722.00,0.00,-20234.00,-2488.00,23865.00,-4763.00,-69489.00,64726.00,25432.00,25028.00,404.00,3196.00,0.00,40184.00,-175256.00,148.00,-163544.00,-44461.00,-119083.00,0.00,-7640.00,-4220.00,-116108.00
2015:Q2,6711.00,2456.00,70880.00,-49048.00,3660.00,-68548.00,-68012.00,-132.00,-4080.00,-27360.00,-3156.00,-33284.00,246632.00,120666.00,0.00,21173.00,99494.00,125966.00,101034.00,169345.00,-68311.00,22648.00,35824.00,-13176.00,2284.00,0.00,6196.00,69572.00,-348.00,93452.00,205169.00,-111717.00,0.00,-3244.00,-20288.00,2947.00
2015:Q3,6252.00,2475.00,123711.00,24888.00,-576.00,31888.00,-24104.00,-2312.00,27572.00,-17264.00,-1544.00,-30556.00,139991.00,63061.00,0.00,20549.00,42512.00,76929.00,75097.00,149353.00,-74256.00,-152.00,9100.00,-9252.00,1984.00,0.00,-48376.00,145428.00,472.00,142140.00,158453.00,-16313.00,0.00,-1432.00,4248.00,25494.00
2015:Q4,6965.00,2446.00,270483.00,-25636.00,-640.00,135464.00,16840.00,1888.00,39432.00,-116.00,-2220.00,-22144.00,168475.00,136579.00,0.00,13853.00,122726.00,31896.00,11960.00,80994.00,-69033.00,16500.00,14840.00,1660.00,3436.00,0.00,-24020.00,309912.00,-472.00,301916.00,95834.00,206082.00,0.00,6572.00,1896.00,43948.00
2016:Q1,4413.00,2437.00,9920.00,-25176.00,3204.00,-91992.00,-12056.00,144.00,13528.00,5276.00,-2588.00,-28416.00,104056.00,40884.00,0.00,-10542.00,51426.00,63172.00,51732.00,-51081.00,102813.00,8656.00,31940.00,-23284.00,2784.00,0.00,31884.00,-83272.00,0.00,-75584.00,-19141.00,-56443.00,0.00,-1756.00,-5932.00,-91216.00
2016:Q2,5576.00,2441.00,384810.00,35612.00,3084.00,19888.00,50184.00,256.00,-1372.00,67144.00,-260.00,-15584.00,244450.00,194490.00,0.00,26940.00,167550.00,49960.00,43644.00,110545.00,-66901.00,3020.00,23236.00,-20216.00,3296.00,0.00,31592.00,423688.00,0.00,421652.00,133781.00,287871.00,0.00,-248.00,2284.00,42013.00
2016:Q3,7197.00,2457.00,181854.00,-15552.00,4612.00,29552.00,-12584.00,1092.00,53216.00,-32936.00,-4860.00,-29096.00,145754.00,48014.00,0.00,-8111.00,56125.00,97740.00,57092.00,117790.00,-60699.00,37560.00,60416.00,-22856.00,3088.00,0.00,30072.00,212452.00,0.00,197948.00,178206.00,19742.00,0.00,10392.00,4112.00,35338.00
