date,FA893169005.Q,FA313069205.Q,FA153169203.Q,FA103169205.Q,FA113169205.Q,FA213169203.Q,FA403169283.Q,FA313069223.Q,FA503169205.Q,FA263169205.Q,FA263069500.Q,FA263069500.Q,FA763069703.Q,FA753069703.Q,FA103169705.Q,FA263169705.Q,FA733069005.Q,FA733069013.Q,FA733069023.Q,FA153169405.Q,FA313069403.Q,FA543069405.Q,FA403069330.Q,FA763169335.Q,FA473169333.Q,FA513169333.Q,FA543169373.Q,FA613169333.Q,FA643169373.Q,FA403069395.Q,FA153169305.Q,FA183169305.Q,FA113169305.Q,FA763169383.Q,FA673069505.Q,FA673069505.Q,FA613069500.Q,FA103169535.Q,FA113169535.Q,FA663067003.Q,FA663067003.Q,FA153067005.Q,FA153067005.Q,FA103169803.Q,FA153069803.Q,FA543069873.Q,FA653069803.Q,FA673069803.Q,FA663069803.Q,FA503069805.Q
1991:Q1,-137692.00,700.00,564.00,-628.00,4896.00,-272.00,0.00,0.00,0.00,-3860.00,-75296.00,-75296.00,-7412.00,-15909.00,-15336.00,-7985.00,-3684.00,-3684.00,0.00,12980.00,-20.00,13000.00,-32476.00,-32476.00,0.00,0.00,0.00,0.00,0.00,-380.00,-548.00,271.00,1469.00,-1572.00,-184.00,-184.00,-2307.00,-2076.00,-231.00,-7768.00,-7768.00,-5956.00,-5956.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1991:Q2,-91362.00,-5132.00,-208.00,-1324.00,-2416.00,-708.00,0.00,0.00,0.00,-476.00,-26358.00,-26358.00,-9372.00,-1086.00,2649.00,-13107.00,-3564.00,-3564.00,0.00,2308.00,-8.00,2316.00,-48416.00,-48416.00,0.00,0.00,0.00,0.00,0.00,4805.00,196.00,106.00,3855.00,648.00,1828.00,1828.00,-190.00,-171.00,-19.00,2780.00,2780.00,-8964.00,-8964.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1991:Q3,-7493.00,-13636.00,4680.00,-864.00,-2808.00,1592.00,0.00,0.00,0.00,-16236.00,-40208.00,-40208.00,1756.00,-749.00,-4679.00,5686.00,-740.00,-740.00,0.00,5124.00,4.00,5120.00,-47399.00,-47399.00,0.00,0.00,0.00,0.00,0.00,2835.00,656.00,173.00,2058.00,-52.00,3088.00,3088.00,6396.00,5756.00,640.00,29988.00,29988.00,46052.00,46052.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1991:Q4,41791.00,-1664.00,3960.00,-768.00,-4544.00,840.00,-120.00,0.00,0.00,-1032.00,-47509.00,-47509.00,-3368.00,-4688.00,-6062.00,-1994.00,420.00,420.00,0.00,-1256.00,-28.00,-1228.00,-23860.00,-23860.00,0.00,0.00,0.00,0.00,0.00,8488.00,1200.00,-20.00,3248.00,4060.00,5184.00,5184.00,-21291.00,-19162.00,-2129.00,40028.00,40028.00,91308.00,91308.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1992:Q1,-84272.00,128.00,1084.00,-168.00,-732.00,156.00,0.00,0.00,0.00,-212.00,4827.00,4827.00,-1496.00,-10888.00,-11486.00,-898.00,-896.00,-896.00,0.00,2156.00,-16.00,2172.00,13493.00,13489.00,0.00,0.00,4.00,0.00,0.00,3834.00,-1292.00,69.00,5325.00,-268.00,-1836.00,-1836.00,-10210.00,-9189.00,-1021.00,-15356.00,-15356.00,-68028.00,-68028.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1992:Q2,53357.00,-640.00,1200.00,-252.00,-1096.00,-200.00,0.00,0.00,0.00,-292.00,-9491.00,-9491.00,-2144.00,-1274.00,-2114.00,-1304.00,-1588.00,-1588.00,0.00,4272.00,-48.00,4320.00,-2818.00,-2830.00,0.00,0.00,12.00,0.00,0.00,-1942.00,2.00,8.00,-2192.00,240.00,5348.00,5348.00,9429.00,8486.00,943.00,20420.00,20420.00,33784.00,33784.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1992:Q3,34087.00,480.00,800.00,-36.00,-764.00,-200.00,0.00,0.00,0.00,680.00,15261.00,15261.00,3500.00,-6110.00,-407.00,-2203.00,5880.00,5880.00,0.00,5776.00,-40.00,5816.00,6421.00,6197.00,44.00,0.00,180.00,0.00,0.00,-1965.00,484.00,5.00,6.00,-2460.00,56.00,56.00,6959.00,6263.00,696.00,-1968.00,-1968.00,-204.00,-204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1992:Q4,-1493.00,192.00,-136.00,132.00,120.00,-320.00,-120.00,0.00,0.00,516.00,8899.00,8899.00,-160.00,3991.00,2355.00,1477.00,-1980.00,-1980.00,0.00,10408.00,-60.00,10468.00,-13832.00,-13804.00,140.00,0.00,-168.00,0.00,0.00,-821.00,52.00,27.00,2152.00,-3052.00,8220.00,8220.00,-1743.00,-1568.00,-174.00,-9464.00,-9464.00,-5204.00,-5204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1993:Q1,72599.00,-5288.00,-272.00,24.00,-396.00,-480.00,0.00,0.00,0.00,-4164.00,-25653.00,-25653.00,-5336.00,-5121.00,-4522.00,-5935.00,-1572.00,-1572.00,0.00,3228.00,-40.00,3268.00,51036.00,50912.00,-4.00,0.00,128.00,0.00,0.00,1381.00,50.00,-156.00,1580.00,-92.00,16968.00,16968.00,-44295.00,-39866.00,-4430.00,25204.00,25204.00,62048.00,62048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1993:Q2,34044.00,-2988.00,-1104.00,212.00,44.00,-548.00,0.00,0.00,0.00,-1592.00,-13276.00,-13276.00,-2856.00,-3912.00,-4330.00,-2438.00,2088.00,2088.00,0.00,3884.00,-44.00,3928.00,19064.00,18168.00,316.00,0.00,580.00,0.00,0.00,-2297.00,44.00,28.00,-1366.00,-1004.00,7452.00,7452.00,-16067.00,-14460.00,-1607.00,-2908.00,-2908.00,45860.00,45860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1993:Q3,33032.00,-4456.00,-1448.00,228.00,-76.00,-700.00,0.00,0.00,0.00,-2460.00,-17431.00,-17431.00,-32.00,-4797.00,-3064.00,-1765.00,-1852.00,-1852.00,0.00,7368.00,-32.00,7400.00,22670.00,22474.00,336.00,0.00,-140.00,0.00,0.00,-466.00,-112.00,158.00,1136.00,-1648.00,-4516.00,-4516.00,14701.00,13231.00,1470.00,33312.00,33312.00,-11468.00,-11468.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1993:Q4,13162.00,-29268.00,-14764.00,-6776.00,-10416.00,-1120.00,0.00,0.00,0.00,3808.00,-6727.00,-6727.00,-1408.00,-2210.00,-1428.00,-2189.00,-5984.00,-5984.00,0.00,8036.00,-36.00,8072.00,230.00,-262.00,104.00,0.00,388.00,0.00,0.00,3704.00,272.00,149.00,4107.00,-824.00,18976.00,18976.00,-17787.00,-16008.00,-1779.00,34988.00,34988.00,10612.00,10612.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1994:Q1,74580.00,-26016.00,-7884.00,6336.00,-2952.00,-16.00,-19160.00,0.00,0.00,-2340.00,21619.00,21619.00,1728.00,-6273.00,-3304.00,-1241.00,-768.00,-768.00,0.00,6164.00,-12.00,6176.00,23754.00,23622.00,96.00,0.00,36.00,0.00,0.00,6155.00,42.00,152.00,5389.00,572.00,13468.00,13468.00,13182.00,11864.00,1318.00,3640.00,3640.00,17928.00,17928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1994:Q2,26041.00,-4532.00,-2268.00,660.00,748.00,344.00,0.00,0.00,0.00,-4016.00,-2660.00,-2660.00,-896.00,-1446.00,-1634.00,-709.00,1948.00,1948.00,0.00,9900.00,-8.00,9908.00,19127.00,18939.00,164.00,0.00,24.00,0.00,0.00,-6665.00,54.00,103.00,-4351.00,-2472.00,-2916.00,-2916.00,24946.00,22452.00,2495.00,-3720.00,-3720.00,-7044.00,-7044.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1994:Q3,55558.00,2468.00,1964.00,108.00,252.00,1772.00,0.00,0.00,0.00,-1628.00,-3983.00,-3983.00,1692.00,1768.00,1169.00,2291.00,-616.00,-616.00,0.00,7612.00,4.00,7608.00,26672.00,26172.00,468.00,0.00,32.00,0.00,0.00,2273.00,302.00,36.00,-165.00,2100.00,600.00,600.00,29661.00,26695.00,2966.00,-14140.00,-14140.00,1552.00,1552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1994:Q4,103372.00,35572.00,21060.00,8068.00,3520.00,-516.00,0.00,0.00,0.00,3440.00,-8639.00,-8639.00,-3512.00,-2560.00,-4571.00,-1501.00,-824.00,-824.00,0.00,7404.00,0.00,7404.00,21479.00,20023.00,164.00,0.00,1292.00,0.00,0.00,1646.00,170.00,201.00,1955.00,-680.00,5888.00,5888.00,35687.00,32118.00,3569.00,9932.00,9932.00,1300.00,1300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995:Q1,75021.00,-460.00,-996.00,428.00,-1280.00,436.00,0.00,0.00,0.00,952.00,5447.00,5447.00,6172.00,-1692.00,4210.00,270.00,2588.00,2588.00,0.00,6208.00,52.00,6156.00,15101.00,15441.00,-312.00,0.00,-28.00,0.00,0.00,4512.00,-84.00,139.00,5424.00,-968.00,4076.00,4076.00,33021.00,29719.00,3302.00,-20804.00,-20804.00,20852.00,20852.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995:Q2,34123.00,-2588.00,1780.00,156.00,-4120.00,-148.00,0.00,0.00,0.00,-256.00,2512.00,2512.00,1008.00,-497.00,2028.00,-1517.00,-996.00,-996.00,0.00,6776.00,52.00,6724.00,-12128.00,-12144.00,-132.00,0.00,148.00,0.00,0.00,-1253.00,90.00,213.00,-720.00,-836.00,7864.00,7864.00,28781.00,25903.00,2878.00,-4432.00,-4432.00,9076.00,9076.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995:Q3,77985.00,-820.00,-432.00,20.00,824.00,2356.00,0.00,0.00,0.00,-3588.00,-8091.00,-8091.00,3288.00,-5581.00,-6322.00,4029.00,-1224.00,-1224.00,0.00,9332.00,52.00,9280.00,3978.00,3938.00,92.00,0.00,-52.00,0.00,0.00,1990.00,-194.00,206.00,3398.00,-1420.00,5028.00,5028.00,26501.00,23851.00,2650.00,34440.00,34440.00,9144.00,9144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995:Q4,96088.00,-50192.00,-39024.00,-7724.00,-1108.00,-2092.00,0.00,0.00,0.00,-244.00,172.00,172.00,-968.00,-3954.00,-3253.00,-1670.00,1396.00,1396.00,0.00,19652.00,52.00,19600.00,18545.00,18913.00,20.00,0.00,-388.00,0.00,0.00,-1992.00,-268.00,286.00,6562.00,-8572.00,6700.00,6700.00,18449.00,16605.00,1845.00,4964.00,4964.00,79508.00,79508.00,3808.00,532.00,32.00,796.00,208.00,1368.00,872.00
1996:Q1,163959.00,32368.00,34020.00,40.00,-724.00,532.00,0.00,0.00,0.00,-1500.00,-6441.00,-6441.00,2148.00,-2078.00,-1812.00,1882.00,-1512.00,-1512.00,0.00,7416.00,20.00,7396.00,38997.00,36561.00,-88.00,0.00,2524.00,0.00,0.00,6150.00,-182.00,298.00,7927.00,-1892.00,2328.00,2328.00,-3725.00,-3353.00,-373.00,42068.00,42068.00,42432.00,42432.00,3808.00,-56.00,32.00,796.00,204.00,1368.00,1464.00
1996:Q2,86372.00,1308.00,-3108.00,628.00,-256.00,2236.00,0.00,0.00,0.00,1808.00,15100.00,15100.00,2596.00,-3765.00,-2367.00,1199.00,340.00,340.00,0.00,4812.00,16.00,4796.00,41138.00,41082.00,-224.00,0.00,280.00,0.00,0.00,-3276.00,-22.00,255.00,-1881.00,-1628.00,21508.00,21508.00,10954.00,9858.00,1095.00,2964.00,2964.00,-11116.00,-11116.00,3808.00,-60.00,32.00,796.00,208.00,1368.00,1464.00
1996:Q3,70473.00,-4436.00,2696.00,992.00,-7316.00,1012.00,0.00,0.00,0.00,-1820.00,40609.00,40609.00,4004.00,-678.00,-802.00,4128.00,616.00,616.00,0.00,11820.00,20.00,11800.00,31705.00,31813.00,296.00,0.00,-404.00,0.00,0.00,-3306.00,452.00,32.00,-3717.00,-72.00,-10508.00,-10508.00,11723.00,10551.00,1172.00,-11656.00,-11656.00,-3228.00,-3228.00,3808.00,-60.00,32.00,796.00,204.00,1364.00,1472.00
1996:Q4,147262.00,-18728.00,3684.00,-4296.00,6480.00,-23152.00,0.00,0.00,0.00,-1444.00,-33712.00,-33712.00,-2180.00,4069.00,2017.00,-128.00,1380.00,1380.00,0.00,-5888.00,20.00,-5908.00,4583.00,2343.00,288.00,0.00,1952.00,0.00,0.00,1565.00,-134.00,272.00,2495.00,-1068.00,18968.00,18968.00,-6600.00,-5940.00,-660.00,29896.00,29896.00,150100.00,150100.00,3808.00,-56.00,32.00,796.00,208.00,1368.00,1460.00
1997:Q1,32232.00,16964.00,-7640.00,2304.00,2240.00,21564.00,0.00,0.00,0.00,-1504.00,-5009.00,-5009.00,2316.00,-669.00,883.00,765.00,-1620.00,-1620.00,0.00,5908.00,0.00,5908.00,28269.00,27689.00,-172.00,0.00,752.00,0.00,0.00,2620.00,-128.00,400.00,3541.00,-1192.00,-17912.00,-17912.00,-2844.00,-2559.00,-284.00,27772.00,27772.00,-34700.00,-34700.00,11136.00,112.00,1116.00,3432.00,1964.00,3480.00,1032.00
1997:Q2,183291.00,-5528.00,-300.00,-44.00,-3792.00,-896.00,0.00,0.00,0.00,-496.00,21247.00,21247.00,2060.00,2314.00,2417.00,1957.00,-168.00,-168.00,0.00,6896.00,0.00,6896.00,52031.00,51699.00,196.00,0.00,136.00,0.00,0.00,29.00,-334.00,166.00,57.00,140.00,3800.00,3800.00,-17899.00,-16109.00,-1790.00,36144.00,36144.00,71228.00,71228.00,11136.00,116.00,1116.00,3432.00,1964.00,3480.00,1028.00
1997:Q3,201941.00,18248.00,-1616.00,1572.00,19492.00,2084.00,0.00,0.00,0.00,-3284.00,16311.00,16311.00,-1044.00,-3888.00,-4866.00,-65.00,-1056.00,-1056.00,0.00,2988.00,4.00,2984.00,33036.00,32688.00,168.00,0.00,180.00,0.00,0.00,-1782.00,192.00,42.00,-1780.00,-236.00,-9276.00,-9276.00,57500.00,51750.00,5750.00,68228.00,68228.00,11540.00,11540.00,11136.00,116.00,1116.00,3436.00,1964.00,3480.00,1024.00
1997:Q4,224524.00,-6096.00,-24.00,-2296.00,-428.00,-2192.00,0.00,0.00,0.00,-1156.00,36495.00,36495.00,-4320.00,-7886.00,-8758.00,-3448.00,2684.00,2684.00,0.00,-2944.00,0.00,-2944.00,32340.00,32340.00,336.00,0.00,-336.00,0.00,0.00,-4996.00,-386.00,-304.00,-2122.00,-2184.00,120888.00,120888.00,-39149.00,-35234.00,-3915.00,14900.00,14900.00,71472.00,71472.00,11136.00,112.00,1116.00,3432.00,1964.00,3480.00,1032.00
1998:Q1,245221.00,1584.00,2628.00,-356.00,680.00,-60.00,0.00,0.00,0.00,-1308.00,-3492.00,-3492.00,-8276.00,-6762.00,-8895.00,-6142.00,716.00,716.00,0.00,788.00,-12.00,800.00,75925.00,75429.00,488.00,0.00,8.00,0.00,0.00,8055.00,-58.00,1039.00,6789.00,284.00,22284.00,22284.00,11398.00,10258.00,1140.00,35548.00,35548.00,101856.00,101856.00,5596.00,-28.00,1580.00,2264.00,1568.00,-580.00,792.00
1998:Q2,192698.00,2896.00,-3756.00,-48.00,6216.00,432.00,0.00,0.00,0.00,52.00,-2779.00,-2779.00,-4980.00,-5224.00,-5381.00,-4824.00,-1120.00,-1120.00,0.00,3796.00,-16.00,3812.00,69436.00,69804.00,244.00,0.00,-612.00,0.00,0.00,-4907.00,-140.00,-333.00,-3634.00,-800.00,-468.00,-468.00,22712.00,20441.00,2271.00,45816.00,45816.00,58536.00,58536.00,8984.00,-44.00,2536.00,3636.00,2520.00,-928.00,1264.00
1998:Q3,273799.00,-5884.00,456.00,2132.00,-7676.00,1056.00,0.00,0.00,0.00,-1852.00,-4995.00,-4995.00,1612.00,-1540.00,1696.00,-1625.00,40.00,40.00,0.00,2004.00,-12.00,2016.00,74107.00,71439.00,1048.00,0.00,1620.00,0.00,0.00,4786.00,-64.00,648.00,4210.00,-8.00,16012.00,16012.00,34838.00,31354.00,3484.00,-9840.00,-9840.00,156884.00,156884.00,5776.00,-32.00,1628.00,2340.00,1620.00,-596.00,816.00
1998:Q4,263951.00,-8336.00,-896.00,-2928.00,-2652.00,-916.00,0.00,0.00,0.00,-944.00,7286.00,7286.00,-6744.00,-5142.00,-4448.00,-7437.00,7184.00,7184.00,0.00,-6180.00,-16.00,-6164.00,142135.00,139951.00,432.00,0.00,1752.00,0.00,0.00,4336.00,-132.00,286.00,4374.00,-192.00,57452.00,57452.00,78352.00,70517.00,7835.00,14832.00,14832.00,-27208.00,-27208.00,5984.00,-32.00,1692.00,2420.00,1680.00,-620.00,844.00
1999:Q1,190063.00,-2536.00,0.00,52.00,-52.00,0.00,0.00,0.00,0.00,-2536.00,64137.00,64137.00,-3324.00,-1084.00,-4940.00,532.00,-2096.00,-2096.00,0.00,-16668.00,-16.00,-16652.00,82867.00,78087.00,1528.00,0.00,3252.00,0.00,0.00,1864.00,384.00,251.00,1896.00,-668.00,2984.00,2984.00,46043.00,41439.00,4604.00,31540.00,31540.00,-18712.00,-18712.00,5048.00,236.00,156.00,1556.00,1712.00,52.00,1336.00
1999:Q2,156600.00,524.00,-1300.00,-236.00,2436.00,328.00,0.00,0.00,0.00,-704.00,-85216.00,-85216.00,-3440.00,-1400.00,-2431.00,-2410.00,2464.00,2464.00,0.00,-2808.00,-16.00,-2792.00,112333.00,107997.00,1356.00,0.00,2980.00,0.00,0.00,-3125.00,-152.00,170.00,-2003.00,-1140.00,-3228.00,-3228.00,30793.00,27713.00,3079.00,92716.00,92716.00,3528.00,3528.00,13460.00,628.00,420.00,4144.00,4576.00,136.00,3556.00
1999:Q3,250874.00,3084.00,1560.00,2516.00,-1808.00,-144.00,0.00,0.00,0.00,960.00,-35123.00,-35123.00,-3452.00,-355.00,14.00,-3821.00,-10792.00,-10792.00,0.00,1300.00,-16.00,1316.00,136771.00,132899.00,2776.00,0.00,1096.00,0.00,0.00,1015.00,10.00,196.00,733.00,76.00,-8776.00,-8776.00,73533.00,66179.00,7353.00,8048.00,8048.00,74884.00,74884.00,10736.00,496.00,336.00,3304.00,3648.00,104.00,2848.00
1999:Q4,449043.00,-29192.00,-864.00,-3592.00,-976.00,-6700.00,0.00,0.00,0.00,-17060.00,-34694.00,-34694.00,364.00,383.00,-1407.00,2154.00,4176.00,4176.00,0.00,-884.00,-16.00,-868.00,98253.00,99385.00,3296.00,0.00,-4428.00,0.00,0.00,2590.00,246.00,-137.00,2469.00,12.00,-4240.00,-4240.00,66308.00,59677.00,6631.00,168356.00,168356.00,169588.00,169588.00,8036.00,376.00,252.00,2476.00,2732.00,80.00,2120.00
2000:Q1,706155.00,176.00,1964.00,-964.00,-1284.00,148.00,0.00,0.00,0.00,312.00,28796.00,28796.00,1824.00,72.00,754.00,1141.00,-2864.00,-2864.00,0.00,-1272.00,-16.00,-1256.00,54048.00,57720.00,-2936.00,0.00,-736.00,0.00,0.00,4278.00,-512.00,89.00,4581.00,120.00,20200.00,20200.00,111494.00,100344.00,11149.00,234180.00,234180.00,234048.00,234048.00,21176.00,1512.00,1236.00,4992.00,7928.00,2428.00,3080.00
2000:Q2,29726.00,-3580.00,-2924.00,436.00,-1732.00,236.00,0.00,0.00,0.00,404.00,-12330.00,-12330.00,824.00,464.00,256.00,1031.00,8584.00,8584.00,0.00,3612.00,-16.00,3628.00,111058.00,111230.00,908.00,0.00,-1080.00,0.00,0.00,-314.00,-412.00,305.00,-951.00,744.00,-31756.00,-31756.00,60501.00,54451.00,6050.00,-64948.00,-64948.00,-63504.00,-63504.00,21116.00,1512.00,1232.00,4976.00,7904.00,2420.00,3072.00
2000:Q3,53644.00,-3456.00,-3384.00,1540.00,-348.00,936.00,0.00,0.00,0.00,-2200.00,-52323.00,-52323.00,-1860.00,-116.00,988.00,-2964.00,-8988.00,-8988.00,0.00,5816.00,-12.00,5828.00,-27008.00,-27768.00,1108.00,0.00,-348.00,0.00,0.00,2713.00,-158.00,563.00,2004.00,304.00,-12368.00,-12368.00,41211.00,37090.00,4121.00,14556.00,14556.00,78996.00,78996.00,16472.00,1176.00,960.00,3884.00,6168.00,1888.00,2396.00
2000:Q4,196173.00,-4136.00,-496.00,-736.00,-2252.00,196.00,0.00,0.00,0.00,-848.00,27046.00,27046.00,-3684.00,-515.00,-2159.00,-2040.00,-468.00,-468.00,0.00,3192.00,-16.00,3208.00,30367.00,30051.00,1028.00,0.00,-712.00,0.00,0.00,5885.00,-64.00,448.00,5289.00,212.00,52908.00,52908.00,31154.00,28039.00,3115.00,-154956.00,-154956.00,194768.00,194768.00,14612.00,1044.00,852.00,3444.00,5468.00,1676.00,2128.00
2001:Q1,-126621.00,-8896.00,-1392.00,-236.00,-5572.00,296.00,0.00,0.00,0.00,-1992.00,16154.00,16154.00,364.00,-454.00,8228.00,-8318.00,4308.00,4308.00,0.00,3944.00,-40.00,3984.00,45691.00,48687.00,-608.00,0.00,-2388.00,0.00,0.00,4083.00,-28.00,600.00,3467.00,44.00,12064.00,12064.00,-255.00,-230.00,-26.00,-157396.00,-157396.00,-49908.00,-49908.00,3680.00,852.00,792.00,-8776.00,9344.00,1608.00,-140.00
2001:Q2,59279.00,-5868.00,-2256.00,-4680.00,-88.00,120.00,0.00,0.00,0.00,1036.00,-15551.00,-15551.00,-2544.00,-768.00,-3173.00,-139.00,-236.00,-236.00,0.00,572.00,-36.00,608.00,-11179.00,-12123.00,848.00,0.00,96.00,0.00,0.00,1246.00,-122.00,560.00,924.00,-116.00,-3808.00,-3808.00,68907.00,62017.00,6891.00,768.00,768.00,23300.00,23300.00,4440.00,1024.00,952.00,-10592.00,11276.00,1944.00,-164.00
2001:Q3,672785.00,-980.00,-844.00,11436.00,-9392.00,-316.00,0.00,0.00,0.00,-1864.00,65971.00,65971.00,-5588.00,-1149.00,-4590.00,-2147.00,-92.00,-92.00,0.00,5372.00,-36.00,5408.00,25339.00,20363.00,1516.00,0.00,3460.00,0.00,0.00,1269.00,-32.00,553.00,688.00,60.00,41812.00,41812.00,-75997.00,-68397.00,-7600.00,248348.00,248348.00,366092.00,366092.00,2388.00,552.00,512.00,-5696.00,6060.00,1044.00,-84.00
2001:Q4,-509892.00,-15412.00,-416.00,-11564.00,-1964.00,300.00,0.00,0.00,0.00,-1768.00,-73101.00,-73101.00,-1416.00,-13.00,-1621.00,192.00,-2788.00,-2788.00,0.00,-1136.00,-40.00,-1096.00,41893.00,36109.00,4400.00,0.00,1384.00,0.00,0.00,4692.00,-56.00,713.00,3943.00,92.00,12812.00,12812.00,-56491.00,-50842.00,-5649.00,-246820.00,-246820.00,-173852.00,-173852.00,1740.00,400.00,376.00,-4156.00,4424.00,760.00,-64.00
2002:Q1,-73249.00,-1132.00,-1276.00,-400.00,1812.00,1080.00,0.00,0.00,0.00,-2348.00,-451.00,-451.00,-336.00,206.00,-563.00,432.00,568.00,568.00,0.00,1016.00,-52.00,1068.00,-11121.00,-15901.00,2392.00,0.00,2388.00,0.00,0.00,5616.00,-68.00,703.00,5069.00,-88.00,17496.00,17496.00,-15900.00,-14310.00,-1590.00,-17480.00,-17480.00,-58872.00,-58872.00,7140.00,128.00,924.00,420.00,7720.00,-1100.00,-952.00
2002:Q2,-226392.00,2616.00,164.00,3884.00,-296.00,340.00,0.00,0.00,0.00,-1476.00,6930.00,6930.00,1920.00,-526.00,1708.00,-314.00,-40.00,-40.00,0.00,-268.00,-56.00,-212.00,-27227.00,-30463.00,2000.00,0.00,1236.00,0.00,0.00,859.00,-356.00,644.00,1343.00,-772.00,-5296.00,-5296.00,14132.00,12719.00,1413.00,-85736.00,-85736.00,-142376.00,-142376.00,8620.00,156.00,1116.00,508.00,9320.00,-1332.00,-1148.00
2002:Q3,27175.00,-600.00,-692.00,896.00,268.00,692.00,0.00,0.00,0.00,-1764.00,54931.00,54931.00,-824.00,380.00,23.00,-467.00,152.00,152.00,0.00,1836.00,-56.00,1892.00,54048.00,48936.00,3140.00,0.00,1972.00,0.00,0.00,-1109.00,-24.00,321.00,-1482.00,76.00,-3524.00,-3524.00,22796.00,20517.00,2280.00,-83724.00,-83724.00,-23080.00,-23080.00,5892.00,108.00,760.00,348.00,6372.00,-908.00,-788.00
2002:Q4,-2499.00,-2756.00,-1816.00,-456.00,1260.00,412.00,0.00,0.00,0.00,-2156.00,-20903.00,-20903.00,620.00,-1604.00,172.00,-1156.00,3012.00,3012.00,0.00,1320.00,-52.00,1372.00,13039.00,10179.00,364.00,0.00,2496.00,0.00,0.00,1318.00,776.00,430.00,1067.00,-956.00,18636.00,18636.00,-5733.00,-5160.00,-573.00,-5692.00,-5692.00,-16856.00,-16856.00,13100.00,236.00,1696.00,772.00,14164.00,-2024.00,-1744.00
2003:Q1,168367.00,-40.00,-704.00,448.00,1732.00,208.00,0.00,0.00,0.00,-1724.00,-27386.00,-27386.00,1360.00,-16.00,1048.00,296.00,-1060.00,-1060.00,0.00,-1988.00,-60.00,-1928.00,57668.00,50464.00,2772.00,0.00,4432.00,0.00,0.00,2178.00,-134.00,295.00,2017.00,0.00,43424.00,43424.00,-4853.00,-4368.00,-485.00,45300.00,45300.00,49056.00,49056.00,4724.00,304.00,512.00,-1000.00,5612.00,120.00,-824.00
2003:Q2,712904.00,-2024.00,80.00,1564.00,-700.00,-108.00,0.00,0.00,0.00,-2860.00,13910.00,13910.00,-648.00,-475.00,-807.00,-317.00,16204.00,16204.00,0.00,1036.00,-56.00,1092.00,-24863.00,-27931.00,1592.00,0.00,1476.00,0.00,0.00,-3446.00,-146.00,471.00,-3771.00,0.00,-40072.00,-40072.00,-4890.00,-4401.00,-489.00,355720.00,355720.00,397848.00,397848.00,4604.00,296.00,496.00,-972.00,5468.00,120.00,-804.00
2003:Q3,-96487.00,-4416.00,-496.00,4.00,-908.00,344.00,0.00,0.00,0.00,-3360.00,12087.00,12087.00,-1300.00,-11.00,-1219.00,-92.00,732.00,732.00,0.00,-2152.00,-60.00,-2092.00,46187.00,39719.00,3324.00,0.00,3144.00,0.00,0.00,-3517.00,-26.00,473.00,-3964.00,0.00,-15932.00,-15932.00,6316.00,5685.00,632.00,-83384.00,-83384.00,-55560.00,-55560.00,4464.00,288.00,484.00,-940.00,5304.00,112.00,-784.00
2003:Q4,-192466.00,-592.00,-1432.00,1272.00,-360.00,-132.00,0.00,0.00,0.00,60.00,-1998.00,-1998.00,-128.00,462.00,190.00,144.00,4060.00,4060.00,0.00,144.00,-56.00,200.00,45809.00,42329.00,980.00,0.00,2500.00,0.00,0.00,4531.00,-104.00,154.00,4481.00,0.00,8660.00,8660.00,-5778.00,-5200.00,-578.00,-180440.00,-180440.00,-74444.00,-74444.00,7248.00,468.00,784.00,-1528.00,8612.00,188.00,-1276.00
2004:Q1,418550.00,5144.00,-700.00,1096.00,8748.00,276.00,0.00,0.00,0.00,-4276.00,-34153.00,-34153.00,-1656.00,-12.00,-1978.00,310.00,968.00,968.00,0.00,-268.00,-52.00,-216.00,124035.00,127071.00,-2672.00,0.00,-364.00,0.00,0.00,6193.00,10.00,286.00,5898.00,0.00,-6852.00,-6852.00,77849.00,70065.00,7785.00,73128.00,73128.00,150660.00,150660.00,23512.00,1748.00,1168.00,5940.00,11652.00,3204.00,-200.00
