1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1997:Q1,36788.00,27963.00,3502.00,1099.00,-5694.00,-5857.00,1472.00,-714.00,1774.00,11422.00,5323.00,36788.00,-38649.00,0.00,-2411.00,244.00,-2584.00,2828.00,101.00,0.00,0.00,0.00,0.00,3034.00,0.00,3034.00,17046.00,0.00,17046.00,8777.00,4.00,10380.00,2617.00,11782.00,-9.00,0.00,-47.00,-82.00,35.00,133.00,571.00,6450.00,1774.00,-1989.00,16980.00,0.00,16980.00
1997:Q2,101488.00,35519.00,53194.00,1777.00,11990.00,23088.00,1941.00,8734.00,6392.00,-728.00,12775.00,101488.00,8453.00,0.00,2484.00,1442.00,-2035.00,3477.00,-261.00,39.00,0.00,0.00,0.00,4891.00,0.00,4891.00,34071.00,0.00,34071.00,7096.00,6.00,7867.00,1301.00,6095.00,-9.00,0.00,1198.00,1191.00,7.00,6832.00,1136.00,-1921.00,1327.00,1016.00,18425.00,0.00,18425.00
1997:Q3,98738.00,51370.00,14957.00,1047.00,14267.00,-20745.00,5936.00,-1718.00,3298.00,12872.00,32411.00,98738.00,24339.00,0.00,247.00,-848.00,-1728.00,880.00,842.00,90.00,0.00,0.00,0.00,5279.00,0.00,5279.00,10538.00,0.00,10538.00,8305.00,10.00,3629.00,4977.00,24575.00,-9.00,0.00,-4525.00,-4529.00,4.00,-6396.00,-25.00,7714.00,98.00,-431.00,20329.00,0.00,20329.00
1997:Q4,81421.00,13923.00,58441.00,6892.00,27512.00,8200.00,5497.00,1757.00,1585.00,6998.00,9057.00,81421.00,-23148.00,0.00,1000.00,7142.00,-104.00,7246.00,1525.00,14.00,0.00,0.00,0.00,5714.00,0.00,5714.00,33920.00,0.00,33920.00,9441.00,24.00,11244.00,3773.00,6849.00,-9.00,0.00,9412.00,9288.00,124.00,9151.00,457.00,-6528.00,1759.00,-2017.00,11698.00,0.00,11698.00
1998:Q1,150653.00,72284.00,65820.00,3683.00,16293.00,11632.00,8162.00,-258.00,8381.00,17927.00,12549.00,150653.00,30897.00,0.00,1500.00,5182.00,6821.00,-1639.00,1860.00,-45.00,0.00,0.00,0.00,4321.00,0.00,4321.00,26909.00,0.00,26909.00,1569.00,25.00,10136.00,8585.00,23968.00,1171.00,0.00,-922.00,-941.00,19.00,6862.00,1583.00,5518.00,2255.00,-3527.00,22806.00,0.00,22806.00
1998:Q2,192912.00,72789.00,90347.00,1264.00,52716.00,14200.00,7863.00,5002.00,3132.00,6170.00,29776.00,192912.00,42590.00,0.00,3934.00,14169.00,4252.00,9917.00,-2911.00,98.00,0.00,0.00,0.00,2393.00,0.00,2393.00,18677.00,0.00,18677.00,-729.00,15.00,9540.00,23937.00,25083.00,1171.00,0.00,5431.00,5452.00,-21.00,3285.00,372.00,2942.00,-745.00,6930.00,36730.00,0.00,36730.00
1998:Q3,55771.00,27160.00,35138.00,1425.00,30299.00,-9344.00,2487.00,-649.00,3660.00,7260.00,-6527.00,55771.00,-29984.00,0.00,1868.00,12092.00,547.00,11545.00,1826.00,166.00,0.00,0.00,0.00,1951.00,0.00,1951.00,17832.00,0.00,17832.00,4518.00,41.00,10407.00,9207.00,13105.00,1171.00,0.00,8543.00,8550.00,-7.00,-9503.00,-742.00,-9844.00,1586.00,2458.00,19073.00,0.00,19073.00
1998:Q4,85083.00,35731.00,56308.00,3893.00,33891.00,7675.00,3228.00,3098.00,1890.00,2633.00,-6956.00,85083.00,-50052.00,0.00,4132.00,28958.00,7768.00,21190.00,4447.00,291.00,0.00,0.00,0.00,2900.00,0.00,2900.00,19219.00,0.00,19219.00,14581.00,52.00,4972.00,5135.00,28021.00,1171.00,0.00,11567.00,11477.00,90.00,6440.00,-1608.00,-16541.00,-3797.00,-1394.00,26589.00,0.00,26589.00
1999:Q1,151350.00,49679.00,101655.00,962.00,29036.00,29075.00,6259.00,-7777.00,8060.00,36040.00,16.00,151350.00,58979.00,0.00,2746.00,2528.00,7357.00,-4829.00,-5501.00,-377.00,0.00,0.00,0.00,1432.00,0.00,1432.00,21787.00,0.00,21787.00,5708.00,18.00,7381.00,7464.00,2212.00,109.00,0.00,6043.00,6038.00,5.00,10373.00,-468.00,7663.00,-659.00,-7844.00,31756.00,0.00,31756.00
1999:Q2,125051.00,60769.00,57534.00,938.00,32183.00,18966.00,-1545.00,-4574.00,488.00,11078.00,6748.00,125051.00,-11988.00,0.00,2473.00,27539.00,1814.00,25725.00,-671.00,-176.00,0.00,0.00,0.00,5309.00,0.00,5309.00,12836.00,0.00,12836.00,11014.00,6.00,1036.00,7452.00,23990.00,883.00,0.00,1615.00,1572.00,43.00,3987.00,-54.00,4080.00,1437.00,7459.00,26824.00,0.00,26824.00
1999:Q3,111897.00,69964.00,37042.00,1479.00,6864.00,15215.00,788.00,4441.00,9634.00,-1379.00,4891.00,111897.00,1630.00,0.00,2519.00,8500.00,725.00,7775.00,-2215.00,-57.00,0.00,0.00,0.00,1804.00,0.00,1804.00,6818.00,0.00,6818.00,7143.00,-10.00,22677.00,16993.00,4354.00,-168.00,0.00,8047.00,8011.00,36.00,-1531.00,-306.00,-4131.00,50.00,-7362.00,47142.00,0.00,47142.00
1999:Q4,-19018.00,26551.00,-44317.00,432.00,-49901.00,1418.00,2865.00,-9314.00,-1459.00,11642.00,-1252.00,-19018.00,-159288.00,0.00,3857.00,22617.00,1827.00,20790.00,3295.00,106.00,0.00,0.00,0.00,1496.00,0.00,1496.00,-275.00,0.00,-275.00,19238.00,-27.00,-656.00,12006.00,6320.00,963.00,0.00,13092.00,13139.00,-47.00,14139.00,3927.00,4267.00,334.00,3924.00,31647.00,0.00,31647.00
2000:Q1,89724.00,45004.00,34344.00,2482.00,1370.00,16820.00,1158.00,11107.00,5799.00,-4392.00,10376.00,89724.00,-15689.00,0.00,2754.00,-2683.00,-4351.00,1668.00,700.00,-95.00,0.00,0.00,0.00,1164.00,0.00,1164.00,18920.00,0.00,18920.00,-8304.00,-36.00,15262.00,20008.00,5511.00,427.00,0.00,3491.00,3463.00,28.00,2756.00,-106.00,15975.00,-1379.00,-9988.00,41036.00,0.00,41036.00
2000:Q2,71189.00,33059.00,56450.00,3286.00,2899.00,36865.00,1381.00,-169.00,6241.00,5947.00,-18320.00,71189.00,33809.00,0.00,2164.00,1030.00,950.00,80.00,-668.00,10.00,0.00,0.00,0.00,988.00,0.00,988.00,5470.00,0.00,5470.00,-15901.00,-8.00,-15292.00,9324.00,-6649.00,-508.00,0.00,11881.00,11889.00,-8.00,2096.00,254.00,-1491.00,-1647.00,7346.00,38981.00,0.00,38981.00
2000:Q3,110449.00,43022.00,45668.00,2943.00,7649.00,24181.00,1082.00,6341.00,5880.00,-2408.00,21759.00,110449.00,40474.00,0.00,2774.00,29017.00,3489.00,25528.00,644.00,328.00,0.00,0.00,0.00,2974.00,0.00,2974.00,13717.00,0.00,13717.00,-21275.00,12.00,909.00,-2748.00,-11238.00,-1167.00,0.00,7718.00,7721.00,-3.00,7764.00,-957.00,7026.00,421.00,-7210.00,41266.00,0.00,41266.00
2000:Q4,82877.00,30539.00,44902.00,5400.00,39962.00,-4928.00,-764.00,-1644.00,4081.00,2795.00,7436.00,82877.00,54816.00,0.00,2090.00,19801.00,7872.00,11929.00,7030.00,63.00,0.00,0.00,0.00,1294.00,0.00,1294.00,9839.00,0.00,9839.00,-31453.00,59.00,3308.00,-2425.00,-26823.00,-1417.00,0.00,-3964.00,-10636.00,6672.00,6168.00,994.00,-4349.00,-148.00,1000.00,46994.00,0.00,46994.00
2001:Q1,184427.00,102225.00,60288.00,3320.00,-210.00,32461.00,2854.00,-5937.00,16392.00,11408.00,21914.00,184427.00,33470.00,0.00,2444.00,1668.00,6456.00,-4788.00,-3196.00,755.00,0.00,0.00,0.00,1592.00,0.00,1592.00,32129.00,0.00,32129.00,1120.00,266.00,-17592.00,19104.00,1855.00,-1718.00,0.00,8719.00,8477.00,242.00,3901.00,-916.00,10927.00,200.00,19681.00,70018.00,0.00,70018.00
2001:Q2,151373.00,102332.00,75042.00,-633.00,50749.00,8585.00,-2304.00,8906.00,3169.00,6570.00,-26001.00,151373.00,7361.00,0.00,3693.00,10131.00,-4899.00,15030.00,21112.00,-304.00,0.00,0.00,0.00,0.00,0.00,0.00,30575.00,0.00,30575.00,-8951.00,83.00,-18491.00,2263.00,9703.00,-1493.00,0.00,16012.00,14704.00,1308.00,-7210.00,-577.00,7513.00,-453.00,4672.00,75734.00,0.00,75734.00
2001:Q3,84899.00,35233.00,72784.00,2553.00,47962.00,14525.00,1874.00,3151.00,3966.00,-1247.00,-23118.00,84899.00,-41945.00,0.00,1521.00,11697.00,-3157.00,14854.00,2648.00,214.00,0.00,0.00,0.00,3278.00,0.00,3278.00,35430.00,0.00,35430.00,-5170.00,351.00,3908.00,7039.00,-9226.00,-2116.00,0.00,9602.00,9385.00,217.00,6413.00,-37.00,19462.00,-174.00,10888.00,31116.00,0.00,31116.00
2001:Q4,148938.00,53764.00,88512.00,415.00,67472.00,12493.00,2218.00,-4721.00,5166.00,5469.00,6662.00,148938.00,30016.00,0.00,3639.00,15382.00,19762.00,-4380.00,13664.00,-51.00,0.00,0.00,0.00,4048.00,0.00,4048.00,21399.00,0.00,21399.00,-9632.00,179.00,-2392.00,-3745.00,2826.00,1528.00,0.00,-9731.00,-11934.00,2203.00,15906.00,1954.00,9361.00,2524.00,10608.00,41455.00,0.00,41455.00
2002:Q1,156090.00,53143.00,103055.00,-2519.00,80815.00,8582.00,658.00,-3918.00,-2978.00,22415.00,-108.00,156090.00,19217.00,0.00,2078.00,1507.00,-5768.00,7275.00,-5757.00,-143.00,0.00,0.00,0.00,493.00,181.00,312.00,32851.00,4612.00,28239.00,8432.00,-22.00,-1992.00,1338.00,31808.00,3270.00,0.00,12424.00,13076.00,-652.00,-4192.00,-205.00,7158.00,-1220.00,11552.00,37493.00,0.00,37493.00
2002:Q2,164744.00,33406.00,118580.00,245.00,77950.00,24666.00,4524.00,4380.00,8219.00,-1404.00,12758.00,164744.00,100704.00,0.00,2026.00,-13456.00,-9495.00,-3961.00,219.00,174.00,0.00,0.00,0.00,264.00,183.00,81.00,21930.00,4692.00,17238.00,15646.00,109.00,-15191.00,-9481.00,4662.00,-1269.00,0.00,10353.00,11011.00,-658.00,4525.00,1557.00,16714.00,-1221.00,-12319.00,38798.00,0.00,38798.00
2002:Q3,39462.00,-15317.00,52512.00,-1033.00,52165.00,-12252.00,5288.00,3809.00,4516.00,19.00,2267.00,39462.00,1153.00,0.00,1546.00,6142.00,6768.00,-626.00,2907.00,-262.00,0.00,0.00,0.00,-1082.00,183.00,-1265.00,32875.00,4775.00,28100.00,-327.00,369.00,-22802.00,13257.00,-26525.00,-2244.00,100.00,10074.00,11152.00,-1078.00,9271.00,1384.00,-2552.00,461.00,-2732.00,18449.00,2649.00,15800.00
2002:Q4,152245.00,11169.00,152168.00,2551.00,86826.00,42973.00,3547.00,-5990.00,12823.00,9438.00,-11092.00,152245.00,89040.00,0.00,3410.00,562.00,694.00,-132.00,1647.00,-51.00,22083.00,0.00,22083.00,2757.00,184.00,2573.00,18042.00,4858.00,13184.00,-11979.00,875.00,-22408.00,2732.00,10165.00,316.00,105.00,682.00,2414.00,-1732.00,8496.00,-2163.00,10735.00,-428.00,-10854.00,28481.00,3014.00,25467.00
2003:Q1,154749.00,15982.00,164911.00,1929.00,110495.00,16763.00,3540.00,9608.00,20169.00,2407.00,-26144.00,154749.00,-7994.00,0.00,-67.00,5352.00,10125.00,-4773.00,3971.00,-307.00,2788.00,0.00,2788.00,4123.00,1606.00,2517.00,56208.00,2642.00,53566.00,3666.00,1092.00,-23423.00,11085.00,8090.00,5431.00,163.00,9702.00,9497.00,205.00,8559.00,4716.00,-12588.00,4711.00,16274.00,53197.00,7967.00,45230.00
2003:Q2,140579.00,36604.00,118461.00,1996.00,77861.00,26210.00,4285.00,-4057.00,4831.00,7335.00,-14486.00,140579.00,-86432.00,0.00,3215.00,-14605.00,-1449.00,-13156.00,3739.00,888.00,2602.00,0.00,2602.00,3526.00,1673.00,1853.00,52674.00,2667.00,50007.00,4247.00,12.00,-22354.00,30846.00,33118.00,14616.00,364.00,1754.00,1231.00,523.00,16114.00,-803.00,21498.00,5357.00,11386.00,58817.00,8811.00,50006.00
2003:Q3,90330.00,27073.00,70996.00,800.00,33795.00,25585.00,6721.00,2465.00,867.00,763.00,-7739.00,90330.00,-78816.00,0.00,-807.00,9285.00,6930.00,2355.00,-5538.00,-85.00,-3857.00,0.00,-3857.00,5144.00,1743.00,3401.00,30044.00,2691.00,27353.00,6639.00,-185.00,18802.00,-2503.00,11771.00,8213.00,-101.00,4444.00,7438.00,-2994.00,18629.00,2790.00,9855.00,-8635.00,14049.00,51192.00,19973.00,31219.00
2003:Q4,190759.00,-5964.00,147529.00,1742.00,78328.00,39382.00,9283.00,-1649.00,15569.00,4874.00,49194.00,190759.00,-60333.00,0.00,1379.00,33477.00,15664.00,17813.00,-2084.00,-139.00,733.00,0.00,733.00,7186.00,1816.00,5370.00,31480.00,2717.00,28763.00,6659.00,-202.00,17116.00,432.00,33885.00,3361.00,204.00,17644.00,19864.00,-2220.00,9982.00,1827.00,17456.00,-121.00,13223.00,57594.00,20240.00,37354.00
2004:Q1,199261.00,25319.00,162568.00,517.00,112163.00,10102.00,10594.00,12987.00,10890.00,5315.00,11374.00,199261.00,7874.00,0.00,1304.00,1750.00,-9381.00,11131.00,10693.00,186.00,2492.00,0.00,2492.00,9376.00,1496.00,7880.00,45708.00,7519.00,38189.00,3170.00,-3.00,15350.00,-6797.00,37386.00,1431.00,383.00,36154.00,36178.00,-24.00,-4871.00,5655.00,-4359.00,-263.00,-7384.00,44026.00,20550.00,23476.00
2004:Q2,117726.00,-28789.00,150081.00,3357.00,124470.00,5930.00,8724.00,618.00,9398.00,-2416.00,-3566.00,117726.00,-2037.00,0.00,5026.00,-4372.00,-3951.00,-421.00,-8736.00,-251.00,-2042.00,0.00,-2042.00,5855.00,1545.00,4310.00,36801.00,7711.00,29090.00,-3087.00,-21.00,14673.00,9889.00,-27263.00,3557.00,143.00,38537.00,38051.00,486.00,-9972.00,3047.00,14781.00,-469.00,-10679.00,54346.00,23340.00,31006.00
2004:Q3,212084.00,-434.00,165967.00,1526.00,133828.00,7685.00,3450.00,8301.00,14739.00,-3562.00,46551.00,212084.00,-18218.00,0.00,1795.00,33091.00,10520.00,22571.00,5338.00,-178.00,-3045.00,0.00,-3045.00,6579.00,1597.00,4982.00,35731.00,7910.00,27821.00,-4132.00,363.00,6885.00,-6515.00,3171.00,187.00,195.00,40855.00,41828.00,-973.00,4174.00,5530.00,8482.00,-248.00,5218.00,86826.00,42749.00,44077.00
2004:Q4,197514.00,-7859.00,227225.00,7467.00,110344.00,50408.00,39140.00,-6660.00,13639.00,12887.00,-21852.00,197514.00,-59630.00,0.00,3391.00,16108.00,11413.00,4695.00,16892.00,90.00,3212.00,0.00,3212.00,4590.00,1649.00,2941.00,27653.00,8113.00,19540.00,-3561.00,-12.00,3125.00,2426.00,22600.00,3330.00,245.00,76443.00,2932.00,73511.00,2955.00,2879.00,-212.00,2312.00,-1655.00,74333.00,44251.00,30082.00
2005:Q1,235835.00,-3089.00,222613.00,4449.00,152211.00,32112.00,12038.00,2789.00,15286.00,3728.00,16311.00,235835.00,18953.00,0.00,1886.00,27725.00,18971.00,8754.00,35227.00,-211.00,2038.00,0.00,2038.00,6437.00,3411.00,3026.00,35080.00,13031.00,22049.00,2334.00,26.00,21913.00,-12645.00,3716.00,2206.00,593.00,9655.00,7923.00,1732.00,-7809.00,2473.00,18105.00,-813.00,12079.00,56867.00,43693.00,13174.00
2005:Q2,203172.00,-27580.00,200455.00,623.00,153819.00,15677.00,16399.00,-1306.00,7249.00,7994.00,30297.00,203172.00,-20091.00,0.00,1541.00,24709.00,17211.00,7498.00,15815.00,222.00,-2443.00,0.00,-2443.00,2862.00,3637.00,-775.00,14083.00,13556.00,527.00,6859.00,103.00,16228.00,-3605.00,18873.00,-77.00,341.00,20426.00,18709.00,1717.00,4339.00,5559.00,21665.00,8594.00,-12581.00,79750.00,47739.00,32011.00
2005:Q3,132471.00,1469.00,131476.00,1924.00,146206.00,-37881.00,7225.00,7000.00,7477.00,-475.00,-474.00,132471.00,-30504.00,0.00,5693.00,19300.00,14453.00,4847.00,29488.00,-199.00,-4722.00,0.00,-4722.00,7811.00,3879.00,3932.00,18476.00,14100.00,4376.00,6478.00,299.00,17669.00,12507.00,2730.00,484.00,638.00,18054.00,16105.00,1949.00,-48343.00,5632.00,1790.00,-10457.00,-13276.00,92923.00,46255.00,46668.00
2005:Q4,195398.00,-11917.00,198616.00,6510.00,139043.00,33718.00,-2828.00,-8359.00,14186.00,16346.00,8699.00,195398.00,15859.00,0.00,3144.00,-4005.00,10139.00,-14144.00,-1244.00,-339.00,3638.00,0.00,3638.00,387.00,4136.00,-3749.00,7070.00,14668.00,-7598.00,5087.00,-49.00,27336.00,17117.00,-1915.00,-880.00,366.00,2740.00,747.00,1993.00,-676.00,3320.00,36153.00,-1030.00,-15596.00,98915.00,10869.00,88046.00
2006:Q1,275994.00,16803.00,224152.00,4034.00,186365.00,4452.00,10871.00,8775.00,7571.00,2084.00,35039.00,275994.00,-10652.00,0.00,646.00,22759.00,16801.00,5958.00,9017.00,-219.00,4232.00,0.00,4232.00,4707.00,2877.00,1830.00,24065.00,7439.00,16626.00,2126.00,-52.00,32278.00,15046.00,47789.00,3254.00,408.00,7468.00,5933.00,1535.00,-3047.00,2124.00,4052.00,-148.00,7528.00,102613.00,40274.00,62339.00
2006:Q2,282571.00,19559.00,172699.00,7437.00,116889.00,20925.00,2531.00,1633.00,16380.00,6904.00,90313.00,282571.00,53037.00,0.00,3045.00,20436.00,7960.00,12476.00,10717.00,-442.00,-2168.00,0.00,-2168.00,3643.00,3002.00,641.00,6886.00,7584.00,-698.00,9310.00,-38.00,31297.00,16833.00,18551.00,3218.00,515.00,5980.00,4559.00,1421.00,-10652.00,3620.00,7656.00,409.00,-9863.00,110581.00,52241.00,58340.00
2006:Q3,197813.00,6839.00,178257.00,4220.00,167796.00,-8600.00,3535.00,1242.00,7905.00,2159.00,12717.00,197813.00,-67979.00,0.00,5420.00,9044.00,-5904.00,14948.00,441.00,-4.00,-418.00,0.00,-418.00,2230.00,3132.00,-902.00,1478.00,7733.00,-6255.00,13620.00,216.00,-1270.00,46572.00,17479.00,-1370.00,432.00,-2464.00,-3689.00,1225.00,-6341.00,1237.00,12711.00,2430.00,6283.00,158066.00,77110.00,80956.00
2006:Q4,289195.00,31393.00,216997.00,13865.00,159337.00,25646.00,-3035.00,-5223.00,15941.00,10466.00,40805.00,289195.00,-19852.00,0.00,3715.00,19603.00,13324.00,6279.00,8080.00,277.00,5506.00,0.00,5506.00,3656.00,3267.00,389.00,-2758.00,7885.00,-10643.00,1645.00,328.00,11489.00,25515.00,42976.00,724.00,1004.00,5077.00,3739.00,1338.00,1325.00,4655.00,15363.00,2190.00,-11044.00,169721.00,77368.00,92353.00
2007:Q1,310006.00,26740.00,212176.00,4779.00,175955.00,-13329.00,15532.00,14864.00,17505.00,-3130.00,71090.00,310006.00,-86066.00,0.00,5041.00,21348.00,4566.00,16782.00,22890.00,-29.00,5977.00,0.00,5977.00,2771.00,2100.00,671.00,17845.00,7965.00,9880.00,5223.00,328.00,9621.00,25765.00,20911.00,10467.00,895.00,11273.00,13050.00,-1777.00,4300.00,-885.00,44775.00,-2099.00,9210.00,180445.00,81779.00,98666.00
2007:Q2,290876.00,45596.00,131227.00,7036.00,94982.00,-3765.00,-3760.00,9963.00,26722.00,49.00,114053.00,290876.00,-87431.00,0.00,3282.00,27521.00,19102.00,8419.00,33768.00,108.00,-672.00,0.00,-672.00,2799.00,2156.00,643.00,11951.00,8119.00,3832.00,5224.00,273.00,19168.00,41359.00,24989.00,8666.00,1727.00,8230.00,8274.00,-44.00,2834.00,1863.00,17771.00,-647.00,-10262.00,178355.00,71837.00,106518.00
2007:Q3,418540.00,13967.00,305958.00,5094.00,240762.00,24056.00,-4716.00,-7342.00,23969.00,24135.00,98615.00,418540.00,225155.00,0.00,3468.00,77653.00,24767.00,52886.00,3955.00,321.00,263.00,0.00,263.00,2827.00,2214.00,613.00,18673.00,8277.00,10396.00,5224.00,775.00,8190.00,-12674.00,42282.00,1030.00,1303.00,-20668.00,-25482.00,4814.00,3982.00,-27002.00,-1066.00,3897.00,82187.00,-1235.00,-18286.00,17051.00
2007:Q4,150882.00,33739.00,96814.00,7911.00,69765.00,-9778.00,-6310.00,-21470.00,26221.00,30475.00,20329.00,150882.00,132868.00,0.00,2581.00,25011.00,66902.00,-41891.00,16745.00,-303.00,-1646.00,0.00,-1646.00,-2484.00,2273.00,-4757.00,-5404.00,8438.00,-13842.00,5223.00,96.00,7763.00,-38661.00,-498.00,908.00,2272.00,-16222.00,-15914.00,-308.00,-6599.00,-4158.00,-34174.00,18028.00,-17487.00,67023.00,5444.00,61579.00
2008:Q1,25971.00,23325.00,66091.00,190.00,15251.00,30410.00,-23592.00,15566.00,35413.00,-7147.00,-63445.00,25971.00,-19460.00,0.00,1169.00,1485.00,13159.00,-11674.00,15034.00,194.00,-1670.00,0.00,-1670.00,-3604.00,-2012.00,-1592.00,3970.00,-6662.00,10632.00,1150.00,561.00,16726.00,21885.00,728.00,-544.00,3012.00,-3534.00,-190.00,-3344.00,9002.00,-11002.00,-20103.00,-925.00,12884.00,-987.00,3717.00,-4704.00
2008:Q2,65685.00,67779.00,8062.00,-490.00,-43027.00,-15219.00,-913.00,4112.00,59292.00,4307.00,-10156.00,65685.00,55743.00,0.00,-1660.00,-5900.00,-21108.00,15208.00,-24241.00,-52.00,-448.00,136.00,-584.00,-3048.00,-1965.00,-1083.00,470.00,-6562.00,7032.00,1149.00,-99.00,18841.00,-16703.00,64237.00,-1386.00,3627.00,-23210.00,-18375.00,-4835.00,-584.00,-1860.00,-97731.00,2396.00,27885.00,68259.00,-43532.00,111791.00
2008:Q3,-134411.00,19507.00,-107761.00,-8244.00,-42854.00,-8744.00,-12006.00,-7555.00,-44332.00,15974.00,-46157.00,-134411.00,151957.00,0.00,-3939.00,-31943.00,-15404.00,-16539.00,-4089.00,-177.00,-2243.00,316.00,-2559.00,-5232.00,-1920.00,-3312.00,-22092.00,-6463.00,-15629.00,1149.00,-676.00,16568.00,-97244.00,-23276.00,1758.00,2676.00,-32971.00,-28966.00,-4005.00,-2711.00,-1502.00,-56750.00,1490.00,38964.00,-64128.00,-86439.00,22311.00
2008:Q4,-170119.00,6310.00,-155342.00,8597.00,-165085.00,-56088.00,-23784.00,20141.00,72599.00,-11722.00,-21087.00,-170119.00,162813.00,0.00,-1570.00,-26814.00,-45724.00,18910.00,45532.00,69.00,-4079.00,5.00,-4084.00,-3513.00,-1876.00,-1637.00,-27896.00,-6366.00,-21530.00,1150.00,-301.00,-28212.00,-59228.00,-88463.00,508.00,4577.00,-18029.00,-16843.00,-1186.00,-2693.00,-8404.00,-84420.00,-3007.00,-3149.00,-24990.00,19540.00,-44530.00
2009:Q1,22521.00,104708.00,-114894.00,-14535.00,-92602.00,-16444.00,-19085.00,-15028.00,19353.00,23447.00,32707.00,22521.00,130011.00,0.00,-2705.00,35300.00,-32166.00,67466.00,-49797.00,-318.00,-7824.00,219.00,-8043.00,5004.00,-2404.00,7408.00,30202.00,-5870.00,36072.00,-4191.00,10.00,-19122.00,-28239.00,11839.00,-329.00,6612.00,-23154.00,-25447.00,2293.00,7331.00,557.00,-21561.00,-7503.00,-2495.00,-37107.00,-108261.00,71154.00
2009:Q2,-13214.00,67824.00,-134929.00,-2795.00,-95800.00,-50009.00,-3253.00,15098.00,8509.00,-6679.00,53891.00,-13214.00,11917.00,372.00,2082.00,25243.00,242.00,25001.00,-48620.00,1283.00,464.00,106.00,358.00,8215.00,-2332.00,10547.00,18121.00,-5787.00,23908.00,-4191.00,104.00,-68139.00,-2549.00,53988.00,-165.00,6654.00,9426.00,9379.00,47.00,5044.00,1665.00,18334.00,-2482.00,-804.00,-49176.00,-26081.00,-23095.00
2009:Q3,-29244.00,22214.00,-66585.00,-6868.00,-77657.00,-3716.00,-4174.00,6888.00,17411.00,1531.00,15127.00,-29244.00,-88116.00,174.00,3813.00,14997.00,-3037.00,18034.00,-14377.00,867.00,-116.00,-12.00,-104.00,8283.00,-2261.00,10544.00,25142.00,-5705.00,30847.00,-4191.00,8.00,-20729.00,-30829.00,63585.00,769.00,6846.00,-144.00,19.00,-163.00,-4849.00,1692.00,31696.00,3629.00,-3792.00,-23602.00,-16221.00,-7381.00
2009:Q4,-53527.00,20518.00,-149539.00,-4274.00,-99318.00,-16799.00,-131.00,-11174.00,-37436.00,19593.00,75494.00,-53527.00,-59913.00,14.00,1550.00,-50394.00,-12761.00,-37633.00,-44998.00,-337.00,809.00,27.00,782.00,9299.00,-2193.00,11492.00,24170.00,-5625.00,29795.00,-4191.00,-160.00,5829.00,1671.00,109038.00,207.00,7527.00,-34721.00,-34149.00,-572.00,-1275.00,428.00,19025.00,-2079.00,-17637.00,-17389.00,-16857.00,-532.00
2010:Q1,-68748.00,55893.00,-188555.00,-5746.00,-96834.00,-71247.00,8900.00,-599.00,-32047.00,9018.00,63914.00,-68748.00,-124397.00,21.00,573.00,-43393.00,-35072.00,-8321.00,-7797.00,-579.00,-192.00,-34.00,-158.00,5904.00,-1423.00,7327.00,25530.00,-4349.00,29879.00,20302.00,-153.00,188.00,6330.00,62898.00,12.00,5059.00,-831.00,-12544.00,11713.00,-12979.00,2380.00,8439.00,2572.00,6590.00,-25225.00,-16508.00,-8717.00
2010:Q2,-135559.00,6184.00,-132368.00,7407.00,-98329.00,-24141.00,-6386.00,8655.00,-19338.00,-236.00,-9375.00,-135559.00,-109275.00,71.00,1.00,-23139.00,-25565.00,2426.00,17403.00,-877.00,-387.00,-279.00,-108.00,6021.00,-1394.00,7415.00,25188.00,-4300.00,29488.00,20303.00,-111.00,-1387.00,-6841.00,-13697.00,-47.00,5100.00,-9459.00,-10600.00,1141.00,3080.00,838.00,-960.00,-16212.00,-4917.00,-26255.00,-15844.00,-10411.00
2010:Q3,56728.00,81482.00,-58167.00,-13551.00,-94014.00,-11477.00,2011.00,-4792.00,50445.00,13211.00,33413.00,56728.00,-212917.00,105.00,4112.00,-4436.00,-14424.00,9988.00,111248.00,-12.00,-6937.00,-95.00,-6842.00,6140.00,-1366.00,7506.00,25549.00,-4253.00,29802.00,20302.00,313.00,-7714.00,-8664.00,98202.00,-656.00,8440.00,-6986.00,-10120.00,3134.00,-7158.00,1640.00,8473.00,24797.00,-6160.00,9047.00,-9334.00,18381.00
