date,FU146110005.Q,FU146000105.Q,FU145090005.Q,FU145050005.Q,FU145019005.Q,FU145012005.Q,FU145013005.Q,FU145020005.Q,FU105420005.Q,FU145000005.Q,FU144090005.Q,FU103091003.Q,FU143020005.Q,FU143030005.Q,FU143034005.Q,FU102051003.Q,FU144022005.Q,FU103069100.Q,FU143061105.Q,FU103061703.Q,FU143062005.Q,FU144023005.Q,FU143065005.Q,FU143066005.Q,FU103064203.Q,FU143070005.Q,FU103092005.Q,FU143090005.Q,FU144190005.Q,FU104122005.Q,FU103169100.Q,FU103162000.Q,FU103163003.Q,FU144123005.Q,FU143168005.Q,FU143169005.Q,FU143165005.Q,FU103164103.Q,FU143170005.Q,FU143178005.Q,FU143192005.Q,FU143190005.Q,FU112090205.Q,FU107005005.Q
1993:Q1,185379.00,169618.00,192277.00,178852.00,170307.00,9871.00,160436.00,8985.00,-440.00,13425.00,91208.00,-2302.00,-5808.00,7834.00,618.00,-1152.00,-13255.00,-1184.00,-17334.00,6582.00,-1319.00,-10536.00,-3572.00,-6964.00,1701.00,44087.00,17016.00,53005.00,77782.00,64983.00,6083.00,1042.00,57858.00,-33215.00,-10323.00,-7424.00,-15468.00,2050.00,-12781.00,5931.00,5645.00,30151.00,15018.00,-22660.00
1993:Q2,197421.00,172203.00,214170.00,179825.00,174221.00,10300.00,163922.00,6026.00,-423.00,34345.00,84692.00,178.00,6751.00,3826.00,-1269.00,-834.00,6241.00,2216.00,4985.00,-3547.00,2587.00,-1250.00,-2452.00,1202.00,1701.00,32162.00,14591.00,22595.00,50346.00,57987.00,10125.00,1378.00,46484.00,-16157.00,4827.00,-7210.00,-13774.00,5800.00,79.00,-3787.00,5659.00,-7287.00,8053.00,-41967.00
1993:Q3,195804.00,178291.00,204051.00,175695.00,174458.00,9123.00,165334.00,1650.00,-412.00,28356.00,72792.00,1611.00,-2444.00,-4445.00,-1577.00,-1108.00,18610.00,-1378.00,5315.00,5604.00,9069.00,-260.00,-2315.00,2055.00,1701.00,25696.00,14911.00,20097.00,44436.00,45276.00,-793.00,1992.00,44077.00,-23027.00,-6557.00,-7921.00,-8549.00,8075.00,7942.00,2623.00,-2262.00,-3946.00,9756.00,-25760.00
1993:Q4,212042.00,181374.00,221737.00,185021.00,181294.00,9419.00,171876.00,4153.00,-426.00,36717.00,111608.00,-776.00,25350.00,12186.00,-306.00,543.00,498.00,2713.00,-4092.00,1835.00,42.00,7888.00,-2733.00,10621.00,1700.00,-46348.00,11395.00,99478.00,74892.00,31722.00,-5403.00,2167.00,34958.00,-13912.00,9145.00,-7405.00,-15652.00,5375.00,42778.00,-1120.00,11333.00,-13224.00,11941.00,-40363.00
1994:Q1,216763.00,194015.00,188648.00,194457.00,183496.00,9181.00,174316.00,11341.00,-380.00,-5810.00,42545.00,1228.00,3047.00,-3542.00,503.00,73.00,4061.00,-2900.00,6222.00,3355.00,-2616.00,-5541.00,-17.00,-5524.00,521.00,33473.00,28339.00,-19618.00,48354.00,50329.00,12056.00,2083.00,36190.00,17124.00,7889.00,18537.00,-9302.00,-2400.00,-14108.00,4852.00,7682.00,-24832.00,9707.00,5368.00
1994:Q2,224267.00,191862.00,208805.00,206935.00,186753.00,9132.00,177621.00,20353.00,-171.00,1870.00,85416.00,350.00,1570.00,3787.00,3389.00,-65.00,1796.00,1369.00,-2.00,2487.00,-2058.00,4371.00,2820.00,1551.00,521.00,50813.00,15575.00,3309.00,83546.00,30575.00,5795.00,2520.00,22260.00,20452.00,17200.00,2712.00,540.00,-500.00,25158.00,-3708.00,2946.00,-7965.00,16588.00,-16943.00
1994:Q3,231170.00,194801.00,204372.00,203366.00,190826.00,9326.00,181501.00,13306.00,-766.00,1006.00,65036.00,-3442.00,7794.00,1208.00,400.00,182.00,-1704.00,-62.00,8261.00,-10001.00,98.00,2767.00,1282.00,1485.00,521.00,18139.00,18232.00,20938.00,64029.00,17876.00,3003.00,978.00,13895.00,18681.00,16220.00,729.00,1732.00,-12500.00,15649.00,1740.00,20587.00,-8321.00,10318.00,-9571.00
1994:Q4,240472.00,201494.00,231814.00,219905.00,201515.00,12004.00,189511.00,18786.00,-395.00,11908.00,143073.00,3026.00,11771.00,6505.00,3108.00,-518.00,4917.00,1008.00,-7770.00,4975.00,6704.00,13815.00,1935.00,11880.00,521.00,-14199.00,16359.00,97767.00,131164.00,20033.00,555.00,1244.00,18234.00,29205.00,20839.00,12600.00,-4234.00,-29500.00,58126.00,-1874.00,14892.00,31765.00,8517.00,-30319.00
1995:Q1,242297.00,204986.00,187843.00,226601.00,211699.00,13204.00,198495.00,15295.00,-393.00,-38758.00,66372.00,-1814.00,-11427.00,-12540.00,194.00,1529.00,-16175.00,-615.00,-7542.00,1167.00,-9185.00,-7267.00,-392.00,-6875.00,1162.00,30684.00,19725.00,62301.00,105130.00,22718.00,10561.00,59.00,12098.00,57501.00,32606.00,18139.00,6756.00,-10900.00,-3822.00,9230.00,13686.00,5836.00,10881.00,17143.00
1995:Q2,244696.00,211312.00,237558.00,223392.00,214825.00,13008.00,201816.00,8440.00,128.00,14167.00,121474.00,604.00,-7342.00,10354.00,13203.00,5312.00,26175.00,-825.00,7598.00,3264.00,16138.00,796.00,38.00,758.00,1162.00,26953.00,14806.00,29451.00,107307.00,39945.00,13088.00,1013.00,25844.00,40503.00,26620.00,7194.00,6689.00,-13730.00,12278.00,-8448.00,15190.00,17043.00,4526.00,-26246.00
1995:Q3,252765.00,217893.00,235130.00,227780.00,218306.00,14272.00,204034.00,2832.00,6643.00,7350.00,129783.00,1402.00,12293.00,2589.00,2893.00,-5248.00,-28688.00,618.00,-2858.00,-3523.00,-22925.00,-2396.00,-170.00,-2226.00,1162.00,53819.00,21208.00,70749.00,122433.00,10837.00,381.00,749.00,9707.00,22609.00,13618.00,404.00,8587.00,-19100.00,35613.00,1611.00,17081.00,51522.00,2260.00,-17237.00
1995:Q4,257370.00,223578.00,259545.00,225989.00,221823.00,14246.00,207577.00,4608.00,-442.00,33556.00,183345.00,1547.00,24623.00,7199.00,8496.00,-1331.00,15803.00,2138.00,14376.00,2638.00,-3349.00,6820.00,39.00,6781.00,1162.00,-18196.00,34583.00,102639.00,149789.00,13344.00,-5917.00,1248.00,18013.00,30037.00,15931.00,8113.00,5993.00,-14600.00,50870.00,-1848.00,8849.00,61423.00,1713.00,-35968.00
1996:Q1,266310.00,229205.00,221453.00,227089.00,225433.00,13884.00,211549.00,1720.00,-65.00,-5636.00,140777.00,2984.00,-26720.00,-3308.00,9611.00,-12.00,-12253.00,-2706.00,1689.00,-2568.00,-8668.00,-9668.00,-1286.00,-8382.00,2182.00,43441.00,24612.00,109909.00,146413.00,39911.00,16823.00,179.00,22909.00,33153.00,14126.00,8300.00,10727.00,-15225.00,-3799.00,9498.00,23675.00,62493.00,-3293.00,7753.00
1996:Q2,275987.00,229175.00,248456.00,237326.00,229868.00,13772.00,216096.00,7630.00,-172.00,11130.00,137746.00,-543.00,6020.00,8948.00,7385.00,1894.00,16829.00,3492.00,7785.00,2027.00,3525.00,-6109.00,-1448.00,-4661.00,2182.00,56579.00,14285.00,30276.00,126616.00,35239.00,7552.00,2173.00,25514.00,41958.00,16877.00,8413.00,16668.00,3475.00,32232.00,-3151.00,24868.00,-9953.00,1948.00,-19281.00
1996:Q3,275996.00,231633.00,241839.00,249137.00,236296.00,13491.00,222805.00,12768.00,74.00,-7298.00,125245.00,1078.00,11215.00,10144.00,7998.00,352.00,-2403.00,2560.00,-10279.00,3046.00,2270.00,-4585.00,-1087.00,-3498.00,2182.00,33027.00,21075.00,45163.00,132543.00,7011.00,-8727.00,-26.00,15764.00,41202.00,29757.00,3436.00,8009.00,-28125.00,-7639.00,4303.00,10698.00,105400.00,-307.00,-10206.00
1996:Q4,282238.00,238752.00,268746.00,253568.00,241307.00,13277.00,228030.00,8681.00,3580.00,15178.00,140502.00,7286.00,11033.00,17744.00,11871.00,-770.00,3844.00,8046.00,-4274.00,2554.00,-2482.00,8114.00,-1111.00,9225.00,2541.00,-15404.00,16824.00,77420.00,125324.00,8247.00,-16594.00,767.00,24074.00,26123.00,12266.00,-1518.00,15375.00,-7450.00,60731.00,1230.00,12577.00,25508.00,-1642.00,-29994.00
1997:Q1,287375.00,243469.00,230852.00,258990.00,246459.00,13199.00,233260.00,12440.00,91.00,-28138.00,90890.00,760.00,7294.00,6539.00,8141.00,-172.00,-5666.00,-4813.00,8874.00,-9208.00,-519.00,-2100.00,5687.00,-7787.00,432.00,45479.00,28299.00,1885.00,119028.00,41106.00,12342.00,801.00,27963.00,46443.00,31890.00,7272.00,7281.00,-13950.00,-12770.00,13388.00,29182.00,23230.00,-7600.00,12617.00
1997:Q2,289846.00,247706.00,270059.00,280130.00,251347.00,13562.00,237786.00,22097.00,6686.00,-10071.00,87046.00,4494.00,-3317.00,16427.00,5018.00,-483.00,-16017.00,-988.00,-13618.00,-7449.00,6038.00,4199.00,6184.00,-1985.00,432.00,65117.00,22394.00,-11218.00,97117.00,47206.00,10539.00,1148.00,35519.00,47073.00,27008.00,-155.00,20220.00,-14675.00,22288.00,-3688.00,19525.00,-13686.00,-6925.00,-22353.00
1997:Q3,302109.00,253934.00,270177.00,278381.00,260603.00,13171.00,247432.00,16987.00,791.00,-8204.00,128031.00,-211.00,9025.00,-2054.00,7917.00,755.00,-6043.00,2618.00,-2479.00,-3429.00,-2753.00,6832.00,6148.00,684.00,432.00,28765.00,21142.00,61472.00,136235.00,52148.00,-1104.00,1882.00,51370.00,54352.00,15403.00,13862.00,25087.00,-22875.00,27434.00,8095.00,22754.00,314.00,-5987.00,-16243.00
1997:Q4,302721.00,252543.00,261369.00,278440.00,258731.00,11866.00,246866.00,19416.00,293.00,-17071.00,90035.00,-10112.00,-1985.00,24502.00,6801.00,558.00,-7824.00,7794.00,-9341.00,-423.00,-5854.00,21985.00,6233.00,15752.00,432.00,-16234.00,12440.00,59473.00,107106.00,6192.00,-8051.00,320.00,13923.00,87917.00,27526.00,33336.00,27055.00,-25875.00,60221.00,-4187.00,28057.00,-45509.00,291.00,-8826.00
1998:Q1,292402.00,241043.00,240399.00,290428.00,263794.00,12455.00,251340.00,26275.00,359.00,-50030.00,198495.00,3976.00,17757.00,50340.00,7672.00,-845.00,-5955.00,-3941.00,-3061.00,-688.00,1735.00,-7425.00,-1313.00,-6112.00,3644.00,41668.00,47181.00,40483.00,248525.00,98631.00,24507.00,1840.00,72284.00,56212.00,9754.00,16902.00,29556.00,-21675.00,18221.00,11133.00,24659.00,69903.00,-8560.00,644.00
1998:Q2,297078.00,245197.00,274813.00,281262.00,269554.00,12985.00,256570.00,9335.00,2372.00,-6449.00,215082.00,-6538.00,-8182.00,7157.00,17664.00,-1226.00,-7534.00,-3334.00,-1142.00,-247.00,-2811.00,-2595.00,-1348.00,-1247.00,3644.00,41915.00,38849.00,131928.00,221531.00,83825.00,9386.00,1650.00,72789.00,77510.00,39851.00,5642.00,32017.00,-17808.00,2401.00,-9643.00,14337.00,85030.00,-14122.00,-29616.00
1998:Q3,304914.00,250112.00,256146.00,287004.00,272216.00,12595.00,259621.00,13105.00,1683.00,-30857.00,163789.00,-2192.00,2587.00,9283.00,12993.00,761.00,5372.00,2431.00,2453.00,1252.00,-764.00,-2741.00,-1382.00,-1359.00,3644.00,58774.00,21088.00,54221.00,194646.00,43058.00,14381.00,1517.00,27160.00,68771.00,30642.00,4168.00,33961.00,-64840.00,33675.00,11220.00,8362.00,97059.00,-2659.00,-6035.00
1998:Q4,304777.00,250207.00,284770.00,294355.00,279449.00,14327.00,265122.00,15004.00,-98.00,-9585.00,213689.00,12133.00,-21977.00,2177.00,14223.00,956.00,14568.00,8132.00,4258.00,2321.00,-143.00,2273.00,-1385.00,3658.00,3644.00,-26814.00,22067.00,190440.00,223274.00,12571.00,-23914.00,754.00,35731.00,118067.00,25937.00,39158.00,52972.00,-111214.00,33672.00,-3746.00,97680.00,86554.00,-10310.00,-34563.00
1999:Q1,308936.00,261331.00,275210.00,307762.00,287352.00,16143.00,271209.00,20849.00,-439.00,-32552.00,277866.00,5717.00,-4763.00,15810.00,8052.00,567.00,-593.00,1060.00,-1322.00,715.00,-1046.00,-10933.00,-6855.00,-4078.00,2462.00,61444.00,63103.00,136999.00,310417.00,81987.00,30928.00,1380.00,49679.00,95258.00,21453.00,34515.00,39290.00,-6920.00,9444.00,5150.00,12278.00,119622.00,-6402.00,-13879.00
1999:Q2,315303.00,265424.00,302621.00,305830.00,297364.00,19303.00,278061.00,8778.00,-312.00,-3209.00,276682.00,-3892.00,16323.00,28374.00,1581.00,-1341.00,894.00,6862.00,-2338.00,39.00,-3669.00,-7487.00,-7083.00,-404.00,2462.00,91179.00,45360.00,103229.00,279891.00,70402.00,8479.00,1154.00,60769.00,46039.00,11657.00,-10450.00,44832.00,-76700.00,51171.00,7262.00,85733.00,117475.00,-21491.00,-37197.00
1999:Q3,314520.00,261587.00,277776.00,313218.00,302749.00,18049.00,284701.00,10129.00,340.00,-35442.00,285128.00,1147.00,5764.00,17471.00,10779.00,2655.00,9780.00,263.00,140.00,1082.00,8295.00,-8155.00,-7154.00,-1001.00,2462.00,88618.00,59484.00,95122.00,320570.00,78559.00,6915.00,1680.00,69964.00,79437.00,31925.00,199.00,47313.00,-26188.00,78671.00,3317.00,25493.00,99439.00,-18158.00,-16189.00
1999:Q4,319147.00,263329.00,316483.00,326071.00,305440.00,18247.00,287193.00,21060.00,-430.00,-9588.00,310895.00,-2030.00,17342.00,35685.00,22788.00,-296.00,-5966.00,-14.00,-1470.00,-29.00,-4453.00,-4899.00,-7154.00,2255.00,2462.00,7333.00,32765.00,205711.00,320483.00,18446.00,-8954.00,849.00,26551.00,97298.00,33162.00,9912.00,54224.00,-560.00,73723.00,173.00,60247.00,94313.00,-23158.00,-53154.00
2000:Q1,318402.00,263093.00,261476.00,321521.00,317835.00,18276.00,299560.00,4039.00,-354.00,-60045.00,306850.00,4290.00,6355.00,15550.00,-3670.00,2202.00,7352.00,-1558.00,2957.00,2789.00,3164.00,-3877.00,414.00,-4291.00,83.00,98825.00,32099.00,147641.00,366894.00,75911.00,30471.00,436.00,45004.00,99849.00,23912.00,38884.00,37053.00,27044.00,58332.00,17637.00,35585.00,58467.00,-5931.00,1616.00
2000:Q2,324904.00,266270.00,330508.00,351141.00,328848.00,18753.00,310095.00,22611.00,-318.00,-20632.00,416026.00,-6008.00,19001.00,33906.00,-5056.00,-2052.00,12235.00,3238.00,2343.00,2884.00,3770.00,2877.00,413.00,2464.00,83.00,132172.00,48978.00,179891.00,436658.00,69224.00,36047.00,118.00,33059.00,114615.00,46306.00,22861.00,45448.00,-50630.00,96097.00,298.00,88336.00,127897.00,-9179.00,-64238.00
2000:Q3,318484.00,268805.00,334152.00,347101.00,332951.00,18430.00,314521.00,14308.00,-159.00,-12948.00,400987.00,-15744.00,22654.00,31532.00,11017.00,-180.00,4757.00,8961.00,159.00,844.00,-5207.00,1424.00,414.00,1010.00,83.00,98450.00,33612.00,213382.00,413935.00,53774.00,10195.00,557.00,43022.00,36556.00,13651.00,-12915.00,35820.00,-10731.00,98245.00,-1087.00,66785.00,163971.00,6423.00,-65348.00
2000:Q4,314050.00,263090.00,340759.00,347044.00,333806.00,17963.00,315843.00,13586.00,-348.00,-6285.00,326775.00,10031.00,-4557.00,22549.00,23524.00,-1559.00,-2824.00,-480.00,-3791.00,-3510.00,4957.00,6600.00,414.00,6186.00,83.00,21786.00,23304.00,227838.00,333060.00,2152.00,-28637.00,250.00,30539.00,99331.00,21771.00,36420.00,41140.00,-83887.00,101471.00,1763.00,58755.00,164087.00,-10611.00,-77669.00
2001:Q1,317123.00,267924.00,270943.00,320426.00,327463.00,18267.00,309197.00,-7658.00,621.00,-49483.00,72993.00,-7101.00,-60515.00,-15351.00,38108.00,-855.00,-10095.00,-3094.00,-830.00,-1139.00,-5032.00,-4454.00,1607.00,-6061.00,1076.00,7758.00,37362.00,87060.00,122476.00,77480.00,-25227.00,482.00,102225.00,-1583.00,225.00,2881.00,-4689.00,-4850.00,-35665.00,4991.00,44582.00,34571.00,2950.00,-3019.00
2001:Q2,320741.00,280872.00,334204.00,318579.00,321867.00,19172.00,302694.00,-2890.00,-398.00,15625.00,126055.00,165.00,-4982.00,-1589.00,28759.00,-153.00,222.00,1756.00,872.00,544.00,-2950.00,-604.00,1612.00,-2216.00,1076.00,5175.00,29870.00,68116.00,110429.00,74116.00,-29363.00,1147.00,102332.00,43587.00,-22270.00,24983.00,40874.00,-14775.00,-28180.00,-4977.00,53764.00,-6827.00,-6278.00,-53332.00
2001:Q3,312801.00,283934.00,316441.00,311474.00,319492.00,20334.00,299158.00,-7529.00,-489.00,4967.00,39495.00,-2724.00,10580.00,2514.00,12035.00,300.00,5628.00,111.00,967.00,1375.00,3175.00,-1765.00,1623.00,-3388.00,1076.00,-41620.00,33563.00,19908.00,34527.00,19138.00,-16685.00,590.00,35233.00,40297.00,-16012.00,-3218.00,59527.00,-27350.00,-30276.00,27557.00,19561.00,-8560.00,-5840.00,-32507.00
2001:Q4,284135.00,274658.00,346448.00,284203.00,305026.00,15465.00,289561.00,-20207.00,-616.00,62245.00,93996.00,1148.00,1888.00,30341.00,30836.00,484.00,8631.00,3631.00,405.00,1336.00,3259.00,4850.00,1623.00,3227.00,1076.00,-90858.00,22988.00,82612.00,31750.00,43200.00,-11845.00,1281.00,53764.00,18717.00,-23494.00,-26099.00,68310.00,-1150.00,-14234.00,-20469.00,23410.00,-10238.00,-7485.00,-71790.00
2002:Q1,300841.00,290420.00,260947.00,295543.00,296298.00,18547.00,277751.00,-54.00,-702.00,-34596.00,50147.00,1155.00,2431.00,-697.00,-94.00,-1307.00,-432.00,-5502.00,3814.00,786.00,470.00,-4186.00,563.00,-4749.00,-44.00,42117.00,40874.00,-29670.00,84742.00,38213.00,-14743.00,-187.00,53143.00,13144.00,-9929.00,-4572.00,27645.00,-619.00,8946.00,4771.00,23420.00,12803.00,-15936.00,29473.00
2002:Q2,317083.00,292091.00,310740.00,296090.00,292021.00,19920.00,272102.00,4780.00,-711.00,14650.00,56813.00,1828.00,2325.00,6368.00,-7108.00,2994.00,3616.00,551.00,4477.00,639.00,-2051.00,1135.00,572.00,563.00,-44.00,24899.00,33205.00,-12406.00,42162.00,12694.00,-21529.00,817.00,33406.00,23096.00,-39104.00,19126.00,43074.00,5991.00,6243.00,3754.00,6029.00,5480.00,-21124.00,-18649.00
2002:Q3,331833.00,299017.00,285529.00,295099.00,289468.00,19647.00,269821.00,6323.00,-693.00,-9570.00,383.00,1500.00,501.00,-12034.00,-9476.00,-385.00,12785.00,5038.00,3214.00,-838.00,5371.00,1274.00,581.00,693.00,-44.00,-38277.00,33119.00,11420.00,9953.00,-19500.00,-5031.00,848.00,-15317.00,41736.00,-13684.00,9541.00,45879.00,-28564.00,7729.00,12715.00,12862.00,1710.00,-18735.00,13488.00
2002:Q4,351770.00,314233.00,327661.00,294998.00,288100.00,21001.00,267100.00,7451.00,-553.00,32663.00,109953.00,587.00,-14864.00,30998.00,24672.00,889.00,5169.00,4533.00,3005.00,-1243.00,-1126.00,5816.00,578.00,5238.00,-44.00,-108214.00,23912.00,141033.00,77290.00,-3984.00,-16610.00,1457.00,11169.00,56669.00,-16991.00,10396.00,63264.00,-933.00,22228.00,-7860.00,32445.00,-5069.00,-16205.00,-13428.00
2003:Q1,355333.00,308873.00,267362.00,296640.00,289436.00,22301.00,267135.00,7751.00,-547.00,-29278.00,37000.00,1346.00,15506.00,23861.00,-11372.00,-454.00,1884.00,-2895.00,3685.00,1061.00,33.00,-1785.00,571.00,-2356.00,1448.00,74074.00,22148.00,-89656.00,66278.00,16146.00,12.00,152.00,15982.00,2429.00,-24265.00,-1412.00,28106.00,-14352.00,-42683.00,4133.00,17210.00,70511.00,12884.00,41511.00
2003:Q2,356428.00,318396.00,314933.00,296241.00,296750.00,22758.00,273992.00,-97.00,-412.00,18692.00,30847.00,8364.00,18514.00,32474.00,-2416.00,504.00,3285.00,8111.00,2565.00,-5752.00,-1639.00,543.00,577.00,-34.00,1448.00,-8244.00,42944.00,-66570.00,12154.00,18893.00,-18830.00,1119.00,36604.00,8758.00,-26528.00,6705.00,28581.00,-5180.00,-31307.00,-929.00,-3164.00,10835.00,14248.00,3463.00
2003:Q3,371545.00,324816.00,308386.00,305785.00,304283.00,25551.00,278732.00,2032.00,-530.00,2601.00,23521.00,4216.00,25275.00,22919.00,-12467.00,1020.00,12945.00,10482.00,-706.00,-407.00,3576.00,1233.00,584.00,649.00,1448.00,-20745.00,37415.00,-49738.00,20920.00,30681.00,2983.00,625.00,27073.00,-274.00,-12495.00,-15785.00,28006.00,-2902.00,-11481.00,2432.00,-59.00,-13981.00,16504.00,16429.00
2003:Q4,385724.00,327175.00,350206.00,316990.00,308008.00,24679.00,283329.00,9600.00,-619.00,33216.00,75219.00,3632.00,-9235.00,36893.00,-1893.00,-1255.00,-5890.00,-4808.00,-1150.00,-555.00,623.00,-13408.00,582.00,-13990.00,1448.00,-87958.00,22762.00,130123.00,42003.00,-26065.00,-21497.00,1396.00,-5964.00,20226.00,-17724.00,17213.00,20737.00,-3096.00,4583.00,-17878.00,25909.00,24570.00,13753.00,-23031.00
2004:Q1,412624.00,342417.00,316084.00,312886.00,301238.00,22716.00,278522.00,12218.00,-570.00,3198.00,272220.00,3554.00,50025.00,-86.00,-422.00,-803.00,4774.00,3304.00,2560.00,412.00,-1502.00,1766.00,4828.00,-3062.00,-317.00,110079.00,62031.00,41620.00,269022.00,39114.00,9142.00,4653.00,25319.00,75215.00,-20801.00,12455.00,83561.00,-3961.00,44112.00,11614.00,20378.00,71365.00,11186.00,26333.00
2004:Q2,434212.00,343791.00,370609.00,329679.00,311079.00,24701.00,286378.00,19059.00,-459.00,40930.00,280589.00,5926.00,42033.00,-1361.00,-2000.00,-354.00,-506.00,-97.00,408.00,-306.00,-511.00,4925.00,4828.00,97.00,-317.00,62423.00,64969.00,104851.00,239659.00,-15619.00,7050.00,6120.00,-28789.00,89604.00,9709.00,7645.00,72250.00,-21778.00,10089.00,3515.00,16432.00,131352.00,26064.00,-26819.00
2004:Q3,442671.00,365914.00,363706.00,336841.00,321779.00,26162.00,295618.00,15571.00,-510.00,26865.00,259788.00,-2928.00,33472.00,31733.00,774.00,890.00,4830.00,6738.00,-803.00,-709.00,-396.00,2872.00,4868.00,-1996.00,-317.00,28782.00,51564.00,108117.00,232923.00,7092.00,6448.00,1078.00,-434.00,98408.00,17226.00,1343.00,79839.00,-40645.00,31768.00,10320.00,18146.00,88895.00,18939.00,2208.00
2004:Q4,447936.00,322566.00,382322.00,347472.00,330724.00,26711.00,304013.00,17012.00,-264.00,34849.00,337272.00,9008.00,-15640.00,-5830.00,14858.00,703.00,14047.00,9399.00,3459.00,711.00,478.00,9975.00,4868.00,5107.00,-317.00,-45795.00,93829.00,262435.00,302423.00,-14583.00,-7339.00,615.00,-7859.00,138702.00,30771.00,30825.00,77106.00,-27062.00,35396.00,-10321.00,40816.00,121042.00,18433.00,-59756.00
2005:Q1,493430.00,361930.00,288153.00,367997.00,343115.00,26996.00,316120.00,24876.00,6.00,-79844.00,299957.00,7596.00,13586.00,7924.00,-3629.00,-232.00,18549.00,-4081.00,16710.00,5072.00,848.00,-2118.00,1743.00,-3861.00,178.00,130063.00,56503.00,71537.00,379801.00,12047.00,14220.00,916.00,-3089.00,111683.00,29038.00,22014.00,60631.00,-47326.00,54541.00,13862.00,26756.00,212284.00,-4046.00,73777.00
2005:Q2,507765.00,383444.00,336707.00,358921.00,351237.00,28035.00,323202.00,7657.00,27.00,-22214.00,360358.00,-3805.00,47997.00,-3432.00,10487.00,2269.00,3201.00,-727.00,5194.00,1233.00,-2499.00,2415.00,1749.00,666.00,178.00,103665.00,33545.00,163838.00,382572.00,-15266.00,-1322.00,13636.00,-27580.00,172993.00,47572.00,31347.00,94074.00,-63598.00,63144.00,541.00,-7170.00,241831.00,-9903.00,46738.00
2005:Q3,510653.00,412588.00,385289.00,365536.00,360108.00,29590.00,330518.00,4485.00,943.00,19753.00,360056.00,-6077.00,44996.00,24271.00,17289.00,3233.00,6948.00,9137.00,-2950.00,-1482.00,2243.00,3535.00,1754.00,1781.00,178.00,93973.00,-9876.00,181585.00,340302.00,18957.00,5814.00,11674.00,1469.00,115597.00,13576.00,11435.00,90586.00,-100362.00,75824.00,1042.00,39194.00,211942.00,-21891.00,27299.00
2005:Q4,552064.00,412422.00,395671.00,388244.00,365663.00,30076.00,335587.00,22562.00,19.00,7427.00,361406.00,12152.00,30873.00,44638.00,30948.00,2868.00,17767.00,11622.00,5128.00,1211.00,-194.00,3538.00,1752.00,1786.00,178.00,16510.00,-55484.00,257418.00,353978.00,-22331.00,-26422.00,16008.00,-11917.00,208999.00,40584.00,51707.00,116708.00,-88938.00,55143.00,-8543.00,39993.00,185424.00,-15769.00,16751.00
2006:Q1,571772.00,401037.00,340326.00,401122.00,382370.00,29628.00,352742.00,18606.00,146.00,-60795.00,273551.00,-21575.00,-9134.00,10043.00,1824.00,-4457.00,-5651.00,-5577.00,-2068.00,-702.00,2696.00,-3165.00,-2464.00,-701.00,5910.00,63858.00,56351.00,179547.00,334346.00,30699.00,6424.00,7472.00,16803.00,150800.00,36033.00,24601.00,90166.00,-118944.00,13256.00,14169.00,34391.00,205754.00,4221.00,60711.00
2006:Q2,579584.00,397141.00,361634.00,408226.00,388563.00,28711.00,359852.00,19321.00,342.00,-46592.00,358941.00,11049.00,-27845.00,-4821.00,14678.00,2051.00,3316.00,13549.00,-5091.00,-1710.00,-3432.00,-5552.00,-2489.00,-3063.00,5910.00,77325.00,35569.00,247261.00,405533.00,51225.00,15177.00,16489.00,19559.00,166158.00,29278.00,57343.00,79537.00,-123719.00,52704.00,-740.00,55369.00,204846.00,-310.00,35507.00
2006:Q3,595939.00,408521.00,370220.00,411523.00,391845.00,25655.00,366190.00,19273.00,406.00,-41304.00,283098.00,-9348.00,2572.00,15976.00,24316.00,514.00,-3409.00,-257.00,-47.00,-29.00,-3076.00,-4247.00,-2513.00,-1734.00,5910.00,-7490.00,74798.00,183507.00,324402.00,13488.00,-1092.00,7741.00,6839.00,123734.00,38347.00,-5277.00,90664.00,-111064.00,19253.00,1572.00,49075.00,227566.00,778.00,38301.00
2006:Q4,569688.00,397140.00,366875.00,421097.00,398609.00,27122.00,371487.00,9772.00,12716.00,-54222.00,304413.00,5639.00,-8141.00,45722.00,31421.00,2865.00,6057.00,3980.00,707.00,223.00,1147.00,-2543.00,-2511.00,-32.00,5910.00,-108506.00,52454.00,273535.00,358635.00,55759.00,1938.00,22428.00,31393.00,206820.00,33679.00,68038.00,105103.00,-143176.00,38177.00,-6793.00,52297.00,158916.00,-3366.00,30265.00
2007:Q1,554172.00,396039.00,303248.00,408665.00,403658.00,27314.00,376345.00,5040.00,-34.00,-105416.00,345930.00,-4030.00,16485.00,-12842.00,-7412.00,-1619.00,-21086.00,-13612.00,-5543.00,-2098.00,167.00,-3070.00,-2687.00,-383.00,-1226.00,94723.00,81337.00,204670.00,451347.00,54521.00,13651.00,14130.00,26740.00,161890.00,26192.00,57173.00,78525.00,-114716.00,20994.00,-11246.00,51621.00,301089.00,-12807.00,92791.00
2007:Q2,554688.00,405901.00,354825.00,425949.00,414026.00,27406.00,386620.00,11766.00,157.00,-71124.00,421941.00,10518.00,35701.00,-5198.00,20156.00,-5219.00,-956.00,5444.00,-5296.00,-2016.00,912.00,-1337.00,-2738.00,1401.00,-1226.00,98775.00,52834.00,217893.00,493065.00,101436.00,28178.00,27662.00,45596.00,219678.00,39691.00,79960.00,100027.00,-165020.00,39692.00,-9170.00,55210.00,261436.00,-10197.00,51076.00
