date,FU313161105.Q,FU313161205.Q,FU313161113.Q,FU313161275.Q,FU313161283.Q,FU313161305.Q,FU313161400.Q,FU213061120.Q,FU343061123.Q,FU343061145.Q,FU313161375.Q,FU893061105.Q,FU153061105.Q,FU313161400.Q,FU153061185.Q,FU103061103.Q,FU113061003.Q,FU213061105.Q,FU213061120.Q,FU213061103.Q,FU713061100.Q,FU713061113.Q,FU713061125.Q,FU763061100.Q,FU753061103.Q,FU743061103.Q,FU473061105.Q,FU513061103.Q,FU513061113.Q,FU513061125.Q,FU543061105.Q,FU543061113.Q,FU543061125.Q,FU573061105.Q,FU573061143.Q,FU573061133.Q,FU343061105.Q,FU343061165.Q,FU343061155.Q,FU223061143.Q,FU633061105.Q,FU633061110.Q,FU633061120.Q,FU653061105.Q,FU653061113.Q,FU653061125.Q,FU553061103.Q,FU563061103.Q,FU403061105.Q,FU673061103.Q,FU663061105.Q,FU733061103.Q,FU263061105.Q,FU263061110.Q,FU263061120.Q
1986:Q2,56764.00,26432.00,3478.00,37123.00,-14169.00,30332.00,2398.00,9770.00,0.00,19636.00,-1472.00,56764.00,-20300.00,2398.00,-22698.00,7176.00,583.00,29490.00,9770.00,19720.00,7229.00,7229.00,0.00,1637.00,1349.00,149.00,862.00,2814.00,-22.00,2836.00,-829.00,0.00,-829.00,-4650.00,-3487.00,-1163.00,5467.00,5467.00,0.00,3479.00,-6902.00,-8953.00,2051.00,9623.00,0.00,9623.00,100.00,0.00,3280.00,0.00,-2092.00,-61.00,18360.00,9657.00,8703.00
1986:Q3,68546.00,65105.00,14080.00,36025.00,15000.00,3441.00,3948.00,4150.00,0.00,-3528.00,-1129.00,68546.00,22836.00,3948.00,18888.00,-1754.00,522.00,-116.00,4150.00,-4266.00,588.00,588.00,0.00,2471.00,801.00,146.00,559.00,3655.00,-10.00,3665.00,2234.00,0.00,2234.00,-1678.00,-1259.00,-419.00,11472.00,11472.00,0.00,6097.00,1591.00,1848.00,-257.00,9366.00,0.00,9366.00,117.00,0.00,529.00,0.00,-1334.00,27.00,10417.00,7933.00,2484.00
1986:Q4,84698.00,55426.00,15949.00,39477.00,0.00,29272.00,5563.00,8130.00,0.00,15041.00,538.00,84698.00,18182.00,5563.00,12619.00,1364.00,241.00,23148.00,8130.00,15018.00,13188.00,11711.00,1477.00,1840.00,578.00,91.00,202.00,3887.00,42.00,3845.00,4001.00,0.00,4001.00,-12376.00,-4663.00,-7713.00,15041.00,15041.00,0.00,10725.00,4070.00,3214.00,856.00,4683.00,0.00,4683.00,132.00,0.00,2444.00,0.00,-7044.00,-37.00,338.00,-236.00,574.00
1987:Q1,23992.00,15988.00,-20485.00,36473.00,0.00,8004.00,1340.00,7990.00,0.00,-3099.00,1773.00,23992.00,-22336.00,1340.00,-23676.00,-2620.00,-51.00,29055.00,7990.00,21065.00,-1216.00,-963.00,-253.00,356.00,1318.00,30.00,1249.00,2536.00,19.00,2517.00,2220.00,0.00,2220.00,166.00,-3477.00,3643.00,-3099.00,-3099.00,0.00,7486.00,-9554.00,-9042.00,-512.00,16737.00,0.00,16737.00,247.00,0.00,2290.00,0.00,-10246.00,57.00,9367.00,2755.00,6612.00
1987:Q2,38124.00,22091.00,-15145.00,37236.00,0.00,16033.00,2131.00,6910.00,390.00,5661.00,941.00,38124.00,19220.00,2131.00,17089.00,-4971.00,-355.00,3823.00,6910.00,-3087.00,13839.00,4890.00,8949.00,2073.00,-1025.00,-32.00,806.00,2016.00,17.00,1999.00,-3612.00,0.00,-3612.00,-5713.00,-6073.00,360.00,6051.00,5661.00,390.00,6688.00,1732.00,-1069.00,2801.00,3597.00,0.00,3597.00,-224.00,0.00,-3464.00,0.00,-11018.00,40.00,8653.00,542.00,8111.00
1987:Q3,36033.00,17143.00,-12786.00,29929.00,0.00,18890.00,1730.00,3630.00,337.00,13597.00,-404.00,36033.00,13186.00,1730.00,11456.00,-1063.00,-394.00,4214.00,3630.00,584.00,1693.00,-1917.00,3610.00,7016.00,326.00,-28.00,956.00,1882.00,33.00,1849.00,-395.00,0.00,-395.00,2954.00,1427.00,1527.00,13934.00,13597.00,337.00,5911.00,-4977.00,-2667.00,-2310.00,360.00,0.00,360.00,-27.00,0.00,1942.00,0.00,-9463.00,0.00,-1994.00,-3948.00,1954.00
1987:Q4,74497.00,47725.00,11234.00,36646.00,-155.00,26772.00,2570.00,10310.00,359.00,14264.00,-731.00,74497.00,21683.00,2570.00,19113.00,119.00,-172.00,4807.00,10310.00,-5503.00,6965.00,1906.00,5059.00,-2951.00,-1002.00,41.00,216.00,2132.00,63.00,2069.00,-168.00,0.00,-168.00,2797.00,2394.00,403.00,14468.00,14109.00,359.00,3452.00,-920.00,-2804.00,1884.00,-6091.00,0.00,-6091.00,570.00,0.00,3934.00,0.00,5032.00,16.00,19569.00,11996.00,7573.00
1988:Q1,37327.00,32357.00,3150.00,29207.00,0.00,4970.00,2920.00,3540.00,348.00,-3991.00,2153.00,37327.00,-902.00,2920.00,-3822.00,-471.00,-3.00,9403.00,3540.00,5863.00,-1410.00,-435.00,-975.00,-2897.00,1009.00,-183.00,1272.00,2246.00,103.00,2143.00,-1.00,0.00,-1.00,-9447.00,-5779.00,-3668.00,-3642.00,-3991.00,349.00,4704.00,543.00,441.00,102.00,-1580.00,0.00,-1580.00,673.00,0.00,3469.00,0.00,982.00,-79.00,33641.00,6484.00,27157.00
1988:Q2,24529.00,11953.00,-10355.00,22153.00,155.00,12576.00,2144.00,4060.00,410.00,6815.00,-853.00,24529.00,28579.00,2144.00,26435.00,-4439.00,101.00,-3590.00,4060.00,-7650.00,4954.00,-1783.00,6737.00,-6750.00,-112.00,124.00,1029.00,2224.00,153.00,2071.00,1221.00,0.00,1221.00,936.00,157.00,779.00,7381.00,6970.00,411.00,-630.00,-1725.00,-1459.00,-266.00,2540.00,0.00,2540.00,1270.00,0.00,-4351.00,0.00,-15550.00,-9.00,11326.00,-635.00,11961.00
1988:Q3,47844.00,30861.00,16159.00,14702.00,0.00,16983.00,1614.00,660.00,420.00,13264.00,1025.00,47844.00,25813.00,1614.00,24199.00,-119.00,182.00,-7584.00,660.00,-8244.00,1123.00,1123.00,0.00,-1948.00,-62.00,139.00,387.00,2363.00,149.00,2214.00,217.00,0.00,217.00,9762.00,9293.00,469.00,13686.00,13264.00,422.00,5800.00,-2276.00,697.00,-2973.00,-1339.00,0.00,-1339.00,871.00,0.00,1193.00,0.00,-53.00,15.00,-326.00,1158.00,-1484.00
1988:Q4,60772.00,37630.00,15519.00,22266.00,-155.00,23142.00,1775.00,3910.00,461.00,16692.00,304.00,60772.00,22920.00,1775.00,21145.00,1172.00,239.00,8401.00,3910.00,4491.00,10089.00,6186.00,3903.00,-8032.00,-718.00,113.00,566.00,2661.00,89.00,2572.00,49.00,0.00,49.00,-1528.00,-2011.00,483.00,17000.00,16537.00,463.00,1919.00,721.00,498.00,223.00,-1510.00,0.00,-1510.00,382.00,0.00,4960.00,0.00,-16090.00,88.00,17370.00,6307.00,11063.00
1989:Q1,33448.00,31722.00,3050.00,28672.00,0.00,1726.00,2611.00,2910.00,486.00,-4554.00,273.00,33448.00,15276.00,2611.00,12665.00,9207.00,337.00,-8342.00,2910.00,-11252.00,-5019.00,-4771.00,-248.00,5153.00,-414.00,96.00,-446.00,2671.00,30.00,2641.00,-1543.00,0.00,-1543.00,-8266.00,-4976.00,-3290.00,-4066.00,-4554.00,488.00,398.00,1175.00,534.00,641.00,-406.00,0.00,-406.00,700.00,0.00,1011.00,0.00,11737.00,-6.00,14195.00,-6193.00,20388.00
1989:Q2,16735.00,5629.00,-19951.00,25425.00,155.00,11106.00,1853.00,1570.00,533.00,7859.00,-709.00,16735.00,19502.00,1853.00,17649.00,2576.00,474.00,2670.00,1570.00,1100.00,3124.00,1020.00,2104.00,-19776.00,-406.00,89.00,-667.00,2888.00,-34.00,2922.00,-1993.00,0.00,-1993.00,5170.00,3949.00,1221.00,8549.00,8014.00,535.00,607.00,-1653.00,-660.00,-993.00,-4569.00,0.00,-4569.00,489.00,0.00,-20008.00,0.00,26914.00,-8.00,-7237.00,-9128.00,1891.00
1989:Q3,48944.00,30696.00,9528.00,21168.00,0.00,18248.00,1686.00,2590.00,513.00,12989.00,470.00,48944.00,3726.00,1686.00,2040.00,5023.00,476.00,1223.00,2590.00,-1367.00,-10716.00,-10544.00,-172.00,-12329.00,26.00,84.00,-505.00,2857.00,-34.00,2891.00,-2287.00,0.00,-2287.00,5590.00,3317.00,2273.00,13504.00,12989.00,515.00,1534.00,1580.00,499.00,1081.00,2376.00,0.00,2376.00,293.00,0.00,7450.00,0.00,3750.00,-31.00,25320.00,121.00,25199.00
1989:Q4,80164.00,50036.00,24051.00,25985.00,0.00,30128.00,2019.00,4690.00,584.00,18108.00,4727.00,80164.00,7084.00,2019.00,5065.00,6693.00,341.00,9280.00,4690.00,4590.00,5724.00,6094.00,-370.00,-1373.00,616.00,81.00,-707.00,2573.00,27.00,2546.00,176.00,0.00,176.00,7180.00,5600.00,1580.00,18694.00,18108.00,586.00,-802.00,2117.00,1888.00,229.00,-267.00,0.00,-267.00,347.00,0.00,-1724.00,0.00,26501.00,142.00,-2512.00,-8757.00,6245.00
1990:Q1,46138.00,12504.00,22429.00,-9925.00,0.00,33634.00,2156.00,240.00,568.00,-5249.00,35919.00,46138.00,18425.00,2156.00,16269.00,-7307.00,237.00,32025.00,240.00,31785.00,-8876.00,-9077.00,201.00,12872.00,2501.00,75.00,-872.00,2225.00,100.00,2125.00,6265.00,0.00,6265.00,-11295.00,-8500.00,-2795.00,-4676.00,-5249.00,573.00,10368.00,16514.00,15077.00,1437.00,4611.00,0.00,4611.00,22.00,0.00,5517.00,0.00,-24492.00,67.00,-8068.00,-3338.00,-4730.00
1990:Q2,43034.00,30090.00,428.00,29662.00,0.00,12944.00,1985.00,770.00,664.00,7037.00,2488.00,43034.00,9138.00,1985.00,7153.00,1567.00,164.00,3887.00,770.00,3117.00,13484.00,13334.00,150.00,-3883.00,307.00,68.00,-954.00,1808.00,183.00,1625.00,-202.00,0.00,-202.00,5407.00,3277.00,2130.00,7706.00,7037.00,669.00,5537.00,-3374.00,-4520.00,1146.00,-172.00,0.00,-172.00,-90.00,0.00,5435.00,0.00,-8219.00,-172.00,5592.00,1913.00,3679.00
1990:Q3,77082.00,58788.00,28949.00,29839.00,0.00,18294.00,2043.00,-3030.00,637.00,13673.00,4971.00,77082.00,44995.00,2043.00,42952.00,-9076.00,105.00,2262.00,-3030.00,5292.00,2990.00,2990.00,0.00,263.00,1228.00,66.00,-952.00,1911.00,161.00,1750.00,954.00,0.00,954.00,3192.00,3137.00,55.00,14320.00,13673.00,647.00,1846.00,6017.00,1510.00,4507.00,96.00,0.00,96.00,-5.00,0.00,16137.00,0.00,-22134.00,-12.00,12879.00,1409.00,11470.00
1990:Q4,105844.00,73298.00,44961.00,28337.00,0.00,32546.00,2304.00,-430.00,727.00,17893.00,12052.00,105844.00,23801.00,2304.00,21497.00,1033.00,60.00,3294.00,-430.00,3724.00,717.00,692.00,25.00,-8484.00,956.00,69.00,-791.00,2529.00,29.00,2500.00,-783.00,0.00,-783.00,2554.00,2644.00,-90.00,18630.00,17893.00,737.00,-1912.00,11497.00,6291.00,5206.00,952.00,0.00,952.00,274.00,0.00,-5753.00,0.00,40616.00,-54.00,16639.00,5712.00,10927.00
1991:Q1,50656.00,48075.00,5847.00,42228.00,0.00,2581.00,3493.00,-1440.00,558.00,-6010.00,5980.00,50656.00,-12891.00,3493.00,-16384.00,-3147.00,-15.00,5064.00,-1440.00,6504.00,5875.00,1725.00,4150.00,11958.00,3346.00,53.00,645.00,5153.00,-90.00,5243.00,3849.00,0.00,3849.00,-7555.00,-9078.00,1523.00,-5427.00,-6010.00,583.00,8909.00,20626.00,8371.00,12255.00,7674.00,0.00,7674.00,578.00,0.00,15160.00,0.00,-14092.00,-1.00,4894.00,5326.00,-432.00
1991:Q2,54053.00,39716.00,-11718.00,51434.00,0.00,14337.00,3472.00,1640.00,708.00,9370.00,-853.00,54053.00,10186.00,3472.00,6714.00,224.00,-124.00,1216.00,1640.00,-424.00,6519.00,5069.00,1450.00,10754.00,-2247.00,17.00,384.00,7236.00,-237.00,7473.00,2104.00,0.00,2104.00,-543.00,-1002.00,459.00,10103.00,9370.00,733.00,1609.00,-10542.00,-9267.00,-1275.00,4645.00,0.00,4645.00,899.00,0.00,486.00,0.00,1136.00,75.00,9916.00,-1244.00,11160.00
1991:Q3,117145.00,103302.00,43045.00,60257.00,0.00,13843.00,2190.00,-2900.00,545.00,14633.00,-625.00,117145.00,8499.00,2190.00,6309.00,7495.00,-119.00,13400.00,-2900.00,16300.00,11070.00,9255.00,1815.00,16939.00,1889.00,55.00,552.00,7146.00,-225.00,7371.00,7170.00,0.00,7170.00,2710.00,2533.00,177.00,15202.00,14633.00,569.00,-14805.00,9291.00,11985.00,-2694.00,5148.00,0.00,5148.00,945.00,0.00,4788.00,0.00,14583.00,762.00,4425.00,6143.00,-1718.00
1991:Q4,108533.00,82392.00,25800.00,56592.00,0.00,26141.00,2754.00,1620.00,741.00,20365.00,661.00,108533.00,5702.00,2754.00,2948.00,1205.00,-5.00,5303.00,1620.00,3683.00,7932.00,4066.00,3866.00,9774.00,6431.00,166.00,3948.00,4880.00,-56.00,4936.00,5477.00,0.00,5477.00,80.00,-1365.00,1445.00,21135.00,20365.00,770.00,1546.00,14808.00,11571.00,3237.00,10979.00,0.00,10979.00,715.00,0.00,-2248.00,0.00,-3235.00,-495.00,14435.00,3713.00,10722.00
1992:Q1,79859.00,83140.00,25429.00,57711.00,0.00,-3281.00,3898.00,-1950.00,461.00,-6314.00,624.00,79859.00,36006.00,3898.00,32108.00,-1415.00,107.00,24479.00,-1950.00,26429.00,-690.00,-3143.00,2453.00,25709.00,-2181.00,277.00,2325.00,4206.00,112.00,4094.00,2566.00,0.00,2566.00,-10627.00,-10831.00,204.00,-5812.00,-6314.00,502.00,6410.00,5242.00,1527.00,3715.00,-17514.00,0.00,-17514.00,523.00,0.00,12852.00,0.00,-21106.00,2900.00,15602.00,9148.00,6454.00
1992:Q2,73165.00,58696.00,2400.00,56296.00,0.00,14469.00,3339.00,4070.00,746.00,9689.00,-3375.00,73165.00,8269.00,3339.00,4930.00,15600.00,204.00,-24454.00,4070.00,-28524.00,11087.00,7357.00,3730.00,7298.00,4936.00,388.00,2031.00,2625.00,279.00,2346.00,2045.00,0.00,2045.00,-847.00,-381.00,-466.00,10467.00,9689.00,778.00,6055.00,-5160.00,-2428.00,-2732.00,3514.00,0.00,3514.00,365.00,0.00,-2462.00,0.00,9776.00,-54.00,21482.00,8790.00,12692.00
1992:Q3,88804.00,73563.00,16069.00,57494.00,0.00,15241.00,4968.00,-4290.00,641.00,15528.00,-1606.00,88804.00,24646.00,4968.00,19678.00,-5319.00,480.00,-6253.00,-4290.00,-1963.00,2829.00,-3097.00,5926.00,16750.00,1744.00,425.00,1419.00,-1651.00,293.00,-1944.00,3892.00,0.00,3892.00,2502.00,395.00,2107.00,16217.00,15528.00,689.00,19718.00,213.00,-1833.00,2046.00,-4237.00,0.00,-4237.00,340.00,0.00,3648.00,0.00,5234.00,1618.00,4589.00,6210.00,-1621.00
1992:Q4,101712.00,76930.00,23374.00,53556.00,0.00,24782.00,6940.00,-4040.00,817.00,20884.00,181.00,101712.00,28340.00,6940.00,21400.00,8297.00,-64.00,-11135.00,-4040.00,-7095.00,15299.00,8042.00,7257.00,5837.00,4249.00,388.00,88.00,384.00,158.00,226.00,2524.00,0.00,2524.00,397.00,-207.00,604.00,21742.00,20884.00,858.00,5857.00,-272.00,2288.00,-2560.00,8090.00,0.00,8090.00,447.00,0.00,3910.00,0.00,-7230.00,652.00,13912.00,-7238.00,21150.00
1993:Q1,51085.00,54380.00,2216.00,52164.00,0.00,-3295.00,6361.00,-1900.00,581.00,-7966.00,-371.00,51085.00,16679.00,6361.00,10318.00,-17646.00,312.00,15784.00,-1900.00,17684.00,3450.00,310.00,3140.00,11050.00,2222.00,395.00,1275.00,3177.00,35.00,3142.00,7297.00,0.00,7297.00,-9549.00,-10138.00,589.00,-7345.00,-7966.00,621.00,1416.00,-1946.00,-2769.00,823.00,9943.00,0.00,9943.00,518.00,0.00,-2397.00,0.00,2662.00,-655.00,14443.00,9449.00,4994.00
1993:Q2,69596.00,49277.00,-597.00,49874.00,0.00,20319.00,2908.00,1190.00,731.00,9563.00,5927.00,69596.00,2319.00,2908.00,-589.00,4887.00,98.00,7269.00,1190.00,6079.00,14682.00,9692.00,4990.00,-3629.00,-140.00,447.00,1316.00,4233.00,-71.00,4304.00,5549.00,0.00,5549.00,-1200.00,404.00,-1604.00,10354.00,9563.00,791.00,6428.00,-1286.00,1089.00,-2375.00,5269.00,0.00,5269.00,518.00,0.00,3053.00,0.00,3677.00,376.00,5376.00,7115.00,-1739.00
1993:Q3,56835.00,42630.00,-899.00,43529.00,0.00,14205.00,2553.00,-3370.00,655.00,14847.00,-480.00,56835.00,-12899.00,2553.00,-15452.00,5248.00,67.00,-7249.00,-3370.00,-3879.00,6214.00,186.00,6028.00,5323.00,254.00,395.00,-511.00,4437.00,-86.00,4523.00,7079.00,0.00,7079.00,12767.00,9677.00,3090.00,15577.00,14847.00,730.00,10455.00,-1920.00,-3025.00,1105.00,1352.00,0.00,1352.00,518.00,0.00,5996.00,0.00,-18356.00,-268.00,22356.00,21133.00,1223.00
1993:Q4,107889.00,82614.00,56250.00,26364.00,0.00,25275.00,2836.00,0.00,690.00,20634.00,1115.00,107889.00,32218.00,2836.00,29382.00,-4239.00,147.00,13796.00,0.00,13796.00,12658.00,8386.00,4272.00,2158.00,4186.00,241.00,532.00,3791.00,-6.00,3797.00,1277.00,0.00,1277.00,-6356.00,-5540.00,-816.00,21382.00,20634.00,748.00,-4383.00,5962.00,10556.00,-4594.00,15521.00,0.00,15521.00,518.00,0.00,-13761.00,0.00,-8639.00,-278.00,31158.00,11398.00,19760.00
1994:Q1,43639.00,52718.00,6515.00,46203.00,0.00,-9079.00,3075.00,-3950.00,444.00,-7916.00,-732.00,43639.00,41830.00,3075.00,38755.00,8698.00,-2476.00,-4366.00,-3950.00,-416.00,5245.00,2579.00,2666.00,20096.00,3107.00,-373.00,1102.00,2008.00,-105.00,2113.00,-3219.00,0.00,-3219.00,-297.00,-2775.00,2478.00,-7403.00,-7916.00,513.00,6885.00,-11516.00,-11046.00,-470.00,-15719.00,0.00,-15719.00,-238.00,0.00,5473.00,0.00,-16517.00,510.00,10809.00,-3129.00,13938.00
1994:Q2,15973.00,7113.00,-22700.00,29813.00,0.00,8860.00,2135.00,-2120.00,743.00,9425.00,-1323.00,15973.00,39469.00,2135.00,37334.00,-4385.00,4383.00,-18197.00,-2120.00,-16077.00,10384.00,5629.00,4755.00,-13266.00,342.00,-200.00,557.00,2038.00,-75.00,2113.00,2581.00,0.00,2581.00,8376.00,3942.00,4434.00,10187.00,9425.00,762.00,-3694.00,-9392.00,-6621.00,-2771.00,-915.00,0.00,-915.00,-238.00,0.00,-1585.00,0.00,-8294.00,-1002.00,-1176.00,-1958.00,782.00
1994:Q3,50652.00,39749.00,-1151.00,40900.00,0.00,10903.00,1488.00,-5990.00,1091.00,14510.00,-196.00,50652.00,41052.00,1488.00,39564.00,7642.00,619.00,-27058.00,-5990.00,-21068.00,5366.00,1209.00,4157.00,-15716.00,-2221.00,-200.00,-1714.00,2037.00,-75.00,2112.00,3512.00,0.00,3512.00,5985.00,6319.00,-334.00,15624.00,14510.00,1114.00,-3271.00,423.00,1280.00,-857.00,-1661.00,0.00,-1661.00,-238.00,0.00,-9076.00,0.00,7401.00,10.00,22136.00,-6859.00,28995.00
1994:Q4,83070.00,62588.00,36458.00,26130.00,0.00,20482.00,1300.00,-4770.00,927.00,21623.00,1402.00,83070.00,61394.00,1300.00,60094.00,-9974.00,2204.00,-28143.00,-4770.00,-23373.00,11509.00,7593.00,3916.00,-19192.00,-4685.00,145.00,-432.00,2026.00,-87.00,2113.00,-5770.00,0.00,-5770.00,2644.00,2630.00,14.00,22547.00,21623.00,924.00,-1816.00,7658.00,8073.00,-415.00,1621.00,0.00,1621.00,-238.00,0.00,5537.00,0.00,3039.00,-259.00,33255.00,-1855.00,35110.00
1995:Q1,57298.00,73541.00,22694.00,50847.00,0.00,-16243.00,1443.00,-9710.00,1301.00,-8614.00,-663.00,57298.00,7873.00,1443.00,6430.00,-9550.00,2008.00,-19540.00,-9710.00,-9830.00,-812.00,-191.00,-621.00,-5956.00,20586.00,208.00,-885.00,342.00,304.00,38.00,4079.00,0.00,4079.00,723.00,539.00,184.00,-7294.00,-8614.00,1320.00,9419.00,142.00,-1396.00,1538.00,742.00,0.00,742.00,-427.00,0.00,4679.00,0.00,13448.00,-629.00,38142.00,7345.00,30797.00
1995:Q2,35199.00,25075.00,-8145.00,33220.00,0.00,10124.00,1193.00,-1760.00,814.00,10026.00,-149.00,35199.00,-99.00,1193.00,-1292.00,6692.00,906.00,-36814.00,-1760.00,-35054.00,8934.00,4778.00,4156.00,-20903.00,6717.00,501.00,-968.00,505.00,305.00,200.00,611.00,0.00,611.00,62.00,154.00,-92.00,10873.00,10026.00,847.00,-7752.00,-9074.00,-2718.00,-6356.00,-8744.00,0.00,-8744.00,-427.00,0.00,-283.00,0.00,29107.00,1683.00,53672.00,12055.00,41617.00
1995:Q3,34511.00,26938.00,-5840.00,32778.00,0.00,7573.00,968.00,-7780.00,577.00,14699.00,-891.00,34511.00,-9658.00,968.00,-10626.00,-4315.00,1457.00,-9368.00,-7780.00,-1588.00,-4972.00,-4872.00,-100.00,-5295.00,-1022.00,78.00,-326.00,454.00,304.00,150.00,63.00,0.00,63.00,-1417.00,338.00,-1755.00,15316.00,14699.00,617.00,-5939.00,5525.00,-1647.00,7172.00,11646.00,0.00,11646.00,-427.00,0.00,-2611.00,0.00,-7977.00,-2593.00,55892.00,10996.00,44896.00
1995:Q4,36766.00,48195.00,18218.00,29977.00,0.00,-11429.00,1467.00,-8910.00,-8428.00,4715.00,-273.00,36766.00,-8208.00,1467.00,-9675.00,13451.00,925.00,-14498.00,-8910.00,-5588.00,10528.00,6023.00,4505.00,-16977.00,3339.00,-543.00,-1576.00,390.00,304.00,86.00,-3735.00,0.00,-3735.00,86.00,524.00,-438.00,-3658.00,4715.00,-8373.00,-3088.00,7091.00,3306.00,3785.00,9837.00,0.00,9837.00,-427.00,0.00,4269.00,0.00,26380.00,365.00,12815.00,4021.00,8794.00
1996:Q1,85566.00,78985.00,51239.00,27746.00,0.00,6581.00,845.00,-7980.00,9395.00,4518.00,-197.00,85566.00,-6904.00,845.00,-7749.00,258.00,1431.00,-6186.00,-7980.00,1794.00,-1141.00,86.00,-1227.00,1146.00,5502.00,-337.00,997.00,422.00,304.00,118.00,-2284.00,0.00,-2284.00,1070.00,-515.00,1585.00,13975.00,4518.00,9457.00,5334.00,15935.00,4978.00,10957.00,2068.00,0.00,2068.00,29.00,0.00,-3801.00,0.00,-13059.00,-611.00,71722.00,31350.00,40372.00
1996:Q2,-12219.00,-24059.00,-38307.00,14248.00,0.00,11840.00,657.00,1350.00,666.00,11800.00,-2633.00,-12219.00,-32315.00,657.00,-32972.00,5750.00,2035.00,-350.00,1350.00,-1700.00,6858.00,4168.00,2690.00,-7567.00,4260.00,208.00,-245.00,-5589.00,-863.00,-4726.00,-5146.00,0.00,-5146.00,-204.00,117.00,-321.00,12470.00,11800.00,670.00,7539.00,-5055.00,-2521.00,-2534.00,-3788.00,0.00,-3788.00,29.00,0.00,6615.00,0.00,-19295.00,-23.00,21594.00,-10097.00,31691.00
1996:Q3,53174.00,41938.00,-12380.00,54318.00,0.00,11236.00,288.00,-2160.00,376.00,13138.00,-406.00,53174.00,21356.00,288.00,21068.00,-10962.00,683.00,-19510.00,-2160.00,-17350.00,-4.00,-3720.00,3716.00,-6733.00,-181.00,-603.00,-817.00,-3395.00,449.00,-3844.00,1130.00,0.00,1130.00,-4255.00,-3011.00,-1244.00,13548.00,13138.00,410.00,-7628.00,3657.00,3036.00,621.00,-5363.00,0.00,-5363.00,29.00,0.00,-59.00,0.00,10095.00,544.00,61642.00,-6130.00,67772.00
1996:Q4,75097.00,42426.00,16182.00,26244.00,0.00,32671.00,223.00,5600.00,773.00,25604.00,471.00,75097.00,994.00,223.00,771.00,-5049.00,775.00,-6752.00,5600.00,-12352.00,6997.00,6997.00,0.00,-22532.00,8857.00,-527.00,-827.00,-4338.00,-204.00,-4134.00,-8068.00,0.00,-8068.00,-1921.00,-1671.00,-250.00,26387.00,25604.00,783.00,-648.00,6222.00,-5511.00,11733.00,-8403.00,0.00,-8403.00,29.00,0.00,-15694.00,0.00,-8851.00,711.00,107735.00,24396.00,83339.00
1997:Q1,38525.00,45975.00,8144.00,37831.00,0.00,-7450.00,-504.00,3500.00,222.00,-9855.00,-813.00,38525.00,-11880.00,-504.00,-11376.00,7310.00,1564.00,-8867.00,3500.00,-12367.00,4169.00,-1498.00,5667.00,6814.00,13273.00,610.00,396.00,-28.00,399.00,-427.00,-79.00,0.00,-79.00,945.00,720.00,225.00,-9625.00,-9855.00,230.00,-1653.00,-7867.00,-4983.00,-2884.00,2459.00,0.00,2459.00,-350.00,0.00,297.00,0.00,-9922.00,-445.00,51404.00,-7025.00,58429.00
1997:Q2,-59755.00,-71108.00,-81423.00,10315.00,0.00,11353.00,-165.00,3150.00,801.00,9503.00,-1936.00,-59755.00,-59316.00,-165.00,-59151.00,-14227.00,609.00,-4794.00,3150.00,-7944.00,15838.00,6382.00,9456.00,-8390.00,-8223.00,100.00,123.00,449.00,-233.00,682.00,526.00,0.00,526.00,-101.00,744.00,-845.00,10315.00,9503.00,812.00,3769.00,-7852.00,-8353.00,501.00,1735.00,0.00,1735.00,-350.00,0.00,-5592.00,0.00,-5251.00,-678.00,21555.00,-28878.00,50433.00
1997:Q3,26410.00,7547.00,-2226.00,9773.00,0.00,18863.00,-171.00,3940.00,-81.00,15562.00,-387.00,26410.00,-24818.00,-171.00,-24647.00,-3330.00,851.00,-8127.00,3940.00,-12067.00,908.00,-1838.00,2746.00,-10238.00,4744.00,496.00,-2188.00,986.00,143.00,843.00,2532.00,0.00,2532.00,635.00,1005.00,-370.00,15500.00,15562.00,-62.00,8624.00,116.00,-3168.00,3284.00,3137.00,0.00,3137.00,-350.00,0.00,8222.00,0.00,-14812.00,-215.00,43737.00,4841.00,38896.00
1997:Q4,58318.00,18486.00,13485.00,5001.00,0.00,39832.00,329.00,12220.00,772.00,25091.00,1420.00,58318.00,-39658.00,329.00,-39987.00,-10002.00,661.00,4113.00,12220.00,-8107.00,18914.00,3430.00,15484.00,2862.00,4565.00,-1119.00,-136.00,679.00,-341.00,1020.00,-10216.00,0.00,-10216.00,511.00,750.00,-239.00,25905.00,25091.00,814.00,-4534.00,11332.00,15170.00,-3838.00,4788.00,0.00,4788.00,-350.00,0.00,4192.00,0.00,37477.00,1284.00,7050.00,-12572.00,19622.00
1998:Q1,15279.00,11310.00,4683.00,6627.00,0.00,3969.00,-317.00,15060.00,202.00,-11224.00,248.00,15279.00,6870.00,-317.00,7187.00,-4996.00,1935.00,-1178.00,15060.00,-16238.00,2446.00,-1865.00,4311.00,5436.00,4606.00,348.00,-631.00,-4059.00,144.00,-4203.00,-2155.00,0.00,-2155.00,-3030.00,-5623.00,2593.00,-10979.00,-11224.00,245.00,-6851.00,-3033.00,-2973.00,-60.00,4365.00,0.00,4365.00,-255.00,0.00,-13919.00,0.00,37273.00,-1715.00,4801.00,-1668.00,6469.00
