1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008:Q1,1407724.00,-43680.00,621071.00,685109.00,142210.00,3014.00,1407724.00,900731.00,12068.00,193635.00,622347.00,72681.00,638095.00,-124.00,-568.00,104616.00,579217.00,-132467.00,96386.00,-94368.00,62264.00,137852.00,-114714.00,-131102.00,1407724.00,-484602.00,-328479.00,-134984.00,-7884.00,0.00,-13254.00,1336654.00,-541908.00,-48826.00,79868.00,-3364.00,5309.00,11460.00,57161.00,-812.00,102650.00,12268.00,1319916.00,-4835.00,-3284.00,19588.00,136056.00,-35605.00,36008.00,-30356.00,278563.00,5652.00,-58854.00,555672.00
2008:Q2,1822215.00,-279836.00,381359.00,1278571.00,161508.00,280613.00,1822215.00,736965.00,41972.00,282389.00,381611.00,30993.00,1090985.00,-2100.00,-148.00,647008.00,631311.00,-297197.00,-64021.00,-3652.00,16448.00,295408.00,-132072.00,-5735.00,1822215.00,584268.00,700711.00,1354.00,-7888.00,0.00,-109909.00,295947.00,-463276.00,212927.00,-108268.00,8084.00,12162.00,-6352.00,74206.00,-820.00,76540.00,84004.00,196887.00,274258.00,-15004.00,22548.00,425764.00,-20508.00,-2336.00,20592.00,-594694.00,92976.00,6258.00,942000.00
2008:Q3,1624377.00,-459629.00,1989198.00,689309.00,97807.00,-692309.00,1624377.00,2226175.00,-9468.00,214686.00,1987506.00,33451.00,-84842.00,-29556.00,0.00,188936.00,502065.00,-362706.00,-62836.00,-48024.00,-30220.00,-235212.00,-7289.00,-516956.00,1624377.00,846527.00,983937.00,6373.00,-7884.00,13244.00,-149143.00,769898.00,28868.00,365616.00,-70072.00,-2188.00,5211.00,-6404.00,-9674.00,-812.00,98918.00,44552.00,17844.00,-31997.00,-7276.00,27620.00,-213164.00,-9045.00,-10844.00,-30632.00,518853.00,-33536.00,88059.00,7952.00
2008:Q4,2266392.00,28097.00,2217552.00,422803.00,49159.00,-451219.00,2266392.00,2286761.00,-1964.00,70718.00,2218544.00,-537.00,173358.00,32828.00,0.00,104708.00,317103.00,-485922.00,-258665.00,-95136.00,80564.00,137812.00,340067.00,-193727.00,2266392.00,1593579.00,1481063.00,24517.00,-7884.00,204464.00,-108582.00,559717.00,-3612.00,-189909.00,221680.00,-10784.00,-6647.00,-27712.00,5455.00,-816.00,70900.00,-207548.00,1455901.00,-816202.00,-7216.00,22132.00,221824.00,-81061.00,-10772.00,-47792.00,-557758.00,-17540.00,547194.00,113096.00
2009:Q1,1132736.00,-721044.00,1663263.00,91546.00,128181.00,-29209.00,1132736.00,2068307.00,1928.00,323328.00,1660071.00,82980.00,-1017656.00,-57548.00,0.00,-274244.00,368982.00,-646584.00,-167250.00,-76340.00,-60112.00,-13704.00,-90856.00,82085.00,1132736.00,393480.00,304992.00,15728.00,-5500.00,209136.00,-130876.00,430628.00,1190492.00,222032.00,-197948.00,-7140.00,-13559.00,20144.00,106809.00,10576.00,56915.00,-78048.00,-305540.00,360858.00,-1160.00,48128.00,118840.00,-254474.00,29324.00,16344.00,-429222.00,-79244.00,-383498.00,308628.00
2009:Q2,1222335.00,-639559.00,1900054.00,-184243.00,186511.00,-40428.00,1222335.00,2209932.00,14992.00,145551.00,1898958.00,150431.00,-1216534.00,-10072.00,0.00,-710520.00,527373.00,-646030.00,-219244.00,-13012.00,60392.00,16964.00,-222385.00,228937.00,1222335.00,-676678.00,-890860.00,22395.00,-5500.00,176124.00,21163.00,1566921.00,1730956.00,471962.00,-252524.00,5180.00,45478.00,11768.00,107278.00,10580.00,61430.00,-282944.00,-420902.00,519796.00,-324.00,45912.00,55520.00,-167458.00,20176.00,39496.00,127123.00,18956.00,-580539.00,332092.00
2009:Q3,1034488.00,-211866.00,1426878.00,-121009.00,174711.00,-234227.00,1034488.00,1696184.00,7144.00,138477.00,1430590.00,119973.00,-862405.00,-28260.00,0.00,-647092.00,522371.00,-670578.00,-36680.00,-16696.00,27552.00,84580.00,-97602.00,200708.00,1034488.00,289677.00,143531.00,-11599.00,-5496.00,92524.00,70717.00,871059.00,1488460.00,76571.00,13940.00,884.00,34921.00,35424.00,121130.00,10576.00,69834.00,-67440.00,-935635.00,619894.00,4296.00,44008.00,-118352.00,-259077.00,-19396.00,24280.00,-235235.00,2956.00,-40980.00,-126248.00
2009:Q4,928085.00,-274723.00,1032521.00,-25910.00,200237.00,-4040.00,928085.00,1293269.00,3292.00,95243.00,1033693.00,161041.00,-799773.00,-17500.00,0.00,-441672.00,414590.00,-563135.00,-79942.00,-524.00,-44696.00,-129040.00,62146.00,434589.00,928085.00,482205.00,444918.00,38740.00,-5500.00,92376.00,-88328.00,318560.00,986928.00,221543.00,-183996.00,-7524.00,39128.00,39356.00,173755.00,10580.00,89186.00,71484.00,-885412.00,565265.00,3080.00,45816.00,-277608.00,-278392.00,-5100.00,-504.00,-180266.00,6240.00,-114999.00,127320.00
2010:Q1,1558376.00,-252820.00,1727307.00,310124.00,141313.00,-367547.00,1558376.00,2142790.00,5780.00,316474.00,1727651.00,92885.00,-735541.00,-24184.00,0.00,141992.00,167788.00,-512731.00,-269127.00,35600.00,-2396.00,-75440.00,-197043.00,151127.00,1558376.00,-108425.00,-172004.00,17746.00,2460.00,-39960.00,83334.00,1184345.00,733808.00,91604.00,-31040.00,-10608.00,37684.00,20976.00,147393.00,116200.00,70176.00,23988.00,-701892.00,605223.00,1792.00,41220.00,19704.00,-143964.00,-51916.00,25184.00,157966.00,3156.00,27690.00,482456.00
2010:Q2,1181131.00,-129919.00,1911464.00,-83434.00,18740.00,-535720.00,1181131.00,2018727.00,-8204.00,112266.00,1912540.00,2124.00,-754982.00,42160.00,0.00,-339676.00,255166.00,-452305.00,-90941.00,-25544.00,34620.00,-118376.00,-60086.00,-82614.00,1181131.00,162544.00,215984.00,16123.00,2464.00,-43980.00,-28047.00,457875.00,168248.00,-71981.00,53044.00,-15196.00,38825.00,-11036.00,126821.00,116200.00,75307.00,-11516.00,-276420.00,412952.00,184.00,45492.00,-111920.00,-162732.00,12320.00,25384.00,24155.00,-69772.00,89518.00,560712.00
2010:Q3,1594571.00,150038.00,1544591.00,-288396.00,64050.00,124288.00,1594571.00,1978907.00,-10776.00,394696.00,1545075.00,49911.00,-470065.00,-80632.00,0.00,-461196.00,172316.00,-345280.00,-64666.00,8044.00,-19168.00,204440.00,116077.00,85729.00,1594571.00,-782090.00,-893163.00,55157.00,2456.00,-43296.00,96757.00,1292432.00,-82536.00,308071.00,494508.00,-10640.00,-25309.00,14500.00,207501.00,116204.00,92166.00,-30784.00,-398271.00,426759.00,1292.00,35260.00,-91448.00,-106216.00,-28632.00,62868.00,69006.00,180076.00,58057.00,1084228.00
2010:Q4,1260874.00,-88958.00,1397642.00,-93766.00,196141.00,-150185.00,1260874.00,1674973.00,7368.00,120100.00,1398402.00,149103.00,-758612.00,-214616.00,0.00,-276184.00,181658.00,-308624.00,-18974.00,-14100.00,134428.00,-180932.00,-61268.00,344513.00,1260874.00,448706.00,463695.00,-26738.00,2460.00,-60224.00,69513.00,382040.00,445504.00,212930.00,-559384.00,-1408.00,73323.00,-27192.00,80529.00,116200.00,68627.00,111140.00,-236184.00,339654.00,2492.00,-3152.00,-107152.00,-23760.00,-10872.00,68060.00,-71478.00,-42032.00,-53805.00,430128.00
2011:Q1,1076213.00,152243.00,843914.00,229749.00,-70236.00,-79457.00,1076213.00,930289.00,-508.00,172073.00,845106.00,-86382.00,-134619.00,-73328.00,0.00,11100.00,217457.00,-262386.00,-50925.00,29896.00,-5936.00,44264.00,-44761.00,280543.00,1076213.00,-875663.00,-709707.00,-47997.00,1104.00,-43112.00,-75951.00,1535220.00,1051608.00,71982.00,-14780.00,-1140.00,54909.00,29468.00,139257.00,75024.00,92828.00,43908.00,5522.00,-111364.00,-3712.00,29672.00,-41560.00,-1036.00,1252.00,199760.00,58470.00,-1124.00,-143724.00,416656.00
2011:Q2,342245.00,-58535.00,578403.00,-293017.00,-113970.00,229363.00,342245.00,694932.00,-4688.00,233292.00,578559.00,-112231.00,-677809.00,-5596.00,0.00,-479916.00,186743.00,-167418.00,-34197.00,-288.00,-72692.00,-186852.00,82407.00,325122.00,342245.00,-494266.00,-273141.00,-4311.00,1100.00,-139080.00,-78834.00,392515.00,926292.00,-82893.00,19608.00,-5560.00,16421.00,-17524.00,50993.00,75028.00,-705962.00,-5280.00,-52664.00,86327.00,2008.00,43684.00,-66864.00,-15449.00,6884.00,111292.00,23739.00,9220.00,-26785.00,443996.00
2011:Q3,1687570.00,-324014.00,1984211.00,934.00,-12498.00,38936.00,1687570.00,2195469.00,-19752.00,230888.00,1986147.00,-1814.00,-375480.00,840.00,0.00,-138312.00,137310.00,-228829.00,12036.00,-5008.00,-43416.00,-107684.00,-2417.00,-132419.00,1687570.00,633789.00,806650.00,-13024.00,1104.00,-132612.00,-28329.00,802861.00,-25412.00,193366.00,88680.00,-6592.00,32900.00,3400.00,92755.00,75032.00,889483.00,-28384.00,-50366.00,-199111.00,1688.00,52204.00,-6616.00,-32289.00,10024.00,92004.00,-145840.00,18248.00,-252314.00,250920.00
2011:Q4,1140725.00,-122827.00,1143795.00,-21754.00,10904.00,130607.00,1140725.00,1331470.00,-4800.00,179656.00,1144939.00,11675.00,-230351.00,118088.00,0.00,-141668.00,118770.00,-144278.00,-45914.00,5600.00,-29528.00,-71476.00,-39945.00,39606.00,1140725.00,277876.00,463646.00,31337.00,1100.00,-158068.00,-60139.00,1160081.00,-176372.00,250934.00,-84888.00,-768.00,19678.00,-16876.00,23527.00,75024.00,108928.00,8576.00,64912.00,818463.00,-1580.00,58712.00,-39104.00,-5138.00,-14644.00,31004.00,58547.00,-29840.00,10987.00,-297232.00
2012:Q1,1236566.00,-49203.00,1387580.00,-150879.00,-15165.00,64233.00,1236566.00,1706480.00,-7036.00,344922.00,1384240.00,-15646.00,-416792.00,-212036.00,0.00,-274908.00,127369.00,-166045.00,-17920.00,36416.00,24756.00,85384.00,-19808.00,-53123.00,1236566.00,-1245010.00,-1010236.00,-90399.00,4216.00,-118620.00,-29971.00,1742960.00,12716.00,234333.00,-33632.00,964.00,49400.00,11216.00,127448.00,142848.00,67607.00,15664.00,-126190.00,812079.00,1416.00,65048.00,-66496.00,-8979.00,-408.00,232448.00,351680.00,-68860.00,-77343.00,738616.00
2012:Q2,1302467.00,-82644.00,1424661.00,24369.00,54281.00,-118200.00,1302467.00,1709632.00,-17772.00,256365.00,1424801.00,46238.00,-406323.00,-78240.00,0.00,-155032.00,179261.00,-178897.00,-80085.00,24096.00,16488.00,-125056.00,-8858.00,-842.00,1302467.00,1011665.00,952905.00,19804.00,4212.00,-5888.00,40632.00,210310.00,34272.00,98619.00,-30904.00,-2764.00,11623.00,724.00,-176765.00,142852.00,93861.00,-16352.00,-78003.00,325970.00,3976.00,73740.00,-212760.00,-4716.00,7996.00,78380.00,-4553.00,-152540.00,17655.00,80492.00
2012:Q3,1456632.00,-17294.00,1073688.00,-20718.00,-802.00,421758.00,1456632.00,1426860.00,-13668.00,363368.00,1073392.00,3768.00,-304714.00,-155912.00,0.00,-113192.00,92770.00,-163683.00,-13269.00,16296.00,-65232.00,48584.00,48924.00,334486.00,1456632.00,-215791.00,-326561.00,40090.00,4216.00,-388.00,66852.00,919235.00,-191148.00,185457.00,87436.00,-2676.00,11574.00,3564.00,113001.00,142856.00,106935.00,-31892.00,-63299.00,510248.00,9212.00,30424.00,-137976.00,-7825.00,-6336.00,241176.00,-6680.00,-25728.00,-49087.00,753188.00
2012:Q4,1437572.00,81628.00,837939.00,50504.00,-64269.00,531771.00,1437572.00,1212100.00,-16812.00,446125.00,839879.00,-57092.00,-137378.00,-15596.00,0.00,-75408.00,123972.00,-101189.00,-185042.00,28912.00,17328.00,72160.00,-2514.00,362851.00,1437572.00,100600.00,108809.00,-19299.00,4212.00,-108.00,6986.00,925604.00,402028.00,136006.00,22788.00,-5880.00,-809.00,-10032.00,80589.00,142848.00,-45192.00,22736.00,-81316.00,385703.00,8208.00,40428.00,-129436.00,-2147.00,-26456.00,-75996.00,75105.00,-20112.00,6539.00,411368.00
2013:Q1,1791486.00,106754.00,1253644.00,169908.00,2943.00,258236.00,1791486.00,1585679.00,-6368.00,341453.00,1252632.00,-2037.00,-123214.00,-166272.00,0.00,43140.00,127780.00,-111946.00,-35308.00,10236.00,-4236.00,-40780.00,54172.00,329021.00,1791486.00,-1001874.00,-906891.00,-95398.00,516.00,-176.00,75.00,2144420.00,1134908.00,144935.00,-80036.00,940.00,20794.00,35984.00,80954.00,89768.00,168464.00,35060.00,42371.00,575029.00,14080.00,28592.00,-40080.00,-8276.00,-14808.00,-33712.00,-125678.00,13900.00,61232.00,648940.00
2013:Q2,220181.00,-70160.00,247475.00,266998.00,-66019.00,-158113.00,220181.00,331016.00,-12304.00,152523.00,248819.00,-58022.00,-177740.00,-134688.00,0.00,136676.00,128978.00,-727276.00,-13479.00,543448.00,55848.00,-167128.00,-118.00,66904.00,220181.00,-623566.00,-555297.00,27670.00,516.00,-80.00,-96375.00,583739.00,1084248.00,47207.00,-93528.00,-1024.00,16059.00,23624.00,81217.00,89768.00,-346763.00,123368.00,187967.00,-78306.00,14424.00,13576.00,-79604.00,298.00,-19684.00,-72720.00,-318909.00,32216.00,-119694.00,260008.00
2013:Q3,979940.00,-18044.00,344307.00,181320.00,-101297.00,573655.00,979940.00,764794.00,-17900.00,519938.00,344851.00,-82094.00,38735.00,-102548.00,0.00,40228.00,140548.00,-141264.00,35027.00,38492.00,-27784.00,52204.00,3832.00,176412.00,979940.00,-72648.00,22528.00,5347.00,516.00,-52.00,-100987.00,505232.00,1024196.00,-47556.00,10912.00,3252.00,100.00,20636.00,44842.00,89772.00,-441609.00,96060.00,37738.00,-177798.00,-1216.00,17392.00,-82212.00,-4841.00,-428.00,-82920.00,-45834.00,7684.00,37062.00,547356.00
2013:Q4,2414870.00,-21723.00,1585338.00,333494.00,-105251.00,623012.00,2414870.00,1640990.00,-20872.00,161999.00,1582894.00,-83031.00,521968.00,-7296.00,0.00,210104.00,125834.00,-118612.00,-10717.00,112200.00,65108.00,92588.00,52759.00,251911.00,2414870.00,-313748.00,-266952.00,9665.00,512.00,-20.00,-56953.00,1970658.00,1102920.00,218046.00,-39020.00,2736.00,-18728.00,-1100.00,163828.00,89764.00,1051308.00,104504.00,-152464.00,124759.00,-5204.00,-9604.00,-176408.00,8213.00,-8128.00,-169540.00,-254743.00,9928.00,-70408.00,757960.00
2014:Q1,893858.00,91046.00,883268.00,-267968.00,-77796.00,265308.00,893858.00,1167051.00,-4604.00,360240.00,881332.00,-69917.00,-365688.00,-32444.00,0.00,-355492.00,89460.00,-164840.00,-76067.00,119560.00,41308.00,20584.00,-7758.00,92495.00,893858.00,-702477.00,-762921.00,58475.00,1704.00,-8.00,273.00,1059243.00,911192.00,200759.00,2160.00,2080.00,-6009.00,15036.00,76264.00,21616.00,94194.00,39964.00,-241437.00,-76835.00,-1160.00,44008.00,-19252.00,208.00,15572.00,-39364.00,-44857.00,-14716.00,79821.00,537092.00
2014:Q2,1485231.00,65275.00,515228.00,207405.00,-29085.00,726408.00,1485231.00,790038.00,-3344.00,289898.00,515356.00,-11871.00,324423.00,-19700.00,0.00,156856.00,50421.00,-49724.00,27792.00,45068.00,-37384.00,93824.00,57271.00,370770.00,1485231.00,-52134.00,-123385.00,-5391.00,1708.00,-76.00,75010.00,1025045.00,538612.00,228906.00,-8148.00,-5188.00,-5027.00,2672.00,83919.00,21624.00,67995.00,39356.00,-299297.00,299267.00,-1992.00,48704.00,-35912.00,1036.00,2476.00,39836.00,-26549.00,27580.00,5173.00,512320.00
2014:Q3,1593774.00,-112680.00,1107863.00,205662.00,-86379.00,479308.00,1593774.00,1243366.00,-10624.00,228774.00,1107151.00,-81934.00,316016.00,-16868.00,0.00,142488.00,63886.00,22093.00,12141.00,17008.00,42084.00,-51912.00,85096.00,34392.00,1593774.00,172339.00,217654.00,-8580.00,1708.00,0.00,-38444.00,740719.00,299876.00,283741.00,-30260.00,-812.00,4819.00,40320.00,65407.00,21632.00,105325.00,26508.00,58155.00,32599.00,-8308.00,25280.00,-12536.00,11528.00,-10092.00,-21624.00,-158690.00,37380.00,-29529.00,680716.00
2014:Q4,1367377.00,-128621.00,437802.00,455533.00,23563.00,579099.00,1367377.00,809908.00,-8208.00,357044.00,439870.00,21203.00,403722.00,188.00,0.00,357264.00,96201.00,-37913.00,44063.00,5796.00,-88.00,-30520.00,-31269.00,153747.00,1367377.00,493312.00,460451.00,1608.00,1704.00,0.00,29549.00,476101.00,173180.00,252530.00,-21856.00,-1068.00,-29707.00,-2940.00,25182.00,21612.00,78430.00,-24564.00,-14201.00,117229.00,648.00,88204.00,-8036.00,9292.00,16040.00,51760.00,-126660.00,-50968.00,-78006.00,397964.00
2015:Q1,339745.00,-11712.00,-36961.00,-149580.00,74153.00,463846.00,339745.00,422706.00,-1692.00,407853.00,-37933.00,54478.00,-208352.00,-79444.00,0.00,-163544.00,14936.00,30023.00,59642.00,1044.00,-65864.00,-45428.00,40282.00,125392.00,339745.00,-332266.00,-410140.00,-21915.00,3704.00,0.00,96085.00,385268.00,21572.00,292505.00,-33892.00,-180.00,-3186.00,30200.00,120119.00,48004.00,-293260.00,-39748.00,-73664.00,242742.00,2460.00,77672.00,-25860.00,2724.00,8484.00,-14700.00,92051.00,-21992.00,-46782.00,286744.00
2015:Q2,1265039.00,40601.00,389065.00,215733.00,25884.00,593757.00,1265039.00,977991.00,-14644.00,585056.00,391141.00,16438.00,269712.00,4080.00,0.00,93452.00,120205.00,-11724.00,-74307.00,-8896.00,113528.00,15372.00,18002.00,17337.00,1265039.00,-239314.00,-145189.00,-13552.00,4512.00,-80.00,-85006.00,127230.00,-11540.00,208690.00,-50008.00,1480.00,-18673.00,29120.00,57948.00,34196.00,-462912.00,3004.00,42218.00,389788.00,2748.00,8188.00,-68012.00,3908.00,14228.00,-82420.00,-41266.00,1724.00,64820.00,1377124.00
2015:Q3,791987.00,22596.00,302454.00,316375.00,11516.00,139046.00,791987.00,702624.00,-10484.00,406373.00,300234.00,6502.00,276097.00,10408.00,0.00,142140.00,176455.00,-159402.00,7024.00,-12112.00,-1628.00,-44392.00,157604.00,-186734.00,791987.00,1149377.00,1043491.00,-18338.00,3232.00,-68.00,121060.00,-51950.00,17192.00,49352.00,37856.00,-32.00,-17605.00,14584.00,94067.00,54672.00,-363482.00,-19960.00,117246.00,-171673.00,1744.00,86348.00,-24104.00,-1276.00,-5320.00,-29456.00,-23396.00,17956.00,113338.00,-305440.00
2015:Q4,2619281.00,-7064.00,2243011.00,499949.00,-48357.00,-68257.00,2619281.00,2429956.00,-5128.00,226442.00,2244847.00,-36205.00,318083.00,27860.00,0.00,301916.00,196197.00,-83825.00,-27576.00,-11088.00,-16360.00,-122964.00,53924.00,-128758.00,2619281.00,133400.00,107258.00,26233.00,5900.00,0.00,-5991.00,2106361.00,-6888.00,306937.00,10032.00,1904.00,28133.00,7344.00,59538.00,44840.00,1488282.00,34096.00,203144.00,6020.00,-1420.00,49172.00,16840.00,-1780.00,6912.00,-52252.00,-174021.00,-80264.00,159792.00,379520.00
2016:Q1,1714788.00,270036.00,852399.00,60361.00,36946.00,495046.00,1714788.00,1450101.00,2592.00,574195.00,851939.00,21375.00,357734.00,36892.00,0.00,-75584.00,136405.00,-60050.00,27736.00,76632.00,-47336.00,121236.00,141803.00,-93047.00,1714788.00,110005.00,54382.00,31991.00,4392.00,0.00,19240.00,1326039.00,62448.00,94665.00,85148.00,-440.00,-31347.00,27580.00,227887.00,28044.00,106328.00,58004.00,331036.00,8990.00,1444.00,126324.00,-12056.00,-3988.00,3604.00,-3296.00,38536.00,-9876.00,187003.00,278744.00
2016:Q2,1433614.00,-83373.00,769986.00,580845.00,96544.00,69612.00,1433614.00,1170614.00,156.00,333551.00,770454.00,66453.00,390602.00,-25952.00,0.00,421652.00,158725.00,-140931.00,-152954.00,41896.00,-33816.00,92788.00,29194.00,-127601.00,1433614.00,-398204.00,-488067.00,-4162.00,4116.00,0.00,89909.00,1414782.00,-64512.00,222150.00,96608.00,2976.00,-5606.00,6916.00,172131.00,35576.00,63356.00,79400.00,63338.00,368030.00,-1536.00,59912.00,50184.00,-9172.00,25304.00,-2588.00,174602.00,8648.00,69066.00,417036.00
2016:Q3,1736668.00,-480735.00,1285383.00,290935.00,40125.00,600959.00,1736668.00,1531096.00,-9236.00,231105.00,1284611.00,24616.00,445045.00,-44228.00,0.00,197948.00,93759.00,-32329.00,-88759.00,-23776.00,58520.00,346496.00,-62585.00,-239474.00,1736668.00,557903.00,300263.00,114716.00,3808.00,0.00,139116.00,844133.00,-60844.00,475612.00,-42652.00,-1332.00,-2438.00,105892.00,135080.00,26356.00,93745.00,14596.00,-206365.00,230437.00,2412.00,96804.00,-12584.00,-14972.00,15852.00,-45352.00,-8050.00,-432.00,42368.00,334632.00
