1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008:Q4,15050766.00,27782.00,2851611.00,1210699.00,1703992.00,1332784.00,23253.00,2030504.00,482662.00,24935.00,4700.00,917017.00,1165416.00,206958.00,586738.00,64878.00,251763.00,424643.00,1033692.00,706739.00,20837293.00,766318.00,6352278.00,2121931.00,113469.00,92911.00,568846.00,1051536.00,48935.00,11074.00,32770.00,171238.00,449494.00,1586136.00,1535824.00,1573147.00,35986.00,124953.00,35728.00,99113.00,122247.00,-211682.00,54570.00,918297.00,2388646.00,793528.00,-5786528.00
2009:Q1,15340071.00,27269.00,2867613.00,1218861.00,1752396.00,1550065.00,25909.00,2159369.00,447884.00,26141.00,20742.00,938801.00,1133679.00,243810.00,581185.00,65559.00,244971.00,533721.00,1039541.00,462555.00,21364938.00,766496.00,6109917.00,2098850.00,116302.00,90847.00,333926.00,979767.00,49958.00,10009.00,37811.00,187822.00,450460.00,1716245.00,1588510.00,1778919.00,37007.00,88513.00,51252.00,109651.00,110438.00,-203340.00,61930.00,824043.00,3167289.00,802316.00,-6024867.00
2009:Q2,14997758.00,25605.00,2883093.00,1227023.00,1779780.00,1470953.00,30553.00,2129912.00,364499.00,24129.00,20906.00,923221.00,1157058.00,246033.00,548437.00,62035.00,279313.00,536998.00,997184.00,291026.00,20966028.00,771810.00,6077550.00,2075684.00,111624.00,91670.00,160566.00,930579.00,49495.00,9063.00,34603.00,165972.00,429448.00,1638881.00,1614810.00,1707887.00,38828.00,105998.00,58460.00,127222.00,102678.00,-203190.00,59990.00,890185.00,3179094.00,737120.00,-5968270.00
2009:Q3,14934412.00,25216.00,2929051.00,1235185.00,1795830.00,1298940.00,30839.00,2163457.00,347265.00,29556.00,20746.00,919431.00,1225776.00,261785.00,524067.00,59897.00,302763.00,553371.00,967520.00,243717.00,20610711.00,781908.00,6035442.00,2052516.00,100297.00,93543.00,113107.00,875099.00,41761.00,8010.00,33011.00,152373.00,436340.00,1548129.00,1629825.00,1553080.00,27965.00,129838.00,62706.00,104658.00,94982.00,-201118.00,59771.00,966101.00,3209357.00,702010.00,-5676299.00
2009:Q4,15040125.00,22854.00,3112603.00,1243347.00,1781965.00,1231614.00,28182.00,2286744.00,323777.00,29186.00,19363.00,886860.00,1221028.00,269226.00,483565.00,59594.00,321157.00,550880.00,979726.00,188454.00,20755804.00,800939.00,6294103.00,2029452.00,148343.00,118993.00,74840.00,837123.00,44496.00,6529.00,32983.00,131517.00,408752.00,1541208.00,1597572.00,1494595.00,27444.00,144530.00,74508.00,100313.00,88117.00,-150961.00,64794.00,910053.00,3209260.00,726300.00,-5715679.00
2010:Q1,14890530.00,25359.00,3098471.00,1225800.00,1845848.00,1238701.00,28106.00,2242955.00,323441.00,26080.00,11364.00,899703.00,1242397.00,170411.00,481781.00,62948.00,336182.00,550022.00,894498.00,186463.00,20812478.00,793118.00,6415535.00,2055651.00,149730.00,93892.00,67607.00,774192.00,44192.00,7462.00,33250.00,167961.00,420801.00,1527800.00,1662620.00,1510161.00,26078.00,134694.00,71476.00,129453.00,87188.00,-238434.00,65803.00,915416.00,3185120.00,711713.00,-5921948.00
2010:Q2,15224317.00,26253.00,3190769.00,1213539.00,1892013.00,1560396.00,31053.00,2280585.00,297606.00,31505.00,11963.00,889638.00,1246946.00,157713.00,481153.00,60034.00,303105.00,546721.00,848266.00,155059.00,21179033.00,794329.00,6411418.00,2081895.00,132827.00,93433.00,68004.00,797825.00,43561.00,13277.00,31927.00,164137.00,424298.00,1682379.00,1707733.00,1826026.00,26214.00,95389.00,83947.00,120092.00,81084.00,-231652.00,64028.00,811609.00,3190044.00,665209.00,-5954716.00
2010:Q3,15361391.00,23350.00,3183305.00,1201278.00,1929452.00,1534766.00,28353.00,2295422.00,335527.00,26824.00,12383.00,899364.00,1261071.00,160408.00,474620.00,70099.00,320679.00,558334.00,872487.00,173670.00,21300542.00,798732.00,6445092.00,2108188.00,139128.00,95406.00,65860.00,759572.00,42875.00,12091.00,33945.00,166167.00,412047.00,1620180.00,1741344.00,1817251.00,26712.00,103189.00,88475.00,146441.00,79319.00,-241249.00,68739.00,822299.00,3240694.00,708044.00,-5939151.00
2010:Q4,14987511.00,25499.00,3249394.00,1189017.00,1937268.00,1454821.00,56887.00,2247567.00,293323.00,23330.00,11092.00,886691.00,1272657.00,179352.00,157280.00,63680.00,306094.00,524621.00,917763.00,191176.00,21406177.00,808249.00,6707357.00,2134433.00,143776.00,96888.00,81558.00,682981.00,29173.00,11015.00,74066.00,201860.00,377110.00,1535210.00,1730764.00,1751822.00,23566.00,125536.00,101081.00,148632.00,78468.00,-128990.00,66136.00,786001.00,3171547.00,667938.00,-6418666.00
2011:Q1,14980871.00,25872.00,3318782.00,1183755.00,1972844.00,1408926.00,27711.00,2256464.00,311256.00,22886.00,11618.00,891034.00,1296211.00,139246.00,148985.00,68362.00,289324.00,532395.00,897293.00,177907.00,21522847.00,814553.00,6686776.00,2161739.00,144411.00,95938.00,91127.00,691013.00,42679.00,10875.00,82996.00,199709.00,389495.00,1500571.00,1766522.00,1716200.00,21652.00,199075.00,107640.00,108822.00,76674.00,-136731.00,75910.00,760129.00,3219874.00,695198.00,-6541976.00
2011:Q2,15352575.00,26352.00,3329042.00,1178493.00,2179826.00,1501910.00,25229.00,2269209.00,308417.00,21573.00,12137.00,913711.00,1303319.00,136457.00,137515.00,70355.00,296255.00,534357.00,864685.00,243733.00,21891001.00,819978.00,6560127.00,2189062.00,145807.00,95369.00,103218.00,679412.00,47904.00,11948.00,72269.00,214077.00,395176.00,1535357.00,1979949.00,1812414.00,22803.00,230345.00,107402.00,109190.00,74210.00,-146389.00,79191.00,777775.00,3273238.00,701169.00,-6538427.00
2011:Q3,15372115.00,25106.00,3320349.00,1173230.00,1999148.00,1882517.00,25823.00,2252473.00,304463.00,25034.00,11404.00,927067.00,1299423.00,139539.00,153330.00,73530.00,251046.00,524436.00,726503.00,257695.00,22539359.00,841861.00,6590007.00,2216336.00,146119.00,95434.00,102713.00,761767.00,44921.00,16687.00,65057.00,229590.00,439101.00,1744205.00,1790393.00,2168516.00,21710.00,239545.00,110680.00,153984.00,69642.00,-125886.00,79997.00,753322.00,3301830.00,681827.00,-7167243.00
2011:Q4,15398449.00,25033.00,3429135.00,1167968.00,1972837.00,1766330.00,29724.00,2236082.00,303430.00,19383.00,12382.00,926955.00,1279806.00,130180.00,173044.00,70813.00,270484.00,484375.00,776384.00,324104.00,22367434.00,870493.00,6784206.00,2243557.00,146449.00,95932.00,223853.00,704826.00,44199.00,11808.00,61942.00,222523.00,422846.00,1668308.00,1748208.00,2056841.00,22753.00,124403.00,109176.00,148492.00,70013.00,-138710.00,74655.00,730944.00,3232131.00,687586.00,-6968985.00
2012:Q1,15698952.00,26863.00,3517081.00,1180909.00,2011978.00,1602006.00,32245.00,2352592.00,310038.00,19111.00,13256.00,936822.00,1281628.00,132013.00,168413.00,86205.00,292742.00,719401.00,725188.00,290461.00,22781624.00,860792.00,6799976.00,2299271.00,143407.00,96477.00,186683.00,626661.00,49887.00,11823.00,70197.00,222062.00,417565.00,1551276.00,1788607.00,1892632.00,17738.00,143925.00,116536.00,150059.00,68854.00,-147962.00,80996.00,746044.00,3882401.00,705717.00,-7082672.00
2012:Q2,15775327.00,28722.00,3561052.00,1193849.00,2028617.00,1745486.00,28566.00,2385357.00,279224.00,17855.00,13136.00,931101.00,1270681.00,128658.00,145408.00,82714.00,253635.00,722456.00,704560.00,254251.00,23076052.00,855050.00,6867433.00,2354903.00,144776.00,98060.00,187321.00,661923.00,45562.00,15824.00,64116.00,225158.00,426709.00,1612632.00,1802502.00,2025289.00,19897.00,142340.00,108725.00,135949.00,71487.00,-159715.00,83257.00,782842.00,3823864.00,680148.00,-7300724.00
2012:Q3,15997515.00,29125.00,3602858.00,1206790.00,2029177.00,1717826.00,34916.00,2473472.00,282111.00,19150.00,14420.00,943762.00,1310434.00,124843.00,133672.00,105150.00,258102.00,776486.00,708324.00,226897.00,23113960.00,851447.00,6804412.00,2410480.00,143086.00,100423.00,186570.00,624683.00,54265.00,13221.00,63552.00,215496.00,434343.00,1565558.00,1804844.00,2005233.00,25243.00,158194.00,125525.00,139629.00,72624.00,-168805.00,91299.00,740608.00,3967428.00,684602.00,-7116445.00
2012:Q4,16183078.00,25665.00,3660470.00,1219731.00,2034853.00,1791524.00,33684.00,2446375.00,267752.00,17338.00,12726.00,963937.00,1333576.00,124120.00,145131.00,96259.00,256899.00,822250.00,746719.00,184069.00,23341565.00,860955.00,6892837.00,2465987.00,141969.00,102048.00,199507.00,602765.00,43908.00,11980.00,62736.00,213973.00,439931.00,1583197.00,1797321.00,2081575.00,29002.00,157154.00,120016.00,152575.00,69636.00,-168956.00,100405.00,645095.00,4041171.00,694778.00,-7158487.00
2013:Q1,16253851.00,26677.00,3713927.00,1230182.00,2044987.00,1649040.00,34840.00,2503673.00,283670.00,16439.00,15283.00,960573.00,1323435.00,119940.00,139922.00,89359.00,278803.00,883785.00,733590.00,205726.00,23676014.00,864522.00,7118059.00,2523182.00,141261.00,103643.00,220014.00,557226.00,52852.00,12431.00,70865.00,208255.00,454592.00,1507344.00,1808706.00,1936875.00,31584.00,197316.00,109114.00,167897.00,70771.00,-181334.00,105890.00,732233.00,4135868.00,726848.00,-7422163.00
2013:Q2,16238458.00,28580.00,3672836.00,1240633.00,2162989.00,1648176.00,32162.00,2493303.00,276456.00,16504.00,15547.00,964284.00,1323520.00,121867.00,130405.00,91615.00,251830.00,885532.00,717282.00,164938.00,23961197.00,873093.00,7166417.00,2580350.00,138051.00,103444.00,228207.00,583205.00,60615.00,18412.00,71674.00,203818.00,461565.00,1537563.00,1929212.00,1937140.00,31989.00,203761.00,72519.00,167708.00,63987.00,-184455.00,112365.00,801325.00,4078676.00,720556.00,-7722739.00
2013:Q3,16297002.00,27578.00,3637428.00,1251085.00,2303320.00,1588784.00,41214.00,2480592.00,240689.00,15724.00,15431.00,966988.00,1330127.00,119630.00,132226.00,75713.00,262338.00,894499.00,723220.00,190417.00,24035209.00,886274.00,7115739.00,2637457.00,141843.00,104447.00,226895.00,541932.00,57118.00,21185.00,61782.00,201765.00,459357.00,1520709.00,2069930.00,1884887.00,33955.00,256034.00,76255.00,166834.00,62982.00,-192408.00,98152.00,781446.00,4113878.00,706760.00,-7738206.00
2013:Q4,15790230.00,28690.00,3706713.00,1261536.00,2034900.00,1437477.00,43502.00,2516165.00,234565.00,14317.00,14210.00,979528.00,1367263.00,114680.00,134527.00,74144.00,281994.00,739404.00,645807.00,160808.00,23860798.00,909596.00,7353256.00,2694618.00,146106.00,105427.00,233097.00,527960.00,56968.00,20530.00,61118.00,203838.00,465828.00,1458600.00,1785693.00,1743009.00,31631.00,246245.00,64042.00,165627.00,61149.00,-184208.00,109181.00,829468.00,4064265.00,707754.00,-8070568.00
2014:Q1,16154457.00,29674.00,3856684.00,1281013.00,2068582.00,1489207.00,47844.00,2568614.00,235995.00,14846.00,13793.00,1011510.00,1374390.00,111229.00,140817.00,79098.00,285489.00,736427.00,656454.00,152792.00,24483943.00,909983.00,7486271.00,2777621.00,148851.00,107656.00,234971.00,508023.00,71042.00,17406.00,72241.00,233179.00,490233.00,1485393.00,1820186.00,1791221.00,37396.00,304547.00,67352.00,152109.00,58074.00,-188662.00,120607.00,960125.00,4107605.00,710513.00,-8329486.00
2014:Q2,16321075.00,31046.00,3937076.00,1300490.00,2090618.00,1468196.00,50049.00,2646508.00,232605.00,15261.00,16142.00,1005226.00,1387082.00,111060.00,132258.00,82574.00,282265.00,743874.00,627085.00,161660.00,24626747.00,915768.00,7518310.00,2860623.00,153832.00,110809.00,235752.00,501711.00,71976.00,22477.00,68305.00,220614.00,494343.00,1483198.00,1839597.00,1774039.00,15807.00,307894.00,67794.00,151430.00,62120.00,-190383.00,127742.00,906846.00,4182404.00,723739.00,-8305673.00
2014:Q3,16558569.00,30386.00,4003475.00,1319967.00,2093596.00,1541509.00,50342.00,2738304.00,248394.00,12635.00,16857.00,1020096.00,1383566.00,112763.00,128542.00,82660.00,262129.00,718720.00,636367.00,158262.00,25000482.00,915319.00,7676815.00,2943677.00,156573.00,110937.00,235423.00,517100.00,74177.00,21269.00,64963.00,227060.00,504506.00,1546421.00,1842869.00,1850183.00,18547.00,307268.00,61505.00,149274.00,67225.00,-174440.00,128819.00,884875.00,4137657.00,732459.00,-8441912.00
2014:Q4,16710325.00,29916.00,4165846.00,1339444.00,2065306.00,1503748.00,46958.00,2850952.00,222835.00,12685.00,15403.00,987211.00,1402278.00,111042.00,126111.00,82346.00,257600.00,708221.00,632591.00,149833.00,25294931.00,917382.00,7948738.00,3026798.00,158619.00,112692.00,235463.00,539531.00,71343.00,33364.00,66433.00,202227.00,536903.00,1547582.00,1806245.00,1817343.00,16989.00,268275.00,56974.00,154660.00,70364.00,-171909.00,126864.00,865963.00,4175513.00,710575.00,-8584606.00
2015:Q1,16899936.00,31021.00,4083103.00,1349756.00,2192785.00,1541693.00,50419.00,2863027.00,225660.00,11827.00,15897.00,996913.00,1434135.00,109987.00,123518.00,81309.00,262207.00,698992.00,667651.00,160036.00,25835497.00,918899.00,8123568.00,3068769.00,163539.00,116015.00,228927.00,551462.00,75800.00,31306.00,75300.00,208035.00,564407.00,1598544.00,1937933.00,1860945.00,16937.00,272739.00,60379.00,164706.00,71917.00,-171980.00,133475.00,892882.00,4141899.00,729094.00,-8935561.00
2015:Q2,17038304.00,31884.00,4024748.00,1357636.00,2343743.00,1590996.00,50139.00,2887698.00,214206.00,12623.00,16677.00,1009798.00,1403636.00,104915.00,116488.00,82893.00,264676.00,686022.00,688857.00,150669.00,26215838.00,922683.00,8279332.00,3120632.00,167878.00,117494.00,224934.00,534022.00,69884.00,36906.00,71621.00,218906.00,551696.00,1652950.00,2091676.00,1914736.00,14631.00,250287.00,57858.00,166255.00,70430.00,-199543.00,137876.00,833296.00,4181589.00,727809.00,-9177534.00
2015:Q3,17551944.00,31668.00,4085144.00,1362908.00,2462930.00,1878495.00,48705.00,2929752.00,220759.00,10880.00,15728.00,1017888.00,1405601.00,105977.00,118201.00,93280.00,256547.00,622167.00,720297.00,165017.00,26956049.00,935564.00,8414951.00,3157044.00,170616.00,123852.00,219744.00,558843.00,60991.00,36061.00,71634.00,226874.00,568508.00,1803084.00,2210572.00,2195564.00,13981.00,217426.00,52701.00,154161.00,67386.00,-212564.00,141226.00,869044.00,4157493.00,741293.00,-9404105.00
2015:Q4,16996661.00,31624.00,4274926.00,1367905.00,2087548.00,1831777.00,47561.00,2889332.00,213686.00,10385.00,15950.00,1000047.00,1398110.00,106451.00,122574.00,80421.00,253314.00,391398.00,713338.00,160314.00,26475861.00,951313.00,8723453.00,3225895.00,173008.00,124214.00,216768.00,540055.00,58358.00,34902.00,72578.00,223318.00,547821.00,1793458.00,1821674.00,2151233.00,9999.00,217085.00,49317.00,148156.00,71937.00,-187997.00,138066.00,815583.00,3806366.00,749301.00,-9479200.00
2016:Q1,17272228.00,32814.00,4257394.00,1372275.00,2124177.00,1898508.00,48606.00,2953308.00,254685.00,10780.00,20982.00,993751.00,1438912.00,104968.00,118454.00,87010.00,214843.00,386092.00,801949.00,152720.00,27111303.00,960662.00,8819944.00,3278773.00,178298.00,124902.00,211045.00,575963.00,64079.00,40348.00,80343.00,241474.00,571241.00,1826867.00,1860175.00,2210070.00,13107.00,244558.00,63635.00,156127.00,70971.00,-173545.00,143883.00,881775.00,3867454.00,799154.00,-9839076.00
2016:Q2,17511443.00,33640.00,4235761.00,1376622.00,2149314.00,1915557.00,48128.00,3072527.00,256155.00,10741.00,17137.00,1004395.00,1497978.00,105539.00,104342.00,94400.00,216609.00,378855.00,821440.00,172304.00,27370218.00,974743.00,8921906.00,3328282.00,181287.00,125674.00,209333.00,609633.00,70536.00,37078.00,85784.00,245625.00,608425.00,1846187.00,1883454.00,2229364.00,9980.00,232002.00,76631.00,164025.00,72962.00,-203619.00,151382.00,824178.00,3883730.00,801636.00,-9858774.00
2016:Q3,17553910.00,32673.00,4160058.00,1380943.00,2155210.00,1879169.00,47722.00,3081198.00,218718.00,11565.00,17246.00,1003122.00,1508830.00,106567.00,97935.00,94679.00,346583.00,401351.00,843191.00,167150.00,27734788.00,984315.00,8978880.00,3374027.00,183560.00,127340.00,208454.00,573932.00,64040.00,36120.00,79025.00,249462.00,603790.00,1839371.00,1889511.00,2199942.00,10252.00,329635.00,77396.00,171543.00,73411.00,-228091.00,154477.00,795730.00,4176925.00,781740.00,-10180878.00
