date,FA766000105.Q,FA765013005.Q,FA764090005.Q,FA763025000.Q,FA763013005.Q,FA762050005.Q,FA764022005.Q,FA763069175.Q,FA763061100.Q,FA763061705.Q,FA763061803.Q,FA763061303.Q,FA763061603.Q,FA763061403.Q,FA763061795.Q,FA763062000.Q,FA763063005.Q,FA763063673.Q,FA763063653.Q,FA763063663.Q,FA763063693.Q,FA763063095.Q,FA764023005.Q,FA763068005.Q,FA763069703.Q,FA763065005.Q,FA763066000.Q,FA763064105.Q,FA763064203.Q,FA763040005.Q,FA763092000.Q,FA763090005.Q,FA764190005.Q,FA764110005.Q,FA713022003.Q,FA713068705.Q,FA764112005.Q,FA764116005.Q,FA763127005.Q,FA763123005.Q,FA763129205.Q,FA763122605.Q,FA763131005.Q,FA763135005.Q,FA762150005.Q,FA764122005.Q,FA763169175.Q,FA763163005.Q,FA763169305.Q,FA763164103.Q,FA763178003.Q,FA763190005.Q,FA763194735.Q,FA763193005.Q,FA767005005.Q,FA763066303.Q
1971:Q4,5812.00,2180.00,84152.00,-1900.00,9212.00,8520.00,33944.00,584.00,11648.00,7036.00,248.00,0.00,0.00,0.00,6788.00,12420.00,2256.00,0.00,0.00,0.00,0.00,2256.00,64048.00,13756.00,-828.00,39976.00,11144.00,668.00,0.00,0.00,232.00,-30572.00,76648.00,-13192.00,7264.00,-1372.00,-15508.00,-3576.00,-17628.00,6144.00,-24004.00,232.00,40820.00,22392.00,7656.00,24.00,-836.00,860.00,1196.00,380.00,348.00,34652.00,4000.00,30652.00,-3873.00,0.00
1972:Q1,5841.00,2065.00,129276.00,4296.00,-1532.00,4600.00,16120.00,-2528.00,-10428.00,8412.00,992.00,0.00,0.00,0.00,7420.00,10484.00,10180.00,0.00,0.00,0.00,0.00,10180.00,76504.00,22980.00,308.00,41956.00,11260.00,728.00,0.00,0.00,244.00,28316.00,134660.00,-23072.00,-6680.00,3964.00,-19240.00,-1116.00,52276.00,-5888.00,56776.00,1388.00,82392.00,4864.00,13164.00,2296.00,312.00,1984.00,-7776.00,844.00,-104.00,9776.00,4000.00,5776.00,9160.00,0.00
1972:Q2,5952.00,1931.00,105368.00,716.00,-268.00,-616.00,13948.00,-700.00,-4324.00,5900.00,968.00,0.00,0.00,0.00,4932.00,7212.00,5860.00,0.00,0.00,0.00,0.00,5860.00,81416.00,17104.00,-2932.00,54004.00,13240.00,808.00,0.00,0.00,260.00,9104.00,105964.00,-7772.00,2504.00,-3600.00,-7344.00,668.00,18240.00,-344.00,17076.00,1508.00,62840.00,18968.00,12784.00,-2412.00,-2960.00,548.00,332.00,1480.00,-1220.00,2724.00,4000.00,-1276.00,4617.00,0.00
1972:Q3,5743.00,1949.00,118180.00,2108.00,-16160.00,12268.00,14992.00,-1020.00,2628.00,4068.00,748.00,0.00,0.00,0.00,3320.00,8744.00,572.00,0.00,0.00,0.00,0.00,572.00,97516.00,29452.00,-1492.00,58336.00,11220.00,656.00,0.00,0.00,276.00,6524.00,122740.00,-4936.00,1772.00,2848.00,-9108.00,-448.00,24184.00,1828.00,21012.00,1344.00,66168.00,19468.00,6056.00,-964.00,-1512.00,548.00,2644.00,660.00,580.00,8880.00,8000.00,880.00,8354.00,0.00
1972:Q4,6575.00,2258.00,153328.00,-2620.00,9396.00,9876.00,36680.00,3868.00,18552.00,10840.00,1644.00,0.00,0.00,0.00,9196.00,4008.00,-588.00,0.00,0.00,0.00,0.00,-588.00,124860.00,49144.00,944.00,57908.00,16864.00,220.00,0.00,0.00,292.00,-25376.00,156436.00,10344.00,928.00,4556.00,6984.00,-2124.00,2352.00,7228.00,-6204.00,1328.00,58200.00,28548.00,7548.00,2428.00,960.00,1468.00,4972.00,1688.00,48.00,40308.00,8000.00,32308.00,7425.00,0.00
1973:Q1,6805.00,2379.00,158000.00,3600.00,32.00,8548.00,-22844.00,-5200.00,-25884.00,3904.00,12024.00,0.00,0.00,0.00,-8120.00,3264.00,1072.00,0.00,0.00,0.00,0.00,1072.00,139976.00,66468.00,-124.00,51700.00,21932.00,596.00,0.00,0.00,312.00,27780.00,154044.00,-10744.00,-7412.00,188.00,-2408.00,-1112.00,19880.00,2116.00,18800.00,-1036.00,61704.00,51816.00,21540.00,-400.00,-128.00,-272.00,1764.00,2000.00,1344.00,5140.00,0.00,5140.00,470.00,0.00
1973:Q2,7158.00,2867.00,125620.00,240.00,-4180.00,-164.00,5704.00,-1384.00,-9484.00,13804.00,2508.00,0.00,0.00,0.00,11296.00,4464.00,-1696.00,0.00,0.00,0.00,0.00,-1696.00,111872.00,30748.00,1212.00,63348.00,16564.00,648.00,0.00,0.00,332.00,11168.00,118888.00,-13040.00,-292.00,-1032.00,-13452.00,1736.00,17776.00,-5776.00,21128.00,2424.00,53352.00,23464.00,12460.00,820.00,1220.00,-400.00,10900.00,1840.00,-1296.00,12612.00,4000.00,8612.00,-2442.00,0.00
1973:Q3,7545.00,3285.00,118272.00,2536.00,11668.00,4580.00,-1692.00,2972.00,-11644.00,10920.00,-188.00,0.00,0.00,0.00,11108.00,3008.00,-6948.00,0.00,0.00,0.00,0.00,-6948.00,107852.00,36772.00,2984.00,55144.00,12952.00,-292.00,0.00,0.00,348.00,-6728.00,110892.00,23240.00,3952.00,11008.00,10000.00,-1720.00,-9376.00,-8948.00,-1352.00,924.00,-10636.00,71752.00,12892.00,2944.00,3020.00,-76.00,12612.00,2824.00,424.00,4216.00,-2000.00,6216.00,-3120.00,0.00
1973:Q4,8250.00,3676.00,87972.00,1784.00,-1868.00,8916.00,24304.00,652.00,5092.00,9832.00,-688.00,0.00,0.00,0.00,10520.00,11976.00,-3248.00,0.00,0.00,0.00,0.00,-3248.00,70992.00,16920.00,2312.00,39236.00,12524.00,548.00,0.00,0.00,372.00,-17076.00,79396.00,-19768.00,252.00,-13056.00,-4416.00,-2548.00,22360.00,8576.00,7192.00,6592.00,40732.00,5552.00,11344.00,3112.00,2332.00,780.00,3396.00,-1800.00,12.00,14456.00,4000.00,10456.00,-4003.00,0.00
1974:Q1,8279.00,3586.00,134228.00,-588.00,-544.00,22432.00,10876.00,628.00,-5548.00,6508.00,2892.00,0.00,0.00,0.00,3616.00,8184.00,1104.00,0.00,0.00,0.00,0.00,1104.00,86132.00,40920.00,4076.00,35180.00,5956.00,668.00,0.00,0.00,396.00,14856.00,142292.00,10928.00,-3508.00,3100.00,128.00,11208.00,-2268.00,-5112.00,1012.00,1832.00,65360.00,26416.00,19156.00,4376.00,4116.00,260.00,-608.00,1000.00,1164.00,16768.00,6000.00,10768.00,12757.00,0.00
1974:Q2,8077.00,3977.00,127704.00,-1344.00,11760.00,9440.00,-832.00,1208.00,-15716.00,5540.00,1004.00,0.00,0.00,0.00,4536.00,10200.00,-2064.00,0.00,0.00,0.00,0.00,-2064.00,112168.00,47512.00,9624.00,47728.00,7304.00,-36.00,0.00,0.00,420.00,-3872.00,121452.00,6864.00,300.00,4708.00,12668.00,-10812.00,-312.00,-2728.00,604.00,1812.00,22076.00,65668.00,21708.00,10164.00,9724.00,440.00,10588.00,1000.00,-1256.00,-15048.00,8000.00,-23048.00,-2153.00,0.00
1974:Q3,8561.00,4343.00,76412.00,4480.00,324.00,9224.00,-5956.00,556.00,-5168.00,2272.00,692.00,0.00,0.00,0.00,1580.00,-3504.00,-112.00,0.00,0.00,0.00,0.00,-112.00,78072.00,31364.00,9156.00,32688.00,4864.00,36.00,0.00,0.00,444.00,-10212.00,82036.00,-860.00,5696.00,7928.00,-6208.00,-8276.00,-1052.00,-4724.00,3348.00,324.00,136.00,45936.00,5492.00,9204.00,9244.00,-40.00,12520.00,1000.00,760.00,8900.00,6000.00,2900.00,9842.00,0.00
1974:Q4,7600.00,4530.00,21472.00,1260.00,-16408.00,11596.00,23224.00,696.00,6428.00,4720.00,1536.00,0.00,0.00,0.00,3184.00,6936.00,4444.00,0.00,0.00,0.00,0.00,4444.00,34600.00,10588.00,7836.00,18380.00,-2204.00,116.00,0.00,0.00,472.00,-33388.00,14016.00,-38200.00,-6880.00,-19572.00,-10688.00,-1060.00,-1148.00,-7668.00,2204.00,4316.00,47740.00,21748.00,5460.00,7876.00,7916.00,-40.00,4128.00,1000.00,72.00,-34660.00,4000.00,-38660.00,-4386.00,0.00
1975:Q1,8571.00,4418.00,81828.00,168.00,11992.00,7180.00,43256.00,5552.00,20192.00,7684.00,4676.00,0.00,0.00,0.00,3008.00,-484.00,10312.00,0.00,0.00,0.00,0.00,10312.00,-16340.00,-30116.00,788.00,15664.00,-2676.00,244.00,0.00,0.00,500.00,34828.00,88508.00,-18644.00,648.00,2056.00,-924.00,-20424.00,4044.00,-3652.00,13776.00,-6080.00,93488.00,1580.00,3140.00,976.00,796.00,180.00,-14560.00,1000.00,876.00,16608.00,6000.00,10608.00,10833.00,0.00
1975:Q2,8611.00,4576.00,87696.00,820.00,-12776.00,5716.00,82900.00,-2080.00,44972.00,11116.00,6024.00,0.00,0.00,0.00,5092.00,7848.00,21044.00,0.00,0.00,0.00,0.00,21044.00,18608.00,-12896.00,-3168.00,35448.00,-776.00,328.00,0.00,0.00,532.00,-8432.00,88012.00,-28968.00,-1488.00,-1008.00,-10508.00,-15964.00,38624.00,-5204.00,40716.00,3112.00,124564.00,-39592.00,2640.00,-3092.00,-3200.00,108.00,-5444.00,1000.00,-1992.00,272.00,8000.00,-7728.00,4351.00,0.00
1975:Q3,7560.00,4830.00,86396.00,1916.00,4000.00,-42648.00,41940.00,3356.00,40620.00,6232.00,3636.00,0.00,0.00,0.00,2596.00,1708.00,-9976.00,0.00,0.00,0.00,0.00,-9976.00,38948.00,-6424.00,-3040.00,40552.00,7860.00,24.00,0.00,0.00,568.00,41648.00,99084.00,29740.00,2460.00,3364.00,12576.00,11340.00,-7084.00,-1548.00,-4664.00,-872.00,80748.00,-15376.00,-31428.00,-2600.00,-3072.00,472.00,2716.00,1000.00,152.00,41216.00,8000.00,33216.00,15418.00,0.00
1975:Q4,9354.00,5028.00,84492.00,-456.00,-2380.00,16436.00,42776.00,8332.00,29800.00,5952.00,3592.00,0.00,0.00,0.00,2360.00,3956.00,-5264.00,0.00,0.00,0.00,0.00,-5264.00,55888.00,-3572.00,6200.00,41552.00,11708.00,48.00,0.00,0.00,596.00,-28416.00,68856.00,-18692.00,5128.00,-4692.00,-10520.00,-8608.00,-6104.00,3636.00,-11744.00,2004.00,70704.00,4116.00,-2320.00,6456.00,6260.00,196.00,1452.00,1000.00,140.00,12104.00,6000.00,6104.00,-11310.00,0.00
1976:Q1,10495.00,5435.00,141072.00,2096.00,1940.00,-5264.00,48632.00,-2788.00,25876.00,8260.00,8344.00,0.00,0.00,0.00,-84.00,-7800.00,25084.00,0.00,0.00,0.00,0.00,25084.00,52392.00,-6608.00,556.00,50616.00,7828.00,20.00,0.00,0.00,636.00,40620.00,155072.00,-13060.00,-6312.00,-700.00,2164.00,-8212.00,19996.00,-3744.00,25568.00,-1828.00,141416.00,-32208.00,16964.00,1248.00,564.00,684.00,-8352.00,1600.00,264.00,27204.00,4000.00,23204.00,19060.00,0.00
1976:Q2,10860.00,5406.00,121484.00,4168.00,2488.00,-3872.00,29628.00,940.00,17780.00,3224.00,4276.00,0.00,0.00,0.00,-1052.00,13328.00,-5644.00,0.00,0.00,0.00,0.00,-5644.00,94732.00,13284.00,2820.00,66020.00,12608.00,84.00,0.00,0.00,676.00,-6420.00,119064.00,-15424.00,5868.00,1040.00,-7492.00,-14840.00,26308.00,7532.00,18092.00,684.00,94488.00,-4276.00,10016.00,3916.00,2852.00,1064.00,-1932.00,1600.00,92.00,4276.00,3600.00,676.00,3034.00,0.00
1976:Q3,10646.00,5352.00,132824.00,696.00,3092.00,7704.00,32208.00,3736.00,15512.00,11740.00,6104.00,0.00,0.00,0.00,5636.00,1560.00,-340.00,0.00,0.00,0.00,0.00,-340.00,83976.00,1640.00,-588.00,68356.00,14568.00,-132.00,0.00,0.00,716.00,4564.00,131608.00,13108.00,-3064.00,48.00,17832.00,-1708.00,-6156.00,1868.00,-10976.00,2952.00,104992.00,-26212.00,18740.00,100.00,-596.00,696.00,3152.00,1600.00,236.00,22048.00,4400.00,17648.00,4078.00,0.00
1976:Q4,9629.00,5191.00,136848.00,-7484.00,-11096.00,37644.00,43012.00,12356.00,28216.00,-3552.00,-2864.00,0.00,0.00,0.00,-688.00,5680.00,312.00,0.00,0.00,0.00,0.00,312.00,117948.00,28692.00,9356.00,64028.00,15872.00,280.00,0.00,0.00,760.00,-44216.00,116924.00,-28352.00,-840.00,-1204.00,-15528.00,-10780.00,6436.00,-6012.00,7540.00,4908.00,121632.00,5664.00,25676.00,10092.00,9448.00,644.00,-800.00,1600.00,240.00,-25264.00,6160.00,-31424.00,-15486.00,0.00
1977:Q1,9840.00,5420.00,196592.00,7936.00,1484.00,1420.00,27952.00,-11016.00,13788.00,10668.00,9776.00,0.00,0.00,0.00,892.00,5452.00,9060.00,0.00,0.00,0.00,0.00,9060.00,111852.00,30632.00,548.00,63352.00,17320.00,280.00,0.00,0.00,808.00,44860.00,210196.00,-9080.00,1248.00,496.00,-3296.00,-7528.00,40740.00,852.00,42680.00,-2792.00,138592.00,-1668.00,14952.00,752.00,556.00,196.00,-5600.00,300.00,344.00,30864.00,5440.00,25424.00,18024.00,0.00
1977:Q2,10227.00,5438.00,165704.00,2356.00,-5264.00,-8664.00,15432.00,1092.00,-3668.00,7472.00,2220.00,0.00,0.00,0.00,5252.00,17308.00,-6772.00,0.00,0.00,0.00,0.00,-6772.00,139740.00,12944.00,2388.00,98240.00,26168.00,500.00,0.00,0.00,856.00,20748.00,155792.00,4692.00,2764.00,444.00,6092.00,-4608.00,6740.00,-4112.00,9788.00,1064.00,84076.00,12700.00,12272.00,5156.00,2408.00,2748.00,5020.00,300.00,424.00,24412.00,4000.00,20412.00,-5124.00,0.00
1977:Q3,10503.00,5679.00,171760.00,-4972.00,-3288.00,3832.00,13248.00,220.00,-5680.00,5656.00,5332.00,0.00,0.00,0.00,324.00,13292.00,-240.00,0.00,0.00,0.00,0.00,-240.00,157052.00,33700.00,-392.00,99820.00,23924.00,488.00,0.00,0.00,912.00,4488.00,170264.00,5776.00,-6592.00,4128.00,-20208.00,28448.00,14376.00,7412.00,7804.00,-840.00,80552.00,23692.00,18316.00,632.00,-396.00,1028.00,5348.00,900.00,440.00,20232.00,4000.00,16232.00,3328.00,0.00
1977:Q4,10688.00,6250.00,160436.00,1884.00,13916.00,31668.00,6720.00,11100.00,-7148.00,8252.00,1788.00,0.00,0.00,0.00,6464.00,2344.00,-7828.00,0.00,0.00,0.00,0.00,-7828.00,155136.00,27924.00,7476.00,94380.00,25356.00,212.00,0.00,0.00,964.00,-50064.00,143896.00,-23008.00,7416.00,-4108.00,-3228.00,-23088.00,26504.00,13016.00,4216.00,9272.00,45488.00,69620.00,14628.00,10420.00,7556.00,2864.00,12476.00,788.00,388.00,-13408.00,12192.00,-25600.00,-12102.00,0.00
1978:Q1,8207.00,6377.00,174368.00,332.00,-1048.00,-13392.00,2516.00,-11940.00,-5628.00,9616.00,6144.00,0.00,0.00,0.00,3472.00,1272.00,9196.00,0.00,0.00,0.00,0.00,9196.00,137484.00,41864.00,-4712.00,77288.00,23044.00,412.00,0.00,0.00,948.00,47116.00,187408.00,-20648.00,-4312.00,268.00,-1976.00,-14628.00,3532.00,-15828.00,23376.00,-4016.00,76780.00,48636.00,27400.00,-4544.00,-4764.00,220.00,4420.00,1200.00,356.00,50276.00,3008.00,47268.00,14870.00,0.00
1978:Q2,9722.00,7436.00,219876.00,20.00,2740.00,-4740.00,19524.00,-224.00,-1312.00,10672.00,4492.00,0.00,0.00,0.00,6180.00,13052.00,-2664.00,0.00,0.00,0.00,0.00,-2664.00,176384.00,34972.00,344.00,102780.00,38288.00,-36.00,0.00,0.00,1000.00,24984.00,211520.00,10712.00,2344.00,4384.00,-9168.00,13152.00,38476.00,16040.00,21132.00,1304.00,49984.00,47768.00,3852.00,2448.00,352.00,2096.00,15984.00,1404.00,340.00,40552.00,9160.00,31392.00,-6071.00,0.00
1978:Q3,10771.00,8162.00,198692.00,2384.00,-2192.00,-9952.00,26380.00,2660.00,-8980.00,17068.00,5080.00,0.00,0.00,0.00,11988.00,13252.00,2380.00,0.00,0.00,0.00,0.00,2380.00,142712.00,20352.00,-7476.00,100236.00,29600.00,-256.00,0.00,0.00,1056.00,38560.00,191308.00,30944.00,1604.00,-252.00,3580.00,26012.00,15856.00,-2204.00,20736.00,-2676.00,71464.00,25328.00,9816.00,-6880.00,-7552.00,672.00,15536.00,972.00,320.00,27952.00,3856.00,24096.00,-4775.00,0.00
1978:Q4,10945.00,8853.00,175020.00,3456.00,15600.00,26644.00,5960.00,2448.00,-19336.00,12464.00,3936.00,0.00,0.00,0.00,8528.00,12204.00,-1820.00,0.00,0.00,0.00,0.00,-1820.00,170360.00,51508.00,10184.00,89440.00,19228.00,152.00,0.00,0.00,1116.00,-48268.00,146792.00,-31760.00,11188.00,-772.00,-25912.00,-16264.00,-12484.00,-19596.00,1916.00,5196.00,38180.00,71072.00,1256.00,10592.00,10208.00,384.00,14048.00,996.00,296.00,54596.00,7076.00,47520.00,-26137.00,0.00
1979:Q1,9364.00,8131.00,189424.00,-1548.00,-1540.00,9752.00,18740.00,-2800.00,792.00,8976.00,5752.00,0.00,0.00,0.00,3224.00,7556.00,4216.00,0.00,0.00,0.00,0.00,4216.00,120788.00,29996.00,864.00,66496.00,23432.00,120.00,0.00,0.00,1184.00,41928.00,203404.00,44576.00,-8716.00,-836.00,836.00,53292.00,-37252.00,-44848.00,16144.00,-8548.00,82608.00,9020.00,58516.00,1648.00,900.00,748.00,-3156.00,996.00,320.00,46128.00,2368.00,43760.00,15213.00,0.00
1979:Q2,10487.00,8685.00,230724.00,1544.00,-1644.00,18728.00,7328.00,4076.00,-2224.00,13372.00,4668.00,0.00,0.00,0.00,8704.00,5836.00,-13732.00,0.00,0.00,0.00,0.00,-13732.00,166744.00,39944.00,6216.00,94428.00,26156.00,112.00,0.00,0.00,1244.00,36668.00,212676.00,16428.00,-1652.00,2380.00,-8284.00,23984.00,71332.00,45072.00,19272.00,6988.00,44432.00,-14068.00,30124.00,9612.00,8536.00,1076.00,12760.00,1256.00,380.00,40420.00,1692.00,38728.00,-16246.00,0.00
1979:Q3,9923.00,9760.00,206416.00,2900.00,-1800.00,28940.00,31372.00,1188.00,-4428.00,11792.00,3904.00,0.00,0.00,0.00,7888.00,15532.00,7288.00,0.00,0.00,0.00,0.00,7288.00,183180.00,53384.00,12036.00,88388.00,29372.00,-232.00,0.00,0.00,1320.00,-39264.00,186836.00,-15952.00,-5080.00,-1608.00,-21504.00,12240.00,47880.00,-1904.00,45544.00,4240.00,52656.00,46880.00,13424.00,16568.00,13908.00,2660.00,14100.00,1484.00,280.00,9516.00,8596.00,920.00,-19418.00,0.00
1979:Q4,9249.00,10791.00,93560.00,9176.00,-692.00,892.00,22548.00,6316.00,-1388.00,16248.00,5720.00,0.00,0.00,0.00,10528.00,7756.00,-6384.00,0.00,0.00,0.00,0.00,-6384.00,119688.00,28936.00,4952.00,60296.00,25504.00,-236.00,0.00,0.00,1392.00,-59208.00,79440.00,-17656.00,16452.00,1192.00,-3784.00,-31516.00,23788.00,3280.00,9680.00,10828.00,42264.00,60160.00,-14716.00,6952.00,4868.00,2084.00,12968.00,1576.00,-4.00,-35892.00,12308.00,-48200.00,-15662.00,0.00
1980:Q1,4095.00,10418.00,151520.00,-2888.00,7616.00,-8544.00,11136.00,-4220.00,-6620.00,11328.00,5244.00,0.00,0.00,0.00,6084.00,2436.00,8212.00,0.00,0.00,0.00,0.00,8212.00,79664.00,22956.00,10932.00,39896.00,5880.00,-1348.00,0.00,0.00,1472.00,64412.00,142568.00,-2096.00,-12340.00,4192.00,-17856.00,23908.00,-16764.00,-19528.00,5080.00,-2316.00,26588.00,85624.00,-5252.00,10692.00,10792.00,-100.00,9136.00,332.00,-268.00,34576.00,2776.00,31800.00,-15276.00,0.00
1980:Q2,3110.00,10885.00,86276.00,-4920.00,15376.00,32576.00,65388.00,10900.00,13532.00,17860.00,5952.00,0.00,0.00,0.00,11908.00,14132.00,8964.00,0.00,0.00,0.00,0.00,8964.00,-15728.00,-22752.00,9968.00,20016.00,-22960.00,-64.00,0.00,0.00,1556.00,-7908.00,72164.00,-111284.00,1940.00,-9148.00,-31156.00,-72920.00,27960.00,2472.00,13836.00,11652.00,113848.00,-18360.00,56680.00,13932.00,11644.00,2288.00,-7032.00,336.00,-572.00,-3344.00,9392.00,-12736.00,-21888.00,0.00
1980:Q3,2882.00,11648.00,171256.00,6440.00,-26748.00,17272.00,85516.00,2336.00,42316.00,25276.00,13096.00,0.00,0.00,0.00,12180.00,20640.00,-5052.00,0.00,0.00,0.00,0.00,-5052.00,97940.00,40996.00,84.00,55188.00,1672.00,-136.00,0.00,0.00,1644.00,-10672.00,156760.00,-51672.00,-3900.00,3068.00,-14188.00,-36652.00,33648.00,4652.00,41788.00,-12792.00,113128.00,9128.00,35972.00,904.00,784.00,120.00,7188.00,400.00,-640.00,8704.00,6372.00,2332.00,-23262.00,0.00
1980:Q4,4696.00,12267.00,223044.00,6644.00,-6200.00,-324.00,69876.00,-492.00,17752.00,25496.00,11040.00,0.00,0.00,0.00,14456.00,13424.00,13696.00,0.00,0.00,0.00,0.00,13696.00,149792.00,78756.00,2368.00,64664.00,4004.00,-596.00,0.00,0.00,1740.00,2112.00,197376.00,-19164.00,5100.00,3308.00,-18732.00,-8840.00,2320.00,2172.00,-2636.00,2784.00,66568.00,131124.00,4600.00,1476.00,1704.00,-228.00,19208.00,400.00,-508.00,-8648.00,432.00,-9080.00,-33239.00,0.00
1981:Q1,-160.00,12301.00,132788.00,-184.00,-7768.00,28856.00,12132.00,-1108.00,5412.00,15004.00,4764.00,0.00,0.00,0.00,10240.00,-3684.00,-3492.00,0.00,0.00,0.00,0.00,-3492.00,51224.00,-2656.00,15012.00,38200.00,668.00,-540.00,0.00,0.00,1836.00,47232.00,137884.00,-33948.00,-4824.00,-4612.00,-6340.00,-18172.00,29968.00,-1456.00,38232.00,-6808.00,-528.00,63316.00,41164.00,13164.00,14484.00,-1320.00,848.00,448.00,-388.00,23840.00,11492.00,12348.00,-7365.00,0.00
1981:Q2,-1819.00,12813.00,184572.00,-2104.00,-1092.00,-14316.00,19768.00,5188.00,6300.00,11912.00,6432.00,0.00,0.00,0.00,5480.00,4940.00,-8572.00,0.00,0.00,0.00,0.00,-8572.00,162168.00,95848.00,3940.00,52600.00,9780.00,-960.00,0.00,0.00,1940.00,19168.00,180196.00,-21736.00,-3020.00,1416.00,-23244.00,3112.00,18848.00,10520.00,184.00,8144.00,42980.00,59904.00,10804.00,3552.00,4504.00,-952.00,27680.00,468.00,-356.00,38052.00,11668.00,26384.00,-19008.00,0.00
1981:Q3,-3417.00,13522.00,147664.00,4400.00,7512.00,2084.00,25784.00,-3680.00,-3428.00,22992.00,6136.00,0.00,0.00,0.00,16856.00,11092.00,-1192.00,0.00,0.00,0.00,0.00,-1192.00,110444.00,57744.00,6692.00,38616.00,7392.00,-436.00,0.00,0.00,2048.00,-4172.00,150028.00,-15300.00,1220.00,5904.00,-31336.00,8912.00,348.00,-10756.00,11992.00,-888.00,70676.00,54072.00,4480.00,6104.00,7596.00,-1492.00,33008.00,500.00,-300.00,-3560.00,6644.00,-10204.00,-14575.00,0.00
1981:Q4,-5822.00,14406.00,121744.00,-6848.00,-9952.00,79480.00,31988.00,3600.00,-908.00,18748.00,10084.00,0.00,0.00,0.00,8664.00,10520.00,28.00,0.00,0.00,0.00,0.00,28.00,70336.00,42460.00,7340.00,17128.00,3408.00,-440.00,0.00,0.00,2168.00,-44988.00,202520.00,-19152.00,-4196.00,-3540.00,-8400.00,-3016.00,41120.00,-2764.00,56420.00,-12536.00,88228.00,37104.00,84552.00,8812.00,7484.00,1328.00,3388.00,528.00,-252.00,-41808.00,20488.00,-62296.00,60548.00,0.00
1982:Q1,-6203.00,12826.00,208040.00,8720.00,1904.00,-7836.00,45036.00,14280.00,-6816.00,34460.00,29228.00,0.00,0.00,0.00,5232.00,-2360.00,5472.00,0.00,0.00,0.00,0.00,5472.00,66772.00,47388.00,1520.00,5532.00,12332.00,-620.00,0.00,0.00,2920.00,91144.00,196504.00,-2744.00,480.00,4180.00,11080.00,-18484.00,10812.00,11460.00,7348.00,-7996.00,66868.00,74360.00,11808.00,4364.00,5676.00,-1312.00,3872.00,556.00,-156.00,26764.00,-7492.00,34256.00,-30565.00,0.00
1982:Q2,-4794.00,13484.00,142424.00,9312.00,-11256.00,-10392.00,21348.00,-7072.00,-628.00,38968.00,30304.00,0.00,0.00,0.00,8664.00,-4624.00,-5296.00,0.00,0.00,0.00,0.00,-5296.00,92228.00,72880.00,12308.00,-1488.00,8528.00,-372.00,0.00,0.00,804.00,40752.00,132968.00,-34664.00,2652.00,-4032.00,-4396.00,-28888.00,-26192.00,-19436.00,-8668.00,1912.00,94760.00,44496.00,-14752.00,8864.00,9352.00,-488.00,12944.00,584.00,-72.00,47000.00,-14980.00,61980.00,-27734.00,0.00
1982:Q3,-5015.00,14402.00,191312.00,1032.00,-8896.00,24156.00,67224.00,6324.00,18760.00,35424.00,30304.00,0.00,0.00,0.00,5120.00,-1064.00,7780.00,0.00,0.00,0.00,0.00,7780.00,56024.00,57804.00,272.00,-9232.00,7180.00,-464.00,0.00,0.00,1184.00,51052.00,226264.00,-68276.00,-7980.00,-2060.00,-14348.00,-43888.00,67552.00,14760.00,56252.00,-3460.00,130940.00,15488.00,33224.00,4064.00,1408.00,2656.00,-7024.00,612.00,-36.00,49720.00,49392.00,328.00,15535.00,0.00
1982:Q4,-1724.00,15581.00,181780.00,-15428.00,21904.00,60108.00,174568.00,-2484.00,79888.00,46536.00,38720.00,0.00,0.00,0.00,7816.00,25248.00,25380.00,0.00,0.00,0.00,0.00,25380.00,9000.00,17648.00,13780.00,-31616.00,9188.00,-444.00,0.00,0.00,340.00,-68268.00,243584.00,30200.00,8740.00,-1624.00,7940.00,15144.00,57240.00,17460.00,39220.00,560.00,265548.00,-79440.00,26668.00,24876.00,21600.00,3276.00,-6564.00,640.00,-60.00,-75524.00,28988.00,-104512.00,44500.00,0.00
1983:Q1,1585.00,11823.00,270632.00,12948.00,-15240.00,-10668.00,130424.00,1732.00,63604.00,61244.00,45784.00,0.00,0.00,0.00,15460.00,-19616.00,23460.00,0.00,0.00,0.00,0.00,23460.00,41528.00,18184.00,-16676.00,30872.00,9148.00,316.00,0.00,0.00,1676.00,109648.00,270836.00,-61484.00,-8996.00,8364.00,-28600.00,-32252.00,77524.00,14036.00,60068.00,3420.00,375240.00,-142768.00,-4916.00,-18348.00,-19104.00,756.00,-22136.00,668.00,-36.00,67092.00,-17128.00,84220.00,-10034.00,0.00
1983:Q2,5294.00,13049.00,251124.00,6544.00,-9792.00,-1424.00,143636.00,-2228.00,78676.00,33056.00,31504.00,0.00,0.00,0.00,1552.00,4860.00,29272.00,0.00,0.00,0.00,0.00,29272.00,121736.00,22208.00,14064.00,69112.00,16352.00,240.00,0.00,0.00,884.00,-10700.00,268484.00,20800.00,2136.00,3208.00,14500.00,956.00,27900.00,-9852.00,35760.00,1992.00,139148.00,15128.00,2724.00,8528.00,8888.00,-360.00,-1948.00,696.00,-16.00,55524.00,-2004.00,57528.00,9605.00,0.00
