date,FU616000105.Q,FU615013005.Q,FU614090005.Q,FU613020003.Q,FU613030003.Q,FU613063003.Q,FU614023005.Q,FU613069500.Q,FU613065000.Q,FU613066005.Q,FU613092003.Q,FU613090005.Q,FU614190005.Q,FU614122005.Q,FU613169100.Q,FU613163005.Q,FU614123005.Q,FU613168000.Q,FU613169005.Q,FU613178003.Q,FU613192003.Q,FU613190005.Q,FU613194003.Q,FU613193005.Q,FU617005005.Q,FU613066303.Q
2001:Q1,14590.00,12908.00,18908.00,534.00,801.00,3901.00,10378.00,-435.00,10568.00,245.00,320.00,2974.00,10486.00,-24863.00,-57324.00,32461.00,6498.00,6498.00,0.00,271.00,5425.00,23155.00,-717.00,23872.00,-6739.00,-1083.00
2001:Q2,15522.00,11309.00,25032.00,-986.00,-1481.00,-7210.00,46826.00,21634.00,16620.00,8572.00,324.00,-12441.00,22180.00,9917.00,1332.00,8585.00,6451.00,6451.00,0.00,284.00,1394.00,4134.00,2781.00,1353.00,1361.00,4447.00
2001:Q3,16918.00,12578.00,8727.00,877.00,1317.00,6413.00,-7624.00,-31851.00,10329.00,13898.00,-275.00,8019.00,2493.00,4550.00,-9975.00,14525.00,-693.00,-693.00,0.00,297.00,-7371.00,5710.00,2319.00,3391.00,-1893.00,-1279.00
2001:Q4,16857.00,12018.00,38442.00,-1113.00,6556.00,15906.00,272.00,-5307.00,-17227.00,22806.00,-1004.00,17825.00,30802.00,736.00,-11757.00,12493.00,8285.00,8285.00,0.00,311.00,6721.00,14749.00,13550.00,1199.00,-2802.00,-4137.00
2002:Q1,18520.00,13403.00,-9868.00,-502.00,-933.00,-4192.00,-1343.00,-5118.00,668.00,3107.00,721.00,-3619.00,-15088.00,-12404.00,-20986.00,8582.00,-1504.00,-1504.00,0.00,324.00,-437.00,-1067.00,-13997.00,12930.00,-103.00,-5341.00
2002:Q2,19159.00,13163.00,40487.00,541.00,1007.00,4525.00,32498.00,5326.00,16194.00,10978.00,-147.00,2063.00,44451.00,19164.00,-5502.00,24666.00,11406.00,11406.00,0.00,338.00,-158.00,13701.00,8476.00,5225.00,9960.00,-538.00
2002:Q3,18408.00,13076.00,59276.00,1110.00,2061.00,9271.00,39340.00,-4997.00,25954.00,18383.00,117.00,7377.00,62837.00,621.00,12873.00,-12252.00,26045.00,26045.00,0.00,351.00,2287.00,33533.00,11304.00,22229.00,8894.00,-7250.00
2002:Q4,19959.00,12853.00,51669.00,1018.00,1889.00,8496.00,33168.00,8613.00,29475.00,-4920.00,109.00,6989.00,43158.00,42025.00,-948.00,42973.00,-19141.00,-19141.00,0.00,365.00,-1633.00,21542.00,17271.00,4271.00,-1405.00,-4503.00
2003:Q1,18288.00,10452.00,16954.00,1025.00,1904.00,8559.00,-2851.00,-2489.00,-2765.00,2403.00,-383.00,8700.00,5324.00,3205.00,-13558.00,16763.00,-4356.00,-4356.00,0.00,378.00,17957.00,-11860.00,-525.00,-11335.00,-3794.00,-836.00
2003:Q2,19295.00,11438.00,84466.00,1929.00,3583.00,16114.00,50201.00,793.00,31403.00,18005.00,416.00,12223.00,104399.00,44806.00,18596.00,26210.00,14401.00,14401.00,0.00,392.00,3.00,44797.00,21739.00,23058.00,27791.00,-4502.00
2003:Q3,19071.00,11770.00,80892.00,2231.00,4142.00,18629.00,43457.00,-11351.00,8091.00,46717.00,498.00,11935.00,80146.00,13880.00,-11705.00,25585.00,366.00,366.00,0.00,406.00,800.00,64694.00,-2224.00,66918.00,6555.00,-661.00
2003:Q4,16852.00,12011.00,51574.00,-3317.00,6732.00,9982.00,32095.00,10746.00,2948.00,18401.00,1248.00,4834.00,49959.00,43384.00,4002.00,39382.00,-4599.00,-4599.00,0.00,419.00,31.00,10724.00,4408.00,6316.00,3226.00,-4719.00
2004:Q1,17498.00,13238.00,32004.00,-500.00,-1167.00,-4871.00,48340.00,17046.00,12368.00,18926.00,573.00,-10371.00,41366.00,13038.00,2936.00,10102.00,3681.00,3681.00,0.00,433.00,3965.00,20249.00,9008.00,11241.00,13622.00,-2778.00
2004:Q2,17682.00,13769.00,36661.00,-1023.00,-2388.00,-9972.00,63015.00,-5439.00,44186.00,24268.00,937.00,-13908.00,32710.00,9373.00,3443.00,5930.00,8569.00,8569.00,0.00,447.00,3353.00,10968.00,22852.00,-11884.00,-38.00,-1007.00
2004:Q3,16198.00,14208.00,41496.00,428.00,1000.00,4174.00,35374.00,-16114.00,16608.00,34880.00,410.00,110.00,42456.00,21242.00,13557.00,7685.00,12000.00,12000.00,0.00,461.00,2308.00,6445.00,9429.00,-2984.00,2950.00,-1382.00
2004:Q4,15342.00,14636.00,68321.00,304.00,707.00,2955.00,68175.00,14313.00,32634.00,21228.00,-10795.00,6975.00,72837.00,60654.00,10246.00,50408.00,5775.00,5775.00,0.00,475.00,3341.00,2592.00,13624.00,-11032.00,5222.00,244.00
2005:Q1,16030.00,15683.00,-15486.00,-802.00,-1870.00,-7809.00,3162.00,-3676.00,5803.00,1035.00,79.00,-8246.00,-21752.00,17967.00,-14145.00,32112.00,-3676.00,-3676.00,0.00,2711.00,3999.00,-42753.00,-3297.00,-39456.00,-5919.00,1825.00
2005:Q2,16904.00,16051.00,26339.00,445.00,1039.00,4339.00,18718.00,7742.00,9299.00,1677.00,2277.00,-479.00,14155.00,3332.00,-12345.00,15677.00,-3383.00,-3383.00,0.00,552.00,1492.00,12162.00,5596.00,6566.00,-11331.00,4200.00
2005:Q3,16885.00,16491.00,8491.00,-4961.00,-11577.00,-48343.00,23489.00,-4615.00,14737.00,13367.00,2067.00,47816.00,13330.00,-40679.00,-2798.00,-37881.00,8934.00,8934.00,0.00,1600.00,1200.00,42275.00,11014.00,31261.00,5233.00,2173.00
2005:Q4,15930.00,16598.00,79621.00,-3551.00,3320.00,-676.00,71852.00,28171.00,35572.00,8109.00,47.00,8629.00,57808.00,47681.00,13963.00,33718.00,3280.00,3280.00,0.00,-2944.00,-377.00,10168.00,12234.00,-2066.00,-22481.00,2989.00
2006:Q1,16320.00,16607.00,-2616.00,-261.00,-782.00,-3047.00,16169.00,3632.00,24093.00,-11556.00,2231.00,-16926.00,-6156.00,-4574.00,-9026.00,4452.00,-4682.00,-4682.00,0.00,164.00,1601.00,1335.00,6766.00,-5431.00,-3827.00,6396.00
2006:Q2,16839.00,16658.00,2500.00,-911.00,-2733.00,-10652.00,29229.00,14549.00,9083.00,5597.00,802.00,-13235.00,14296.00,22639.00,1714.00,20925.00,-482.00,-482.00,0.00,-477.00,1502.00,-8886.00,8322.00,-17208.00,11977.00,6062.00
2006:Q3,16508.00,16780.00,15009.00,-542.00,-1627.00,-6341.00,38287.00,-6931.00,19458.00,25760.00,1196.00,-15964.00,11889.00,2729.00,11329.00,-8600.00,-5452.00,-5452.00,0.00,214.00,801.00,13597.00,9247.00,4350.00,-3391.00,4357.00
2006:Q4,18075.00,16924.00,19447.00,113.00,340.00,1325.00,10362.00,7623.00,286.00,2453.00,3721.00,3586.00,28487.00,26899.00,1253.00,25646.00,-2247.00,-2247.00,0.00,125.00,1333.00,2377.00,1844.00,533.00,10191.00,3832.00
2007:Q1,19950.00,17513.00,1237.00,368.00,1104.00,4300.00,3571.00,7386.00,-3118.00,-697.00,5188.00,-13294.00,-8919.00,-19469.00,-6140.00,-13329.00,8892.00,8892.00,0.00,-1472.00,-4243.00,7373.00,-7770.00,15143.00,-7719.00,4762.00
2007:Q2,20139.00,17745.00,4326.00,242.00,727.00,2834.00,-130.00,3839.00,-16755.00,12786.00,13769.00,-13116.00,15450.00,-9211.00,-5446.00,-3765.00,15321.00,15321.00,0.00,-95.00,650.00,8785.00,17432.00,-8647.00,13518.00,5599.00
2007:Q3,17057.00,17766.00,27999.00,341.00,1021.00,3982.00,23172.00,-1364.00,4745.00,19791.00,4517.00,-5034.00,29256.00,16778.00,-7278.00,24056.00,23283.00,23283.00,0.00,293.00,-1993.00,-9105.00,-16645.00,7540.00,548.00,4148.00
2007:Q4,17672.00,17850.00,-12902.00,-565.00,-1693.00,-6599.00,-2388.00,15053.00,-28523.00,11082.00,2956.00,-4613.00,-9324.00,-6006.00,3772.00,-9778.00,5270.00,5270.00,0.00,-187.00,-3.00,-8398.00,-6374.00,-2024.00,3401.00,2433.00
2008:Q1,23587.00,13190.00,30373.00,770.00,2310.00,9002.00,23581.00,19040.00,694.00,3847.00,8830.00,-14120.00,33323.00,20425.00,-9985.00,30410.00,1382.00,1382.00,0.00,159.00,4643.00,6714.00,7229.00,-515.00,13347.00,2036.00
2008:Q2,26447.00,12889.00,-10465.00,-50.00,-150.00,-584.00,-12951.00,21930.00,-26044.00,-8837.00,5701.00,-2431.00,-8535.00,-16371.00,-1152.00,-15219.00,14197.00,14197.00,0.00,-6.00,-616.00,-5739.00,-8748.00,3009.00,15488.00,-3022.00
2008:Q3,25154.00,12413.00,-19221.00,-232.00,-696.00,-2711.00,-15886.00,-6924.00,-16694.00,7732.00,4857.00,-4553.00,-23699.00,-17874.00,-9130.00,-8744.00,-16712.00,-16712.00,0.00,-65.00,4269.00,6683.00,4912.00,1771.00,8263.00,-3390.00
2008:Q4,18077.00,11285.00,-57378.00,-230.00,-690.00,-2693.00,-58488.00,-17121.00,-22113.00,-19254.00,4775.00,-52.00,-70162.00,-58464.00,-2376.00,-56088.00,-5949.00,-5949.00,0.00,-172.00,3931.00,-9508.00,-11780.00,2272.00,-5992.00,-7432.00
2009:Q1,22867.00,4989.00,-34662.00,627.00,1881.00,7331.00,-55185.00,-23197.00,-6179.00,-25809.00,2342.00,8342.00,-52845.00,-44495.00,-28051.00,-16444.00,-6559.00,-7731.00,1172.00,-67.00,3829.00,-5553.00,-9868.00,4315.00,-305.00,-9295.00
2009:Q2,28086.00,4823.00,-37809.00,432.00,1294.00,5044.00,-47463.00,-23673.00,-12729.00,-11061.00,2734.00,150.00,-76756.00,-56077.00,-6068.00,-50009.00,10469.00,10271.00,198.00,-794.00,2394.00,-32748.00,-18145.00,-14603.00,-15683.00,-7783.00
2009:Q3,26516.00,4846.00,-41942.00,-415.00,-1245.00,-4849.00,-41051.00,-18744.00,-10419.00,-11888.00,3547.00,2071.00,-52295.00,-11510.00,-7794.00,-3716.00,-17149.00,-15779.00,-1370.00,-784.00,1518.00,-24370.00,-5768.00,-18602.00,11318.00,-3784.00
2009:Q4,19380.00,4886.00,-69947.00,-109.00,-327.00,-1275.00,-75717.00,-25383.00,-18466.00,-31868.00,2395.00,5086.00,-68312.00,-13697.00,3102.00,-16799.00,-17184.00,-17184.00,0.00,-1120.00,5105.00,-41416.00,1186.00,-42602.00,16129.00,-4858.00
2010:Q1,13145.00,9281.00,-87586.00,-1110.00,-3330.00,-12979.00,-35024.00,-12541.00,-13484.00,-8999.00,-792.00,-34351.00,-90515.00,-69334.00,1913.00,-71247.00,-18511.00,-18605.00,94.00,-104.00,-782.00,-1784.00,-3111.00,1327.00,936.00,-7698.00
2010:Q2,11344.00,9735.00,-21863.00,263.00,791.00,3080.00,-35466.00,-8319.00,-15953.00,-11194.00,2687.00,6782.00,-32684.00,-25046.00,-905.00,-24141.00,-5401.00,-5887.00,486.00,75.00,-1684.00,-628.00,-3821.00,3193.00,-9212.00,-3534.00
2010:Q3,18653.00,10153.00,-28517.00,-612.00,-1837.00,-7158.00,-10227.00,6541.00,-9147.00,-7621.00,914.00,-9597.00,-40934.00,-17742.00,-6265.00,-11477.00,-25065.00,-25015.00,-50.00,154.00,8252.00,-6533.00,-1014.00,-5519.00,-3917.00,-2422.00
2010:Q4,26708.00,10474.00,-74819.00,-273.00,-819.00,-2718.00,-10936.00,-870.00,-15642.00,5576.00,3977.00,-64050.00,-68990.00,1195.00,6959.00,-5764.00,-14997.00,-15372.00,375.00,134.00,7384.00,-62706.00,-4871.00,-57835.00,22063.00,-2895.00
2011:Q1,25096.00,12209.00,-16013.00,2460.00,7381.00,313.00,-20449.00,-1066.00,-6313.00,-13070.00,2023.00,-7741.00,-20341.00,-14667.00,3411.00,-18078.00,1886.00,2260.00,-374.00,-139.00,874.00,-8295.00,-3012.00,-5283.00,8559.00,923.00
2011:Q2,22211.00,12387.00,-20499.00,2738.00,8212.00,1721.00,-26685.00,-10403.00,-8662.00,-7620.00,3173.00,-9658.00,-24319.00,-11505.00,-5713.00,-5792.00,1509.00,1028.00,481.00,-359.00,2673.00,-16637.00,-1709.00,-14928.00,6004.00,709.00
2011:Q3,25401.00,13158.00,25080.00,2007.00,6022.00,2506.00,-8551.00,686.00,-9764.00,527.00,2592.00,20504.00,27962.00,2666.00,3035.00,-369.00,8906.00,8894.00,12.00,818.00,-243.00,15815.00,-2871.00,18686.00,15125.00,1653.00
2011:Q4,29900.00,13485.00,-6387.00,-2075.00,-6226.00,-3661.00,10381.00,13815.00,-6176.00,2742.00,4234.00,-9040.00,-9284.00,-6244.00,9225.00,-15469.00,3973.00,3742.00,231.00,139.00,2804.00,-9956.00,-4375.00,-5581.00,13518.00,4625.00
2012:Q1,29374.00,16273.00,-15894.00,-397.00,-1190.00,-102.00,-12213.00,-268.00,-4577.00,-7368.00,7260.00,-9252.00,-17661.00,-6924.00,1823.00,-8747.00,-4488.00,-4532.00,44.00,296.00,-1914.00,-4631.00,-6634.00,2003.00,11334.00,4463.00
2012:Q2,25102.00,16628.00,-33407.00,-2678.00,-8033.00,1999.00,-13569.00,186.00,-8822.00,-4933.00,627.00,-11753.00,-35258.00,-23171.00,-275.00,-22896.00,6348.00,5927.00,421.00,-172.00,-58.00,-18205.00,-6074.00,-12131.00,6624.00,5702.00
2012:Q3,28341.00,16537.00,-390.00,2207.00,6619.00,-1584.00,-772.00,1792.00,-3939.00,1375.00,2230.00,-9090.00,-1275.00,-1968.00,520.00,-2488.00,12369.00,12371.00,-2.00,-145.00,205.00,-11736.00,-574.00,-11162.00,10919.00,7264.00
2012:Q4,23781.00,16881.00,-19862.00,-2953.00,-8859.00,-6614.00,4277.00,9502.00,-8371.00,3146.00,-1649.00,-4064.00,-27875.00,-42016.00,6092.00,-48108.00,3103.00,2676.00,427.00,236.00,-941.00,11743.00,12382.00,-639.00,-1113.00,6863.00
2013:Q1,14554.00,18605.00,-13279.00,2333.00,6999.00,-3702.00,-9445.00,3932.00,-4876.00,-8501.00,2914.00,-12378.00,-16843.00,-12305.00,-7325.00,-4980.00,164.00,168.00,-4.00,201.00,306.00,-5209.00,-2381.00,-2828.00,-7615.00,5780.00
2013:Q2,-14300.00,18705.00,-3999.00,-169.00,-505.00,-4921.00,4091.00,3914.00,-3118.00,3295.00,626.00,-3121.00,-6122.00,-5985.00,-2267.00,-3718.00,9045.00,8814.00,231.00,-162.00,497.00,-9517.00,2203.00,-11720.00,-35128.00,7356.00
2013:Q3,13287.00,18496.00,11880.00,4173.00,12517.00,-107.00,779.00,2077.00,-5170.00,3872.00,2471.00,-7953.00,9494.00,11378.00,5319.00,6059.00,-780.00,-816.00,36.00,235.00,-3160.00,1821.00,371.00,1450.00,-7596.00,6731.00
2013:Q4,-9990.00,19227.00,-14987.00,-2118.00,-6353.00,-2032.00,-3636.00,4438.00,-8763.00,689.00,-7428.00,6580.00,-8145.00,793.00,-6059.00,6852.00,1890.00,1959.00,-69.00,-217.00,2740.00,-13351.00,-1238.00,-12113.00,-22375.00,3451.00
2014:Q1,22818.00,21500.00,-6095.00,810.00,2431.00,3893.00,-15416.00,-3375.00,-2837.00,-9204.00,6642.00,-4455.00,-13000.00,-23702.00,-4797.00,-18905.00,-3531.00,-3469.00,-62.00,674.00,7269.00,6290.00,5240.00,1050.00,-5587.00,4800.00
2014:Q2,20477.00,21921.00,-2652.00,-547.00,-1641.00,619.00,763.00,3395.00,-4379.00,1747.00,-126.00,-1720.00,-4407.00,5231.00,-4223.00,9454.00,-2248.00,-2213.00,-35.00,29.00,1140.00,-8559.00,-1940.00,-6619.00,-3199.00,5533.00
2014:Q3,19565.00,22741.00,14884.00,-1210.00,-3630.00,-2523.00,3878.00,320.00,-1399.00,4957.00,2426.00,15943.00,10938.00,6730.00,5959.00,771.00,7193.00,7262.00,-69.00,206.00,525.00,-3716.00,-2642.00,-1074.00,-7122.00,6674.00
2014:Q4,15683.00,22309.00,22735.00,779.00,2337.00,4010.00,17281.00,9856.00,-37.00,7462.00,-1416.00,-256.00,20529.00,13723.00,2010.00,11713.00,8827.00,8917.00,-90.00,83.00,-799.00,-1305.00,298.00,-1603.00,-8832.00,4584.00
2015:Q1,24579.00,24916.00,1337.00,464.00,1390.00,2121.00,-8933.00,801.00,-3098.00,-6636.00,6366.00,-71.00,12231.00,9674.00,-3938.00,13612.00,3052.00,3037.00,15.00,424.00,1674.00,-2593.00,-3086.00,493.00,10558.00,4381.00
2015:Q2,26206.00,24909.00,-19506.00,870.00,2611.00,3557.00,-2261.00,3920.00,-10780.00,4599.00,3280.00,-27563.00,-20243.00,-19616.00,7160.00,-26776.00,7427.00,7453.00,-26.00,242.00,-1266.00,-7030.00,-6533.00,-497.00,561.00,5857.00
2015:Q3,28978.00,25445.00,-1344.00,833.00,2499.00,-1330.00,7619.00,6569.00,-6136.00,7186.00,2056.00,-13021.00,1342.00,5868.00,-86.00,5954.00,1526.00,737.00,789.00,73.00,-7838.00,1713.00,-633.00,2346.00,6219.00,7698.00
2015:Q4,28124.00,25297.00,-785.00,-1634.00,-4901.00,1728.00,-13595.00,2285.00,-8302.00,-7578.00,-2468.00,20085.00,-8640.00,-4730.00,-7561.00,2831.00,3316.00,2494.00,822.00,-152.00,1674.00,-8748.00,3574.00,-12322.00,-5028.00,5585.00
2016:Q1,29185.00,24738.00,-22202.00,4113.00,12338.00,-1524.00,-29773.00,-14960.00,-2580.00,-12233.00,4095.00,-11451.00,-27080.00,-1250.00,4262.00,-5512.00,-841.00,-846.00,5.00,-402.00,717.00,-25304.00,-9331.00,-15973.00,-431.00,5201.00
2016:Q2,36035.00,24537.00,-53381.00,-11998.00,-35993.00,6779.00,-6953.00,318.00,-5031.00,-2240.00,24359.00,-29575.00,-51310.00,-36218.00,3956.00,-40174.00,242.00,260.00,-18.00,-457.00,1022.00,-15899.00,252.00,-16151.00,13569.00,5983.00
