1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2014:Q1,-966.00,179.00,216628.00,51.00,0.00,256.00,416.00,-39.00,-39.00,0.00,0.00,213898.00,0.00,110830.00,0.00,110830.00,103068.00,112946.00,-9878.00,-15.00,-15.00,0.00,0.00,0.00,0.00,2061.00,135.00,1926.00,216083.00,195241.00,-8839.00,240.00,-20165.00,45.00,-20210.00,0.00,-15072.00,-994.00,36471.00,25099.00,44314.00,-19215.00,4342.00,544.00,3798.00,-1690.00
2014:Q2,491.00,183.00,139256.00,17.00,0.00,214.00,22.00,129.00,129.00,0.00,0.00,138079.00,0.00,80971.00,0.00,80971.00,57108.00,60792.00,-3684.00,-33.00,-33.00,0.00,0.00,0.00,0.00,828.00,-283.00,1111.00,139146.00,11533.00,148.00,9782.00,-3023.00,-133.00,-2890.00,0.00,342.00,-1033.00,13496.00,115478.00,97412.00,18066.00,2205.00,111.00,2094.00,198.00
2014:Q3,3161.00,187.00,77909.00,127.00,0.00,208.00,-391.00,163.00,163.00,0.00,0.00,80038.00,0.00,51167.00,0.00,51167.00,28871.00,32524.00,-3653.00,-35.00,-35.00,0.00,0.00,0.00,0.00,-2200.00,116.00,-2316.00,77881.00,82004.00,-234.00,42188.00,19016.00,13.00,19003.00,0.00,15726.00,-711.00,8157.00,-46370.00,-39481.00,-6889.00,293.00,28.00,265.00,2946.00
2014:Q4,3026.00,187.00,47827.00,28.00,0.00,130.00,360.00,-182.00,-182.00,0.00,0.00,48700.00,0.00,9621.00,0.00,9621.00,39079.00,40408.00,-1329.00,-14.00,-14.00,0.00,0.00,0.00,0.00,-1195.00,1288.00,-2483.00,47445.00,-159852.00,10972.00,100003.00,65192.00,42.00,65150.00,0.00,-6747.00,0.00,41558.00,99706.00,96705.00,3001.00,-3384.00,382.00,-3766.00,2457.00
2015:Q1,2983.00,199.00,-16516.00,15.00,0.00,370.00,-193.00,-96.00,-96.00,0.00,0.00,-8507.00,0.00,-1802.00,0.00,-1802.00,-6705.00,-4905.00,-1800.00,0.00,0.00,0.00,0.00,0.00,0.00,-8104.00,-718.00,-7386.00,-16766.00,59286.00,-7867.00,-98668.00,-123373.00,-5.00,-123368.00,0.00,739.00,-13.00,23979.00,27022.00,-18215.00,45237.00,3461.00,250.00,3211.00,2534.00
2015:Q2,2077.00,200.00,-2348.00,27.00,0.00,329.00,336.00,117.00,117.00,0.00,0.00,541.00,0.00,1395.00,0.00,1395.00,-854.00,128.00,-982.00,0.00,0.00,0.00,0.00,0.00,0.00,-3698.00,-175.00,-3523.00,-2660.00,-194816.00,470.00,170658.00,154162.00,-94.00,154256.00,0.00,7339.00,18.00,9139.00,21308.00,14112.00,7196.00,-280.00,311.00,-591.00,1566.00
2015:Q3,2190.00,202.00,5093.00,39.00,0.00,327.00,325.00,86.00,86.00,0.00,0.00,9367.00,0.00,991.00,0.00,991.00,8376.00,9178.00,-802.00,0.00,0.00,0.00,0.00,0.00,0.00,-5051.00,46.00,-5097.00,4947.00,-44809.00,-643.00,-31081.00,-55535.00,89.00,-55624.00,0.00,3886.00,982.00,19586.00,82914.00,57012.00,25902.00,-1434.00,148.00,-1582.00,1842.00
2015:Q4,-17852.00,201.00,496.00,21.00,0.00,240.00,51.00,-137.00,-137.00,0.00,0.00,3683.00,0.00,-396.00,0.00,-396.00,4079.00,6228.00,-2149.00,0.00,0.00,0.00,0.00,0.00,0.00,-3362.00,316.00,-3678.00,19776.00,-220491.00,6601.00,163490.00,134806.00,75.00,134731.00,0.00,-1061.00,-1000.00,30745.00,71320.00,24978.00,46342.00,-1144.00,170.00,-1314.00,1228.00
2016:Q1,1592.00,201.00,-3971.00,-120.00,0.00,159.00,-1142.00,-57.00,-57.00,0.00,0.00,1712.00,0.00,-227.00,0.00,-227.00,1939.00,5626.00,-3687.00,0.00,0.00,0.00,0.00,0.00,0.00,-4524.00,-851.00,-3673.00,-3971.00,148198.00,-4424.00,13065.00,-19665.00,-53.00,-19612.00,0.00,10189.00,-31.00,22572.00,-161855.00,-170743.00,8888.00,1045.00,627.00,418.00,1391.00
2016:Q2,2310.00,201.00,-13779.00,7.00,0.00,215.00,-109.00,142.00,142.00,0.00,0.00,-12702.00,0.00,1005.00,0.00,1005.00,-13707.00,-9546.00,-4161.00,0.00,0.00,0.00,0.00,0.00,0.00,-1332.00,2848.00,-4180.00,-13779.00,-87096.00,3467.00,77024.00,49685.00,-142.00,49827.00,0.00,10003.00,10.00,17326.00,-6696.00,-25040.00,18344.00,-478.00,35.00,-513.00,2109.00
