date,FA756330005.Q,FA755013005.Q,FA754090005.Q,FA753025003.Q,FA753013003.Q,FA752050005.Q,FA754022005.Q,FA753069603.Q,FA753061103.Q,FA753061703.Q,FA753062003.Q,FA753063005.Q,FA754023005.Q,FA753068005.Q,FA753069703.Q,FA753065005.Q,FA753064103.Q,FA753093005.Q,FA754190005.Q,FA754110005.Q,FA754116005.Q,FA754112005.Q,FA753127005.Q,FA753131005.Q,FA753135005.Q,FA752150005.Q,FA753169603.Q,FA753192003.Q,FA753190005.Q,FA753194503.Q,FA753193005.Q,FA757005005.Q
2011:Q1,2919.00,2306.00,1257624.00,0.00,1160292.00,7124.00,-14780.00,0.00,20808.00,19608.00,0.00,-55196.00,50988.00,57064.00,0.00,-6076.00,-24.00,54024.00,1335333.00,1142992.00,1119412.00,23580.00,-4444.00,27728.00,103588.00,-45823.00,0.00,39560.00,71732.00,69468.00,2264.00,78322.00
2011:Q2,2867.00,2374.00,290516.00,0.00,146652.00,580.00,19608.00,0.00,-10032.00,-3412.00,0.00,33052.00,102952.00,106184.00,0.00,-3232.00,-176.00,20900.00,270737.00,187020.00,253144.00,-66124.00,9812.00,19164.00,95600.00,-45459.00,0.00,15956.00,-11356.00,-62100.00,50744.00,-19287.00
2011:Q3,2844.00,2495.00,638845.00,0.00,339836.00,134672.00,88680.00,0.00,-21956.00,6464.00,0.00,104172.00,87577.00,85017.00,0.00,2560.00,12.00,-11932.00,388408.00,682904.00,676488.00,6416.00,60048.00,13996.00,-628380.00,236528.00,0.00,39128.00,-15816.00,-133144.00,117328.00,-250087.00
2011:Q4,2851.00,2563.00,-314601.00,0.00,-205992.00,-15696.00,-84888.00,0.00,9332.00,-6472.00,0.00,-87748.00,-5137.00,-1513.00,0.00,-3624.00,0.00,-2888.00,-118334.00,5652.00,26312.00,-20660.00,29512.00,-8032.00,-223200.00,72314.00,0.00,9552.00,-4132.00,-9160.00,5028.00,196555.00
2012:Q1,3250.00,2927.00,-22304.00,0.00,-127308.00,129284.00,-33632.00,0.00,44484.00,-6068.00,0.00,-72048.00,-13400.00,-7040.00,0.00,-6360.00,0.00,22752.00,-9436.00,32280.00,33148.00,-868.00,-5140.00,35996.00,-113476.00,41136.00,0.00,-26664.00,26432.00,65700.00,-39268.00,13191.00
2012:Q2,3310.00,2993.00,45165.00,0.00,34552.00,83124.00,-30904.00,0.00,-42604.00,12896.00,0.00,-1196.00,-24307.00,-24243.00,0.00,-64.00,0.00,-17300.00,25133.00,193072.00,190864.00,2208.00,18364.00,16824.00,-88936.00,621.00,0.00,8444.00,-123256.00,-103008.00,-20248.00,-19715.00
2012:Q3,3353.00,2980.00,73557.00,0.00,-68904.00,38292.00,87436.00,0.00,65280.00,-8316.00,0.00,30472.00,-18079.00,-18199.00,0.00,120.00,0.00,34812.00,-35585.00,-25228.00,-223652.00,198424.00,19904.00,1184.00,-8100.00,-40513.00,0.00,5620.00,11548.00,-42304.00,53852.00,-108769.00
2012:Q4,3385.00,3013.00,-159723.00,0.00,-127208.00,-18052.00,22788.00,0.00,-2680.00,7620.00,0.00,17848.00,4177.00,5381.00,0.00,-1204.00,0.00,-41428.00,-2132.00,-207880.00,-205340.00,-2540.00,31688.00,1176.00,145528.00,81240.00,0.00,3552.00,-57436.00,32320.00,-89756.00,157963.00
2013:Q1,3994.00,3312.00,386488.00,0.00,410144.00,1880.00,-80036.00,0.00,11752.00,-17476.00,0.00,-74312.00,18724.00,23580.00,0.00,-4856.00,0.00,35776.00,375274.00,256396.00,162340.00,94056.00,7504.00,20652.00,64128.00,-46502.00,0.00,9424.00,63672.00,67656.00,-3984.00,-10532.00
2013:Q2,4044.00,3323.00,847629.00,104.00,873232.00,9324.00,-93528.00,0.00,-50520.00,-6388.00,0.00,-36620.00,27445.00,27841.00,0.00,-396.00,0.00,31052.00,853332.00,875488.00,932620.00,-57132.00,38984.00,10808.00,6456.00,-57112.00,0.00,7564.00,-28856.00,-3376.00,-25480.00,6424.00
2013:Q3,4081.00,3358.00,148405.00,4.00,15680.00,72780.00,10912.00,0.00,9444.00,128.00,0.00,1340.00,63017.00,61993.00,0.00,1024.00,0.00,-13988.00,-68167.00,-347736.00,-300364.00,-47372.00,34464.00,61448.00,225528.00,92205.00,0.00,8992.00,-143068.00,-93612.00,-49456.00,-215850.00
2013:Q4,4125.00,3439.00,-116666.00,0.00,-61888.00,-88748.00,-39020.00,0.00,-8940.00,-3120.00,0.00,-26960.00,73590.00,71686.00,0.00,1904.00,0.00,-600.00,-88819.00,-83844.00,-157716.00,73872.00,42180.00,17788.00,-11776.00,-37743.00,0.00,9072.00,-24496.00,19248.00,-43744.00,28533.00
2014:Q1,4258.00,3742.00,706077.00,-8.00,491932.00,92744.00,2160.00,0.00,-2900.00,-11516.00,0.00,16576.00,62953.00,55181.00,0.00,7772.00,0.00,56296.00,816635.00,423424.00,413896.00,9528.00,36316.00,-23408.00,233408.00,142467.00,0.00,-1292.00,5720.00,1484.00,4236.00,111073.00
2014:Q2,4318.00,3823.00,156180.00,120.00,-9708.00,111680.00,-8148.00,0.00,-2960.00,-6344.00,0.00,1156.00,58500.00,50668.00,0.00,7832.00,0.00,3736.00,134434.00,19984.00,47376.00,-27392.00,50044.00,11112.00,26276.00,40718.00,0.00,-140.00,-13560.00,-12204.00,-1356.00,-21251.00
2014:Q3,4394.00,3909.00,63313.00,-96.00,76696.00,-37764.00,-30260.00,0.00,-20692.00,-1872.00,0.00,-7696.00,45933.00,40821.00,0.00,5112.00,0.00,8804.00,-20166.00,-220092.00,-238252.00,18160.00,-36.00,9368.00,91272.00,38162.00,0.00,-1996.00,63156.00,28112.00,35044.00,-82994.00
2014:Q4,4465.00,3905.00,-700226.00,72.00,-796012.00,-2456.00,-21856.00,0.00,-15544.00,84.00,0.00,-6396.00,131362.00,123038.00,0.00,8324.00,0.00,-11336.00,-702659.00,-504368.00,-496556.00,-7812.00,94400.00,-20516.00,-192196.00,12853.00,0.00,9404.00,-102236.00,-98532.00,-3704.00,-1872.00
2015:Q1,3356.00,3343.00,-53778.00,-160.00,-65824.00,-73356.00,-33892.00,0.00,-3204.00,-4744.00,0.00,-25944.00,101626.00,102206.00,0.00,-580.00,0.00,17828.00,-132638.00,-123300.00,-141840.00,18540.00,46684.00,167508.00,-188292.00,-34130.00,0.00,-12408.00,11300.00,-27900.00,39200.00,-78847.00
2015:Q2,3409.00,3340.00,110599.00,-4.00,57560.00,42964.00,-50008.00,0.00,6180.00,15860.00,0.00,-72048.00,83751.00,69559.00,0.00,14192.00,0.00,-23664.00,143943.00,250736.00,255040.00,-4304.00,46932.00,-150532.00,6436.00,22375.00,0.00,13812.00,-45816.00,51556.00,-97372.00,33413.00
2015:Q3,3474.00,3365.00,-54104.00,0.00,-62232.00,-48232.00,37856.00,0.00,-10396.00,-9340.00,0.00,57592.00,54076.00,31412.00,0.00,22664.00,0.00,-35572.00,8380.00,107612.00,90036.00,17576.00,-33404.00,32284.00,-129724.00,3440.00,0.00,1960.00,26212.00,-3076.00,29288.00,62593.00
2015:Q4,3520.00,3326.00,-570537.00,0.00,-723200.00,80148.00,10032.00,0.00,60656.00,8608.00,0.00,-59232.00,73015.00,54235.00,0.00,18780.00,0.00,-10532.00,-529061.00,-433468.00,-421628.00,-11840.00,5340.00,2652.00,-225840.00,149675.00,0.00,872.00,-28292.00,-11900.00,-16392.00,41671.00
2016:Q1,3463.00,3313.00,348090.00,0.00,235556.00,-50768.00,85148.00,0.00,37472.00,384.00,0.00,47292.00,55270.00,36330.00,0.00,18940.00,0.00,22884.00,201905.00,-58796.00,-73368.00,14572.00,72452.00,2916.00,31048.00,-16999.00,0.00,7288.00,163996.00,86892.00,77104.00,-146035.00
2016:Q2,3504.00,3318.00,268678.00,0.00,66912.00,-9716.00,96608.00,0.00,40228.00,-900.00,0.00,57280.00,89046.00,71154.00,0.00,17892.00,0.00,25828.00,122795.00,171960.00,159460.00,12500.00,80452.00,8760.00,-241620.00,91091.00,0.00,6272.00,5880.00,-48828.00,54708.00,-145697.00
2016:Q3,3534.00,3340.00,-701037.00,-4.00,-654672.00,5436.00,-42652.00,0.00,39192.00,7636.00,0.00,-89480.00,16851.00,-525.00,0.00,17376.00,-12.00,-25984.00,-741615.00,-243696.00,-246908.00,3212.00,-86064.00,40500.00,-357132.00,43722.00,0.00,10804.00,-149748.00,-36500.00,-113248.00,-40383.00
