date,FA736000105.Q,FA735013005.Q,FA734090005.Q,FA733030003.Q,FA732051003.Q,FA734022605.Q,FA733061103.Q,FA733061703.Q,FA733063003.Q,FA733069005.Q,FA733040005.Q,FA733090005.Q,FA763194735.Q,FA513194733.Q,FA543194733.Q,FA613194733.Q,FA663194735.Q,FA263194735.Q,FA733093005.Q,FA734190005.Q,FA732151003.Q,FA734122005.Q,FA733169103.Q,FA733163003.Q,FA733168003.Q,FA733164103.Q,FA733193005.Q,FA733164005.Q,FA733193015.Q,FA737005005.Q
1995:Q1,41856.00,16076.00,64640.00,216.00,-1196.00,-4096.00,-2516.00,-2932.00,1352.00,2588.00,0.00,67128.00,52844.00,0.00,0.00,-4964.00,18200.00,5516.00,-4468.00,40182.00,288.00,16296.00,-2308.00,18604.00,-764.00,-2656.00,27018.00,21806.00,5212.00,1322.00
1995:Q2,43805.00,16376.00,56636.00,-216.00,756.00,6264.00,6732.00,-756.00,288.00,-996.00,0.00,50828.00,27464.00,0.00,0.00,10004.00,10708.00,3320.00,-668.00,20703.00,7612.00,20848.00,-912.00,21760.00,-6652.00,-7932.00,6827.00,7831.00,-1004.00,-8504.00
1995:Q3,36567.00,16582.00,62544.00,-56.00,-1740.00,-8384.00,-10372.00,944.00,1044.00,-1224.00,0.00,73948.00,53424.00,0.00,0.00,2400.00,4716.00,9352.00,4056.00,28405.00,-7864.00,29692.00,13176.00,16516.00,2292.00,-10040.00,14325.00,12565.00,1760.00,-14154.00
1995:Q4,37492.00,16858.00,33592.00,-324.00,1304.00,3204.00,1460.00,2096.00,-352.00,1396.00,0.00,28012.00,21868.00,0.00,0.00,6228.00,-7492.00,-2792.00,10200.00,-18430.00,744.00,-9328.00,-15688.00,6360.00,2752.00,-24744.00,12146.00,8866.00,3280.00,-31388.00
1996:Q1,45143.00,17054.00,32944.00,-28.00,-1056.00,-3624.00,-2444.00,248.00,-1428.00,-1512.00,0.00,39164.00,18956.00,0.00,0.00,2504.00,11712.00,4436.00,1556.00,-12223.00,-488.00,-26592.00,1636.00,-28228.00,42468.00,-13824.00,-13787.00,-20947.00,7160.00,-17078.00
1996:Q2,47551.00,17478.00,52032.00,-116.00,136.00,5084.00,-92.00,348.00,4828.00,340.00,0.00,46588.00,60204.00,0.00,0.00,13304.00,-9920.00,-11996.00,-5004.00,3873.00,4.00,28272.00,15536.00,12736.00,-4672.00,-14032.00,-5699.00,5937.00,-11636.00,-18086.00
1996:Q3,55527.00,18024.00,22804.00,872.00,-912.00,4232.00,2176.00,-536.00,2592.00,616.00,0.00,17996.00,10440.00,0.00,0.00,-2960.00,-2704.00,5836.00,7384.00,-41338.00,-312.00,2856.00,-5088.00,7944.00,-1948.00,-24072.00,-17862.00,-23526.00,5664.00,-26639.00
1996:Q4,48632.00,18680.00,88288.00,-1972.00,2400.00,9156.00,2844.00,976.00,5336.00,1380.00,0.00,77324.00,45088.00,0.00,0.00,-1068.00,-40464.00,18308.00,55460.00,34376.00,2772.00,3468.00,-4508.00,7976.00,6720.00,-18044.00,39460.00,-6420.00,45880.00,-23960.00
1997:Q1,48434.00,17543.00,23928.00,3096.00,-1536.00,3812.00,-1780.00,-1504.00,7096.00,-1620.00,0.00,20176.00,35896.00,0.00,0.00,35912.00,-59360.00,-21504.00,29232.00,-60432.00,-736.00,6336.00,-760.00,7096.00,-13872.00,-53408.00,1248.00,-33368.00,34616.00,-53469.00
1997:Q2,49931.00,17921.00,96184.00,-520.00,184.00,5260.00,-2712.00,2664.00,5308.00,-168.00,0.00,91428.00,43936.00,0.00,0.00,-15644.00,21908.00,14832.00,26396.00,21315.00,-380.00,35604.00,10036.00,25568.00,-108.00,-34312.00,20511.00,4603.00,15908.00,-42859.00
1997:Q3,44963.00,18813.00,64296.00,212.00,340.00,-3920.00,-860.00,-3452.00,392.00,-1056.00,0.00,68720.00,45300.00,0.00,0.00,20120.00,1600.00,3988.00,-2288.00,18773.00,444.00,15576.00,2384.00,13192.00,13040.00,-22324.00,12037.00,2833.00,9204.00,-19373.00
1997:Q4,64072.00,19084.00,79340.00,-3456.00,3308.00,16764.00,5136.00,4592.00,7036.00,2684.00,0.00,60040.00,-8.00,0.00,0.00,-25900.00,49940.00,-328.00,36336.00,7132.00,2972.00,18596.00,12256.00,6340.00,-256.00,-13560.00,-620.00,-25116.00,24496.00,-27220.00
1998:Q1,56247.00,19719.00,167052.00,1780.00,-4148.00,14560.00,-6860.00,12400.00,9020.00,716.00,0.00,154144.00,79392.00,0.00,0.00,21184.00,-2364.00,-4280.00,60212.00,89011.00,256.00,50392.00,16868.00,33524.00,2196.00,-11868.00,48035.00,17635.00,30400.00,-41513.00
1998:Q2,41849.00,20407.00,102912.00,1176.00,-464.00,-16520.00,-2324.00,-11216.00,-2980.00,-1120.00,0.00,119840.00,57824.00,0.00,0.00,-15576.00,72532.00,-3072.00,8132.00,82335.00,14632.00,37244.00,24716.00,12528.00,9500.00,-16608.00,37567.00,28991.00,8576.00,865.00
1998:Q3,46799.00,20777.00,62740.00,-280.00,-88.00,5984.00,-2828.00,2468.00,6344.00,40.00,0.00,57084.00,68504.00,0.00,0.00,-9576.00,14928.00,-9780.00,-6992.00,15332.00,680.00,22492.00,7852.00,14640.00,12448.00,-11664.00,-8624.00,-8196.00,-428.00,-21386.00
1998:Q4,53722.00,21413.00,167912.00,-448.00,21856.00,-14548.00,-220.00,860.00,-15188.00,7184.00,0.00,153868.00,38916.00,0.00,0.00,7432.00,67576.00,14784.00,25160.00,107005.00,3688.00,-10616.00,-18176.00,7560.00,16096.00,-20032.00,117869.00,93061.00,24808.00,-28598.00
1999:Q1,51626.00,20764.00,51892.00,-448.00,-6812.00,-3864.00,920.00,-2148.00,-2636.00,-2096.00,0.00,65112.00,55548.00,0.00,0.00,12996.00,13500.00,-12548.00,-4384.00,3992.00,-7076.00,36280.00,4040.00,32240.00,4516.00,-16428.00,-13300.00,-13932.00,632.00,-17038.00
1999:Q2,69375.00,21544.00,46916.00,7732.00,1280.00,-2056.00,44.00,-7848.00,5748.00,2464.00,0.00,37496.00,6600.00,0.00,0.00,-2496.00,58724.00,-27384.00,2052.00,11452.00,628.00,11704.00,9752.00,1952.00,30652.00,644.00,-32176.00,-39036.00,6860.00,12367.00
1999:Q3,76467.00,22267.00,17508.00,-8700.00,3304.00,-1560.00,-1092.00,-668.00,200.00,-10792.00,0.00,35256.00,56676.00,0.00,0.00,54508.00,-76880.00,1632.00,-680.00,-68036.00,2228.00,25356.00,-13180.00,38536.00,-164.00,-28220.00,-67236.00,-65988.00,-1248.00,-31344.00
1999:Q4,70123.00,22597.00,126760.00,388.00,6504.00,38460.00,31568.00,5556.00,1336.00,4176.00,0.00,77232.00,-21096.00,0.00,0.00,126476.00,-119152.00,54880.00,36124.00,52324.00,9072.00,29876.00,35712.00,-5836.00,18696.00,-11184.00,5864.00,-44784.00,50648.00,-26910.00
2000:Q1,61697.00,20143.00,10184.00,-584.00,-8488.00,-39348.00,-31404.00,-2428.00,-5516.00,-2864.00,0.00,61468.00,58588.00,0.00,0.00,82024.00,-64452.00,-22516.00,7824.00,-56727.00,-7652.00,8296.00,-14900.00,23196.00,9340.00,-28268.00,-38443.00,-1731.00,-36712.00,-25357.00
2000:Q2,65192.00,20938.00,79264.00,964.00,-2060.00,-5124.00,588.00,876.00,-6588.00,8584.00,0.00,76900.00,64904.00,0.00,0.00,-27284.00,33332.00,-5432.00,11380.00,12364.00,-216.00,31676.00,6712.00,24964.00,5976.00,-18100.00,-6972.00,-19100.00,12128.00,-22646.00
2000:Q3,66395.00,21319.00,187476.00,-972.00,-368.00,2256.00,124.00,448.00,1684.00,-8988.00,0.00,195548.00,176168.00,0.00,0.00,28804.00,21196.00,-109788.00,79168.00,132358.00,-812.00,30280.00,6760.00,23520.00,-15024.00,-6732.00,124646.00,47186.00,77460.00,-10042.00
2000:Q4,67044.00,21648.00,141140.00,260.00,11400.00,-2740.00,-1060.00,-1088.00,-592.00,-468.00,0.00,132688.00,79548.00,0.00,0.00,17484.00,20200.00,7588.00,7868.00,82372.00,2656.00,22652.00,6328.00,16324.00,17748.00,-13096.00,52412.00,40644.00,11768.00,-13372.00
2001:Q1,74348.00,20527.00,274412.00,396.00,-7840.00,2944.00,-280.00,2424.00,800.00,4308.00,0.00,274604.00,23932.00,0.00,52.00,73896.00,81092.00,17648.00,77984.00,203291.00,-816.00,96108.00,30540.00,65568.00,888.00,-11376.00,118487.00,75739.00,42748.00,-17300.00
2001:Q2,66845.00,20144.00,134724.00,2860.00,-68.00,-2528.00,656.00,-1372.00,-1812.00,-236.00,0.00,134696.00,40304.00,0.00,100.00,10300.00,30372.00,-12256.00,65876.00,77477.00,396.00,9888.00,-2788.00,12676.00,-24928.00,-13332.00,105453.00,26297.00,79156.00,-10546.00
2001:Q3,71548.00,19807.00,142940.00,-1816.00,768.00,-1292.00,-340.00,-256.00,-696.00,-92.00,0.00,145372.00,169020.00,0.00,-136.00,8588.00,-12412.00,-52304.00,32616.00,69200.00,1512.00,14864.00,-1000.00,15864.00,26424.00,-22524.00,48924.00,26352.00,22572.00,-21999.00
2001:Q4,84420.00,19091.00,-23412.00,-848.00,3608.00,16364.00,1424.00,4844.00,10096.00,-2788.00,0.00,-39748.00,8120.00,0.00,-5484.00,50176.00,-162280.00,33644.00,36076.00,-112044.00,-4956.00,-26540.00,-47204.00,20664.00,-27432.00,-13996.00,-39120.00,-80000.00,40880.00,-23303.00
2002:Q1,110928.00,24579.00,85456.00,1592.00,-8632.00,11452.00,300.00,16032.00,-4880.00,568.00,0.00,80476.00,95356.00,0.00,-2096.00,-68304.00,56640.00,-48668.00,47548.00,-41720.00,180.00,11508.00,23420.00,-11912.00,8532.00,-4600.00,-57340.00,-64016.00,6676.00,-40827.00
2002:Q2,88129.00,24528.00,176604.00,1032.00,5244.00,1968.00,1824.00,5028.00,-4884.00,-40.00,0.00,168400.00,58124.00,0.00,7952.00,30404.00,-65596.00,12296.00,125220.00,78372.00,5344.00,-19180.00,-52056.00,32876.00,-4792.00,-22144.00,119144.00,6468.00,112676.00,-34631.00
2002:Q3,85802.00,24747.00,51408.00,612.00,-4780.00,-1784.00,-1296.00,-2332.00,1844.00,152.00,0.00,57208.00,114632.00,0.00,3968.00,40556.00,-78484.00,-18564.00,-4900.00,-33816.00,-3796.00,30644.00,12580.00,18064.00,-11536.00,-25632.00,-23496.00,-17892.00,-5604.00,-24169.00
2002:Q4,69793.00,24212.00,183564.00,692.00,5624.00,-2852.00,-476.00,-664.00,-1712.00,3012.00,0.00,177088.00,-1964.00,0.00,5992.00,61960.00,-2756.00,52512.00,61344.00,128184.00,5260.00,58164.00,6872.00,51292.00,5084.00,-9060.00,68736.00,22960.00,45776.00,-9799.00
2003:Q1,89836.00,22366.00,215976.00,-2048.00,4592.00,21820.00,148.00,2828.00,18844.00,-1060.00,0.00,192672.00,-67348.00,0.00,2668.00,-2660.00,27156.00,159488.00,73368.00,136442.00,24576.00,65652.00,-15024.00,80676.00,-6912.00,-6228.00,59354.00,15218.00,44136.00,-12064.00
2003:Q2,97355.00,22757.00,269056.00,1520.00,4456.00,23476.00,4132.00,-2084.00,21428.00,16204.00,0.00,223400.00,54400.00,0.00,6352.00,77956.00,-2028.00,13056.00,73664.00,198499.00,14864.00,-568.00,-19892.00,19324.00,52448.00,-232.00,131987.00,37883.00,94104.00,4041.00
2003:Q3,82272.00,23594.00,52256.00,-1172.00,-4388.00,-26840.00,2512.00,5188.00,-34540.00,732.00,0.00,83924.00,8136.00,0.00,1436.00,-7976.00,48756.00,1052.00,32520.00,-27862.00,-30752.00,8736.00,5268.00,3468.00,6964.00,-10604.00,-2206.00,-34246.00,32040.00,-21440.00
2003:Q4,87525.00,24074.00,157564.00,1380.00,-2480.00,-3812.00,-1056.00,-2272.00,-484.00,4060.00,0.00,158416.00,84180.00,0.00,4828.00,15808.00,4848.00,2940.00,45812.00,76653.00,-2864.00,67824.00,5548.00,62276.00,9456.00,-21356.00,23593.00,-7499.00,31092.00,-17460.00
2004:Q1,78738.00,21085.00,304924.00,240.00,14176.00,216.00,-2304.00,3572.00,-1052.00,968.00,0.00,289324.00,136332.00,0.00,4828.00,42292.00,55996.00,7384.00,42492.00,236525.00,10740.00,102784.00,59224.00,43560.00,4976.00,-5656.00,123681.00,89269.00,34412.00,-10746.00
2004:Q2,91192.00,21426.00,144328.00,164.00,-30792.00,564.00,1028.00,1412.00,-1876.00,-2880.00,0.00,177272.00,124876.00,0.00,-2752.00,83044.00,-57068.00,-15168.00,44340.00,65907.00,-30088.00,16088.00,-21504.00,37592.00,-7424.00,-8304.00,95635.00,60139.00,35496.00,-8655.00
2004:Q3,78358.00,22103.00,492520.00,1828.00,3952.00,1364.00,-3412.00,5768.00,-992.00,1648.00,0.00,483728.00,461460.00,0.00,6112.00,34268.00,17120.00,-78728.00,43496.00,487306.00,3264.00,60424.00,1468.00,58956.00,27736.00,60608.00,335274.00,293394.00,41880.00,51041.00
2004:Q4,73746.00,22601.00,197900.00,-1272.00,-2916.00,7712.00,1676.00,-3212.00,9248.00,-9748.00,0.00,204124.00,153896.00,0.00,1696.00,49508.00,-7740.00,-15724.00,22488.00,153735.00,-4536.00,58672.00,4116.00,54556.00,-40584.00,152.00,140031.00,133375.00,6656.00,6980.00
2005:Q1,90553.00,20065.00,69560.00,224.00,29624.00,-4572.00,-1572.00,252.00,-3252.00,-4868.00,0.00,49152.00,-70404.00,0.00,-460.00,-300264.00,313228.00,69244.00,37808.00,-25824.00,28136.00,87936.00,26792.00,61144.00,-7560.00,-29360.00,-104976.00,-112720.00,7744.00,-24896.00
2005:Q2,110561.00,20549.00,210984.00,576.00,2032.00,34488.00,3168.00,-3056.00,34376.00,-5060.00,0.00,178948.00,107284.00,0.00,720.00,13992.00,13096.00,16012.00,27844.00,134135.00,8772.00,21424.00,-7572.00,28996.00,7524.00,2280.00,94135.00,37159.00,56976.00,13163.00
2005:Q3,115071.00,20824.00,-258308.00,-740.00,4296.00,-46848.00,100.00,-5120.00,-41828.00,804.00,0.00,-215820.00,20944.00,0.00,32264.00,27544.00,45020.00,-18076.00,-323516.00,-371959.00,1808.00,51480.00,21572.00,29908.00,-12384.00,-34356.00,-378507.00,-60963.00,-317544.00,-19404.00
2005:Q4,107409.00,20972.00,180088.00,-1792.00,-10380.00,-10660.00,-5120.00,-1420.00,-4120.00,20044.00,0.00,182876.00,53620.00,0.00,6468.00,103120.00,-23424.00,11312.00,31780.00,83032.00,-13884.00,32080.00,-24664.00,56744.00,19968.00,-18756.00,63624.00,30920.00,32704.00,-10619.00
2006:Q1,93051.00,19582.00,120252.00,-44.00,8344.00,8584.00,6176.00,3000.00,-592.00,-1768.00,0.00,105136.00,63328.00,0.00,-1468.00,-32844.00,27600.00,30576.00,17944.00,15129.00,5860.00,36564.00,6280.00,30284.00,23104.00,-31296.00,-19103.00,-31099.00,11996.00,-31654.00
2006:Q2,101345.00,19929.00,182524.00,1660.00,480.00,6076.00,-124.00,4564.00,1636.00,-14048.00,-2876.00,191232.00,39104.00,0.00,-1952.00,19784.00,8508.00,70488.00,55300.00,75721.00,108.00,113368.00,47848.00,65520.00,-3172.00,-22168.00,-12415.00,-41055.00,28640.00,-25387.00
2006:Q3,96956.00,20282.00,222860.00,-2528.00,10812.00,6196.00,-1408.00,-2116.00,9720.00,356.00,1292.00,206732.00,95280.00,0.00,15304.00,21684.00,5148.00,44856.00,24460.00,139863.00,9608.00,34580.00,2960.00,31620.00,-1344.00,-16556.00,113575.00,74615.00,38960.00,-6323.00
2006:Q4,144465.00,20606.00,473548.00,896.00,-15704.00,4132.00,924.00,-5552.00,8760.00,3860.00,156.00,480208.00,191228.00,0.00,-1092.00,4324.00,67580.00,19208.00,198960.00,357739.00,-11116.00,90132.00,26368.00,63764.00,6956.00,-9108.00,280875.00,64087.00,216788.00,8050.00
2007:Q1,127961.00,26074.00,34972.00,-1744.00,1912.00,-9968.00,-7032.00,5460.00,-8396.00,-6640.00,-124.00,51536.00,41660.00,0.00,4632.00,182552.00,-210532.00,23428.00,9796.00,-125339.00,1424.00,87176.00,17156.00,70020.00,-1944.00,-48136.00,-163859.00,-116515.00,-47344.00,-58424.00
2007:Q2,103219.00,26411.00,239532.00,728.00,-7544.00,-6224.00,308.00,-3944.00,-2588.00,880.00,1872.00,249820.00,75080.00,0.00,7768.00,52044.00,29160.00,58028.00,27740.00,131722.00,-7220.00,124192.00,17304.00,106888.00,52720.00,-39948.00,1978.00,-43454.00,45432.00,-31002.00
2007:Q3,120456.00,26781.00,351292.00,-2540.00,-5128.00,19708.00,-488.00,4608.00,15588.00,1756.00,16704.00,320792.00,153628.00,0.00,1812.00,-49696.00,108316.00,80428.00,26304.00,217258.00,-4636.00,143060.00,47184.00,95876.00,14556.00,-32024.00,96302.00,45750.00,50552.00,-40359.00
2007:Q4,58732.00,27216.00,177320.00,676.00,412.00,86340.00,25484.00,-11256.00,72112.00,6816.00,2708.00,80368.00,185644.00,0.00,7120.00,-19028.00,-156876.00,6840.00,56668.00,177027.00,360.00,163168.00,58284.00,104884.00,24692.00,7980.00,-19173.00,-106293.00,87120.00,31223.00
2008:Q1,84269.00,35294.00,271488.00,-1296.00,-7236.00,5652.00,-2968.00,12320.00,-3700.00,-1580.00,-1148.00,277096.00,109420.00,0.00,-2736.00,17108.00,50224.00,19648.00,83432.00,396933.00,-8056.00,137852.00,-3800.00,141652.00,-15204.00,204764.00,77577.00,73957.00,3620.00,174420.00
2008:Q2,76435.00,35444.00,651672.00,-156.00,1868.00,92976.00,22060.00,61332.00,9584.00,4656.00,-13772.00,566100.00,286504.00,0.00,-2788.00,-25996.00,177008.00,-74152.00,205524.00,707683.00,1088.00,295408.00,58240.00,237168.00,77080.00,223544.00,110563.00,16519.00,94044.00,97002.00
2008:Q3,71098.00,35307.00,-388016.00,200.00,-2108.00,-33536.00,7216.00,-46712.00,5960.00,-2744.00,2228.00,-352056.00,-9672.00,0.00,-21248.00,14596.00,-129736.00,-96428.00,-109568.00,-241753.00,-4324.00,-235212.00,-57884.00,-177328.00,29840.00,95428.00,-127485.00,-130509.00,3024.00,182054.00
2008:Q4,53717.00,34159.00,748376.00,716.00,-18828.00,-17540.00,-42220.00,36708.00,-12028.00,7528.00,8048.00,768452.00,68284.00,0.00,-23200.00,-35008.00,295356.00,114652.00,348368.00,1413729.00,-16796.00,137812.00,-152584.00,290396.00,-38352.00,761968.00,569097.00,291977.00,277120.00,684911.00
2009:Q1,67305.00,36312.00,40680.00,168.00,244.00,-79244.00,-10260.00,-38972.00,-30012.00,-4620.00,6740.00,117392.00,581856.00,0.00,-5820.00,-25444.00,-603024.00,-2044.00,171868.00,297422.00,-68.00,-13704.00,-91116.00,77412.00,15052.00,217576.00,78566.00,122558.00,-43992.00,287735.00
2009:Q2,75645.00,35786.00,81180.00,-4156.00,23616.00,18956.00,25892.00,2992.00,-9928.00,-3080.00,-1376.00,47220.00,-124740.00,0.00,16632.00,-54160.00,115136.00,90028.00,4324.00,37398.00,468.00,16964.00,-17072.00,34036.00,-18184.00,5252.00,32898.00,19790.00,13108.00,-3923.00
2009:Q3,93818.00,35609.00,220308.00,71476.00,20596.00,2956.00,-11452.00,-108.00,14516.00,1132.00,3096.00,121052.00,174580.00,0.00,27928.00,-17220.00,-187232.00,41764.00,81232.00,243312.00,-768.00,84580.00,14936.00,69644.00,-4800.00,83684.00,80616.00,15124.00,65492.00,81213.00
2009:Q4,105691.00,35853.00,-49312.00,-83260.00,34660.00,6240.00,6588.00,7968.00,-8316.00,-6356.00,-208.00,-388.00,35352.00,0.00,-1568.00,3544.00,-17476.00,-35668.00,15428.00,-169516.00,-272.00,-129040.00,20704.00,-149744.00,16968.00,-32028.00,-25144.00,-15180.00,-9964.00,-50366.00
2010:Q1,63378.00,31626.00,-60588.00,3312.00,16760.00,3156.00,-96.00,-7036.00,10288.00,10012.00,2732.00,-96560.00,-89996.00,0.00,10940.00,-111240.00,73412.00,31184.00,-10860.00,-75159.00,1796.00,-75440.00,52748.00,-128188.00,18500.00,584.00,-20599.00,-17167.00,-3432.00,17181.00
2010:Q2,121746.00,31544.00,-23932.00,-20076.00,31368.00,-69772.00,-3112.00,-1812.00,-64848.00,5604.00,9248.00,19696.00,223700.00,0.00,15024.00,-9996.00,-53716.00,-135904.00,-19412.00,-79519.00,1048.00,-118376.00,-41024.00,-77352.00,-17760.00,28536.00,27033.00,40237.00,-13204.00,34615.00
2010:Q3,89911.00,31975.00,426436.00,4712.00,37456.00,180076.00,48784.00,32104.00,99188.00,220.00,1372.00,202600.00,74040.00,0.00,15452.00,-2656.00,-32380.00,77868.00,70276.00,352764.00,4240.00,204440.00,2660.00,201780.00,46232.00,45788.00,52064.00,5612.00,46452.00,-15736.00
2010:Q4,103340.00,32540.00,-385980.00,6944.00,-77288.00,-42032.00,9616.00,-36188.00,-15460.00,1324.00,1660.00,-276588.00,-74328.00,0.00,47520.00,-34036.00,-84648.00,69192.00,-200288.00,-378470.00,-6116.00,-180932.00,1396.00,-182328.00,57460.00,4392.00,-253274.00,-118422.00,-134852.00,78310.00
2011:Q1,117905.00,35419.00,264148.00,6272.00,33564.00,-1124.00,-14192.00,4616.00,8452.00,31952.00,176.00,193308.00,152572.00,0.00,7172.00,-60656.00,85632.00,-55052.00,63640.00,188591.00,1292.00,44264.00,35560.00,8704.00,39288.00,14928.00,88819.00,57723.00,31096.00,6929.00
2011:Q2,118942.00,36316.00,233744.00,10016.00,12196.00,9220.00,-28436.00,37084.00,572.00,-10644.00,-500.00,213456.00,12820.00,0.00,11552.00,-3948.00,-156464.00,257464.00,92032.00,54838.00,780.00,-186852.00,13288.00,-200140.00,233208.00,-22392.00,30094.00,22246.00,7848.00,-96280.00
2011:Q3,145183.00,37648.00,105984.00,1232.00,-36168.00,18248.00,45588.00,46952.00,-74292.00,2432.00,5872.00,114368.00,81056.00,0.00,28784.00,-6636.00,-53492.00,52144.00,12512.00,-76705.00,-500.00,-107684.00,-20948.00,-86736.00,24092.00,19808.00,-12421.00,27263.00,-39684.00,-75154.00
2011:Q4,141102.00,38525.00,-328940.00,-7928.00,-8872.00,-29840.00,25620.00,-40472.00,-14988.00,-7740.00,4238.00,-278798.00,58120.00,0.00,-10148.00,-10112.00,72240.00,-132092.00,-256806.00,-352620.00,112.00,-71476.00,16664.00,-88140.00,-40716.00,-860.00,-239680.00,-79436.00,-160244.00,78897.00
2012:Q1,170686.00,40441.00,-173396.00,-9532.00,-201392.00,-68860.00,-3092.00,-29024.00,-36744.00,78548.00,24534.00,3306.00,22244.00,-40100.00,-2096.00,-26712.00,266760.00,77336.00,-294126.00,-236054.00,-384.00,85384.00,-16164.00,101548.00,-81648.00,12656.00,-252062.00,-4758.00,-247304.00,67587.00
2012:Q2,123397.00,41191.00,-352108.00,29696.00,164.00,-152540.00,-110956.00,-72596.00,31012.00,456.00,4264.00,-234148.00,174248.00,10428.00,28480.00,-13600.00,-115312.00,-77800.00,-240592.00,-302058.00,-344.00,-125056.00,-652.00,-124404.00,-235120.00,-14752.00,73214.00,60994.00,12220.00,132256.00
2012:Q3,130567.00,41051.00,-94368.00,-3476.00,512.00,-25728.00,3620.00,-844.00,-28504.00,1504.00,5804.00,-72984.00,136628.00,1448.00,12960.00,-1284.00,5420.00,-48740.00,-179416.00,-147707.00,476.00,48584.00,31944.00,16640.00,-22440.00,36504.00,-210831.00,-17779.00,-193052.00,36177.00
2012:Q4,225127.00,41626.00,123284.00,-17780.00,3336.00,-20112.00,-11956.00,5156.00,-13312.00,-13568.00,-5304.00,176712.00,71744.00,980.00,1720.00,27724.00,52164.00,-156948.00,179328.00,-107654.00,-4488.00,72160.00,9512.00,62648.00,-141448.00,-31840.00,-2038.00,-154762.00,152724.00,-47437.00
2013:Q1,127464.00,38021.00,384304.00,-14464.00,-1484.00,13900.00,5128.00,12308.00,-3536.00,2612.00,4952.00,378788.00,110688.00,-24636.00,856.00,-65592.00,-24644.00,89816.00,292300.00,264718.00,-72.00,-40780.00,5228.00,-46008.00,16276.00,-7040.00,296334.00,50194.00,246140.00,-30143.00
2013:Q2,155252.00,37708.00,-136564.00,7612.00,-12504.00,32216.00,37064.00,-4156.00,-692.00,19000.00,1148.00,-184036.00,-100832.00,48.00,-616.00,4104.00,72304.00,-145956.00,-13088.00,-264720.00,-4.00,-167128.00,-28700.00,-138428.00,17468.00,-21368.00,-93688.00,-101188.00,7500.00,-10612.00
2013:Q3,156891.00,38229.00,122824.00,-352.00,11044.00,7684.00,-6492.00,16632.00,-2456.00,-40876.00,4516.00,140808.00,70164.00,772.00,1624.00,692.00,-160716.00,106508.00,121764.00,-54258.00,0.00,52204.00,-4768.00,56972.00,-89864.00,-27500.00,10902.00,-24966.00,35868.00,-58420.00
2013:Q4,144733.00,38854.00,351500.00,13132.00,-8284.00,9928.00,-1868.00,13480.00,-1684.00,-37496.00,9612.00,364608.00,156836.00,-308.00,-8080.00,-2308.00,337808.00,-117788.00,-1552.00,206220.00,0.00,92588.00,-51296.00,143884.00,111176.00,-12472.00,14928.00,40072.00,-25144.00,-39401.00
2014:Q1,157029.00,36202.00,158844.00,6504.00,-384.00,-14716.00,-412.00,-7412.00,-6892.00,-10652.00,4732.00,173360.00,179204.00,-2160.00,924.00,-45948.00,99896.00,-32604.00,-25952.00,54722.00,-20.00,20584.00,-27508.00,48092.00,-7708.00,-2676.00,44542.00,56450.00,-11908.00,16705.00
2014:Q2,172933.00,36947.00,279532.00,-24528.00,7676.00,27580.00,20928.00,1208.00,5444.00,-35644.00,5252.00,299196.00,200764.00,1856.00,2340.00,-2972.00,56344.00,29852.00,11012.00,174928.00,0.00,93824.00,6532.00,87292.00,-89856.00,30268.00,140692.00,110904.00,29788.00,31382.00
2014:Q3,178964.00,37821.00,-105100.00,38252.00,-5424.00,37380.00,8704.00,3004.00,25672.00,-1124.00,4804.00,-178988.00,108004.00,-240.00,-296.00,-4040.00,-163848.00,-15960.00,-102608.00,-250199.00,0.00,-51912.00,-37700.00,-14212.00,6912.00,-1340.00,-203859.00,-103243.00,-100616.00,-3956.00
2014:Q4,178536.00,37941.00,31496.00,-55784.00,-22432.00,-50968.00,-40380.00,3212.00,-13800.00,3924.00,5332.00,151424.00,295756.00,864.00,160.00,456.00,26824.00,-39572.00,-133064.00,-139866.00,0.00,-30520.00,-19664.00,-10856.00,25364.00,-27568.00,-107142.00,-65146.00,-41996.00,-30767.00
2015:Q1,167326.00,39036.00,-122224.00,27024.00,12948.00,-21992.00,-14416.00,12200.00,-19776.00,-9948.00,4200.00,-134456.00,-81720.00,-5536.00,1120.00,-4720.00,-67112.00,34940.00,-11428.00,-224810.00,68.00,-45428.00,-27972.00,-17456.00,-9904.00,48948.00,-218494.00,-181578.00,-36916.00,25704.00
2015:Q2,204278.00,39225.00,151656.00,8816.00,7288.00,1724.00,-5536.00,-5528.00,12788.00,-28932.00,4000.00,158760.00,109700.00,2800.00,188.00,-9996.00,216136.00,-36772.00,-123296.00,2086.00,88.00,15372.00,-54800.00,70172.00,-16572.00,2016.00,1182.00,53062.00,-51880.00,15483.00
2015:Q3,186537.00,39536.00,-194992.00,-36324.00,-14536.00,17956.00,16332.00,2800.00,-1176.00,-69704.00,4000.00,-96384.00,73808.00,796.00,924.00,-968.00,15416.00,57048.00,-243408.00,-395649.00,100.00,-44392.00,-161060.00,116668.00,-35068.00,-50404.00,-265885.00,-40281.00,-225604.00,-53656.00
