1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1997:Q3,204524.00,1555.00,-29682.00,63472.00,27885.00,5175.00,325.00,-23967.00,5835.00,-2230.00,25212.00,952.00,-65428.00,65245.00,12266.00,96697.00,26387.00,307291.00,93691.00,45390.00,166279.00,-1211.00,3143.00,211688.00,46018.00,32525.00,133145.00,95604.00,47673.00,12865.00,33134.00,-1211.00,3143.00,157844.00,92280.00,5909.00,27767.00,17449.00,14439.00,6879.00,149163.00,33134.00,147.00,-13198.00,102684.00,91445.00,11240.00,1552066.00,9.61,6.62,5.89,0.72
1997:Q4,214814.00,1821.00,30112.00,21446.00,25348.00,-9737.00,323.00,-38997.00,36160.00,13102.00,-20324.00,15652.00,-45258.00,52416.00,8104.00,88386.00,26523.00,312933.00,95402.00,46632.00,169588.00,-1297.00,2608.00,214170.00,46746.00,32933.00,134491.00,98763.00,48656.00,13699.00,35097.00,-1297.00,2608.00,148772.00,41589.00,14074.00,38360.00,2887.00,51862.00,7095.00,171899.00,35097.00,232.00,-14047.00,122524.00,116298.00,6226.00,1599189.00,10.75,7.66,7.27,0.39
1998:Q1,236724.00,-362.00,-41137.00,39375.00,59021.00,10536.00,762.00,8805.00,-35150.00,-1285.00,37403.00,25311.00,-90087.00,71932.00,4758.00,118427.00,38951.00,318317.00,97700.00,47761.00,170780.00,-1336.00,3413.00,217113.00,47362.00,33500.00,136251.00,101205.00,50338.00,14261.00,34529.00,-1336.00,3413.00,129132.00,68338.00,26210.00,-20122.00,9727.00,44981.00,7645.00,216441.00,34529.00,64.00,15728.00,197576.00,134572.00,63004.00,1631697.00,13.26,12.11,8.25,3.86
1998:Q2,260419.00,968.00,19946.00,-74.00,-19296.00,84105.00,762.00,-18119.00,33984.00,20534.00,46944.00,14414.00,-57341.00,47376.00,9446.00,122527.00,38348.00,327998.00,101827.00,49696.00,178081.00,-1438.00,-168.00,219749.00,48122.00,34017.00,137610.00,108250.00,53705.00,15679.00,40471.00,-1438.00,-168.00,220351.00,90314.00,27539.00,43701.00,11429.00,47368.00,8032.00,156350.00,40471.00,2013.00,15180.00,129046.00,31465.00,97581.00,1559048.00,10.03,8.28,2.02,6.26
1998:Q3,244098.00,1715.00,-9476.00,18875.00,45087.00,9963.00,762.00,-10689.00,61037.00,-15227.00,-25920.00,39133.00,-24051.00,-13078.00,10240.00,115656.00,50034.00,338732.00,105864.00,51406.00,181740.00,-1524.00,1247.00,222714.00,48912.00,34566.00,139236.00,116018.00,56952.00,16839.00,42504.00,-1524.00,1247.00,181811.00,91043.00,25071.00,32974.00,-1861.00,34584.00,8205.00,186510.00,42504.00,260.00,-15256.00,128491.00,110847.00,17644.00,1663238.00,11.21,7.73,6.66,1.06
1998:Q4,222769.00,-1775.00,61625.00,68766.00,23816.00,-57978.00,762.00,-32297.00,25692.00,-6592.00,-45543.00,-3095.00,-59628.00,43319.00,16697.00,97376.00,33646.00,352197.00,109281.00,51406.00,191033.00,-1595.00,2071.00,225809.00,49732.00,35148.00,140929.00,126388.00,59549.00,16258.00,50105.00,-1595.00,2071.00,215584.00,105474.00,25080.00,40554.00,1907.00,42569.00,8512.00,142084.00,50105.00,735.00,-12550.00,78694.00,128436.00,-49742.00,1707287.00,8.32,4.61,7.52,-2.91
1999:Q1,208283.00,1643.00,-15532.00,6344.00,54167.00,35669.00,1174.00,-34343.00,5037.00,6467.00,57334.00,-3071.00,5103.00,14800.00,10357.00,64520.00,34283.00,355163.00,110672.00,52977.00,190354.00,-1622.00,2782.00,228552.00,50558.00,35803.00,142191.00,126610.00,60113.00,17174.00,48163.00,-1622.00,2782.00,149799.00,89624.00,22621.00,1127.00,3813.00,32613.00,8825.00,193919.00,48163.00,340.00,13097.00,158513.00,123076.00,35437.00,1719491.00,11.28,9.22,7.16,2.06
1999:Q2,89562.00,1118.00,-28230.00,12278.00,-37397.00,-2566.00,1174.00,-38044.00,32734.00,14600.00,-13030.00,2082.00,-25071.00,43869.00,13275.00,80757.00,29447.00,365609.00,113588.00,54436.00,198447.00,-1654.00,793.00,231900.00,51568.00,36494.00,143838.00,133709.00,62020.00,17942.00,54608.00,-1654.00,793.00,222536.00,108033.00,19584.00,29183.00,22114.00,43622.00,9156.00,9892.00,54608.00,1027.00,16391.00,-29353.00,1925.00,-31278.00,1631163.00,0.61,-1.80,0.12,-1.92
1999:Q3,206197.00,684.00,-5910.00,70481.00,12374.00,-910.00,1174.00,-22102.00,30514.00,-11167.00,671.00,20200.00,-4182.00,-16283.00,8076.00,80558.00,41108.00,370571.00,115412.00,55398.00,202250.00,-1662.00,-828.00,236263.00,52738.00,37262.00,146263.00,134308.00,62675.00,18136.00,55987.00,-1662.00,-828.00,240774.00,131284.00,23882.00,40314.00,2730.00,42564.00,8238.00,107968.00,55987.00,390.00,-13108.00,38483.00,80089.00,-41606.00,1736702.00,6.22,2.22,4.61,-2.40
1999:Q4,283251.00,-511.00,35054.00,57584.00,80371.00,-62011.00,1174.00,83300.00,7005.00,6258.00,-159747.00,43637.00,-70833.00,54850.00,12573.00,102809.00,29727.00,375998.00,117279.00,56054.00,203443.00,-1647.00,869.00,240973.00,54068.00,38108.00,148798.00,135025.00,63212.00,17946.00,54646.00,-1647.00,869.00,253686.00,96461.00,28404.00,41727.00,41714.00,45380.00,9638.00,174227.00,54646.00,628.00,-13087.00,105866.00,98200.00,7667.00,1788938.00,9.74,5.92,5.49,0.43
2000:Q1,161957.00,4491.00,-37239.00,110049.00,83383.00,-80021.00,5612.00,-59807.00,-9382.00,2092.00,-18536.00,59253.00,-190206.00,70287.00,10934.00,91680.00,39346.00,392374.00,119801.00,57916.00,219371.00,-1672.00,-3042.00,245930.00,55312.00,39331.00,151287.00,146444.00,64489.00,18586.00,68084.00,-1672.00,-3042.00,204972.00,70721.00,26049.00,143.00,58591.00,49469.00,8987.00,112415.00,68084.00,-707.00,18544.00,63583.00,128957.00,-65375.00,1860411.00,6.04,3.42,6.93,-3.51
2000:Q2,59014.00,691.00,-27356.00,67738.00,-28238.00,-22574.00,611.00,-108076.00,28143.00,23642.00,33106.00,-15171.00,-85689.00,13899.00,8731.00,95994.00,50988.00,397150.00,120276.00,60337.00,214858.00,-1669.00,3349.00,250807.00,56425.00,40029.00,154353.00,146344.00,63851.00,20308.00,60505.00,-1669.00,3349.00,245584.00,123661.00,27966.00,48006.00,-16167.00,62118.00,8979.00,-31248.00,60505.00,487.00,18219.00,-74020.00,-30940.00,-43080.00,1726655.00,-1.81,-4.29,-1.79,-2.50
2000:Q3,72071.00,-1332.00,-40398.00,66910.00,38657.00,-16415.00,611.00,-64274.00,17099.00,-8331.00,38480.00,20319.00,-152389.00,7033.00,11449.00,96828.00,41409.00,398033.00,119354.00,62033.00,217175.00,-1702.00,1173.00,255077.00,57167.00,40494.00,157417.00,142956.00,62188.00,21540.00,59758.00,-1702.00,1173.00,243872.00,124685.00,23037.00,54202.00,4209.00,37739.00,8846.00,-19999.00,59758.00,-24.00,-15414.00,-95147.00,96088.00,-191235.00,1884642.00,-1.06,-5.05,5.10,-10.15
2000:Q4,348199.00,3762.00,9850.00,110291.00,76529.00,82149.00,5612.00,28736.00,-5927.00,283.00,53445.00,49244.00,-126556.00,-13836.00,13105.00,109959.00,33703.00,403049.00,120459.00,63455.00,218168.00,-1772.00,2740.00,258092.00,57538.00,40726.00,159829.00,144957.00,62921.00,22729.00,58339.00,-1772.00,2740.00,222632.00,103977.00,29621.00,74194.00,-38080.00,52920.00,8828.00,279352.00,58339.00,426.00,-17796.00,202792.00,113566.00,89226.00,1928791.00,14.48,10.51,5.89,4.63
2001:Q1,172346.00,2519.00,34935.00,153609.00,91501.00,-139572.00,-1145.00,-47255.00,-135240.00,16089.00,27979.00,-9964.00,-135294.00,16064.00,27564.00,101533.00,29451.00,399791.00,122741.00,60420.00,218208.00,-1831.00,253.00,261774.00,59949.00,41161.00,160664.00,138017.00,62792.00,19259.00,57544.00,-1831.00,253.00,96443.00,96001.00,17993.00,8457.00,-38711.00,12703.00,9038.00,222958.00,57544.00,34.00,19261.00,184642.00,130313.00,54329.00,1964345.00,11.35,9.40,6.63,2.77
2001:Q2,115433.00,-2331.00,-1965.00,59603.00,-31300.00,-42682.00,-7795.00,-84518.00,8076.00,33040.00,8515.00,8242.00,-106283.00,70881.00,24580.00,93632.00,43055.00,400164.00,126308.00,60167.00,216481.00,-1922.00,-870.00,266900.00,61167.00,42536.00,163197.00,133265.00,65142.00,17631.00,53284.00,-1922.00,-870.00,259972.00,171398.00,22006.00,34525.00,-265.00,32308.00,6387.00,-4888.00,53284.00,1596.00,18677.00,-41090.00,-36097.00,-4993.00,1810799.00,-0.27,-2.27,-1.99,-0.28
2001:Q3,249352.00,-71.00,-10548.00,70044.00,56345.00,19783.00,-2128.00,6791.00,51874.00,-990.00,-35764.00,93879.00,-149655.00,-31155.00,6023.00,148601.00,46105.00,406869.00,129165.00,62637.00,217519.00,-2000.00,-452.00,270926.00,61901.00,43921.00,165104.00,135944.00,67264.00,18717.00,52416.00,-2000.00,-452.00,297633.00,159311.00,23884.00,30102.00,63213.00,21123.00,4938.00,92600.00,52416.00,-135.00,-16873.00,23447.00,139586.00,-116139.00,1994456.00,4.64,1.18,7.00,-5.82
2001:Q4,193275.00,288.00,52991.00,4860.00,57153.00,5436.00,1917.00,32721.00,-58118.00,4263.00,24653.00,-41396.00,-49589.00,42518.00,18581.00,73000.00,29433.00,422630.00,129089.00,64076.00,234469.00,-2065.00,-2938.00,274125.00,62493.00,44596.00,167036.00,148506.00,66596.00,19480.00,67433.00,-2065.00,-2938.00,188911.00,124261.00,25698.00,77475.00,-62107.00,23583.00,8663.00,161533.00,67433.00,239.00,-17317.00,76543.00,101373.00,-24829.00,1982668.00,8.15,3.86,5.11,-1.25
2002:Q1,241137.00,-905.00,-51093.00,168190.00,-15883.00,17760.00,-3737.00,-15978.00,1896.00,17424.00,18155.00,-12419.00,-80373.00,56807.00,22232.00,119729.00,17091.00,423046.00,133128.00,62512.00,228701.00,-2038.00,744.00,276261.00,64208.00,44066.00,167988.00,146785.00,68920.00,18447.00,60713.00,-2038.00,744.00,176732.00,147521.00,23368.00,-8311.00,-4451.00,18605.00,8641.00,219831.00,60713.00,-218.00,19150.00,178486.00,150609.00,27877.00,2040013.00,10.78,8.75,7.38,1.37
2002:Q2,109732.00,448.00,-7635.00,21757.00,-66249.00,52339.00,-3799.00,-56366.00,-36867.00,43879.00,105492.00,-34195.00,-37479.00,30107.00,25631.00,94746.00,30263.00,427599.00,137168.00,64089.00,229808.00,-2075.00,-1391.00,279834.00,64697.00,45149.00,169989.00,147765.00,72471.00,18941.00,59819.00,-2075.00,-1391.00,242629.00,187062.00,23823.00,34128.00,-21546.00,19162.00,8157.00,23026.00,59819.00,9.00,18241.00,-18561.00,64323.00,-82884.00,1978357.00,1.16,-0.94,3.25,-4.19
2002:Q3,147307.00,1562.00,-1353.00,122608.00,2406.00,-76068.00,-461.00,-16331.00,-70184.00,7549.00,3359.00,-3908.00,-23774.00,-29589.00,17304.00,110179.00,27939.00,436254.00,138181.00,64611.00,235408.00,-2101.00,155.00,284060.00,65385.00,46113.00,172562.00,152194.00,72796.00,18498.00,62845.00,-2101.00,155.00,244462.00,209060.00,20718.00,33964.00,-20650.00,1370.00,8417.00,63455.00,62845.00,-336.00,-16024.00,-15078.00,84386.00,-99464.00,2020835.00,3.14,-0.75,4.18,-4.92
2002:Q4,287901.00,156.00,47049.00,8695.00,50547.00,36726.00,2061.00,-42068.00,-37692.00,26313.00,88112.00,-2305.00,-10241.00,19899.00,-2430.00,122806.00,16999.00,436001.00,142981.00,63812.00,230669.00,-2114.00,653.00,289069.00,66096.00,47695.00,175279.00,146932.00,76885.00,16117.00,55390.00,-2114.00,653.00,317926.00,211829.00,20352.00,45399.00,-1352.00,41698.00,3842.00,120749.00,55390.00,-2889.00,-17617.00,50631.00,105944.00,-55313.00,2059985.00,5.86,2.46,5.14,-2.69
2003:Q1,227969.00,1691.00,-31406.00,155909.00,11583.00,-95063.00,-972.00,4450.00,-88327.00,-10001.00,-213.00,13608.00,-76768.00,33938.00,18068.00,178967.00,17442.00,439177.00,148688.00,62700.00,228504.00,-2107.00,1392.00,292471.00,69822.00,46758.00,175891.00,146706.00,78866.00,15942.00,52613.00,-2107.00,1392.00,210651.00,171151.00,21365.00,-7885.00,10619.00,15401.00,3610.00,167634.00,52613.00,-1951.00,19861.00,136834.00,130139.00,6695.00,2103942.00,7.97,6.50,6.19,0.32
2003:Q2,245819.00,2487.00,17635.00,74587.00,-55054.00,-72489.00,-1825.00,34496.00,-66622.00,41124.00,-79661.00,100831.00,-45252.00,88728.00,15419.00,104474.00,14453.00,449698.00,151304.00,64324.00,236440.00,-2111.00,-259.00,295596.00,70401.00,47754.00,177442.00,154102.00,80903.00,16570.00,58999.00,-2111.00,-259.00,393585.00,241766.00,34246.00,32808.00,89167.00,-4402.00,2985.00,9321.00,58999.00,54.00,18684.00,-31047.00,68223.00,-99270.00,2066840.00,0.45,-1.50,3.30,-4.80
2003:Q3,165282.00,-2969.00,-46033.00,64620.00,-83069.00,43692.00,-1940.00,-28117.00,163691.00,-12983.00,-76960.00,-12598.00,28182.00,29972.00,18734.00,101366.00,23386.00,468740.00,161121.00,64836.00,244514.00,-2118.00,387.00,299807.00,71166.00,49022.00,179620.00,168933.00,89955.00,15815.00,64894.00,-2118.00,387.00,270398.00,226385.00,32939.00,37745.00,-21511.00,-5160.00,2911.00,66727.00,64894.00,-508.00,-17663.00,-15322.00,100370.00,-115692.00,2139921.00,3.12,-0.72,4.69,-5.41
2003:Q4,359117.00,1695.00,34464.00,51200.00,15854.00,69107.00,-167.00,7533.00,113944.00,8844.00,-61047.00,-17105.00,-3367.00,60136.00,7252.00,116244.00,23637.00,479601.00,168882.00,66743.00,245390.00,-2129.00,716.00,305064.00,72035.00,50826.00,182203.00,174538.00,96847.00,15916.00,63188.00,-2129.00,716.00,240573.00,173055.00,41581.00,43257.00,-45459.00,28139.00,3618.00,296700.00,63188.00,469.00,-16963.00,216081.00,110839.00,105242.00,2175080.00,13.64,9.93,5.10,4.84
2004:Q1,467330.00,2363.00,7317.00,156079.00,1873.00,42908.00,2184.00,11781.00,-9503.00,19936.00,18510.00,41688.00,-66288.00,74770.00,-1180.00,136942.00,70858.00,489778.00,174690.00,66464.00,248683.00,-2234.00,2175.00,310625.00,76864.00,49164.00,184596.00,179154.00,97826.00,17299.00,64087.00,-2234.00,2175.00,285687.00,203713.00,19596.00,-6460.00,18046.00,50793.00,3376.00,364172.00,64087.00,-1092.00,20546.00,321723.00,134289.00,187435.00,2233933.00,16.30,14.40,6.01,8.39
2004:Q2,277257.00,2685.00,-22551.00,105793.00,-27124.00,-16207.00,-1499.00,-26214.00,-42040.00,53606.00,-59.00,28509.00,6143.00,-20724.00,10683.00,137702.00,72348.00,507136.00,183854.00,69191.00,250877.00,-2222.00,5436.00,317008.00,78137.00,51047.00,187824.00,190128.00,105716.00,18144.00,63054.00,-2222.00,5436.00,406296.00,293779.00,38762.00,18067.00,15799.00,39889.00,3441.00,64530.00,63054.00,-119.00,19077.00,20672.00,75438.00,-54765.00,2203777.00,2.93,0.94,3.42,-2.49
2004:Q3,278835.00,975.00,-5952.00,85176.00,-57996.00,58445.00,359.00,-42960.00,78379.00,35097.00,-12430.00,-7750.00,-74486.00,13705.00,9361.00,173948.00,83409.00,514642.00,188908.00,70949.00,253824.00,-2176.00,3138.00,323612.00,79508.00,53103.00,191001.00,191030.00,109400.00,17846.00,62823.00,-2176.00,3138.00,334900.00,246305.00,38272.00,50335.00,-6207.00,6195.00,-13805.00,121160.00,62823.00,61.00,-19443.00,38833.00,91030.00,-52196.00,2253458.00,5.38,1.72,4.04,-2.32
2004:Q4,575173.00,2900.00,69931.00,93591.00,31311.00,124246.00,5344.00,48462.00,95138.00,37938.00,-62636.00,69474.00,-113171.00,59152.00,7575.00,145793.00,84371.00,524116.00,194526.00,71152.00,257770.00,-2096.00,2764.00,328971.00,81146.00,54914.00,192911.00,195146.00,113380.00,16239.00,64859.00,-2096.00,2764.00,479020.00,273379.00,46166.00,55244.00,54193.00,50038.00,3324.00,294623.00,64859.00,-231.00,-15794.00,214201.00,108673.00,105529.00,2311116.00,12.75,9.27,4.70,4.57
2005:Q1,293726.00,5638.00,3776.00,136524.00,-34194.00,-7146.00,2431.00,-30279.00,-14788.00,20161.00,15329.00,-7467.00,-87965.00,51865.00,3591.00,140921.00,88183.00,535357.00,201748.00,75069.00,259160.00,-2340.00,1721.00,334861.00,85901.00,53603.00,195356.00,200497.00,115847.00,21466.00,63804.00,-2340.00,1721.00,327287.00,228449.00,32704.00,-15145.00,1519.00,79760.00,3627.00,170562.00,63804.00,-275.00,22156.00,129190.00,120422.00,8767.00,2348517.00,7.26,5.50,5.13,0.37
2005:Q2,346516.00,-2853.00,-19888.00,125317.00,-6092.00,52157.00,3559.00,-41820.00,69891.00,43090.00,-22563.00,14767.00,-83188.00,37697.00,-659.00,146445.00,82812.00,548379.00,208831.00,74579.00,266179.00,-2260.00,1050.00,341369.00,87585.00,55310.00,198474.00,207010.00,121246.00,19268.00,67706.00,-2260.00,1050.00,461059.00,300699.00,27412.00,27415.00,-1975.00,107508.00,3459.00,95926.00,67706.00,487.00,22314.00,50047.00,-20411.00,70458.00,2252701.00,4.26,2.22,-0.91,3.13
2005:Q3,288360.00,2035.00,-55596.00,180145.00,20436.00,-32867.00,3721.00,-14023.00,-13196.00,19451.00,-28820.00,-2810.00,-102809.00,50387.00,6923.00,122526.00,99990.00,557597.00,216730.00,74520.00,267303.00,-2232.00,1276.00,349333.00,89471.00,57937.00,201926.00,208264.00,127259.00,16583.00,65378.00,-2232.00,1276.00,482432.00,315107.00,28462.00,45996.00,-5948.00,98815.00,-40764.00,-26571.00,65378.00,-746.00,-17292.00,-108495.00,56618.00,-165113.00,2371707.00,-1.12,-4.57,2.39,-6.96
2005:Q4,437149.00,-2737.00,34547.00,63107.00,66114.00,72739.00,4993.00,-39895.00,63563.00,30372.00,13706.00,-61.00,-102040.00,52131.00,639.00,143594.00,109116.00,555773.00,220292.00,75113.00,259603.00,-2254.00,3020.00,355521.00,91566.00,59828.00,204127.00,200252.00,128725.00,15285.00,55476.00,-2254.00,3020.00,431140.00,276944.00,29174.00,42170.00,-25124.00,107976.00,-1285.00,204976.00,55476.00,-267.00,-22517.00,127250.00,86481.00,40769.00,2427884.00,8.44,5.24,3.56,1.68
2006:Q1,477533.00,4032.00,25535.00,197894.00,4231.00,77643.00,3451.00,114619.00,-18841.00,-11672.00,-9914.00,24069.00,-208376.00,99917.00,19879.00,121410.00,111299.00,571800.00,221697.00,80272.00,269391.00,-2359.00,2800.00,360597.00,94650.00,60117.00,205831.00,211203.00,127047.00,20156.00,63560.00,-2359.00,2800.00,456622.00,327837.00,52674.00,-28476.00,17884.00,86703.00,5026.00,237140.00,63560.00,-569.00,25707.00,199856.00,158427.00,41429.00,2536836.00,9.35,7.88,6.25,1.63
2006:Q2,289923.00,4787.00,-12126.00,83863.00,36716.00,18325.00,3997.00,-30927.00,-52028.00,55955.00,41328.00,37304.00,-134102.00,-6896.00,2376.00,148426.00,111250.00,560661.00,212504.00,81861.00,267916.00,-2456.00,838.00,366328.00,96285.00,61192.00,208852.00,194333.00,116219.00,20668.00,59064.00,-2456.00,838.00,502973.00,323111.00,53939.00,30726.00,-3810.00,99007.00,3787.00,-14930.00,59064.00,-125.00,22294.00,-51575.00,-35635.00,-15940.00,2376515.00,-0.63,-2.17,-1.50,-0.67
2006:Q3,227797.00,-917.00,-11836.00,136409.00,22350.00,-90005.00,6025.00,-53150.00,36832.00,-2740.00,-76972.00,6709.00,-94415.00,3179.00,11366.00,135534.00,109424.00,553481.00,201376.00,83067.00,270475.00,-2576.00,1140.00,371315.00,97818.00,61932.00,211565.00,182166.00,103558.00,21135.00,58910.00,-2576.00,1140.00,473060.00,257100.00,57091.00,61829.00,12617.00,84423.00,3893.00,-59203.00,58910.00,-548.00,-20907.00,-138472.00,89915.00,-228387.00,2535411.00,-2.34,-5.46,3.55,-9.01
2006:Q4,406208.00,-1803.00,32880.00,87633.00,157768.00,-125613.00,5572.00,-127515.00,-3725.00,17751.00,-17696.00,-3198.00,-58640.00,64574.00,13050.00,119125.00,120432.00,548845.00,193318.00,85347.00,272385.00,-2718.00,514.00,376282.00,99449.00,62537.00,214296.00,172563.00,93869.00,22810.00,58089.00,-2718.00,514.00,424602.00,163672.00,63251.00,56028.00,37718.00,103933.00,3863.00,158032.00,58089.00,-534.00,-22510.00,77967.00,118688.00,-40722.00,2588125.00,6.11,3.01,4.59,-1.57
2007:Q1,414235.00,3588.00,24580.00,200447.00,-485.00,-19745.00,2751.00,-13227.00,59056.00,17485.00,-85810.00,44835.00,-168243.00,110539.00,1400.00,112617.00,104702.00,545006.00,185190.00,86188.00,274800.00,-2633.00,1461.00,380205.00,98913.00,65460.00,215832.00,164802.00,86277.00,20728.00,58968.00,-2633.00,1461.00,335011.00,231817.00,65854.00,-16449.00,-12489.00,66278.00,688.00,244714.00,58968.00,-63.00,25397.00,211206.00,154307.00,56899.00,2658924.00,9.20,7.94,5.80,2.14
2007:Q2,127443.00,6395.00,-44226.00,58820.00,54437.00,-50370.00,6362.00,-27895.00,25253.00,38986.00,-93076.00,64262.00,-256759.00,55346.00,5372.00,133937.00,100229.00,543636.00,177262.00,91217.00,277514.00,-2783.00,426.00,384103.00,99987.00,65701.00,218415.00,159533.00,77275.00,25516.00,59099.00,-2783.00,426.00,448479.00,217108.00,69288.00,36926.00,56197.00,68960.00,1198.00,-160304.00,59099.00,-212.00,24299.00,-194892.00,-50246.00,-144647.00,2485939.00,-6.45,-7.84,-2.02,-5.82
2007:Q3,633883.00,4914.00,-70110.00,126277.00,79784.00,399889.00,-15126.00,19503.00,176395.00,-10086.00,229203.00,4250.00,-157531.00,24964.00,-3978.00,115000.00,110424.00,535580.00,165983.00,92803.00,278743.00,-2868.00,920.00,388034.00,100876.00,66052.00,221106.00,147546.00,65106.00,26751.00,57637.00,-2868.00,920.00,398668.00,199391.00,73819.00,76079.00,-36141.00,85520.00,1044.00,383805.00,57637.00,-533.00,-21449.00,305252.00,90056.00,215196.00,2654745.00,14.46,11.50,3.39,8.11
2007:Q4,580959.00,2879.00,81612.00,111897.00,107041.00,157326.00,-4152.00,-16559.00,60562.00,-22019.00,139494.00,113801.00,-319955.00,66928.00,5656.00,133988.00,119786.00,521879.00,152302.00,93305.00,278711.00,-2890.00,451.00,391242.00,101792.00,66174.00,223276.00,130637.00,50511.00,27131.00,55435.00,-2890.00,451.00,367548.00,120591.00,77526.00,54060.00,29076.00,86295.00,3884.00,347932.00,55435.00,-321.00,-23518.00,269301.00,115687.00,153614.00,2707380.00,12.85,9.95,4.27,5.67
2008:Q1,578996.00,-3657.00,16314.00,184035.00,111548.00,13727.00,-12734.00,66813.00,-5374.00,-17798.00,-17180.00,129861.00,-74320.00,37842.00,8664.00,113526.00,41456.00,503222.00,139526.00,95279.00,272887.00,-2771.00,-1698.00,393101.00,97626.00,71375.00,224101.00,110121.00,41900.00,23904.00,48786.00,-2771.00,-1698.00,277036.00,101789.00,46443.00,-7414.00,40800.00,95418.00,3559.00,415639.00,48786.00,-762.00,26779.00,394395.00,186605.00,207790.00,2794868.00,14.87,14.11,6.68,7.43
2008:Q2,218979.00,-5557.00,-252.00,-64072.00,-63916.00,155950.00,-32169.00,60694.00,48166.00,34143.00,45116.00,-14284.00,-32675.00,87008.00,10216.00,113955.00,32606.00,494298.00,132812.00,94265.00,269934.00,-2746.00,34.00,396221.00,98577.00,70797.00,226847.00,98077.00,34235.00,23467.00,43087.00,-2746.00,34.00,68405.00,19246.00,57459.00,18359.00,-72123.00,45464.00,4368.00,253019.00,43087.00,-257.00,25027.00,235216.00,13193.00,222023.00,2648705.00,9.55,8.88,0.50,8.38
2008:Q3,648746.00,-7982.00,-25477.00,154495.00,52531.00,304898.00,-41593.00,29622.00,198682.00,-11198.00,129385.00,16217.00,-26870.00,-36846.00,20523.00,152273.00,44984.00,478146.00,125132.00,94178.00,260936.00,-2737.00,637.00,397561.00,99562.00,69696.00,228304.00,80585.00,25570.00,24482.00,32632.00,-2737.00,637.00,280584.00,-2872.00,60543.00,23294.00,111847.00,87772.00,-9096.00,439651.00,32632.00,-595.00,-22615.00,384999.00,130271.00,254729.00,2773317.00,15.85,13.88,4.70,9.18
2008:Q4,257691.00,-634.00,189831.00,-17424.00,135404.00,226848.00,-14832.00,1954.00,47833.00,46193.00,145700.00,-279218.00,-74384.00,-116608.00,28112.00,113547.00,52217.00,443635.00,111516.00,95712.00,240396.00,-2745.00,-1244.00,398878.00,99882.00,68658.00,230339.00,44757.00,11634.00,27054.00,10058.00,-2745.00,-1244.00,-147634.00,-49611.00,66492.00,65.00,-235010.00,70430.00,5551.00,455633.00,10058.00,-545.00,-24366.00,421754.00,206644.00,215110.00,2777532.00,16.40,15.18,7.44,7.74
2009:Q1,309448.00,-4377.00,472.00,57063.00,-26447.00,186141.00,-400.00,264814.00,-267155.00,52534.00,136348.00,-69753.00,70674.00,-795.00,15899.00,104240.00,-23669.00,420898.00,100026.00,87347.00,240025.00,-2575.00,-3925.00,398097.00,95398.00,72545.00,230154.00,22801.00,4628.00,14802.00,9871.00,-2575.00,-3925.00,-53469.00,43501.00,9281.00,-65554.00,-30220.00,-10477.00,2445.00,388163.00,9871.00,213.00,27851.00,405930.00,232104.00,173826.00,2780875.00,13.96,14.60,8.35,6.25
2009:Q2,-29515.00,72.00,60245.00,-48669.00,-71114.00,-244824.00,9500.00,-21132.00,-299187.00,28383.00,37612.00,11340.00,38559.00,122045.00,-3309.00,136058.00,-29918.00,406691.00,92831.00,83193.00,238303.00,-2459.00,-5177.00,396262.00,94436.00,71934.00,229892.00,10429.00,-1606.00,11259.00,8411.00,-2459.00,-5177.00,13367.00,12833.00,10353.00,-35166.00,13828.00,11519.00,1951.00,-30502.00,8411.00,-604.00,22366.00,-15943.00,138064.00,-154007.00,2689410.00,-1.13,-0.59,5.13,-5.73
2009:Q3,101747.00,428.00,-1123.00,-28519.00,-125564.00,82518.00,8342.00,177201.00,-40232.00,22321.00,-85114.00,28758.00,-56032.00,105968.00,-4357.00,121476.00,-21806.00,416247.00,96637.00,80256.00,248043.00,-2366.00,-6323.00,395649.00,93837.00,71417.00,230394.00,20599.00,2800.00,8839.00,17649.00,-2366.00,-6323.00,55005.00,-9315.00,17133.00,9846.00,25125.00,12216.00,-24140.00,43201.00,17649.00,-732.00,-22554.00,3731.00,131013.00,-127283.00,2711660.00,1.59,0.14,4.83,-4.69
