date,FU646000105.Q,FU645013005.Q,FU645012063.Q,FU644090005.Q,FU643020005.Q,FU644022005.Q,FU643061773.Q,FU643063005.Q,FU643065005.Q,FU643065105.Q,FU643065405.Q,FU643065505.Q,FU643090005.Q,FU644190005.Q,FU642151073.Q,FU644122005.Q,FU643169173.Q,FU643163005.Q,FU644123005.Q,FU643168005.Q,FU643169373.Q,FU643165005.Q,FU643164103.Q,FU643193005.Q,FU647005005.Q,FU643065045.Q,FU643061743.Q,FU643065143.Q,FU643065443.Q,FU643065543.Q
1997:Q4,1115.00,969.00,4064.00,9638.00,-531.00,5834.00,5377.00,457.00,3889.00,2629.00,411.00,849.00,446.00,36489.00,4753.00,5501.00,4.00,5497.00,10988.00,5953.00,0.00,5035.00,11539.00,3708.00,22933.00,2992.00,619.00,2225.00,145.00,3.00
1998:Q1,-326.00,1164.00,3191.00,14314.00,1283.00,3579.00,1996.00,1583.00,2829.00,1634.00,75.00,1120.00,6623.00,34348.00,5084.00,8199.00,37.00,8162.00,7577.00,5302.00,0.00,2275.00,8974.00,4514.00,15353.00,206.00,331.00,-307.00,28.00,154.00
1998:Q2,-295.00,1222.00,2767.00,4405.00,270.00,-1749.00,-2121.00,372.00,3276.00,2676.00,67.00,533.00,2608.00,24832.00,-1886.00,7822.00,-41.00,7863.00,8281.00,3318.00,0.00,4963.00,6851.00,3764.00,16143.00,2412.00,-336.00,2165.00,271.00,312.00
1998:Q3,-106.00,1231.00,3390.00,-2351.00,-988.00,-3503.00,-2761.00,-742.00,688.00,-278.00,161.00,805.00,1452.00,21330.00,-3248.00,2664.00,177.00,2487.00,17149.00,7244.00,0.00,9905.00,1758.00,3007.00,18955.00,554.00,544.00,-519.00,130.00,399.00
1998:Q4,-31.00,1248.00,2078.00,-9950.00,214.00,-6790.00,-5182.00,-1608.00,-3420.00,-3232.00,-250.00,62.00,46.00,5858.00,-9722.00,3229.00,1.00,3228.00,7772.00,126.00,0.00,7646.00,2254.00,2325.00,12450.00,-303.00,-441.00,467.00,-75.00,-254.00
1999:Q1,-1527.00,1259.00,1595.00,458.00,-317.00,1328.00,1796.00,-468.00,-900.00,-1468.00,-107.00,675.00,347.00,10664.00,1005.00,6264.00,5.00,6259.00,146.00,-4885.00,0.00,5031.00,1458.00,1791.00,5825.00,-463.00,-553.00,-148.00,115.00,123.00
1999:Q2,-763.00,1268.00,-953.00,-1756.00,-59.00,-94.00,-40.00,-54.00,-468.00,-315.00,-98.00,-55.00,-1135.00,-4501.00,185.00,-1547.00,-2.00,-1545.00,-3389.00,-324.00,0.00,-3065.00,1557.00,-1307.00,-3823.00,-457.00,-381.00,-18.00,-43.00,-15.00
1999:Q3,-112.00,1285.00,627.00,-443.00,662.00,-573.00,-267.00,-306.00,-106.00,118.00,-101.00,-123.00,-426.00,7704.00,-558.00,764.00,-24.00,788.00,1205.00,-1137.00,0.00,2342.00,3070.00,3223.00,6123.00,-219.00,-251.00,122.00,-62.00,-28.00
1999:Q4,132.00,1300.00,550.00,1639.00,48.00,685.00,-3242.00,3927.00,1035.00,455.00,477.00,103.00,-129.00,5338.00,-890.00,2679.00,-186.00,2865.00,2147.00,-765.00,0.00,2912.00,469.00,933.00,1982.00,-1252.00,-122.00,-1952.00,-435.00,1257.00
2000:Q1,-2592.00,1300.00,881.00,-3545.00,64.00,-213.00,-107.00,-106.00,-3872.00,-3428.00,-190.00,-254.00,476.00,567.00,-2302.00,1158.00,0.00,1158.00,1479.00,-663.00,0.00,2142.00,646.00,-414.00,-661.00,233.00,136.00,381.00,-57.00,-227.00
2000:Q2,-3031.00,1359.00,575.00,-1534.00,-302.00,-629.00,-883.00,254.00,-513.00,-376.00,-33.00,-104.00,-90.00,2561.00,-312.00,1381.00,0.00,1381.00,-649.00,-2282.00,0.00,1633.00,656.00,1485.00,-871.00,-529.00,-115.00,-381.00,-4.00,-29.00
2000:Q3,-2496.00,1403.00,877.00,-606.00,-394.00,274.00,1231.00,-957.00,-1107.00,-182.00,-111.00,-814.00,621.00,-997.00,567.00,1082.00,0.00,1082.00,-3176.00,-2574.00,0.00,-602.00,115.00,415.00,-5167.00,-461.00,-117.00,-278.00,-8.00,-58.00
2000:Q4,-1841.00,1417.00,1514.00,2370.00,616.00,1380.00,386.00,994.00,-514.00,526.00,-245.00,-795.00,888.00,2142.00,-467.00,-764.00,0.00,-764.00,2291.00,739.00,0.00,1552.00,744.00,338.00,-5000.00,-733.00,-102.00,97.00,-151.00,-577.00
2001:Q1,1083.00,1453.00,494.00,72.00,-242.00,191.00,1107.00,-916.00,-116.00,237.00,-8.00,-345.00,239.00,2486.00,1228.00,2854.00,0.00,2854.00,-2586.00,-2924.00,0.00,338.00,1101.00,-111.00,1550.00,-1211.00,-863.00,-290.00,-6.00,-52.00
2001:Q2,1069.00,1459.00,48.00,2081.00,569.00,1568.00,2145.00,-577.00,-880.00,-270.00,22.00,-632.00,824.00,2659.00,2072.00,-2304.00,0.00,-2304.00,2057.00,-271.00,0.00,2328.00,955.00,-121.00,141.00,-1216.00,-878.00,-267.00,-8.00,-63.00
2001:Q3,906.00,1474.00,-716.00,3663.00,730.00,2447.00,2484.00,-37.00,594.00,660.00,1.00,-67.00,-108.00,2521.00,2526.00,1874.00,0.00,1874.00,-3527.00,-1266.00,0.00,-2261.00,1916.00,-268.00,-994.00,-606.00,-768.00,228.00,-8.00,-58.00
2001:Q4,339.00,1369.00,4245.00,5049.00,49.00,4513.00,2559.00,1954.00,803.00,159.00,-300.00,944.00,-316.00,11468.00,3365.00,2218.00,0.00,2218.00,3214.00,1410.00,0.00,1804.00,2120.00,551.00,1145.00,-271.00,-634.00,414.00,-6.00,-45.00
2002:Q1,1375.00,924.00,1740.00,7272.00,652.00,6601.00,6806.00,-205.00,-347.00,323.00,-79.00,-591.00,366.00,12005.00,6142.00,658.00,0.00,658.00,1474.00,-501.00,0.00,1975.00,3252.00,479.00,3445.00,-251.00,-329.00,137.00,-6.00,-53.00
2002:Q2,854.00,888.00,931.00,9381.00,249.00,6018.00,4461.00,1557.00,2336.00,1964.00,69.00,303.00,778.00,18956.00,4497.00,4524.00,0.00,4524.00,6704.00,945.00,0.00,5759.00,2782.00,449.00,8610.00,2470.00,0.00,2032.00,5.00,433.00
2002:Q3,-265.00,859.00,1321.00,7492.00,183.00,3693.00,2309.00,1384.00,3510.00,3298.00,-48.00,260.00,106.00,13520.00,4735.00,5288.00,0.00,5288.00,1341.00,-63.00,0.00,1404.00,898.00,1258.00,3583.00,2437.00,0.00,2475.00,-4.00,-34.00
2002:Q4,-1917.00,855.00,597.00,621.00,-1180.00,-4262.00,-2099.00,-2163.00,4679.00,4544.00,-89.00,224.00,1384.00,8299.00,-746.00,3547.00,0.00,3547.00,3453.00,1390.00,0.00,2063.00,1456.00,589.00,4310.00,3353.00,0.00,3118.00,-4.00,239.00
2003:Q1,671.00,926.00,240.00,-320.00,1197.00,410.00,-4306.00,4716.00,-1610.00,-1441.00,-63.00,-106.00,-317.00,-382.00,-2950.00,3540.00,0.00,3540.00,-315.00,847.00,0.00,-1162.00,564.00,-1221.00,-557.00,1779.00,0.00,1799.00,-2.00,-18.00
2003:Q2,-32.00,951.00,202.00,8889.00,71.00,1220.00,2023.00,-803.00,7103.00,6761.00,56.00,286.00,495.00,13369.00,5072.00,4285.00,0.00,4285.00,-840.00,-2684.00,0.00,1844.00,4078.00,774.00,3296.00,2994.00,0.00,3025.00,-2.00,-29.00
2003:Q3,-1268.00,956.00,-1181.00,10568.00,2250.00,-14.00,-2804.00,2790.00,7017.00,6288.00,3.00,726.00,1315.00,15275.00,24.00,6721.00,0.00,6721.00,4142.00,838.00,0.00,3304.00,4525.00,-137.00,3664.00,6434.00,0.00,6462.00,-2.00,-26.00
2003:Q4,-1577.00,971.00,521.00,15261.00,259.00,4032.00,2205.00,1827.00,8213.00,6861.00,236.00,1116.00,2757.00,24380.00,3308.00,9283.00,0.00,9283.00,5518.00,609.00,0.00,4909.00,4142.00,2129.00,6051.00,4367.00,0.00,4404.00,-3.00,-34.00
2004:Q1,-1254.00,2632.00,2352.00,25447.00,1072.00,14552.00,8897.00,5655.00,6943.00,5324.00,-8.00,1627.00,2880.00,34297.00,10260.00,10594.00,0.00,10594.00,5298.00,-303.00,0.00,5601.00,6438.00,1707.00,2612.00,6685.00,0.00,5131.00,-1.00,1555.00
2004:Q2,-1433.00,2709.00,1497.00,16913.00,1463.00,2393.00,-654.00,3047.00,10996.00,10039.00,176.00,781.00,2061.00,26255.00,6387.00,8724.00,0.00,8724.00,9216.00,3065.00,0.00,6151.00,3460.00,-1532.00,3704.00,6871.00,0.00,6787.00,-1.00,85.00
2004:Q3,-2007.00,2823.00,652.00,8612.00,-1885.00,9191.00,3661.00,5530.00,-1074.00,-1188.00,-90.00,204.00,2380.00,20076.00,3765.00,3450.00,0.00,3450.00,4710.00,753.00,0.00,3957.00,5406.00,2745.00,5982.00,16508.00,0.00,16289.00,-3.00,222.00
2004:Q4,655.00,2907.00,1030.00,50783.00,2399.00,6767.00,3888.00,2879.00,37857.00,36936.00,32.00,889.00,3760.00,72363.00,8254.00,39140.00,0.00,39140.00,13436.00,3643.00,0.00,9793.00,6163.00,5370.00,18298.00,29558.00,0.00,29687.00,-16.00,-113.00
2005:Q1,-1375.00,2442.00,1043.00,13609.00,1098.00,1951.00,-522.00,2473.00,7677.00,7007.00,43.00,627.00,2883.00,20015.00,1724.00,12038.00,0.00,12038.00,7046.00,1972.00,0.00,5074.00,2678.00,-3471.00,1546.00,8608.00,0.00,8035.00,95.00,478.00
2005:Q2,-7335.00,2495.00,899.00,21796.00,1053.00,5929.00,370.00,5559.00,12038.00,10893.00,-46.00,1191.00,2776.00,35004.00,3117.00,16399.00,0.00,16399.00,7546.00,1405.00,0.00,6141.00,5026.00,2916.00,2479.00,7005.00,0.00,7217.00,-38.00,-174.00
2005:Q3,-3544.00,2572.00,323.00,17234.00,1252.00,4112.00,-1520.00,5632.00,9645.00,9524.00,174.00,-53.00,2225.00,27496.00,5471.00,7225.00,0.00,7225.00,6863.00,3087.00,0.00,3776.00,5926.00,2011.00,3824.00,4344.00,0.00,3045.00,-2.00,1301.00
2005:Q4,-7406.00,2690.00,202.00,1550.00,-2042.00,945.00,-2375.00,3320.00,-1047.00,-2626.00,131.00,1448.00,3694.00,6649.00,2874.00,-2828.00,0.00,-2828.00,1082.00,1963.00,0.00,-881.00,2464.00,3057.00,-5199.00,-2655.00,0.00,-2645.00,9.00,-19.00
2006:Q1,-4140.00,1678.00,761.00,11688.00,1220.00,1804.00,-320.00,2124.00,9774.00,7647.00,376.00,1751.00,-1110.00,19370.00,1073.00,10871.00,0.00,10871.00,5302.00,1158.00,0.00,4144.00,4556.00,-2432.00,1103.00,5403.00,0.00,4615.00,104.00,684.00
2006:Q2,-3052.00,1763.00,537.00,16163.00,-906.00,11251.00,7631.00,3620.00,2347.00,2094.00,-83.00,336.00,3471.00,23992.00,9054.00,2531.00,0.00,2531.00,5305.00,1387.00,0.00,3918.00,4294.00,2808.00,2478.00,457.00,0.00,-84.00,-2.00,543.00
2006:Q3,-4278.00,1822.00,2289.00,11668.00,2295.00,8378.00,7141.00,1237.00,360.00,-3520.00,377.00,3503.00,635.00,18226.00,4746.00,3535.00,0.00,3535.00,2857.00,1509.00,0.00,1348.00,3906.00,3182.00,-1830.00,-189.00,0.00,-1420.00,-15.00,1246.00
2006:Q4,-84.00,1865.00,-45.00,-804.00,2256.00,14987.00,10332.00,4655.00,-22862.00,-29998.00,2415.00,4721.00,4815.00,-1772.00,-469.00,-3035.00,0.00,-3035.00,-11861.00,-9034.00,0.00,-2827.00,9449.00,4144.00,-2872.00,-2917.00,0.00,-12914.00,163.00,9834.00
2007:Q1,-1280.00,2721.00,1367.00,21132.00,3173.00,10522.00,11407.00,-885.00,12381.00,6358.00,620.00,5403.00,-4944.00,25328.00,6146.00,15532.00,0.00,15532.00,2637.00,6663.00,0.00,-4026.00,5519.00,-4506.00,-1173.00,5303.00,0.00,4751.00,-5.00,557.00
2007:Q2,-2861.00,2865.00,159.00,-8265.00,-2995.00,1248.00,-615.00,1863.00,-9184.00,-10918.00,201.00,1533.00,2666.00,3495.00,2294.00,-3760.00,0.00,-3760.00,1739.00,-1461.00,0.00,3200.00,4340.00,-1118.00,5875.00,-4374.00,0.00,-6585.00,-2.00,2213.00
2007:Q3,-7614.00,3006.00,-11064.00,-32539.00,-115.00,-24524.00,2478.00,-27002.00,-7326.00,-9120.00,-422.00,2216.00,-574.00,-17605.00,-20718.00,-4716.00,0.00,-4716.00,614.00,-2581.00,0.00,3195.00,2268.00,4947.00,15379.00,-9740.00,0.00,-11001.00,-1.00,1262.00
2007:Q4,-7920.00,3105.00,287.00,-6254.00,-1876.00,6070.00,10228.00,-4158.00,-8941.00,-9683.00,-219.00,961.00,-1507.00,14527.00,6090.00,-6310.00,0.00,-6310.00,4489.00,2180.00,0.00,2309.00,4949.00,5309.00,9469.00,-9071.00,0.00,-7405.00,5.00,-1671.00
2008:Q1,-4515.00,2741.00,165.00,-17068.00,2784.00,-7589.00,3413.00,-11002.00,-14111.00,-14430.00,-13.00,332.00,1848.00,-15634.00,-1843.00,-23592.00,0.00,-23592.00,6143.00,1037.00,0.00,5106.00,5264.00,-1606.00,-5987.00,-19926.00,0.00,-15868.00,-5.00,-4053.00
2008:Q2,-1251.00,2785.00,310.00,818.00,-1443.00,5148.00,7008.00,-1860.00,-5379.00,-5487.00,-121.00,229.00,2492.00,-2019.00,1764.00,-913.00,0.00,-913.00,-5319.00,-4668.00,0.00,-651.00,3724.00,-1275.00,-7183.00,-5531.00,0.00,-5680.00,4.00,145.00
2008:Q3,-431.00,2789.00,110.00,-7108.00,4182.00,-7658.00,-6156.00,-1502.00,-5214.00,-5038.00,-663.00,487.00,1582.00,-4433.00,-2048.00,-12006.00,0.00,-12006.00,4382.00,2909.00,0.00,1473.00,2753.00,2486.00,-656.00,-7236.00,0.00,-6364.00,-6.00,-866.00
2008:Q4,-7603.00,2731.00,-510.00,-44248.00,-3729.00,-11948.00,-3544.00,-8404.00,-21839.00,-21114.00,-107.00,-618.00,-6732.00,-33987.00,-10211.00,-23784.00,0.00,-23784.00,1258.00,407.00,0.00,851.00,1079.00,-2329.00,437.00,-14019.00,0.00,-12710.00,6.00,-1315.00
2009:Q1,2929.00,2200.00,556.00,-8821.00,1229.00,4086.00,3529.00,557.00,-21496.00,-25778.00,-170.00,4452.00,7360.00,-13067.00,-106.00,-19085.00,0.00,-19085.00,3147.00,-2770.00,0.00,5917.00,2296.00,681.00,-4073.00,-21463.00,0.00,-24558.00,-9.00,3104.00
2009:Q2,-470.00,1997.00,-71.00,10984.00,5049.00,9874.00,8209.00,1665.00,-1999.00,960.00,-419.00,-2540.00,-1940.00,8538.00,2717.00,-3253.00,0.00,-3253.00,-1312.00,-6627.00,0.00,5315.00,13910.00,-3524.00,-4843.00,205.00,0.00,704.00,-5.00,-494.00
2009:Q3,1649.00,1846.00,3.00,7641.00,6416.00,6070.00,4378.00,1692.00,-4626.00,-253.00,-1356.00,-3017.00,-219.00,3855.00,7152.00,-4174.00,0.00,-4174.00,-2714.00,-2824.00,0.00,110.00,5729.00,-2138.00,-3986.00,-3300.00,0.00,-194.00,-4.00,-3102.00
2009:Q4,2347.00,1720.00,195.00,2589.00,-270.00,-126.00,-554.00,428.00,-2038.00,-175.00,-97.00,-1766.00,5023.00,3188.00,1353.00,-131.00,0.00,-131.00,-31.00,-446.00,0.00,415.00,2300.00,-303.00,1032.00,-2221.00,0.00,-1648.00,-1.00,-572.00
2010:Q1,222.00,1405.00,835.00,9740.00,-3093.00,6296.00,3916.00,2380.00,5528.00,2170.00,-114.00,3472.00,1009.00,10461.00,-1567.00,8900.00,0.00,8900.00,-2948.00,-1443.00,0.00,-1505.00,2722.00,3354.00,-1297.00,2104.00,0.00,1328.00,12.00,764.00
2010:Q2,-1451.00,1456.00,740.00,-2212.00,-1346.00,6346.00,5508.00,838.00,-5437.00,-2080.00,-7.00,-3350.00,-1775.00,1579.00,5475.00,-6386.00,0.00,-6386.00,-2907.00,-1938.00,0.00,-969.00,8311.00,-2914.00,145.00,-1012.00,0.00,-8.00,-10.00,-994.00
2010:Q3,-1205.00,1461.00,1930.00,17995.00,-1234.00,15717.00,14077.00,1640.00,-1199.00,-110.00,-113.00,-976.00,4711.00,30073.00,7652.00,2011.00,0.00,2011.00,4245.00,526.00,0.00,3719.00,6100.00,10065.00,7482.00,-487.00,0.00,-225.00,-12.00,-250.00
2010:Q4,-2416.00,1500.00,505.00,14144.00,-59.00,17015.00,14699.00,2316.00,-209.00,172.00,-76.00,-305.00,-2603.00,20156.00,18345.00,-3525.00,0.00,-3525.00,666.00,1084.00,0.00,-418.00,11089.00,-6419.00,1592.00,-1110.00,0.00,-2.00,-1.00,-1107.00
2011:Q1,-1019.00,1115.00,339.00,77961.00,6187.00,49940.00,47314.00,2626.00,12060.00,11450.00,-155.00,765.00,9774.00,72272.00,40426.00,7474.00,0.00,7474.00,3658.00,-1888.00,0.00,5546.00,16032.00,4682.00,-8162.00,-3108.00,0.00,-1115.00,-3.00,-1990.00
2011:Q2,-1708.00,1189.00,1054.00,26559.00,-6696.00,27823.00,26242.00,1581.00,2151.00,-634.00,-5.00,2790.00,3281.00,43487.00,26292.00,-72.00,0.00,-72.00,5327.00,-244.00,0.00,5571.00,9947.00,1993.00,12977.00,-561.00,0.00,-134.00,-8.00,-419.00
2011:Q3,-2590.00,1269.00,2313.00,25912.00,4132.00,23001.00,22251.00,750.00,-2027.00,95.00,-32.00,-2090.00,806.00,39725.00,23753.00,-1252.00,0.00,-1252.00,6367.00,5383.00,0.00,984.00,7682.00,3175.00,7641.00,97.00,0.00,444.00,-10.00,-337.00
2011:Q4,-1971.00,1321.00,2777.00,789.00,-1122.00,7751.00,8877.00,-1126.00,-498.00,66.00,-32.00,-532.00,-5342.00,12466.00,7250.00,1400.00,0.00,1400.00,2703.00,1350.00,0.00,1353.00,3830.00,-2717.00,5609.00,-220.00,0.00,74.00,-4.00,-290.00
2012:Q1,-367.00,1476.00,913.00,69082.00,5124.00,58112.00,54817.00,3295.00,-495.00,1547.00,-27.00,-2015.00,6341.00,80279.00,43471.00,9104.00,0.00,9104.00,-2569.00,-3732.00,0.00,1163.00,14881.00,15392.00,8442.00,841.00,0.00,661.00,-12.00,192.00
2012:Q2,-2334.00,1524.00,1616.00,23709.00,-985.00,19595.00,17717.00,1878.00,2838.00,3070.00,44.00,-276.00,2261.00,31906.00,20272.00,6024.00,0.00,6024.00,1331.00,1572.00,0.00,-241.00,7770.00,-3491.00,2723.00,2420.00,0.00,2411.00,-20.00,29.00
2012:Q3,-895.00,1515.00,1480.00,74335.00,4231.00,60294.00,57206.00,3088.00,1768.00,166.00,2.00,1600.00,8042.00,83697.00,40001.00,4074.00,0.00,4074.00,1506.00,-1210.00,100.00,2616.00,15680.00,22436.00,5472.00,-411.00,0.00,-105.00,6.00,-312.00
2012:Q4,-5924.00,1499.00,1286.00,-6141.00,-699.00,-18999.00,-20260.00,1261.00,4451.00,2095.00,124.00,2232.00,9106.00,15108.00,-1297.00,7228.00,0.00,7228.00,8804.00,7338.00,162.00,1304.00,9264.00,-8891.00,12541.00,-1548.00,0.00,746.00,-9.00,-2285.00
2013:Q1,1347.00,1670.00,11581.00,1256.00,5564.00,-8428.00,-11684.00,3256.00,-1365.00,200.00,268.00,-1833.00,5485.00,12612.00,1458.00,2559.00,0.00,2559.00,-561.00,-5874.00,161.00,5152.00,16056.00,-6900.00,-549.00,318.00,0.00,422.00,37.00,-141.00
2013:Q2,-12860.00,1714.00,633.00,130084.00,-2733.00,-18180.00,-13294.00,-4886.00,144522.00,2632.00,1674.00,140216.00,6475.00,158656.00,-12310.00,135862.00,0.00,135862.00,17076.00,2050.00,75.00,14951.00,15772.00,2256.00,13366.00,134893.00,0.00,7791.00,2441.00,124661.00
2013:Q3,-2098.00,1768.00,-1562.00,-32489.00,2053.00,-20730.00,-20980.00,250.00,401.00,284.00,-28.00,145.00,-14213.00,-26870.00,-21258.00,9623.00,0.00,9623.00,-5570.00,4842.00,110.00,-10522.00,6237.00,-15902.00,3315.00,1282.00,0.00,1023.00,1.00,258.00
2013:Q4,-11271.00,1808.00,4326.00,-30416.00,-5909.00,-42385.00,-42333.00,-52.00,6849.00,1861.00,357.00,4631.00,11029.00,10256.00,-32933.00,28050.00,0.00,28050.00,8555.00,-2109.00,381.00,10283.00,8153.00,-1569.00,23267.00,8010.00,0.00,461.00,175.00,7374.00
2014:Q1,-7531.00,1989.00,-791.00,23214.00,-939.00,-9841.00,-9283.00,-558.00,22568.00,1585.00,21.00,20962.00,11426.00,32097.00,-12128.00,29890.00,0.00,29890.00,4667.00,1414.00,408.00,2845.00,4714.00,4954.00,155.00,19474.00,0.00,-473.00,287.00,19660.00
2014:Q2,-8097.00,2038.00,5058.00,21544.00,4666.00,9959.00,11024.00,-1065.00,-216.00,2321.00,-93.00,-2444.00,7135.00,37159.00,9421.00,11267.00,0.00,11267.00,1275.00,-1998.00,1636.00,1637.00,11720.00,3476.00,422.00,-5584.00,0.00,-235.00,-28.00,-5321.00
2014:Q3,-7956.00,2057.00,1515.00,-3258.00,148.00,-5406.00,-5022.00,-384.00,4123.00,6293.00,451.00,-2621.00,-2123.00,12707.00,-402.00,4252.00,0.00,4252.00,2431.00,3684.00,1212.00,-2465.00,7590.00,-1164.00,4437.00,-1111.00,0.00,2880.00,-44.00,-3947.00
2014:Q4,-6222.00,2072.00,2018.00,3762.00,400.00,12940.00,11805.00,1135.00,-6542.00,-1656.00,-3645.00,-1241.00,-3036.00,35779.00,13100.00,1449.00,0.00,1449.00,12960.00,4094.00,1612.00,7254.00,8684.00,-414.00,21705.00,-371.00,0.00,1046.00,126.00,-1543.00
2015:Q1,-10987.00,2405.00,2728.00,-3527.00,49.00,-3675.00,-8370.00,4695.00,-6512.00,-947.00,-440.00,-5125.00,6611.00,18854.00,-3245.00,261.00,0.00,261.00,9389.00,3906.00,1391.00,4092.00,13486.00,-1037.00,6261.00,-5967.00,0.00,710.00,-518.00,-6159.00
2015:Q2,-5181.00,2381.00,2144.00,-19083.00,-3904.00,-20605.00,-21000.00,395.00,1025.00,6295.00,-73.00,-5197.00,4401.00,5881.00,-13229.00,-2224.00,0.00,-2224.00,11486.00,5727.00,2434.00,3325.00,8264.00,1584.00,15259.00,-12149.00,0.00,2761.00,-55.00,-14855.00
2015:Q3,-6985.00,2375.00,-4613.00,-11167.00,4151.00,-7364.00,-7329.00,-35.00,-11304.00,-1174.00,309.00,-10439.00,3350.00,3861.00,-19964.00,-3028.00,0.00,-3028.00,14438.00,1637.00,9213.00,3588.00,2028.00,10387.00,10282.00,-4161.00,0.00,5831.00,379.00,-10371.00
2015:Q4,-4090.00,2297.00,-285.00,-32037.00,-3174.00,-13063.00,-12945.00,-118.00,-12640.00,-1931.00,-73.00,-10636.00,-3160.00,-27485.00,-9102.00,-2772.00,0.00,-2772.00,-6066.00,-3956.00,4881.00,-6991.00,3314.00,-12859.00,-1550.00,-7298.00,0.00,675.00,2.00,-7975.00
2016:Q1,-2562.00,2281.00,-334.00,17307.00,1767.00,-791.00,-511.00,-280.00,10559.00,1442.00,116.00,9001.00,5772.00,25642.00,209.00,20175.00,0.00,20175.00,-6529.00,-1611.00,-4055.00,-863.00,7158.00,4629.00,3827.00,6844.00,0.00,-3001.00,17.00,9828.00
2016:Q2,-4908.00,2253.00,2112.00,9199.00,4133.00,-485.00,-1973.00,1488.00,-1901.00,2660.00,-181.00,-4380.00,7452.00,17503.00,-2974.00,10680.00,0.00,10680.00,-8091.00,-2828.00,-627.00,-4636.00,10395.00,7493.00,-969.00,-3825.00,0.00,1851.00,44.00,-5720.00
