date,FA386000105.Q,FA385090005.Q,FA385050005.Q,FA155111003.Q,FA385012005.Q,FA385013005.Q,FA145020005.Q,FA385420005.Q,FA385000005.Q,FA384090005.Q,FA313011005.Q,FA383091005.Q,FA383020005.Q,FA383030005.Q,FA383034005.Q,FA382051005.Q,FA384022005.Q,FA383069105.Q,FA383061105.Q,FA383061705.Q,FA383062005.Q,FA383063005.Q,FA384023005.Q,FA383069005.Q,FA383065005.Q,FA383066005.Q,FA383064105.Q,FA383064205.Q,FA383070005.Q,FA153040005.Q,FA153050005.Q,FA383078005.Q,FA152090205.Q,FA103092005.Q,FA383090005.Q,FA384190005.Q,FA313111303.Q,FA713014003.Q,FA313112003.Q,FA384122005.Q,FA103169100.Q,FA313161105.Q,FA313161705.Q,FA383162005.Q,FA103163003.Q,FA384123005.Q,FA383168005.Q,FA383169005.Q,FA383165005.Q,FA153166000.Q,FA103164103.Q,FA383170005.Q,FA313140003.Q,FA143178005.Q,FA112090205.Q,FA143192005.Q,FA383190005.Q,FA387005005.Q
2002:Q4,2688100.00,2286124.00,3156323.00,922674.00,583425.00,1620477.00,29803.00,-56.00,-870199.00,1171944.00,2824.00,2972.00,-82651.00,253554.00,52294.00,-7964.00,339990.00,35733.00,-136749.00,-82744.00,109980.00,413769.00,13960.00,-19428.00,15376.00,18012.00,-81524.00,74608.00,-58602.00,-6660.00,491224.00,21353.00,-70465.00,137520.00,89511.00,2042143.00,0.00,0.00,0.00,487332.00,-49250.00,278176.00,420.00,213310.00,44676.00,1127272.00,-58529.00,5586.00,1093453.00,86762.00,-3732.00,132473.00,2680.00,21606.00,-62157.00,144884.00,191785.00,401976.00
2003:Q1,2619791.00,2308714.00,3178037.00,914014.00,608309.00,1624770.00,31004.00,-60.00,-869323.00,953123.00,-560.00,12148.00,-107748.00,601409.00,76393.00,-2112.00,-551365.00,12048.00,-82456.00,-399245.00,-11289.00,-70424.00,18208.00,49260.00,-2480.00,-28572.00,-213328.00,41297.00,87449.00,70992.00,715868.00,5824.00,51393.00,71053.00,76203.00,1822446.00,0.00,0.00,564.00,160108.00,-21930.00,-13398.00,-1580.00,133088.00,63928.00,985512.00,-45748.00,63071.00,851130.00,117060.00,-57408.00,-49605.00,76.00,-25156.00,51677.00,66604.00,690075.00,311077.00
2003:Q2,2669908.00,2077967.00,3224492.00,945761.00,619041.00,1660138.00,-388.00,-60.00,-1146525.00,1462728.00,548.00,43404.00,138954.00,481679.00,-81847.00,16280.00,-301166.00,42134.00,187320.00,-242043.00,66121.00,-354698.00,422644.00,396064.00,22940.00,3640.00,-202533.00,361988.00,-98512.00,71932.00,417896.00,51939.00,52525.00,160469.00,-73473.00,2609252.00,0.00,0.00,1604.00,1120200.00,-65298.00,859526.00,516.00,179040.00,146416.00,1337130.00,-163019.00,343096.00,1028134.00,128920.00,-20720.00,-19125.00,1680.00,-776.00,57405.00,-21864.00,153717.00,591941.00
2003:Q3,2725120.00,2459224.00,3342938.00,978056.00,664529.00,1692294.00,8127.00,-68.00,-883714.00,971460.00,2026.00,4988.00,90460.00,248918.00,-364857.00,-4732.00,290209.00,1698.00,-57776.00,657081.00,11318.00,-322113.00,-29540.00,-59748.00,2188.00,28020.00,45523.00,220336.00,-111694.00,78564.00,405916.00,45096.00,58872.00,137355.00,-145981.00,1855173.00,0.00,0.00,92.00,665846.00,-18638.00,456064.00,56.00,120072.00,108292.00,1042941.00,-49716.00,-83661.00,1080354.00,95964.00,-11608.00,43690.00,548.00,26.00,60740.00,-8152.00,61051.00,265896.00
2003:Q4,2810345.00,3068793.00,3421192.00,981561.00,688841.00,1712461.00,38401.00,-72.00,-352399.00,1441544.00,-9110.00,21308.00,18504.00,319665.00,-174656.00,-4256.00,372433.00,-35488.00,63047.00,495014.00,22044.00,-172185.00,-117135.00,-74624.00,15996.00,-58507.00,-34003.00,248059.00,20068.00,39156.00,464972.00,37813.00,53166.00,132203.00,53357.00,1793943.00,0.00,0.00,-4.00,432346.00,-43462.00,390273.00,-8628.00,118020.00,-23856.00,859635.00,-33536.00,-164035.00,975450.00,81756.00,-12384.00,122709.00,2200.00,-23062.00,59710.00,123000.00,229794.00,-258448.00
2004:Q1,2819359.00,3434277.00,3447481.00,994732.00,704320.00,1699571.00,48870.00,-12.00,-13204.00,2667228.00,-2560.00,23668.00,16752.00,638546.00,131100.00,-2828.00,31693.00,49057.00,-38525.00,-76973.00,116756.00,-18622.00,165855.00,157500.00,44012.00,-35657.00,-178763.00,181265.00,301801.00,-508.00,551144.00,-6412.00,36573.00,230210.00,549690.00,2680432.00,0.00,0.00,784.00,568515.00,11786.00,254860.00,1064.00,199528.00,101276.00,1296474.00,-67976.00,147820.00,1084889.00,131741.00,-15844.00,274354.00,-48.00,5737.00,44497.00,79812.00,426151.00,-614918.00
2004:Q2,2913900.00,2822742.00,3570943.00,1003509.00,744994.00,1746217.00,76235.00,-12.00,-748201.00,2579375.00,-4790.00,34444.00,4123.00,542394.00,6180.00,14656.00,70451.00,2879.00,33736.00,-126795.00,126100.00,34531.00,155439.00,91816.00,48124.00,15499.00,63136.00,-55001.00,98757.00,43844.00,551748.00,63617.00,103928.00,249932.00,636518.00,3327576.00,0.00,0.00,1156.00,832418.00,18846.00,680899.00,-3644.00,251473.00,-115156.00,1467797.00,31826.00,53719.00,1306875.00,75377.00,-87112.00,79744.00,1888.00,20480.00,105280.00,59020.00,846905.00,91158.00
2004:Q3,3067063.00,3144267.00,3638515.00,1015294.00,768895.00,1792062.00,62284.00,-20.00,-494248.00,2120952.00,-1958.00,-7812.00,84300.00,452781.00,-219530.00,5544.00,279135.00,18354.00,-127687.00,335145.00,177751.00,-124429.00,20336.00,-49996.00,39076.00,31256.00,-358838.00,151950.00,109262.00,37316.00,696020.00,75696.00,73768.00,179112.00,543871.00,2615200.00,0.00,0.00,696.00,577881.00,-7522.00,368731.00,-152.00,218560.00,-1736.00,1410791.00,-20151.00,49999.00,1250010.00,130933.00,-162580.00,175785.00,216.00,34806.00,70564.00,66248.00,440793.00,-77204.00
2004:Q4,2934539.00,3355545.00,3719922.00,1031081.00,790232.00,1830580.00,68049.00,-20.00,-364377.00,3061819.00,-3150.00,47632.00,-36364.00,310639.00,-32067.00,11264.00,781676.00,41986.00,260839.00,485187.00,127123.00,-133459.00,313026.00,256344.00,52364.00,4318.00,-477026.00,237290.00,188080.00,41172.00,583928.00,11613.00,67533.00,430314.00,586260.00,3426196.00,0.00,0.00,120.00,476531.00,38094.00,309321.00,312.00,160239.00,-31436.00,1907383.00,123828.00,286116.00,1366746.00,130693.00,-108248.00,202893.00,2288.00,-510.00,78117.00,178008.00,689614.00,-421006.00
2005:Q1,3046036.00,2624313.00,3832739.00,1036639.00,819797.00,1876871.00,99504.00,-72.00,-1208426.00,2041974.00,-21594.00,52936.00,63963.00,450052.00,1137.00,1168.00,-56527.00,21663.00,-225961.00,-16249.00,105266.00,58754.00,-70313.00,-78652.00,30328.00,-21989.00,-259081.00,76428.00,368189.00,10556.00,563688.00,40733.00,-12371.00,215766.00,617244.00,3250400.00,0.00,0.00,796.00,670523.00,29648.00,408841.00,-740.00,245130.00,-12356.00,1446364.00,114390.00,123316.00,1095092.00,113566.00,-189304.00,344196.00,4.00,18242.00,-14799.00,106048.00,868330.00,421723.00
2005:Q2,3136727.00,3394592.00,3862449.00,1064717.00,849285.00,1917893.00,30626.00,-72.00,-467857.00,3118494.00,2900.00,-26632.00,77219.00,648211.00,116414.00,9552.00,417886.00,-20423.00,118558.00,281696.00,77515.00,-39461.00,91004.00,39856.00,26828.00,24320.00,-288090.00,191453.00,252083.00,192.00,585780.00,56628.00,-38242.00,121921.00,900216.00,3586351.00,0.00,0.00,1080.00,501796.00,-34104.00,429369.00,-1384.00,218235.00,-110320.00,1936044.00,259189.00,79067.00,1485498.00,112290.00,-254392.00,259852.00,1672.00,7352.00,-37458.00,-42680.00,1213086.00,-257865.00
2005:Q3,3331554.00,3134076.00,3930681.00,1069213.00,883372.00,1960240.00,17940.00,-84.00,-796605.00,2438446.00,-19212.00,-16168.00,8058.00,774109.00,152446.00,29836.00,-51965.00,72437.00,-31001.00,-26020.00,145215.00,-212596.00,48178.00,-26828.00,46192.00,28814.00,-456483.00,302090.00,414824.00,32144.00,490104.00,27469.00,-96435.00,-79067.00,878519.00,3235050.00,0.00,0.00,916.00,464666.00,-12784.00,220956.00,-376.00,250995.00,5876.00,1704798.00,15353.00,71630.00,1520861.00,96954.00,-401448.00,413410.00,280.00,1806.00,-91623.00,150944.00,991302.00,197478.00
2005:Q4,3316030.00,3398956.00,4016109.00,1038411.00,897380.00,1990153.00,90249.00,-84.00,-617153.00,2675512.00,-19760.00,37660.00,57127.00,357549.00,182403.00,17768.00,844281.00,52100.00,145820.00,359257.00,107879.00,179226.00,6639.00,-7420.00,28724.00,-14665.00,-435542.00,221165.00,448268.00,4344.00,574376.00,36264.00,-64281.00,-159863.00,567114.00,3292665.00,0.00,0.00,324.00,447663.00,-13600.00,330007.00,796.00,178128.00,-47668.00,1874911.00,135364.00,68376.00,1592237.00,78934.00,-355752.00,291639.00,2588.00,209.00,-62581.00,180780.00,912885.00,-82926.00
2006:Q1,3524251.00,3293850.00,4122558.00,1077563.00,900262.00,2070309.00,74424.00,0.00,-828708.00,2413870.00,-2294.00,-70172.00,-28224.00,765069.00,193586.00,-21440.00,-31504.00,9323.00,162144.00,-60717.00,-29913.00,-112340.00,109887.00,110104.00,-13588.00,13371.00,-714237.00,278558.00,57595.00,85496.00,485640.00,23669.00,17101.00,198677.00,1066463.00,3242578.00,0.00,0.00,576.00,531647.00,-22764.00,425250.00,-1012.00,62961.00,67212.00,2150300.00,259396.00,231614.00,1580304.00,78986.00,-475776.00,151827.00,304.00,22576.00,18073.00,139624.00,703428.00,230401.00
2006:Q2,3479270.00,3389814.00,4134728.00,1071662.00,863506.00,2122275.00,77285.00,0.00,-744914.00,2920131.00,1928.00,63344.00,-56375.00,519546.00,316182.00,13756.00,252308.00,35457.00,93346.00,-238653.00,135861.00,226297.00,162617.00,164620.00,-5572.00,3569.00,-466511.00,-49886.00,118121.00,6468.00,593708.00,24820.00,399.00,128505.00,1291199.00,3665045.00,0.00,0.00,756.00,631887.00,22940.00,314866.00,228.00,215617.00,78236.00,2080390.00,237548.00,166068.00,1561953.00,114821.00,-494876.00,198648.00,2220.00,3364.00,1079.00,211540.00,1030036.00,89456.00
2006:Q3,3496730.00,2850072.00,4122938.00,1081900.00,811164.00,2152783.00,77091.00,0.00,-1272866.00,1660032.00,-4446.00,-41060.00,-2801.00,600025.00,164016.00,16324.00,-476607.00,48602.00,-258058.00,123097.00,65817.00,-456064.00,13464.00,34000.00,-4304.00,-16232.00,-438766.00,134162.00,34967.00,49592.00,542132.00,7369.00,-2834.00,266840.00,797654.00,2932899.00,0.00,0.00,1000.00,219126.00,-21480.00,16946.00,-1016.00,197320.00,27356.00,1589581.00,83439.00,67222.00,1314919.00,124000.00,-444256.00,160704.00,548.00,-401.00,494.00,182780.00,1223323.00,646658.00
2006:Q4,3526243.00,3179032.00,4103947.00,1089539.00,788409.00,2186602.00,39089.00,308.00,-924915.00,2222980.00,-6072.00,15344.00,-232329.00,395220.00,552028.00,18812.00,235892.00,24810.00,-172368.00,126506.00,45311.00,211633.00,6479.00,3748.00,-4812.00,7543.00,-325192.00,366954.00,-120855.00,59576.00,476504.00,-33487.00,-36659.00,282662.00,568103.00,3147895.00,0.00,0.00,-4.00,628384.00,111092.00,120834.00,496.00,270390.00,125572.00,1748961.00,145944.00,373924.00,1066472.00,162621.00,-572704.00,198749.00,2936.00,7293.00,-14375.00,230584.00,918070.00,347211.00
2007:Q1,3534758.00,3203951.00,4092768.00,1099198.00,748900.00,2224509.00,20161.00,0.00,-888817.00,2731792.00,-230.00,-1768.00,90578.00,681320.00,160060.00,5636.00,-258321.00,-10869.00,-226132.00,303305.00,84469.00,-409094.00,216639.00,176472.00,3260.00,36907.00,-554189.00,309389.00,190273.00,6848.00,450468.00,-4198.00,-42947.00,299945.00,1182290.00,3620609.00,0.00,0.00,408.00,834269.00,18941.00,417386.00,-1316.00,292298.00,106960.00,1685686.00,149341.00,235072.00,1174951.00,126322.00,-458864.00,209215.00,1444.00,-79990.00,-50271.00,208636.00,1270076.00,330807.00
2007:Q2,3542496.00,2776913.00,4161016.00,1110056.00,722170.00,2283702.00,47064.00,-1976.00,-1384103.00,2430215.00,-574.00,67652.00,-36159.00,431394.00,415776.00,-15752.00,12047.00,12162.00,141167.00,91352.00,109414.00,-342047.00,277036.00,266324.00,-6736.00,17448.00,-969723.00,184722.00,204502.00,26640.00,535744.00,-22692.00,-44068.00,185052.00,1178620.00,3814318.00,0.00,0.00,-1324.00,614964.00,40937.00,90621.00,-96.00,301118.00,182384.00,2073144.00,184696.00,500049.00,1249600.00,138798.00,-660080.00,179705.00,2268.00,-28962.00,-38412.00,203356.00,1469659.00,765583.00
2007:Q3,3433855.00,4565264.00,4202307.00,1114971.00,721503.00,2317187.00,48646.00,0.00,362957.00,3701614.00,-182.00,24220.00,9125.00,429231.00,557774.00,1236.00,1333622.00,-186241.00,52184.00,681053.00,57344.00,729281.00,-3584.00,520.00,-3956.00,-148.00,-708458.00,201973.00,279289.00,-12888.00,460000.00,-25614.00,-45644.00,236493.00,965022.00,3338657.00,0.00,0.00,-1404.00,514273.00,-30647.00,284417.00,-812.00,205447.00,55868.00,1972449.00,321410.00,260192.00,1208507.00,182340.00,-719284.00,155095.00,-64.00,-48509.00,-45028.00,272168.00,1238960.00,-1131409.00
2007:Q4,3460427.00,4183546.00,4115896.00,1114843.00,620570.00,2358548.00,21935.00,0.00,67650.00,3274830.00,-504.00,-15344.00,-27405.00,362595.00,410382.00,3588.00,1203779.00,-78076.00,157005.00,354758.00,-47359.00,817451.00,453108.00,447072.00,-4648.00,10684.00,-1363902.00,351093.00,231046.00,19284.00,535952.00,-76967.00,-54083.00,506671.00,735537.00,3207180.00,0.00,0.00,-404.00,666883.00,15953.00,290624.00,744.00,224606.00,134956.00,1635916.00,256548.00,358730.00,865630.00,155007.00,-987132.00,223201.00,2612.00,-25784.00,-67367.00,163464.00,1595791.00,-723119.00
2008:Q1,3348860.00,2871382.00,4022361.00,1091546.00,572075.00,2378876.00,-20136.00,0.00,-1150979.00,1221710.00,378.00,4520.00,64409.00,449523.00,940296.00,-6968.00,-488794.00,-106404.00,-105111.00,-13828.00,-89421.00,-174028.00,542680.00,514252.00,-8384.00,36812.00,-188943.00,-1995.00,-82169.00,22816.00,454100.00,-52698.00,-344164.00,302738.00,-394020.00,2372689.00,0.00,0.00,-908.00,900255.00,42874.00,621071.00,1276.00,141734.00,93300.00,1467413.00,374758.00,314618.00,619238.00,158798.00,-372088.00,53117.00,-348.00,46646.00,-352504.00,223928.00,407178.00,477478.00
2008:Q2,3238848.00,3315409.00,4001020.00,1079734.00,544571.00,2400634.00,-23919.00,0.00,-685611.00,510626.00,4492.00,-95028.00,-12756.00,69543.00,-119771.00,-9300.00,636876.00,-157558.00,364593.00,106769.00,88868.00,234204.00,-30924.00,-79900.00,24916.00,24060.00,-80603.00,295554.00,-131009.00,36184.00,455824.00,-72308.00,-310940.00,338959.00,-464166.00,1196237.00,0.00,0.00,-468.00,736213.00,-77270.00,381359.00,252.00,160756.00,271116.00,319019.00,84281.00,-168430.00,339029.00,64138.00,-183476.00,-104625.00,1952.00,-51327.00,-306900.00,186948.00,598901.00,-76561.00
2008:Q3,3306385.00,3253911.00,3926875.00,1043743.00,514415.00,2387492.00,-18779.00,4.00,-672964.00,2449038.00,-286.00,-52956.00,1261316.00,459383.00,182410.00,-31900.00,975547.00,-187839.00,-79860.00,727656.00,78184.00,437407.00,5462.00,23316.00,-24476.00,6622.00,-207334.00,-63528.00,-219310.00,66828.00,609092.00,-36552.00,-306755.00,207984.00,-400364.00,3122002.00,0.00,0.00,-1188.00,2224939.00,62834.00,1989198.00,-1692.00,96571.00,78028.00,849187.00,235695.00,576885.00,62529.00,-25922.00,-314340.00,-163377.00,-464.00,61602.00,-312467.00,124360.00,653750.00,52474.00
2008:Q4,3232618.00,2898709.00,3679034.00,961585.00,461647.00,2320950.00,-65148.00,0.00,-780325.00,973699.00,12278.00,-30040.00,459493.00,-401278.00,661613.00,-4932.00,1683091.00,-91723.00,173591.00,512139.00,206453.00,882630.00,-1072084.00,-1102972.00,4816.00,26072.00,634930.00,-402083.00,-297147.00,90332.00,450460.00,-66387.00,-262488.00,200871.00,-682930.00,1754025.00,0.00,0.00,-764.00,2290517.00,2218.00,2217552.00,992.00,44515.00,25240.00,-1080957.00,58757.00,-1016770.00,-63149.00,-59796.00,-392336.00,-329367.00,2772.00,-17685.00,-298892.00,222308.00,1358429.00,333909.00
2009:Q1,2802152.00,3137437.00,3407347.00,960099.00,410666.00,2182203.00,-145621.00,0.00,-269910.00,750926.00,3490.00,-13380.00,-231876.00,230241.00,111172.00,-14768.00,306968.00,-36344.00,710112.00,-872849.00,116124.00,389925.00,-204663.00,-244076.00,-11152.00,50565.00,747634.00,-121182.00,-231798.00,62016.00,416252.00,-34898.00,-116946.00,260104.00,-417442.00,1020836.00,0.00,0.00,-4.00,2066431.00,-138777.00,1663263.00,-3192.00,126305.00,418832.00,-694196.00,-284943.00,-428920.00,99849.00,-80182.00,-138832.00,-284579.00,-232.00,-41057.00,-140210.00,5644.00,247871.00,-335285.00
2009:Q2,2630921.00,1854769.00,3264455.00,953210.00,383930.00,2115236.00,-187921.00,0.00,-1409686.00,998145.00,14266.00,2308.00,564951.00,-80166.00,-230752.00,1828.00,-718422.00,31727.00,64246.00,-1006713.00,108355.00,83962.00,203359.00,135828.00,30356.00,37175.00,87096.00,498555.00,-116994.00,-1552.00,543520.00,68524.00,-112698.00,236138.00,38182.00,2407830.00,0.00,0.00,-4.00,2222828.00,-132785.00,1900054.00,-1096.00,185359.00,271296.00,-454098.00,-219415.00,-69956.00,-15026.00,-149702.00,136336.00,-103727.00,2060.00,-13740.00,-90762.00,57756.00,651182.00,776152.00
2009:Q3,2594047.00,2260134.00,3264057.00,992171.00,399690.00,2078128.00,-205932.00,0.00,-1003923.00,913233.00,195310.00,1788.00,-64153.00,350104.00,-716432.00,9864.00,253417.00,14161.00,658827.00,-68983.00,103181.00,-453770.00,311996.00,197380.00,47472.00,67144.00,-240421.00,564986.00,-89588.00,-3444.00,485904.00,49311.00,-112827.00,265598.00,-348180.00,1917157.00,190392.00,12000.00,-1000.00,1691448.00,2027.00,1426878.00,3712.00,169975.00,88856.00,-660619.00,-404759.00,-23869.00,-160390.00,-71600.00,66904.00,43792.00,140.00,11255.00,-104211.00,165704.00,501351.00,333913.00
2009:Q4,2742038.00,3559801.00,3377826.00,977792.00,402769.00,2048070.00,-50805.00,0.00,181975.00,1603664.00,-5380.00,7908.00,-143832.00,645641.00,-483697.00,-6692.00,453877.00,-100060.00,565355.00,-188200.00,200108.00,-23325.00,205778.00,11788.00,-564.00,194554.00,-643254.00,534024.00,112278.00,35492.00,554544.00,37431.00,-87948.00,317016.00,70479.00,1421689.00,0.00,0.00,-400.00,1292049.00,-22733.00,1032521.00,1172.00,199017.00,82072.00,-498241.00,-321719.00,16329.00,-115958.00,-76894.00,-269056.00,177918.00,2424.00,5483.00,-97480.00,189996.00,618997.00,-817763.00
2010:Q1,2726680.00,2689451.00,3435099.00,976375.00,388710.00,2057954.00,12060.00,0.00,-745648.00,1514040.00,2722.00,9324.00,165545.00,242325.00,-584901.00,-596.00,-45409.00,100786.00,226187.00,101363.00,114020.00,-587765.00,67138.00,7292.00,-2452.00,62298.00,-331390.00,296315.00,190429.00,-3356.00,610840.00,11388.00,181491.00,374500.00,327675.00,2259688.00,0.00,0.00,0.00,2140222.00,50254.00,1727307.00,344.00,138745.00,223572.00,-781373.00,-92600.00,-131860.00,-472196.00,-84717.00,-166716.00,259576.00,-380.00,13101.00,181599.00,114872.00,498788.00,37229.00
2010:Q2,2846907.00,2807364.00,3582723.00,999366.00,408181.00,2125061.00,50115.00,0.00,-775359.00,1985856.00,496.00,13660.00,324551.00,61140.00,-314366.00,-6168.00,97820.00,-9365.00,998925.00,-446541.00,-14902.00,-430296.00,95649.00,10280.00,-1616.00,86985.00,61114.00,116785.00,143814.00,460.00,616004.00,20160.00,166959.00,238691.00,349087.00,2761214.00,0.00,0.00,-4.00,2017099.00,62710.00,1911464.00,1076.00,17112.00,24736.00,-394218.00,-41315.00,-59549.00,-225592.00,-67762.00,-190952.00,157720.00,708.00,-4114.00,161075.00,98919.00,914983.00,39543.00
2010:Q3,2972768.00,2596238.00,3662620.00,1009131.00,368522.00,2163423.00,121544.00,0.00,-1066382.00,1716479.00,4120.00,-1328.00,195915.00,369737.00,-149995.00,14852.00,-776910.00,32281.00,116725.00,12916.00,-1319.00,-937513.00,218609.00,57468.00,-6640.00,167781.00,-102152.00,286998.00,118358.00,43696.00,664188.00,13835.00,156029.00,291144.00,369382.00,2782861.00,0.00,0.00,-1100.00,1976503.00,43766.00,1544591.00,484.00,61734.00,325928.00,-290608.00,-47769.00,58232.00,-298106.00,-2965.00,-338400.00,153576.00,660.00,-164.00,159229.00,266724.00,856440.00,376530.00
2010:Q4,2980768.00,3479148.00,3683027.00,1035136.00,382494.00,2202979.00,62398.00,20.00,-203879.00,2254575.00,-1022.00,32924.00,395448.00,213490.00,-245589.00,5144.00,339382.00,-28930.00,-16341.00,252382.00,138308.00,-6038.00,194824.00,31096.00,11204.00,152524.00,-362887.00,207134.00,132462.00,-6836.00,646116.00,66921.00,164514.00,309029.00,163521.00,2458455.00,0.00,0.00,0.00,1674377.00,-58658.00,1397642.00,760.00,196281.00,138352.00,-56945.00,-33047.00,104253.00,-171058.00,42908.00,-306636.00,232589.00,2460.00,16877.00,163578.00,148956.00,583198.00,-498380.00
2011:Q1,3062474.00,2118071.00,3646068.00,1047794.00,382817.00,2189186.00,26273.00,-2.00,-1527997.00,738205.00,16260.00,38732.00,-431635.00,239365.00,31121.00,-7592.00,-880275.00,6951.00,-1053809.00,609636.00,-24940.00,-418113.00,212019.00,30824.00,-3496.00,184691.00,-4453.00,158095.00,110500.00,47088.00,486680.00,44410.00,216706.00,389751.00,71434.00,2266202.00,0.00,0.00,0.00,930773.00,25799.00,843914.00,1192.00,-69752.00,129620.00,95148.00,48692.00,157574.00,-213424.00,102307.00,-293800.00,89355.00,280.00,30603.00,230030.00,114152.00,1069661.00,944403.00
2011:Q2,3095003.00,3488909.00,3730327.00,1045034.00,385656.00,2236600.00,63038.00,-1.00,-241418.00,2323951.00,24800.00,-42600.00,241042.00,854226.00,27279.00,-7168.00,-518382.00,-31455.00,-383560.00,-178575.00,-77275.00,152483.00,279103.00,178300.00,1096.00,99707.00,-208457.00,180394.00,213103.00,56452.00,485612.00,34523.00,225667.00,475938.00,2418.00,2565369.00,0.00,0.00,0.00,692812.00,49535.00,578403.00,156.00,-115990.00,180708.00,-107080.00,-105830.00,114950.00,-206538.00,90338.00,-476444.00,127982.00,1728.00,-17243.00,227147.00,187960.00,1928507.00,-393906.00
2011:Q3,3215762.00,4141986.00,3741979.00,1055838.00,387534.00,2313519.00,-14912.00,0.00,400007.00,2820699.00,15982.00,-17536.00,432860.00,15491.00,-102977.00,-3492.00,584573.00,-31940.00,236183.00,-121306.00,-2435.00,504071.00,161935.00,41236.00,1104.00,119595.00,-260047.00,91303.00,155009.00,115832.00,526532.00,34060.00,235885.00,290706.00,544584.00,2420692.00,0.00,0.00,0.00,2193033.00,29663.00,1984211.00,1936.00,-14602.00,191824.00,-174328.00,134087.00,-200617.00,-208168.00,100370.00,-622964.00,117889.00,1156.00,23986.00,231445.00,230832.00,419642.00,-926224.00
2011:Q4,3291457.00,2780284.00,3925848.00,1080262.00,396102.00,2356825.00,92649.00,10.00,-1145564.00,1798981.00,7862.00,-41436.00,217525.00,509906.00,-163511.00,1820.00,106008.00,801.00,272341.00,-512420.00,-51719.00,397005.00,-133984.00,-239032.00,-6948.00,111996.00,-394100.00,114199.00,140514.00,67794.00,490176.00,-775.00,247809.00,459237.00,169936.00,2944545.00,0.00,0.00,0.00,1328914.00,28519.00,1143795.00,1144.00,8348.00,147108.00,248885.00,205955.00,25105.00,-133414.00,151239.00,-425128.00,178338.00,1888.00,174.00,248897.00,237856.00,1124721.00,511173.00
2012:Q1,3548984.00,2018950.00,4010341.00,1117107.00,426824.00,2400764.00,65439.00,207.00,-1991391.00,1204324.00,4640.00,-15316.00,124381.00,452279.00,169079.00,4844.00,-1211454.00,-41235.00,-283018.00,-453900.00,-145458.00,-287843.00,148685.00,58932.00,-18172.00,107925.00,-249254.00,341419.00,78748.00,-53322.00,625188.00,42315.00,126050.00,369680.00,246363.00,3195715.00,0.00,0.00,0.00,1706320.00,-7934.00,1387580.00,-3340.00,-15349.00,345364.00,315928.00,297735.00,26063.00,-140404.00,132534.00,-236652.00,128650.00,424.00,9681.00,97250.00,186068.00,988045.00,1530034.00
2012:Q2,3641858.00,4022756.00,4080274.00,1119774.00,429048.00,2442199.00,89253.00,0.00,-57518.00,3398672.00,13000.00,-36576.00,159844.00,450290.00,-32221.00,4204.00,958801.00,-12124.00,794290.00,77283.00,-38084.00,137436.00,205505.00,72328.00,-15756.00,148933.00,2115.00,185351.00,20189.00,-74216.00,390168.00,35974.00,90626.00,274986.00,750633.00,3456190.00,0.00,0.00,0.00,1707440.00,29034.00,1424661.00,140.00,52089.00,201516.00,364901.00,389430.00,-110317.00,-104606.00,190394.00,-428320.00,121696.00,1440.00,24620.00,85798.00,209144.00,1369470.00,-380898.00
2012:Q3,3639625.00,3026306.00,4076907.00,1131710.00,443987.00,2427141.00,74069.00,0.00,-1050601.00,2006317.00,3094.00,22592.00,267275.00,264706.00,6705.00,-2200.00,-249831.00,7794.00,-63765.00,144817.00,-139662.00,-199015.00,131388.00,25860.00,-7480.00,113008.00,-23703.00,423756.00,134089.00,-2964.00,494084.00,16590.00,79561.00,311485.00,129691.00,3056917.00,0.00,0.00,0.00,1426752.00,-35470.00,1073688.00,-296.00,-926.00,389756.00,230053.00,118272.00,75916.00,-109183.00,145048.00,-349296.00,171417.00,-220.00,-1781.00,84369.00,145076.00,1350548.00,613319.00
2012:Q4,3949053.00,3183862.00,4065855.00,1149457.00,472280.00,2425706.00,18412.00,0.00,-881993.00,2091320.00,-3712.00,-8.00,204338.00,743273.00,122357.00,-1176.00,53728.00,-20323.00,620553.00,-256765.00,-194749.00,-94988.00,98223.00,10620.00,-20196.00,107799.00,-498542.00,255494.00,27442.00,12480.00,501688.00,31173.00,63478.00,319362.00,161721.00,2973314.00,0.00,0.00,0.00,1210648.00,70454.00,837939.00,1940.00,-65041.00,365356.00,676719.00,302151.00,177186.00,9009.00,188373.00,-365352.00,115033.00,-496.00,7168.00,65490.00,190536.00,1073568.00,765191.00
2013:Q1,3820712.00,4058566.00,4129829.00,1168044.00,455822.00,2442334.00,63629.00,0.00,-71263.00,2872368.00,3334.00,88496.00,442328.00,26696.00,11977.00,2740.00,-962246.00,-20358.00,-124368.00,-279829.00,-69085.00,-468606.00,77340.00,-37144.00,9296.00,105188.00,472810.00,522882.00,393274.00,-7144.00,455064.00,31317.00,176471.00,247332.00,889698.00,2943631.00,0.00,0.00,0.00,1584983.00,20060.00,1253644.00,-1012.00,2207.00,310084.00,215105.00,64973.00,16220.00,-47581.00,181493.00,-213692.00,207962.00,164.00,-8790.00,181723.00,85156.00,891019.00,-237854.00
