date,FA893064105.Q,FA103164103.Q,FA793164105.Q,FA763164103.Q,FA513164103.Q,FA543164173.Q,FA554090005.Q,FA564090005.Q,FA643164103.Q,FA403164105.Q,FA663164103.Q,FA733164103.Q,FA503164105.Q,FA263164103.Q,FA893064105.Q,FA153064105.Q,FA313064105.Q,FA213064103.Q,FA713064103.Q,FA763064105.Q,FA753064103.Q,FA513064105.Q,FA543064105.Q,FA573064105.Q,FA343064105.Q,FA223064145.Q,FA653064100.Q,FA553064103.Q,FA563064103.Q,FA663064103.Q,FA503064105.Q,FA263064105.Q
2011:Q4,-430768.00,-425128.00,111896.00,-6524.00,-14044.00,-9968.00,4404.00,175592.00,15320.00,49568.00,-97704.00,-860.00,-3888.00,-117536.00,-430768.00,-439556.00,49296.00,-2280.00,0.00,-6812.00,0.00,-9012.00,52204.00,-82640.00,1448.00,30856.00,-73881.00,5984.00,115868.00,-17552.00,0.00,-54692.00
2012:Q1,-105828.00,-236652.00,59200.00,3460.00,-18120.00,-11504.00,1904.00,212712.00,59524.00,14544.00,-181432.00,12656.00,-34544.00,71624.00,-105828.00,-229254.00,-19760.00,-2016.00,0.00,-39928.00,0.00,3348.00,-15244.00,-23700.00,6496.00,26256.00,-99182.00,488.00,135020.00,12068.00,0.00,139580.00
2012:Q2,-89768.00,-428320.00,124008.00,1176.00,-13072.00,-11884.00,10320.00,100148.00,31080.00,-4128.00,25120.00,-14752.00,0.00,214544.00,-89768.00,15651.00,-18076.00,1720.00,0.00,-2192.00,0.00,10192.00,-1844.00,-23700.00,-3792.00,38636.00,-77408.00,6344.00,29912.00,11821.00,0.00,-77032.00
2012:Q3,56288.00,-349296.00,263128.00,868.00,-22228.00,-7628.00,15620.00,207316.00,62720.00,-3292.00,-26752.00,36504.00,0.00,142456.00,56288.00,-19383.00,-9884.00,4380.00,0.00,740.00,0.00,-3872.00,4320.00,-23700.00,-8364.00,-184444.00,-16022.00,6408.00,159968.00,31621.00,0.00,114520.00
2012:Q4,-167200.00,-365352.00,210880.00,832.00,-4756.00,-8644.00,17696.00,221412.00,37056.00,-976.00,-19900.00,-31840.00,0.00,-12728.00,-167200.00,-497186.00,-5000.00,1716.00,0.00,-476.00,0.00,8036.00,2684.00,-23700.00,-10752.00,-185184.00,7359.00,9488.00,171488.00,-16766.00,0.00,371092.00
2013:Q1,300184.00,-213692.00,230676.00,1024.00,-3568.00,-6620.00,26208.00,208996.00,64224.00,-7152.00,-45396.00,-7040.00,0.00,283200.00,300184.00,477382.00,-5160.00,1660.00,0.00,-2136.00,0.00,6012.00,-22092.00,-207720.00,16316.00,-145620.00,81626.00,12128.00,205052.00,-78039.00,0.00,-39224.00
2013:Q2,301336.00,-371160.00,73668.00,452.00,-6380.00,-9704.00,23376.00,61496.00,63088.00,4292.00,-41584.00,-21368.00,0.00,598828.00,301336.00,507276.00,-2776.00,-4516.00,0.00,-3964.00,0.00,10892.00,-8180.00,-207720.00,9324.00,-171784.00,198323.00,8952.00,107016.00,16533.00,0.00,-158040.00
2013:Q3,-269156.00,-344056.00,190860.00,2612.00,-9532.00,-10672.00,1448.00,214768.00,24948.00,-5480.00,268.00,-27500.00,0.00,-115960.00,-269156.00,-544438.00,-10304.00,-416.00,0.00,1276.00,0.00,-228.00,-37180.00,-207720.00,-9196.00,-209212.00,239307.00,2664.00,204304.00,-5498.00,0.00,307484.00
2013:Q4,107780.00,-482744.00,206860.00,4904.00,-10952.00,-9644.00,3820.00,234268.00,32612.00,1420.00,-37096.00,-12472.00,0.00,383664.00,107780.00,109836.00,-1120.00,-488.00,0.00,8128.00,0.00,-1216.00,16788.00,-207720.00,19952.00,-189200.00,270068.00,9024.00,272676.00,141477.00,0.00,-340424.00
2014:Q1,-131460.00,-510868.00,33444.00,2476.00,-17868.00,-14308.00,4120.00,58016.00,18856.00,-8084.00,-7088.00,-2676.00,0.00,345964.00,-131460.00,-246894.00,-552.00,3720.00,0.00,-2460.00,0.00,2496.00,-12452.00,-183908.00,7228.00,-202788.00,172535.00,5280.00,13608.00,-85521.00,0.00,398248.00
2014:Q2,386368.00,-276064.00,295524.00,4308.00,-9416.00,-11844.00,1808.00,231000.00,46880.00,2628.00,-108.00,30268.00,0.00,366908.00,386368.00,494290.00,-1080.00,6612.00,0.00,-704.00,0.00,-9004.00,364.00,-183908.00,-312.00,-181912.00,81333.00,3800.00,185940.00,31952.00,0.00,-41004.00
2014:Q3,198748.00,-434664.00,195480.00,2824.00,-22244.00,-17576.00,9868.00,195356.00,30360.00,-1276.00,-492.00,-1340.00,0.00,437932.00,198748.00,-117032.00,-4236.00,-3324.00,0.00,1564.00,0.00,3700.00,-12276.00,-183908.00,3264.00,-73740.00,139170.00,18176.00,170388.00,53754.00,0.00,203248.00
2014:Q4,637176.00,-356340.00,417816.00,1152.00,-17892.00,-16044.00,3944.00,478764.00,34736.00,-144.00,-39132.00,-27568.00,0.00,575700.00,637176.00,540566.00,-680.00,1944.00,0.00,4292.00,0.00,16200.00,4220.00,-183908.00,3736.00,-70260.00,-15138.00,3296.00,392696.00,34553.00,0.00,-94340.00
2015:Q1,510900.00,-591404.00,313572.00,24008.00,-19392.00,-22476.00,3396.00,222264.00,53944.00,-7640.00,10520.00,48948.00,0.00,788732.00,510900.00,519484.00,-440.00,6940.00,0.00,-1672.00,0.00,-952.00,4660.00,-110948.00,5732.00,-71788.00,101082.00,936.00,126400.00,-103854.00,0.00,35320.00
2015:Q2,135384.00,-488980.00,169600.00,2176.00,-20532.00,-3708.00,3588.00,165936.00,33056.00,-3244.00,-9688.00,2016.00,0.00,454764.00,135384.00,167034.00,584.00,988.00,0.00,3096.00,0.00,-3692.00,-3136.00,-136004.00,-3752.00,-74520.00,166992.00,840.00,166912.00,11166.00,0.00,-161124.00
2015:Q3,-703836.00,-627164.00,139788.00,2244.00,-24824.00,-7544.00,2016.00,172608.00,8112.00,-1432.00,39012.00,-50404.00,0.00,-216460.00,-703836.00,-623012.00,-200.00,6752.00,0.00,3184.00,0.00,10040.00,-9296.00,-99196.00,-1240.00,-47688.00,94531.00,272.00,88616.00,-22691.00,0.00,-103908.00
2015:Q4,-453128.00,-544748.00,308364.00,9532.00,-23380.00,-6276.00,-2292.00,363084.00,13256.00,6572.00,-25740.00,-26392.00,0.00,-216744.00,-453128.00,257.00,-40.00,6632.00,0.00,3468.00,0.00,-13168.00,-3092.00,-104196.00,-28.00,-72860.00,-138417.00,-872.00,312112.00,73984.00,0.00,-516908.00
2016:Q1,-722940.00,-626868.00,146036.00,3420.00,-24384.00,-7284.00,684.00,138384.00,28632.00,-1756.00,24180.00,-15840.00,0.00,-242108.00,-722940.00,89914.00,0.00,2112.00,0.00,-29500.00,0.00,-932.00,-7688.00,-44896.00,-11856.00,-8580.00,-114075.00,-760.00,-27228.00,-124079.00,0.00,-445372.00
2016:Q2,-21996.00,-655336.00,108820.00,4624.00,-19440.00,-5916.00,-1384.00,123224.00,41580.00,-248.00,-9600.00,-24020.00,0.00,524520.00,-21996.00,463860.00,-120.00,2368.00,0.00,-1844.00,0.00,-13980.00,-4952.00,-84392.00,-9264.00,-77328.00,-132286.00,152.00,34836.00,3266.00,0.00,-202312.00
2016:Q3,-133548.00,-686880.00,418624.00,3256.00,-15152.00,-2864.00,2668.00,365304.00,41608.00,10392.00,-21952.00,35364.00,0.00,134708.00,-133548.00,-347528.00,-80.00,5108.00,0.00,784.00,-12.00,-13644.00,-5488.00,-74272.00,-7444.00,-62092.00,-146256.00,256.00,260512.00,53876.00,0.00,202732.00
