1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1992:Q4,851801.00,140154.00,425666.00,24408.00,13604.00,62499.00,179161.00,6309.00,891310.00,631744.00,184984.00,0.00,74205.00,377.00,-39509.00,75578.00,-27593.00,63662.00,84324.00,135795.00,5832.00,-57303.00,-17737.00,649.00,-8389.00,0.00,3468.00,-29481.00,3876.00,-44881.00,9580.00,-996.00,2940.00,-312.00,-448.00,2336.00,6416.00,220.00,7804.00,39566.00,-10234.00,-14402.00,4168.00,-320.00,14428.00,35692.00,-20662.00
1993:Q1,852988.00,136451.00,427584.00,24832.00,13828.00,61540.00,181905.00,6848.00,900969.00,638421.00,188860.00,0.00,73316.00,372.00,-47981.00,76810.00,-26386.00,55215.00,47129.00,136036.00,5835.00,-94742.00,14479.00,8508.00,-1350.00,1172.00,11104.00,23814.00,3624.00,69650.00,-53328.00,-996.00,4864.00,-8.00,384.00,3984.00,-972.00,-2685.00,-29472.00,109220.00,65518.00,-6767.00,72285.00,-480.00,14644.00,29538.00,8086.00
1993:Q2,865554.00,138310.00,433188.00,26754.00,14052.00,60994.00,185062.00,7194.00,906012.00,643442.00,189680.00,0.00,72524.00,366.00,-40458.00,77952.00,-27153.00,64647.00,34823.00,141853.00,5855.00,-112885.00,18506.00,2246.00,-4976.00,1168.00,-6624.00,45679.00,3876.00,17499.00,19328.00,-1012.00,5988.00,-12164.00,1468.00,6312.00,2720.00,-5311.00,-12012.00,131392.00,79981.00,14832.00,65149.00,-548.00,14980.00,36979.00,29824.00
1993:Q3,882613.00,143566.00,439626.00,25192.00,14236.00,60865.00,191542.00,7586.00,921858.00,649060.00,200592.00,0.00,71846.00,360.00,-39245.00,78796.00,-29658.00,69209.00,44846.00,142613.00,5897.00,-103664.00,14252.00,8545.00,544.00,2340.00,6672.00,42992.00,3864.00,-22116.00,56296.00,-1016.00,5964.00,-4744.00,360.00,4148.00,3512.00,-3969.00,-46148.00,117916.00,81254.00,8248.00,73007.00,-700.00,15088.00,22274.00,24363.00
1993:Q4,907110.00,145941.00,446670.00,30847.00,14400.00,61062.00,200557.00,7633.00,928296.00,654980.00,201708.00,0.00,71254.00,354.00,-21186.00,79832.00,-29643.00,88289.00,113407.00,144309.00,5957.00,-36859.00,24880.00,-11495.00,-334.00,2340.00,31632.00,39615.00,3592.00,53367.00,-21876.00,-1052.00,5584.00,-4660.00,1124.00,5848.00,9144.00,1119.00,-49452.00,61739.00,7875.00,-9145.00,17020.00,-1120.00,15280.00,39704.00,-25118.00
1994:Q1,912596.00,146892.00,456437.00,27106.00,14568.00,61815.00,198488.00,7290.00,942120.00,667411.00,203584.00,0.00,70774.00,351.00,-29524.00,81111.00,-28681.00,80268.00,103191.00,142108.00,6037.00,-44954.00,-806.00,16355.00,1637.00,2340.00,-21288.00,-30722.00,3864.00,-11482.00,-27488.00,-1016.00,5400.00,-1900.00,3108.00,10768.00,-1144.00,1396.00,18644.00,44148.00,-20293.00,2590.00,-22883.00,-16.00,15460.00,48997.00,-22923.00
1994:Q2,922858.00,141914.00,465531.00,28721.00,14604.00,62847.00,201765.00,7476.00,952474.00,677249.00,203916.00,0.00,70965.00,344.00,-29616.00,82203.00,-29073.00,81660.00,171185.00,146165.00,6136.00,18884.00,9615.00,-4117.00,4453.00,4684.00,-10536.00,-57227.00,4680.00,-84443.00,18052.00,-916.00,5400.00,224.00,1956.00,8812.00,7220.00,-819.00,54964.00,-9270.00,-73581.00,-8798.00,-64782.00,344.00,15768.00,48199.00,-89525.00
1994:Q3,943410.00,151151.00,469682.00,31401.00,14528.00,63906.00,204859.00,7883.00,963689.00,687838.00,203656.00,0.00,71858.00,337.00,-20279.00,83587.00,-30307.00,93615.00,91524.00,152622.00,6257.00,-67355.00,17577.00,-9153.00,16381.00,4680.00,-29748.00,-45001.00,5832.00,-100677.00,45260.00,-816.00,5400.00,5124.00,-640.00,3628.00,4472.00,277.00,67556.00,84931.00,-8124.00,9697.00,-17821.00,1772.00,16268.00,75015.00,2091.00
1994:Q4,957460.00,152003.00,473398.00,32653.00,14360.00,65440.00,211098.00,8508.00,985909.00,696449.00,215672.00,0.00,73460.00,328.00,-28449.00,84852.00,-31631.00,88034.00,248423.00,154355.00,6399.00,87669.00,2748.00,4066.00,3644.00,4680.00,1148.00,-95938.00,3320.00,-114454.00,10548.00,-752.00,5400.00,5440.00,1688.00,9488.00,11220.00,4219.00,53092.00,-84922.00,-81759.00,-12201.00,-69558.00,-516.00,16520.00,-19167.00,-160389.00
1995:Q1,972714.00,156833.00,478312.00,32540.00,13992.00,67075.00,214475.00,9487.00,1002099.00,705595.00,220360.00,0.00,75828.00,316.00,-29385.00,86384.00,-32785.00,89784.00,182263.00,156845.00,6560.00,18858.00,-5298.00,8294.00,10364.00,3136.00,-35440.00,14600.00,6924.00,-75428.00,77200.00,-664.00,6568.00,5120.00,-2268.00,-760.00,88.00,3387.00,-11820.00,-24156.00,-62415.00,12133.00,-74548.00,436.00,16844.00,20979.00,-92479.00
1995:Q2,968429.00,152354.00,477949.00,31287.00,13748.00,68455.00,214391.00,10245.00,1012750.00,714630.00,220696.00,0.00,77114.00,310.00,-44321.00,87716.00,-33075.00,76470.00,144849.00,161293.00,6629.00,-23073.00,-14054.00,3813.00,3780.00,8668.00,-34720.00,-163265.00,8644.00,-157693.00,-22400.00,-568.00,8752.00,4476.00,-1776.00,-2528.00,5184.00,-1831.00,164144.00,9018.00,-58772.00,-883.00,-57888.00,-148.00,17240.00,50698.00,-68379.00
1995:Q3,986707.00,160645.00,483732.00,31887.00,13468.00,69860.00,216155.00,10960.00,1018653.00,720367.00,220712.00,0.00,77267.00,307.00,-31946.00,88909.00,-31540.00,88503.00,158266.00,160014.00,6609.00,-8357.00,5368.00,-1209.00,1258.00,1900.00,18668.00,-102528.00,34936.00,-26884.00,-112400.00,-4432.00,6252.00,512.00,30492.00,-7768.00,8292.00,-865.00,56616.00,13725.00,-57152.00,-4864.00,-52289.00,2356.00,17292.00,51229.00,-69763.00
1995:Q4,991522.00,162604.00,489407.00,30909.00,13192.00,71066.00,212760.00,11584.00,1012055.00,726700.00,208776.00,0.00,76272.00,307.00,-20533.00,90134.00,-32000.00,101601.00,159790.00,161764.00,6498.00,-8472.00,-24160.00,2521.00,11158.00,5580.00,39672.00,-127431.00,17808.00,-60875.00,-82800.00,-8308.00,6744.00,3100.00,22080.00,-3456.00,10700.00,2824.00,9092.00,-15688.00,-65273.00,-1466.00,-63807.00,-2092.00,17472.00,34205.00,-58189.00
1996:Q1,1011500.00,165285.00,498112.00,31931.00,13012.00,72012.00,218912.00,12236.00,1027304.00,734694.00,218248.00,0.00,74056.00,306.00,-15804.00,91173.00,-34499.00,109868.00,96637.00,161071.00,6294.00,-70728.00,-6887.00,-5284.00,10928.00,2232.00,79660.00,-9095.00,9628.00,-25851.00,-3600.00,-4232.00,14960.00,2012.00,11600.00,-4088.00,272.00,3235.00,-98360.00,63841.00,-21950.00,4671.00,-26621.00,532.00,17608.00,67651.00,13231.00
1996:Q2,1032283.00,165897.00,506536.00,33527.00,12660.00,73081.00,228000.00,12582.00,1049191.00,744197.00,232192.00,0.00,72484.00,318.00,-16908.00,91972.00,-33428.00,108492.00,141416.00,165835.00,6104.00,-30523.00,24205.00,-5989.00,12248.00,-296.00,32828.00,35052.00,34652.00,-10448.00,-4708.00,2944.00,12612.00,2200.00,18524.00,7800.00,8848.00,638.00,-87648.00,54728.00,-16110.00,8490.00,-24600.00,2236.00,17988.00,50614.00,-32924.00
1996:Q3,1037966.00,169346.00,509928.00,33284.00,12280.00,74349.00,226191.00,12588.00,1048266.00,751542.00,224832.00,0.00,71555.00,337.00,-10300.00,93075.00,-32819.00,115594.00,172933.00,172045.00,5924.00,-5036.00,43601.00,-7316.00,13787.00,692.00,1524.00,-87007.00,14712.00,-63751.00,-46464.00,-932.00,9428.00,4280.00,14688.00,1944.00,780.00,1776.00,98452.00,48637.00,-36579.00,8506.00,-45085.00,1012.00,18348.00,65856.00,-57339.00
1996:Q4,1048504.00,174164.00,517024.00,33350.00,11860.00,75349.00,224443.00,12314.00,1055309.00,761889.00,221748.00,0.00,71309.00,363.00,-6805.00,94111.00,-34614.00,121920.00,173258.00,181686.00,5758.00,-14186.00,51601.00,-3599.00,5433.00,2832.00,14472.00,-89135.00,22272.00,-31143.00,-86384.00,316.00,5804.00,6780.00,13096.00,-8204.00,12468.00,3698.00,93760.00,65786.00,11838.00,3340.00,8498.00,-23152.00,18964.00,58136.00,-51338.00
1997:Q1,1064632.00,177782.00,523680.00,33109.00,11288.00,76499.00,230395.00,11879.00,1069465.00,771236.00,226044.00,0.00,71778.00,407.00,-4833.00,95150.00,-34495.00,124812.00,215580.00,188902.00,5603.00,21075.00,91748.00,12544.00,-3418.00,4300.00,15532.00,-55075.00,22756.00,-38171.00,-29180.00,-836.00,-9644.00,2644.00,10247.00,-2280.00,-100.00,4894.00,102460.00,70673.00,-363.00,-191.00,-172.00,21564.00,19476.00,29996.00,-90768.00
1997:Q2,1071810.00,176887.00,530547.00,33558.00,10908.00,77705.00,231009.00,11196.00,1074375.00,778864.00,223720.00,0.00,71360.00,431.00,-2565.00,96339.00,-35320.00,129094.00,196846.00,187657.00,5637.00,3552.00,76171.00,-10024.00,13257.00,2416.00,-9032.00,38788.00,6728.00,-28964.00,50648.00,440.00,9936.00,4324.00,9838.00,-33488.00,5796.00,2357.00,51940.00,72619.00,31176.00,2906.00,28271.00,-896.00,19520.00,22819.00,-67752.00
1997:Q3,1094710.00,184075.00,536611.00,35546.00,10640.00,78592.00,238685.00,10561.00,1088257.00,789741.00,228036.00,0.00,70032.00,448.00,6453.00,97250.00,-35599.00,139302.00,176686.00,184685.00,5861.00,-13860.00,105129.00,14802.00,9006.00,4164.00,12776.00,-51013.00,16732.00,-21197.00,-45376.00,-2160.00,988.00,3696.00,18653.00,-26208.00,8008.00,3122.00,108124.00,118989.00,71172.00,21011.00,50161.00,2084.00,19592.00,26141.00,-37384.00
1997:Q4,1112147.00,189248.00,544274.00,34368.00,10456.00,79576.00,244341.00,9884.00,1104488.00,803881.00,232432.00,0.00,67717.00,458.00,7659.00,98682.00,-35470.00,141811.00,145840.00,182067.00,6276.00,-42503.00,121983.00,218.00,4367.00,3488.00,-5008.00,53096.00,11056.00,17632.00,20808.00,-400.00,4000.00,4056.00,28465.00,-10852.00,11668.00,6605.00,25880.00,164485.00,80482.00,9530.00,70953.00,-2192.00,19792.00,66403.00,-4029.00
1998:Q1,1125561.00,195535.00,549643.00,34686.00,10480.00,80303.00,246639.00,8275.00,1111624.00,814644.00,232144.00,0.00,64382.00,454.00,13937.00,99714.00,-33960.00,147611.00,257985.00,180613.00,6879.00,70493.00,202136.00,-5106.00,24412.00,3448.00,34508.00,-1239.00,21076.00,-5875.00,-20840.00,-1600.00,6000.00,4120.00,8133.00,-25900.00,4816.00,6407.00,148536.00,131643.00,62547.00,-1697.00,64244.00,-60.00,19900.00,49256.00,-110374.00
1998:Q2,1136778.00,201439.00,555414.00,34544.00,10460.00,81028.00,245298.00,8595.00,1125797.00,828200.00,235316.00,0.00,61831.00,450.00,10981.00,100816.00,-34447.00,146244.00,183895.00,189620.00,7403.00,-13128.00,151854.00,1501.00,8526.00,9780.00,-24000.00,166791.00,-5680.00,69639.00,89096.00,-2000.00,15736.00,4048.00,19860.00,7668.00,1720.00,-4007.00,-40032.00,164982.00,71030.00,-11860.00,82889.00,432.00,20516.00,73004.00,-37651.00
1998:Q3,1151645.00,201602.00,561529.00,35679.00,10336.00,81664.00,251972.00,8863.00,1137438.00,842934.00,233928.00,0.00,60132.00,444.00,14207.00,102456.00,-36439.00,153102.00,231638.00,200895.00,7848.00,22895.00,179525.00,-1528.00,9907.00,6976.00,-7684.00,117194.00,11576.00,65954.00,32032.00,160.00,7472.00,-980.00,7861.00,-9316.00,4012.00,10427.00,42656.00,156630.00,62153.00,-12446.00,74598.00,1056.00,21220.00,72201.00,-78536.00
1998:Q4,1180982.00,206308.00,568514.00,34827.00,10128.00,82021.00,270073.00,9111.00,1158492.00,856942.00,241728.00,0.00,59386.00,436.00,22490.00,104026.00,-38814.00,165330.00,119777.00,203827.00,8214.00,-92264.00,47624.00,-10474.00,16411.00,104008.00,13892.00,131770.00,24208.00,36038.00,54380.00,616.00,16528.00,17016.00,-71128.00,-25372.00,17492.00,7077.00,-153068.00,139888.00,70987.00,931.00,70056.00,-916.00,21580.00,48237.00,45553.00
1999:Q1,1193250.00,208140.00,576204.00,36254.00,9876.00,82666.00,270771.00,9339.00,1181087.00,873285.00,247840.00,0.00,59543.00,419.00,12163.00,105457.00,-35630.00,153250.00,186600.00,208209.00,8502.00,-30111.00,128421.00,10330.00,12180.00,4308.00,-1920.00,99481.00,16588.00,29909.00,41688.00,312.00,10984.00,4480.00,-13388.00,-5288.00,8356.00,3114.00,6768.00,158532.00,62228.00,-466.00,62694.00,0.00,22076.00,74228.00,-33350.00
1999:Q2,1202362.00,209393.00,585419.00,35462.00,9700.00,83769.00,269318.00,9301.00,1198445.00,892704.00,246376.00,0.00,58946.00,419.00,3917.00,107307.00,-40182.00,151406.00,151017.00,209924.00,8668.00,-67575.00,58874.00,-5719.00,15097.00,3352.00,-5676.00,94657.00,15112.00,29913.00,39496.00,244.00,9892.00,1620.00,-31888.00,-11672.00,6368.00,21379.00,-28644.00,126448.00,20665.00,1541.00,19125.00,328.00,22524.00,82931.00,389.00
1999:Q3,1233867.00,216433.00,595252.00,35583.00,9664.00,85854.00,282088.00,8993.00,1225135.00,912194.00,255028.00,0.00,57484.00,429.00,8732.00,108877.00,-42270.00,159879.00,193544.00,213449.00,8711.00,-28616.00,133084.00,7604.00,14016.00,3360.00,-6236.00,81825.00,15420.00,15605.00,40476.00,248.00,10076.00,1376.00,24408.00,7668.00,6360.00,2239.00,-9536.00,161700.00,55364.00,7296.00,48068.00,-144.00,22996.00,83484.00,-33665.00
1999:Q4,1257695.00,223978.00,603737.00,35885.00,9768.00,88672.00,287414.00,8241.00,1245584.00,929823.00,260152.00,0.00,55160.00,449.00,12111.00,110952.00,-42018.00,165081.00,180396.00,222856.00,8632.00,-51092.00,70634.00,3429.00,14630.00,6928.00,3868.00,113837.00,23004.00,19629.00,55280.00,496.00,15428.00,10312.00,-65772.00,-23188.00,13664.00,12941.00,-20016.00,121726.00,17283.00,1882.00,15401.00,-6700.00,23720.00,87423.00,-15315.00
2000:Q1,1280255.00,232121.00,612440.00,37188.00,10024.00,92145.00,289133.00,7204.00,1258220.00,945646.00,260084.00,0.00,52007.00,483.00,22035.00,112942.00,-43228.00,178205.00,217276.00,231360.00,8429.00,-22513.00,87020.00,-6048.00,9444.00,3676.00,-6752.00,82882.00,16852.00,10534.00,44208.00,272.00,11016.00,1540.00,-16604.00,-6412.00,6968.00,25574.00,-7248.00,109533.00,18837.00,12259.00,6578.00,148.00,24456.00,66092.00,-39071.00
2000:Q2,1302803.00,243253.00,618924.00,36549.00,10440.00,94206.00,293414.00,6017.00,1280596.00,959951.00,269400.00,0.00,50729.00,516.00,22207.00,115356.00,-43555.00,181118.00,265851.00,229616.00,8413.00,27822.00,63084.00,-5738.00,8624.00,1972.00,-12188.00,67439.00,13552.00,6911.00,38168.00,152.00,8656.00,-3004.00,12040.00,3252.00,3460.00,10080.00,-22852.00,35262.00,-26673.00,4733.00,-31406.00,236.00,24620.00,37079.00,-84733.00
2000:Q3,1311423.00,236676.00,623769.00,33479.00,11028.00,94859.00,306770.00,4842.00,1304880.00,975716.00,277172.00,0.00,51441.00,551.00,6543.00,117318.00,-43196.00,167057.00,369501.00,233135.00,8582.00,127784.00,86770.00,2556.00,14447.00,3496.00,-8360.00,81100.00,17040.00,7412.00,45292.00,260.00,11096.00,604.00,-3784.00,-2112.00,6560.00,-10001.00,2264.00,-41014.00,42226.00,-13917.00,56143.00,936.00,25132.00,-109308.00,-202444.00
2000:Q4,1317895.00,234782.00,630087.00,33708.00,11796.00,94494.00,309452.00,3576.00,1329045.00,995153.00,279080.00,0.00,54226.00,586.00,-11150.00,119095.00,-46777.00,154722.00,106345.00,237402.00,8936.00,-139993.00,63690.00,9826.00,9925.00,1620.00,-13932.00,56639.00,13188.00,-2985.00,37944.00,132.00,8360.00,-4220.00,32936.00,10096.00,2712.00,16664.00,-58576.00,203683.00,31626.00,2353.00,29273.00,196.00,25752.00,146109.00,48377.00
2001:Q1,1349470.00,250753.00,637015.00,30114.00,12688.00,92721.00,323936.00,2243.00,1374143.00,1016500.00,290440.00,0.00,59145.00,8058.00,-24673.00,120852.00,-47978.00,144157.00,232948.00,242936.00,9476.00,-19464.00,156253.00,1515.00,6007.00,2456.00,-12060.00,103285.00,15232.00,35837.00,42252.00,188.00,9776.00,-2348.00,40868.00,12608.00,4408.00,-3703.00,3216.00,175717.00,126338.00,31129.00,95209.00,296.00,26472.00,22611.00,-88791.00
2001:Q2,1366588.00,259807.00,637747.00,30385.00,13460.00,90532.00,333339.00,1318.00,1420120.00,1034044.00,308048.00,0.00,63634.00,14394.00,-53532.00,122279.00,-50762.00,119509.00,275404.00,258209.00,9950.00,7245.00,114374.00,-4288.00,20389.00,5472.00,-4996.00,119045.00,22416.00,24197.00,57260.00,400.00,14772.00,4552.00,-27816.00,-10084.00,10532.00,-6164.00,7732.00,107129.00,75023.00,23062.00,51962.00,120.00,27328.00,4658.00,-155895.00
2001:Q3,1341411.00,232012.00,641772.00,28312.00,14076.00,88184.00,330934.00,6121.00,1417916.00,1049614.00,295784.00,0.00,67673.00,4845.00,-76505.00,123638.00,-57360.00,104493.00,178689.00,240986.00,10354.00,-72651.00,80464.00,7398.00,12698.00,-12.00,-19068.00,43285.00,9996.00,-4863.00,32048.00,20.00,6084.00,-8536.00,48544.00,14820.00,-644.00,10335.00,-28356.00,153115.00,90355.00,33989.00,56366.00,-316.00,26760.00,36316.00,-74196.00
2001:Q4,1353058.00,229500.00,653094.00,26601.00,14540.00,85207.00,344344.00,-228.00,1459508.00,1058802.00,326008.00,0.00,71335.00,3363.00,-106450.00,125183.00,-50784.00,69517.00,2609.00,257027.00,10692.00,-265110.00,51848.00,11290.00,9090.00,5072.00,-7312.00,113365.00,22196.00,18625.00,57616.00,372.00,14556.00,3024.00,-45368.00,-15680.00,9684.00,11615.00,-42932.00,316957.00,129715.00,7211.00,122504.00,300.00,27408.00,159534.00,66908.00
2002:Q1,1356422.00,221328.00,660492.00,28300.00,14904.00,81858.00,349499.00,41.00,1473742.00,1071404.00,325959.00,0.00,74556.00,1823.00,-117320.00,126754.00,-55756.00,65190.00,142249.00,262543.00,10961.00,-131255.00,2599.00,2697.00,616.00,1224.00,-16748.00,55389.00,13236.00,-5415.00,39152.00,104.00,8312.00,-5976.00,-11152.00,-4640.00,1840.00,524.00,-21176.00,133853.00,102914.00,16863.00,86052.00,1080.00,27912.00,1947.00,-77059.00
2002:Q2,1369610.00,212140.00,669364.00,30157.00,15376.00,79307.00,362937.00,329.00,1492928.00,1086613.00,326034.00,0.00,79702.00,579.00,-123318.00,128405.00,-52668.00,57755.00,54240.00,260967.00,11164.00,-217891.00,91222.00,21187.00,21077.00,1060.00,-17300.00,71793.00,12952.00,11985.00,38656.00,96.00,8104.00,-6408.00,34844.00,9924.00,1516.00,-5026.00,-41444.00,309113.00,140086.00,31546.00,108540.00,340.00,28160.00,140527.00,3515.00
2002:Q3,1405380.00,227312.00,683848.00,31466.00,16072.00,77339.00,368962.00,381.00,1521509.00,1098154.00,334752.00,0.00,86934.00,1669.00,-116129.00,129841.00,-51932.00,65644.00,93866.00,263400.00,11301.00,-180835.00,104569.00,6988.00,6721.00,-68.00,-19800.00,80346.00,10184.00,31174.00,32788.00,16.00,6184.00,-8936.00,46288.00,13360.00,-776.00,1034.00,-20588.00,285404.00,147441.00,29306.00,118136.00,692.00,28408.00,108863.00,-28222.00
2002:Q4,1422288.00,226620.00,689484.00,33533.00,16952.00,75853.00,380038.00,-192.00,1549229.00,1107979.00,345396.00,0.00,96289.00,-435.00,-126941.00,131092.00,-51200.00,55351.00,29884.00,266271.00,11370.00,-247757.00,104338.00,-10216.00,6982.00,4132.00,-11520.00,158461.00,21008.00,67197.00,56308.00,308.00,13640.00,-24.00,-28924.00,-10168.00,7704.00,9584.00,-21672.00,352094.00,185234.00,23169.00,162065.00,412.00,28684.00,137764.00,25467.00
2003:Q1,1422196.00,218620.00,698684.00,34516.00,18040.00,74811.00,378885.00,-1360.00,1577048.00,1122191.00,346958.00,0.00,107815.00,84.00,-154852.00,132698.00,-47615.00,25461.00,22575.00,266485.00,11373.00,-255283.00,821.00,-5624.00,36048.00,-152.00,-296.00,-30397.00,-388.00,-28885.00,-844.00,-12.00,-268.00,-320.00,10892.00,3332.00,-304.00,1687.00,-14044.00,256104.00,107815.00,16162.00,91653.00,208.00,28920.00,119161.00,2886.00
2003:Q2,1448125.00,207716.00,710860.00,31731.00,19212.00,73751.00,407101.00,-2246.00,1584870.00,1120709.00,348372.00,0.00,115444.00,345.00,-136745.00,133884.00,-54426.00,51565.00,-20787.00,264767.00,11394.00,-296948.00,103063.00,13674.00,20356.00,7248.00,14264.00,47362.00,18676.00,-25270.00,40588.00,508.00,12860.00,15352.00,-40904.00,-12520.00,14620.00,-6484.00,30096.00,400011.00,176299.00,17602.00,158697.00,-108.00,28484.00,195336.00,72352.00
2003:Q3,1500550.00,238352.00,724904.00,33559.00,20524.00,73376.00,413042.00,-3207.00,1607593.00,1127640.00,361917.00,0.00,119034.00,-998.00,-107043.00,135138.00,-53138.00,81233.00,72961.00,273116.00,11434.00,-211589.00,-23270.00,18292.00,7138.00,3404.00,-8812.00,19882.00,-17128.00,50470.00,-10688.00,456.00,-3228.00,-3208.00,-2956.00,664.00,-23116.00,3102.00,-37660.00,188319.00,94779.00,6719.00,88061.00,344.00,28868.00,64328.00,8272.00
2003:Q4,1527542.00,242524.00,736844.00,36181.00,21952.00,73343.00,421048.00,-4350.00,1614535.00,1138014.00,357018.00,0.00,118597.00,906.00,-86993.00,136424.00,-52621.00,102052.00,150632.00,271242.00,11492.00,-132102.00,96260.00,1546.00,17706.00,8452.00,764.00,49270.00,-4712.00,30770.00,16888.00,808.00,5516.00,7240.00,916.00,1884.00,1284.00,4846.00,2352.00,228362.00,102934.00,1017.00,101917.00,-132.00,28884.00,96676.00,-48580.00
2004:Q1,1534225.00,239620.00,749352.00,37828.00,23412.00,73983.00,415426.00,-5396.00,1649408.00,1158934.00,376086.00,0.00,114016.00,372.00,-115183.00,138118.00,-52434.00,75369.00,132800.00,271622.00,11614.00,-150436.00,149160.00,5490.00,41894.00,8332.00,384.00,55802.00,-5264.00,39106.00,15940.00,804.00,5216.00,6884.00,656.00,1820.00,12352.00,13402.00,2144.00,299596.00,151613.00,17331.00,134282.00,276.00,29268.00,118439.00,-57431.00
2004:Q2,1553952.00,235444.00,760832.00,40794.00,24524.00,75324.00,423496.00,-6462.00,1676533.00,1178240.00,387154.00,0.00,110770.00,369.00,-122581.00,141341.00,-49462.00,68222.00,106982.00,278563.00,11555.00,-183136.00,245691.00,-3290.00,-3254.00,17552.00,16072.00,149250.00,14380.00,50422.00,62860.00,1484.00,20104.00,24772.00,11476.00,5380.00,2824.00,12945.00,11964.00,428826.00,226215.00,43892.00,182324.00,236.00,29840.00,172535.00,-38760.00
2004:Q3,1581615.00,250788.00,772475.00,43889.00,25212.00,77405.00,419109.00,-7263.00,1690757.00,1195749.00,385821.00,0.00,108820.00,367.00,-109142.00,145762.00,-38435.00,75055.00,96551.00,279133.00,11314.00,-193896.00,111923.00,-5096.00,2535.00,10016.00,1984.00,60623.00,-3784.00,34199.00,22084.00,944.00,7180.00,9300.00,1800.00,2340.00,8896.00,16205.00,3320.00,305819.00,197799.00,43976.00,153823.00,220.00,30160.00,77640.00,-21496.00
2004:Q4,1630525.00,263932.00,792121.00,44320.00,25468.00,80556.00,431735.00,-7607.00,1717078.00,1217353.00,391016.00,0.00,108342.00,367.00,-86553.00,149893.00,-51560.00,114900.00,134879.00,280500.00,10897.00,-156518.00,162190.00,-10876.00,-10059.00,14232.00,8452.00,106966.00,4016.00,45942.00,42180.00,1264.00,13564.00,17004.00,6276.00,3896.00,9908.00,8928.00,7464.00,318708.00,146933.00,-16494.00,163428.00,540.00,30668.00,140567.00,-19979.00
2005:Q1,1671705.00,270312.00,811254.00,55301.00,25348.00,82756.00,433671.00,-6937.00,1738286.00,1229501.00,399082.00,0.00,109333.00,370.00,-66581.00,151917.00,-54759.00,140095.00,219655.00,281498.00,10309.00,-72152.00,238385.00,56779.00,-3669.00,10512.00,2096.00,121194.00,-3952.00,93410.00,23200.00,992.00,7544.00,9776.00,1896.00,2456.00,15272.00,18586.00,3488.00,310538.00,209723.00,1577.00,208145.00,316.00,30944.00,69555.00,-79560.00
2005:Q2,1693769.00,272444.00,828055.00,52976.00,24988.00,86250.00,436051.00,-6995.00,1764448.00,1243340.00,410040.00,0.00,110697.00,371.00,-70679.00,155398.00,-56134.00,140853.00,243283.00,288193.00,9956.00,-54866.00,223889.00,19676.00,13417.00,9824.00,476.00,133516.00,-6168.00,113728.00,18844.00,948.00,6164.00,8144.00,792.00,2148.00,17680.00,15680.00,2536.00,278755.00,179543.00,-6393.00,185937.00,456.00,31480.00,67276.00,-102430.00
2005:Q3,1718305.00,277508.00,844322.00,53306.00,24436.00,90355.00,435848.00,-7470.00,1788170.00,1265956.00,409360.00,0.00,112482.00,372.00,-69865.00,159509.00,-58918.00,148562.00,393635.00,292483.00,9831.00,91321.00,389890.00,-18354.00,8759.00,21176.00,16904.00,267058.00,13208.00,158186.00,71068.00,1824.00,22772.00,28208.00,12204.00,6236.00,21232.00,13243.00,13224.00,298569.00,167457.00,-3967.00,171424.00,964.00,32168.00,97980.00,-245073.00
2005:Q4,1751378.00,285476.00,856917.00,58189.00,23688.00,95005.00,440064.00,-7961.00,1810658.00,1287631.00,407996.00,0.00,114658.00,373.00,-59280.00,162361.00,-31612.00,134693.00,312303.00,300876.00,9928.00,1499.00,200847.00,5224.00,-4724.00,14728.00,6296.00,122996.00,68.00,70064.00,38948.00,1340.00,12576.00,15952.00,4876.00,3784.00,15440.00,9747.00,6528.00,199348.00,109073.00,2019.00,107054.00,768.00,33100.00,56407.00,-177610.00
2006:Q1,1781124.00,295636.00,876594.00,59648.00,22780.00,100393.00,434717.00,-8644.00,1807609.00,1295870.00,394110.00,0.00,117256.00,373.00,-26485.00,164249.00,-58308.00,196072.00,319842.00,300999.00,10253.00,8590.00,51871.00,18638.00,9011.00,7920.00,-3612.00,-5444.00,-11640.00,-4740.00,7532.00,820.00,2584.00,3872.00,-2000.00,1324.00,4624.00,17446.00,92.00,43281.00,5302.00,4330.00,972.00,296.00,33264.00,4419.00,-123770.00
