date,FA266905005.Q,FA266903001.Q,FA266904101.Q,FA266400101.Q,FA266900005.Q,FA266903011.Q,FA266904001.Q,FA266400201.Q,FA265440005.Q,FA266000105.Q,FA265090005.Q,FA265420005.Q,FA265000005.Q,FA264090005.Q,FA263011205.Q,FA313111303.Q,FA264016005.Q,FA263020005.Q,FA263030005.Q,FA263034003.Q,FA262051003.Q,FA264022005.Q,FA263069103.Q,FA263061105.Q,FA263061110.Q,FA263061120.Q,FA263061705.Q,FA263062003.Q,FA263063005.Q,FA263069500.Q,FA263064105.Q,FA263064203.Q,FA263070003.Q,FA263092001.Q,FA264190005.Q,FA263111005.Q,FA263191005.Q,FA262151003.Q,FA264122005.Q,FA263169105.Q,FA263163005.Q,FA264123005.Q,FA263168005.Q,FA263169005.Q,FA263164103.Q,FA263170003.Q,FA263192005.Q,FA263190005.Q,FA313092803.Q,FA263191103.Q,FA263194735.Q,FA267005005.Q,FA266903005.Q,FA266904005.Q,FA266400101.Q,FA266400201.Q,FA266000005.Q
1995:Q1,1121210.00,886899.00,190598.00,43713.00,1002821.00,781573.00,221248.00,0.00,-204.00,118593.00,65537.00,-32.00,65569.00,285355.00,-8.00,0.00,-26160.00,19572.00,-10804.00,752.00,39968.00,238312.00,15932.00,152568.00,29380.00,123188.00,20652.00,952.00,48208.00,5447.00,-23776.00,8376.00,-6020.00,39696.00,219786.00,21272.00,32632.00,0.00,60060.00,44624.00,15436.00,1914.00,692.00,1222.00,18896.00,936.00,77300.00,6776.00,1248.00,12.00,5516.00,53056.00,-105326.00,30650.00,43713.00,0.00,-118389.00
1995:Q2,1149133.00,908343.00,198267.00,42523.00,1030545.00,798851.00,231694.00,0.00,-208.00,118796.00,92613.00,476.00,92137.00,406268.00,-4.00,0.00,-2820.00,1744.00,20240.00,752.00,23520.00,290252.00,17004.00,214688.00,48220.00,166468.00,14532.00,952.00,43076.00,2512.00,12360.00,8828.00,1332.00,47552.00,314131.00,10888.00,111944.00,0.00,51104.00,-9252.00,60356.00,9671.00,11444.00,-1773.00,51316.00,14420.00,60312.00,4476.00,1108.00,48.00,3320.00,26183.00,-109492.00,33427.00,42523.00,0.00,-118588.00
1995:Q3,1160272.00,905843.00,210231.00,44198.00,1061268.00,831399.00,229869.00,0.00,-1972.00,100976.00,112656.00,-4.00,112660.00,382945.00,12.00,0.00,-13392.00,9940.00,-36120.00,752.00,14844.00,328196.00,18132.00,223568.00,43984.00,179584.00,33372.00,952.00,52172.00,-8091.00,8416.00,10368.00,964.00,67056.00,270285.00,7572.00,-24500.00,0.00,90000.00,23240.00,66760.00,1209.00,768.00,441.00,101588.00,-4608.00,87092.00,11932.00,1612.00,968.00,9352.00,-11680.00,-74444.00,19638.00,44198.00,0.00,-99004.00
1995:Q4,1160172.00,909201.00,205206.00,45765.00,1075943.00,839422.00,236521.00,0.00,-180.00,84409.00,-68186.00,448.00,-68634.00,296128.00,4.00,0.00,12792.00,8352.00,15700.00,752.00,5740.00,130592.00,23296.00,51260.00,16084.00,35176.00,1940.00,952.00,53144.00,172.00,26280.00,12232.00,6712.00,76800.00,364762.00,-1296.00,21140.00,0.00,80340.00,-4648.00,84988.00,11430.00,13344.00,-1914.00,89836.00,-6268.00,170296.00,-716.00,2104.00,-28.00,-2792.00,152595.00,-69779.00,31315.00,45765.00,0.00,-84229.00
1996:Q1,1190501.00,936735.00,202369.00,51397.00,1088470.00,847940.00,240530.00,0.00,-208.00,102239.00,19662.00,-8.00,19670.00,385211.00,-12.00,0.00,-49024.00,-17620.00,4128.00,752.00,19624.00,303520.00,-49904.00,286888.00,125400.00,161488.00,2236.00,952.00,63348.00,-6441.00,-848.00,14756.00,2304.00,114072.00,365542.00,-68.00,100764.00,0.00,49704.00,-6412.00,56116.00,6262.00,5880.00,382.00,118060.00,-10988.00,95032.00,6776.00,1752.00,588.00,4436.00,82577.00,-88795.00,38161.00,51397.00,0.00,-102031.00
1996:Q2,1206685.00,952751.00,209294.00,44640.00,1098268.00,859046.00,239222.00,0.00,-196.00,108613.00,86321.00,-8.00,86329.00,299048.00,12.00,0.00,-54368.00,30680.00,-16968.00,748.00,15436.00,216308.00,45404.00,86376.00,-40388.00,126764.00,20464.00,952.00,63112.00,15100.00,11376.00,13008.00,2976.00,64740.00,212719.00,2092.00,2988.00,0.00,31480.00,9664.00,21816.00,31195.00,28188.00,3007.00,100920.00,-4808.00,60384.00,-11532.00,1508.00,-1044.00,-11996.00,22292.00,-93705.00,29928.00,44640.00,0.00,-108417.00
1996:Q3,1237929.00,973757.00,219017.00,45155.00,1105341.00,859577.00,245764.00,0.00,-196.00,132784.00,122661.00,-8.00,122669.00,472201.00,0.00,0.00,-57992.00,19076.00,15596.00,752.00,316.00,393800.00,20912.00,246568.00,-24520.00,271088.00,42108.00,952.00,83260.00,40609.00,-20268.00,10640.00,8640.00,61032.00,349532.00,-29956.00,119888.00,0.00,122656.00,37580.00,85076.00,-10692.00,-13000.00,2308.00,47684.00,200.00,92516.00,7236.00,1732.00,-332.00,5836.00,10123.00,-114180.00,26747.00,45155.00,0.00,-132588.00
1996:Q4,1277287.00,992620.00,227808.00,56859.00,1163897.00,903797.00,260100.00,0.00,-204.00,113594.00,247140.00,-8.00,247148.00,728080.00,4.00,0.00,36196.00,34812.00,-3468.00,752.00,-22504.00,589020.00,41280.00,430940.00,97584.00,333356.00,42284.00,952.00,73564.00,-33712.00,1048.00,11512.00,8256.00,106164.00,480932.00,1260.00,120108.00,0.00,107860.00,4432.00,103428.00,17720.00,19292.00,-1572.00,64728.00,28648.00,119592.00,21016.00,2344.00,364.00,18308.00,-133546.00,-88823.00,32292.00,56859.00,0.00,-113390.00
1997:Q1,1319681.00,1027213.00,246234.00,46234.00,1188548.00,918374.00,270174.00,0.00,-220.00,131353.00,93078.00,-64.00,93142.00,482607.00,-4.00,0.00,-55912.00,13468.00,5484.00,752.00,83304.00,293308.00,-23164.00,205616.00,-28100.00,233716.00,41984.00,952.00,67920.00,-5009.00,18268.00,13860.00,584.00,114504.00,389465.00,-17920.00,184352.00,0.00,36760.00,15468.00,21292.00,6205.00,6944.00,-739.00,76152.00,5432.00,118180.00,-19696.00,1708.00,100.00,-21504.00,38275.00,-108839.00,23940.00,46234.00,0.00,-131133.00
1997:Q2,1338546.00,1039651.00,251543.00,47352.00,1237463.00,954450.00,283013.00,0.00,-500.00,101583.00,178130.00,-76.00,178206.00,486463.00,0.00,0.00,13512.00,24780.00,1908.00,752.00,2568.00,245352.00,57364.00,86220.00,-115512.00,201732.00,27116.00,952.00,73700.00,21247.00,80396.00,7676.00,-4328.00,92600.00,308257.00,944.00,24176.00,0.00,61436.00,10336.00,51100.00,31473.00,30012.00,1461.00,73964.00,208.00,99536.00,16520.00,1644.00,44.00,14832.00,-76547.00,-85201.00,31470.00,47352.00,0.00,-101083.00
1997:Q3,1382174.00,1070888.00,262254.00,49032.00,1260168.00,974057.00,286111.00,0.00,-600.00,122606.00,161273.00,-80.00,161353.00,558211.00,0.00,0.00,-11816.00,18996.00,1544.00,752.00,23984.00,328664.00,35628.00,174948.00,19364.00,155584.00,35820.00,952.00,81316.00,16311.00,94440.00,11356.00,2520.00,71460.00,396859.00,2920.00,101676.00,0.00,118060.00,-11584.00,129644.00,83.00,3432.00,-3349.00,76264.00,7224.00,84868.00,5764.00,1660.00,116.00,3988.00,-38667.00,-96831.00,23857.00,49032.00,0.00,-122006.00
1997:Q4,1412267.00,1085344.00,263845.00,63078.00,1249320.00,968334.00,280986.00,0.00,-292.00,163239.00,174072.00,-72.00,174144.00,489223.00,0.00,0.00,95772.00,52736.00,43644.00,752.00,-29972.00,102044.00,9768.00,28200.00,-50288.00,78488.00,16332.00,952.00,46792.00,36495.00,21712.00,17416.00,4788.00,143836.00,315080.00,18096.00,120620.00,0.00,36904.00,676.00,36228.00,20008.00,24612.00,-4604.00,3928.00,-1684.00,116640.00,568.00,1344.00,-448.00,-328.00,-10833.00,-117010.00,17141.00,63078.00,0.00,-162947.00
1998:Q1,1416917.00,1098236.00,263677.00,55004.00,1252876.00,963021.00,289855.00,0.00,-228.00,164269.00,-56969.00,12.00,-56981.00,213652.00,0.00,0.00,-246356.00,-2272.00,20640.00,752.00,85536.00,167868.00,7668.00,19204.00,-6672.00,25876.00,48820.00,952.00,91224.00,-3492.00,107888.00,9928.00,-5876.00,79036.00,270634.00,1776.00,-24144.00,0.00,105480.00,55285.00,50195.00,-3998.00,3452.00,-7450.00,27608.00,-812.00,167376.00,-2652.00,1540.00,88.00,-4280.00,221238.00,-135215.00,26178.00,55004.00,0.00,-164041.00
1998:Q2,1435801.00,1109622.00,269944.00,56235.00,1240566.00,947295.00,293271.00,0.00,-212.00,195447.00,681.00,16.00,665.00,391645.00,0.00,0.00,78396.00,3116.00,-14356.00,752.00,-28084.00,227716.00,45380.00,6036.00,-89408.00,95444.00,28428.00,952.00,146920.00,-2779.00,36380.00,15496.00,-6556.00,81564.00,390980.00,7780.00,64556.00,0.00,93568.00,-25535.00,119103.00,6660.00,11432.00,-4772.00,52740.00,-11888.00,178756.00,-1192.00,1776.00,104.00,-3072.00,194766.00,-162327.00,23327.00,56235.00,0.00,-195235.00
1998:Q3,1441183.00,1109901.00,271749.00,59533.00,1217401.00,935263.00,282138.00,0.00,-288.00,224070.00,-59982.00,16.00,-59998.00,100321.00,0.00,0.00,88224.00,17464.00,4640.00,752.00,-56600.00,-10580.00,82864.00,-151620.00,-34484.00,-117136.00,-19068.00,952.00,76292.00,-4995.00,-55700.00,20932.00,2224.00,93960.00,160319.00,8100.00,114320.00,0.00,-19952.00,6157.00,-26109.00,-11389.00,-7912.00,-3477.00,-5024.00,1028.00,81916.00,-8680.00,1652.00,-552.00,-9780.00,284052.00,-174638.00,10389.00,59533.00,0.00,-223782.00
1998:Q4,1483169.00,1145000.00,268809.00,69360.00,1248193.00,966340.00,281853.00,0.00,-252.00,235228.00,462359.00,16.00,462343.00,827542.00,0.00,0.00,101880.00,23636.00,1492.00,748.00,-76172.00,293004.00,-1348.00,201016.00,91580.00,109436.00,-13972.00,952.00,106356.00,7286.00,29056.00,848.00,-15856.00,461620.00,365199.00,9476.00,-118324.00,0.00,-32556.00,-4731.00,-27825.00,6227.00,14608.00,-8381.00,330124.00,11804.00,142532.00,15916.00,1352.00,-220.00,14784.00,-227131.00,-178660.00,13044.00,69360.00,0.00,-234976.00
1999:Q1,1531596.00,1170088.00,273148.00,88360.00,1290711.00,961573.00,295235.00,33903.00,-288.00,241173.00,-60623.00,8.00,-60631.00,279565.00,0.00,0.00,-60312.00,-796.00,-31576.00,752.00,57332.00,110096.00,-23488.00,-50108.00,37992.00,-88100.00,55716.00,952.00,127024.00,64137.00,32088.00,10388.00,-17580.00,115036.00,340196.00,-16272.00,109508.00,0.00,18076.00,18013.00,63.00,-13296.00,-11292.00,-2004.00,-19860.00,-1468.00,273992.00,-10484.00,1576.00,488.00,-12548.00,301796.00,-208515.00,22087.00,88360.00,33903.00,-240885.00
1999:Q2,1592968.00,1218181.00,283601.00,91186.00,1319591.00,972753.00,310987.00,35851.00,-280.00,273657.00,211862.00,8.00,211854.00,728328.00,0.00,0.00,51916.00,12728.00,5356.00,752.00,-12272.00,65256.00,-23508.00,-72480.00,-54060.00,-18420.00,52996.00,952.00,107296.00,-85216.00,123648.00,8064.00,-4940.00,563036.00,516474.00,-4636.00,74556.00,0.00,-480.00,-27471.00,26991.00,-17222.00,-14108.00,-3114.00,284260.00,4348.00,200760.00,-25112.00,1824.00,448.00,-27384.00,61795.00,-245428.00,27386.00,91186.00,35851.00,-273377.00
1999:Q3,1676769.00,1278526.00,306019.00,92224.00,1370476.00,1002420.00,330557.00,37499.00,-316.00,306609.00,155526.00,12.00,155514.00,641385.00,0.00,0.00,22024.00,14312.00,4196.00,752.00,-3576.00,346360.00,19056.00,66592.00,38812.00,27780.00,71192.00,952.00,188568.00,-35123.00,77160.00,15340.00,-3092.00,203032.00,485871.00,-7804.00,45600.00,0.00,60620.00,41057.00,19563.00,-861.00,2000.00,-2861.00,121612.00,7040.00,256248.00,3416.00,1316.00,468.00,1632.00,151083.00,-276106.00,24538.00,92224.00,37499.00,-306293.00
1999:Q4,1745188.00,1327650.00,314387.00,103151.00,1419349.00,1031175.00,348903.00,39271.00,-17032.00,342871.00,387484.00,20.00,387464.00,669774.00,0.00,0.00,13332.00,71112.00,34668.00,752.00,-9684.00,130644.00,2512.00,-73288.00,-14020.00,-59268.00,73880.00,952.00,126588.00,-34694.00,182360.00,-2900.00,7508.00,276676.00,282310.00,-6276.00,-34088.00,0.00,28564.00,33573.00,-5009.00,-13950.00,956.00,-14906.00,71232.00,10988.00,168740.00,57100.00,1088.00,1132.00,54880.00,-44613.00,-296475.00,34516.00,103151.00,39271.00,-325839.00
2000:Q1,1833772.00,1406765.00,332567.00,94440.00,1457674.00,1054005.00,363341.00,40328.00,-404.00,376502.00,-181892.00,20.00,-181912.00,403533.00,0.00,0.00,-333000.00,-33860.00,-8112.00,752.00,-16184.00,292966.00,-13852.00,16166.00,19396.00,-3230.00,125548.00,960.00,164144.00,28796.00,253660.00,11532.00,-1392.00,208376.00,585445.00,2216.00,299428.00,0.00,99296.00,57793.00,41503.00,-8187.00,-9640.00,1453.00,75164.00,112.00,139736.00,-22320.00,1372.00,-1176.00,-22516.00,558394.00,-352760.00,30774.00,94440.00,40328.00,-376098.00
2000:Q2,1903853.00,1452310.00,352307.00,99236.00,1517845.00,1092723.00,386129.00,38993.00,-400.00,386408.00,556447.00,28.00,556419.00,927514.00,0.00,0.00,223452.00,4564.00,4772.00,3936.00,46272.00,153913.00,-6288.00,-104883.00,-26746.00,-78138.00,109160.00,0.00,155924.00,-12330.00,142956.00,-11024.00,4328.00,366676.00,371095.00,-8080.00,46072.00,0.00,-61256.00,12025.00,-73281.00,1071.00,-364.00,1435.00,188896.00,-168.00,208116.00,-3556.00,1640.00,236.00,-5432.00,-170039.00,-359587.00,33822.00,99236.00,38993.00,-386008.00
2000:Q3,1969363.00,1513689.00,350344.00,105330.00,1545778.00,1125202.00,379632.00,40944.00,-468.00,424053.00,570864.00,32.00,570832.00,700148.00,0.00,0.00,-39368.00,5120.00,14852.00,3932.00,19800.00,208243.00,-10772.00,-109129.00,-32781.00,-76348.00,163080.00,0.00,165064.00,-52323.00,222352.00,-11660.00,9284.00,319916.00,129316.00,1384.00,-88796.00,0.00,94084.00,7049.00,87035.00,5620.00,10784.00,-5164.00,66316.00,280.00,158472.00,-108044.00,1340.00,404.00,-109788.00,-146811.00,-388487.00,29288.00,105330.00,40944.00,-423585.00
2000:Q4,1989328.00,1517753.00,347512.00,124063.00,1560123.00,1115402.00,401656.00,43065.00,-208.00,429413.00,341981.00,28.00,341953.00,949252.00,0.00,0.00,-17392.00,19436.00,24256.00,3936.00,-4328.00,322855.00,67932.00,-102877.00,8815.00,-111692.00,169824.00,0.00,187976.00,27046.00,172212.00,-18184.00,29280.00,390136.00,607300.00,5640.00,250812.00,0.00,79868.00,50125.00,29743.00,31604.00,34492.00,-2888.00,96480.00,2496.00,130532.00,9868.00,1648.00,632.00,7588.00,87432.00,-402351.00,54144.00,124063.00,43065.00,-429205.00
2001:Q1,1919676.00,1488371.00,320853.00,110452.00,1500712.00,1096683.00,361356.00,42673.00,-260.00,419224.00,34954.00,32.00,34922.00,487732.00,0.00,0.00,-267608.00,-5772.00,-60876.00,3936.00,12600.00,376622.00,-30972.00,5590.00,-30160.00,35750.00,121932.00,0.00,280072.00,16154.00,179616.00,-23828.00,20308.00,236580.00,452810.00,-760.00,167904.00,0.00,61168.00,-26488.00,87656.00,-7826.00,2484.00,-10310.00,86184.00,-14716.00,141524.00,19332.00,2084.00,-400.00,17648.00,384270.00,-391688.00,40503.00,110452.00,42673.00,-418964.00
2001:Q2,1815893.00,1413923.00,288288.00,113682.00,1436220.00,1054592.00,337998.00,43630.00,-240.00,379913.00,529867.00,32.00,529835.00,611252.00,0.00,0.00,10900.00,11584.00,11948.00,3932.00,-12896.00,231859.00,27008.00,-144553.00,-32532.00,-112020.00,46468.00,0.00,302936.00,-15551.00,140124.00,-5360.00,-2640.00,237352.00,81417.00,5372.00,-155380.00,-17560.00,-40132.00,63872.00,-104004.00,-39191.00,-40088.00,897.00,222828.00,8508.00,107132.00,-10160.00,1992.00,104.00,-12256.00,-149954.00,-359331.00,49710.00,113682.00,43630.00,-379673.00
2001:Q3,1766765.00,1365176.00,283418.00,118171.00,1354214.00,998510.00,310245.00,45459.00,52492.00,360059.00,465839.00,28.00,465811.00,465811.00,0.00,0.00,74844.00,37752.00,-7136.00,3936.00,-57988.00,228769.00,-572.00,27657.00,65474.00,-37818.00,77220.00,0.00,124464.00,65971.00,87064.00,-36224.00,13692.00,55132.00,1.00,14236.00,-4736.00,-70200.00,-95324.00,-2852.00,-92472.00,-8011.00,-4000.00,-4011.00,43556.00,-6080.00,177308.00,-50748.00,1436.00,120.00,-52304.00,-105780.00,-366666.00,26827.00,118171.00,45459.00,-412551.00
2001:Q4,1639985.00,1314101.00,201459.00,124425.00,1296099.00,957053.00,291634.00,47412.00,-356.00,344242.00,439964.00,32.00,439932.00,861588.00,0.00,0.00,72724.00,31584.00,-45768.00,3936.00,157236.00,457969.00,-18876.00,188593.00,43258.00,145336.00,122432.00,0.00,165820.00,-73101.00,129320.00,-596.00,-10736.00,139020.00,421656.00,796.00,19220.00,103344.00,65492.00,38844.00,26648.00,-20592.00,-19016.00,-1576.00,83908.00,-8780.00,143428.00,34840.00,1308.00,-112.00,33644.00,-95722.00,-357048.00,90175.00,124425.00,47412.00,-343886.00
2002:Q1,1730670.00,1348589.00,248533.00,133548.00,1324177.00,973326.00,299720.00,51131.00,-412.00,406905.00,193750.00,48.00,193702.00,270615.00,0.00,0.00,-170052.00,8652.00,-2484.00,3932.00,-74084.00,297049.00,30300.00,37705.00,-15827.00,53532.00,79072.00,0.00,149972.00,-451.00,96084.00,-5772.00,19800.00,97940.00,76912.00,-1560.00,-60300.00,-59120.00,73248.00,73680.00,-432.00,-7176.00,-5260.00,-1916.00,-7996.00,-5952.00,192620.00,-46852.00,1784.00,32.00,-48668.00,213155.00,-375263.00,51187.00,133548.00,51131.00,-406493.00
2002:Q2,1827542.00,1423471.00,281390.00,122681.00,1376189.00,1007493.00,313935.00,54761.00,-420.00,451773.00,223852.00,52.00,223800.00,729362.00,0.00,0.00,-97596.00,28076.00,37564.00,3936.00,133984.00,522664.00,38668.00,121076.00,124002.00,-2926.00,207728.00,0.00,155192.00,6930.00,69296.00,-30292.00,26024.00,28776.00,505562.00,7372.00,29848.00,142340.00,83344.00,32312.00,51032.00,14622.00,16412.00,-1790.00,76028.00,-6248.00,144652.00,13604.00,1472.00,-164.00,12296.00,227921.00,-415978.00,32545.00,122681.00,54761.00,-451353.00
2002:Q3,1862891.00,1453236.00,283425.00,126230.00,1410181.00,1021602.00,330255.00,58324.00,-692.00,453402.00,793778.00,52.00,793726.00,990243.00,0.00,0.00,155308.00,3188.00,-2896.00,-1688.00,188504.00,490020.00,-960.00,297560.00,70942.00,226618.00,112624.00,7000.00,73796.00,54931.00,32832.00,-2516.00,16844.00,55716.00,196517.00,5664.00,104144.00,31136.00,18128.00,9060.00,9068.00,-24183.00,-21952.00,-2231.00,-51300.00,-3040.00,132660.00,-16692.00,1456.00,416.00,-18564.00,-340376.00,-431634.00,46830.00,126230.00,58324.00,-452710.00
2002:Q4,1880360.00,1490581.00,255477.00,134302.00,1387861.00,1007614.00,319310.00,60937.00,-684.00,493183.00,416256.00,56.00,416200.00,731884.00,0.00,0.00,152860.00,33204.00,31684.00,-1688.00,-92152.00,421335.00,4416.00,187135.00,23607.00,163528.00,108860.00,7000.00,113924.00,-20903.00,50960.00,1184.00,348.00,155052.00,315684.00,3248.00,10428.00,-19932.00,75592.00,119960.00,-44368.00,-19240.00,-15928.00,-3312.00,51084.00,12708.00,147916.00,53880.00,1232.00,136.00,52512.00,76927.00,-482967.00,63833.00,134302.00,60937.00,-492499.00
2003:Q1,1938433.00,1513083.00,284017.00,141333.00,1405646.00,1011490.00,334093.00,60063.00,-672.00,533459.00,40169.00,60.00,40109.00,539225.00,0.00,0.00,-113964.00,22616.00,23280.00,-1692.00,156128.00,343896.00,-24480.00,92828.00,12707.00,80121.00,55760.00,7000.00,212788.00,-27386.00,-11340.00,2088.00,-3076.00,148676.00,499116.00,-332.00,105816.00,81804.00,-79904.00,24672.00,-104576.00,9976.00,11404.00,-1428.00,134076.00,-3944.00,90624.00,161000.00,1512.00,0.00,159488.00,493290.00,-501593.00,50076.00,141333.00,60063.00,-532787.00
2003:Q2,1939832.00,1513695.00,281591.00,144546.00,1426003.00,1012331.00,345471.00,68201.00,-5431.00,519260.00,87107.00,60.00,87047.00,701711.00,0.00,0.00,-92936.00,316.00,29672.00,-1688.00,288.00,701213.00,8708.00,395917.00,69892.00,326025.00,54320.00,7000.00,235268.00,13910.00,72964.00,7348.00,-7536.00,-21840.00,614663.00,680.00,166896.00,95228.00,88700.00,146644.00,-57944.00,-21873.00,-18696.00,-3177.00,74820.00,9488.00,186048.00,14676.00,1620.00,0.00,13056.00,432153.00,-501364.00,63880.00,144546.00,68201.00,-513829.00
2003:Q3,1982180.00,1542440.00,293524.00,146216.00,1467955.00,1042523.00,357485.00,67947.00,-2339.00,516564.00,599963.00,68.00,599895.00,750771.00,0.00,0.00,145840.00,976.00,-37392.00,6812.00,201712.00,457348.00,-22160.00,359576.00,8000.00,351577.00,-93836.00,9000.00,204768.00,12087.00,-46524.00,20672.00,-4464.00,-6296.00,150876.00,2444.00,-183240.00,132116.00,-112736.00,-81780.00,-30956.00,-3636.00,-184.00,-3452.00,155188.00,-4128.00,162388.00,2480.00,1428.00,0.00,1052.00,-83399.00,-499917.00,63961.00,146216.00,67947.00,-514225.00
2003:Q4,2051069.00,1606516.00,296867.00,147686.00,1549131.00,1094772.00,387405.00,66954.00,-321.00,502259.00,581748.00,72.00,581676.00,1129657.00,0.00,0.00,106200.00,34488.00,8308.00,6812.00,174008.00,575799.00,46388.00,257223.00,-2594.00,259817.00,32812.00,9000.00,230376.00,-1998.00,59704.00,20772.00,11100.00,134464.00,547980.00,-8884.00,85552.00,3984.00,182748.00,-14028.00,196776.00,5652.00,5448.00,204.00,107924.00,7704.00,159184.00,4116.00,1176.00,0.00,2940.00,-79489.00,-511744.00,90538.00,147686.00,66954.00,-501938.00
2004:Q1,2166176.00,1687929.00,312168.00,166079.00,1626058.00,1141286.00,421103.00,63669.00,-503.00,540621.00,106317.00,12.00,106305.00,892539.00,0.00,0.00,-324236.00,-72.00,7032.00,6812.00,291408.00,811692.00,45524.00,507489.00,38223.00,469267.00,73573.00,9000.00,176105.00,-34153.00,-11508.00,25760.00,15804.00,104000.00,786234.00,-2228.00,141192.00,149020.00,126760.00,81266.00,45494.00,-14982.00,-11016.00,-3966.00,67532.00,1056.00,309132.00,8752.00,1368.00,0.00,7384.00,434304.00,-546643.00,108935.00,166079.00,63669.00,-540118.00
2004:Q2,2288968.00,1780331.00,353416.00,155221.00,1671513.00,1172310.00,437310.00,61893.00,-252.00,617707.00,820483.00,12.00,820471.00,1515742.00,0.00,0.00,207980.00,39848.00,37500.00,6812.00,131836.00,939584.00,21952.00,614887.00,129153.00,485734.00,76363.00,9000.00,217382.00,-2830.00,8736.00,18700.00,-3056.00,130632.00,695270.00,-4488.00,262556.00,6688.00,-28972.00,-14710.00,-14262.00,7206.00,8420.00,-1214.00,161004.00,2884.00,301508.00,-13116.00,2052.00,0.00,-15168.00,-202776.00,-608021.00,83894.00,155221.00,61893.00,-617455.00
2004:Q3,2343345.00,1823966.00,364473.00,154906.00,1707907.00,1185987.00,459108.00,62812.00,12386.00,623052.00,414811.00,20.00,414791.00,1020132.00,0.00,0.00,-105432.00,14292.00,15528.00,1296.00,243236.00,683956.00,-41764.00,249541.00,60054.00,189487.00,124874.00,4000.00,347305.00,28896.00,5900.00,-3268.00,-724.00,136452.00,605341.00,-1716.00,-3376.00,239920.00,186452.00,246.00,186206.00,-9523.00,-4200.00,-5323.00,71656.00,-10732.00,207992.00,-75332.00,3396.00,0.00,-78728.00,208241.00,-637979.00,94635.00,154906.00,62812.00,-635438.00
2004:Q4,2498486.00,1910479.00,419192.00,168815.00,1783417.00,1226443.00,488256.00,68718.00,-542.00,715611.00,466836.00,20.00,466816.00,1479827.00,0.00,0.00,107432.00,35480.00,31140.00,1296.00,95492.00,780604.00,40128.00,95634.00,-79606.00,175240.00,343510.00,4000.00,297332.00,33099.00,184748.00,1864.00,-4108.00,212780.00,1013011.00,-2788.00,216272.00,197308.00,122736.00,210146.00,-87410.00,6611.00,10604.00,-3993.00,38820.00,2364.00,446256.00,-14568.00,1156.00,0.00,-15724.00,248775.00,-684036.00,69064.00,168815.00,68718.00,-715069.00
2005:Q1,2565795.00,1944982.00,435680.00,185133.00,1888168.00,1268200.00,538567.00,81401.00,-8969.00,686596.00,22438.00,72.00,22366.00,927626.00,0.00,0.00,-33024.00,24.00,54492.00,1296.00,24232.00,534952.00,716.00,288601.00,-106565.00,395165.00,14169.00,4000.00,227467.00,100934.00,76152.00,-360.00,13444.00,155484.00,905260.00,-21324.00,365332.00,-4212.00,64700.00,-543.00,65243.00,11284.00,22076.00,-10792.00,184356.00,-768.00,235196.00,70696.00,1452.00,0.00,69244.00,664158.00,-676782.00,102887.00,185133.00,81401.00,-677627.00
2005:Q2,2619497.00,1989219.00,462448.00,167830.00,1914286.00,1300133.00,554202.00,59951.00,-676.00,705887.00,567222.00,72.00,567150.00,1003218.00,0.00,0.00,16836.00,14008.00,9800.00,1296.00,68248.00,821540.00,31164.00,246435.00,35108.00,211327.00,220940.00,4000.00,319001.00,33390.00,49164.00,-1332.00,26284.00,-36016.00,436068.00,3188.00,-191444.00,208908.00,135072.00,13885.00,121187.00,-25484.00,-18392.00,-7092.00,120092.00,2112.00,166192.00,17432.00,1420.00,0.00,16012.00,138665.00,-689086.00,91754.00,167830.00,59951.00,-705211.00
2005:Q3,2701703.00,2042279.00,482760.00,176664.00,1966231.00,1310884.00,585093.00,70254.00,61106.00,674366.00,924683.00,84.00,924599.00,1217665.00,0.00,0.00,-33508.00,16100.00,22912.00,-1128.00,191708.00,726216.00,22932.00,174528.00,-105183.00,279711.00,155063.00,2000.00,371693.00,16849.00,115844.00,12256.00,-1648.00,152064.00,293066.00,-19060.00,81940.00,-1712.00,83976.00,85873.00,-1897.00,13966.00,20372.00,-6406.00,205680.00,-6172.00,-48652.00,-16900.00,1176.00,0.00,-18076.00,-250317.00,-731395.00,102333.00,176664.00,70254.00,-735472.00
2005:Q4,2880835.00,2143856.00,551985.00,184994.00,2048406.00,1356376.00,625288.00,66742.00,-356.00,832785.00,1279966.00,84.00,1279882.00,1044311.00,0.00,0.00,7308.00,29320.00,-4904.00,-1128.00,-118752.00,865996.00,28356.00,270997.00,-59120.00,330117.00,168984.00,2000.00,395659.00,-25969.00,91364.00,13608.00,8448.00,179020.00,-235571.00,-19180.00,-168320.00,-231444.00,90020.00,55225.00,34795.00,42245.00,45212.00,-2967.00,236608.00,9972.00,-207792.00,12320.00,1008.00,0.00,11312.00,-447181.00,-787480.00,73303.00,184994.00,66742.00,-832429.00
