1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2010:Q3,66643.00,68586.00,68586.00,62177.00,59948.00,2229.00,6409.00,38061.00,-656.00,733.00,778.00,614.00,479.00,135.00,1041.00,1041.00,0.00,9258.00,26293.00,7630.00,303.00,18360.00,31652.00,-825.00,-3620.00,4571.00,-1776.00,5119.00,-183.00,15.00,-12261.00,39787.00
2010:Q4,66969.00,68911.00,68911.00,62764.00,62328.00,437.00,6147.00,37993.00,-680.00,733.00,777.00,615.00,479.00,136.00,1043.00,1043.00,0.00,9259.00,26246.00,6849.00,-19.00,19416.00,31846.00,-2158.00,-3976.00,3996.00,-2178.00,5071.00,-183.00,274.00,-12261.00,41103.00
2011:Q1,64645.00,65043.00,65043.00,65081.00,64132.00,949.00,-38.00,49252.00,6168.00,1498.00,212.00,276.00,211.00,65.00,-1452.00,-1452.00,0.00,15245.00,27305.00,-2322.00,-37.00,29664.00,49290.00,-16305.00,-10345.00,1635.00,-7595.00,12957.00,146.00,-108.00,-5262.00,57862.00
2011:Q2,66021.00,66419.00,66419.00,68239.00,66357.00,1882.00,-1820.00,49276.00,6176.00,1497.00,211.00,275.00,211.00,64.00,-1451.00,-1451.00,0.00,15245.00,27323.00,-514.00,129.00,27708.00,51096.00,-15599.00,-4918.00,-3141.00,-7540.00,15326.00,146.00,48.00,-5262.00,56437.00
2011:Q3,66950.00,67347.00,67347.00,70560.00,70452.00,108.00,-3213.00,49204.00,6151.00,1498.00,212.00,276.00,211.00,65.00,-1452.00,-1452.00,0.00,15245.00,27274.00,-1105.00,163.00,28216.00,52417.00,-15839.00,-5539.00,-2502.00,-7798.00,15583.00,146.00,19.00,-5263.00,57771.00
2011:Q4,67391.00,67789.00,67789.00,77789.00,73904.00,3885.00,-10000.00,49121.00,6124.00,1497.00,211.00,275.00,211.00,64.00,-1451.00,-1451.00,0.00,15245.00,27220.00,-728.00,31.00,27917.00,59121.00,-9083.00,-5692.00,4592.00,-7982.00,10956.00,146.00,41.00,-5262.00,62323.00
2012:Q1,67571.00,67541.00,67541.00,75155.00,74338.00,816.00,-7614.00,75448.00,14868.00,2520.00,754.00,1054.00,1004.00,50.00,-603.00,-603.00,0.00,1142.00,55713.00,2861.00,78.00,52774.00,83062.00,38333.00,11140.00,1615.00,25578.00,4948.00,1902.00,98.00,12941.00,24840.00
2012:Q2,67942.00,67966.00,67966.00,78608.00,78050.00,558.00,-10642.00,75322.00,14827.00,2519.00,753.00,1053.00,1004.00,49.00,-604.00,-604.00,0.00,1142.00,55632.00,4163.00,-86.00,51555.00,85964.00,47138.00,20012.00,1701.00,25425.00,2435.00,1902.00,494.00,12940.00,21055.00
2012:Q3,68449.00,68453.00,68453.00,76358.00,78807.00,-2449.00,-7905.00,75241.00,14798.00,2520.00,754.00,1054.00,1004.00,50.00,-604.00,-604.00,0.00,1142.00,55577.00,3740.00,100.00,51737.00,83146.00,44334.00,16649.00,2360.00,25325.00,2932.00,1902.00,41.00,12941.00,20995.00
2012:Q4,69037.00,73953.00,73953.00,78486.00,81382.00,-2896.00,-4533.00,75137.00,14763.00,2519.00,753.00,1053.00,1004.00,49.00,-602.00,-602.00,0.00,1143.00,55508.00,4657.00,54.00,50797.00,79670.00,45342.00,16808.00,3544.00,24990.00,2975.00,1902.00,157.00,12941.00,16353.00
2013:Q1,69753.00,69757.00,69757.00,82669.00,79639.00,3030.00,-12912.00,76179.00,3008.00,2881.00,506.00,129.00,559.00,-430.00,250.00,250.00,0.00,12210.00,57195.00,-7024.00,-46.00,64265.00,89091.00,19280.00,1957.00,-571.00,17894.00,12372.00,793.00,22.00,10451.00,46173.00
2013:Q2,70653.00,70659.00,70659.00,86999.00,83410.00,3589.00,-16341.00,76137.00,2994.00,2881.00,506.00,129.00,560.00,-431.00,249.00,249.00,0.00,12210.00,57168.00,-5903.00,264.00,62807.00,92478.00,29671.00,11351.00,471.00,17849.00,7963.00,794.00,-54.00,10451.00,43652.00
2013:Q3,71471.00,71474.00,71474.00,91692.00,85258.00,6435.00,-20219.00,76046.00,2963.00,2881.00,506.00,129.00,559.00,-430.00,249.00,249.00,0.00,12211.00,57107.00,-6430.00,255.00,63282.00,96265.00,28054.00,9580.00,843.00,17631.00,8175.00,793.00,436.00,10452.00,48355.00
2013:Q4,72512.00,72513.00,72513.00,93934.00,88178.00,5755.00,-21421.00,76128.00,2992.00,2881.00,506.00,128.00,559.00,-431.00,249.00,249.00,0.00,12210.00,57162.00,-6732.00,114.00,63780.00,97549.00,32196.00,9424.00,5324.00,17448.00,5512.00,794.00,5.00,10451.00,48591.00
2014:Q1,73415.00,73413.00,73413.00,91737.00,91092.00,645.00,-18323.00,29073.00,4835.00,2123.00,458.00,329.00,305.00,24.00,192.00,192.00,0.00,3583.00,17553.00,2587.00,272.00,14694.00,47396.00,20381.00,-1491.00,841.00,21031.00,6643.00,438.00,185.00,9824.00,9926.00
2014:Q2,74119.00,74119.00,74119.00,93390.00,91218.00,2173.00,-19271.00,67047.00,9984.00,5387.00,1161.00,835.00,774.00,61.00,488.00,488.00,0.00,9091.00,40101.00,3806.00,83.00,36212.00,86318.00,59758.00,28020.00,690.00,31048.00,11092.00,1110.00,332.00,8979.00,5048.00
2014:Q3,75137.00,75137.00,75137.00,95127.00,92744.00,2383.00,-19990.00,49556.00,7628.00,3877.00,835.00,601.00,557.00,44.00,352.00,352.00,0.00,6543.00,29720.00,3606.00,178.00,25936.00,69546.00,45209.00,5739.00,1941.00,37529.00,7951.00,799.00,65.00,11026.00,4496.00
2014:Q4,75920.00,75920.00,75920.00,94264.00,91895.00,2369.00,-18344.00,90889.00,12236.00,14276.00,1460.00,1051.00,974.00,77.00,614.00,614.00,0.00,11434.00,49818.00,2753.00,211.00,46854.00,109233.00,81211.00,31769.00,5868.00,43574.00,9234.00,1397.00,1898.00,9055.00,6439.00
2015:Q1,76375.00,76375.00,76375.00,99034.00,94340.00,4694.00,-22659.00,80813.00,8337.00,18760.00,1349.00,971.00,900.00,71.00,568.00,568.00,0.00,10564.00,40264.00,-3312.00,90.00,43486.00,103472.00,57698.00,22015.00,-1888.00,37571.00,13296.00,3790.00,796.00,15584.00,12308.00
2015:Q2,76740.00,76740.00,76740.00,98048.00,94590.00,3459.00,-21308.00,81273.00,10188.00,7406.00,1096.00,1148.00,1064.00,84.00,673.00,673.00,0.00,12498.00,48264.00,-2077.00,124.00,50217.00,102581.00,81591.00,28532.00,1515.00,51544.00,9697.00,1527.00,427.00,-91.00,9430.00
2015:Q3,77510.00,77510.00,77510.00,98878.00,96334.00,2544.00,-21368.00,87788.00,11097.00,20455.00,1214.00,1233.00,1143.00,90.00,722.00,722.00,0.00,13426.00,39641.00,-1901.00,145.00,41397.00,109156.00,86589.00,9670.00,2082.00,74837.00,10473.00,1640.00,175.00,-4154.00,14434.00
2015:Q4,78067.00,78067.00,78067.00,98274.00,96730.00,1544.00,-20207.00,109349.00,14041.00,22300.00,1612.00,1519.00,1408.00,111.00,889.00,889.00,0.00,16538.00,52450.00,-2939.00,146.00,55243.00,129556.00,107639.00,38701.00,4067.00,64871.00,12495.00,2020.00,446.00,-6044.00,13000.00
2016:Q1,78592.00,78592.00,78592.00,96463.00,96179.00,284.00,-17871.00,85134.00,11469.00,19919.00,1098.00,1150.00,1066.00,84.00,673.00,673.00,0.00,12520.00,38305.00,-70.00,85.00,38290.00,103005.00,71649.00,33658.00,-1512.00,39503.00,11563.00,1529.00,353.00,-7604.00,25515.00
2016:Q2,79359.00,79359.00,79359.00,92758.00,95419.00,-2661.00,-13398.00,93681.00,11554.00,14962.00,1608.00,1156.00,1072.00,84.00,676.00,676.00,0.00,12593.00,51132.00,-134.00,383.00,50883.00,107079.00,74858.00,11691.00,2787.00,60380.00,9036.00,1538.00,398.00,-7648.00,28898.00
