1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2006:Q3,16372.00,-241.00,580.00,43.00,897.00,145.00,0.00,0.00,0.00,-1906.00,-15142.00,-15142.00,0.00,-37.00,18.00,-55.00,89.00,89.00,0.00,1340.00,-8.00,1348.00,2189.00,1103.00,488.00,-19.00,617.00,0.00,0.00,2006.00,0.00,292.00,1714.00,0.00,-5429.00,-5429.00,-6931.00,-6238.00,-693.00,10687.00,10687.00,8669.00,8669.00,19172.00,80.00,1225.00,1858.00,11607.00,3748.00,654.00
2006:Q4,102029.00,1205.00,408.00,695.00,1140.00,148.00,0.00,0.00,0.00,-1186.00,9918.00,9918.00,0.00,-218.00,-231.00,13.00,965.00,965.00,0.00,-248.00,-8.00,-240.00,-2294.00,-5452.00,2089.00,-38.00,1107.00,0.00,0.00,5442.00,0.00,722.00,4720.00,0.00,4787.00,4787.00,7623.00,6861.00,762.00,37567.00,37567.00,-417.00,-417.00,37699.00,157.00,2410.00,3655.00,22823.00,7369.00,1285.00
2007:Q1,68374.00,416.00,12.00,37.00,884.00,212.00,0.00,0.00,0.00,-729.00,4630.00,4630.00,0.00,-126.00,-129.00,3.00,-1660.00,-1660.00,0.00,636.00,-8.00,644.00,-16962.00,-15561.00,-2636.00,-6.00,1241.00,0.00,0.00,2193.00,0.00,347.00,1846.00,0.00,-5562.00,-5562.00,7386.00,6647.00,739.00,-13137.00,-13137.00,41166.00,41166.00,49394.00,2544.00,2877.00,10827.00,27787.00,3340.00,2019.00
2007:Q2,217094.00,123.00,-52.00,10.00,577.00,176.00,0.00,0.00,0.00,-588.00,20302.00,20302.00,0.00,72.00,12.00,60.00,220.00,220.00,0.00,1180.00,-8.00,1188.00,17528.00,11726.00,2648.00,2.00,3152.00,0.00,0.00,884.00,0.00,194.00,690.00,0.00,1593.00,1593.00,3839.00,3455.00,384.00,55070.00,55070.00,63760.00,63760.00,52523.00,2706.00,3060.00,11512.00,29547.00,3551.00,2147.00
2007:Q3,235455.00,-1025.00,-185.00,-196.00,-84.00,153.00,0.00,0.00,0.00,-713.00,54235.00,54235.00,0.00,-115.00,-49.00,-66.00,439.00,439.00,0.00,1552.00,-9.00,1561.00,179802.00,163545.00,9476.00,752.00,6029.00,0.00,0.00,3595.00,0.00,539.00,3056.00,0.00,3923.00,3923.00,-1364.00,-1228.00,-136.00,-37512.00,-37512.00,-507.00,-507.00,32432.00,1671.00,1889.00,7109.00,18244.00,2193.00,1326.00
2007:Q4,256508.00,-1774.00,-181.00,-96.00,-273.00,125.00,0.00,0.00,0.00,-1349.00,23131.00,23131.00,0.00,216.00,84.00,132.00,1704.00,1704.00,0.00,236.00,-9.00,245.00,45388.00,38172.00,3927.00,-13.00,3302.00,0.00,0.00,5272.00,0.00,766.00,4506.00,0.00,-3928.00,-3928.00,15053.00,13548.00,1505.00,29014.00,29014.00,111995.00,111995.00,30201.00,1556.00,1759.00,6620.00,16990.00,2042.00,1234.00
2008:Q1,221265.00,-304.00,-181.00,130.00,8.00,110.00,0.00,0.00,0.00,-371.00,-21407.00,-21407.00,0.00,-145.00,-63.00,-82.00,-395.00,-395.00,0.00,1191.00,-9.00,1200.00,28693.00,29559.00,-3800.00,29.00,2905.00,0.00,0.00,5794.00,0.00,-2235.00,8029.00,0.00,-5078.00,-5078.00,19040.00,17136.00,1904.00,39793.00,39793.00,125756.00,125756.00,28327.00,3120.00,3674.00,3179.00,13693.00,790.00,3871.00
2008:Q2,-47125.00,936.00,639.00,131.00,437.00,204.00,0.00,0.00,0.00,-475.00,-10203.00,-10203.00,0.00,-37.00,22.00,-59.00,1164.00,1164.00,0.00,1096.00,-8.00,1104.00,10643.00,2341.00,6900.00,105.00,1297.00,0.00,0.00,5850.00,0.00,492.00,5358.00,0.00,-4332.00,-4332.00,21930.00,19737.00,2193.00,-73862.00,-73862.00,-23452.00,-23452.00,23142.00,2549.00,3001.00,2597.00,11187.00,645.00,3163.00
2008:Q3,234200.00,396.00,-111.00,-291.00,918.00,275.00,0.00,0.00,0.00,-395.00,-10612.00,-10612.00,0.00,0.00,-142.00,142.00,-686.00,-686.00,0.00,1097.00,-9.00,1106.00,96949.00,79526.00,8100.00,701.00,8622.00,0.00,0.00,-7342.00,0.00,-1845.00,-5497.00,0.00,-4072.00,-4072.00,-6924.00,-6232.00,-692.00,110858.00,110858.00,-635.00,-635.00,55171.00,6077.00,7156.00,6191.00,26669.00,1539.00,7539.00
2008:Q4,-629514.00,5081.00,-45.00,4429.00,708.00,246.00,0.00,0.00,0.00,-257.00,-2440.00,-2440.00,0.00,0.00,0.00,0.00,1882.00,1882.00,0.00,2515.00,-8.00,2523.00,-102963.00,-111399.00,-2900.00,535.00,10801.00,0.00,0.00,467.00,0.00,-134.00,601.00,0.00,-2094.00,-2094.00,-17121.00,-15409.00,-1712.00,-237485.00,-237485.00,-281244.00,-281244.00,3888.00,428.00,504.00,436.00,1879.00,108.00,533.00
2009:Q1,-296150.00,14714.00,-43.00,12726.00,1038.00,150.00,0.00,1172.00,100.00,-429.00,-37656.00,-37656.00,0.00,0.00,0.00,0.00,-1155.00,-1155.00,0.00,387.00,-9.00,396.00,-107528.00,-97081.00,-10300.00,-503.00,356.00,0.00,0.00,-220.00,0.00,247.00,-467.00,0.00,-7599.00,-7599.00,-23197.00,-20877.00,-2320.00,-30563.00,-30563.00,-73370.00,-73370.00,-29963.00,-2354.00,-5950.00,585.00,-12216.00,-5675.00,-4353.00
2009:Q2,-72400.00,24065.00,-74.00,22574.00,887.00,194.00,0.00,198.00,0.00,286.00,4598.00,4598.00,0.00,0.00,0.00,0.00,-770.00,-770.00,0.00,507.00,-8.00,515.00,-72389.00,-68606.00,-1800.00,42.00,-2025.00,0.00,0.00,261.00,0.00,-261.00,522.00,0.00,-7042.00,-7042.00,-23673.00,-21306.00,-2367.00,13391.00,13391.00,11711.00,11711.00,-23059.00,-1811.00,-4579.00,449.00,-9401.00,-4367.00,-3350.00
2009:Q3,-45966.00,23744.00,-120.00,24403.00,636.00,181.00,0.00,-1370.00,0.00,14.00,-11239.00,-11239.00,0.00,0.00,0.00,0.00,283.00,283.00,0.00,-857.00,-8.00,-849.00,-61878.00,-58688.00,-200.00,-319.00,-2671.00,0.00,0.00,-2175.00,0.00,-697.00,-1478.00,0.00,-10143.00,-10143.00,-18744.00,-16870.00,-1874.00,26101.00,26101.00,27030.00,27030.00,-18088.00,-1421.00,-3592.00,353.00,-7374.00,-3426.00,-2628.00
2009:Q4,-29902.00,3713.00,48.00,-140.00,1030.00,295.00,0.00,0.00,1888.00,592.00,341.00,341.00,0.00,0.00,0.00,0.00,-1589.00,-1589.00,0.00,665.00,-9.00,674.00,-42769.00,-41719.00,-1800.00,230.00,520.00,0.00,0.00,1910.00,0.00,288.00,1622.00,0.00,1060.00,1060.00,-25383.00,-22845.00,-2538.00,29218.00,29218.00,-1072.00,-1072.00,4004.00,315.00,796.00,-78.00,1632.00,759.00,580.00
2010:Q1,-96078.00,3588.00,-56.00,-319.00,797.00,140.00,0.00,0.00,2672.00,354.00,3110.00,3110.00,0.00,0.00,0.00,0.00,2503.00,2503.00,0.00,616.00,-9.00,625.00,-59114.00,-55979.00,-1100.00,-1664.00,-465.00,94.00,0.00,-2311.00,0.00,9.00,-2320.00,0.00,-4492.00,-4492.00,-12541.00,-11287.00,-1254.00,-6610.00,-6610.00,-656.00,-656.00,-20171.00,-1100.00,-1541.00,-1714.00,-5943.00,-7967.00,-1906.00
2010:Q2,-40104.00,-264.00,-290.00,-3621.00,495.00,95.00,0.00,0.00,3188.00,-131.00,-8968.00,-8968.00,0.00,0.00,0.00,0.00,1401.00,1401.00,0.00,703.00,-8.00,711.00,-34161.00,-33714.00,-400.00,699.00,-1232.00,486.00,0.00,-1200.00,0.00,-471.00,-729.00,0.00,-468.00,-468.00,-8319.00,-7487.00,-832.00,20622.00,20622.00,2653.00,2653.00,-12103.00,189.00,-655.00,654.00,-10052.00,-1999.00,-240.00
2010:Q3,-17478.00,972.00,-2.00,827.00,-524.00,127.00,0.00,0.00,476.00,68.00,-13529.00,-13529.00,0.00,0.00,0.00,0.00,55.00,55.00,0.00,1139.00,-9.00,1148.00,-42905.00,-42868.00,200.00,47.00,-234.00,-50.00,0.00,5368.00,0.00,927.00,4441.00,0.00,3369.00,3369.00,6541.00,5887.00,654.00,16674.00,16674.00,12907.00,12907.00,-8069.00,497.00,-459.00,1539.00,-8178.00,-1463.00,-5.00
2010:Q4,25542.00,-624.00,-624.00,-1184.00,-207.00,505.00,0.00,0.00,854.00,32.00,-801.00,-801.00,0.00,0.00,0.00,0.00,331.00,331.00,0.00,949.00,-13.00,962.00,-15734.00,-16394.00,905.00,-495.00,-125.00,375.00,0.00,5392.00,0.00,1102.00,4290.00,0.00,-3292.00,-3292.00,-870.00,-783.00,-87.00,44504.00,44504.00,8610.00,8610.00,-12923.00,-199.00,-1004.00,-1311.00,-9802.00,-1272.00,665.00
2011:Q1,11624.00,2098.00,-77.00,1309.00,559.00,106.00,0.00,0.00,148.00,53.00,4820.00,4820.00,0.00,0.00,0.00,0.00,7988.00,7988.00,0.00,303.00,-9.00,312.00,-30773.00,-28811.00,-2412.00,3.00,821.00,-374.00,0.00,2339.00,0.00,1156.00,1183.00,0.00,-3710.00,-3710.00,-1066.00,-959.00,-107.00,37553.00,37553.00,6567.00,6567.00,-14495.00,-950.00,-1300.00,12176.00,-19768.00,-1488.00,-3165.00
2011:Q2,59718.00,-2659.00,-187.00,-4056.00,1148.00,188.00,0.00,0.00,351.00,-103.00,17981.00,17981.00,0.00,0.00,0.00,0.00,-2661.00,-2661.00,0.00,700.00,-10.00,710.00,-18107.00,-17843.00,-878.00,89.00,44.00,481.00,0.00,-4510.00,0.00,-1261.00,-3249.00,0.00,-182.00,-182.00,-10403.00,-9363.00,-1040.00,-2875.00,-2875.00,46815.00,46815.00,35619.00,429.00,1901.00,12993.00,17544.00,2064.00,688.00
2011:Q3,-59817.00,1823.00,-2.00,769.00,431.00,263.00,0.00,0.00,151.00,211.00,11830.00,11830.00,0.00,0.00,0.00,0.00,608.00,608.00,0.00,915.00,-9.00,924.00,-16256.00,-17584.00,931.00,65.00,320.00,12.00,0.00,-4150.00,0.00,-1148.00,-3002.00,0.00,-3.00,-3.00,686.00,617.00,69.00,-60922.00,-60922.00,8602.00,8602.00,-2950.00,-107.00,3221.00,-4467.00,-5436.00,6390.00,-2551.00
2011:Q4,-45081.00,3543.00,-224.00,1485.00,764.00,312.00,0.00,0.00,14.00,1192.00,-774.00,-774.00,0.00,0.00,0.00,0.00,-1935.00,-1935.00,0.00,499.00,-10.00,509.00,4436.00,3537.00,408.00,-52.00,312.00,231.00,0.00,2796.00,0.00,350.00,2446.00,0.00,-7.00,-7.00,13815.00,12434.00,1382.00,-13070.00,-13070.00,-61110.00,-61110.00,6726.00,-2181.00,1594.00,-1790.00,6120.00,-27.00,3010.00
2012:Q1,-7221.00,3026.00,-264.00,1572.00,51.00,131.00,0.00,0.00,-354.00,1890.00,-24509.00,-24509.00,0.00,0.00,0.00,0.00,19637.00,19637.00,0.00,-42.00,-10.00,-32.00,-22620.00,-23007.00,-1270.00,402.00,1211.00,44.00,0.00,2862.00,0.00,1271.00,1591.00,0.00,772.00,772.00,-268.00,-241.00,-27.00,28862.00,28862.00,8556.00,8556.00,-23497.00,3161.00,-1944.00,719.00,4544.00,-23729.00,-6248.00
2012:Q2,16950.00,2122.00,104.00,1606.00,588.00,264.00,0.00,0.00,-549.00,109.00,-5596.00,-5596.00,0.00,0.00,0.00,0.00,114.00,-856.00,970.00,-256.00,-9.00,-247.00,23677.00,18940.00,836.00,68.00,3412.00,421.00,0.00,349.00,0.00,-745.00,1094.00,0.00,824.00,824.00,186.00,167.00,19.00,-23266.00,-23266.00,19293.00,19293.00,-497.00,-3324.00,1283.00,5025.00,-4956.00,2232.00,-757.00
2012:Q3,15897.00,-1976.00,16.00,933.00,33.00,-107.00,0.00,0.00,-2813.00,-38.00,-8365.00,-8365.00,0.00,0.00,0.00,0.00,376.00,276.00,100.00,628.00,-10.00,638.00,-6041.00,-6634.00,660.00,-73.00,-92.00,-2.00,100.00,2287.00,0.00,139.00,2148.00,0.00,1586.00,1586.00,1792.00,1613.00,179.00,24687.00,24687.00,8570.00,8570.00,-7647.00,-119.00,556.00,1400.00,-8015.00,-939.00,-530.00
2012:Q4,67634.00,-700.00,31.00,1143.00,-82.00,124.00,0.00,0.00,-3119.00,1203.00,-13757.00,-13757.00,0.00,0.00,0.00,0.00,-3392.00,-4758.00,1366.00,1020.00,-12.00,1032.00,15298.00,15328.00,694.00,-21.00,-1292.00,427.00,162.00,2818.00,0.00,142.00,2676.00,0.00,-1469.00,-1469.00,9502.00,8552.00,950.00,34603.00,34603.00,5550.00,5550.00,18161.00,-2183.00,517.00,5069.00,6083.00,7658.00,1017.00
2013:Q1,-16239.00,2414.00,141.00,739.00,511.00,325.00,0.00,0.00,-545.00,1243.00,-2418.00,-2418.00,0.00,0.00,0.00,0.00,653.00,2127.00,-1474.00,-10.00,-10.00,0.00,-6189.00,-4599.00,-2857.00,138.00,972.00,-4.00,161.00,-668.00,0.00,807.00,-1475.00,0.00,2133.00,2133.00,3932.00,3539.00,393.00,4108.00,4108.00,-13477.00,-13477.00,-6717.00,1787.00,-825.00,7705.00,-13032.00,-2387.00,35.00
2013:Q2,130289.00,2192.00,635.00,195.00,332.00,-44.00,0.00,0.00,-110.00,1184.00,10798.00,10798.00,0.00,0.00,0.00,0.00,4750.00,5008.00,-258.00,665.00,-10.00,675.00,43290.00,40437.00,1236.00,104.00,1207.00,231.00,75.00,-1112.00,0.00,-860.00,-252.00,0.00,444.00,444.00,3914.00,3523.00,391.00,-5297.00,-5297.00,50490.00,50490.00,20155.00,1340.00,1038.00,17470.00,-3656.00,5061.00,-1098.00
2013:Q3,7457.00,1975.00,-261.00,-55.00,889.00,113.00,0.00,0.00,0.00,1289.00,-13340.00,-13340.00,0.00,0.00,0.00,0.00,-10219.00,-9834.00,-385.00,402.00,-10.00,412.00,6967.00,4540.00,3116.00,54.00,-889.00,36.00,110.00,-615.00,0.00,-361.00,-254.00,0.00,-493.00,-493.00,2077.00,1869.00,208.00,11158.00,11158.00,-2534.00,-2534.00,12079.00,474.00,465.00,7011.00,4009.00,1572.00,-1452.00
2013:Q4,102382.00,654.00,574.00,-16.00,224.00,148.00,0.00,0.00,0.00,-276.00,748.00,748.00,0.00,0.00,0.00,0.00,-9374.00,-9447.00,73.00,-138.00,-9.00,-129.00,34891.00,32965.00,421.00,523.00,670.00,-69.00,381.00,5302.00,0.00,646.00,4656.00,0.00,-1928.00,-1928.00,4438.00,3994.00,444.00,25468.00,25468.00,23977.00,23977.00,18344.00,1403.00,1881.00,7192.00,1021.00,6635.00,212.00
2014:Q1,51111.00,1785.00,-224.00,1332.00,-517.00,51.00,0.00,0.00,0.00,1143.00,11552.00,11552.00,0.00,0.00,0.00,0.00,-2663.00,-1651.00,-1012.00,-58.00,-10.00,-48.00,-14019.00,-15340.00,417.00,171.00,387.00,-62.00,408.00,3345.00,0.00,1650.00,1695.00,0.00,-99.00,-99.00,-3375.00,-3038.00,-338.00,-18586.00,-18586.00,50698.00,50698.00,22531.00,746.00,2053.00,15074.00,4589.00,-684.00,753.00
2014:Q2,96430.00,935.00,1279.00,-2356.00,599.00,131.00,0.00,0.00,0.00,1282.00,6890.00,6890.00,0.00,0.00,0.00,0.00,-8911.00,-8820.00,-91.00,309.00,-10.00,319.00,52022.00,47460.00,2551.00,-173.00,583.00,-35.00,1636.00,-898.00,0.00,-649.00,-249.00,0.00,-643.00,-643.00,3395.00,3056.00,340.00,54820.00,54820.00,389.00,389.00,-11878.00,-4437.00,1050.00,-3656.00,-3487.00,-69.00,-1279.00
2014:Q3,92904.00,47.00,-355.00,-142.00,-61.00,79.00,0.00,0.00,0.00,526.00,27806.00,27806.00,0.00,0.00,0.00,0.00,-281.00,108.00,-389.00,772.00,-10.00,782.00,9228.00,4511.00,3185.00,68.00,321.00,-69.00,1212.00,1888.00,0.00,-82.00,1970.00,0.00,-1179.00,-1179.00,320.00,288.00,32.00,14839.00,14839.00,25889.00,25889.00,13575.00,801.00,1815.00,2442.00,6179.00,2096.00,242.00
2014:Q4,-5567.00,-727.00,503.00,-275.00,-1229.00,108.00,0.00,0.00,0.00,166.00,-15300.00,-15300.00,0.00,0.00,0.00,0.00,981.00,277.00,704.00,635.00,-8.00,643.00,25882.00,21543.00,2254.00,37.00,526.00,-90.00,1612.00,6825.00,0.00,714.00,6111.00,0.00,0.00,0.00,9856.00,8870.00,986.00,-20720.00,-20720.00,-23507.00,-23507.00,10508.00,1253.00,1336.00,-4412.00,3719.00,6832.00,1780.00
2015:Q1,-25637.00,35.00,216.00,-337.00,-176.00,100.00,0.00,0.00,0.00,232.00,7327.00,7327.00,0.00,0.00,0.00,0.00,-2487.00,-2285.00,-202.00,252.00,-10.00,262.00,-29075.00,-32192.00,-494.00,57.00,2148.00,15.00,1391.00,-1142.00,0.00,650.00,-1792.00,0.00,9.00,9.00,801.00,721.00,80.00,-15210.00,-15210.00,1573.00,1573.00,12280.00,873.00,678.00,5883.00,11302.00,-5989.00,-467.00
2015:Q2,32305.00,1530.00,687.00,1718.00,-762.00,28.00,0.00,0.00,0.00,-141.00,10801.00,10801.00,0.00,0.00,0.00,0.00,-7233.00,-6682.00,-551.00,412.00,-9.00,421.00,51555.00,42086.00,5020.00,-106.00,2147.00,-26.00,2434.00,1568.00,0.00,-317.00,1885.00,0.00,-5.00,-5.00,3920.00,3528.00,392.00,10044.00,10044.00,-26919.00,-26919.00,-13368.00,-894.00,-1991.00,-6028.00,-3571.00,-1405.00,521.00
2015:Q3,-99406.00,-2058.00,556.00,-1335.00,-2063.00,-67.00,0.00,0.00,0.00,851.00,6393.00,6393.00,0.00,0.00,0.00,0.00,-17426.00,-17361.00,-65.00,843.00,-10.00,853.00,-1919.00,-17898.00,4949.00,-34.00,1062.00,789.00,9213.00,3755.00,0.00,267.00,3488.00,0.00,0.00,0.00,6569.00,5912.00,657.00,-74964.00,-74964.00,1041.00,1041.00,-21640.00,-2600.00,-114.00,-12733.00,-7808.00,621.00,994.00
2015:Q4,9034.00,3401.00,808.00,517.00,-221.00,210.00,0.00,0.00,0.00,2087.00,-1280.00,-1280.00,0.00,0.00,0.00,0.00,-13717.00,-12168.00,-1549.00,-182.00,-9.00,-173.00,45000.00,38424.00,-222.00,213.00,882.00,822.00,4881.00,4654.00,0.00,595.00,4059.00,0.00,1.00,1.00,2285.00,2057.00,229.00,-14.00,-14.00,-24020.00,-24020.00,-7094.00,365.00,-382.00,-2746.00,-929.00,-3187.00,-215.00
2016:Q1,32531.00,1443.00,249.00,-461.00,-347.00,192.00,0.00,0.00,0.00,1810.00,7871.00,7871.00,0.00,0.00,0.00,0.00,-750.00,-813.00,63.00,-258.00,-10.00,-248.00,-17474.00,-14120.00,-1732.00,-66.00,2494.00,5.00,-4055.00,1350.00,0.00,1019.00,331.00,0.00,186.00,186.00,-14960.00,-13464.00,-1496.00,-23667.00,-23667.00,39452.00,39452.00,39338.00,2295.00,3905.00,5514.00,15502.00,7776.00,4346.00
2016:Q2,53478.00,1305.00,669.00,337.00,-53.00,59.00,0.00,0.00,0.00,293.00,-13018.00,-13018.00,0.00,0.00,0.00,0.00,-1201.00,-1208.00,7.00,349.00,-9.00,358.00,71200.00,64468.00,1545.00,1237.00,4595.00,-18.00,-627.00,3040.00,0.00,232.00,2808.00,0.00,-35.00,-35.00,318.00,286.00,32.00,9991.00,9991.00,3760.00,3760.00,-22231.00,-1437.00,-1575.00,-4872.00,-11533.00,-5021.00,2207.00
