1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013:Q3,14135332.00,1681511.00,12453821.00,11792706.00,661115.00,-3357.00,5107.00,181815.00,1419694.00,20890.00,2233270.00,2136394.00,1743110.00,1170934.00,443285.00,136828.00,-7937.00,393284.00,798990.00,-92.00,-8441.00,387227.00,28761.00,22528.00,-800.00,68731.00,116788.00,-49791.00,-112399.00,-16424.00,-8240.00,-876.00,-7308.00,-544438.00,173635.00,18628.00,495208.00,176570.00,65828.00,405706.00,-17900.00,426614.00,64536.00,193914.00,120944.00,45200.00,2020.00,1000.00,-4008.00,96875.00
2013:Q4,14237994.00,1703647.00,12534347.00,11943777.00,590570.00,-692.00,5001.00,184803.00,1432967.00,21892.00,2180755.00,2940127.00,1751205.00,1178811.00,446470.00,133826.00,-7902.00,1188922.00,1439875.00,-17636.00,323626.00,229077.00,-56457.00,-266952.00,-10400.00,-182288.00,81221.00,-46990.00,-108495.00,98664.00,101520.00,308.00,-3164.00,109836.00,229348.00,8964.00,531100.00,195697.00,54609.00,250953.00,-20872.00,266377.00,13150.00,177062.00,-33751.00,103668.00,6248.00,1000.00,4448.00,-759372.00
2014:Q1,14487226.00,1751385.00,12735841.00,12059692.00,676149.00,-2974.00,5075.00,188268.00,1443140.00,20651.00,2278857.00,2222930.00,1758400.00,1182265.00,451943.00,132177.00,-7985.00,464530.00,769553.00,-3764.00,117448.00,513431.00,127886.00,-762921.00,3500.00,-690711.00,87231.00,-66381.00,-96558.00,229405.00,205776.00,28413.00,-4784.00,-246894.00,296587.00,19712.00,301176.00,156921.00,20564.00,305023.00,-4604.00,301691.00,15577.00,209315.00,148435.00,-75472.00,3836.00,4000.00,3936.00,55927.00
2014:Q2,14718069.00,1755638.00,12962431.00,12228187.00,734244.00,-1011.00,5105.00,212857.00,1452233.00,19538.00,2373680.00,2612254.00,1805452.00,1213222.00,466275.00,133935.00,-7980.00,806802.00,1483725.00,-4900.00,246083.00,157062.00,30070.00,-123385.00,852.00,-320975.00,-2781.00,-64275.00,263793.00,-17244.00,-16192.00,3588.00,-4640.00,494290.00,224622.00,27256.00,284892.00,136152.00,28827.00,676923.00,-3344.00,671154.00,28401.00,240473.00,169520.00,225648.00,7112.00,3626.00,5488.00,-238574.00
2014:Q3,14927463.00,1800015.00,13127448.00,12374976.00,752472.00,-2714.00,5168.00,222300.00,1468193.00,-21109.00,2456192.00,2432324.00,1841000.00,1231334.00,478710.00,138968.00,-8012.00,591324.00,983435.00,11308.00,-100721.00,288697.00,-83628.00,217654.00,-604.00,-107505.00,259130.00,-66892.00,133526.00,102857.00,106760.00,3885.00,-7788.00,-117032.00,173466.00,37968.00,296088.00,147237.00,9540.00,392110.00,-10624.00,403451.00,19346.00,226490.00,88283.00,60988.00,8344.00,1923.00,-2640.00,23867.00
2014:Q4,15106185.00,1840932.00,13265253.00,12524031.00,741222.00,-1429.00,5238.00,230028.00,1481946.00,19337.00,2427192.00,3885155.00,1880221.00,1247063.00,498148.00,143089.00,-8079.00,2004934.00,2313019.00,-28120.00,35614.00,793934.00,-178044.00,460451.00,-4204.00,205640.00,72384.00,-40292.00,226924.00,-83457.00,-89016.00,5323.00,236.00,540566.00,271333.00,49176.00,362092.00,117261.00,-27787.00,308084.00,-8208.00,315192.00,94016.00,210890.00,78078.00,-78332.00,10540.00,2980.00,-1880.00,-1457963.00
2015:Q1,15185912.00,1909419.00,13276493.00,12540856.00,735637.00,-2588.00,5209.00,235367.00,1484039.00,20468.00,2426778.00,3054761.00,1903305.00,1252658.00,513643.00,145164.00,-8160.00,1151456.00,1444024.00,-2992.00,426177.00,502987.00,-153222.00,-410140.00,1392.00,-17810.00,-153098.00,-87772.00,-152853.00,11510.00,9784.00,4762.00,-3036.00,519484.00,48943.00,48536.00,404868.00,22870.00,25002.00,292568.00,-1692.00,288409.00,33245.00,203872.00,102976.00,-58960.00,7276.00,1431.00,4420.00,-627983.00
2015:Q2,15401864.00,1937172.00,13464692.00,12691153.00,773539.00,-1303.00,5152.00,246900.00,1495147.00,21129.00,2488002.00,2122287.00,1945942.00,1273596.00,531999.00,148571.00,-8224.00,176345.00,739720.00,-20620.00,12484.00,182209.00,96242.00,-145189.00,1704.00,168092.00,121464.00,-23701.00,-412747.00,-108100.00,-111252.00,6256.00,-3104.00,167034.00,63448.00,22896.00,440000.00,8856.00,20459.00,563374.00,-14644.00,572786.00,203032.00,266633.00,46757.00,44568.00,11796.00,1780.00,3452.00,365715.00
2015:Q3,15556104.00,1944432.00,13611672.00,12813170.00,798502.00,-2555.00,5077.00,243666.00,1514669.00,21627.00,2527578.00,3274605.00,1975253.00,1284318.00,552495.00,146689.00,-8249.00,1299352.00,1497382.00,-14996.00,-186146.00,767570.00,-140152.00,1043491.00,800.00,625571.00,362929.00,-8861.00,63051.00,-5275.00,-6236.00,3321.00,-2360.00,-623012.00,102095.00,56472.00,385372.00,50055.00,61908.00,198031.00,-10484.00,208407.00,142381.00,244104.00,106039.00,-294244.00,10128.00,971.00,-864.00,-747026.00
2015:Q4,15690185.00,1963827.00,13726358.00,12899600.00,826758.00,-2447.00,5022.00,241571.00,1527340.00,22740.00,2565460.00,2950120.00,1996567.00,1291004.00,571160.00,142638.00,-8235.00,953553.00,1482502.00,-17908.00,341301.00,554670.00,18137.00,107258.00,-3184.00,88967.00,445161.00,-120067.00,-303619.00,-94738.00,-94620.00,5134.00,-5252.00,257.00,18778.00,17776.00,511992.00,-3374.00,28354.00,528949.00,-5128.00,533500.00,156745.00,216339.00,146116.00,2456.00,11844.00,754.00,-176.00,-384659.00
2016:Q1,15740120.00,1932709.00,13807411.00,12961928.00,845483.00,-2887.00,5028.00,262425.00,1503640.00,22798.00,2580835.00,3012990.00,2009171.00,1286160.00,588210.00,143010.00,-8209.00,1003819.00,1387845.00,3308.00,330934.00,149497.00,110664.00,54382.00,5096.00,60174.00,-194861.00,-19530.00,203503.00,157703.00,166988.00,-3733.00,-5552.00,89914.00,-197362.00,12340.00,580232.00,40184.00,56048.00,384025.00,2592.00,376368.00,195413.00,199075.00,68316.00,-94008.00,7572.00,306.00,4760.00,-432155.00
2016:Q2,15929369.00,1952064.00,13977305.00,13154507.00,822798.00,-3153.00,5069.00,271676.00,1524183.00,16147.00,2594288.00,2491298.00,2034659.00,1308149.00,588826.00,145876.00,-8192.00,456639.00,1081634.00,-8196.00,-40259.00,556174.00,-28027.00,-488067.00,-336.00,340664.00,-213270.00,-39781.00,-575344.00,1107.00,7736.00,-1017.00,-5612.00,463860.00,144514.00,71712.00,331444.00,16172.00,61200.00,624995.00,156.00,621640.00,234151.00,230519.00,102677.00,44072.00,10220.00,-104.00,3304.00,102990.00
2016:Q3,16105625.00,1985493.00,14120132.00,13290934.00,829198.00,-2518.00,5139.00,285185.00,1540514.00,22722.00,2624518.00,2895993.00,2060759.00,1330437.00,590314.00,148192.00,-8184.00,835234.00,1411158.00,-1540.00,-149627.00,1377093.00,-236883.00,300263.00,5060.00,477324.00,-195613.00,24017.00,-10525.00,-105707.00,-96008.00,-4027.00,-5672.00,-347528.00,83503.00,29220.00,382160.00,33029.00,47177.00,575925.00,-9236.00,589499.00,282054.00,272610.00,-68269.00,91364.00,11740.00,-470.00,-3868.00,-271475.00
