date,FU706000105.Q,FU705013005.Q,FU705000005.Q,FU704090005.Q,FU703025005.Q,FU713113003.Q,FU702050005.Q,FU704022005.Q,FU703069175.Q,FU703061105.Q,FU703061705.Q,FU703062005.Q,FU703063005.Q,FU704023005.Q,FU703068005.Q,FU703069005.Q,FU703065005.Q,FU703066005.Q,FU703064105.Q,FU703064205.Q,FU763040005.Q,FU763092000.Q,FU703090005.Q,FU704190005.Q,FU704110005.Q,FU703127005.Q,FU703131005.Q,FU703135005.Q,FU702150005.Q,FU704122005.Q,FU703169175.Q,FU763163005.Q,FU703169005.Q,FU763164103.Q,FU763178003.Q,FU753192003.Q,FU703190005.Q,FU763194735.Q,FU753194503.Q,FU703193005.Q,FU707005005.Q,FU763066303.Q
2011:Q3,19603.00,6186.00,81690.00,168061.00,-4819.00,1550.00,53254.00,85922.00,0.00,3015.00,20278.00,17864.00,44765.00,94309.00,85232.00,0.00,2758.00,6319.00,874.00,92.00,1028.00,-7064.00,-57085.00,86371.00,63714.00,114725.00,166946.00,-189152.00,49826.00,210.00,863.00,-653.00,-16653.00,4021.00,3390.00,9782.00,-120438.00,20264.00,-33286.00,-107416.00,-68274.00,30.00
2011:Q4,9876.00,6664.00,-44720.00,97822.00,10193.00,-35233.00,-8736.00,41240.00,0.00,-20539.00,64160.00,12938.00,-15319.00,129857.00,79516.00,0.00,21694.00,28647.00,-1703.00,1258.00,1889.00,-4910.00,-36033.00,142542.00,-94511.00,115776.00,136499.00,-28420.00,-13733.00,29522.00,10708.00,18814.00,3945.00,-1631.00,-2131.00,2388.00,-5162.00,14530.00,-2290.00,-17402.00,47932.00,-126.00
2012:Q1,2551.00,6505.00,-42176.00,43852.00,-7551.00,-12321.00,23878.00,70440.00,0.00,27636.00,76730.00,16086.00,-50012.00,-34175.00,30205.00,0.00,-27883.00,-36497.00,-9982.00,-2497.00,3105.00,2781.00,10174.00,86028.00,23741.00,-33614.00,148700.00,-36743.00,-654.00,-53009.00,-16282.00,-36727.00,-24277.00,865.00,2051.00,-6666.00,65634.00,5561.00,16425.00,43648.00,38222.00,-105.00
2012:Q2,11802.00,6419.00,23268.00,104718.00,196.00,-42949.00,28109.00,5791.00,0.00,13924.00,-22544.00,17790.00,-3379.00,109142.00,67105.00,0.00,13037.00,29000.00,-548.00,-665.00,1201.00,1478.00,2963.00,81450.00,-13218.00,22858.00,43921.00,17166.00,22665.00,-19559.00,-2260.00,-17299.00,19776.00,294.00,2389.00,2111.00,-16953.00,43562.00,-25752.00,-34763.00,-17886.00,-54.00
2012:Q3,15627.00,6864.00,-53449.00,103347.00,-289.00,-66619.00,45240.00,75697.00,0.00,32492.00,-482.00,20863.00,22824.00,61562.00,34148.00,0.00,10687.00,16727.00,185.00,-202.00,1485.00,-1887.00,-11825.00,156796.00,-16824.00,36009.00,138721.00,-22675.00,-32119.00,-38980.00,-11358.00,-27622.00,-5974.00,217.00,4127.00,1405.00,92889.00,34157.00,-10576.00,69308.00,62212.00,249.00
2012:Q4,-23369.00,7822.00,2533.00,248137.00,14739.00,50681.00,14783.00,38456.00,0.00,12539.00,-4022.00,13218.00,16721.00,140668.00,75378.00,0.00,25854.00,39436.00,-119.00,2431.00,1589.00,-3956.00,-11135.00,245604.00,-124039.00,180358.00,208284.00,23021.00,-21870.00,-3897.00,-3238.00,-659.00,16022.00,208.00,-1571.00,888.00,-31800.00,17936.00,8080.00,-57816.00,-33724.00,288.00
2013:Q1,18825.00,6523.00,-6535.00,220269.00,-11424.00,299307.00,-52244.00,27408.00,0.00,-10057.00,45577.00,12352.00,-20464.00,-51911.00,8213.00,0.00,-34644.00,-25480.00,-534.00,800.00,1182.00,2075.00,5610.00,226804.00,125221.00,17641.00,65231.00,-7413.00,-24088.00,-41568.00,-13061.00,-28507.00,-7456.00,256.00,1855.00,2356.00,94769.00,27672.00,16914.00,50183.00,18837.00,290.00
2013:Q2,-3669.00,6339.00,72165.00,313877.00,576.00,222912.00,-19753.00,-20648.00,0.00,-48003.00,17246.00,15898.00,-5789.00,91863.00,62240.00,0.00,1761.00,27862.00,-991.00,-2427.00,1173.00,-4115.00,45287.00,241712.00,260029.00,-52649.00,20986.00,29942.00,-11901.00,-33672.00,-10283.00,-23389.00,41673.00,113.00,-13233.00,1891.00,-1467.00,-25208.00,-844.00,24585.00,-82173.00,504.00
2013:Q3,4187.00,6010.00,64805.00,262075.00,1971.00,219141.00,-2120.00,-6879.00,0.00,-5419.00,-29639.00,15197.00,12982.00,71131.00,39505.00,0.00,2953.00,28673.00,319.00,1149.00,1215.00,6673.00,-30525.00,197270.00,-33874.00,63907.00,162824.00,54378.00,-2571.00,-25637.00,-6818.00,-18819.00,7656.00,653.00,6013.00,2248.00,-38326.00,17541.00,-23403.00,-32464.00,-66628.00,450.00
2013:Q4,-2395.00,6145.00,-84059.00,197189.00,11428.00,16665.00,-23919.00,46391.00,0.00,28361.00,9248.00,11684.00,-2902.00,149783.00,87050.00,0.00,18931.00,43802.00,2032.00,1593.00,2176.00,-4197.00,-4763.00,281248.00,17166.00,164196.00,57946.00,25235.00,-54275.00,-1824.00,2321.00,-4145.00,33386.00,1226.00,5478.00,2268.00,30445.00,39209.00,4812.00,-13576.00,75519.00,210.00
2014:Q1,-13.00,5351.00,-75277.00,322563.00,-8839.00,195241.00,9679.00,53523.00,0.00,47363.00,13483.00,6187.00,-13510.00,51993.00,56820.00,0.00,16598.00,-21425.00,-615.00,2123.00,1411.00,2378.00,15669.00,397840.00,90360.00,-2907.00,154486.00,48350.00,57657.00,-8111.00,-1299.00,-6812.00,-14923.00,619.00,7782.00,-323.00,64850.00,44801.00,371.00,19678.00,69913.00,177.00
2014:Q2,-5936.00,6776.00,-17707.00,292986.00,148.00,11533.00,28472.00,41137.00,0.00,33630.00,2418.00,4379.00,710.00,204023.00,92918.00,0.00,59097.00,52008.00,-176.00,1160.00,1490.00,1777.00,3422.00,310693.00,17480.00,102085.00,25345.00,38213.00,-1327.00,-4925.00,-2396.00,-2529.00,50011.00,1077.00,7252.00,-35.00,75517.00,50191.00,-3051.00,28377.00,4995.00,231.00
2014:Q3,-28877.00,7099.00,18446.00,242544.00,-234.00,82004.00,-15923.00,62425.00,0.00,61518.00,14303.00,10463.00,-23859.00,108010.00,45859.00,0.00,31177.00,30974.00,391.00,-3249.00,1241.00,2969.00,4910.00,224098.00,51202.00,19042.00,140617.00,-77749.00,-13131.00,-4217.00,-1253.00,-2964.00,7696.00,706.00,-2912.00,-499.00,103342.00,27001.00,7028.00,69313.00,-54423.00,264.00
2014:Q4,-12272.00,8021.00,-50197.00,113960.00,10972.00,-159852.00,-11595.00,59645.00,0.00,52914.00,-3977.00,9989.00,719.00,214728.00,124487.00,0.00,43037.00,47204.00,1073.00,-905.00,1729.00,-3919.00,2084.00,164157.00,-174725.00,80618.00,44526.00,139430.00,-17828.00,47.00,-213.00,260.00,23797.00,288.00,3067.00,2351.00,62586.00,73939.00,-24633.00,13280.00,29904.00,21.00
2015:Q1,-4262.00,6396.00,52882.00,238365.00,-7867.00,59286.00,11728.00,66775.00,0.00,1580.00,55834.00,13852.00,-4491.00,89057.00,77834.00,0.00,37225.00,-26002.00,-418.00,-756.00,1296.00,1155.00,18109.00,185483.00,-5998.00,2483.00,286785.00,-52237.00,-8838.00,-19861.00,-5474.00,-14387.00,-32686.00,6002.00,4769.00,-3102.00,8166.00,-20430.00,-6975.00,35571.00,-63540.00,33.00
2015:Q2,-14840.00,6704.00,29125.00,50850.00,470.00,-194816.00,4550.00,23904.00,0.00,5138.00,31603.00,11513.00,-24350.00,209144.00,85550.00,0.00,71155.00,52439.00,774.00,1089.00,2156.00,1818.00,1761.00,21725.00,-41232.00,30444.00,-53876.00,-1162.00,2412.00,1020.00,1084.00,-64.00,47106.00,544.00,-6903.00,3453.00,39919.00,27425.00,12889.00,-395.00,-50669.00,-33.00
2015:Q3,-6899.00,8052.00,2297.00,82311.00,-643.00,-44809.00,-8656.00,13894.00,0.00,-5946.00,5063.00,11335.00,3442.00,137374.00,25966.00,0.00,66728.00,44680.00,796.00,-699.00,1409.00,-1880.00,-14475.00,80014.00,-10585.00,-53317.00,136001.00,-2473.00,-19738.00,2602.00,992.00,1610.00,-12949.00,561.00,2160.00,490.00,37262.00,18452.00,-769.00,19579.00,-17248.00,-354.00
2015:Q4,-25410.00,8549.00,-40938.00,147187.00,6601.00,-220491.00,17545.00,98755.00,0.00,35984.00,62712.00,10651.00,-10592.00,240451.00,91222.00,0.00,80588.00,68641.00,867.00,-658.00,1662.00,-278.00,2733.00,188125.00,-41902.00,108184.00,144783.00,-51636.00,22154.00,6965.00,2480.00,4485.00,38202.00,2383.00,-4427.00,218.00,-36799.00,11070.00,-2975.00,-44894.00,6979.00,-293.00
2016:Q1,-9641.00,8662.00,41780.00,304348.00,-4424.00,148198.00,-16897.00,38383.00,0.00,8653.00,3050.00,8899.00,17781.00,106691.00,78196.00,0.00,48289.00,-19794.00,-7375.00,1036.00,1383.00,1420.00,35933.00,262568.00,-62818.00,36635.00,174458.00,23239.00,-1806.00,9223.00,2990.00,6233.00,-15852.00,855.00,10348.00,1822.00,86464.00,36913.00,21723.00,27828.00,-60082.00,95.00
2016:Q2,-9264.00,8623.00,-15626.00,247484.00,3467.00,-87096.00,7589.00,68451.00,0.00,16033.00,23597.00,16720.00,12101.00,223710.00,57254.00,0.00,112909.00,53547.00,-450.00,-92.00,1422.00,46.00,30437.00,263110.00,24646.00,56248.00,60302.00,-55310.00,11648.00,-6488.00,-1093.00,-5395.00,66013.00,1001.00,4420.00,1568.00,99061.00,72015.00,-12207.00,39253.00,-2261.00,249.00
