date,FA146110005.Q,FA146000105.Q,FA145090005.Q,FA145050005.Q,FA145019005.Q,FA145012005.Q,FA145013005.Q,FA145020005.Q,FA105420005.Q,FA145000005.Q,FA144090005.Q,FA103091003.Q,FA143020005.Q,FA143030005.Q,FA143034005.Q,FA102051003.Q,FA144022005.Q,FA103069100.Q,FA143061105.Q,FA103061703.Q,FA143062005.Q,FA144023005.Q,FA143065005.Q,FA143066005.Q,FA103064203.Q,FA143070005.Q,FA103092005.Q,FA143090005.Q,FA144190005.Q,FA104122005.Q,FA103169100.Q,FA103162000.Q,FA103163003.Q,FA144123005.Q,FA143168005.Q,FA143169005.Q,FA143165005.Q,FA103164103.Q,FA143170005.Q,FA143178005.Q,FA143192005.Q,FA143190005.Q,FA112090205.Q,FA107005005.Q
2005:Q4,2208254.00,1649688.00,1425158.00,1552976.00,1462651.00,120305.00,1342346.00,90249.00,76.00,-127818.00,1287441.00,48608.00,123492.00,178552.00,123792.00,11472.00,56640.00,32060.00,20512.00,4844.00,-776.00,-8254.00,7008.00,-15262.00,712.00,406973.00,-159863.00,505317.00,1415259.00,-5745.00,-13600.00,55523.00,-47668.00,754382.00,136845.00,168088.00,449449.00,-355752.00,188121.00,209.00,180780.00,715847.00,-62581.00,224530.00
2006:Q1,2287089.00,1604148.00,1487944.00,1604486.00,1529479.00,118513.00,1410966.00,74424.00,583.00,-116542.00,1221489.00,-86300.00,-36536.00,40172.00,7296.00,-17828.00,6863.00,7159.00,-8272.00,-2808.00,10784.00,4311.00,-9856.00,14167.00,23640.00,67915.00,198677.00,1013280.00,1338031.00,93756.00,-22764.00,49308.00,67212.00,761434.00,213252.00,159790.00,388392.00,-475776.00,110775.00,22576.00,139624.00,667570.00,18073.00,116204.00
2006:Q2,2318334.00,1588564.00,1451049.00,1632904.00,1554250.00,114843.00,1439407.00,77285.00,1369.00,-181855.00,1440547.00,44196.00,-111380.00,-19284.00,58712.00,8204.00,-20223.00,20709.00,-20364.00,-6840.00,-13728.00,-19547.00,-9956.00,-9591.00,23640.00,104062.00,128505.00,1243661.00,1622402.00,137391.00,22940.00,36215.00,78236.00,643966.00,147696.00,180392.00,315878.00,-494876.00,156482.00,3364.00,211540.00,963455.00,1079.00,137515.00
2006:Q3,2383755.00,1634083.00,1519461.00,1646093.00,1567379.00,102621.00,1464758.00,77091.00,1623.00,-126632.00,1171061.00,-37392.00,10288.00,63904.00,97264.00,2056.00,3658.00,16266.00,-188.00,-116.00,-12304.00,-41723.00,-10052.00,-31671.00,23640.00,38547.00,266840.00,743978.00,1297693.00,53547.00,-21480.00,47671.00,27356.00,474493.00,100534.00,16214.00,357745.00,-444256.00,105620.00,-401.00,182780.00,925416.00,494.00,114622.00
2006:Q4,2278751.00,1588560.00,1297786.00,1684387.00,1594436.00,108487.00,1485949.00,39089.00,50862.00,-386601.00,1046914.00,22556.00,-32564.00,182888.00,125684.00,11460.00,10954.00,2646.00,2828.00,892.00,4588.00,-5070.00,-10044.00,4974.00,23640.00,-109777.00,282662.00,534480.00,1433514.00,319990.00,111092.00,83326.00,125572.00,710155.00,87865.00,222424.00,399866.00,-572704.00,120682.00,7293.00,230584.00,631888.00,-14375.00,290774.00
2007:Q1,2216688.00,1584157.00,1343819.00,1634659.00,1614633.00,109254.00,1505379.00,20161.00,-135.00,-290840.00,1514925.00,-16120.00,65940.00,-51368.00,-29648.00,-6476.00,-56669.00,-26773.00,-22172.00,-8392.00,668.00,7528.00,-10748.00,18276.00,-4904.00,186753.00,299945.00,1119945.00,1805765.00,200156.00,18941.00,74255.00,106960.00,798574.00,175778.00,284180.00,338616.00,-458864.00,139783.00,-79990.00,208636.00,1047741.00,-50271.00,240338.00
2007:Q2,2218752.00,1623605.00,1417628.00,1703795.00,1656103.00,109622.00,1546481.00,47064.00,628.00,-286167.00,1686756.00,42072.00,142804.00,-20792.00,80624.00,-20876.00,-35522.00,-9922.00,-21184.00,-8064.00,3648.00,-5731.00,-10952.00,5221.00,-4904.00,192997.00,185052.00,1131033.00,1972923.00,306122.00,40937.00,82801.00,182384.00,858113.00,184572.00,274553.00,398987.00,-660080.00,107401.00,-28962.00,203356.00,1225385.00,-38412.00,205977.00
2007:Q3,2080307.00,1582615.00,1456557.00,1764748.00,1717894.00,148315.00,1569579.00,48646.00,-1792.00,-308191.00,1527746.00,4564.00,66868.00,-74872.00,269868.00,-4208.00,-84481.00,-122233.00,26408.00,7796.00,3548.00,-30429.00,-11152.00,-19277.00,-4904.00,268348.00,236493.00,880499.00,1835937.00,89986.00,-30647.00,64765.00,55868.00,1159745.00,320949.00,404160.00,434637.00,-719284.00,71846.00,-48509.00,272168.00,1055012.00,-45028.00,126058.00
2007:Q4,2147052.00,1637096.00,1544271.00,1719872.00,1695113.00,95477.00,1599636.00,21935.00,2824.00,-175601.00,1479501.00,-26860.00,-38520.00,-15928.00,196556.00,1628.00,-59948.00,-53900.00,412.00,-864.00,-5596.00,-9228.00,-11148.00,1920.00,-4904.00,221111.00,506671.00,708923.00,1655102.00,211635.00,15953.00,60726.00,134956.00,849160.00,267266.00,241954.00,339940.00,-987132.00,125434.00,-25784.00,163464.00,1385691.00,-67367.00,92825.00
2008:Q1,2051741.00,1561169.00,612843.00,1704490.00,1716800.00,97730.00,1619070.00,-20136.00,7826.00,-1091647.00,-362506.00,19148.00,-65272.00,-212872.00,301044.00,-3800.00,-142868.00,-42396.00,-51852.00,-14772.00,-33848.00,-1540.00,-10660.00,9120.00,-16512.00,-68668.00,302738.00,-473904.00,729142.00,193079.00,42874.00,56905.00,93300.00,742692.00,327153.00,150966.00,264573.00,-372088.00,-64979.00,46646.00,223928.00,312368.00,-352504.00,948326.00
2008:Q2,2122414.00,1596767.00,689897.00,1706762.00,1711625.00,93015.00,1618610.00,-23919.00,19056.00,-1016865.00,-283627.00,-72800.00,-39948.00,116820.00,31684.00,3824.00,-6534.00,-5550.00,-1304.00,2076.00,-1756.00,-15429.00,-10644.00,-4785.00,-16512.00,-124415.00,338959.00,-499275.00,733238.00,282269.00,-77270.00,88423.00,271116.00,509489.00,179684.00,119262.00,210542.00,-183476.00,-236281.00,-51327.00,186948.00,532517.00,-306900.00,906870.00
2008:Q3,2166949.00,1791390.00,785451.00,1670431.00,1682233.00,89058.00,1593175.00,-18779.00,6977.00,-884980.00,-547484.00,-21028.00,16052.00,-129352.00,38448.00,-11024.00,-1511.00,9497.00,-20700.00,-4388.00,14080.00,-31396.00,-10740.00,-20656.00,-16512.00,-209296.00,207984.00,-389850.00,337496.00,214674.00,62834.00,73812.00,78028.00,383117.00,180903.00,128409.00,73805.00,-314340.00,-235296.00,61602.00,124360.00,415847.00,-312467.00,1005939.00
2008:Q4,1745517.00,1697457.00,635393.00,1581091.00,1609753.00,82158.00,1527595.00,-65148.00,36486.00,-945698.00,-852560.00,-27504.00,-131612.00,-297324.00,347088.00,7512.00,16633.00,-10255.00,12268.00,6600.00,8020.00,-4377.00,-10744.00,6367.00,-16512.00,-282432.00,200871.00,-664903.00,93138.00,75422.00,2218.00,47964.00,25240.00,16995.00,47208.00,-77694.00,47481.00,-392336.00,-341208.00,-17685.00,222308.00,828534.00,-298892.00,1062064.00
2009:Q1,1707941.00,1653423.00,2047181.00,1344697.00,1465266.00,70694.00,1394572.00,-145621.00,25052.00,702484.00,-230518.00,4128.00,29704.00,43396.00,22908.00,1164.00,10228.00,-9688.00,36936.00,-1800.00,-15220.00,6071.00,-5248.00,11319.00,35268.00,-199532.00,260104.00,-443958.00,-933002.00,323328.00,-138777.00,43273.00,418832.00,-577630.00,-229245.00,-308644.00,-39741.00,-138832.00,-269028.00,-41057.00,5644.00,-95218.00,-140210.00,-393758.00
2009:Q2,1732876.00,1670092.00,1669329.00,1205041.00,1390750.00,68609.00,1322141.00,-187921.00,2212.00,464288.00,96086.00,2020.00,61084.00,-63560.00,-65852.00,1740.00,16895.00,3383.00,-2520.00,17044.00,-1012.00,-24186.00,-5300.00,-18886.00,35268.00,-122659.00,236138.00,19198.00,-368202.00,159671.00,-132785.00,21160.00,271296.00,-561965.00,-336525.00,-126028.00,-99412.00,136336.00,-114042.00,-13740.00,57756.00,58543.00,-90762.00,763.00
2009:Q3,1849100.00,1692783.00,1724574.00,1153065.00,1359968.00,71363.00,1288605.00,-205932.00,-971.00,571509.00,336864.00,76.00,115272.00,488008.00,-170636.00,4372.00,-17095.00,-14199.00,-9880.00,-1404.00,8388.00,-17148.00,-5344.00,-11804.00,35268.00,1326.00,265598.00,-368176.00,-234645.00,137913.00,2027.00,47030.00,88856.00,-726486.00,-445089.00,-125089.00,-156308.00,66904.00,-953.00,11255.00,165704.00,215230.00,-104211.00,-31791.00
2009:Q4,2079872.00,1809180.00,1926726.00,1291979.00,1344007.00,71373.00,1272634.00,-50805.00,-1223.00,634747.00,528351.00,21072.00,136500.00,220720.00,-78840.00,-4580.00,33240.00,15308.00,2856.00,2836.00,12240.00,-942.00,-5340.00,4398.00,35268.00,97578.00,317016.00,-248680.00,-106396.00,94543.00,-22733.00,35204.00,82072.00,-616102.00,-333332.00,-104575.00,-178195.00,-269056.00,120979.00,5483.00,189996.00,465242.00,-97480.00,-117546.00
2010:Q1,2154544.00,1886757.00,1648541.00,1367567.00,1356914.00,59430.00,1297484.00,12060.00,-1407.00,280974.00,846801.00,26332.00,116872.00,9924.00,-342184.00,4576.00,20206.00,19914.00,-436.00,12552.00,-11824.00,16532.00,2628.00,13904.00,11120.00,180503.00,374500.00,428421.00,565827.00,316162.00,50254.00,42336.00,223572.00,-442604.00,-244361.00,-108220.00,-90023.00,-166716.00,246653.00,13101.00,114872.00,302761.00,181599.00,238216.00
2010:Q2,2187818.00,1949948.00,1614817.00,1459248.00,1409519.00,63201.00,1346318.00,50115.00,-386.00,155569.00,681249.00,2184.00,66848.00,21540.00,-200416.00,900.00,18587.00,11683.00,12460.00,3512.00,-9068.00,-20082.00,2604.00,-22686.00,11120.00,141826.00,238691.00,400051.00,525681.00,111622.00,62710.00,24176.00,24736.00,-455335.00,-137185.00,-144069.00,-174080.00,-190952.00,154422.00,-4114.00,98919.00,650043.00,161075.00,335131.00
2010:Q3,2250835.00,2014555.00,1589049.00,1552927.00,1432292.00,52571.00,1379721.00,121544.00,-909.00,36122.00,901972.00,-11464.00,46040.00,124284.00,-34648.00,9304.00,57613.00,36785.00,9428.00,2504.00,8896.00,3375.00,2588.00,787.00,11120.00,105322.00,291144.00,299882.00,865850.00,394028.00,43766.00,24334.00,325928.00,-189379.00,-49996.00,-13520.00,-125863.00,-338400.00,144652.00,-164.00,266724.00,429159.00,159229.00,425506.00
2010:Q4,2233010.00,1954099.00,1768529.00,1542490.00,1481833.00,59862.00,1421971.00,62398.00,-1741.00,226039.00,708735.00,19340.00,77580.00,95620.00,-41120.00,2320.00,-24278.00,-20418.00,6456.00,-11820.00,1504.00,455.00,2600.00,-2145.00,11120.00,107993.00,309029.00,150675.00,482695.00,119644.00,-58658.00,39950.00,138352.00,-144478.00,16247.00,-77083.00,-83642.00,-306636.00,200580.00,16877.00,148956.00,284175.00,163578.00,185570.00
2011:Q1,2220904.00,1879675.00,1080319.00,1518884.00,1493861.00,61455.00,1432406.00,26273.00,-1250.00,-438565.00,549939.00,29384.00,80028.00,13564.00,-60924.00,2048.00,-46893.00,20199.00,-39656.00,-13500.00,-13936.00,10605.00,-6360.00,16965.00,-12836.00,110653.00,389751.00,34560.00,988504.00,172073.00,25799.00,16654.00,129620.00,-39982.00,95929.00,6034.00,-141945.00,-293800.00,22260.00,30603.00,114152.00,753168.00,230030.00,799356.00
2011:Q2,2321239.00,2004463.00,1168981.00,1598579.00,1536266.00,59921.00,1476345.00,63038.00,-725.00,-429598.00,618264.00,-25352.00,21888.00,69820.00,-52312.00,752.00,-3211.00,-9683.00,-6796.00,10788.00,2480.00,-20417.00,-6360.00,-14057.00,-12836.00,195915.00,475938.00,-31921.00,1047862.00,233200.00,49535.00,2957.00,180708.00,59187.00,83540.00,123646.00,-147998.00,-476444.00,91624.00,-17243.00,187960.00,742431.00,227147.00,835482.00
2011:Q3,2333134.00,2034193.00,1306876.00,1593647.00,1608295.00,56118.00,1552177.00,-14912.00,264.00,-286771.00,802903.00,-13880.00,25856.00,17976.00,-71440.00,-3796.00,-11920.00,-26004.00,15556.00,-8432.00,6960.00,529.00,-6368.00,6897.00,-12836.00,143609.00,290706.00,438100.00,1089674.00,230544.00,29663.00,9057.00,191824.00,113195.00,183414.00,38367.00,-108586.00,-622964.00,75133.00,23986.00,230832.00,807504.00,231445.00,727317.00
2011:Q4,2368536.00,2062171.00,1247666.00,1743060.00,1650697.00,56184.00,1594513.00,92649.00,-286.00,-495394.00,803414.00,-13348.00,94032.00,-24468.00,46288.00,2792.00,32437.00,15033.00,14048.00,4404.00,-1048.00,-7066.00,-6364.00,-702.00,-12836.00,127501.00,459237.00,98844.00,1298807.00,179592.00,28519.00,3965.00,147108.00,168184.00,139557.00,75037.00,-46411.00,-425128.00,131028.00,174.00,237856.00,758206.00,248897.00,814505.00
2012:Q1,2630282.00,2056599.00,1311073.00,1778245.00,1712427.00,68593.00,1643834.00,65439.00,379.00,-467172.00,727134.00,-10904.00,-149236.00,63588.00,183244.00,5336.00,-86183.00,-32435.00,-43052.00,-15692.00,4996.00,3884.00,-4288.00,8172.00,-1692.00,74352.00,369680.00,275065.00,1194306.00,345066.00,-7934.00,7636.00,345364.00,45190.00,206293.00,-88685.00,-72419.00,-236652.00,71213.00,9681.00,186068.00,676490.00,97250.00,745526.00
2012:Q2,2640671.00,2065443.00,1499623.00,1841326.00,1752017.00,66015.00,1686002.00,89253.00,56.00,-341703.00,985922.00,-14336.00,9020.00,-180.00,-59312.00,-372.00,24016.00,-2416.00,41544.00,2512.00,-17624.00,-9126.00,-4292.00,-4834.00,-1692.00,8710.00,274986.00,754209.00,1327625.00,256369.00,29034.00,25819.00,201516.00,101315.00,161360.00,-17701.00,-42344.00,-428320.00,77472.00,24620.00,209144.00,1001226.00,85798.00,565820.00
2012:Q3,2646791.00,2042418.00,1194207.00,1824885.00,1750675.00,68465.00,1682210.00,74069.00,141.00,-630678.00,809659.00,17232.00,123488.00,55096.00,25876.00,-10632.00,44306.00,12866.00,17408.00,4464.00,9568.00,259.00,-4312.00,4571.00,-1692.00,118290.00,311485.00,125951.00,1440337.00,363148.00,-35470.00,8862.00,389756.00,95311.00,134000.00,-24980.00,-13709.00,-349296.00,108203.00,-1781.00,145076.00,995307.00,84369.00,848211.00
2012:Q4,2693239.00,1972858.00,1195366.00,1794714.00,1773795.00,73089.00,1700706.00,18412.00,2507.00,-599348.00,707201.00,10220.00,71628.00,54928.00,90492.00,-5852.00,-15087.00,-11483.00,-13960.00,4008.00,6348.00,-8304.00,-4304.00,-4000.00,-1692.00,27179.00,319362.00,164327.00,1306549.00,445237.00,70454.00,9427.00,365356.00,270176.00,162647.00,34074.00,73456.00,-365352.00,57977.00,7168.00,190536.00,635317.00,65490.00,777492.00
2013:Q1,2782675.00,2134718.00,1993722.00,1815438.00,1750965.00,36365.00,1714600.00,63629.00,844.00,178284.00,1466380.00,75620.00,27572.00,868.00,-21432.00,-1824.00,-94882.00,-9770.00,-27696.00,-29980.00,-27436.00,-13196.00,2532.00,-15728.00,1200.00,392624.00,247332.00,852498.00,1288096.00,341493.00,20060.00,11349.00,310084.00,56252.00,69419.00,-2036.00,-11130.00,-213692.00,152443.00,-8790.00,85156.00,693510.00,181723.00,140996.00
2013:Q2,2749313.00,2146467.00,1981443.00,1888661.00,1822312.00,83181.00,1739131.00,64544.00,1805.00,92782.00,1245589.00,37852.00,-65184.00,53980.00,-15076.00,-2440.00,28186.00,-9218.00,21640.00,6468.00,9296.00,500.00,2548.00,-2048.00,1200.00,339585.00,391190.00,475796.00,1152807.00,152875.00,-20120.00,4083.00,168912.00,328472.00,96509.00,155365.00,76598.00,-371160.00,134912.00,-21781.00,213140.00,539499.00,176850.00,165024.00
2013:Q3,2773326.00,2133725.00,1804069.00,1980304.00,1852113.00,94081.00,1758032.00,125509.00,2682.00,-176235.00,1124957.00,-452.00,183400.00,131092.00,115704.00,15480.00,5863.00,-8341.00,3464.00,408.00,10332.00,6244.00,2560.00,3684.00,1200.00,287263.00,247551.00,131612.00,1301192.00,516470.00,92000.00,-1630.00,426100.00,221594.00,118514.00,-25445.00,128524.00,-344056.00,164714.00,-3286.00,220128.00,331882.00,193746.00,329656.00
2013:Q4,2791702.00,2215634.00,1870029.00,1996606.00,1880436.00,71029.00,1809407.00,115945.00,225.00,-126577.00,1339454.00,55504.00,156072.00,3476.00,87684.00,-15024.00,10177.00,885.00,9080.00,6284.00,-6072.00,-1765.00,2564.00,-4329.00,1200.00,222202.00,308707.00,511222.00,1466031.00,162375.00,-35216.00,-1397.00,198988.00,246370.00,99850.00,63100.00,83420.00,-482744.00,89370.00,10241.00,187164.00,1058577.00,194677.00,345605.00
2014:Q1,2790236.00,2084637.00,1411913.00,1986792.00,1951010.00,95346.00,1855664.00,35376.00,406.00,-574879.00,839067.00,-37060.00,49128.00,-74696.00,-213008.00,10272.00,55127.00,17871.00,24004.00,15592.00,-2340.00,11452.00,5552.00,5900.00,15148.00,74674.00,177893.00,770138.00,1413947.00,363088.00,74499.00,-3275.00,291864.00,334881.00,109909.00,129242.00,95730.00,-501836.00,150032.00,-8582.00,-379320.00,1419566.00,36117.00,672724.00
2014:Q2,2893098.00,2184765.00,1537177.00,2025971.00,1960147.00,74703.00,1885444.00,64931.00,893.00,-488794.00,1064860.00,44540.00,50980.00,151460.00,-15856.00,8912.00,-3895.00,-14131.00,1996.00,7636.00,604.00,5897.00,6792.00,-895.00,15148.00,122187.00,291992.00,393495.00,1553654.00,286530.00,57327.00,-13873.00,243076.00,287097.00,192164.00,-61686.00,156618.00,-273072.00,134659.00,8923.00,275592.00,810885.00,23040.00,647588.00
2014:Q3,2947552.00,2310291.00,1607658.00,2098664.00,2016876.00,91268.00,1925608.00,76239.00,5549.00,-491006.00,1065626.00,-26208.00,128220.00,-120016.00,74972.00,29952.00,-7228.00,3308.00,-3088.00,-1772.00,-5676.00,14025.00,6300.00,7725.00,15148.00,100755.00,330911.00,525094.00,1556632.00,222406.00,21679.00,6167.00,194560.00,525449.00,139597.00,182919.00,202933.00,-434296.00,103641.00,20963.00,411376.00,688756.00,18337.00,702633.00
2014:Q4,2942626.00,2293784.00,1333293.00,2096268.00,2010668.00,92606.00,1918062.00,85250.00,350.00,-762975.00,1137523.00,-16708.00,66760.00,59812.00,165876.00,2344.00,4552.00,6992.00,-2592.00,-2164.00,2316.00,-1634.00,7348.00,-8982.00,15148.00,108336.00,371748.00,361289.00,1900498.00,357148.00,-3697.00,10937.00,349908.00,388667.00,186290.00,39061.00,163316.00,-359608.00,186356.00,-11896.00,310972.00,1002819.00,26041.00,960491.00
2015:Q1,2849385.00,2246740.00,2117326.00,2141580.00,2012938.00,93555.00,1919383.00,128982.00,-340.00,-24254.00,1259515.00,-69524.00,-118404.00,126564.00,-46508.00,2440.00,-18615.00,4945.00,-26096.00,-9900.00,12436.00,13833.00,7124.00,6709.00,7404.00,57619.00,332312.00,972395.00,1283769.00,411101.00,-61222.00,21371.00,450952.00,477206.00,239756.00,60360.00,177090.00,-591380.00,55622.00,38417.00,766967.00,80690.00,45146.00,129414.00
2015:Q2,2885965.00,2184334.00,2334677.00,2246705.00,2021058.00,99207.00,1921851.00,105154.00,120493.00,87972.00,1402490.00,23308.00,244720.00,-104784.00,8212.00,6464.00,-8532.00,5512.00,-7028.00,-3760.00,-3256.00,7719.00,7544.00,175.00,7404.00,44727.00,299449.00,873802.00,1314519.00,584692.00,-53246.00,24086.00,613852.00,383672.00,148962.00,-19927.00,254636.00,-489468.00,89190.00,22080.00,289806.00,393387.00,41160.00,-150343.00
2015:Q3,2868300.00,2202384.00,2063226.00,2148312.00,2071741.00,129784.00,1941957.00,76797.00,-226.00,-85086.00,1192452.00,-32352.00,32836.00,97480.00,55092.00,5676.00,-12638.00,-7366.00,720.00,-1284.00,-4708.00,11285.00,7740.00,3545.00,7404.00,29090.00,171209.00,827370.00,1277538.00,410089.00,70274.00,15551.00,324264.00,272502.00,129906.00,-87461.00,230058.00,-628444.00,-45733.00,-3901.00,163432.00,1051486.00,58107.00,139158.00
2015:Q4,2735882.00,2132370.00,1907759.00,2103107.00,2040786.00,115897.00,1924889.00,62650.00,-329.00,-195348.00,1256283.00,-4012.00,-37568.00,33840.00,78668.00,2896.00,31525.00,-9839.00,27044.00,7136.00,7184.00,-5172.00,8408.00,-13580.00,7404.00,18444.00,383986.00,746273.00,1451631.00,228486.00,22534.00,-7244.00,213196.00,455991.00,185440.00,-54256.00,324807.00,-543024.00,-47819.00,-27960.00,67564.00,1266239.00,52154.00,224611.00
2016:Q1,2842710.00,2165379.00,2039015.00,2063862.00,2022495.00,115509.00,1906986.00,41941.00,-574.00,-24847.00,1331472.00,-41620.00,29348.00,69596.00,-4416.00,-12648.00,36651.00,219.00,37396.00,11044.00,-12008.00,8141.00,7544.00,597.00,7404.00,7409.00,270601.00,961007.00,1356319.00,576227.00,33948.00,12543.00,529736.00,631745.00,321023.00,120577.00,190144.00,-626080.00,-15148.00,-33684.00,180416.00,545449.00,97393.00,126364.00
2016:Q2,2907104.00,2124949.00,2313808.00,2019499.00,2006101.00,99209.00,1906892.00,-18596.00,31994.00,294309.00,1393689.00,42208.00,136668.00,123920.00,15984.00,-4960.00,-4342.00,27834.00,-26300.00,-10196.00,4320.00,7431.00,7556.00,-125.00,7404.00,219633.00,280098.00,569645.00,1099379.00,335431.00,12336.00,29795.00,293300.00,204924.00,59767.00,-142882.00,288039.00,-682412.00,199454.00,4552.00,580396.00,337404.00,119631.00,-188859.00
