1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1996:Q1,11776689.00,717560.00,4200416.00,2442646.00,1264843.00,3151224.00,11776689.00,7184107.00,97616.00,1826142.00,4228059.00,1032290.00,4094142.00,60863.00,10033.00,814908.00,1600095.00,692959.00,475683.00,15638.00,21360.00,141354.00,261249.00,498440.00,11776689.00,2921658.00,2247871.00,123661.00,27372.00,0.00,522754.00,7436474.00,379582.00,1062341.00,145866.00,10166.00,67509.00,496220.00,1287956.00,602404.00,535038.00,509040.00,603617.00,761903.00,97876.00,0.00,326959.00,130457.00,96890.00,13258.00,153285.00,14864.00,141243.00,1418558.00
1996:Q2,11967641.00,753577.00,4188197.00,2518478.00,1269829.00,3237560.00,11967641.00,7210502.00,99207.00,1861381.00,4216402.00,1033512.00,4251207.00,64111.00,8780.00,846568.00,1643705.00,728583.00,488577.00,15835.00,24649.00,148422.00,281977.00,505932.00,11967641.00,3034617.00,2332976.00,138351.00,29511.00,0.00,533779.00,7460389.00,386302.00,1053743.00,151084.00,10010.00,69464.00,500114.00,1286415.00,606864.00,547514.00,523235.00,603610.00,774865.00,97671.00,0.00,319317.00,129785.00,98291.00,14630.00,134950.00,16135.00,136390.00,1472635.00
1996:Q3,12138785.00,777382.00,4241371.00,2573406.00,1251696.00,3294930.00,12138785.00,7251812.00,100371.00,1868392.00,4268808.00,1014241.00,4348458.00,65458.00,8898.00,866605.00,1679364.00,748336.00,497750.00,16070.00,26068.00,149136.00,290773.00,538515.00,12138785.00,3019558.00,2345644.00,135161.00,30298.00,0.00,508455.00,7548142.00,386219.00,1036560.00,155458.00,9719.00,68580.00,505628.00,1317834.00,594953.00,561108.00,511657.00,619063.00,794514.00,98877.00,0.00,334266.00,127192.00,102407.00,16001.00,143485.00,17193.00,147428.00,1571085.00
1996:Q4,12399214.00,802977.00,4316468.00,2635764.00,1261631.00,3382374.00,12399214.00,7343500.00,102440.00,1876639.00,4343081.00,1021340.00,4488641.00,67615.00,9643.00,897443.00,1711708.00,781007.00,514778.00,16800.00,27281.00,150003.00,312363.00,567073.00,12399214.00,3034404.00,2377896.00,138126.00,31177.00,0.00,487205.00,7695195.00,393132.00,1016774.00,173707.00,9239.00,68398.00,511822.00,1345329.00,585711.00,587508.00,521621.00,644395.00,814396.00,100005.00,0.00,360661.00,122972.00,110801.00,16524.00,163810.00,19482.00,128908.00,1669616.00
1997:Q1,12563973.00,861087.00,4354993.00,2662430.00,1266301.00,3419162.00,12563973.00,7426645.00,103523.00,1917745.00,4381251.00,1024126.00,4563087.00,69252.00,9738.00,895813.00,1740359.00,786673.00,516794.00,18271.00,26567.00,151587.00,348033.00,574241.00,12563973.00,2985233.00,2347484.00,130759.00,32878.00,0.00,474112.00,7835798.00,397070.00,1032261.00,192075.00,10661.00,69893.00,513437.00,1368339.00,596884.00,577893.00,541152.00,671488.00,814851.00,97473.00,0.00,381508.00,116493.00,110934.00,17107.00,159711.00,20435.00,146133.00,1742943.00
1997:Q2,12726547.00,893081.00,4295238.00,2734372.00,1283206.00,3520650.00,12726547.00,7429914.00,106529.00,1964951.00,4321557.00,1036877.00,4707601.00,71589.00,10347.00,945532.00,1762521.00,803898.00,548485.00,20209.00,35301.00,160488.00,349231.00,589032.00,12726547.00,2937595.00,2303719.00,113996.00,33624.00,0.00,486256.00,7984671.00,412410.00,1038444.00,186229.00,10733.00,71706.00,519527.00,1408715.00,605418.00,588223.00,557669.00,667064.00,843887.00,99195.00,0.00,401093.00,114677.00,117766.00,19432.00,154492.00,21750.00,146241.00,1804281.00
1997:Q3,12921059.00,925714.00,4321648.00,2774276.00,1294019.00,3605402.00,12921059.00,7515640.00,107244.00,2015566.00,4347737.00,1045093.00,4784848.00,72339.00,9249.00,957099.00,1791088.00,845136.00,523755.00,26169.00,33583.00,163959.00,362471.00,620571.00,12921059.00,2890162.00,2277910.00,106964.00,34613.00,0.00,470675.00,8144450.00,412747.00,1037072.00,194610.00,11668.00,69491.00,528247.00,1432594.00,616285.00,603749.00,573056.00,688733.00,893328.00,100607.00,0.00,409250.00,105090.00,111370.00,21818.00,158132.00,20770.00,155833.00,1886447.00
1997:Q4,13216952.00,979423.00,4379966.00,2849331.00,1318530.00,3689702.00,13216952.00,7604778.00,109571.00,2021758.00,4406492.00,1066957.00,4978932.00,78145.00,7215.00,996511.00,1826294.00,918436.00,544093.00,31670.00,35340.00,168608.00,372620.00,633242.00,13216952.00,2892079.00,2274672.00,98342.00,35411.00,0.00,483654.00,8432522.00,431421.00,1076996.00,202530.00,11495.00,66851.00,535974.00,1436411.00,628734.00,629717.00,580667.00,732284.00,927807.00,102220.00,0.00,434512.00,101229.00,120521.00,27652.00,175194.00,24961.00,185346.00,1892352.00
1998:Q1,13560291.00,1074753.00,4395245.00,2905729.00,1344209.00,3840355.00,13560291.00,7741919.00,113584.00,2120389.00,4421163.00,1086783.00,5160959.00,79712.00,5511.00,1032256.00,1847555.00,963406.00,566047.00,39869.00,35082.00,181206.00,410315.00,657413.00,13560291.00,2893590.00,2282157.00,90540.00,37258.00,0.00,483635.00,8732382.00,433807.00,1095229.00,213952.00,12549.00,68328.00,542473.00,1462305.00,627032.00,618803.00,595950.00,785469.00,969838.00,102862.00,0.00,485452.00,99724.00,127383.00,31231.00,235435.00,28601.00,195959.00,1934319.00
1998:Q2,13853665.00,1112723.00,4324866.00,3008901.00,1373908.00,4033267.00,13853665.00,7783054.00,117536.00,2204214.00,4350424.00,1110880.00,5388756.00,79756.00,3996.00,1073954.00,1909389.00,1039640.00,594667.00,47691.00,40084.00,190517.00,409062.00,681855.00,13853665.00,3002578.00,2354061.00,81409.00,38855.00,0.00,528253.00,8859839.00,440299.00,1083761.00,218470.00,12847.00,70867.00,542748.00,1475357.00,619335.00,630427.00,613538.00,828335.00,1007170.00,105053.00,0.00,510664.00,99880.00,130668.00,29482.00,202356.00,24471.00,214111.00,1991248.00
1998:Q3,14094865.00,1165059.00,4310920.00,3149272.00,1380576.00,4089038.00,14094865.00,7817214.00,118674.00,2247272.00,4336375.00,1114893.00,5599714.00,81549.00,3541.00,1147570.00,1976247.00,1102059.00,586545.00,50355.00,39435.00,196140.00,416273.00,677937.00,14094865.00,3019903.00,2339828.00,85684.00,39952.00,0.00,554439.00,9086359.00,446450.00,1104724.00,198136.00,12922.00,71667.00,544341.00,1492244.00,617319.00,645419.00,627731.00,885269.00,1026616.00,108372.00,0.00,571167.00,112088.00,121165.00,25979.00,239004.00,25967.00,209779.00,1988603.00
1998:Q4,14443459.00,1172560.00,4366585.00,3322895.00,1402728.00,4178691.00,14443459.00,7909894.00,121329.00,2259843.00,4395086.00,1133636.00,5859117.00,83857.00,2406.00,1275425.00,2018969.00,1177286.00,598983.00,53584.00,42533.00,193486.00,412588.00,674448.00,14443459.00,3026370.00,2298883.00,99405.00,40799.00,0.00,587283.00,9357356.00,452479.00,1168292.00,202615.00,15195.00,71910.00,546923.00,1504539.00,618172.00,673669.00,639064.00,987231.00,1043094.00,108208.00,0.00,651927.00,126445.00,127605.00,19189.00,182635.00,22330.00,195834.00,2059733.00
1999:Q1,14811733.00,1227578.00,4364067.00,3464886.00,1425161.00,4330041.00,14811733.00,8010033.00,123350.00,2341830.00,4392185.00,1152668.00,6122865.00,83950.00,2132.00,1323758.00,2113010.00,1226100.00,619647.00,59848.00,34756.00,202556.00,457108.00,678835.00,14811733.00,3100581.00,2348617.00,99543.00,40068.00,0.00,612353.00,9617145.00,465997.00,1195873.00,200848.00,14752.00,75704.00,542541.00,1528829.00,635507.00,663330.00,657123.00,1052849.00,1048425.00,108739.00,0.00,690912.00,144241.00,137978.00,20517.00,204568.00,21364.00,207048.00,2094007.00
1999:Q2,15018417.00,1243339.00,4266094.00,3612367.00,1441525.00,4455092.00,15018417.00,7997822.00,126171.00,2412232.00,4294362.00,1165057.00,6342156.00,84018.00,2100.00,1400457.00,2183642.00,1283622.00,646842.00,58301.00,30182.00,205482.00,447510.00,678439.00,15018417.00,3164361.00,2385150.00,100917.00,39588.00,0.00,638706.00,9743735.00,485125.00,1227904.00,192010.00,15693.00,79149.00,542830.00,1539897.00,663942.00,674527.00,660889.00,1021217.00,1065169.00,108297.00,0.00,732809.00,159185.00,141965.00,20423.00,152055.00,20850.00,239799.00,2110321.00
1999:Q3,15339185.00,1284463.00,4262488.00,3777827.00,1447418.00,4566989.00,15339185.00,8076996.00,128874.00,2490791.00,4290764.00,1166567.00,6567211.00,84577.00,1821.00,1502334.00,2247217.00,1329558.00,636604.00,59065.00,34623.00,211821.00,459591.00,694978.00,15339185.00,3215803.00,2409628.00,110677.00,39608.00,0.00,655890.00,9926471.00,489275.00,1242903.00,204344.00,16732.00,77097.00,540704.00,1548641.00,684961.00,689776.00,670704.00,1074755.00,1049863.00,108296.00,0.00,790383.00,167859.00,140434.00,19850.00,159971.00,20460.00,229463.00,2196911.00
1999:Q4,15606153.00,1402444.00,4336716.00,3916025.00,1457089.00,4493879.00,15606153.00,8178500.00,131742.00,2509237.00,4365000.00,1172521.00,6780601.00,85133.00,2003.00,1594210.00,2293531.00,1334461.00,660739.00,61744.00,25309.00,219290.00,504181.00,647052.00,15606153.00,3301095.00,2472043.00,104442.00,39877.00,0.00,684733.00,10227763.00,478144.00,1266526.00,212498.00,17356.00,72775.00,534618.00,1549819.00,717506.00,717423.00,681303.00,1179905.00,1031477.00,105749.00,0.00,830637.00,167823.00,154573.00,20535.00,147857.00,30075.00,311164.00,2077295.00
2000:Q1,15793720.00,1478128.00,4298636.00,3971750.00,1461603.00,4583603.00,15793720.00,8219893.00,132517.00,2585148.00,4326404.00,1175824.00,6903947.00,88040.00,1959.00,1620483.00,2323499.00,1361689.00,680100.00,62902.00,36416.00,221364.00,507495.00,669880.00,15793720.00,3230690.00,2374454.00,111361.00,40310.00,0.00,704565.00,10415530.00,501858.00,1281011.00,207905.00,17282.00,75656.00,535429.00,1567476.00,709576.00,706095.00,695000.00,1262013.00,1015488.00,107414.00,0.00,860846.00,175562.00,157329.00,20322.00,187397.00,20238.00,311633.00,2147500.00
2000:Q2,15847672.00,1534260.00,4119004.00,4067602.00,1472014.00,4654792.00,15847672.00,8120237.00,135917.00,2654372.00,4147231.00,1182717.00,7076253.00,91550.00,2029.00,1682743.00,2356632.00,1389220.00,708258.00,64283.00,36247.00,229283.00,516008.00,651182.00,15847672.00,3240818.00,2354227.00,123413.00,40493.00,0.00,722685.00,10421134.00,505090.00,1274144.00,200621.00,17560.00,75021.00,531907.00,1574923.00,678148.00,717098.00,698673.00,1214276.00,1007756.00,106266.00,0.00,884524.00,180732.00,159425.00,19693.00,180131.00,18957.00,376189.00,2185720.00
2000:Q3,16082989.00,1570845.00,4079861.00,4196119.00,1466923.00,4769241.00,16082989.00,8128614.00,136330.00,2708146.00,4107482.00,1176656.00,7272923.00,94032.00,1940.00,1752603.00,2415895.00,1427804.00,727582.00,65365.00,42588.00,236853.00,508261.00,681452.00,16082989.00,3235433.00,2327055.00,127237.00,41426.00,0.00,739715.00,10606506.00,511543.00,1285772.00,208372.00,19573.00,70743.00,533943.00,1592052.00,645116.00,731845.00,704547.00,1260214.00,1030773.00,106157.00,0.00,942266.00,179461.00,167189.00,19967.00,234835.00,19521.00,342617.00,2241051.00
2000:Q4,16359777.00,1613994.00,4062699.00,4346988.00,1480713.00,4855383.00,16359777.00,8126849.00,137501.00,2710298.00,4090025.00,1189025.00,7529612.00,98616.00,1962.00,1826417.00,2493245.00,1515376.00,743347.00,64601.00,40944.00,242516.00,502588.00,703316.00,16359777.00,3276723.00,2354136.00,123231.00,42608.00,0.00,756748.00,10748523.00,511833.00,1292438.00,220016.00,21086.00,70401.00,532684.00,1598627.00,596136.00,740399.00,721119.00,1348643.00,1034925.00,106523.00,0.00,1015603.00,176758.00,173357.00,21347.00,214702.00,18836.00,333090.00,2334532.00
2001:Q1,16767582.00,1610471.00,4095263.00,4455491.00,1509553.00,5096804.00,16767582.00,8247136.00,138656.00,2770222.00,4122030.00,1216228.00,7803320.00,101950.00,1819.00,1892900.00,2535824.00,1527898.00,718484.00,67455.00,35007.00,266543.00,655440.00,717126.00,16767582.00,3196548.00,2260268.00,111704.00,44040.00,0.00,780536.00,11145387.00,523872.00,1272859.00,223338.00,19434.00,77530.00,524296.00,1623992.00,615442.00,751376.00,697891.00,1472811.00,1074441.00,106056.00,0.00,1078120.00,186022.00,177258.00,21538.00,308411.00,19572.00,371129.00,2425647.00
2001:Q2,16854477.00,1479518.00,3949181.00,4629047.00,1548554.00,5248177.00,16854477.00,8213305.00,142324.00,2844338.00,3976229.00,1250414.00,7935097.00,100757.00,1353.00,1964609.00,2637390.00,1580021.00,728401.00,65151.00,43913.00,269015.00,544487.00,706075.00,16854477.00,3195519.00,2227420.00,110744.00,45222.00,0.00,812133.00,11170690.00,535120.00,1293014.00,229728.00,19088.00,74458.00,523266.00,1656647.00,596082.00,764690.00,708765.00,1486655.00,1110982.00,104950.00,0.00,1143284.00,191050.00,170048.00,23106.00,278601.00,18940.00,242216.00,2488268.00
2001:Q3,17197636.00,1442404.00,4031221.00,4833695.00,1557240.00,5333076.00,17197636.00,8322491.00,144462.00,2863476.00,4058181.00,1256372.00,8189827.00,101974.00,1030.00,2046278.00,2760457.00,1652133.00,732951.00,67025.00,47064.00,272731.00,508184.00,685318.00,17197636.00,3191390.00,2209261.00,115942.00,45652.00,0.00,820535.00,11460937.00,534146.00,1335241.00,238144.00,19992.00,81912.00,528689.00,1703174.00,578755.00,780748.00,679138.00,1590795.00,1115036.00,107247.00,0.00,1210412.00,192840.00,176461.00,25553.00,356303.00,18617.00,187734.00,2545309.00
2001:Q4,17669836.00,1473993.00,4118460.00,4989126.00,1603398.00,5484859.00,17669836.00,8497624.00,151328.00,2906676.00,4145237.00,1294383.00,8468251.00,101979.00,1089.00,2130565.00,2831784.00,1759549.00,733687.00,69243.00,42343.00,266096.00,531916.00,703961.00,17669836.00,3191902.00,2170184.00,123891.00,46334.00,0.00,851493.00,11742984.00,551685.00,1404278.00,241455.00,23308.00,90378.00,534687.00,1716279.00,559216.00,810784.00,668411.00,1624482.00,1143035.00,110175.00,0.00,1256355.00,210239.00,192367.00,30066.00,305789.00,22708.00,247287.00,2734950.00
2002:Q1,17995487.00,1411428.00,4157645.00,5158371.00,1627094.00,5640949.00,17995487.00,8598456.00,153440.00,2944889.00,4183973.00,1316154.00,8676484.00,99295.00,966.00,2175623.00,2956420.00,1809724.00,721283.00,69901.00,38425.00,268973.00,535874.00,720547.00,17995487.00,3244059.00,2208369.00,123491.00,46302.00,0.00,865897.00,11936895.00,575366.00,1456287.00,226922.00,25017.00,100598.00,541640.00,1775928.00,570019.00,800419.00,675783.00,1592750.00,1181445.00,112368.00,0.00,1320740.00,216311.00,188175.00,36667.00,289586.00,25571.00,225303.00,2814533.00
2002:Q2,18302300.00,1348556.00,4187119.00,5279787.00,1681145.00,5805693.00,18302300.00,8694305.00,156625.00,2957583.00,4213894.00,1366203.00,8864340.00,100021.00,939.00,2210400.00,3042612.00,1871170.00,740447.00,74425.00,42805.00,264178.00,517343.00,743655.00,18302300.00,3281366.00,2221100.00,127139.00,46270.00,0.00,886857.00,12067800.00,590693.00,1489173.00,242377.00,25754.00,110377.00,550746.00,1825050.00,585531.00,810829.00,654356.00,1519197.00,1215212.00,115657.00,0.00,1342791.00,223564.00,192700.00,42685.00,342998.00,26063.00,162047.00,2953134.00
2002:Q3,18575102.00,1340821.00,4287334.00,5395156.00,1706636.00,5845155.00,18575102.00,8800058.00,158059.00,2938083.00,4314504.00,1389412.00,9028070.00,98806.00,1066.00,2282789.00,3085197.00,1919215.00,741068.00,79713.00,46614.00,271839.00,501763.00,746974.00,18575102.00,3169121.00,2078850.00,139956.00,46238.00,0.00,904077.00,12341548.00,604201.00,1518240.00,260775.00,25752.00,101601.00,562195.00,1889724.00,576290.00,826561.00,636363.00,1506231.00,1280958.00,121477.00,3933.00,1370730.00,249713.00,201971.00,46378.00,325826.00,25617.00,207012.00,3064433.00
2002:Q4,19124206.00,1374897.00,4400053.00,5536276.00,1762821.00,6050159.00,19124206.00,8963626.00,163897.00,2934099.00,4427328.00,1438302.00,9341282.00,101496.00,655.00,2350398.00,3158603.00,2015562.00,783093.00,83260.00,40624.00,286380.00,521211.00,819298.00,19124206.00,3287052.00,2152699.00,145157.00,46206.00,0.00,942990.00,12639359.00,629416.00,1565065.00,264217.00,27298.00,110196.00,582701.00,1935936.00,550500.00,848536.00,617599.00,1596707.00,1307441.00,125081.00,3914.00,1414264.00,285029.00,210467.00,42116.00,335518.00,24904.00,162454.00,3197795.00
2003:Q1,19463384.00,1358915.00,4441492.00,5664191.00,1793878.00,6204908.00,19463384.00,9051721.00,167987.00,2950245.00,4468372.00,1465117.00,9613149.00,103758.00,538.00,2406836.00,3230475.00,2099103.00,786298.00,86800.00,50232.00,302793.00,546316.00,798514.00,19463384.00,3181392.00,2050232.00,146697.00,46550.00,0.00,937913.00,12984052.00,641474.00,1629640.00,272775.00,26285.00,122823.00,595247.00,1994644.00,570046.00,783425.00,599323.00,1577920.00,1355575.00,131200.00,3669.00,1452223.00,316252.00,219026.00,42526.00,381982.00,30359.00,237638.00,3297941.00
2003:Q2,19860802.00,1328251.00,4558534.00,5774915.00,1853615.00,6345487.00,19860802.00,9246403.00,171757.00,2969138.00,4585543.00,1519965.00,9792653.00,105590.00,458.00,2454945.00,3292961.00,2159044.00,831104.00,91085.00,46175.00,302651.00,508640.00,821746.00,19860802.00,3089539.00,1939053.00,149637.00,46895.00,0.00,953954.00,13304613.00,652128.00,1684747.00,279592.00,29126.00,127773.00,612918.00,2050427.00,583950.00,844425.00,573994.00,1582105.00,1446576.00,148491.00,3868.00,1442512.00,349948.00,235140.00,43746.00,332174.00,36228.00,244745.00,3466650.00
2003:Q3,20244969.00,1295613.00,4675606.00,5972097.00,1865836.00,6435817.00,20244969.00,9405766.00,174523.00,2999819.00,4702629.00,1528795.00,10046659.00,106070.00,470.00,2569913.00,3375161.00,2204941.00,844984.00,97806.00,48640.00,304835.00,493839.00,792544.00,20244969.00,3168684.00,2004714.00,162238.00,47239.00,0.00,954493.00,13516120.00,656126.00,1641190.00,261005.00,32820.00,126514.00,632633.00,2082766.00,598538.00,854397.00,607026.00,1555550.00,1435031.00,156697.00,4206.00,1537862.00,373523.00,253769.00,43732.00,365973.00,29518.00,267244.00,3560166.00
2003:Q4,20782055.00,1292938.00,4823169.00,5969388.00,1900376.00,6796184.00,20782055.00,9558251.00,177703.00,2973754.00,4848035.00,1558759.00,10201197.00,107789.00,592.00,2601271.00,3343251.00,2266003.00,888368.00,107089.00,46991.00,321791.00,518052.00,1022607.00,20782055.00,3476544.00,2308438.00,156003.00,47584.00,0.00,964519.00,13633098.00,666665.00,1728159.00,250722.00,33441.00,128081.00,658406.00,2103566.00,622828.00,880108.00,637119.00,1516024.00,1457489.00,161027.00,4667.00,1376222.00,368709.00,263751.00,47764.00,415017.00,28565.00,284768.00,3672414.00
2004:Q1,21958850.00,1328861.00,4944973.00,5974191.00,2715380.00,6995445.00,21958850.00,10529786.00,191358.00,3036912.00,4970105.00,2331411.00,10374670.00,107878.00,550.00,2602671.00,3346388.00,2356991.00,901406.00,117683.00,59978.00,347487.00,533638.00,1054394.00,21958850.00,4253264.00,3065236.00,159037.00,49324.00,0.00,979667.00,13812559.00,674084.00,1846098.00,261743.00,34963.00,131118.00,684734.00,2155212.00,623581.00,866535.00,669714.00,1444581.00,1437203.00,165374.00,6088.00,1379202.00,372216.00,258880.00,62316.00,395180.00,28619.00,315118.00,3893027.00
2004:Q2,22249497.00,1304433.00,4994623.00,6047127.00,2790143.00,7113171.00,22249497.00,10631549.00,196958.00,3021293.00,5018844.00,2394454.00,10571010.00,111755.00,576.00,2656374.00,3366532.00,2476035.00,910779.00,126407.00,60596.00,351509.00,510447.00,1046938.00,22249497.00,4343271.00,3113336.00,156791.00,51064.00,0.00,1022080.00,13804344.00,687391.00,1850290.00,253011.00,37249.00,133089.00,699936.00,2191633.00,625415.00,876272.00,691699.00,1380124.00,1459957.00,163559.00,6709.00,1390576.00,370829.00,248908.00,64709.00,314079.00,28760.00,330149.00,4101882.00
2004:Q3,22661245.00,1309997.00,5093081.00,6090892.00,2827172.00,7340103.00,22661245.00,10773012.00,198382.00,3028385.00,5117264.00,2428981.00,10795464.00,112788.00,651.00,2685944.00,3380765.00,2604596.00,932021.00,144705.00,68897.00,366615.00,498482.00,1092769.00,22661245.00,4378693.00,3134972.00,159881.00,52804.00,0.00,1031036.00,14022876.00,700341.00,1804553.00,255897.00,37994.00,125469.00,724558.00,2230359.00,623096.00,894656.00,678312.00,1348003.00,1501093.00,168434.00,7460.00,1411375.00,349049.00,253082.00,73900.00,440788.00,29101.00,365356.00,4259676.00
2004:Q4,23154301.00,1399128.00,5226622.00,6084549.00,2876826.00,7567176.00,23154301.00,10941087.00,202459.00,3013802.00,5250883.00,2473943.00,11059304.00,120238.00,736.00,2676270.00,3384018.00,2742885.00,992675.00,183845.00,62237.00,381283.00,515117.00,1153910.00,23154301.00,4588296.00,3303885.00,172188.00,54544.00,0.00,1057679.00,14116387.00,717819.00,1788084.00,267798.00,39079.00,127751.00,744027.00,2252851.00,621001.00,926126.00,661612.00,1368445.00,1522397.00,171579.00,8515.00,1364622.00,357382.00,256037.00,80667.00,380661.00,31029.00,428905.00,4449618.00
2005:Q1,23630775.00,1439635.00,5379919.00,6072148.00,2936062.00,7803011.00,23630775.00,11164566.00,205559.00,3025849.00,5403995.00,2529163.00,11295142.00,124776.00,641.00,2640891.00,3407181.00,2900071.00,1010642.00,195883.00,65026.00,403267.00,546764.00,1171067.00,23630775.00,4658369.00,3324243.00,189218.00,56063.00,0.00,1088845.00,14366674.00,717326.00,1926439.00,306557.00,39670.00,131505.00,768415.00,2296828.00,627865.00,916579.00,667002.00,1317922.00,1512632.00,171525.00,11316.00,1332777.00,364016.00,248228.00,82618.00,424130.00,29886.00,473438.00,4605732.00
2005:Q2,23929704.00,1499013.00,5333242.00,6091054.00,3000212.00,8006183.00,23929704.00,11152791.00,207826.00,3010583.00,5356972.00,2577410.00,11573588.00,125339.00,759.00,2624974.00,3442350.00,3081844.00,1013974.00,212282.00,63720.00,408623.00,599723.00,1203325.00,23929704.00,4731600.00,3356339.00,190900.00,57582.00,0.00,1126779.00,14437829.00,724722.00,1918261.00,324544.00,40925.00,128771.00,779786.00,2315103.00,635926.00,915141.00,668379.00,1276097.00,1565064.00,174255.00,12421.00,1306912.00,351092.00,252567.00,88547.00,439468.00,38508.00,481340.00,4760275.00
2005:Q3,24156496.00,1561277.00,5420140.00,6066248.00,3043677.00,8065154.00,24156496.00,11290343.00,213515.00,3029540.00,5443776.00,2603512.00,11642348.00,127486.00,780.00,2557661.00,3484951.00,3264443.00,899795.00,219507.00,70720.00,421493.00,595512.00,1223805.00,24156496.00,4703659.00,3261698.00,196328.00,59102.00,0.00,1186531.00,14510913.00,736360.00,1932422.00,347425.00,40727.00,118968.00,809665.00,2342230.00,647695.00,931663.00,676473.00,1274506.00,1591672.00,172979.00,13955.00,1289771.00,353643.00,204224.00,92659.00,412535.00,26796.00,494545.00,4941924.00
2005:Q4,24710587.00,1644201.00,5560940.00,6164547.00,3099948.00,8240951.00,24710587.00,11449274.00,216898.00,3007209.00,5584775.00,2640392.00,12052560.00,133719.00,770.00,2592229.00,3548483.00,3482473.00,966475.00,216679.00,62361.00,429513.00,619858.00,1208753.00,24710587.00,5027428.00,3535361.00,212576.00,60621.00,0.00,1218870.00,14703006.00,744215.00,1920464.00,346307.00,39968.00,118371.00,816539.00,2345680.00,664889.00,961180.00,693187.00,1369190.00,1609780.00,171058.00,15003.00,1283331.00,336097.00,203548.00,93604.00,455243.00,24131.00,491221.00,4980153.00
2006:Q1,25232811.00,1699088.00,5703174.00,6240515.00,3115338.00,8474696.00,25232811.00,11629872.00,218986.00,3037908.00,5726756.00,2646222.00,12351206.00,135142.00,756.00,2589715.00,3627218.00,3655793.00,961901.00,227550.00,71136.00,438654.00,643341.00,1251733.00,25232811.00,5164384.00,3675306.00,206557.00,60989.00,0.00,1221532.00,14974119.00,758542.00,1993549.00,344870.00,39875.00,126071.00,827903.00,2380399.00,667446.00,948339.00,721448.00,1382964.00,1633284.00,170692.00,15478.00,1288763.00,338122.00,200501.00,95408.00,471606.00,26277.00,542582.00,5094308.00
2006:Q2,25693696.00,1764736.00,5632891.00,6353955.00,3178423.00,8763691.00,25693696.00,11657467.00,227396.00,3089133.00,5656530.00,2684408.00,12710119.00,141648.00,717.00,2638504.00,3691812.00,3825361.00,985305.00,230081.00,72769.00,472090.00,651832.00,1326110.00,25693696.00,5286406.00,3765597.00,209504.00,61358.00,0.00,1249947.00,15104645.00,766364.00,2050776.00,365924.00,38018.00,122715.00,834544.00,2390431.00,681533.00,957416.00,745307.00,1405257.00,1643985.00,172265.00,17565.00,1295614.00,332386.00,189849.00,106659.00,439393.00,27797.00,520847.00,5302645.00
2006:Q3,26149084.00,1865677.00,5691443.00,6409740.00,3205030.00,8977194.00,26149084.00,11748119.00,227460.00,3102621.00,5714828.00,2703210.00,12955132.00,146410.00,700.00,2617630.00,3768725.00,4009068.00,988034.00,233616.00,74011.00,480735.00,636203.00,1445833.00,26149084.00,5087238.00,3534207.00,205727.00,61726.00,0.00,1285578.00,15380587.00,768924.00,2027342.00,369477.00,36633.00,113535.00,843191.00,2394807.00,709643.00,974650.00,744534.00,1495579.00,1716547.00,174696.00,18703.00,1275671.00,352643.00,183508.00,115037.00,502975.00,29346.00,533146.00,5681259.00
2006:Q4,26798121.00,1958377.00,5780414.00,6492439.00,3286520.00,9280371.00,26798121.00,11952035.00,233346.00,3158380.00,5803923.00,2756386.00,13339482.00,160313.00,491.00,2627811.00,3841119.00,4246901.00,1014933.00,230581.00,68788.00,503268.00,645277.00,1506604.00,26798121.00,5101879.00,3497964.00,211417.00,62093.00,0.00,1330405.00,15710824.00,778915.00,2045782.00,377669.00,34408.00,111553.00,860606.00,2350023.00,697865.00,1005707.00,773135.00,1596477.00,1791096.00,175566.00,20515.00,1278440.00,382202.00,184833.00,130024.00,541659.00,30379.00,543970.00,5985418.00
2007:Q1,27639526.00,2005454.00,5917644.00,6624119.00,3359782.00,9732527.00,27639526.00,12202589.00,235907.00,3212901.00,5940824.00,2812957.00,13847387.00,166467.00,336.00,2644481.00,3956458.00,4413624.00,1096064.00,246113.00,83652.00,525062.00,715130.00,1589550.00,27639526.00,5235782.00,3592828.00,189700.00,62724.00,0.00,1390530.00,16055816.00,780901.00,2070774.00,404308.00,33878.00,117601.00,864828.00,2370742.00,704889.00,994041.00,788910.00,1683764.00,1847010.00,175066.00,22407.00,1256721.00,389165.00,189133.00,140546.00,632100.00,27887.00,561145.00,6347928.00
