1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2009:Q1,4851947.00,1992533.00,1218861.00,4241.00,3351.00,581183.00,178549.00,26141.00,20742.00,180954.00,265862.00,171341.00,278007.00,65559.00,-906457.00,533721.00,237359.00,10876814.00,5722919.00,1984226.00,64692.00,90847.00,24009.00,896597.00,49958.00,10009.00,35388.00,187684.00,420127.00,494634.00,115164.00,37007.00,88513.00,51252.00,109651.00,-203340.00,61930.00,21861.00,613686.00,-6024867.00
2009:Q2,4849435.00,2130857.00,1227023.00,4156.00,6307.00,582911.00,140042.00,24129.00,20906.00,165861.00,239281.00,172587.00,263404.00,62035.00,-880581.00,536998.00,153519.00,10817705.00,5695818.00,1963469.00,58718.00,91670.00,45981.00,844945.00,49495.00,9063.00,32092.00,165825.00,400761.00,501595.00,109678.00,38828.00,105998.00,58460.00,127222.00,-203190.00,59990.00,46520.00,614767.00,-5968270.00
2009:Q3,5070934.00,2315625.00,1235185.00,4069.00,5921.00,572811.00,147345.00,29556.00,20746.00,161263.00,249245.00,192544.00,244802.00,59897.00,-799750.00,553371.00,78304.00,10747233.00,5655353.00,1942441.00,47312.00,93543.00,56351.00,793062.00,41761.00,8010.00,30502.00,152242.00,408119.00,508556.00,114201.00,27965.00,129838.00,62706.00,104658.00,-201118.00,59771.00,76885.00,635075.00,-5676299.00
2009:Q4,5337487.00,2538552.00,1243347.00,3980.00,2542.00,687260.00,120691.00,29186.00,19363.00,132026.00,222386.00,201562.00,203114.00,59594.00,-798111.00,550880.00,121115.00,11053165.00,5915491.00,1921279.00,94326.00,118993.00,64568.00,755856.00,44496.00,6529.00,30611.00,131385.00,383150.00,515516.00,118175.00,27444.00,144530.00,74508.00,100313.00,-150961.00,64794.00,53230.00,638932.00,-5715679.00
2010:Q1,5147457.00,2547031.00,1225800.00,3891.00,1851.00,665970.00,134257.00,26080.00,11364.00,145771.00,229417.00,98272.00,204441.00,62948.00,-800754.00,550022.00,41097.00,11069406.00,6010336.00,1940226.00,94012.00,93892.00,67607.00,687768.00,44192.00,7462.00,30885.00,167929.00,392692.00,519055.00,121834.00,26078.00,134694.00,71476.00,129453.00,-238440.00,65803.00,66235.00,636217.00,-5921948.00
2010:Q2,5084556.00,2469530.00,1213539.00,3799.00,4433.00,647675.00,147204.00,31505.00,11963.00,129046.00,258213.00,89377.00,207634.00,60034.00,-812680.00,546721.00,76564.00,11039272.00,6002605.00,1958236.00,74816.00,93433.00,66759.00,714970.00,43561.00,13277.00,29562.00,164060.00,395286.00,522594.00,124709.00,26214.00,95389.00,83947.00,120092.00,-231689.00,64028.00,46059.00,631364.00,-5954716.00
2010:Q3,5172296.00,2543233.00,1201278.00,3704.00,1667.00,644002.00,158460.00,26824.00,12383.00,134313.00,237064.00,90094.00,202115.00,70099.00,-803181.00,558334.00,91907.00,11111446.00,6032505.00,1976596.00,80309.00,95406.00,65799.00,675151.00,42875.00,12091.00,31535.00,166085.00,385886.00,526132.00,131039.00,26712.00,103189.00,88475.00,146441.00,-241283.00,68739.00,48831.00,648933.00,-5939151.00
2010:Q4,5089869.00,2710083.00,1189017.00,3607.00,30363.00,614729.00,121744.00,23330.00,11092.00,125516.00,214657.00,115930.00,-18408.00,63680.00,-816824.00,524621.00,176733.00,11508535.00,6327360.00,1996012.00,84480.00,96888.00,81483.00,605346.00,29173.00,11015.00,71894.00,201811.00,348864.00,529671.00,137124.00,23566.00,125536.00,101081.00,148632.00,-129047.00,66136.00,52649.00,598861.00,-6418666.00
2011:Q1,5083471.00,2840815.00,1183755.00,3511.00,1418.00,585483.00,122310.00,22886.00,11618.00,130350.00,215309.00,75624.00,-23691.00,68362.00,-864895.00,532395.00,178221.00,11625447.00,6295225.00,2025676.00,83570.00,95938.00,91127.00,613501.00,42679.00,10875.00,80811.00,199660.00,360821.00,540522.00,143250.00,21652.00,199075.00,107640.00,108822.00,-136765.00,75910.00,50687.00,614771.00,-6541976.00
2011:Q2,5068797.00,2833229.00,1178493.00,3410.00,-1257.00,595023.00,134996.00,21573.00,12137.00,139800.00,215267.00,78163.00,-33452.00,70355.00,-840344.00,534357.00,127047.00,11607223.00,6164521.00,2053384.00,83315.00,95369.00,103218.00,606740.00,47904.00,11948.00,70258.00,214026.00,366230.00,551373.00,148526.00,22803.00,230345.00,107402.00,109190.00,-146448.00,79191.00,50149.00,637779.00,-6538427.00
2011:Q3,4694214.00,2603520.00,1173230.00,3307.00,-182.00,558023.00,164328.00,25034.00,11404.00,145670.00,243605.00,79803.00,-14766.00,73530.00,-886124.00,524436.00,-10604.00,11861457.00,6193082.00,2081600.00,83011.00,95434.00,102213.00,688256.00,44921.00,16687.00,63024.00,229536.00,411400.00,562223.00,142586.00,21710.00,239545.00,110680.00,153984.00,-125946.00,79997.00,26607.00,640907.00,-7167243.00
2011:Q4,4898719.00,2817787.00,1167968.00,3201.00,2825.00,527102.00,165585.00,19383.00,12382.00,130590.00,198437.00,74537.00,9323.00,70813.00,-892795.00,484375.00,107207.00,11867704.00,6383588.00,2109517.00,83211.00,95932.00,124030.00,634770.00,44199.00,11808.00,59092.00,222484.00,395809.00,573074.00,140571.00,22753.00,124403.00,109176.00,148492.00,-138766.00,74655.00,72201.00,576706.00,-6968985.00
2012:Q1,5113064.00,3044099.00,1180909.00,3095.00,5028.00,570421.00,155768.00,19111.00,13256.00,130109.00,94725.00,72750.00,11326.00,86205.00,-1057101.00,719401.00,63963.00,12195736.00,6400669.00,2162291.00,80169.00,96477.00,140201.00,552807.00,49887.00,11823.00,67380.00,222007.00,388728.00,581607.00,138536.00,17738.00,143925.00,116536.00,150059.00,-148018.00,80996.00,94525.00,847393.00,-7082672.00
2012:Q2,4973071.00,3028552.00,1193849.00,2986.00,1224.00,559624.00,150706.00,17855.00,13136.00,120302.00,90286.00,73985.00,-5605.00,82714.00,-1067563.00,722456.00,-11436.00,12273795.00,6468827.00,2213846.00,79878.00,98060.00,159352.00,592545.00,45562.00,15824.00,61179.00,225103.00,395969.00,590139.00,133517.00,19897.00,142340.00,108725.00,135949.00,-159785.00,83257.00,76366.00,787245.00,-7300724.00
2012:Q3,5200968.00,3137386.00,1206790.00,2873.00,7547.00,602222.00,164169.00,19150.00,14420.00,137896.00,182257.00,71065.00,-16767.00,105150.00,-1255024.00,776486.00,45348.00,12317413.00,6404399.00,2265583.00,79643.00,100423.00,174019.00,556252.00,54265.00,13221.00,60646.00,215444.00,403196.00,598672.00,137213.00,25243.00,158194.00,125525.00,139629.00,-168875.00,91295.00,83744.00,799682.00,-7116445.00
2012:Q4,5347316.00,3188178.00,1219731.00,2758.00,6324.00,557189.00,141730.00,17338.00,12726.00,150564.00,289504.00,69150.00,-17690.00,96259.00,-1372350.00,822250.00,163656.00,12505803.00,6481610.00,2316380.00,79752.00,102048.00,190618.00,533251.00,43908.00,11980.00,59830.00,213920.00,412225.00,607205.00,140245.00,29002.00,157154.00,120016.00,152575.00,-169047.00,100394.00,65550.00,857187.00,-7158487.00
2013:Q1,5519395.00,3323286.00,1230182.00,2643.00,7276.00,586815.00,140734.00,16439.00,15283.00,155669.00,287156.00,66204.00,-20518.00,89359.00,-1359441.00,883785.00,94524.00,12941558.00,6695704.00,2380645.00,80527.00,103643.00,211958.00,488713.00,52852.00,12431.00,67911.00,208200.00,425980.00,614094.00,144625.00,31584.00,197316.00,109114.00,167897.00,-181418.00,105873.00,93647.00,930262.00,-7422163.00
2013:Q2,5354576.00,3257620.00,1240633.00,2524.00,4669.00,612804.00,134364.00,16504.00,15547.00,153417.00,297352.00,69259.00,-32238.00,91615.00,-1399151.00,885532.00,4126.00,13077315.00,6742578.00,2443452.00,75479.00,103444.00,226528.00,516147.00,60615.00,18412.00,68698.00,203760.00,431043.00,620983.00,147382.00,31989.00,203761.00,72519.00,167708.00,-184547.00,112346.00,88169.00,926849.00,-7722739.00
2013:Q3,5370849.00,3257019.00,1251085.00,2402.00,13773.00,582552.00,122000.00,15724.00,15431.00,153717.00,286138.00,68688.00,-30788.00,75713.00,-1358071.00,894499.00,20967.00,13109055.00,6692907.00,2506734.00,79251.00,104447.00,226384.00,477006.00,57118.00,21185.00,58780.00,201700.00,429715.00,627873.00,150776.00,33955.00,256034.00,76255.00,166834.00,-192509.00,98127.00,79193.00,957290.00,-7738206.00
2013:Q4,5319319.00,3408363.00,1261536.00,2276.00,15995.00,578916.00,111064.00,14317.00,14210.00,166475.00,315021.00,62402.00,-27249.00,74144.00,-1389819.00,739404.00,-27736.00,13389887.00,6933274.00,2570514.00,83437.00,105427.00,232825.00,462052.00,56968.00,20530.00,58765.00,203719.00,434272.00,634762.00,154819.00,31631.00,246245.00,64042.00,165627.00,-184342.00,109124.00,155925.00,850271.00,-8070568.00
2014:Q1,5390975.00,3533589.00,1281013.00,2151.00,19793.00,586564.00,112123.00,14846.00,13793.00,197507.00,331797.00,60241.00,-26199.00,79098.00,-1413686.00,736427.00,-138081.00,13720461.00,7047817.00,2650658.00,86182.00,107656.00,234564.00,443363.00,71042.00,17406.00,69875.00,233050.00,457663.00,641231.00,157443.00,37396.00,304547.00,67352.00,152109.00,-188793.00,120527.00,165590.00,843783.00,-8329486.00
2014:Q2,5509666.00,3629930.00,1300490.00,2022.00,21887.00,614267.00,111784.00,15261.00,16142.00,182653.00,328398.00,59935.00,-32818.00,82574.00,-1447273.00,743874.00,-119460.00,13815338.00,7076650.00,2729771.00,89475.00,110809.00,235628.00,437214.00,71976.00,22477.00,65720.00,220494.00,460330.00,647699.00,160280.00,15807.00,307894.00,67794.00,151430.00,-190513.00,127566.00,160301.00,846536.00,-8305673.00
2014:Q3,5625741.00,3634615.00,1319967.00,1888.00,22152.00,679062.00,120545.00,12635.00,16857.00,190819.00,325807.00,61029.00,-33892.00,82660.00,-1428139.00,718720.00,-98984.00,14067653.00,7232921.00,2809040.00,91740.00,110937.00,235183.00,452403.00,74177.00,21269.00,62211.00,226935.00,471127.00,654168.00,164535.00,18547.00,307268.00,61505.00,149274.00,-174567.00,128572.00,149524.00,820884.00,-8441912.00
2014:Q4,5811731.00,3806285.00,1339444.00,1752.00,18386.00,717771.00,119619.00,12685.00,15403.00,159379.00,338170.00,59045.00,-36621.00,82346.00,-1442123.00,708221.00,-88030.00,14396337.00,7504188.00,2889198.00,93610.00,112692.00,233935.00,474640.00,71343.00,33364.00,63514.00,202103.00,504032.00,660637.00,168721.00,16989.00,268275.00,56974.00,154660.00,-172028.00,126531.00,145342.00,787618.00,-8584606.00
2015:Q1,5779783.00,3702529.00,1349756.00,1615.00,21597.00,750276.00,129419.00,11827.00,15897.00,171874.00,356808.00,57981.00,-36128.00,81309.00,-1446232.00,698992.00,-87737.00,14715344.00,7682229.00,2934392.00,96344.00,116015.00,228117.00,486750.00,75800.00,31306.00,72316.00,207908.00,530310.00,683378.00,172499.00,16937.00,272739.00,60379.00,164706.00,-172099.00,133063.00,137494.00,784761.00,-8935561.00
2015:Q2,5650273.00,3592602.00,1357636.00,1474.00,21006.00,747522.00,105076.00,12623.00,16677.00,176389.00,332047.00,52772.00,-36625.00,82893.00,-1483623.00,686022.00,-14218.00,14827807.00,7839873.00,2988207.00,100682.00,117494.00,224299.00,469703.00,69884.00,36906.00,68427.00,218776.00,516385.00,689954.00,176411.00,14631.00,250287.00,57858.00,166255.00,-199669.00,137286.00,130221.00,753937.00,-9177534.00
2015:Q3,5515010.00,3492854.00,1362908.00,1329.00,19424.00,771124.00,112398.00,10880.00,15728.00,174184.00,354645.00,55427.00,-34279.00,93280.00,-1509859.00,622167.00,-27200.00,14919115.00,7972891.00,3026375.00,103380.00,123852.00,219063.00,496868.00,60991.00,36061.00,68316.00,226745.00,533388.00,696875.00,174060.00,13981.00,217426.00,52701.00,154161.00,-212737.00,140086.00,121547.00,693085.00,-9404105.00
2015:Q4,5529884.00,3706191.00,1367905.00,1180.00,18110.00,719634.00,108300.00,10385.00,15950.00,157444.00,335100.00,53716.00,-33480.00,80421.00,-1408873.00,391398.00,6503.00,15009084.00,8280573.00,3098019.00,105772.00,124214.00,215771.00,476185.00,58358.00,34902.00,69238.00,223180.00,512791.00,705238.00,173010.00,9999.00,217085.00,49317.00,148156.00,-188213.00,136673.00,108748.00,450068.00,-9479200.00
2016:Q1,5482234.00,3663840.00,1372275.00,1030.00,18528.00,742996.00,127576.00,10780.00,20982.00,146939.00,366447.00,53951.00,-28269.00,87010.00,-1504235.00,386092.00,16292.00,15321309.00,8381137.00,3151086.00,109353.00,124902.00,210899.00,513305.00,64079.00,40348.00,76857.00,241343.00,534951.00,711899.00,165167.00,13107.00,244558.00,63635.00,156127.00,-173757.00,142752.00,96118.00,453443.00,-9839076.00
2016:Q2,5684357.00,3636303.00,1376622.00,878.00,18015.00,790165.00,141253.00,10741.00,17137.00,149643.00,409846.00,51518.00,-42647.00,94400.00,-1450769.00,378855.00,102397.00,15543131.00,8480154.00,3200035.00,112121.00,125674.00,206339.00,544160.00,70536.00,37078.00,82544.00,245433.00,571217.00,721897.00,165342.00,9980.00,232002.00,76631.00,164025.00,-203819.00,150340.00,105135.00,446307.00,-9858774.00
2016:Q3,5638885.00,3582282.00,1380943.00,722.00,17546.00,760693.00,112941.00,11565.00,17246.00,138529.00,402140.00,51777.00,-43377.00,94679.00,-1440958.00,401351.00,150806.00,15819763.00,8536780.00,3244838.00,114394.00,127340.00,201451.00,508095.00,64040.00,36120.00,75657.00,249252.00,567379.00,727773.00,167496.00,10252.00,329635.00,77396.00,171543.00,-228292.00,153513.00,103345.00,581755.00,-10180878.00
