1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1992:Q3,23317.00,5426.00,12331.00,4350.00,113.00,1097.00,18290.00,-811.00,4689.00,737.00,0.00,13675.00,5027.00,501.00,501.00,0.00,4925.00,4188.00,737.00,0.00,-811.00,-811.00,-61.00,-750.00,8817.00,-14248.00,-23065.00,4362.00,21194.00,16832.00,-496.00,-672.00,176.00,0.00,0.00,0.00,13675.00,3653.00,-4775.00,-8592.00,-113.00,-1097.00,-8428.00,5027.00
1992:Q4,-12955.00,6090.00,-24587.00,6048.00,167.00,-673.00,-2636.00,3546.00,6665.00,-575.00,0.00,-12272.00,-10319.00,1676.00,1676.00,0.00,4414.00,4989.00,-575.00,0.00,3546.00,3546.00,3480.00,66.00,-16936.00,-5318.00,11618.00,3985.00,-6550.00,-10535.00,-679.00,111.00,-790.00,0.00,0.00,0.00,-12272.00,-11086.00,-224.00,9589.00,-167.00,673.00,10862.00,-10319.00
1993:Q1,21262.00,1145.00,23084.00,-3209.00,131.00,111.00,12963.00,-2838.00,623.00,522.00,0.00,14656.00,8299.00,-1309.00,-1309.00,0.00,2454.00,1932.00,522.00,0.00,-2838.00,-2838.00,-2916.00,78.00,13248.00,5969.00,-7279.00,-287.00,-5257.00,-4970.00,-1695.00,-1327.00,-368.00,0.00,0.00,0.00,14656.00,11347.00,226.00,-7831.00,-131.00,-111.00,-11121.00,8299.00
1993:Q2,-15918.00,-5160.00,-1146.00,-10621.00,150.00,859.00,-16867.00,665.00,-4840.00,-320.00,0.00,-12372.00,949.00,1649.00,1649.00,0.00,-6809.00,-6489.00,-320.00,0.00,665.00,665.00,-116.00,781.00,-1478.00,-1095.00,383.00,-10939.00,-20458.00,-9519.00,-45.00,-57.00,12.00,0.00,0.00,0.00,-12372.00,-390.00,3239.00,3299.00,-150.00,-859.00,3629.00,949.00
1993:Q3,12314.00,1735.00,3961.00,5891.00,82.00,645.00,18634.00,2110.00,1107.00,628.00,0.00,14789.00,-6320.00,-475.00,-475.00,0.00,2210.00,1582.00,628.00,0.00,2110.00,2110.00,726.00,1384.00,699.00,139.00,-560.00,14105.00,12805.00,-1300.00,15.00,773.00,-758.00,0.00,0.00,0.00,14789.00,1925.00,-1846.00,5201.00,-82.00,-645.00,-3771.00,-6320.00
1993:Q4,2757.00,5953.00,-6980.00,4059.00,-66.00,-209.00,-507.00,-2862.00,6454.00,-501.00,0.00,-3598.00,3264.00,936.00,936.00,0.00,5017.00,5518.00,-501.00,0.00,-2862.00,-2862.00,-38.00,-2824.00,3918.00,2200.00,-1718.00,-5832.00,-6874.00,-1042.00,1684.00,1188.00,496.00,0.00,0.00,0.00,-3598.00,-6848.00,368.00,-3171.00,66.00,209.00,7216.00,3264.00
1994:Q1,26084.00,-450.00,15462.00,8423.00,88.00,2561.00,29394.00,-96.00,-83.00,-367.00,0.00,29940.00,-3310.00,-1232.00,-1232.00,0.00,782.00,1149.00,-367.00,0.00,-96.00,-96.00,-465.00,369.00,17572.00,11435.00,-6137.00,12117.00,9316.00,-2801.00,-251.00,48.00,-299.00,0.00,0.00,0.00,29940.00,-1966.00,-2431.00,3528.00,-88.00,-2561.00,-465.00,-3310.00
1994:Q2,26615.00,612.00,22519.00,1142.00,-30.00,2372.00,16944.00,660.00,466.00,146.00,0.00,15672.00,9671.00,2987.00,2987.00,0.00,-2375.00,-2521.00,146.00,0.00,660.00,660.00,422.00,238.00,15140.00,17339.00,2199.00,-413.00,-6763.00,-6350.00,-945.00,-2015.00,1070.00,0.00,0.00,0.00,15672.00,4704.00,2661.00,-4668.00,30.00,-2372.00,-2043.00,9671.00
1994:Q3,-910.00,-6575.00,7536.00,-1847.00,-130.00,106.00,-1759.00,-875.00,-6460.00,-115.00,0.00,5691.00,849.00,-3271.00,-3271.00,0.00,-3304.00,-3189.00,-115.00,0.00,-875.00,-875.00,-678.00,-197.00,6727.00,2638.00,-4089.00,-548.00,5805.00,6353.00,488.00,857.00,-369.00,0.00,0.00,0.00,5691.00,2541.00,6484.00,5611.00,130.00,-106.00,3943.00,849.00
1994:Q4,39943.00,7709.00,26868.00,1845.00,-377.00,3898.00,39803.00,-1185.00,7402.00,307.00,0.00,33279.00,140.00,6974.00,6974.00,0.00,735.00,428.00,307.00,0.00,-1185.00,-1185.00,-904.00,-281.00,31076.00,26480.00,-4596.00,4559.00,1697.00,-2862.00,2356.00,742.00,1614.00,0.00,0.00,0.00,33279.00,-2281.00,338.00,3719.00,377.00,-3898.00,2619.00,140.00
1995:Q1,-11168.00,-7618.00,3614.00,-7099.00,218.00,-283.00,-13524.00,634.00,-7085.00,-533.00,0.00,-6540.00,2356.00,-6838.00,-6838.00,0.00,-780.00,-247.00,-533.00,0.00,634.00,634.00,773.00,-139.00,512.00,4610.00,4098.00,-7171.00,-65.00,7106.00,609.00,27.00,582.00,728.00,0.00,728.00,-6540.00,2495.00,-3977.00,-6398.00,-218.00,283.00,-6472.00,2356.00
1995:Q2,-4965.00,-2758.00,-4231.00,2289.00,-256.00,-9.00,-3095.00,368.00,-3099.00,341.00,0.00,-705.00,-1870.00,2305.00,2305.00,0.00,-5063.00,-5404.00,341.00,0.00,368.00,368.00,235.00,133.00,-4133.00,-6295.00,-2162.00,2803.00,22200.00,19397.00,-967.00,-1158.00,191.00,-342.00,-9.00,-333.00,-705.00,-1615.00,4265.00,5870.00,256.00,9.00,5880.00,-1870.00
1995:Q3,-1551.00,-2038.00,-1759.00,2748.00,314.00,-816.00,-5401.00,-15.00,-1751.00,-287.00,0.00,-3348.00,3850.00,-524.00,-524.00,0.00,-1514.00,-1227.00,-287.00,0.00,-15.00,-15.00,-219.00,204.00,-818.00,-13438.00,-12620.00,-937.00,1459.00,2396.00,2605.00,1635.00,970.00,1012.00,181.00,831.00,-3348.00,528.00,-3822.00,-8174.00,-314.00,816.00,-4350.00,3850.00
1995:Q4,6957.00,13669.00,-5840.00,-258.00,-426.00,-188.00,16615.00,-252.00,13294.00,375.00,0.00,3198.00,-9658.00,7490.00,7490.00,0.00,6179.00,5804.00,375.00,0.00,-252.00,-252.00,34.00,-286.00,-5467.00,-3866.00,1601.00,1725.00,16817.00,15092.00,-2583.00,-3016.00,433.00,4357.00,893.00,3464.00,3198.00,-4030.00,-22107.00,-13063.00,426.00,188.00,-18077.00,-9658.00
1996:Q1,-15410.00,-11047.00,-15605.00,13623.00,194.00,-2575.00,-23474.00,-171.00,-10653.00,-394.00,0.00,-12256.00,8064.00,-6176.00,-6176.00,0.00,-4871.00,-4477.00,-394.00,0.00,-171.00,-171.00,-79.00,-92.00,-16283.00,-17514.00,-1231.00,4969.00,-14392.00,-19361.00,2398.00,1966.00,432.00,1456.00,507.00,949.00,-12256.00,2308.00,378.00,-10067.00,-194.00,2575.00,-1930.00,8064.00
1996:Q2,-15859.00,1145.00,-10167.00,-8308.00,-90.00,1561.00,-12072.00,375.00,1013.00,132.00,0.00,-13592.00,-3787.00,1291.00,1291.00,0.00,-146.00,-278.00,132.00,0.00,375.00,375.00,-218.00,593.00,-8180.00,-2528.00,5652.00,-5516.00,-3217.00,2299.00,-1506.00,676.00,-2182.00,-1402.00,169.00,-1571.00,-13592.00,-1855.00,-4462.00,796.00,90.00,-1561.00,-2607.00,-3787.00
1996:Q3,-17204.00,-1047.00,-6469.00,-10871.00,66.00,1117.00,-13697.00,1848.00,-1110.00,63.00,0.00,-14498.00,-3507.00,2550.00,2550.00,0.00,-3597.00,-3660.00,63.00,0.00,1848.00,1848.00,830.00,1018.00,-1697.00,4765.00,6462.00,-6205.00,-6502.00,-297.00,3295.00,2740.00,555.00,-3301.00,-1094.00,-2207.00,-14498.00,-2786.00,-5201.00,-511.00,-66.00,-1117.00,-2415.00,-3507.00
1996:Q4,23456.00,10486.00,1308.00,11129.00,16.00,517.00,21622.00,2087.00,10016.00,470.00,0.00,9049.00,1834.00,6959.00,6959.00,0.00,3527.00,3057.00,470.00,0.00,2087.00,2087.00,3656.00,-1569.00,651.00,12994.00,12343.00,11091.00,29939.00,18848.00,294.00,-257.00,551.00,-2399.00,-318.00,-2081.00,9049.00,-1369.00,-991.00,-2292.00,-16.00,-517.00,378.00,1834.00
1997:Q1,-16777.00,-10714.00,4474.00,-8160.00,30.00,-2407.00,-25594.00,-902.00,-10248.00,-466.00,0.00,-13978.00,8817.00,-8035.00,-8035.00,0.00,-2679.00,-2213.00,-466.00,0.00,-902.00,-902.00,-4815.00,3913.00,9164.00,6890.00,-2274.00,-14959.00,9995.00,24954.00,9116.00,8011.00,1105.00,933.00,197.00,736.00,-13978.00,4026.00,7769.00,-3425.00,-30.00,2407.00,3743.00,8817.00
1997:Q2,1615.00,2630.00,11703.00,-13823.00,-52.00,1157.00,4884.00,-1124.00,2264.00,366.00,0.00,3378.00,-3269.00,1256.00,1256.00,0.00,1374.00,1008.00,366.00,0.00,-1124.00,-1124.00,980.00,-2104.00,10774.00,6533.00,-4241.00,-11581.00,8074.00,19655.00,-3284.00,-1801.00,-1483.00,901.00,85.00,816.00,3378.00,167.00,-1517.00,2857.00,52.00,-1157.00,-1684.00,-3269.00
1997:Q3,-20181.00,-1304.00,-8987.00,-12403.00,33.00,2480.00,-6563.00,-2305.00,-875.00,-429.00,0.00,-2954.00,-13618.00,124.00,124.00,0.00,-1428.00,-999.00,-429.00,0.00,-2305.00,-2305.00,-724.00,-1581.00,1551.00,-393.00,-1944.00,-4931.00,470.00,5401.00,-2336.00,-1089.00,-1247.00,-1910.00,-321.00,-1589.00,-2954.00,-9001.00,-19706.00,-3575.00,-33.00,-2480.00,-10705.00,-13618.00
1997:Q4,28325.00,15520.00,5349.00,9886.00,41.00,-2471.00,42167.00,2704.00,13200.00,2320.00,0.00,23943.00,-13842.00,6473.00,6473.00,0.00,9047.00,6727.00,2320.00,0.00,2704.00,2704.00,982.00,1722.00,8061.00,42093.00,34032.00,14301.00,38525.00,24224.00,-3131.00,-4030.00,899.00,-1550.00,197.00,-1747.00,23943.00,-9643.00,-10265.00,1147.00,-41.00,2471.00,-622.00,-13842.00
1998:Q1,-63979.00,-13613.00,18733.00,-67240.00,33.00,-1892.00,-76425.00,-1223.00,-11579.00,-2034.00,0.00,-61589.00,12446.00,-7220.00,-7220.00,0.00,-6393.00,-4359.00,-2034.00,0.00,-1223.00,-1223.00,783.00,-2006.00,11860.00,-7508.00,-19368.00,-43379.00,-46931.00,-3552.00,28089.00,4680.00,23409.00,-1981.00,-49.00,-1932.00,-61589.00,12825.00,4710.00,-9595.00,-33.00,1892.00,-8115.00,12446.00
1998:Q2,24710.00,-165.00,8500.00,17743.00,-188.00,-1180.00,20282.00,848.00,-982.00,817.00,0.00,19599.00,4428.00,629.00,629.00,0.00,-794.00,-1611.00,817.00,0.00,848.00,848.00,-86.00,934.00,-2471.00,9662.00,12133.00,11732.00,20002.00,8270.00,-6736.00,-2106.00,-4630.00,3602.00,1272.00,2330.00,19599.00,6745.00,2525.00,-3271.00,188.00,1180.00,-4220.00,4428.00
1998:Q3,21844.00,2840.00,27063.00,-8143.00,134.00,-50.00,22342.00,-2554.00,3761.00,-921.00,0.00,22056.00,-498.00,785.00,785.00,0.00,2055.00,2976.00,-921.00,0.00,-2554.00,-2554.00,-2646.00,92.00,23228.00,8817.00,-14411.00,5565.00,51502.00,45937.00,5299.00,562.00,4737.00,-1438.00,-61.00,-1377.00,22056.00,7012.00,269.00,851.00,-134.00,50.00,-6743.00,-498.00
1998:Q4,11777.00,3459.00,-19407.00,32574.00,-611.00,-4238.00,30757.00,1828.00,3233.00,226.00,0.00,25470.00,-18980.00,2859.00,2859.00,0.00,600.00,374.00,226.00,0.00,1828.00,1828.00,2866.00,-1038.00,-6380.00,11927.00,18307.00,35564.00,28613.00,-6951.00,5895.00,3662.00,2233.00,2181.00,1396.00,785.00,25470.00,-12589.00,-18326.00,-4195.00,611.00,4238.00,-5737.00,-18980.00
1999:Q1,-9640.00,-7267.00,11882.00,-12113.00,384.00,-2526.00,-24634.00,-2289.00,-6812.00,-455.00,0.00,-15078.00,14994.00,-3502.00,-3502.00,0.00,-3765.00,-3310.00,-455.00,0.00,-2289.00,-2289.00,-2518.00,229.00,3018.00,-4740.00,-7758.00,-21248.00,-29340.00,-8092.00,-10335.00,-2809.00,-7526.00,-7183.00,-1461.00,-5722.00,-15078.00,9805.00,15738.00,-1398.00,-384.00,2526.00,5933.00,14994.00
1999:Q2,15669.00,1611.00,31634.00,-17756.00,349.00,-169.00,15718.00,1128.00,946.00,665.00,0.00,12979.00,-49.00,1996.00,1996.00,0.00,-385.00,-1050.00,665.00,0.00,1128.00,1128.00,1154.00,-26.00,29935.00,20506.00,-9429.00,-16458.00,11329.00,27787.00,-1075.00,180.00,-1255.00,-1573.00,-388.00,-1185.00,12979.00,1139.00,-839.00,-610.00,-349.00,169.00,-1978.00,-49.00
1999:Q3,1575.00,-3.00,5780.00,-4055.00,-392.00,245.00,5556.00,53.00,712.00,-715.00,0.00,5506.00,-3981.00,469.00,469.00,0.00,-472.00,243.00,-715.00,0.00,53.00,53.00,-207.00,260.00,10058.00,-6472.00,-16530.00,-1291.00,1020.00,2311.00,5472.00,1393.00,4079.00,2211.00,427.00,1784.00,5506.00,-3365.00,2696.00,6530.00,392.00,-245.00,6061.00,-3981.00
1999:Q4,9127.00,27878.00,2249.00,-12311.00,-596.00,-8093.00,30662.00,-549.00,26935.00,943.00,0.00,3333.00,-21535.00,25535.00,25535.00,0.00,2343.00,1400.00,943.00,0.00,-549.00,-549.00,-302.00,-247.00,11278.00,28971.00,17693.00,-12106.00,10282.00,22388.00,-4699.00,-313.00,-4386.00,-538.00,1178.00,-1716.00,3333.00,-9971.00,3450.00,16296.00,596.00,8093.00,13421.00,-21535.00
2000:Q1,-109020.00,-37199.00,10890.00,-81275.00,331.00,-1767.00,-120422.00,27.00,-36669.00,-979.00,449.00,-83250.00,11402.00,-31368.00,-31368.00,0.00,-5831.00,-5301.00,-979.00,449.00,27.00,27.00,24.00,3.00,456.00,2705.00,2249.00,-79342.00,-47889.00,31453.00,189.00,-2000.00,2189.00,-4175.00,-1964.00,-2211.00,-83250.00,10371.00,-320.00,-13158.00,-331.00,1767.00,-10691.00,11402.00
2000:Q2,62511.00,2122.00,44065.00,11855.00,-162.00,4631.00,58462.00,477.00,1929.00,160.00,33.00,55863.00,4049.00,1805.00,1805.00,0.00,317.00,124.00,160.00,33.00,477.00,477.00,201.00,276.00,43297.00,60096.00,16799.00,7900.00,-460.00,-8360.00,-2550.00,-380.00,-2170.00,2116.00,814.00,1302.00,55863.00,-903.00,3636.00,4056.00,162.00,-4631.00,4539.00,4049.00
2000:Q3,-18814.00,-3387.00,-5408.00,-10914.00,662.00,233.00,-12985.00,244.00,-3172.00,-185.00,-30.00,-9842.00,-5829.00,-2498.00,-2498.00,0.00,-889.00,-674.00,-185.00,-30.00,244.00,244.00,384.00,-140.00,-445.00,3505.00,3950.00,-9541.00,2240.00,11781.00,-696.00,-878.00,182.00,-552.00,370.00,-922.00,-9842.00,-6455.00,-10856.00,-4132.00,-662.00,-233.00,-4401.00,-5829.00
2000:Q4,16063.00,11318.00,-1012.00,7910.00,-291.00,-1862.00,7237.00,267.00,11262.00,45.00,11.00,-4348.00,8826.00,9897.00,9897.00,0.00,1421.00,1365.00,45.00,11.00,267.00,267.00,529.00,-262.00,18.00,10596.00,10578.00,-6417.00,12212.00,18629.00,-2233.00,697.00,-2930.00,-182.00,242.00,-424.00,-4348.00,-842.00,12048.00,1069.00,291.00,1862.00,12890.00,8826.00
2001:Q1,-82823.00,-9608.00,-30314.00,-31033.00,-157.00,-11711.00,-77319.00,-809.00,-9662.00,79.00,-25.00,-66902.00,-5504.00,-8391.00,-8391.00,0.00,-1217.00,-1271.00,79.00,-25.00,-809.00,-809.00,-721.00,-88.00,-45417.00,-39635.00,5782.00,-18965.00,16635.00,35600.00,-1720.00,-1488.00,-232.00,-4240.00,-1251.00,-2989.00,-66902.00,15675.00,2192.00,-4172.00,157.00,11711.00,-13483.00,-5504.00
2001:Q2,790.00,1990.00,12474.00,-8598.00,144.00,-5220.00,4289.00,-426.00,2072.00,-96.00,14.00,2725.00,-3499.00,1171.00,1171.00,0.00,819.00,901.00,-96.00,14.00,-426.00,-426.00,-554.00,128.00,19370.00,10324.00,-9046.00,-19657.00,-857.00,18800.00,-828.00,-118.00,-710.00,2184.00,467.00,1717.00,2725.00,-7055.00,-2898.00,-4475.00,-144.00,5220.00,4157.00,-3499.00
2001:Q3,32209.00,5776.00,-9336.00,26391.00,-799.00,10177.00,24250.00,-237.00,5531.00,168.00,77.00,18711.00,7959.00,-514.00,-514.00,0.00,6290.00,6045.00,168.00,77.00,-237.00,-237.00,-175.00,-62.00,-4892.00,11208.00,16100.00,19756.00,-14980.00,-34736.00,-3190.00,-173.00,-3017.00,657.00,729.00,-72.00,18711.00,-5109.00,-4747.00,-3328.00,799.00,-10177.00,362.00,7959.00
2001:Q4,17845.00,3214.00,32301.00,-6748.00,-251.00,-10671.00,21867.00,472.00,3205.00,-1.00,10.00,18181.00,-4022.00,10673.00,10673.00,0.00,-7459.00,-7468.00,-1.00,10.00,472.00,472.00,526.00,-54.00,32954.00,32572.00,-382.00,-13387.00,61553.00,74940.00,-1581.00,1013.00,-2594.00,-2967.00,-870.00,-2097.00,18181.00,758.00,9395.00,2495.00,251.00,10671.00,8637.00,-4022.00
2002:Q1,-36820.00,-7475.00,-40550.00,8680.00,1087.00,1438.00,-50455.00,-467.00,-7485.00,-64.00,74.00,-42513.00,13635.00,-12412.00,-12412.00,0.00,4937.00,4927.00,-64.00,74.00,-467.00,-467.00,-453.00,-14.00,-37509.00,-47191.00,-9682.00,5635.00,34810.00,29175.00,5854.00,4809.00,1045.00,-4785.00,-1206.00,-3579.00,-42513.00,3441.00,16149.00,5039.00,-1087.00,-1438.00,12708.00,13635.00
2002:Q2,-30553.00,1540.00,4684.00,-30951.00,-1043.00,-4783.00,-22457.00,402.00,1142.00,417.00,-19.00,-24399.00,-8096.00,1631.00,1631.00,0.00,-91.00,-489.00,417.00,-19.00,402.00,402.00,238.00,164.00,8603.00,10063.00,1460.00,-29338.00,2855.00,32193.00,2461.00,6049.00,-3588.00,-1203.00,-673.00,-530.00,-24399.00,2401.00,-11053.00,-8783.00,1043.00,4783.00,-13454.00,-8096.00
2002:Q3,33854.00,2145.00,-1807.00,36955.00,20.00,-3459.00,41599.00,627.00,1958.00,-38.00,225.00,38827.00,-7745.00,1301.00,1301.00,0.00,844.00,657.00,-38.00,225.00,627.00,627.00,634.00,-7.00,-1071.00,-16189.00,-15118.00,41029.00,-6426.00,-47455.00,1465.00,2005.00,-540.00,334.00,476.00,-142.00,38827.00,166.00,-1877.00,2429.00,-20.00,3459.00,-2043.00,-7745.00
2002:Q4,48489.00,9341.00,49676.00,-14458.00,223.00,3707.00,47441.00,-115.00,9226.00,290.00,-175.00,38215.00,1048.00,9968.00,9968.00,0.00,-627.00,-742.00,290.00,-175.00,-115.00,-115.00,22.00,-137.00,44198.00,43757.00,-441.00,-11045.00,30917.00,41962.00,-3388.00,-3515.00,127.00,1674.00,202.00,1472.00,38215.00,1876.00,-5034.00,-2152.00,-223.00,-3707.00,-6910.00,1048.00
2003:Q1,-50901.00,-5040.00,-10081.00,-16175.00,-565.00,-19040.00,-35156.00,-1625.00,-4902.00,-106.00,-32.00,-28491.00,-15745.00,-9286.00,-9286.00,0.00,4246.00,4384.00,-106.00,-32.00,-1625.00,-1625.00,-1615.00,-10.00,-9764.00,113845.00,123609.00,-18805.00,-34744.00,-15939.00,-493.00,-2680.00,2187.00,-415.00,103.00,-518.00,-28491.00,-1475.00,-731.00,-4591.00,565.00,19040.00,744.00,-15745.00
2003:Q2,-29745.00,1941.00,-27724.00,-5987.00,54.00,1971.00,-19883.00,1410.00,1815.00,19.00,107.00,-23234.00,-9862.00,1008.00,1008.00,0.00,933.00,807.00,19.00,107.00,1410.00,1410.00,672.00,738.00,-19895.00,-34114.00,-14219.00,-4161.00,35055.00,39216.00,-815.00,-2002.00,1187.00,7.00,400.00,-393.00,-23234.00,-11641.00,-5089.00,6798.00,-54.00,-1971.00,6552.00,-9862.00
2003:Q3,57686.00,2242.00,52554.00,-3544.00,598.00,5836.00,38137.00,-565.00,944.00,1279.00,19.00,36460.00,19549.00,821.00,821.00,0.00,1421.00,123.00,1279.00,19.00,-565.00,-565.00,29.00,-594.00,46947.00,20608.00,-26339.00,-6476.00,-10952.00,-4476.00,7473.00,6784.00,689.00,3462.00,336.00,3126.00,36460.00,12620.00,11145.00,-1970.00,-598.00,-5836.00,-1475.00,19549.00
2003:Q4,27644.00,1507.00,24307.00,-3916.00,-71.00,5817.00,28122.00,65.00,2941.00,-1570.00,136.00,26550.00,-478.00,7590.00,7590.00,0.00,-6083.00,-4649.00,-1570.00,136.00,65.00,65.00,177.00,-112.00,23930.00,13994.00,-9936.00,-2058.00,-34297.00,-32239.00,-7334.00,-4427.00,-2907.00,-2656.00,-229.00,-2427.00,26550.00,-3886.00,-2656.00,3568.00,71.00,-5817.00,1230.00,-478.00
2004:Q1,-86958.00,-5097.00,-6120.00,-65426.00,-716.00,-9599.00,-86424.00,-268.00,-5483.00,260.00,126.00,-81059.00,-534.00,-6994.00,-6994.00,0.00,1897.00,1511.00,260.00,126.00,-268.00,-268.00,-270.00,2.00,-10186.00,23157.00,33343.00,-66376.00,15427.00,81803.00,5899.00,3184.00,2715.00,1402.00,-245.00,1647.00,-81059.00,7763.00,13809.00,4028.00,716.00,9599.00,6046.00,-534.00
2004:Q2,79275.00,7063.00,80589.00,-18476.00,454.00,9645.00,60069.00,1011.00,7346.00,-248.00,-35.00,51995.00,19206.00,2390.00,2390.00,0.00,4673.00,4956.00,-248.00,-35.00,1011.00,1011.00,752.00,259.00,79759.00,26666.00,-53093.00,-27535.00,-11959.00,15576.00,1642.00,2792.00,-1150.00,1413.00,591.00,822.00,51995.00,2020.00,10362.00,1255.00,-454.00,-9645.00,8342.00,19206.00
2004:Q3,-32282.00,-6292.00,-15766.00,-12291.00,-353.00,2420.00,-31061.00,1589.00,-6384.00,186.00,-94.00,-26358.00,-1221.00,-1328.00,-1328.00,0.00,-4964.00,-5056.00,186.00,-94.00,1589.00,1589.00,1676.00,-87.00,-19033.00,-19548.00,-515.00,-4676.00,-830.00,3846.00,-432.00,-2483.00,2051.00,-3081.00,-1308.00,-1773.00,-26358.00,503.00,3013.00,6301.00,353.00,-2420.00,2510.00,-1221.00
2004:Q4,28448.00,-1112.00,11976.00,18456.00,-422.00,-450.00,24639.00,-1107.00,-749.00,-339.00,-24.00,26858.00,3809.00,-491.00,-491.00,0.00,-621.00,-258.00,-339.00,-24.00,-1107.00,-1107.00,-914.00,-193.00,13321.00,7238.00,-6083.00,20275.00,67664.00,47389.00,5640.00,3039.00,2601.00,-1098.00,-349.00,-749.00,26858.00,3150.00,7859.00,3178.00,422.00,450.00,4709.00,3809.00
2005:Q1,-6344.00,1541.00,-27199.00,22337.00,-115.00,-2908.00,-9044.00,-2329.00,1497.00,-22.00,66.00,-8256.00,2700.00,600.00,600.00,0.00,941.00,897.00,-22.00,66.00,-2329.00,-2329.00,-2338.00,9.00,-22529.00,-30670.00,-8141.00,7542.00,-41219.00,-48761.00,-4252.00,-4455.00,203.00,2479.00,952.00,1527.00,-8256.00,-7748.00,-374.00,-6097.00,115.00,2908.00,7374.00,2700.00
2005:Q2,-4429.00,1310.00,-5110.00,-7444.00,-178.00,6993.00,6138.00,619.00,999.00,450.00,-139.00,4209.00,-10567.00,3186.00,3186.00,0.00,-1876.00,-2187.00,450.00,-139.00,619.00,619.00,436.00,183.00,-16867.00,35328.00,52195.00,3368.00,53650.00,50282.00,-16159.00,-10298.00,-5861.00,1549.00,412.00,1137.00,4209.00,428.00,-17611.00,-229.00,178.00,-6993.00,-18039.00,-10567.00
2005:Q3,-8800.00,-5334.00,14265.00,-19682.00,520.00,1431.00,-12370.00,1341.00,-5070.00,-251.00,-13.00,-8377.00,3570.00,-4153.00,-4153.00,0.00,-1181.00,-917.00,-251.00,-13.00,1341.00,1341.00,666.00,675.00,19933.00,19553.00,-380.00,-27706.00,56297.00,84003.00,2619.00,-652.00,3271.00,2015.00,1111.00,904.00,-8377.00,-8772.00,4491.00,2872.00,-520.00,-1431.00,13263.00,3570.00
2005:Q4,13416.00,6036.00,1787.00,4471.00,234.00,888.00,8221.00,358.00,6047.00,5.00,-16.00,1827.00,5195.00,8920.00,8920.00,0.00,-2884.00,-2873.00,5.00,-16.00,358.00,358.00,1196.00,-838.00,110.00,-2671.00,-2781.00,7691.00,34043.00,26352.00,6865.00,2860.00,4005.00,891.00,-365.00,1256.00,1827.00,4544.00,-1126.00,-5199.00,-234.00,-888.00,-5670.00,5195.00
2006:Q1,-30574.00,-8084.00,3387.00,-18659.00,347.00,-7565.00,-25607.00,-1247.00,-8105.00,31.00,-10.00,-16276.00,-4967.00,-10063.00,-10063.00,0.00,1979.00,1958.00,31.00,-10.00,-1247.00,-1247.00,-1741.00,494.00,727.00,10156.00,9429.00,-25264.00,38826.00,64090.00,-4514.00,1173.00,-5687.00,3747.00,1610.00,2137.00,-16276.00,3470.00,-3448.00,-5699.00,-347.00,7565.00,-6918.00,-4967.00
2006:Q2,-2121.00,2545.00,3412.00,-16241.00,67.00,8096.00,-11860.00,-456.00,2482.00,-20.00,83.00,-13949.00,9739.00,2604.00,2604.00,0.00,-59.00,-122.00,-20.00,83.00,-456.00,-456.00,-181.00,-275.00,-1817.00,24441.00,26258.00,-18433.00,-25959.00,-7526.00,-5683.00,-1409.00,-4274.00,618.00,862.00,-244.00,-13949.00,3414.00,690.00,-886.00,-67.00,-8096.00,-2724.00,9739.00
2006:Q3,12751.00,-6181.00,47095.00,-29518.00,171.00,1184.00,-5616.00,-31.00,-5775.00,-238.00,-168.00,596.00,18367.00,-2548.00,-2548.00,0.00,-3633.00,-3227.00,-238.00,-168.00,-31.00,-31.00,-62.00,31.00,44151.00,11335.00,-32816.00,-39517.00,23277.00,62794.00,-646.00,-214.00,-432.00,-4684.00,-1153.00,-3531.00,596.00,3914.00,18919.00,1907.00,-171.00,-1184.00,15005.00,18367.00
2006:Q4,24596.00,13007.00,39835.00,-24632.00,-452.00,-3162.00,48423.00,511.00,13103.00,-64.00,-32.00,34905.00,-23827.00,11638.00,11638.00,0.00,1369.00,1465.00,-64.00,-32.00,511.00,511.00,766.00,-255.00,55829.00,52525.00,-3304.00,-24153.00,61856.00,86009.00,408.00,-680.00,1088.00,3637.00,1042.00,2595.00,34905.00,-18227.00,-16825.00,3388.00,452.00,3162.00,1402.00,-23827.00
