date,FU796000105.Q,FU795090005.Q,FU795019005.Q,FU645012063.Q,FU795013005.Q,FU795000005.Q,FU794090005.Q,FU713011005.Q,FU713014003.Q,FU713012003.Q,FU633091003.Q,FU794010005.Q,FU793020005.Q,FU793030005.Q,FU793034005.Q,FU792050005.Q,FU794022005.Q,FU793069175.Q,FU793061105.Q,FU793061705.Q,FU793062005.Q,FU793063005.Q,FU794023005.Q,FU793068005.Q,FU793069005.Q,FU793065005.Q,FU793066005.Q,FU793064105.Q,FU793064205.Q,FU793070005.Q,FU793040005.Q,FU793092005.Q,FU793090005.Q,FU794190005.Q,FU794110005.Q,FU793120005.Q,FU703130005.Q,FU634090005.Q,FU792150005.Q,FU794122005.Q,FU793169175.Q,FU423161705.Q,FU793163005.Q,FU794123005.Q,FU793168005.Q,FU793169005.Q,FU643165005.Q,FU793164105.Q,FU653164205.Q,FU663170003.Q,FU543140005.Q,FU153050005.Q,FU793178005.Q,FU662090205.Q,FU793192005.Q,FU793190005.Q,FU797005005.Q
1995:Q4,20367.00,46111.00,25861.00,723.00,25138.00,20250.00,512354.00,-317.00,0.00,243.00,-1453.00,13417.00,-3017.00,-410.00,5007.00,49682.00,183772.00,-5263.00,32281.00,68786.00,20755.00,67213.00,144041.00,22870.00,29509.00,41898.00,49764.00,-11938.00,29132.00,9755.00,0.00,3427.00,91014.00,492104.00,6957.00,22671.00,30311.00,42145.00,32111.00,135332.00,14245.00,76615.00,44472.00,24675.00,-4612.00,27887.00,1400.00,-3420.00,62481.00,264.00,7782.00,80941.00,2206.00,-635.00,9430.00,38853.00,-25744.00
1996:Q1,22139.00,47211.00,27069.00,723.00,26346.00,20143.00,453721.00,-529.00,0.00,266.00,1533.00,-11218.00,100.00,7163.00,22848.00,28930.00,160873.00,29211.00,25245.00,44789.00,14328.00,47300.00,97914.00,19209.00,15691.00,62939.00,76.00,29351.00,24677.00,3036.00,0.00,2119.00,86658.00,433578.00,-15410.00,-53187.00,82137.00,71184.00,46861.00,71040.00,4054.00,37265.00,29721.00,29742.00,19095.00,9245.00,1402.00,-7062.00,88965.00,1352.00,3412.00,79805.00,-1007.00,342.00,4458.00,30946.00,-25072.00
1996:Q2,21651.00,35761.00,28276.00,1012.00,27264.00,7485.00,406183.00,82.00,0.00,251.00,-7186.00,1520.00,2650.00,303.00,11441.00,20032.00,57659.00,11211.00,-8933.00,13817.00,2366.00,39198.00,166383.00,28611.00,23486.00,76757.00,37530.00,48025.00,25768.00,545.00,0.00,2543.00,76168.00,398698.00,-15859.00,23124.00,24053.00,-6454.00,31463.00,157065.00,26427.00,75270.00,55368.00,8833.00,-3516.00,10387.00,1962.00,-1532.00,76147.00,1413.00,6553.00,73641.00,902.00,-299.00,-8169.00,27817.00,-14110.00
1996:Q3,20345.00,29870.00,29265.00,1208.00,28058.00,605.00,420376.00,-3411.00,-450.00,224.00,3568.00,801.00,3252.00,15210.00,17333.00,-1468.00,85515.00,11316.00,-35.00,17510.00,1461.00,55263.00,135035.00,27116.00,783.00,72861.00,34275.00,44100.00,23369.00,2678.00,0.00,3727.00,90893.00,419771.00,-17204.00,2408.00,65826.00,34315.00,448.00,97251.00,21218.00,55696.00,20337.00,9972.00,111.00,7520.00,2341.00,-5074.00,52227.00,1435.00,13605.00,74588.00,1515.00,316.00,5899.00,82244.00,-9526.00
1996:Q4,18222.00,-220.00,29719.00,1495.00,28224.00,-29939.00,565980.00,69.00,0.00,222.00,5597.00,12573.00,4587.00,17243.00,29390.00,24833.00,135153.00,639.00,-22606.00,51326.00,24227.00,81567.00,152705.00,22924.00,26033.00,71085.00,32664.00,25964.00,27446.00,2782.00,0.00,6698.00,120719.00,595919.00,23456.00,16665.00,54348.00,49744.00,2221.00,140183.00,40529.00,63182.00,36472.00,56655.00,9167.00,45336.00,2152.00,-7580.00,67748.00,-179.00,13844.00,100393.00,2721.00,-53.00,12497.00,63256.00,18442.00
1997:Q1,21431.00,48673.00,30059.00,2148.00,27911.00,18614.00,524552.00,-1674.00,-518.00,191.00,-2423.00,-11616.00,-1165.00,23188.00,17809.00,79406.00,157429.00,62702.00,-1006.00,26126.00,10128.00,59479.00,83043.00,40453.00,5144.00,52202.00,-14756.00,13142.00,35408.00,5075.00,0.00,4371.00,122885.00,505938.00,-16777.00,-32938.00,71241.00,63626.00,104590.00,74446.00,43923.00,27021.00,3502.00,-12495.00,-2946.00,-13698.00,4149.00,-14505.00,71438.00,3381.00,11041.00,83898.00,803.00,936.00,-514.00,97767.00,-27243.00
1997:Q2,22881.00,62204.00,30323.00,2255.00,28068.00,31880.00,528011.00,79.00,0.00,117.00,-490.00,1506.00,10597.00,8088.00,10355.00,15351.00,129293.00,16636.00,-3582.00,45159.00,1616.00,69464.00,163881.00,42976.00,26017.00,71415.00,23474.00,1430.00,29150.00,-1216.00,0.00,4993.00,154878.00,496131.00,1615.00,36874.00,49556.00,-1733.00,31614.00,144514.00,19439.00,71881.00,53194.00,37867.00,249.00,33565.00,4053.00,-9958.00,70888.00,-1307.00,10261.00,105252.00,2783.00,112.00,4262.00,13531.00,-39323.00
1997:Q3,23648.00,30159.00,32277.00,2845.00,29433.00,-2118.00,616247.00,64.00,0.00,128.00,2794.00,-3609.00,-3815.00,7733.00,15459.00,95393.00,151425.00,24255.00,18097.00,39887.00,16236.00,52950.00,173226.00,8841.00,31878.00,108153.00,24354.00,29730.00,30413.00,12243.00,0.00,2229.00,102834.00,618365.00,-20181.00,-40385.00,68944.00,51427.00,110898.00,97355.00,42264.00,40134.00,14957.00,30958.00,17019.00,12268.00,1671.00,-3616.00,92377.00,7273.00,12290.00,96697.00,2095.00,428.00,-3660.00,115465.00,-6511.00
1997:Q4,25042.00,27563.00,34319.00,4064.00,30255.00,-6757.00,683642.00,74.00,0.00,141.00,152.00,18224.00,8395.00,4621.00,11441.00,-27946.00,272883.00,40386.00,96154.00,30033.00,17263.00,89047.00,178517.00,48327.00,44303.00,65300.00,20587.00,7963.00,41260.00,7666.00,0.00,8940.00,151313.00,690399.00,28325.00,45272.00,61674.00,43758.00,-2312.00,194084.00,61025.00,74618.00,58441.00,36699.00,-1637.00,33301.00,5035.00,142.00,95749.00,-3691.00,7604.00,88386.00,2437.00,-392.00,5996.00,86668.00,-2521.00
1998:Q1,20165.00,50925.00,35591.00,3191.00,32400.00,15334.00,756938.00,95.00,0.00,121.00,5177.00,-14836.00,3253.00,4238.00,17544.00,78393.00,298658.00,91323.00,7847.00,85241.00,25303.00,88944.00,122080.00,20935.00,26798.00,92119.00,-17772.00,52502.00,29687.00,5109.00,0.00,-1923.00,156840.00,741603.00,-63979.00,-36664.00,95412.00,83521.00,117729.00,182027.00,59201.00,57006.00,65820.00,43319.00,7407.00,33637.00,2275.00,6193.00,101270.00,-406.00,4578.00,118427.00,-608.00,-511.00,-4599.00,95894.00,-30760.00
1998:Q2,18565.00,28443.00,37595.00,2767.00,34827.00,-9151.00,610269.00,492.00,0.00,122.00,-6503.00,683.00,-3411.00,8072.00,27963.00,26611.00,116853.00,30617.00,-71273.00,40054.00,12151.00,105304.00,251298.00,50862.00,36968.00,120709.00,42759.00,41141.00,40149.00,476.00,0.00,8037.00,98286.00,619421.00,24710.00,52166.00,3689.00,26105.00,-439.00,227797.00,33918.00,103532.00,90347.00,46772.00,8179.00,33630.00,4963.00,2483.00,96960.00,1337.00,8793.00,122527.00,332.00,-423.00,6709.00,-97.00,-9878.00
1998:Q3,17776.00,1507.00,38439.00,3390.00,35050.00,-36932.00,683742.00,68.00,0.00,205.00,4873.00,286.00,-760.00,15713.00,40504.00,8913.00,203421.00,25533.00,20004.00,74841.00,22293.00,60750.00,208692.00,27511.00,23324.00,126930.00,30927.00,-26452.00,50435.00,1366.00,0.00,1871.00,174607.00,720674.00,21844.00,-47920.00,36679.00,98391.00,39064.00,210958.00,35346.00,140474.00,35138.00,78005.00,8309.00,59791.00,9905.00,3633.00,43905.00,913.00,10237.00,115656.00,1479.00,1104.00,16762.00,89964.00,16269.00
1998:Q4,17957.00,68726.00,39677.00,2078.00,37598.00,29049.00,664740.00,102.00,0.00,279.00,3566.00,5287.00,7614.00,14576.00,23465.00,-115970.00,282186.00,-7108.00,25474.00,135508.00,28407.00,99905.00,308486.00,34002.00,87790.00,149322.00,37372.00,32690.00,18870.00,-1226.00,0.00,5477.00,79338.00,635691.00,11777.00,43517.00,81212.00,84776.00,-161626.00,259403.00,32518.00,170577.00,56308.00,48739.00,5412.00,35681.00,7646.00,-8773.00,59702.00,-2850.00,16241.00,97376.00,1247.00,-1591.00,15134.00,91407.00,-50768.00
1999:Q1,23479.00,72110.00,39106.00,1595.00,37512.00,33004.00,578256.00,-1778.00,-1000.00,368.00,9414.00,-9556.00,-12631.00,12296.00,25145.00,-26062.00,279873.00,54509.00,37298.00,111888.00,16664.00,59514.00,162164.00,5153.00,27626.00,128300.00,1085.00,-22481.00,43025.00,-2751.00,0.00,9133.00,113097.00,545252.00,-9640.00,-34459.00,16274.00,86689.00,30148.00,263748.00,19719.00,142374.00,101655.00,3953.00,-6794.00,5716.00,5031.00,-818.00,61562.00,497.00,10188.00,64520.00,-539.00,-305.00,15381.00,38054.00,-48632.00
1999:Q2,23354.00,34778.00,37483.00,-953.00,38437.00,-2705.00,589413.00,22.00,0.00,366.00,5362.00,2739.00,11587.00,-4935.00,17482.00,-3157.00,165409.00,9824.00,-50087.00,91585.00,5103.00,108984.00,249429.00,15110.00,62836.00,144047.00,27436.00,6959.00,29037.00,-3079.00,0.00,6899.00,105294.00,592119.00,15669.00,32665.00,27093.00,-17522.00,-11591.00,219291.00,14426.00,147331.00,57534.00,39814.00,12513.00,30366.00,-3065.00,10463.00,74466.00,12110.00,12601.00,80757.00,-1657.00,-246.00,58255.00,39951.00,-11424.00
1999:Q3,25311.00,39890.00,40275.00,627.00,39649.00,-385.00,610646.00,82.00,-1000.00,453.00,9879.00,50.00,-6115.00,-20250.00,33012.00,-2317.00,208144.00,31068.00,1131.00,105947.00,8433.00,61565.00,279124.00,24977.00,43708.00,172794.00,37645.00,-27039.00,47789.00,-3265.00,0.00,7281.00,84819.00,611032.00,1575.00,-8827.00,58438.00,55883.00,-7346.00,225055.00,22561.00,165452.00,37042.00,55957.00,-1900.00,55515.00,2342.00,-10044.00,39720.00,-1517.00,8019.00,80558.00,1723.00,1027.00,26451.00,84359.00,-14579.00
1999:Q4,26403.00,62159.00,39643.00,550.00,39093.00,22516.00,1074151.00,20.00,-1000.00,556.00,-13273.00,27329.00,18019.00,18811.00,36010.00,154631.00,327802.00,110442.00,5730.00,98932.00,7473.00,105225.00,327395.00,43848.00,99489.00,146117.00,37941.00,61012.00,13214.00,-6298.00,0.00,909.00,109015.00,1051636.00,9127.00,122616.00,112906.00,136418.00,51916.00,213390.00,119517.00,138190.00,-44317.00,94351.00,18588.00,72851.00,2912.00,2078.00,64004.00,837.00,12072.00,102809.00,3530.00,773.00,5606.00,119202.00,-35756.00
2000:Q1,21656.00,85984.00,40056.00,881.00,39175.00,45928.00,644359.00,79.00,0.00,990.00,20670.00,-37172.00,-12570.00,-2319.00,715.00,-58942.00,170454.00,70880.00,16516.00,19879.00,-1113.00,64292.00,228978.00,20414.00,104434.00,103972.00,158.00,169140.00,36423.00,5977.00,0.00,6412.00,115524.00,598431.00,-109020.00,-104202.00,106592.00,81056.00,74930.00,123346.00,32761.00,56241.00,34344.00,68008.00,-1230.00,67096.00,2142.00,-7637.00,108073.00,2907.00,10642.00,91680.00,2117.00,-128.00,15881.00,134186.00,-64328.00
2000:Q2,18312.00,-4351.00,40665.00,575.00,40090.00,-45015.00,593156.00,62.00,-2000.00,976.00,6335.00,2599.00,2721.00,-23238.00,-5807.00,22864.00,8134.00,50467.00,-50162.00,27993.00,-17102.00,-3062.00,288313.00,46155.00,36256.00,162201.00,43701.00,55092.00,60625.00,469.00,0.00,6430.00,169581.00,638171.00,62511.00,6609.00,63540.00,-37899.00,47689.00,172306.00,20463.00,95393.00,56450.00,22448.00,4195.00,16620.00,1633.00,11558.00,72664.00,5639.00,8075.00,95994.00,-1170.00,869.00,6618.00,100720.00,22663.00
2000:Q3,18615.00,62593.00,40923.00,877.00,40046.00,21670.00,686614.00,732.00,-1000.00,832.00,-363.00,-3143.00,-2719.00,9369.00,21129.00,-11702.00,171547.00,25446.00,51372.00,58481.00,8319.00,27929.00,209763.00,12755.00,-3139.00,151391.00,48755.00,95341.00,57248.00,6193.00,0.00,9101.00,124287.00,664944.00,-18814.00,-34882.00,99067.00,69128.00,31874.00,192670.00,17879.00,129123.00,45668.00,10415.00,-2034.00,13051.00,-602.00,-8254.00,60921.00,-3493.00,11395.00,96828.00,3381.00,-832.00,15340.00,140200.00,-43979.00
2000:Q4,20441.00,-12599.00,41023.00,1514.00,39509.00,-53622.00,897208.00,68.00,-1000.00,832.00,17488.00,11585.00,16630.00,-12163.00,20827.00,136850.00,100565.00,17737.00,-17294.00,111320.00,8454.00,-19652.00,242537.00,33823.00,1456.00,140370.00,66888.00,36903.00,69268.00,5213.00,0.00,-720.00,252325.00,950830.00,16063.00,18979.00,113410.00,117870.00,73791.00,259645.00,60623.00,154120.00,44902.00,60475.00,2152.00,56771.00,1552.00,21401.00,53493.00,3.00,12667.00,109959.00,4722.00,-96.00,33978.00,54471.00,33040.00
2001:Q1,30360.00,53590.00,41626.00,494.00,41132.00,11964.00,856712.00,99.00,0.00,628.00,22681.00,-10417.00,12721.00,22136.00,61977.00,117555.00,335365.00,-46991.00,76533.00,203836.00,18001.00,83986.00,57078.00,-7583.00,-26966.00,81833.00,9794.00,113085.00,29061.00,5266.00,0.00,2547.00,86931.00,844748.00,-82823.00,-49535.00,147266.00,190211.00,105941.00,147516.00,-21834.00,109062.00,60288.00,-2339.00,2801.00,-5478.00,338.00,16216.00,43396.00,-576.00,27405.00,101533.00,14533.00,3244.00,14109.00,168651.00,-23230.00
2001:Q2,30917.00,61089.00,39487.00,48.00,39439.00,21601.00,574819.00,83.00,0.00,399.00,-2749.00,1564.00,21237.00,-12850.00,18806.00,-3613.00,36319.00,-137270.00,-37922.00,139004.00,9076.00,63431.00,229722.00,-30566.00,23239.00,202605.00,34444.00,116830.00,8009.00,1587.00,0.00,540.00,158937.00,553218.00,790.00,30490.00,51496.00,16996.00,29327.00,131777.00,-116540.00,173275.00,75042.00,10457.00,1141.00,6988.00,2328.00,-2308.00,76105.00,-2018.00,23987.00,93632.00,1077.00,879.00,7272.00,83259.00,-30172.00
2001:Q3,38955.00,4221.00,36757.00,-716.00,37473.00,-32536.00,915202.00,92.00,0.00,287.00,685.00,5539.00,20655.00,-5992.00,41500.00,52242.00,252735.00,-37453.00,71320.00,124082.00,6760.00,88026.00,278118.00,-8936.00,50366.00,207280.00,29408.00,106647.00,44654.00,9177.00,0.00,13807.00,95056.00,947738.00,32209.00,25294.00,66471.00,109183.00,63388.00,254730.00,-22790.00,204736.00,72784.00,105702.00,7071.00,100892.00,-2261.00,7355.00,9224.00,2815.00,6016.00,148601.00,9239.00,2457.00,-2985.00,108039.00,34734.00
2001:Q4,48681.00,64107.00,40332.00,4245.00,36087.00,23776.00,844136.00,72.00,0.00,60.00,10900.00,3686.00,10992.00,62817.00,36748.00,30907.00,311984.00,25211.00,1573.00,167201.00,38808.00,79191.00,159317.00,-39372.00,-55403.00,181549.00,72543.00,67038.00,23245.00,2471.00,0.00,1672.00,122227.00,820361.00,17845.00,104309.00,88550.00,123672.00,-5823.00,278424.00,34298.00,155614.00,88512.00,-38352.00,-4618.00,-35538.00,1804.00,18610.00,62770.00,3075.00,17955.00,73000.00,-2133.00,-9862.00,7308.00,81013.00,-15427.00
2002:Q1,53798.00,76633.00,40802.00,1740.00,39062.00,35831.00,631700.00,94.00,0.00,613.00,-7301.00,-7942.00,-5150.00,97.00,-23515.00,15859.00,214304.00,-64210.00,37401.00,137007.00,5742.00,98364.00,136410.00,-14472.00,-10627.00,168693.00,-7184.00,70119.00,48512.00,2895.00,0.00,10873.00,175833.00,595869.00,-36820.00,-96989.00,170180.00,-37453.00,48085.00,208233.00,-64516.00,169694.00,103055.00,-19859.00,695.00,-22529.00,1975.00,13597.00,102672.00,-2864.00,22300.00,119729.00,-2797.00,-2067.00,1665.00,108257.00,-22835.00
2002:Q2,56537.00,-7701.00,40096.00,931.00,39165.00,-47797.00,587320.00,46.00,0.00,365.00,-1998.00,1942.00,249.00,1370.00,16029.00,38305.00,91265.00,-72529.00,37153.00,96048.00,12165.00,18428.00,220011.00,-30787.00,-10192.00,227730.00,33260.00,57298.00,24408.00,2237.00,0.00,6451.00,129342.00,635117.00,-30553.00,38183.00,31588.00,-57088.00,130956.00,187856.00,-51693.00,120969.00,118580.00,-12618.00,13473.00,-31850.00,5759.00,20856.00,49379.00,-5765.00,24631.00,94746.00,7637.00,2328.00,2878.00,150103.00,64238.00
2002:Q3,56256.00,-828.00,40765.00,1321.00,39444.00,-41593.00,617493.00,60.00,0.00,320.00,2591.00,2772.00,18077.00,-22668.00,-26742.00,88316.00,207499.00,-14618.00,45223.00,150038.00,10783.00,16073.00,237172.00,-24035.00,-13456.00,245445.00,29218.00,-19194.00,24036.00,-2273.00,0.00,3637.00,103890.00,659086.00,33854.00,25555.00,93331.00,-32605.00,70070.00,163730.00,-3756.00,114974.00,52512.00,25265.00,18088.00,5773.00,1404.00,18201.00,-2886.00,1185.00,17333.00,110179.00,6482.00,2450.00,2531.00,124411.00,57084.00
2002:Q4,56257.00,95870.00,38820.00,597.00,38223.00,57049.00,775402.00,106.00,0.00,282.00,-14.00,9226.00,236.00,-5494.00,34812.00,13680.00,312221.00,21126.00,90953.00,138763.00,29137.00,32242.00,288939.00,-29216.00,16074.00,261961.00,40120.00,35452.00,16221.00,-4056.00,0.00,2393.00,71397.00,718352.00,48489.00,25360.00,51518.00,106911.00,17136.00,313212.00,20029.00,141015.00,152168.00,-23250.00,-20373.00,-4940.00,2063.00,18882.00,33830.00,5651.00,-3100.00,122806.00,6096.00,-2077.00,2542.00,-5654.00,-39613.00
2003:Q1,57869.00,116404.00,37864.00,240.00,37624.00,78540.00,809784.00,57.00,0.00,201.00,-9741.00,-6665.00,22180.00,-19868.00,-65388.00,-3046.00,337631.00,-5898.00,1137.00,201452.00,39108.00,101832.00,206770.00,-14520.00,25464.00,203994.00,-8168.00,107303.00,11109.00,4555.00,0.00,5522.00,219165.00,731244.00,-50901.00,-16926.00,152514.00,-66211.00,64006.00,271867.00,-21354.00,128310.00,164911.00,16786.00,-169.00,18117.00,-1162.00,11256.00,47850.00,-8917.00,18049.00,178967.00,-27259.00,-71.00,20518.00,119716.00,-58535.00
2003:Q2,61085.00,30592.00,38200.00,202.00,37998.00,-7609.00,1130380.00,33.00,0.00,267.00,-10851.00,3351.00,211.00,-10351.00,15400.00,115560.00,282217.00,-43796.00,-9772.00,159371.00,18206.00,158208.00,402946.00,-9701.00,94163.00,284677.00,33807.00,73522.00,7052.00,2316.00,0.00,6581.00,242126.00,1137988.00,-29745.00,57762.00,103188.00,-41253.00,166081.00,179504.00,-49552.00,110595.00,118461.00,142627.00,31630.00,109153.00,1844.00,22760.00,95935.00,6752.00,14999.00,104474.00,-881.00,-1220.00,6.00,316999.00,30493.00
2003:Q3,57960.00,96878.00,38890.00,-1181.00,40071.00,57989.00,583269.00,105.00,0.00,208.00,-5776.00,1677.00,8058.00,-11445.00,26288.00,-101845.00,233782.00,-31376.00,69126.00,59990.00,19094.00,116948.00,255155.00,-23013.00,-31852.00,274070.00,35949.00,32963.00,19698.00,-611.00,0.00,5660.00,119353.00,525280.00,57686.00,-17379.00,41004.00,-67261.00,-79127.00,254062.00,-14158.00,197168.00,71052.00,-8169.00,-1832.00,-9641.00,3304.00,12889.00,56454.00,-2785.00,18597.00,101366.00,1682.00,-467.00,464.00,156264.00,-38919.00
2003:Q4,56675.00,78872.00,41371.00,521.00,40850.00,37502.00,703632.00,57.00,0.00,195.00,-11828.00,1572.00,13488.00,-8954.00,-67540.00,-2419.00,288022.00,-8135.00,58722.00,22163.00,22450.00,192822.00,262810.00,886.00,-16589.00,220321.00,58192.00,31214.00,15263.00,6649.00,0.00,6528.00,168575.00,666130.00,27644.00,61017.00,71561.00,-50329.00,29001.00,319261.00,21560.00,150172.00,147529.00,-4760.00,-2465.00,-7204.00,4909.00,19126.00,82513.00,-4250.00,6702.00,116244.00,3463.00,-1636.00,2866.00,-12293.00,-22198.00
2004:Q1,59800.00,60819.00,44415.00,2352.00,42063.00,16404.00,1034148.00,83.00,0.00,293.00,3171.00,-5365.00,-6614.00,3476.00,-52011.00,171392.00,125492.00,20421.00,-46676.00,-8369.00,24659.00,135457.00,284018.00,-16890.00,54145.00,253198.00,-6435.00,108518.00,41884.00,1932.00,0.00,20978.00,336902.00,1017744.00,-86958.00,-2841.00,176252.00,-47413.00,176844.00,173473.00,6368.00,4537.00,162568.00,67612.00,9400.00,52611.00,5601.00,26569.00,123223.00,6381.00,-1168.00,136942.00,10629.00,-1981.00,6047.00,254133.00,-1019.00
2004:Q2,57263.00,71020.00,44909.00,1497.00,43412.00,26111.00,788807.00,76.00,0.00,278.00,6771.00,8074.00,15797.00,8531.00,-26941.00,107112.00,57735.00,-31932.00,-68629.00,80438.00,19456.00,58402.00,440308.00,20496.00,59747.00,341420.00,18645.00,32067.00,42298.00,11213.00,0.00,12827.00,72662.00,762696.00,79275.00,39377.00,119308.00,-50735.00,76712.00,196341.00,-27588.00,73847.00,150082.00,78524.00,6911.00,65462.00,6151.00,24799.00,27280.00,-2522.00,10211.00,137702.00,-18321.00,-338.00,17903.00,27180.00,-13757.00
2004:Q3,42356.00,-55434.00,45613.00,652.00,44961.00,-101047.00,1029464.00,61.00,0.00,240.00,-8438.00,-4703.00,-3237.00,-6803.00,5460.00,127212.00,168580.00,9852.00,92003.00,-70647.00,1480.00,135892.00,350178.00,10853.00,-11733.00,301139.00,49919.00,82610.00,35578.00,5232.00,0.00,6431.00,271063.00,1130511.00,-32282.00,-10827.00,119047.00,-49701.00,247706.00,209606.00,-164.00,43803.00,165967.00,10684.00,22542.00,-15815.00,3957.00,32781.00,48734.00,2159.00,9307.00,173948.00,7161.00,801.00,17551.00,343836.00,97790.00
2004:Q4,63112.00,46550.00,47124.00,1030.00,46094.00,-575.00,950244.00,91.00,0.00,155.00,-652.00,-2219.00,21559.00,15943.00,-39757.00,-117679.00,83552.00,63347.00,26094.00,-198628.00,10320.00,182420.00,522195.00,38373.00,96724.00,335895.00,51203.00,81963.00,28630.00,-7864.00,0.00,3594.00,360734.00,950819.00,28448.00,59649.00,115430.00,9528.00,-139380.00,263839.00,43036.00,-6421.00,227224.00,91939.00,-3855.00,86001.00,9793.00,33908.00,88906.00,1804.00,7003.00,145793.00,6397.00,-2646.00,8693.00,231508.00,16562.00
2005:Q1,64954.00,234927.00,44293.00,1043.00,43250.00,190634.00,971480.00,68.00,0.00,111.00,-4703.00,-788.00,-25114.00,13931.00,-1194.00,123984.00,279259.00,42969.00,49617.00,-12022.00,36939.00,161756.00,291607.00,17625.00,13620.00,274997.00,-14635.00,88989.00,29545.00,-2204.00,0.00,6805.00,171184.00,780846.00,-6344.00,-23228.00,162556.00,-36678.00,194378.00,235839.00,25441.00,-12216.00,222614.00,-7304.00,-2615.00,-9763.00,5074.00,21772.00,82112.00,-1068.00,3590.00,140921.00,1980.00,607.00,12359.00,-646.00,-169972.00
2005:Q2,52160.00,61028.00,45332.00,899.00,44433.00,15696.00,904952.00,72.00,0.00,70.00,13769.00,1929.00,-9688.00,-7398.00,-17668.00,48690.00,65442.00,50301.00,-39329.00,-112153.00,22258.00,144365.00,506026.00,53934.00,47582.00,377272.00,27238.00,57013.00,23804.00,2437.00,0.00,10337.00,210118.00,889256.00,-4429.00,15002.00,107578.00,-11106.00,150598.00,278446.00,58739.00,19252.00,200455.00,50531.00,1117.00,43273.00,6141.00,19887.00,61882.00,77.00,-1077.00,146445.00,-2750.00,-196.00,1666.00,76702.00,-8868.00
2005:Q3,30676.00,103118.00,46266.00,323.00,45943.00,56852.00,907670.00,38.00,0.00,-186.00,11125.00,-3993.00,-1954.00,12401.00,5849.00,136452.00,86337.00,40373.00,29107.00,-66657.00,20838.00,62676.00,456617.00,28527.00,4710.00,381944.00,41436.00,30193.00,8842.00,2206.00,0.00,6764.00,156978.00,850818.00,-8800.00,-32785.00,220936.00,47974.00,176137.00,142260.00,35496.00,-24712.00,131476.00,9809.00,9927.00,-3894.00,3776.00,8337.00,64030.00,10178.00,6853.00,122526.00,-7127.00,-1203.00,280.00,91413.00,-72442.00
2005:Q4,43530.00,141649.00,46531.00,202.00,46329.00,95118.00,1005464.00,145.00,0.00,111.00,-12408.00,6394.00,-20362.00,12889.00,25079.00,-21762.00,207467.00,59201.00,61835.00,-18463.00,25262.00,79632.00,515970.00,70996.00,32428.00,370269.00,42277.00,76620.00,21359.00,-2969.00,0.00,-12359.00,209291.00,910347.00,13416.00,45433.00,118808.00,124931.00,-41784.00,391213.00,94497.00,98100.00,198616.00,16358.00,14262.00,2977.00,-881.00,28427.00,78016.00,-2148.00,-8.00,143594.00,-2215.00,-425.00,-440.00,-2829.00,-98119.00
2006:Q1,53046.00,108621.00,47228.00,761.00,46467.00,61394.00,1248396.00,61.00,0.00,1339.00,5521.00,-9331.00,13462.00,703.00,168.00,63206.00,310415.00,61510.00,-12773.00,55339.00,23886.00,182453.00,470836.00,51803.00,40941.00,407449.00,-29357.00,77451.00,23762.00,17592.00,0.00,10623.00,262589.00,1187003.00,-30574.00,-19382.00,201824.00,7127.00,152738.00,330564.00,30191.00,76221.00,224152.00,38261.00,9246.00,24871.00,4144.00,5033.00,134480.00,-7177.00,19803.00,121410.00,8614.00,-243.00,9451.00,215074.00,-55576.00
2006:Q2,56808.00,124001.00,46903.00,537.00,46366.00,77098.00,1067554.00,78.00,0.00,111.00,-18835.00,2089.00,46564.00,34065.00,6416.00,-14784.00,166242.00,13490.00,-52507.00,68673.00,9983.00,126603.00,536452.00,51314.00,61163.00,391059.00,32916.00,32656.00,38572.00,-7052.00,1111.00,1854.00,242015.00,990456.00,-2121.00,29059.00,123740.00,60437.00,85937.00,356781.00,70699.00,113383.00,172699.00,70208.00,937.00,65353.00,3918.00,22090.00,41228.00,13036.00,2932.00,148426.00,-7516.00,-170.00,12726.00,33663.00,-67193.00
2006:Q3,52625.00,85906.00,49782.00,2289.00,47493.00,36125.00,1235915.00,106.00,0.00,94.00,-8254.00,-6212.00,-21222.00,-4260.00,47723.00,198736.00,232945.00,70178.00,61951.00,-40707.00,30221.00,111302.00,458181.00,40568.00,23024.00,336463.00,58126.00,-41953.00,30778.00,-5391.00,3129.00,4937.00,346578.00,1199790.00,12751.00,-45769.00,159276.00,101401.00,336307.00,245037.00,10741.00,56039.00,178257.00,8500.00,-3706.00,10858.00,1348.00,-5260.00,48022.00,-5610.00,14358.00,135534.00,11254.00,-832.00,9800.00,175021.00,-33282.00
2006:Q4,52608.00,164974.00,48284.00,-45.00,48329.00,116690.00,1009897.00,103.00,0.00,122.00,11455.00,13518.00,12789.00,1675.00,-52382.00,-74406.00,426885.00,87615.00,117417.00,27953.00,60394.00,133506.00,461548.00,54442.00,91165.00,259582.00,56359.00,3653.00,42816.00,9044.00,3615.00,8337.00,141124.00,893207.00,24596.00,16146.00,151289.00,142665.00,-88691.00,384346.00,84774.00,82575.00,216997.00,-12391.00,-6853.00,-2711.00,-2827.00,38114.00,122423.00,4951.00,15931.00,119125.00,1394.00,-5571.00,20042.00,-41162.00,-112366.00
