1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2003:Q2,8115.00,2626.00,36859.00,428.00,3011.00,10416.00,816.00,3612.00,-4420.00,0.00,10408.00,25471.00,2444.00,10740.00,12287.00,-2476.00,8.00,34884.00,-21754.00,57996.00,3448.00,42092.00,12456.00,1564.00,1592.00,-4514.00,3514.00
2003:Q3,8136.00,2697.00,32256.00,76.00,1343.00,6535.00,-2208.00,3288.00,20883.00,0.00,-15428.00,36160.00,-2868.00,27105.00,11923.00,-1936.00,-9921.00,56493.00,10869.00,42360.00,-6392.00,40444.00,8308.00,3120.00,3324.00,-3180.00,29676.00
2003:Q4,8208.00,2749.00,45114.00,544.00,-4962.00,12338.00,-712.00,-1660.00,11778.00,0.00,2932.00,44150.00,5521.00,25539.00,13090.00,-2232.00,-4724.00,57192.00,23379.00,21455.00,5704.00,9967.00,5784.00,5428.00,980.00,5950.00,17537.00
2004:Q1,8499.00,3061.00,45567.00,504.00,-1403.00,326.00,1068.00,-132.00,-10578.00,0.00,9968.00,43209.00,1685.00,21566.00,19958.00,-260.00,3192.00,20659.00,5873.00,12257.00,14892.00,-6867.00,4232.00,-10028.00,-2672.00,15228.00,-19471.00
2004:Q2,8612.00,3145.00,48608.00,-140.00,4186.00,-2730.00,-752.00,1020.00,5170.00,0.00,-8168.00,41933.00,-4139.00,31737.00,14335.00,-1208.00,6568.00,52339.00,6137.00,39212.00,-1740.00,33612.00,7340.00,2352.00,4876.00,-239.00,9197.00
2004:Q3,8696.00,3254.00,11333.00,-376.00,-1036.00,-16777.00,-312.00,-1628.00,-2657.00,0.00,-12180.00,36069.00,13441.00,24699.00,-2071.00,-1588.00,-4959.00,25805.00,-3860.00,33935.00,2912.00,23455.00,7568.00,4036.00,924.00,-9230.00,19914.00
2004:Q4,8766.00,3342.00,55024.00,-96.00,4850.00,17861.00,416.00,1112.00,3485.00,0.00,12848.00,39202.00,8457.00,24938.00,5806.00,-2600.00,-4193.00,43270.00,-86.00,32595.00,14420.00,11743.00,6432.00,2848.00,6076.00,1837.00,-6330.00
2005:Q1,8872.00,3051.00,52759.00,264.00,-4023.00,387.00,244.00,-2080.00,-5929.00,0.00,8152.00,49521.00,1774.00,28029.00,19718.00,-1160.00,7770.00,36106.00,38952.00,-1202.00,13396.00,-20962.00,6364.00,-9676.00,1536.00,6497.00,-10832.00
2005:Q2,8939.00,3121.00,20734.00,-556.00,-20.00,-20418.00,-1400.00,420.00,-9666.00,0.00,-9772.00,46436.00,4073.00,24994.00,17369.00,-1348.00,-3360.00,34482.00,-1388.00,15271.00,-2572.00,11639.00,6204.00,7140.00,3144.00,10315.00,19566.00
2005:Q3,9049.00,3191.00,33802.00,-52.00,10440.00,-26599.00,-200.00,-2100.00,-5411.00,0.00,-18888.00,48793.00,5740.00,27108.00,15945.00,-1868.00,3087.00,48178.00,-18706.00,59150.00,12188.00,54310.00,-7348.00,8728.00,300.00,-1294.00,20234.00
2005:Q4,9223.00,3250.00,42277.00,-64.00,2419.00,9110.00,1340.00,-780.00,-6002.00,0.00,14552.00,37354.00,7917.00,29652.00,-215.00,-484.00,-6058.00,20998.00,6758.00,13182.00,4824.00,3430.00,4928.00,-2044.00,8148.00,-5046.00,-15306.00
2006:Q1,9528.00,3746.00,55871.00,-40.00,1579.00,18109.00,1172.00,1240.00,-1231.00,0.00,16928.00,43844.00,704.00,28980.00,14160.00,-76.00,-7545.00,19592.00,36125.00,-6579.00,7712.00,-18887.00,4596.00,-8268.00,-236.00,-1449.00,-30497.00
2006:Q2,9639.00,3840.00,1636.00,332.00,-1451.00,-24459.00,-1728.00,-1136.00,-12923.00,0.00,-8672.00,43235.00,4098.00,30561.00,8577.00,-816.00,-15205.00,22904.00,-2914.00,10925.00,-1080.00,17925.00,-5920.00,11784.00,6844.00,-3735.00,27066.00
2006:Q3,9655.00,3917.00,22976.00,-672.00,-5545.00,-25303.00,2140.00,340.00,-26111.00,0.00,-1672.00,33334.00,5247.00,28177.00,-89.00,-252.00,21414.00,31969.00,-30046.00,54376.00,-31428.00,78820.00,6984.00,3816.00,1952.00,1870.00,14731.00
2006:Q4,9562.00,3981.00,52937.00,-128.00,-962.00,4382.00,-888.00,-1608.00,-15146.00,0.00,22024.00,27286.00,2083.00,17938.00,7265.00,-340.00,22699.00,27403.00,-8954.00,39278.00,-9044.00,43982.00,4340.00,-3676.00,8356.00,-7601.00,-19953.00
2007:Q1,9138.00,3335.00,57518.00,-196.00,12753.00,11044.00,2496.00,-1732.00,-13628.00,0.00,23908.00,30277.00,6788.00,19657.00,3832.00,208.00,3433.00,6754.00,6409.00,17285.00,14140.00,-9035.00,12180.00,-17992.00,-10544.00,11596.00,-44962.00
2007:Q2,8981.00,3428.00,25446.00,160.00,-6491.00,-9211.00,600.00,1024.00,-8147.00,0.00,-2688.00,29958.00,5116.00,27054.00,-2213.00,-1656.00,12687.00,36661.00,-6820.00,40624.00,-7996.00,42108.00,6512.00,4796.00,10592.00,-12531.00,16768.00
2007:Q3,8609.00,3510.00,50910.00,8.00,2839.00,6007.00,-2756.00,5204.00,2507.00,0.00,1052.00,34568.00,4631.00,29187.00,751.00,-116.00,7604.00,58423.00,5878.00,37263.00,-14448.00,47179.00,4532.00,5836.00,37904.00,-28459.00,12612.00
2007:Q4,8034.00,3580.00,17110.00,-484.00,-19432.00,1165.00,-2468.00,7452.00,2765.00,0.00,-6584.00,37457.00,2677.00,35130.00,-351.00,732.00,-2328.00,52278.00,-1563.00,31628.00,12704.00,22768.00,-3844.00,-428.00,15708.00,6934.00,39622.00
2008:Q1,7229.00,3726.00,48758.00,980.00,5944.00,5309.00,9252.00,-3428.00,6165.00,0.00,-6680.00,36307.00,4876.00,37984.00,-6553.00,2100.00,-1882.00,20762.00,-31245.00,49814.00,20308.00,11010.00,18496.00,-5096.00,-15200.00,22489.00,-24493.00
2008:Q2,6683.00,3740.00,50445.00,-232.00,-8188.00,12162.00,-7976.00,2680.00,19250.00,0.00,-1792.00,42540.00,7891.00,36996.00,-2348.00,-124.00,4287.00,67501.00,6346.00,56440.00,-7100.00,58980.00,4560.00,-536.00,27600.00,-22350.00,19999.00
2008:Q3,6311.00,3710.00,26018.00,2044.00,-7700.00,5211.00,-2980.00,-1312.00,18475.00,0.00,-8972.00,41114.00,5108.00,30521.00,5485.00,-324.00,-14327.00,46422.00,14725.00,9189.00,-9956.00,42253.00,-23108.00,4624.00,32400.00,-14515.00,23005.00
2008:Q4,6088.00,3565.00,40027.00,11312.00,292.00,-6647.00,0.00,-4224.00,13893.00,0.00,-16316.00,26616.00,1273.00,23411.00,1932.00,1704.00,6750.00,47191.00,-17062.00,64957.00,3184.00,59809.00,1964.00,-7880.00,-11600.00,18777.00,9687.00
2009:Q1,5995.00,3285.00,84451.00,78872.00,-56.00,-13559.00,0.00,-1896.00,19633.00,0.00,-31296.00,29103.00,4193.00,11614.00,13296.00,-572.00,-9336.00,157539.00,37486.00,92825.00,21888.00,39329.00,31608.00,-2076.00,-41200.00,70505.00,75798.00
2009:Q2,6182.00,3127.00,47017.00,-4732.00,-104.00,45478.00,0.00,16628.00,26994.00,0.00,1856.00,5554.00,10141.00,3638.00,-8225.00,-1088.00,1909.00,43705.00,-12496.00,68223.00,-1224.00,59391.00,10056.00,76.00,-7200.00,-4898.00,-257.00
2009:Q3,6503.00,3045.00,13211.00,-24764.00,28.00,34921.00,0.00,2320.00,33065.00,0.00,-464.00,576.00,-12904.00,4371.00,9110.00,-2040.00,4490.00,-4309.00,-52148.00,58793.00,-4924.00,46449.00,17268.00,-628.00,-800.00,-9526.00,-14062.00
2009:Q4,7000.00,2993.00,99504.00,60544.00,152.00,39128.00,0.00,4380.00,31512.00,0.00,3236.00,-4973.00,3714.00,1789.00,-10476.00,-1168.00,5821.00,84368.00,20934.00,68327.00,30752.00,28579.00,8996.00,-264.00,-7200.00,2571.00,-11129.00
2010:Q1,7626.00,2462.00,10723.00,8540.00,-204.00,37684.00,0.00,6312.00,32140.00,0.00,-768.00,-4599.00,10682.00,2669.00,-17951.00,712.00,-31410.00,-23817.00,7235.00,-595.00,6332.00,-10219.00,3292.00,0.00,-4400.00,-26057.00,-29376.00
2010:Q2,8222.00,2521.00,14935.00,-26736.00,100.00,38825.00,0.00,6168.00,34205.00,0.00,-1548.00,-7514.00,7903.00,1900.00,-17317.00,440.00,9819.00,4791.00,-37196.00,46775.00,-1120.00,47099.00,796.00,0.00,-1600.00,-3188.00,-4443.00
2010:Q3,8734.00,2572.00,27135.00,45172.00,-452.00,-25309.00,0.00,-26308.00,28747.00,0.00,-27748.00,-7868.00,8817.00,-582.00,-16103.00,-616.00,16208.00,41327.00,-6785.00,54899.00,976.00,49547.00,4376.00,0.00,800.00,-7586.00,20354.00
2010:Q4,9156.00,2633.00,251346.00,12960.00,8.00,73323.00,0.00,37488.00,68383.00,0.00,-32548.00,-4984.00,-13283.00,-443.00,8742.00,-464.00,170503.00,232854.00,189226.00,36262.00,15792.00,17906.00,2564.00,0.00,3620.00,3747.00,-11969.00
2011:Q1,9516.00,2379.00,108930.00,55412.00,-8.00,54909.00,0.00,6156.00,38329.00,11300.00,-876.00,-245.00,9267.00,5310.00,-14821.00,280.00,-1418.00,90462.00,77776.00,14678.00,25000.00,-14814.00,4492.00,0.00,-9648.00,7657.00,-11331.00
2011:Q2,9814.00,2451.00,62352.00,-10372.00,75380.00,16421.00,0.00,1180.00,13989.00,1932.00,-680.00,4501.00,1647.00,2472.00,383.00,644.00,-24223.00,-33992.00,-62572.00,35623.00,-6400.00,41867.00,156.00,0.00,-3512.00,-3531.00,-88981.00
2011:Q3,10244.00,2576.00,-23282.00,-5696.00,-31744.00,32900.00,0.00,2864.00,27220.00,3856.00,-1040.00,2891.00,-42.00,1771.00,1161.00,824.00,-22457.00,-7366.00,-71956.00,72456.00,20012.00,47808.00,4636.00,0.00,3724.00,-11590.00,23584.00
2011:Q4,10811.00,2648.00,67196.00,4964.00,19936.00,19678.00,0.00,-20360.00,42918.00,-4208.00,1328.00,23445.00,15376.00,8551.00,-482.00,-280.00,-546.00,26912.00,-30655.00,43312.00,4148.00,34836.00,4328.00,0.00,1632.00,12623.00,-32121.00
2012:Q1,11594.00,2732.00,150548.00,58652.00,19864.00,49400.00,0.00,11048.00,30092.00,5868.00,2392.00,28971.00,-713.00,11255.00,18430.00,300.00,-6640.00,119660.00,48096.00,67732.00,43944.00,16624.00,7164.00,0.00,-5080.00,8912.00,-22026.00
2012:Q2,12078.00,2792.00,-41749.00,-46220.00,-31676.00,11623.00,0.00,-1688.00,15963.00,-3192.00,540.00,28694.00,-597.00,8777.00,20514.00,60.00,-4230.00,-22353.00,-68223.00,48291.00,-5652.00,51535.00,2408.00,0.00,3344.00,-5765.00,28682.00
2012:Q3,12283.00,2780.00,-5005.00,-31824.00,-17440.00,11574.00,0.00,4044.00,9314.00,-176.00,-1608.00,26052.00,8678.00,5199.00,12175.00,0.00,6633.00,1011.00,-45145.00,46840.00,-3096.00,43576.00,6360.00,0.00,2640.00,-3324.00,15519.00
2012:Q4,12214.00,2811.00,69230.00,24360.00,4308.00,-809.00,0.00,-6476.00,4143.00,1452.00,72.00,32687.00,-6796.00,8166.00,31317.00,340.00,8345.00,56718.00,10027.00,42361.00,7768.00,25817.00,8776.00,0.00,2776.00,1554.00,-3109.00
2013:Q1,11828.00,2615.00,67010.00,56772.00,-37072.00,20794.00,0.00,-376.00,12010.00,4532.00,4628.00,35916.00,1512.00,8434.00,25970.00,496.00,-9896.00,95174.00,52087.00,38728.00,42632.00,-10584.00,6680.00,0.00,-11428.00,15787.00,37377.00
2013:Q2,11665.00,2623.00,16548.00,-62032.00,-876.00,16059.00,0.00,3528.00,10827.00,-1224.00,2928.00,39246.00,6699.00,15752.00,16794.00,-828.00,24980.00,16032.00,-21973.00,37520.00,-11464.00,48936.00,48.00,0.00,4944.00,-4458.00,8526.00
2013:Q3,11673.00,2650.00,-2813.00,-24188.00,-480.00,100.00,0.00,-2180.00,584.00,1544.00,152.00,51860.00,-370.00,25576.00,26654.00,-1036.00,-29069.00,-3041.00,-36315.00,29008.00,-9392.00,30232.00,8168.00,0.00,12464.00,-8198.00,8795.00
2013:Q4,11868.00,2716.00,51891.00,6808.00,0.00,-18728.00,0.00,-1772.00,-14636.00,-3456.00,1136.00,55538.00,12559.00,24734.00,18245.00,-716.00,8989.00,44751.00,15117.00,25144.00,9652.00,11700.00,3792.00,0.00,1684.00,2806.00,2012.00
2014:Q1,12275.00,2920.00,110784.00,55476.00,600.00,-6009.00,0.00,5156.00,-13721.00,-80.00,2636.00,60369.00,1468.00,26154.00,32747.00,-56.00,403.00,94400.00,48616.00,40146.00,40660.00,-9062.00,8548.00,0.00,1668.00,3969.00,-7029.00
2014:Q2,12515.00,2982.00,13382.00,-58128.00,-600.00,-5027.00,0.00,3600.00,-10367.00,1584.00,156.00,71784.00,4074.00,25721.00,41990.00,-488.00,5841.00,390.00,-43556.00,30085.00,-9268.00,43645.00,-4292.00,0.00,10204.00,3657.00,-3459.00
2014:Q3,12621.00,3051.00,40057.00,-33888.00,-80.00,4819.00,0.00,19740.00,-12061.00,176.00,-3036.00,71360.00,10701.00,28250.00,32410.00,-176.00,-1978.00,36013.00,-12391.00,40627.00,-4536.00,39563.00,5600.00,0.00,12740.00,-4963.00,5526.00
2014:Q4,12578.00,3048.00,87581.00,26620.00,0.00,-29707.00,0.00,-18580.00,-10643.00,-4808.00,4324.00,73223.00,4193.00,27284.00,41746.00,-20.00,17466.00,75061.00,9994.00,53942.00,21904.00,25690.00,6348.00,0.00,9016.00,2109.00,-2990.00
2015:Q1,12575.00,3714.00,116039.00,55572.00,40.00,-3186.00,0.00,5304.00,-14206.00,660.00,5056.00,73863.00,8432.00,27548.00,37882.00,-560.00,-9689.00,101475.00,54080.00,41873.00,34896.00,-255.00,7232.00,64.00,-1976.00,7435.00,-5703.00
2015:Q2,12449.00,3710.00,28831.00,-38436.00,0.00,-18673.00,0.00,1408.00,-20061.00,1160.00,-1180.00,78904.00,-2899.00,37960.00,43843.00,564.00,6472.00,24763.00,-44329.00,51859.00,-10776.00,60755.00,1880.00,0.00,20080.00,-2847.00,4671.00
2015:Q3,12398.00,3739.00,63941.00,-8872.00,0.00,-17605.00,0.00,-1596.00,-15893.00,580.00,-696.00,78144.00,8276.00,32821.00,37047.00,532.00,11742.00,55845.00,-21486.00,68788.00,3060.00,57588.00,8140.00,-4.00,19796.00,-11249.00,563.00
2015:Q4,12388.00,3697.00,130861.00,13772.00,0.00,28133.00,0.00,25396.00,2517.00,-192.00,412.00,74133.00,2442.00,32303.00,39388.00,-1032.00,15855.00,130033.00,20995.00,101081.00,50648.00,41925.00,8508.00,-4.00,-888.00,8850.00,7863.00
2016:Q1,8799.00,3680.00,55838.00,52488.00,0.00,-31347.00,0.00,-2892.00,-32999.00,1896.00,2648.00,50081.00,18803.00,2338.00,28940.00,80.00,-15464.00,38678.00,41966.00,-21939.00,10952.00,-45583.00,12692.00,0.00,-6928.00,25579.00,-12041.00
2016:Q2,10880.00,3687.00,70936.00,-38428.00,0.00,-5606.00,0.00,-20452.00,13290.00,428.00,1128.00,72076.00,-13912.00,52523.00,33465.00,112.00,42782.00,65660.00,-49903.00,130960.00,-68.00,127040.00,3988.00,-4.00,6180.00,-21573.00,1917.00
2016:Q3,13776.00,3711.00,147003.00,37000.00,0.00,-2438.00,0.00,-976.00,-1346.00,528.00,-644.00,126127.00,29932.00,37540.00,58655.00,-372.00,-13314.00,134703.00,-8843.00,142987.00,44548.00,87455.00,10984.00,-52.00,7564.00,-6953.00,-2235.00
