1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2007:Q2,253296.00,253296.00,253296.00,316559.00,314855.00,1704.00,-63263.00,479476.00,66892.00,14920.00,2168.00,2516.00,3008.00,-492.00,7440.00,7440.00,0.00,54740.00,330800.00,4360.00,1228.00,325212.00,542739.00,455817.00,137261.00,10216.00,308340.00,27653.00,3784.00,8.00,93888.00,-38412.00
2007:Q3,255437.00,255437.00,255437.00,315255.00,311576.00,3679.00,-59818.00,479516.00,66904.00,14916.00,2172.00,2524.00,3012.00,-488.00,7444.00,7444.00,0.00,54744.00,330812.00,4920.00,292.00,325600.00,539334.00,463127.00,137528.00,16683.00,308916.00,24559.00,3780.00,-988.00,93884.00,-45028.00
2007:Q4,257863.00,257863.00,257863.00,305538.00,303736.00,1802.00,-47675.00,479280.00,66828.00,14916.00,2168.00,2516.00,3008.00,-492.00,7444.00,7444.00,0.00,54740.00,330668.00,1012.00,220.00,329436.00,526955.00,465568.00,141179.00,14945.00,309444.00,30910.00,3784.00,172.00,93888.00,-67367.00
2008:Q1,262417.00,262417.00,262417.00,309637.00,316429.00,-6792.00,-47220.00,97752.00,3940.00,-1232.00,1044.00,-7884.00,-7532.00,-352.00,-2976.00,-2976.00,0.00,-2968.00,107828.00,5212.00,2356.00,100260.00,144972.00,351429.00,122436.00,37169.00,191824.00,26063.00,6684.00,-988.00,114288.00,-352504.00
2008:Q2,264510.00,264510.00,264510.00,307615.00,307480.00,135.00,-43105.00,97432.00,3832.00,-1236.00,1048.00,-7888.00,-7536.00,-352.00,-2964.00,-2964.00,0.00,-2972.00,107612.00,4116.00,412.00,103084.00,140537.00,350800.00,120057.00,37191.00,193552.00,-24367.00,6680.00,36.00,114288.00,-306900.00
2008:Q3,266721.00,279857.00,279857.00,305869.00,303319.00,2550.00,-26012.00,97108.00,3720.00,-1236.00,1044.00,-7884.00,-7532.00,-352.00,-2972.00,-2972.00,0.00,-2968.00,107404.00,6988.00,764.00,99652.00,123120.00,296112.00,117854.00,-16090.00,194348.00,17655.00,6684.00,840.00,114288.00,-312459.00
2008:Q4,267584.00,267584.00,267584.00,299718.00,304695.00,-4977.00,-32134.00,96848.00,3632.00,-1236.00,1044.00,-7884.00,-7532.00,-352.00,-2976.00,-2976.00,0.00,-2968.00,107236.00,-2572.00,1084.00,108724.00,128982.00,303729.00,117973.00,-9213.00,194968.00,3857.00,6684.00,-692.00,114284.00,-298880.00
2009:Q1,269476.00,275472.00,275472.00,248935.00,264637.00,-15702.00,26537.00,-116828.00,14960.00,-4772.00,-1660.00,-5500.00,-5664.00,164.00,-1204.00,-1204.00,0.00,-26328.00,-92324.00,-11132.00,-2368.00,-78824.00,-143365.00,-41301.00,-42925.00,-11855.00,13480.00,13337.00,-6260.00,-1596.00,32648.00,-140194.00
2009:Q2,266792.00,272788.00,272788.00,226872.00,247579.00,-20707.00,45916.00,-117344.00,14788.00,-4772.00,-1660.00,-5500.00,-5660.00,160.00,-1208.00,-1208.00,0.00,-26328.00,-92664.00,-10044.00,408.00,-83028.00,-163260.00,-112468.00,-124030.00,3571.00,7992.00,13725.00,-6260.00,-152.00,32648.00,-90754.00
2009:Q3,264860.00,270856.00,270856.00,215827.00,241118.00,-25291.00,55029.00,-117352.00,14784.00,-4772.00,-1660.00,-5496.00,-5660.00,164.00,-1208.00,-1208.00,0.00,-26328.00,-92672.00,-9332.00,772.00,-84112.00,-172381.00,-116601.00,-119228.00,-6653.00,9280.00,19602.00,-6260.00,2424.00,32648.00,-104195.00
2009:Q4,265686.00,271680.00,271680.00,220072.00,225498.00,-5426.00,51608.00,-116732.00,14996.00,-4772.00,-1664.00,-5500.00,-5660.00,160.00,-1208.00,-1208.00,0.00,-26328.00,-92256.00,-8704.00,1096.00,-84648.00,-168340.00,-117927.00,-121817.00,-6278.00,10168.00,20791.00,-6264.00,-128.00,32648.00,-97460.00
2010:Q1,266916.00,274685.00,274685.00,234636.00,233826.00,810.00,40049.00,151680.00,-2824.00,2932.00,3112.00,2460.00,1916.00,544.00,4172.00,4172.00,0.00,37032.00,104796.00,28944.00,64.00,75788.00,111631.00,-37686.00,-11753.00,-19006.00,-6928.00,38795.00,-732.00,-172.00,-70188.00,181615.00
2010:Q2,266225.00,273994.00,273994.00,246200.00,243252.00,2948.00,27794.00,151952.00,-2724.00,2932.00,3108.00,2464.00,1920.00,544.00,4164.00,4164.00,0.00,37032.00,104976.00,32624.00,312.00,72040.00,124158.00,-19937.00,-18825.00,5609.00,-6720.00,32480.00,-732.00,296.00,-49044.00,161095.00
2010:Q3,266573.00,274342.00,274342.00,248708.00,239791.00,8917.00,25634.00,152244.00,-2624.00,2932.00,3112.00,2456.00,1916.00,540.00,4164.00,4164.00,0.00,37032.00,105172.00,30520.00,1212.00,73440.00,126610.00,-3298.00,-18886.00,22713.00,-7124.00,20373.00,-732.00,60.00,-49044.00,159250.00
2010:Q4,267874.00,275643.00,275643.00,251057.00,249310.00,1747.00,24586.00,151972.00,-2720.00,2932.00,3108.00,2460.00,1916.00,544.00,4172.00,4172.00,0.00,37036.00,104984.00,27396.00,-76.00,77664.00,127386.00,-16885.00,-17780.00,9603.00,-8708.00,29376.00,-732.00,1096.00,-49044.00,163574.00
2011:Q1,258580.00,260171.00,260171.00,260323.00,256527.00,3796.00,-152.00,197004.00,24672.00,5992.00,844.00,1104.00,844.00,260.00,-5808.00,-5808.00,0.00,60980.00,109220.00,-9288.00,-148.00,118656.00,197156.00,-55408.00,-21409.00,-3598.00,-30400.00,43414.00,584.00,-432.00,-21048.00,230046.00
2011:Q2,264085.00,265676.00,265676.00,272956.00,265429.00,7527.00,-7280.00,197108.00,24704.00,5988.00,848.00,1100.00,844.00,256.00,-5804.00,-5804.00,0.00,60980.00,109292.00,-2056.00,516.00,110832.00,204388.00,-62293.00,-31235.00,-898.00,-30160.00,59802.00,584.00,192.00,-21048.00,227151.00
2011:Q3,267798.00,269389.00,269389.00,282240.00,281806.00,434.00,-12851.00,196812.00,24604.00,5992.00,844.00,1104.00,844.00,260.00,-5808.00,-5808.00,0.00,60980.00,109096.00,-4420.00,652.00,112864.00,209663.00,-63918.00,-26982.00,-5729.00,-31208.00,62516.00,584.00,76.00,-21052.00,231457.00
2011:Q4,269564.00,271155.00,271155.00,311156.00,295616.00,15540.00,-40001.00,196488.00,24496.00,5988.00,848.00,1100.00,844.00,256.00,-5804.00,-5804.00,0.00,60980.00,108880.00,-2912.00,124.00,111668.00,236489.00,-45684.00,-26350.00,12610.00,-31944.00,53556.00,584.00,164.00,-21048.00,248917.00
2012:Q1,270283.00,270164.00,270164.00,300619.00,297353.00,3266.00,-30455.00,301788.00,59472.00,10080.00,3012.00,4216.00,4016.00,200.00,-2412.00,-2412.00,0.00,4568.00,222852.00,11444.00,312.00,211096.00,332243.00,165192.00,68273.00,-5373.00,102292.00,10021.00,7608.00,392.00,51764.00,97266.00
2012:Q2,271766.00,271865.00,271865.00,314432.00,312201.00,2231.00,-42567.00,301292.00,59308.00,10076.00,3016.00,4212.00,4016.00,196.00,-2416.00,-2416.00,0.00,4568.00,222528.00,16652.00,-344.00,206220.00,343859.00,188101.00,66853.00,19568.00,101680.00,8591.00,7608.00,1976.00,51760.00,85822.00
2012:Q3,273796.00,273812.00,273812.00,305431.00,315227.00,-9796.00,-31619.00,300960.00,59192.00,10080.00,3012.00,4216.00,4016.00,200.00,-2416.00,-2416.00,0.00,4568.00,222308.00,14960.00,400.00,206948.00,332579.00,177404.00,61841.00,14267.00,101296.00,11270.00,7608.00,164.00,51764.00,84369.00
2012:Q4,276146.00,295813.00,295813.00,313944.00,325527.00,-11583.00,-18131.00,300552.00,59052.00,10076.00,3016.00,4212.00,4016.00,196.00,-2408.00,-2408.00,0.00,4572.00,222032.00,18628.00,216.00,203188.00,318683.00,169895.00,61469.00,8482.00,99944.00,23278.00,7608.00,628.00,51764.00,65510.00
2013:Q1,279011.00,279028.00,279028.00,330675.00,318555.00,12120.00,-51647.00,304716.00,12032.00,11524.00,2024.00,516.00,2236.00,-1720.00,1000.00,1000.00,0.00,48840.00,228780.00,-28096.00,-184.00,257060.00,356363.00,91753.00,24766.00,-14576.00,81564.00,37811.00,3172.00,88.00,41804.00,181735.00
2013:Q2,282613.00,282634.00,282634.00,347996.00,333639.00,14357.00,-65362.00,304548.00,11976.00,11524.00,2024.00,516.00,2240.00,-1724.00,996.00,996.00,0.00,48840.00,228672.00,-23612.00,1056.00,251228.00,369910.00,117361.00,21195.00,14798.00,81368.00,30907.00,3176.00,-216.00,41804.00,176878.00
2013:Q3,285882.00,285894.00,285894.00,366769.00,341030.00,25739.00,-80875.00,304184.00,11852.00,11524.00,2024.00,516.00,2236.00,-1720.00,996.00,996.00,0.00,48844.00,228428.00,-25720.00,1020.00,253128.00,385059.00,111581.00,22916.00,8157.00,80508.00,32992.00,3172.00,1744.00,41808.00,193762.00
2013:Q4,290046.00,290052.00,290052.00,375735.00,352713.00,23022.00,-85683.00,304508.00,11968.00,11524.00,2020.00,512.00,2236.00,-1724.00,996.00,996.00,0.00,48840.00,228648.00,-26928.00,456.00,255120.00,390191.00,116127.00,20372.00,15975.00,79780.00,34379.00,3176.00,20.00,41804.00,194685.00
2014:Q1,293659.00,293653.00,293653.00,366947.00,364366.00,2581.00,-73294.00,442380.00,69240.00,15688.00,2932.00,1704.00,2036.00,-332.00,-380.00,-380.00,0.00,21184.00,332012.00,10348.00,1088.00,320576.00,515674.00,272217.00,93022.00,-8733.00,187928.00,4928.00,6848.00,740.00,77908.00,153033.00
2014:Q2,296475.00,296475.00,296475.00,373561.00,364870.00,8691.00,-77086.00,442372.00,69236.00,15684.00,2928.00,1708.00,2040.00,-332.00,-376.00,-376.00,0.00,21184.00,332008.00,15224.00,332.00,316452.00,519458.00,282949.00,80444.00,14957.00,187548.00,12952.00,6848.00,1328.00,77908.00,137472.00
2014:Q3,300547.00,300547.00,300547.00,380508.00,370975.00,9533.00,-79961.00,442684.00,69344.00,15688.00,2928.00,1708.00,2040.00,-332.00,-380.00,-380.00,0.00,21184.00,332212.00,14424.00,712.00,317076.00,522645.00,285852.00,85255.00,12925.00,187672.00,11432.00,6848.00,260.00,77908.00,140345.00
2014:Q4,303679.00,303679.00,303679.00,377057.00,367580.00,9477.00,-73378.00,443088.00,69476.00,15684.00,2928.00,1704.00,2036.00,-332.00,-376.00,-376.00,0.00,21184.00,332488.00,11012.00,844.00,320632.00,516466.00,295144.00,88263.00,18305.00,188576.00,10444.00,6844.00,7592.00,77908.00,118533.00
2015:Q1,305498.00,305498.00,305498.00,396135.00,377359.00,18776.00,-90637.00,277812.00,34308.00,24172.00,5180.00,3704.00,3460.00,244.00,2088.00,2088.00,0.00,40472.00,167888.00,-13248.00,360.00,180776.00,368449.00,249771.00,116302.00,-19131.00,152600.00,47160.00,2968.00,3184.00,41248.00,24118.00
2015:Q2,306960.00,306960.00,306960.00,392193.00,378358.00,13835.00,-85233.00,342872.00,43308.00,29444.00,6312.00,4512.00,4216.00,296.00,2548.00,2548.00,0.00,49300.00,207448.00,-8308.00,496.00,215260.00,428105.00,331585.00,98939.00,17521.00,215124.00,48864.00,3616.00,1708.00,31520.00,10812.00
2015:Q3,310038.00,310038.00,310038.00,395512.00,385336.00,10176.00,-85474.00,241140.00,29496.00,21096.00,4520.00,3232.00,3020.00,212.00,1828.00,1828.00,0.00,35320.00,145648.00,-7604.00,580.00,152672.00,326614.00,244023.00,32284.00,13484.00,198256.00,32339.00,2588.00,700.00,21088.00,25875.00
2015:Q4,312268.00,312268.00,312268.00,393094.00,386920.00,6174.00,-80826.00,454616.00,58772.00,38496.00,8252.00,5900.00,5512.00,388.00,3332.00,3332.00,0.00,64460.00,275404.00,-11756.00,584.00,286576.00,535442.00,423100.00,143895.00,11349.00,267856.00,77521.00,4724.00,1784.00,19988.00,8326.00
2016:Q1,314369.00,314369.00,314369.00,385852.00,384715.00,1137.00,-71483.00,348268.00,47060.00,28672.00,6148.00,4392.00,4104.00,288.00,2476.00,2476.00,0.00,48008.00,211512.00,-1096.00,340.00,212268.00,419751.00,304392.00,163851.00,-17179.00,157720.00,40587.00,3520.00,1412.00,17480.00,52360.00
2016:Q2,317753.00,317753.00,317753.00,376966.00,382380.00,-5414.00,-59213.00,326096.00,44068.00,26844.00,5756.00,4116.00,3844.00,272.00,2328.00,2328.00,0.00,44948.00,198036.00,708.00,1532.00,195796.00,385309.00,298636.00,52287.00,21969.00,224380.00,40589.00,3296.00,1592.00,17388.00,23808.00
2016:Q3,320191.00,320191.00,320191.00,375524.00,377983.00,-2459.00,-55333.00,301320.00,40636.00,24840.00,5324.00,3808.00,3556.00,252.00,2140.00,2140.00,0.00,41592.00,182980.00,2616.00,1152.00,179212.00,356653.00,259864.00,47542.00,-1669.00,213992.00,54843.00,3048.00,1697.00,17284.00,19917.00
